ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,fold_enrichment,ci_lower,ci_upper
HE_LIM_SUN_FETAL_LUNG_C7_SCHWANN_PRECURSOR_CELL,HE_LIM_SUN_FETAL_LUNG_C7_SCHWANN_PRECURSOR_CELL,35/2407,218/16602,0.16055045871559634,1.1073779458231534,0.6571595751179735,0.2824619599380359,0.3859910703057549,0.18483168660459853,FOXP2/BCAT1/MIS18BP1/MYO10/LHFPL2/MAFF/RLBP1/GLI3/ENC1/ADAM12/PHF19/HSPA6/YBX3/KCNK2/BARD1/SLC15A3/ITGA4/RNF157/CRYM/FLRT1/PPIF/TPD52L1/DNAJA4/UHRF1/BCAR3/OAF/TAC1/MGST1/INSC/PARPBP/IER5/CCNA2/ADGRG6/DIAPH3/SCRG1,35,1.3010123378677634,0.9082219124867026,1.8636778963521488
DESCARTES_FETAL_ADRENAL_CSH1_CSH2_POSITIVE_CELLS,DESCARTES_FETAL_ADRENAL_CSH1_CSH2_POSITIVE_CELLS,28/2407,172/16602,0.16279069767441862,1.1228297311137092,0.6667859104348758,0.2825823220275553,0.3859910703057549,0.18483168660459853,SPTLC3/MAFF/DYNLRB2/ITGB4/ATF3/ADAM12/USP43/TNFRSF12A/STS/CLDN7/PSG8/MUC15/BZW2/LINC02055/SVEP1/ADRB1/NOCT/HSD17B1/MET/MAGI1-AS1/CBR3-AS1/PSG9/KANK4/NCMAP/TMC1/LVRN/EFEMP1/CAP2,28,1.3191659983961506,0.8827999462805736,1.9712268205909456
HE_LIM_SUN_FETAL_LUNG_C2_HSC_ELP_CELL,HE_LIM_SUN_FETAL_LUNG_C2_HSC_ELP_CELL,60/2407,384/16602,0.15625,1.0777160365600333,0.6344758256198009,0.2835155622106609,0.38656552243551234,0.18510676280243016,ACY3/ALDH1A1/EFNA1/SLC2A5/CYTL1/CSGALNACT1/ARHGEF3/MAST4/CALCRL/ZNF506/GUCY1A1/VWA5A/BAALC/TOX/CD69/PROM1/MMAB/ZNF521/ZNF493/GIMAP2/CAMK2G/MEST/PLCB1/IKBKE/KAT6B/TRANK1/ZNF738/SLC9B2/CRY1/CXXC5/ZEB1/MLC1/ACSS1/ITM2A/ANGEL1/IGF2BP2/KIT/ABCD4/KCNN4/CAVIN1/CD109/HACD1/CLEC2D/BIN3/HOXB2/EBPL/CCNB1IP1/CA8/SPOCK2/CRHBP/TFDP2/GRAP/CBX2/PFKP/SCO2/C1QTNF4/NREP/RASD1/MMRN1/PODXL2,60,1.2661637931034484,0.9613953860028714,1.6675457094000696
HAY_BONE_MARROW_CD34_POS_PRE_PC,HAY_BONE_MARROW_CD34_POS_PRE_PC,18/2407,107/16602,0.16822429906542055,1.1603073589879982,0.6850253759404977,0.28445630291659924,0.3871481090236748,0.18538573418277324,SLC8A1-AS1/P4HA2/BLNK/PLIN3/NFIA-AS2/ATP1B3/ARPP21/ABCG2/CD9/MPPED2/MT1X/SH3TC1/RNF43/EBF1/CKMT2/PPFIBP1/PRCD/LINC01013,18,1.3631969062197873,0.8258978862411003,2.250043057483638
DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS,DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS,13/2407,75/16602,0.17333333333333334,1.1955463232239303,0.6989091788499029,0.2871047948534767,0.3900486762513899,0.186774669767174,PTPN13/ADGRV1/EPB41L2/ANO2/GNB3/MPPED2/FRMPD1/PLCH2/RHBDL3/IMPG2/OTX2/RXRG/CASZ1,13,1.4045977011494253,0.778328518339181,2.534784034746752
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_GLOBOSE_BASAL_CELLS,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_GLOBOSE_BASAL_CELLS,6/2407,31/16602,0.1935483870967742,1.3349772839969443,0.768704311127072,0.2885964164446004,0.39083984692060575,0.18715352156047435,ELAVL4/SOX4/TUBA1A/LHX2/STMN4/EMX2,6,1.5684093437152393,0.6536768587933157,3.763186406803884
DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS,DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS,10/2407,56/16602,0.17857142857142858,1.2316754703543238,0.7150971191019524,0.28872386569599123,0.39083984692060575,0.18715352156047435,NGFR/HSPA12A/ESRRB/DAB1-AS1/FAM153A/RORA/CA8/ITPR1/SPINT1-AS1/PDE11A,10,1.4470443349753694,0.737357561139128,2.839785495858251
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS,21/2407,127/16602,0.16535433070866143,1.1405120890840037,0.6545462078609482,0.2914584810423798,0.39230319960585924,0.18785424747286014,C12orf75/ALDH1A1/PROM1/CCDC146/CHST9/DYNLRB2/CD59/DHRS9/TSPAN19/TUBA1A/PLAC8/IGFBP2/ALDH3A1/CAPS/WDR54/TSPAN6/TXN/ERICH3/DNAAF4/EZR/PSCA,21,1.3399402660874287,0.8427970829879453,2.130334754265078
DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS,DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS,40/2407,252/16602,0.15873015873015872,1.0948226403149544,0.6245840757538884,0.29146414924428393,0.39230319960585924,0.18785424747286014,DNAH7/KIF19/CCDC146/DYNLRB2/STK33/ANKRD18B/EFHC2/TSPAN19/CFAP74/AK7/DNAJB13/RGS22/EFCAB6/CCDC40/NWD1/CFAP47/ANKFN1/SLFN13/DLEC1/CCDC13/HAGHL/SLC9C2/CFAP44/ADGB/CFAP70/CAPS/WDR54/EFHB/CCDC65/WDR86-AS1/CCNO/IQCH/SVOPL/CFAP206/CFAP221/LMNTD1/ERICH3/TOGARAM2/FAM227A/FRMPD2,40,1.2862616310892172,0.9189442729246634,1.8004018658789003
DESCARTES_MAIN_FETAL_URETERIC_BUD_CELLS,DESCARTES_MAIN_FETAL_URETERIC_BUD_CELLS,5/2407,25/16602,0.2,1.3794765267968425,0.7818787753984915,0.291886067611256,0.39230319960585924,0.18785424747286014,TBC1D9/SHROOM1/PTGR1/EMX2/UPK3A,5,1.6206896551724137,0.6198477497093386,4.237548590947647
