ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,fold_enrichment,ci_lower,ci_upper
BUSSLINGER_DUODENAL_TRANSIT_AMPLIFYING_CELLS,BUSSLINGER_DUODENAL_TRANSIT_AMPLIFYING_CELLS,182,0.6386429501760813,2.740204015145449,1e-10,2.353125e-9,1.447368421052632e-9,3346,"tags=57%, list=18%, signal=47%",ATP5IF1/COX4I1/RPS3A/RPL37A/RPL24/RPS4X/RPS12/RPS15A/RPL35A/EEF1B2/COX6A1/RPL9/RPS27A/COX7B/COX7C/RPLP1/RPS18/RPL7A/RPL10/RPL3/RPS16/RPL10A/RPL23/RPL5/COX7A2/RPL41/RPL7/SLC25A5/RPL13/RPL26/RPL27A/RPS14/RPS8/RPS20/RPL34/RPL14/COX5B/NDUFB9/RPS13/RPS25/CHCHD10/RPL13A/RPL12/ACTG1/RPLP0/RPL17/RPL27/RPL29/CHCHD2/FAU/RPL18A/RAN/MGST1/RPS3/RPL39/RPS11/RPS9/AGR2/RPL32/RPS23/RPL15/RPL18/RPS28/RPS29/RPS19/KRT19/ATP5MC3/PRDX1/UQCR10/RPS6/HINT1/RPS2/RPL6/ATP5MC1/CYC1/RPL35/RPL36/RPS5/ENO1/RPL28/EEF1A1/RPL11/SLC25A3/RPL19/TMSB10/PPIA/NDUFS5/COX6C/RACK1/RPS7/GAPDH/ATP5F1B/UQCRFS1/RBM3/NDUFA1/COX6B1/CCL25/PPP1R1B/DDAH1/MAOA/RPS24/TXN/COX8A,2.740204015145449,NA,NA
BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS,BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS,115,0.6621348636048296,2.6533667645277994,1e-10,2.353125e-9,1.447368421052632e-9,2663,"tags=55%, list=14%, signal=47%",RPS3A/RPL37A/RPS4X/RPS27/RPS12/RPS15A/RPL35A/EEF1B2/RPL9/RPS27A/RPS18/RPL7A/RPL3/RPS16/RPL10A/RPL23/RPL5/RPL41/RPL7/RPL13/RPL26/RPL27A/RPS14/RPS8/RPS20/RPL30/RPL34/RPL14/GPX2/RPS13/RPS21/RPL13A/RPL12/RPLP0/RPL17/DGKD/RPL27/RPL29/RPL18A/RPS3/RPL39/CXCL17/RPS9/RPL32/RPS23/RPL15/RPL18/RPS28/RPS29/RPS19/RPS6/RPS2/RPL35/RPL36/SPINT2/RPS5/RPL28/EEF1A1/RPL11/RPL19/PPIA/SULT1C2/RACK1,2.6533667645277994,NA,NA
RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS,RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS,176,0.6240389829367632,2.651307430432289,1e-10,2.353125e-9,1.447368421052632e-9,2398,"tags=44%, list=13%, signal=39%",HMGN1/SNHG8/RPS3A/RPL37A/RPL24/RPS4X/RPS27/RPS12/RPS15A/RPL35A/EEF1B2/RPL9/RPS27A/COX7C/RPLP1/RPS18/RPL7A/RPL10/RPL3/RPS16/OCIAD2/RPL10A/RPL23/RPL5/RPL41/RPL7/RPL13/RPL26/RPL27A/RPL36A/UQCRB/PFDN5/RPS14/RPS8/RPS20/RPL30/RPL34/RPL14/C1orf56/RPS13/RPL21/RPS25/RPS21/RPS26/TOMM7/RPL13A/RPL12/RPLP0/RPL17/RPL27/RPL29/SNHG32/FAU/RPL18A/RPS3/RPL39/RPS9/RPL32/UBA52/RPS23/RPL15/LDHB/RPL18/RPS28/RPS29/RPS19/RPS6/HINT1/RPS2/RPL6/RPL35/RPL36/RPS5/RPL28/EEF1A1/RPL11/RPL19/BTF3,2.651307430432289,NA,NA
LAKE_ADULT_KIDNEY_C26_MESANGIAL_CELLS,LAKE_ADULT_KIDNEY_C26_MESANGIAL_CELLS,176,-0.5995870697656974,-2.618105976762821,1e-10,2.353125e-9,1.447368421052632e-9,4347,"tags=59%, list=23%, signal=46%",NCOA1/CDC42BPA/ADGRF5/EPS8/MAML2/EXT1/EPAS1/DOCK8/ROCK1/PPP1R12A/HERC1/TJP1/PHTF2/SPAG9/NFKBIA/TTC28/ZFP36L1/FRMD4A/LPP/TBC1D1/TCF4/C7/NEK7/NR4A1/RAPGEF5/ENG/ASCC3/NBEA/LMO7/LAMA2/UNC5C/IL6ST/BMPR2/SSBP2/PLPP1/USP53/APBB2/UBR3/WNK1/MEF2C/MTSS1/SAMD12/ROCK2/AKT3/DLEU2/AKAP9/FBXL7/TOP1/PRKCA/PDS5B/FOS/HIPK2/DLC1/IGFBP5/ANKRD12/DST/NBEAL1/MYH9/IL1RAPL1/CAMK2D/HLA-E/CRIM1/TBL1X/ZEB2/SLC38A2/ANKRD11/AQP1/RAPGEF2/RASAL2/PLXDC2/DOCK4/SBF2/ACTN4/HSP90AA1/NEAT1/SLCO3A1/DPYD/MYO1E/CACNA2D1/ELL2/PIEZO2/ROBO1/PTPRD/MAML3/MEIS1/ITPR1/TACC1/ARID5B/PCDH9/JUN/DAAM2/HSPH1/DUSP1/STARD13/PLCL1/HSPB1/ZBTB16/ITGA8/SPOCK1/EPB41L2/DNAJB1/HSPA1B/HSPA1A,-2.618105976762821,NA,NA
LAKE_ADULT_KIDNEY_C22_ENDOTHELIAL_CELLS_GLOMERULAR_CAPILLARIES,LAKE_ADULT_KIDNEY_C22_ENDOTHELIAL_CELLS_GLOMERULAR_CAPILLARIES,137,-0.625938790502755,-2.6078292488486983,1e-10,2.353125e-9,1.447368421052632e-9,3318,"tags=55%, list=17%, signal=46%",ST6GAL1/TCF4/APP/SMYD3/ASAP1/PRKCE/ARHGEF12/IL6ST/PBX1/BMPR2/NFIA/PLPP1/PIAS1/EXOC6B/APBB2/ARHGAP26/LRCH1/SASH1/MTSS1/ARL15/AKT3/HIBCH/GNAQ/FBXL7/PRKCA/PAN3/FOS/CDH13/MEF2A/HIPK2/IGFBP5/PPFIBP1/PDE8A/SEC14L1/MED13L/HECW2/HLA-E/ANKS1A/RASAL2/PLXDC2/DOCK4/RFX3/LIFR/DYRK1A/SBF2/EPB41L4A/HSP90AA1/RABGAP1L/JMJD1C/DPYD/MYO1E/CACNA2D1/FKBP5/SHANK3/MAML3/ZSWIM6/QKI/TACC1/BCAS3/LIMCH1/HIVEP3/FMNL2/MBNL1/NTN4/DNAJC1/HSPH1/ST6GALNAC3/PEAK1/GRB10/STARD13/PIP4K2A/ZBTB16/ITGA8/ELMO1/DNAJB1/HSPA1A,-2.6078292488486983,NA,NA
HU_FETAL_RETINA_MICROGLIA,HU_FETAL_RETINA_MICROGLIA,367,-0.548989582710992,-2.577920871485264,1e-10,2.353125e-9,1.447368421052632e-9,5431,"tags=54%, list=29%, signal=40%",ARHGAP45/IL6R/HLA-DPA1/ADAP2/RNASE6/DOCK2/MIS18BP1/HLA-DRB1/PLEKHO1/RPS6KA1/PSAP/SLC2A3/FYB1/ARPC1B/HCLS1/LGMN/SLA/COLGALT1/MYO1F/MYL12A/SNX5/SAMHD1/PCED1B-AS1/ATF3/RAB31/CD84/CEBPD/ACTR2/ABCG2/SLCO2B1/LAP3/TNFRSF1A/ARHGAP25/TGFBR2/RAP1B/EFHD2/LAT2/INPP5D/PTPRC/CCR1/GPR34/RGS10/MOB1A/SFT2D1/TRIM38/CMTM6/KCTD12/VAV1/GAS6/ARRB2/FCGR2A/ZFP36/FGD2/RCSD1/LGALS9/ADAM9/IRF8/TBXAS1/SUSD3/SWAP70/NCKAP1L/C12orf75/PABPC1/STAB1/B3GNT5/PRKCD/BIN1/FCGR1A/FCGR3A/DOCK8/VSIR/AKAP13/C3AR1/RB1/MILR1/S100A11/HCK/CD300A/NFKBIA/CTSC/ARPC2/STK4/SMAP2/RGS2/BIN2/IER5/ZFP36L1/CSF1R/MERTK/RUNX1/CAP1/ST6GAL1/TMIGD3/CORO1A/SLC29A1/PPP1R18/BAG3/GIMAP4/ATP8B4/RAC1/SAMSN1/IFI16/GRK2/SH3BGRL/STK10/LSP1/ITGAX/PALD1/GNA13/TMEM52B/UCP2/OSTF1/ITGAM/ALOX5AP/ARHGAP27/IL6ST/LAIR1/LCP2/OGFRL1/IFNGR1/CASP1/ETS2/CAPZB/APBB1IP/ALOX5/CD74/SYK/IKZF1/BLNK/RHOB/ADAM28/GADD45B/SKAP2/GRB2/ABHD12/MEF2C/SP100/FMNL3/CD53/IL13RA1/MYLIP/PREX1/ARPC3/RHBDF2/KLF3/LCP1/TUT7/SRGAP2/FOS/SYNGR2/MEF2A/LY86/MYO9B/RAP1A/VSIG4/CYBB/NFE2L2/MYH9/IPCEF1/HLA-DRA/TXNIP/PPP1R15A/TAPBP/P2RX4/HLA-E/HPGDS/KLF6/LIMS1/ELF1/KIAA0930/ACTR3/PLXDC2/TMC6/DOCK4/ITSN2/NEAT1/MSN/PTPRE/SRGN/DOCK10/HMOX1/CD83/SORL1/SH3KBP1/SPRED1/QKI/TACC1/SRGAP2B/ACY3/P2RY12/SFMBT2/NFKBIZ/MBNL1/CPED1/DUSP1/SGK1/PIP4K2A/DNAJB1/HSPA1B/HSPA1A,-2.577920871485264,NA,NA
BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS,BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS,102,0.6505788557309807,2.5706774439527282,1e-10,2.353125e-9,1.447368421052632e-9,3620,"tags=65%, list=19%, signal=53%",RPS3A/RPL37A/RPS4X/RPS27/RPS12/RPS15A/RPL35A/EEF1B2/RPL9/RPS18/MUC6/RPL7A/RPL10/RPL3/RPL10A/RPL23/RPL5/RPL41/RPL7/RPL13/RPL26/RPS14/RPS8/RPS20/RPL30/RPL34/RPL14/RPS13/RPS21/RPL12/RPLP0/RPL17/RPL29/RPL18A/RPS3/RPL39/CXCL17/RPS9/AGR2/RPL32/RPS23/RPL15/RPL18/RPS28/RPS6/RPS2/RPL6/RPL35/RPL36/RPS5/RPL28/EEF1A1/RPL11/RPL19/RACK1/RPS7/TPT1/CST3/AQP5/CDCA7/PPP1R1B/EEF1G/CREB3L1/RPL23A/RPS15/CD81,2.5706774439527282,NA,NA
LAKE_ADULT_KIDNEY_C11_THIN_ASCENDING_LIMB,LAKE_ADULT_KIDNEY_C11_THIN_ASCENDING_LIMB,164,-0.5950047050322667,-2.542916625608054,1e-10,2.353125e-9,1.447368421052632e-9,3366,"tags=50%, list=18%, signal=41%",LPP/RASSF8/ACADVL/RUNX1/HIF1A/TPST1/SPIDR/S100A6/MTUS1/ASCC3/PTK2/PRKCE/LRBA/ETV6/PRKD1/VPS13B/SSBP2/USP53/EEF1D/ERRFI1/UGGT2/FAM135A/IVNS1ABP/BRWD1/SASH1/RUFY3/SAMD12/MYO9A/HIVEP2/TRA2A/GCC2/PHF21A/SIK3/FOXP1/COL18A1/NFAT5/CAMKMT/MED13L/VMP1/MAGI1/BCL6/ADAM10/ITGA2/TRAPPC9/NCOA2/RFX3/SERPINA1/DOCK1/MKLN1/IMMP2L/NEAT1/MYO1E/THRB/FOXP2/RALGAPA2/VPS13C/AFF1/NIPBL/FCHO2/ZFAND3/ELF2/ZSWIM6/EIF4G3/PCSK6/TANC2/QKI/SDCCAG8/TBC1D5/PCDH9/FNIP2/KIAA1958/DIP2C/KAZN/KIF13B/CRADD/TRIM2/PLEKHA1/ERBIN/NCOA7/TMTC2/NOS1AP/PDE1A,-2.542916625608054,NA,NA
LAKE_ADULT_KIDNEY_C17_COLLECTING_SYSTEM_PCS_STRESSED_DISSOC_SUBSET,LAKE_ADULT_KIDNEY_C17_COLLECTING_SYSTEM_PCS_STRESSED_DISSOC_SUBSET,235,-0.5597629899639033,-2.525894539515885,1e-10,2.353125e-9,1.447368421052632e-9,3318,"tags=47%, list=17%, signal=39%",ST6GAL1/GLS/HIF1A/RALGAPA1/TPST1/TPM4/SMYD3/MTUS1/NR4A1/TRAK1/PRKCE/ANK3/AFF4/ARHGEF12/NPC1/IL6ST/ZNF292/NEK1/FNDC3A/ARIH1/UBE2D3/BRAF/IQGAP1/BACH1/GAREM1/NDRG1/TSC22D2/SLC25A25/IFRD1/DNAJA1/RAB7A/ELF3/ARL15/SAMD12/AKT3/ZFAND5/HIVEP2/TRA2A/CD2AP/MBD5/MAPK8/SCIN/TOP1/PRKCA/FOS/MEF2A/ARID1B/MAP3K14/SIK3/IGFBP5/INSIG1/PRKAG2/LDLR/COL18A1/ACSL4/NFE2L2/ZNF704/SREBF2/NFAT5/NLK/SGPP1/MED13L/ERBB4/VMP1/HLA-E/KLF6/STAT3/RAPGEF2/ITGA2/SH3RF1/DLG2/FER/AAK1/DYRK1A/ACTN4/IMMP2L/MCU/NEAT1/JMJD1C/MYO1E/SIK2/CAST/AFF1/MAML3/ZFAND3/SDK1/BACH2/ZSWIM6/ELOVL5/GAB1/TANC2/QKI/NEDD4L/ABTB2/RTN4/BCAS3/PCDH9/FNIP2/JUN/CLMN/KIF13B/NFKBIZ/HSPH1/DUSP1/NCOA7/TMTC2/NOS1AP/PWRN1/ATXN1/DNAJB1/HSPA1A,-2.525894539515885,NA,NA
LAKE_ADULT_KIDNEY_C27_VASCULAR_SMOOTH_MUSCLE_CELLS_AND_PERICYTES,LAKE_ADULT_KIDNEY_C27_VASCULAR_SMOOTH_MUSCLE_CELLS_AND_PERICYTES,155,-0.5715705312568368,-2.437881791950931,1e-10,2.353125e-9,1.447368421052632e-9,2636,"tags=40%, list=14%, signal=35%",PBX1/BMPR2/SSBP2/PLPP1/ARIH1/APBB2/DGKG/UBR3/MEF2C/LRCH1/ROCK2/AKAP6/AKT3/ARHGEF7/FBXL7/PAN3/FOS/CDH13/ARID1B/DLC1/SIK3/IGFBP5/DST/NBEAL1/COL18A1/MYH9/ZNF704/MED13L/CAMK2D/CRIM1/RAPGEF2/PPP1R12B/RASAL2/DLG2/FER/DOCK4/FRY/RCAN2/DYRK1A/ACTN4/AUTS2/NEAT1/SLCO3A1/CACNA2D1/GRID2/MAML3/CTNNA3/SDK1/TACC1/ARID5B/JUN/CLMN/MBNL1/HSPH1/DUSP1/RGS6/HIP1/PLCL1/PDE1A/DNAJB1/HSPA1B/HSPA1A,-2.437881791950931,NA,NA
