baseMean,effect_size,lfcSE,stat,pvalue,padj,gene,significant,direction
127.66181115816136,-6.1724216875799724,0.9857800135441048,-6.261459557684379,3.8139073630516737e-10,2.0438729558593922e-07,BCL2A1,True,Down_in_Male
33.43749574277227,-4.303497132561377,0.6993178992587696,-6.153849539848467,7.56244341744579e-10,3.953866758447999e-07,CCL2,True,Down_in_Male
94.15630698600732,-2.3493035371613837,0.391789625088918,-5.996339327842592,2.018150935743985e-09,9.832064422410923e-07,CSRNP1,True,Down_in_Male
255.99752746794596,3.4439330884944623,0.5873996403183652,5.863015317183174,4.545362743042211e-09,2.165208794663396e-06,LINC02642,True,Up_in_Male
412.19509400789,1.4433228736943826,0.2480416455130637,5.818873160226501,5.924566933647621e-09,2.7608481910797917e-06,TLE1,True,Up_in_Male
6283.676101642348,1.1755697925466695,0.2032842403214776,5.782887009281197,7.342938620110295e-09,3.281356763109958e-06,NRG3,True,Up_in_Male
1446.8172832328055,2.0480395292966813,0.3541618686631875,5.782778188479667,7.3476919494904825e-09,3.281356763109958e-06,NHSL1,True,Up_in_Male
1383.4588634132722,2.189683167681389,0.3793622817452207,5.772010748163883,7.833111836703272e-09,3.426746639419823e-06,EPHA6,True,Up_in_Male
86.95056706285037,2.72321705528303,0.473190555217607,5.7550114330382165,8.663593115886742e-09,3.714255640642963e-06,ACSM5,True,Up_in_Male
1259.7995085390596,1.393498293018248,0.2429823119211945,5.734978328258707,9.752481533311458e-09,4.020272964385854e-06,AZIN2,True,Up_in_Male
28.15893393116117,-4.342773774860417,0.7595216508325614,-5.717774825905249,1.0792803082387488e-08,4.36517975234072e-06,SIGLEC7,True,Down_in_Male
228.71589276684256,2.2496351877780993,0.3937091132451419,5.71395254032987,1.103817951810298e-08,4.381748447223249e-06,SYNPO2,True,Up_in_Male
374.5924587115938,3.2026222831929756,0.5617209578744012,5.701447023290647,1.1879465583319954e-08,4.629967713528119e-06,SMIM35,True,Up_in_Male
943.7185326825856,1.441875524189067,0.2534731663548646,5.68847403030595,1.2817960016753632e-08,4.906531980698765e-06,TOX,True,Up_in_Male
516.2171071868569,-3.515445510735072,0.6275398868414457,-5.6019475167214114,2.11956739468115e-08,7.97106081971669e-06,ZFP36,True,Down_in_Male
825.9178330051537,2.6552807982018396,0.4754804320776031,5.5844165586365735,2.3448606373055816e-08,8.66628148642801e-06,CPED1,True,Up_in_Male
136.35464460994402,-2.4072226497651705,0.4359871986347663,-5.521314977373317,3.364719967815307e-08,1.2224769022048973e-05,TAGLN2,True,Down_in_Male
263.4147146081412,1.3446275026285373,0.2439001472920986,5.513024561720294,3.52718985438577e-08,1.2601473619768894e-05,RAVER2,True,Up_in_Male
211.61705848394612,-3.4495844958219304,0.6285491167756345,-5.488170142562282,4.0611879386994085e-08,1.3991287508825394e-05,MT1M,True,Down_in_Male
33.62614843761701,7.399897873294902,1.348876270396519,5.485972313175626,4.112013029744354e-08,1.3991287508825394e-05,AC010889.2,True,Up_in_Male
41.64663422272256,5.462669107455701,0.9976254306914826,5.475671468869202,4.3585567489132736e-08,1.4598441010891391e-05,ZFY-AS1,True,Up_in_Male
1413.9731302008274,1.5676668015509645,0.2878709802724756,5.445727110343448,5.159418554382092e-08,1.7014968635651465e-05,ATP1A2,True,Up_in_Male
191.1894750132392,-1.6406966105084326,0.3027692636515785,-5.418966875040913,5.994442173159795e-08,1.946922157937172e-05,IRF1,True,Down_in_Male
964.5787588903228,-1.495638739953647,0.279134348603449,-5.358132194896658,8.408670825334274e-08,2.6902726539084396e-05,NAMPT,True,Down_in_Male
371.5096371081483,-2.7320619431506574,0.5112642818654959,-5.343737163061613,9.10495656651757e-08,2.8702036611745683e-05,DUSP1,True,Down_in_Male
3168.215708324469,1.039878858290589,0.1950323298506573,5.331828108123706,9.722895193302529e-08,3.0205794400526527e-05,SOX6,True,Up_in_Male
369.6124133015605,-3.7674753714178655,0.7081858287408396,-5.3198965843703325,1.0382625280183533e-07,3.091138270916864e-05,HILPDA,True,Down_in_Male
657.8935262745362,2.9112386718234924,0.5470166005884196,5.322029840944326,1.0261573361318153e-07,3.091138270916864e-05,MICOS10,True,Up_in_Male
92.18291554927464,3.5112767873836495,0.6600172533145001,5.319977272943373,1.0378021551196125e-07,3.091138270916864e-05,HCG22,True,Up_in_Male
411.8461176472205,-1.911247505447412,0.3619165445272819,-5.280906701692215,1.285461406809983e-07,3.774678180325862e-05,ADAMTS9,True,Down_in_Male
47.06392603520168,-2.9724239685920937,0.5636369019873492,-5.2736503910789185,1.3373656370860037e-07,3.874022945483185e-05,TEAD4,True,Down_in_Male
125.75790662206482,-2.490223403215313,0.4728578156058206,-5.2663259885529525,1.3918104709860545e-07,3.977979900807608e-05,AC063919.1,True,Down_in_Male
140.6773171572064,2.1489293389990216,0.4084044443626252,5.261767761496179,1.4267691377932394e-07,4.024239899702089e-05,PTPN20,True,Up_in_Male
62.30044546520449,9.096865003033171,1.7309074360374468,5.255546780628867,1.475853314688548e-07,4.108622292683599e-05,TMSB4Y,True,Up_in_Male
261.8223646697204,2.988148946944684,0.570787171194713,5.23513683864022,1.6486267692277805e-07,4.484338449679388e-05,AC079015.1,True,Up_in_Male
1821.956059906098,-2.2207960667634614,0.4242462577465992,-5.234686284704802,1.652653188676393e-07,4.484338449679388e-05,BCL6,True,Down_in_Male
389.7334574246527,2.6391474418939564,0.5062078063344418,5.213565276688606,1.8524530213387345e-07,4.963647870677139e-05,LINC01141,True,Up_in_Male
949.6394236081928,1.7664637320811087,0.3390675805087328,5.209768888640808,1.8907600432666305e-07,5.003744726847345e-05,SESN3,True,Up_in_Male
98.47429720598818,5.413734898070788,1.0433700781161166,5.188700549900468,2.1176661363510215e-07,5.535889182782987e-05,LINC00996,True,Up_in_Male
1357.5912898863264,-3.904969804864216,0.7547972449368204,-5.173534788393508,2.2970633035071162e-07,5.932511924575728e-05,SLC2A3,True,Down_in_Male
336.0636671970878,1.5099637453108194,0.2923449049110769,5.165007906568811,2.404287595582605e-07,6.0044675152289656e-05,KIAA1671,True,Up_in_Male
3552.810311621463,2.0166453528684714,0.390227689238156,5.167868422678002,2.3677890114256e-07,6.0044675152289656e-05,NKAIN3,True,Up_in_Male
27.9523069918863,-3.461903369884353,0.6703081097378897,-5.164644914169485,2.408957857387997e-07,6.0044675152289656e-05,TNFRSF12A,True,Down_in_Male
445.99969628779127,1.7606625965946503,0.3422259517095075,5.144737235150295,2.678955171011903e-07,6.60069920066795e-05,SLC15A2,True,Up_in_Male
529.8094699855707,3.1277917888544233,0.6092215744056677,5.134079159796291,2.835287510653906e-07,6.906502622542856e-05,DNAH7,True,Up_in_Male
7755.65433084111,1.3425763110967577,0.2628540442907749,5.107687480020548,3.26125456447726e-07,7.854859870127478e-05,GPC5,True,Up_in_Male
321.45509891914395,2.0398339007520825,0.3998893225163662,5.100996165429244,3.378704090145414e-07,7.872380530038814e-05,EMID1,True,Up_in_Male
335.87035732428825,2.9614783335887824,0.5804683599801053,5.101877273190709,3.363008159818044e-07,7.872380530038814e-05,AL137139.2,True,Up_in_Male
69.99014334418318,2.5135317829243604,0.4926573212867809,5.101988084454362,3.361039173345956e-07,7.872380530038814e-05,TNFRSF13C,True,Up_in_Male
969.6096520848836,1.3737776578707463,0.269435623442928,5.098723176676527,3.419521999763815e-07,7.881814364186788e-05,FLRT2,True,Up_in_Male
7100.619788506865,1.792825783975215,0.3530987564555079,5.077406111457432,3.8262247219074106e-07,8.725420546681622e-05,GPM6A,True,Up_in_Male
210.3459446981848,1.6482570491148345,0.3248947892144366,5.073202476100515,3.911758845464634e-07,8.8265750117242e-05,STOX1,True,Up_in_Male
478.1934380107836,-1.7138054406501366,0.3383121242393764,-5.065752356653689,4.0679047487385396e-07,8.897918999383606e-05,PROS1,True,Down_in_Male
303.3775481156612,1.502042409431312,0.2964014256832661,5.067595089898086,4.0287325841239945e-07,8.897918999383606e-05,SNCAIP,True,Up_in_Male
11566.459964877597,1.8132695542979225,0.3578493078651638,5.067131651351846,4.038549797041167e-07,8.897918999383606e-05,NRXN1,True,Up_in_Male
77.35965426169507,1.902494401654213,0.3773322060847892,5.041961356531304,4.607843546577987e-07,9.888843194194432e-05,AC103923.1,True,Up_in_Male
64.34138662153241,-3.3920941493831123,0.672802366163405,-5.0417393278894425,4.613194249950752e-07,9.888843194194432e-05,TM4SF1,True,Down_in_Male
177.76045233488026,-2.0059690996840827,0.3984056482825124,-5.034991618044619,4.778697429346455e-07,0.0001014219387083,AC005237.1,True,Down_in_Male
1738.6094714067967,-3.949374352225178,0.787220713509602,-5.01685776866567,5.252342137591438e-07,0.00011038157457,AC131944.1,True,Down_in_Male
147.60602981874672,2.094254634077352,0.4179354817473252,5.010951990296659,5.416142693385785e-07,0.0001127188687139,DCHS2,True,Up_in_Male
719.5075872911517,2.0435984294328993,0.4080643217406093,5.008030157392529,5.498992017507136e-07,0.0001133426854685,SPON1,True,Up_in_Male
53.53868875173913,3.2045341873534627,0.640188683389806,5.005608925145974,5.568571227887389e-07,0.0001136837074676,FGF20,True,Up_in_Male
367.95724132125514,2.4095573286659717,0.4826475884631517,4.992374117808178,5.964158545174317e-07,0.0001206073266828,SHROOM3,True,Up_in_Male
74.00403668577184,4.675669084627299,0.9369014198888048,4.99056676120976,6.020238829568233e-07,0.0001206073266828,HES5,True,Up_in_Male
131.7530700865367,3.4317898479018867,0.6950236124357054,4.937659363651262,7.906578963837783e-07,0.0001569309506192,IGF1,True,Up_in_Male
34.13460787979746,-7.873222857452418,1.5951225734140535,-4.935810569466956,7.981855252687966e-07,0.0001569716047675,THBD,True,Down_in_Male
691.8753462540213,1.440890700228293,0.2922067443234366,4.931065857375987,8.178215435733615e-07,0.0001593711146185,FHOD3,True,Up_in_Male
111.25458475095832,-3.017036053764193,0.6125161927027192,-4.925642929457202,8.408342174920456e-07,0.0001623794800554,S100A11,True,Down_in_Male
721.1903302420391,1.951815286100556,0.3966778569925612,4.920403929017792,8.636578533766692e-07,0.0001652979441516,GRAMD1B,True,Up_in_Male
381.81135687248815,2.4289775964520577,0.4943769574999068,4.913209565299199,8.959741871655458e-07,0.0001684745848779,FGFR3,True,Up_in_Male
178.3991055493021,-1.8862573149615656,0.3837916657978953,-4.914794882374722,8.887546045893524e-07,0.0001684745848779,CCNQ,True,Down_in_Male
352.16664460170364,-1.5566701579741486,0.317524557078849,-4.902518949385038,9.461548474639112e-07,0.0001745814960688,XBP1,True,Down_in_Male
172.60050776845733,1.813420713189389,0.3699906847406594,4.901260458653126,9.52237084494671e-07,0.0001745814960688,AL592429.2,True,Up_in_Male
196.20384733177417,-1.496132128182424,0.3052628813788197,-4.9011269284514825,9.52884635195766e-07,0.0001745814960688,MTHFD2,True,Down_in_Male
132.02106687349877,-1.6418611393446256,0.3355179015065286,-4.8935127812030546,9.90518783641288e-07,0.0001799386495435,AL627309.5,True,Down_in_Male
209.63612737990832,-3.180079095994745,0.6513373576611534,-4.882384003604357,1.0481089551950886e-06,0.0001856798641616,CD14,True,Down_in_Male
369.14034239348734,-1.1923419830639883,0.2441193906409522,-4.884257575497843,1.0381928691404352e-06,0.0001856798641616,SLC2A1,True,Down_in_Male
1883.1847887615163,0.9993914390992436,0.2046869058186106,4.882537234623517,1.0472945523894624e-06,0.0001856798641616,FMN2,True,Up_in_Male
89.5659066546487,-2.281016838790713,0.4699592928524644,-4.853647695624563,1.212109912753966e-06,0.0002129736728671,GADD45A,True,Down_in_Male
100.50056134659616,-3.0622796247268296,0.6314583580670403,-4.84953534244251,1.237510197075815e-06,0.0002156688502806,RASD1,True,Down_in_Male
321.98974281522135,-3.0368547234976617,0.6278003727207097,-4.837293597544058,1.3161894419595957e-06,0.0002275309425632,TCAF2,True,Down_in_Male
869.7884883363914,-1.6460516656374562,0.3414580312034088,-4.820655879248869,1.4308699883912516e-06,0.0002453770325692,AL358216.1,True,Down_in_Male
476.5638772176165,1.8934770824873657,0.3939857895749178,4.8059527338036485,1.5401628570989704e-06,0.0002602330976197,AC099792.1,True,Up_in_Male
653.0022668923044,-1.340136489047243,0.2788614698394736,-4.805742757573111,1.541780341374623e-06,0.0002602330976197,CD59,True,Down_in_Male
76.34688407045374,-2.79452017937778,0.5818298244370979,-4.802985446958465,1.5631725072963148e-06,0.0002617825458312,CLIC1,True,Down_in_Male
526.3305125427222,-1.8113216385192463,0.3790846570721856,-4.778145474176585,1.76919366624689e-06,0.0002926751199318,LIMK2,True,Down_in_Male
74.97283268988463,1.8722425557760465,0.3918881240053646,4.7774924553478355,1.774947079265887e-06,0.0002926751199318,CASC1,True,Up_in_Male
1319.082216163472,2.338028219482859,0.4911203967291547,4.76060093421908,1.930173726347065e-06,0.0003134485151361,P2RY12,True,Up_in_Male
1313.7153177012112,1.572433162892306,0.3318251682155528,4.738739895313961,2.1505133160889537e-06,0.0003445342091014,CABLES1,True,Up_in_Male
488.9567255861971,1.1273105891880273,0.2379077394018282,4.738435966910643,2.1537406241649086e-06,0.0003445342091014,POU6F2,True,Up_in_Male
718.285274532784,2.761490716666385,0.5836821427388863,4.731155049061959,2.232459202681336e-06,0.0003544814479161,LINC02712,True,Up_in_Male
297.54133639499554,1.06507329496843,0.2252931996401127,4.7274986403042645,2.2730258550011634e-06,0.0003582689869691,SLC18B1,True,Up_in_Male
100.75612659699716,2.082019985563744,0.4409200859063467,4.7219894309962855,2.335488217899397e-06,0.000362779169847,CNTFR,True,Up_in_Male
280.3099443117676,-3.3209197185372963,0.7032508160528937,-4.722240831765375,2.3326023471303017e-06,0.000362779169847,HMOX1,True,Down_in_Male
133.97385197451726,1.796562982768532,0.3815599717831678,4.708468171785795,2.4958532754840816e-06,0.0003849000777933,ABCD2,True,Up_in_Male
361.1899924613181,-2.963805090279919,0.6301435039477841,-4.703381169070197,2.5588805337062643e-06,0.0003888463008735,MT1X,True,Down_in_Male
777.8857505285006,-1.3979235072724343,0.297198670961064,-4.703666751778902,2.5553020940333177e-06,0.0003888463008735,PGK1,True,Down_in_Male
287.7532065342223,2.8125554466223885,0.5981575524589781,4.702031153932935,2.575861855012013e-06,0.0003888463008735,LINC02391,True,Up_in_Male
2574.9552392995124,1.052823529427137,0.2247674356374897,4.6840572187029625,2.8125143962076365e-06,0.0004216018083713,NEBL,True,Up_in_Male
24293.587330545957,-0.9178122286284892,0.1961917660000321,-4.678138371150291,2.894911740606706e-06,0.0004279677798044,SLAIN1,True,Down_in_Male
76.72726844830463,2.8759565402983243,0.614631780073367,4.679153655144595,2.880615105318239e-06,0.0004279677798044,CYSLTR1,True,Up_in_Male
63.80346281782119,-2.699051439144273,0.5779050685028271,-4.670406241870622,3.0060466234332497e-06,0.0004355442002304,TIFA,True,Down_in_Male
177.81053474576404,-1.8107327240700213,0.3877015949478463,-4.670428875366379,3.0057154142855535e-06,0.0004355442002304,AL121757.2,True,Down_in_Male
1731.040667229193,1.6405263202991236,0.3512653723042588,4.670333171577566,3.0071161426620828e-06,0.0004355442002304,ABLIM1,True,Up_in_Male
1155.8596979800895,2.560971211669993,0.5510524303018633,4.647418414010274,3.3611496148593e-06,0.0004803306876274,LINC01374,True,Up_in_Male
45.90738757220461,2.7372662405416452,0.5897708778244032,4.64123669625585,3.4633013108338263e-06,0.0004916511715167,PLD4,True,Up_in_Male
252.201162124752,2.9901202377197342,0.6455553575286285,4.631857210769305,3.62400069222988e-06,0.0005110794660436,RMST,True,Up_in_Male
96.8285536951045,2.0080265329388403,0.4343312683484282,4.623260352805099,3.777551070818203e-06,0.000529252187935,ACSF2,True,Up_in_Male
668.5940761152078,1.4038526921461882,0.3045765295663162,4.609195246085184,4.042305863510168e-06,0.0005590378612271,THSD7A,True,Up_in_Male
365.01110564995423,2.8297360345128797,0.6157185662994195,4.595827037537795,4.310361477393887e-06,0.0005904327502346,WIF1,True,Up_in_Male
468.83286234282474,2.0852171786972753,0.4537866457522469,4.595148839694453,4.3244048230475735e-06,0.0005904327502346,COL5A3,True,Up_in_Male
32.22705613697627,2.653993122778457,0.5798822434426602,4.5767794285649455,4.72188860784266e-06,0.0006406228113779,LINC00865,True,Up_in_Male
359.23697488743215,1.4572632892286594,0.3189468006313928,4.568985443164298,4.900908163528074e-06,0.0006565991712086,FGD6,True,Up_in_Male
722.5865298305583,2.2885879644336975,0.5011938368638448,4.566273158413598,4.9647173992381986e-06,0.0006610166594414,MMD2,True,Up_in_Male
323.20399925621035,1.1102097014255237,0.2433033635310832,4.563067625999708,5.041156778569399e-06,0.0006670508438605,ACP6,True,Up_in_Male
30.364099898982573,3.0842261890485942,0.6773375733467217,4.553455042822218,5.27719532901366e-06,0.0006897680431264,DPEP2,True,Up_in_Male
762.4973067875047,1.6182599543048113,0.3555939994267358,4.55086406664246,5.342605719651944e-06,0.0006940854315542,EYA1,True,Up_in_Male
66.14987301108484,-1.7849685024252395,0.3937424839402488,-4.533339873723436,5.80582826707183e-06,0.0007497212935719,DHRS13,True,Down_in_Male
21.38329043607594,-4.926302926021284,1.087159577064582,-4.531352185962154,5.860733803516588e-06,0.0007522795797136,MT1A,True,Down_in_Male
162.6716301693024,-2.423433103294475,0.5364192511121119,-4.517796664214007,6.248644593832968e-06,0.0007972972947226,BMP8A,True,Down_in_Male
256.45520436861153,-2.3087837906825586,0.5124900489059931,-4.505031454973797,6.636311170921517e-06,0.0008417512796442,CR1,True,Down_in_Male
22.240210571893513,-4.600969452271512,1.02169106583476,-4.503288328661607,6.691000779149632e-06,0.0008436958394226,NKX3-1,True,Down_in_Male
424.17803113722465,-2.710391050783015,0.6027446173525083,-4.496748660631961,6.900047273099897e-06,0.000859938449687,CEBPD,True,Down_in_Male
4293.006322449546,1.8904028550495895,0.4203393729696588,4.497325201049018,6.8813694094839525e-06,0.000859938449687,ADGRV1,True,Up_in_Male
7115.405057555298,-1.1582660080274565,0.2583096578748901,-4.484021300467409,7.3249345600505644e-06,0.0009076144348511,ZNF708,True,Down_in_Male
117.84045613565196,-1.365755235169677,0.3054661067458303,-4.471053269114674,7.783530633140822e-06,0.0009479986514318,EMILIN2,True,Down_in_Male
10201.94722333236,-2.0460184119012395,0.4583423409921208,-4.463952441034487,8.046143133579046e-06,0.0009744470294429,SPP1,True,Down_in_Male
17.2717526680754,-3.231793939344924,0.7249853499457704,-4.457736890251184,8.28294798835191e-06,0.0009974902981927,AC061992.2,True,Down_in_Male
13.978833800596226,4.026322765119418,0.908423792265403,4.432207521864528,9.32731793514332e-06,0.0011126759067431,RASSF10-DT,True,Up_in_Male
1570.6776646968322,1.0690526076688056,0.241220945108981,4.4318398934463135,9.343238627252092e-06,0.0011126759067431,DCLK2,True,Up_in_Male
562.7982832623262,1.8145308352718763,0.409666419642439,4.429288680423494,9.45444005804872e-06,0.0011196982159355,IQCA1,True,Up_in_Male
335.50198939237964,-3.818156734787924,0.8628566717948571,-4.42501849912761,9.643401912688628e-06,0.0011358019967054,PPP1R15A,True,Down_in_Male
1890.1103024498575,1.6597460649724298,0.3753880303755078,4.421414458293074,9.805688351395447e-06,0.0011486051120246,CACNB2,True,Up_in_Male
245.8349451516943,2.4401725231059213,0.5521636515035377,4.419292208861175,9.902468071244097e-06,0.0011536375302999,LINC02057,True,Up_in_Male
118.47930584572696,-2.544786677251277,0.5770971466734549,-4.409633095433101,1.0354590356401284e-05,0.0011997891831341,IFITM3,True,Down_in_Male
605.1707037038287,2.8566297712107596,0.6484823940835912,4.405099964583668,1.057351070389665e-05,0.0012185686852082,ETNPPL,True,Up_in_Male
652.1669652182763,-1.1198245485425142,0.2544399821281549,-4.401134362517315,1.076864120369571e-05,0.0012344202825797,LRRTM2,True,Down_in_Male
726.9939926932822,2.4089268685976584,0.5485645317600466,4.391328146697192,1.126603619664023e-05,0.0012845678293147,EFEMP1,True,Up_in_Male
8200.3393044056,1.8893811447306808,0.4328840919582717,4.364635198728461,1.2733507663892823e-05,0.0014442088374772,SLC1A2,True,Up_in_Male
26.993905595348277,2.6934841423852975,0.6183560054704896,4.355879329312734,1.325337793553364e-05,0.001495260049611,LHFPL1,True,Up_in_Male
58.6917181387532,3.0159578566366605,0.6938979213916635,4.3463999007057605,1.3839016263935547e-05,0.0015531578671922,AL445259.1,True,Up_in_Male
1679.236460029717,2.2699108687219276,0.5231546464141981,4.338890774038481,1.432036694416819e-05,0.0015988093011207,MGAT4C,True,Up_in_Male
35.805342182228266,-1.9742405626422097,0.4562158109160683,-4.327426878691449,1.5086140416282698e-05,0.0016574338482839,HELZ2,True,Down_in_Male
1143.839046033962,1.5353328454763864,0.35487315379143,4.326427144665751,1.515474128865711e-05,0.0016574338482839,AGBL4,True,Up_in_Male
207.5751780924107,2.8397865528249744,0.6558800579657991,4.32973455791982,1.4928918233805755e-05,0.0016574338482839,PLCXD3,True,Up_in_Male
156.644837947102,1.9021621956808483,0.4396453966524072,4.326582764574553,1.5144043276599526e-05,0.0016574338482839,KNDC1,True,Up_in_Male
62.41131961066233,-1.6087597621921748,0.3725488537453967,-4.318251810517221,1.5726994035267095e-05,0.0017107262076392,EIF4EBP1,True,Down_in_Male
99.0343242751482,2.365400482140544,0.5479007058375243,4.317206488217201,1.5801632259403297e-05,0.0017107262076392,SELPLG,True,Up_in_Male
932.583770463646,1.099453755357878,0.254841766676772,4.314260451476024,1.601380668048974e-05,0.001724984723633,CACHD1,True,Up_in_Male
123.51148229395513,-1.4428034491419213,0.3346071612797274,-4.311932367567458,1.6183394081499472e-05,0.0017345361776551,AL512328.1,True,Down_in_Male
852.3109989778878,-3.381457642585554,0.7850808234109999,-4.3071458909082505,1.6537454228457582e-05,0.0017636660141354,VEGFA,True,Down_in_Male
941.7471961390652,1.6074431928276829,0.3734520418620824,4.304282779691746,1.6752757176902525e-05,0.0017777826873469,AC002460.2,True,Up_in_Male
284.9650441353767,1.6954436432344542,0.3941110881900211,4.301943523134254,1.6930647103785628e-05,0.0017878096123977,EPHA4,True,Up_in_Male
227.2970637076104,-1.1903532112534851,0.2771187023732073,-4.295463283637878,1.743288895659659e-05,0.001831820625851,ZNF232,True,Down_in_Male
338.0750700159673,1.8027643192425569,0.4200892218100404,4.2913843670517835,1.7756265893208094e-05,0.0018566991009112,RHOJ,True,Up_in_Male
758.751013591393,-1.1559670863893647,0.2696148069520161,-4.287476268301149,1.8071455711624412e-05,0.0018804841001668,SRPRB,True,Down_in_Male
