baseMean,effect_size,lfcSE,stat,pvalue,padj,gene,significant,direction
138.94176898282024,-3.2838371696478577,0.4393789255004927,-7.47381583198891,7.790214927285276e-14,4.255269028187826e-11,CD93,True,Down_in_Male
146.0291798441249,-2.954390977316051,0.3972284819018314,-7.437510430196646,1.0260048507126477e-13,5.4770004394406066e-11,DEPP1,True,Down_in_Male
725.532831537252,2.8159468492604387,0.3788733796480286,7.432422018871949,1.0662696531211149e-13,5.5654536916686096e-11,RHOJ,True,Up_in_Male
1775.9000628265496,2.2856390592600966,0.3078523568749161,7.424465034025313,1.1323665178869889e-13,5.781961906984695e-11,IQCA1,True,Up_in_Male
853.9061151875991,2.404645452252921,0.324938649239745,7.4003060512470284,1.3587098189447474e-13,6.790080048377494e-11,MICOS10,True,Up_in_Male
238.43747811345807,1.8754401923142656,0.2544726985361804,7.369907275328472,1.7074675538776678e-13,8.184693450097684e-11,MINDY4,True,Up_in_Male
1677.0437135073507,2.128831033597971,0.2924830813969442,7.278475812790082,3.376127461582859e-13,1.585969636353164e-10,FSTL5,True,Up_in_Male
367.8194652439435,-1.783480996079161,0.2453184388365555,-7.27006500015848,3.59314561302818e-13,1.6548196893883506e-10,MTHFD2,True,Down_in_Male
1116.6520952679102,2.019160462233583,0.2788071501232373,7.2421401723057715,4.416590198589698e-13,1.9572994449900906e-10,PLXNA2,True,Up_in_Male
358.49275722100015,1.6442890531403456,0.2270296074508341,7.242619460972442,4.401004863311883e-13,1.9572994449900906e-10,PARVA,True,Up_in_Male
1893.64720939443,-2.542208158456127,0.3548038173890391,-7.165109375552797,7.772447392561763e-13,3.3790349632894796e-10,KIF19,True,Down_in_Male
974.7985610962112,1.6566860662212586,0.2312946828798425,7.162663860638363,7.91242008604059e-13,3.3790349632894796e-10,MIS18BP1,True,Up_in_Male
3711.420957550841,2.597669458483106,0.3644642300932732,7.1273646190692395,1.0230881700196958e-12,4.2911240959683234e-10,NHSL1,True,Up_in_Male
9176.875856544484,2.524338599136679,0.3559163733250642,7.092504836328953,1.3170603666580845e-12,5.42721296352019e-10,NKAIN3,True,Up_in_Male
132.1734565728635,2.4465953238583844,0.3464484929547206,7.061930917904569,1.6420462272362413e-12,6.649720997469798e-10,ACSM5,True,Up_in_Male
240.3299914610467,-4.088246062557928,0.5798382218222453,-7.0506667354730155,1.780625028374738e-12,7.088698418045057e-10,NPTX2,True,Down_in_Male
14828.956959402489,-1.342579793807542,0.1906240417889063,-7.04307694458756,1.88040317874357e-12,7.361151643721493e-10,ZNF708,True,Down_in_Male
1808.9504045481551,1.7123597344904518,0.243523136297997,7.031610057760807,2.041637270835473e-12,7.861307576620257e-10,SESN3,True,Up_in_Male
388.0366385991974,-5.176094471011949,0.7382684869468782,-7.011127472632315,2.364052183186225e-12,8.955944786883554e-10,RGS16,True,Down_in_Male
921.7039086999796,2.6873952671426244,0.3846693960456006,6.986246617924467,2.8233760253605867e-12,1.052626287042372e-09,LINC02712,True,Up_in_Male
1029.4052676848223,2.522341326777505,0.3631862415194538,6.945035462314992,3.7836526715448034e-12,1.3886005304569427e-09,EFNA5,True,Up_in_Male
190.27036315682255,3.3904527504202187,0.4886390089009116,6.9385634152424975,3.961071792632565e-12,1.4313485271592875e-09,IGF1,True,Up_in_Male
3039.020127216853,1.8367401760135056,0.2663517900664985,6.895918272428118,5.351795853408849e-12,1.904590621285864e-09,AC073050.1,True,Up_in_Male
388.46061323383327,3.1677665687202996,0.4605595405204905,6.878082614769684,6.0663488997549474e-12,2.126662730708122e-09,AC079015.1,True,Up_in_Male
132.77682497178324,2.346603829286093,0.344787343924815,6.805945376573328,1.0038779941451593e-11,3.467512695070809e-09,AC009899.1,True,Up_in_Male
1797.303495497625,3.7555624146876823,0.5532295643999819,6.788434054063733,1.1335717301536235e-11,3.858743883746131e-09,DNAH7,True,Up_in_Male
560.5878069720749,-4.016714384255484,0.5928464096149856,-6.775303550988988,1.2414532563943224e-11,4.165607726598549e-09,GADD45B,True,Down_in_Male
916.9522629761086,1.961225610994777,0.2918283086591038,6.720477598647778,1.811298801114668e-11,5.9920825690959606e-09,SLC15A2,True,Up_in_Male
414.4762014962718,1.5050087913478825,0.2256599491453381,6.669365995374613,2.5691083670587512e-11,8.381002406316105e-09,DIAPH3,True,Up_in_Male
157.6066469714905,2.392400562342334,0.3629423432969252,6.591682140502126,4.3487087492429694e-11,1.3882954114039136e-08,MRO,True,Up_in_Male
70.3844551311252,-6.480359878639372,0.9832395358864484,-6.590825167335185,4.373887110179223e-11,1.3882954114039136e-08,THBD,True,Down_in_Male
818.2304288311788,2.940666442588104,0.4474269669164277,6.572394290077231,4.9512538216271965e-11,1.5506006634983945e-08,AC097518.2,True,Up_in_Male
1692.7037898154178,3.342409206680744,0.5119945666163983,6.528212259691766,6.655932911560932e-11,2.0303188600875733e-08,ETNPPL,True,Up_in_Male
604.9123043940009,2.5227124198235695,0.3864097954530968,6.528593347033257,6.639023055457915e-11,2.0303188600875733e-08,LINC01141,True,Up_in_Male
82.73114918917675,2.425870882433308,0.3727233745777489,6.508502143664935,7.590382661874476e-11,2.285678307206509e-08,PLA2G5,True,Up_in_Male
154.4485136400764,2.089050494820414,0.3228889498977816,6.4698729872352505,9.808532870874926e-11,2.8797852508888785e-08,CXCL12,True,Up_in_Male
99.1417061901262,2.2724915408773794,0.3516624344667772,6.462139023530162,1.0323318749478103e-10,2.9935075405894036e-08,PAQR5,True,Up_in_Male
8068.049329374895,2.1577477465673165,0.3363067928883984,6.416010000973585,1.398922606896551e-10,4.007060267169047e-08,GABRB1,True,Up_in_Male
204.21750417670827,1.9296029070544156,0.3012928481060699,6.404409926036813,1.5095203866492395e-10,4.2717608242912466e-08,MACORIS,True,Up_in_Male
1005.1030671387406,2.804560081658607,0.439046669896053,6.387840459700113,1.682447287381947e-10,4.649096692473784e-08,FGFR3,True,Up_in_Male
193.2394424650655,3.678734344900384,0.5758428564751641,6.388434454876399,1.6759262987472075e-10,4.649096692473784e-08,AL445259.1,True,Up_in_Male
536.3142435963065,1.6651127046126173,0.260901283217852,6.382156055638299,1.7461188501607995e-10,4.768934831694983e-08,ST6GAL2,True,Up_in_Male
797.910163256961,-2.1203824845517545,0.3350538735847011,-6.328482228442959,2.475843648659087e-10,6.684208691920074e-08,IL4R,True,Down_in_Male
2976.638094441602,1.622127864698647,0.2565558173640584,6.322709347871895,2.5701646526486135e-10,6.860003109251209e-08,PDE7B,True,Up_in_Male
58.608113650620226,2.817627108649345,0.4470972115975781,6.3020458091906555,2.9374231521103046e-10,7.752156741209758e-08,LINC00865,True,Up_in_Male
447.7489391339023,2.139235805121169,0.3407574752326227,6.277883716742503,3.4321244109897976e-10,8.858652545640481e-08,MOXD1,True,Up_in_Male
406.2692051729453,2.800511821478106,0.4505138346993288,6.216261534669978,5.091391699581981e-10,1.2998544373889302e-07,GABRG1,True,Up_in_Male
966.104842282993,1.7058079241996755,0.2750671504744117,6.201423620587364,5.595467473659545e-10,1.409061687728097e-07,TLE1,True,Up_in_Male
1749.8253390570642,-2.483516357555843,0.4005541989381669,-6.20020053251076,5.639126304770143e-10,1.409061687728097e-07,TLR2,True,Down_in_Male
365.20108517675413,-1.838582661466649,0.297539708989116,-6.179285002708341,6.439255942062972e-10,1.5920551954439488e-07,APOL6,True,Down_in_Male
13693.851959063408,2.56682693840361,0.4157760365213599,6.173580757273255,6.676042489467817e-10,1.633405062423126e-07,ADGRV1,True,Up_in_Male
2638.0741466423337,-1.3989933805771733,0.2274692856954659,-6.150251785861474,7.736003793779325e-10,1.854347033375085e-07,NCK2,True,Down_in_Male
1518.7294450886402,1.853625066975332,0.3013910838969573,6.1502319279261375,7.73697246554659e-10,1.854347033375085e-07,AL109809.5,True,Up_in_Male
53.261275792201594,-2.7983366502564184,0.4551957925788564,-6.147545069348692,7.869134467967755e-10,1.866972024077037e-07,BCL3,True,Down_in_Male
852.0015306727104,2.591234338876383,0.4222373203885404,6.136914511706222,8.413963344359348e-10,1.976271710323124e-07,COL5A3,True,Up_in_Male
3103.5426417825597,2.03477414579301,0.3319341530184698,6.13005358830849,8.78494779240484e-10,2.042978749980247e-07,ATP1A2,True,Up_in_Male
83.99646748361302,3.2163279008095444,0.5253452271326828,6.122312975724854,9.22266401275913e-10,2.123744434624377e-07,LHFPL1,True,Up_in_Male
614.4663417656288,1.663694154351417,0.271826540746894,6.120425730983103,9.332567387300016e-10,2.1281877941058526e-07,RIPOR2,True,Up_in_Male
179.69262216734862,-3.619386590355973,0.5958122709168152,-6.074709714834484,1.242122092786734e-09,2.7785679728928394e-07,KIAA0040,True,Down_in_Male
472.930058464819,2.7912760027482353,0.4600594176481468,6.067207616393153,1.301532640541528e-09,2.883999873682963e-07,SMIM35,True,Up_in_Male
1161.3378815677522,-1.812671602567763,0.299345297599487,-6.055453742229987,1.4002240895786755e-09,3.073688169721863e-07,LIMK2,True,Down_in_Male
1619.4698235978838,2.3812931171017477,0.3934971492282781,6.051614660415993,1.4340116073626666e-09,3.118709688308733e-07,LINC01374,True,Up_in_Male
147.27285679040702,-2.5092773140068587,0.4188728280146526,-5.99054688245159,2.0913657460324413e-09,4.506605380074311e-07,SIGLEC9,True,Down_in_Male
197.27422898888207,-2.092452781678545,0.3520671088521739,-5.9433350320638025,2.792808026627834e-09,5.963406811766779e-07,CSRNP1,True,Down_in_Male
1355.6026704535943,2.0886035046110374,0.3527938965143858,5.920180380801656,3.215887042329911e-09,6.804932869391438e-07,GINS3,True,Up_in_Male
597.3068612690209,1.3128327354167857,0.2234098659748933,5.876341806517718,4.194318402978466e-09,8.796084879389127e-07,RCBTB2,True,Up_in_Male
141.0056562288971,-2.7489564360936773,0.4705745519415469,-5.841702286602066,5.167008612273256e-09,1.0645850726760898e-06,RASD1,True,Down_in_Male
68.73254245370434,2.574857492717424,0.4414936856538792,5.832150212757634,5.471762482750651e-09,1.117571801694324e-06,PYGM,True,Up_in_Male
870.194724207283,3.3043171001863505,0.5683050191937411,5.814337351576116,6.087454088396324e-09,1.2326044967952831e-06,WIF1,True,Up_in_Male
879.1441516514068,-2.2171895014611978,0.3824787756470308,-5.796895521092452,6.755374668548161e-09,1.356155899272301e-06,YBX3,True,Down_in_Male
88.96299043614856,3.2272288992327964,0.5572796138711782,5.791040653388783,6.995164133109565e-09,1.3923933488006566e-06,AC007432.1,True,Up_in_Male
354.48559233931365,-2.278657857408406,0.3950861693503414,-5.76749588869514,8.045804726278025e-09,1.5880660622757836e-06,JAK3,True,Down_in_Male
1525.697223508533,1.7717641154836687,0.3076183320084668,5.759618108308652,8.430445307751264e-09,1.650119161570514e-06,STK33,True,Up_in_Male
1131.9528960248,1.85519478752419,0.322602040789598,5.750722416335097,8.886291352997921e-09,1.724968688423266e-06,DACH1,True,Up_in_Male
1079.9893508763669,-1.3458406645126912,0.2341598669687339,-5.747529164305487,9.055698380906933e-09,1.7434446194323115e-06,EEF2K,True,Down_in_Male
88.03667784781351,1.8862524661756224,0.3299476003155739,5.716824321108993,1.0853322023937508e-08,2.0725433146198717e-06,PPP1R26-AS1,True,Up_in_Male
23.843203083718375,4.783194051062552,0.8390417803996817,5.700781728395044,1.192592585697641e-08,2.2409291722292956e-06,AL121894.3,True,Up_in_Male
815.1011582200825,2.767455074034793,0.485360380609624,5.701856155953242,1.1850981556655683e-08,2.2409291722292956e-06,SLCO1C1,True,Up_in_Male
367.77923064288575,-1.579376232333164,0.277972790632049,-5.681765574040572,1.3331130692556345e-08,2.4850920452917728e-06,RAB20,True,Down_in_Male
228.2735160069893,1.8507754706346915,0.327204113892781,5.656333132905406,1.5464118032491962e-08,2.8589389680141448e-06,AC104088.1,True,Up_in_Male
345.58376412223464,2.808243449231595,0.496590342829773,5.655050465196496,1.5580048872011687e-08,2.8589389680141448e-06,TTPA,True,Up_in_Male
1742.921172768737,2.367140577739001,0.4189334551204585,5.650397572231042,1.6007716857279974e-08,2.9146453763084655e-06,LMO3,True,Up_in_Male
236.7018297268735,2.0845212904297,0.3709068754035452,5.620066460514513,1.9088401478201484e-08,3.4488336455384346e-06,AC005165.1,True,Up_in_Male
336.1967482353086,-2.7476311965269566,0.4961008670025954,-5.538452720568582,3.0515560078742656e-08,5.4299202661326326e-06,CD14,True,Down_in_Male
310.6536526227228,2.4532599408541476,0.4445684568652855,5.518295108367398,3.423042598124389e-08,6.045144702612455e-06,CHL1-AS2,True,Up_in_Male
70.70595396634431,2.7640667443031233,0.501623846363408,5.510237928961334,3.5834897890651855e-08,6.281269266086797e-06,LINC01645,True,Up_in_Male
172.31448832711786,2.6805836710416933,0.4870361105468164,5.503870478991972,3.715425531362408e-08,6.464289991158536e-06,AL133257.1,True,Up_in_Male
333.11898785651493,1.6339341385291852,0.2982469821297088,5.478459922248536,4.290437381652784e-08,7.409837736783868e-06,GUCY1A1,True,Up_in_Male
81.7603107555216,5.259541271553122,0.9622875431344836,5.465664924250277,4.611747753367448e-08,7.906622717598146e-06,ZFY-AS1,True,Up_in_Male
31.671654419588663,-4.020031607451742,0.7369376890382041,-5.455049547945343,4.8959191754736406e-08,8.332996347356874e-06,SIGLEC7,True,Down_in_Male
72.12177260758692,2.6863424132278197,0.49262196024994,5.453151970457952,4.9484743848705206e-08,8.361853694376892e-06,DPEP2,True,Up_in_Male
456.8379259797184,2.023883641694294,0.3719679891446283,5.441015627039263,5.2977666205270466e-08,8.88813874163852e-06,KNDC1,True,Up_in_Male
329.8703563613281,2.396166815979291,0.4405665222107636,5.43883090334536,5.3631325964190687e-08,8.933989959197947e-06,PLCXD3,True,Up_in_Male
146.69392851544515,2.2777019940096226,0.4208856655324421,5.4116882102131285,6.243332703826103e-08,1.0326999897708975e-05,SELPLG,True,Up_in_Male
58.567413985160336,2.8411626623195945,0.5252914393288527,5.408735893258899,6.347114720533171e-08,1.0425246892019798e-05,AC108718.1,True,Up_in_Male
219.4724384268691,2.2221324177188664,0.4112828472877415,5.4029299601794945,6.556106423991604e-08,1.069373803379964e-05,AC103923.1,True,Up_in_Male
51.59175114272538,2.8171664785891095,0.5216296589663466,5.400702261009398,6.638052044472182e-08,1.0752728718659493e-05,ARL5C,True,Up_in_Male
1387.0998184867367,-2.1837691638719163,0.4064932660950773,-5.372214858194331,7.777535702723865e-08,1.251224373873823e-05,SLC2A5,True,Down_in_Male
64.01332372480367,2.4660022316714336,0.4595277880890736,5.366383264712232,8.03311504697502e-08,1.2835497021996547e-05,CEBPA,True,Up_in_Male
576.0607702796572,2.122888791154685,0.3957145864510819,5.364696839187949,8.108529117882787e-08,1.28684548595156e-05,STOX1,True,Up_in_Male
127.02386415333768,10.67038260175511,1.9914927146327552,5.357982242843806,8.415650910745666e-08,1.326622876453652e-05,TMSB4Y,True,Up_in_Male
246.11352428908933,1.4756180797689076,0.2758654643697848,5.3490497012373766,8.841726037811158e-08,1.3844964078407231e-05,GLIPR1,True,Up_in_Male
22593.298597003926,2.336617071745739,0.4371237096500523,5.3454365896015155,9.019937194750955e-08,1.4030482439093406e-05,SLC1A2,True,Up_in_Male
1313.5060226524254,1.9087876935331791,0.357181901399879,5.3440213125362614,9.090687243779355e-08,1.4047504077755885e-05,TBC1D4,True,Up_in_Male
413.4416050245034,2.287259293454395,0.4284533735641327,5.338408878491485,9.376581118577305e-08,1.43011128125418e-05,AC005162.3,True,Up_in_Male
7657.260270205695,1.3147111988219893,0.2462594088274158,5.338724741856945,9.360262671905293e-08,1.43011128125418e-05,PLCB1,True,Up_in_Male
2532.093780470854,1.295735102541517,0.2429319735034524,5.33373637012463,9.621217978961113e-08,1.4579559218699263e-05,CACNB4,True,Up_in_Male
664.7014088787621,2.41175384400588,0.4526062850284331,5.3285911481639525,9.897752215461452e-08,1.4902461797228116e-05,SYNPO2,True,Up_in_Male
25.481387775686255,4.642190476978925,0.8725869285158718,5.320032108290385,1.037489401928677e-07,1.5514017131147687e-05,AC103719.1,True,Up_in_Male
92.14037780123132,2.115700034497973,0.3977655036578192,5.318963095195956,1.0436029916218217e-07,1.5514017131147687e-05,TNFRSF13C,True,Up_in_Male
261.92108874811987,1.7328612578159563,0.3274996802274353,5.291184579516395,1.2152663829012957e-07,1.7952312453827443e-05,AC006581.2,True,Up_in_Male
97.89465741506471,-2.839910962828632,0.537186978885141,-5.286634029593353,1.2458754061350996e-07,1.8289450962063265e-05,TIFA,True,Down_in_Male
475.2189508512988,2.21064594598564,0.4184841386417642,5.282508324354973,1.2742704354338605e-07,1.859010185557175e-05,NRSN1,True,Up_in_Male
480.54642028844086,-2.283961699448149,0.4327932144866017,-5.277258568292215,1.3113079819888185e-07,1.901234684009467e-05,TNFRSF10D,True,Down_in_Male
17640.09996086625,2.1083304668983978,0.3996295403838181,5.2757122630961755,1.322414433339221e-07,1.9055748595258664e-05,GPM6A,True,Up_in_Male
689.0116251373884,2.686031305199785,0.5093942140433753,5.272991390850519,1.3421786187275534e-07,1.9182210693561055e-05,ID4,True,Up_in_Male
465.1503366723941,2.264694859289938,0.4298247964610123,5.268879036147834,1.372593741456264e-07,1.9421374577906466e-05,AC009879.4,True,Up_in_Male
122.53023883973168,-5.159592121644641,0.9808558056339912,-5.260296255584336,1.438234885310284e-07,2.0228299991717337e-05,CD163,True,Down_in_Male
419.06170849003746,1.6604788386367293,0.3165678307708114,5.245254499149921,1.5606674618459746e-07,2.1819617466570383e-05,SEMA3A,True,Up_in_Male
16718.323806707212,1.1267784354275692,0.2153427284466488,5.232488895982056,1.6724270273718414e-07,2.324376687509457e-05,NAV3,True,Up_in_Male
834.5733608429913,-1.249065443424868,0.2390523379427267,-5.22507102074076,1.740882768505165e-07,2.396983949489875e-05,SERPINB1,True,Down_in_Male
349.8436425018672,2.5188624735788885,0.4837819779708154,5.2066066705172735,1.9232515566602897e-07,2.6263565443509817e-05,LINC02698,True,Up_in_Male
561.9136634272688,1.3925112176805658,0.2678914272881807,5.198043221377853,2.0139730735869737e-07,2.7343467949370428e-05,AC005225.2,True,Up_in_Male
102.54091176099216,2.8371088448583612,0.5461784275852285,5.194472541513266,2.0530107070623213e-07,2.7713284762919425e-05,AC095060.1,True,Up_in_Male
284.38154275120274,1.9651127988533097,0.3796651307627761,5.175910663445043,2.2680196924907341e-07,3.044071230698421e-05,BBOX1,True,Up_in_Male
38.927692868486794,3.417798884992026,0.6611845926316724,5.169205276530071,2.350915608142006e-07,3.1374037388658773e-05,AL354863.1,True,Up_in_Male
998.4423927739444,-1.7305925346319029,0.3355906053885688,-5.15685632089763,2.511303514759131e-07,3.3117625192586864e-05,PLSCR1,True,Down_in_Male
169.48610388292653,2.6688223031686067,0.517426499667909,5.157877118550154,2.4976544090612437e-07,3.3117625192586864e-05,CASC17,True,Up_in_Male
159.1524520724361,2.5413731894900673,0.4930351485437726,5.154547697048092,2.542438433780171e-07,3.317599662923814e-05,NTSR2,True,Up_in_Male
759.4737170262964,1.7965399529666422,0.3487615832443383,5.151197950916534,2.588278184576359e-07,3.358755690570691e-05,MEIKIN,True,Up_in_Male
388.4566837367742,-3.2488205099854404,0.6311215750811674,-5.147693627123452,2.637087391578731e-07,3.4032916842528156e-05,HMOX1,True,Down_in_Male
214.2454101022057,-2.4180122667651474,0.4702025677777343,-5.142490561447011,2.711200669544621e-07,3.4609065938186985e-05,VSIG4,True,Down_in_Male
184.90136343102256,-2.0612433500151957,0.4007624479886282,-5.143304619383112,2.699473791834836e-07,3.4609065938186985e-05,ITGB3,True,Down_in_Male
2605.9706980544256,1.2930138295292084,0.2520715868706228,5.1295500836944985,2.904354939968606e-07,3.687431828647709e-05,EPHB1,True,Up_in_Male
71.45185503158685,-2.6436493725779298,0.5164900743218634,-5.118490178245855,3.079912736013726e-07,3.889300556101634e-05,AC215522.2,True,Down_in_Male
605.5142224427394,-2.978515044645058,0.5831189754597964,-5.107902795131067,3.257541468330336e-07,4.069847553624624e-05,CEBPD,True,Down_in_Male
5767.131270295958,0.98202477679361,0.1923672801978062,5.104947035607198,3.308871775773402e-07,4.1121047761569136e-05,AHCYL2,True,Up_in_Male
139.67717322292316,1.7516996432862757,0.3449191544289629,5.078580359465201,3.802655869620341e-07,4.700883213981188e-05,MARC1,True,Up_in_Male
136.9191077011955,2.30549556595747,0.4546724830020465,5.0706731815725306,3.964110033970788e-07,4.8748176166442865e-05,A2ML1,True,Up_in_Male
237.59044327105275,1.8188819828184697,0.3598024622035798,5.055223834986788,4.298862776349006e-07,5.258942129733617e-05,AL512662.2,True,Up_in_Male
291.86821513986024,2.0061601523861388,0.3970406618853828,5.0527826113821925,4.354193896057533e-07,5.299031410911882e-05,NWD1,True,Up_in_Male
792.1849583892089,-1.426235604550688,0.2823281024210157,-5.051695500095294,4.379054136317766e-07,5.301815647104725e-05,PIM3,True,Down_in_Male
269.497141441165,-1.8750657194779583,0.3713891440087852,-5.048789792933753,4.4461763011307593e-07,5.328152498008126e-05,FCGR1A,True,Down_in_Male
1414.521280421882,2.131905851912912,0.4222527034969013,5.048886210218325,4.4439332166212507e-07,5.328152498008126e-05,AC099792.1,True,Up_in_Male
208.97866639548877,1.946386595211053,0.386374978221893,5.037558602185812,4.715072254738198e-07,5.593313995923777e-05,ACSF2,True,Up_in_Male
7110.1405902949,1.3257357088366566,0.2631459714620124,5.038023958607472,4.70362577361749e-07,5.593313995923777e-05,RBMS3,True,Up_in_Male
350.75541331208586,-1.940324819854442,0.3860851564300392,-5.025639519000881,5.017576232019962e-07,5.922252790838436e-05,FCGR3A,True,Down_in_Male
214.4640099101317,-2.365288416637928,0.4707853479673209,-5.024133454557112,5.057106411095811e-07,5.9390657691909206e-05,GADD45A,True,Down_in_Male
651.6258499315375,-1.26441944317941,0.2520126196820301,-5.017286216756746,5.240646532899435e-07,6.123995311678703e-05,TGFB3,True,Down_in_Male
239.36198631516584,1.9007989259958489,0.3789381170305027,5.016119626315776,5.272550708846042e-07,6.127311525611632e-05,MMP28,True,Up_in_Male
129.31549646797637,1.6540931406280517,0.3298107971268675,5.015278926698618,5.295658377465775e-07,6.127311525611632e-05,AC090559.1,True,Up_in_Male
286.89807671990707,1.7339975138544952,0.3466215528723396,5.002566919123823,5.657193461969476e-07,6.513537256604855e-05,WIPF3,True,Up_in_Male
2748.33305735772,-1.7315409498664758,0.3463610203473902,-4.999237351044265,5.755751628384764e-07,6.562674478034045e-05,TMEM163,True,Down_in_Male
723.791374341537,1.4448431202951275,0.2889900203963098,4.999629808370979,5.744049053140538e-07,6.562674478034045e-05,SNTA1,True,Up_in_Male
557.545413595714,1.504313008181818,0.3010707847205413,4.996542622287796,5.83672796297391e-07,6.622853449001508e-05,PTPN14,True,Up_in_Male
