ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,fold_enrichment,ci_lower,ci_upper
GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_DN,GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_DN,32/2013,188/17012,0.1702127659574468,1.4384796693830526,2.2147229883854767,0.0216278454054845,0.13655775399694792,0.11252944294882886,KLF9/PDK1/ACSL1/CD55/MAPK1IP1L/PLIN3/MAT2A/MAP3K5/ZNF654/PGAP1/BNIP3L/BATF/RASSF2/SLC23A2/CABIN1/DENND1B/MAFF/FILIP1L/ARID5A/INTS6/FAM120A/DUSP3/JUN/B4GALT5/SLC39A14/LMNB1/GRB2/ZBTB25/ZNF253/NAT10/CHL1/EIF2AK3,32,1.6492796820665672,1.1305774610433499,2.4059593998692836
GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN,GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN,32/2013,188/17012,0.1702127659574468,1.4384796693830526,2.2147229883854767,0.0216278454054845,0.13655775399694792,0.11252944294882886,ATXN1/STK3/RRBP1/PNPLA4/ATF3/DPY19L1/BAALC/PHLDA3/ADAM19/DLG5/SRPX2/GLIPR1/CRYBG3/SLC6A8/PCDH7/TPST1/HAS2/TFG/MEST/UCK2/CREB3L1/CD59/GULP1/NID1/TUBB2A/TLE1/PDHX/PHLDA1/SLC24A1/IPO7/EIF4G1/TFE3,32,1.6492796820665672,1.1305774610433499,2.4059593998692836
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_DP_THYMOCYTE_UP,GSE1460_INTRATHYMIC_T_PROGENITOR_VS_DP_THYMOCYTE_UP,32/2013,188/17012,0.1702127659574468,1.4384796693830526,2.2147229883854767,0.0216278454054845,0.13655775399694792,0.11252944294882886,RAB40B/ELF2/PIM1/MYOZ2/CD55/RNF130/STK3/CLCA4/GUCY1A1/TFRC/TBCE/PLCXD1/CUL1/MEP1B/WDR41/SELL/ZNF460/SND1/KCNK10/EIF4EBP1/PKIG/MEST/MTCP1/UCK2/HES1/CASP1/ABCE1/CDH8/LUZP2/STN1/TIMP4/GPRC5A,32,1.6492796820665672,1.1305774610433499,2.4059593998692836
GSE17721_CTRL_VS_CPG_8H_BMDC_DN,GSE17721_CTRL_VS_CPG_8H_BMDC_DN,32/2013,188/17012,0.1702127659574468,1.4384796693830526,2.2147229883854767,0.0216278454054845,0.13655775399694792,0.11252944294882886,RALGDS/DNAJB1/KAT2B/STK40/HK2/COL9A1/GBP2/MED28/CCNL1/TOP1/BCL2L1/INTS6/YAE1/GK/ADORA1/EEA1/IFT172/LHX2/NFKBIA/CACNG3/ABR/GRAMD1A/GIPC2/GBE1/POLB/TPBG/LAP3/LHX6/CCL2/TAGLN2/GAPDHS/KCNS2,32,1.6492796820665672,1.1305774610433499,2.4059593998692836
GSE17721_LPS_VS_CPG_16H_BMDC_DN,GSE17721_LPS_VS_CPG_16H_BMDC_DN,32/2013,188/17012,0.1702127659574468,1.4384796693830526,2.2147229883854767,0.0216278454054845,0.13655775399694792,0.11252944294882886,HCN2/DICER1/FIBIN/OSBPL5/LMNA/PRICKLE1/GUCY1A1/CD93/OMD/RAP1A/RBM5/KIAA1217/G3BP1/ESRRB/MFGE8/ECHDC2/DUSP3/PYGL/RPA3/FADS1/TFG/RCBTB2/MMD2/SLK/ALAS1/TRAM2/SPARCL1/SOX3/NIBAN2/SALL2/GAPDHS/RPS6KA3,32,1.6492796820665672,1.1305774610433499,2.4059593998692836
GSE20366_CD103_POS_VS_NEG_TREG_KLRG1NEG_DN,GSE20366_CD103_POS_VS_NEG_TREG_KLRG1NEG_DN,32/2013,188/17012,0.1702127659574468,1.4384796693830526,2.2147229883854767,0.0216278454054845,0.13655775399694792,0.11252944294882886,PTPRJ/PRICKLE1/SNX25/KLF12/PPP2R2A/VWA5A/DCUN1D4/RNF157/MBD2/PLAGL1/EDEM1/SPRY1/STXBP6/BDNF/KY/ZDHHC2/BMP2/ENTPD1/PPP4R2/TMEM130/KIF5C/FNDC3B/GCH1/OSBPL3/BAIAP3/TGFBR1/FGD6/CSF1/PLEKHA8/UBASH3B/AXL/BST1,32,1.6492796820665672,1.1305774610433499,2.4059593998692836
GSE20715_0H_VS_24H_OZONE_TLR4_KO_LUNG_UP,GSE20715_0H_VS_24H_OZONE_TLR4_KO_LUNG_UP,32/2013,188/17012,0.1702127659574468,1.4384796693830526,2.2147229883854767,0.0216278454054845,0.13655775399694792,0.11252944294882886,ATP1A2/OSBPL5/TMTC4/TSPAN15/PLIN3/MCUB/EFNA1/SOX4/PTPRO/IQGAP1/ADD1/SRPX2/ZDHHC14/DKK3/TPST1/SPATA13/RGS2/EBPL/IGSF6/SORT1/TAP1/PDGFA/PTPRE/SMIM8/ANGPTL2/GLCCI1/KHDRBS1/PLXND1/KLRD1/TMEM119/HDDC2/OAS1,32,1.6492796820665672,1.1305774610433499,2.4059593998692836
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_16H_UP,GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_16H_UP,32/2013,188/17012,0.1702127659574468,1.4384796693830526,2.2147229883854767,0.0216278454054845,0.13655775399694792,0.11252944294882886,PTPN14/KCNMB4/NT5E/PARP9/FKBP5/SELPLG/MPEG1/P3H2/MGLL/HLA-DMB/GLIPR1/PAPLN/KIAA1217/ARHGAP42/NDUFB9/SLC28A2/TSPAN13/ZBTB38/BSCL2/NCOA1/RGS17/IL10RB/JUNB/LRRTM1/CORO6/KLRD1/RIPOR2/GIMAP6/CASP4/TPBG/CCL2/BST1,32,1.6492796820665672,1.1305774610433499,2.4059593998692836
GSE17721_CTRL_VS_CPG_1H_BMDC_DN,GSE17721_CTRL_VS_CPG_1H_BMDC_DN,31/2013,181/17012,0.1712707182320442,1.447420496057395,2.216949802079339,0.02169259306301508,0.13655775399694792,0.11252944294882886,HCN2/TSPAN15/CNOT2/ZMIZ1/SGMS1/RAB27B/CCNL1/CDKN1A/TOP1/TRA2B/GJA1/PDGFRA/ROBO1/INTS6/CHORDC1/BDNF/DSCAML1/SLC32A1/HS6ST3/CD14/DSCAM/ZPBP/DNAJB2/SHISA2/SLK/GIPC2/CCRL2/KIFC3/TMEM119/PTAFR/NTSR2,31,1.6595307298142186,1.1306585760452341,2.4357859229535728
GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_CORTICOSTERONE_TREATED_DN,GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_CORTICOSTERONE_TREATED_DN,31/2013,181/17012,0.1712707182320442,1.447420496057395,2.216949802079339,0.02169259306301508,0.13655775399694792,0.11252944294882886,SAMD4B/PDK1/RLF/PGK1/GLIPR2/EFNA5/IL1B/ZNF292/ETV6/ERO1A/ZNF654/SPRED1/RNF149/TRA2B/DDIT4/MSN/CHORDC1/ZNRF1/TNIP2/DSCAM/STX12/SIGLEC7/MED29/NECTIN3/TMEM119/VAPA/RAB20/CASP4/PHLDA1/CCL2/IKBKE,31,1.6595307298142186,1.1306585760452341,2.4357859229535728
GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_MAC_UP,GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_MAC_UP,31/2013,181/17012,0.1712707182320442,1.447420496057395,2.216949802079339,0.02169259306301508,0.13655775399694792,0.11252944294882886,NAV3/MYOZ2/SLC35D2/IL1B/DNAH7/PLAUR/P4HA2/HNRNPF/BMP1/WIPF1/LITAF/PAX6/TFRC/TOP1/FCAR/GK/RYR1/BRINP1/NUP58/SYN2/SLC11A2/NFKBIA/KIF5C/GAB1/PDPN/AOC2/DYNC1I1/DHH/CASP1/MT1X/GRIK1,31,1.6595307298142186,1.1306585760452341,2.4357859229535728
GSE40184_HEALTHY_VS_HCV_INFECTED_DONOR_PBMC_UP,GSE40184_HEALTHY_VS_HCV_INFECTED_DONOR_PBMC_UP,31/2013,181/17012,0.1712707182320442,1.447420496057395,2.216949802079339,0.02169259306301508,0.13655775399694792,0.11252944294882886,SLAIN1/AHR/TMTC4/C10orf90/CXXC5/RASA3/LRRK2/GPR155/MAT2A/DPP4/TBC1D4/HPCAL1/TMEM65/NSG2/CDC14B/C5AR1/TBC1D12/ORC4/TSC22D3/PLCB1/ABHD17B/SIGLEC7/INTS9/TUBB2A/ARHGAP28/AK3/WNT6/CEP95/RAB3C/ADH4/GPRC5A,31,1.6595307298142186,1.1306585760452341,2.4357859229535728
GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_UP,GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_UP,30/2013,174/17012,0.1724137931034483,1.4570806995905923,2.220127478638163,0.02172254912718281,0.13655775399694792,0.11252944294882886,TRPM1/NXPH1/GBP2/NLRC5/RNF149/CHST3/CAMK1G/HLA-DMB/FGFR2/ENAH/CALCOCO2/IRF1/TAP1/RNF24/GLDC/APOL6/RXRG/IQCH/TRIB2/ARHGEF26-AS1/ZNFX1/SNCAIP/LUZP2/GIMAP8/POLB/MAPT-AS1/LRRC4C/PSMB9/STAT1/FABP6,30,1.6706065745070833,1.1308972868319862,2.4678866589242507
GSE22886_CD4_TCELL_VS_BCELL_NAIVE_DN,GSE22886_CD4_TCELL_VS_BCELL_NAIVE_DN,30/2013,174/17012,0.1724137931034483,1.4570806995905923,2.220127478638163,0.02172254912718281,0.13655775399694792,0.11252944294882886,SPOCK1/GPM6A/MOXD1/MKLN1/MTMR10/ZNF536/HILPDA/SLC9A7/ADAM19/PARM1/PIP5K1B/ITGB3/HLA-DMB/CD22/TBC1D12/YBX3/TSPAN13/ENTPD1/STRN3/GSTA4/DCAF17/SLC4A4/FMO5/TGFBR1/FMO3/MROH9/CHL1/SLC6A16/SLC2A5/KLHL35,30,1.6706065745070833,1.1308972868319862,2.4678866589242507
GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP,GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP,30/2013,174/17012,0.1724137931034483,1.4570806995905923,2.220127478638163,0.02172254912718281,0.13655775399694792,0.11252944294882886,NAMPT/ACSL1/PTPRF/DUSP1/BCL2L14/RETREG1/CRPPA-AS1/ZNF536/GUCY1A1/MARCKS/NLRC5/TJP2/CARD11/GJA1/BCL2A1/LINC01619/IRAK2/RASGRP1/SLC6A15/IRF1/SLC1A2/KIAA1549/ADORA2A/LSS/PUS10/GCH1/NECTIN3/ADORA2A-AS1/IL1A/CHADL,30,1.6706065745070833,1.1308972868319862,2.4678866589242507
GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_DN,GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_DN,33/2013,196/17012,0.1683673469387755,1.422883907661425,2.1814411557588085,0.0230454942352168,0.14295443406730277,0.11780058152551483,KLF9/HABP4/ITGB8/DUSP1/PTPN13/KIAA0232/GPR155/GTF2IRD1/INPP5F/MATN2/KLF6/FAM193B/PLCL1/DCUN1D4/MPRIP/GLUL/STAT5B/ARHGAP5/PLAGL1/DNAJA4/BACH1/RGS2/CLCN2/GCLC/OTULINL/RAI1/ZNF274/FRMD6/NTN4/RORA/TUBB2A/OSBPL9/NIBAN1,33,1.631398461023754,1.125014594810623,2.3657123657837387
GSE15330_LYMPHOID_MULTIPOTENT_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_DN,GSE15330_LYMPHOID_MULTIPOTENT_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_DN,32/2013,189/17012,0.1693121693121693,1.4308686658413432,2.182125622110704,0.023177453328911492,0.14295443406730277,0.11780058152551483,KLF9/SGK1/GLIPR2/KCNMB4/RNF130/PXN/AGTPBP1/MXI1/SPRED1/FRMD8/CRY1/HIF1A/TIPARP/ADAM9/CHST3/GJA1/CRYBG3/TMEM163/ACSL4/PTPN1/ST3GAL4/HVCN1/STK38/AEBP2/NFIL3/MYO10/CYP39A1/TMEM184B/KLF10/TTL/EEF2K/SHCBP1,32,1.6405533345424057,1.1247566078356026,2.392886803001197
GSE17721_LPS_VS_CPG_16H_BMDC_UP,GSE17721_LPS_VS_CPG_16H_BMDC_UP,32/2013,189/17012,0.1693121693121693,1.4308686658413432,2.182125622110704,0.023177453328911492,0.14295443406730277,0.11780058152551483,P4HA1/PTPN2/P2RY14/TRPM1/FHOD3/RASA3/HIVEP2/GSAP/SEZ6L/MAP3K5/SYNPR/SLC25A37/RNF149/CDKN1A/HELZ2/TPST1/EDEM1/TRIM34/NCOA1/COL4A2/AEBP2/PPP4R2/IFT172/GBP7/SEC22A/ITGA4/SAMHD1/SERPINE2/USP38/SLC22A3/LAP3/PSMB9,32,1.6405533345424057,1.1247566078356026,2.392886803001197
GSE17721_LPS_VS_CPG_1H_BMDC_DN,GSE17721_LPS_VS_CPG_1H_BMDC_DN,32/2013,189/17012,0.1693121693121693,1.4308686658413432,2.182125622110704,0.023177453328911492,0.14295443406730277,0.11780058152551483,TSPAN15/TOB2/IL1B/NFKBIZ/SLC15A2/SFMBT2/PFKFB3/CLIC4/CPNE2/TBC1D8/SGMS1/HSPA1B/NCK2/SLC25A37/NFE2L2/CDKN1A/TOP1/DDIT4/ARHGEF3/KPNA3/AEBP2/DSCAML1/PPP4R2/NFKBIA/COCH/PUS10/RAB21/CCNG2/BSN/CHKA/RGS1/PECAM1,32,1.6405533345424057,1.1247566078356026,2.392886803001197
GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_DN,GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_DN,32/2013,189/17012,0.1693121693121693,1.4308686658413432,2.182125622110704,0.023177453328911492,0.14295443406730277,0.11780058152551483,DICER1/TACC1/P2RY14/WIF1/CRH/MARK3/PRUNE2/AGTPBP1/YIPF1/P2RY13/CUL4A/OXSR1/DCUN1D4/KCTD3/C5AR1/BIN3/SV2B/PTGES3/GOLPH3/ZNF84/PPP2R3C/RCBTB2/CD14/ZNF549/AHCTF1/STX12/CBR3/NECTIN3/SHCBP1/RASAL1/FCGR1A/TTC38,32,1.6405533345424057,1.1247566078356026,2.392886803001197
GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_UP,GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_UP,32/2013,189/17012,0.1693121693121693,1.4308686658413432,2.182125622110704,0.023177453328911492,0.14295443406730277,0.11780058152551483,SHMT1/MAT2A/P4HA2/PCSK6/TCFL5/AMPH/KLF6/ARHGEF10/GGH/JMJD1C/FLOT2/ERC2/RBM5/PPFIA2/ADM/PTK2/NFIL3/SLC39A14/MTCP1/KIAA0319/MAF/KYAT3/TUBB2A/RRAGD/ANK1/POLE/TUBB4A/FLNA/MAL/OSGEP/INSIG2/CCNG2,32,1.6405533345424057,1.1247566078356026,2.392886803001197
GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_DN,GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_DN,32/2013,189/17012,0.1693121693121693,1.4308686658413432,2.182125622110704,0.023177453328911492,0.14295443406730277,0.11780058152551483,SLC2A3/PGK1/MYO1G/FAM107B/ASTN1/HPCAL1/CEMIP2/HIF1A/ADAM19/RHOQ/DENND1B/DDIT4/TMEM163/DPYD/PURB/SLC6A15/EEPD1/DSCAML1/NFIC/FCGRT/SOCS3/SSPN/SLC2A1/SQOR/PPP1R14C/CALU/SNTB2/ATF7IP2/SERPINE2/SEMA4B/CTLA4/NCALD,32,1.6405533345424057,1.1247566078356026,2.392886803001197
GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP,GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP,32/2013,189/17012,0.1693121693121693,1.4308686658413432,2.182125622110704,0.023177453328911492,0.14295443406730277,0.11780058152551483,SLC2A3/PDK1/BCAT1/RASA3/IL1B/CLIC4/PLAUR/FKBP5/PPA2/GATAD2A/FGR/CORO1C/MAFF/SPP1/FCAR/BCL2A1/ARFGAP3/DPYD/ENO1/ALOX15B/JUN/IGSF6/SORT1/PDPN/UCK2/ALAS1/ABHD2/IL1A/LPL/PTAFR/ALOX5AP/PDXK,32,1.6405533345424057,1.1247566078356026,2.392886803001197
GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_24H_INCUBATION_DN,GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_24H_INCUBATION_DN,32/2013,189/17012,0.1693121693121693,1.4308686658413432,2.182125622110704,0.023177453328911492,0.14295443406730277,0.11780058152551483,ELL2/GADD45B/IKZF2/DPP4/SOX4/ARHGAP26/GPM6B/MAP3K5/BATF/HECTD2/ADAM19/PLCL1/RNF149/ARHGAP31/SLC24A3/RGL1/LBH/GRAMD1B/YBX3/ZBED5/ZNRF1/PLAAT3/RAPH1/BAIAP3/CASP1/CASP4/ASPN/AXL/CACNA1D/NIBAN1/OAS1/CTLA4,32,1.6405533345424057,1.1247566078356026,2.392886803001197
GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_MUT_TCONV_UP,GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_MUT_TCONV_UP,32/2013,189/17012,0.1693121693121693,1.4308686658413432,2.182125622110704,0.023177453328911492,0.14295443406730277,0.11780058152551483,SLC2A3/SH3PXD2B/C1orf198/NFASC/CALCRL/PTP4A2/SGMS1/MTMR10/NCK2/BATF/MARCKS/BTN1A1/TMTC2/PDE4D/ARHGEF3/PFKFB4/FRK/IL4R/EIF4EBP1/LYRM2/SOCS3/GTDC1/UNC80/STOX1/HS3ST1/RAPH1/GIPC2/PLEKHA8/PLXND1/MAP4/TAGLN2/RSPH1,32,1.6405533345424057,1.1247566078356026,2.392886803001197
GSE12366_GC_VS_NAIVE_BCELL_DN,GSE12366_GC_VS_NAIVE_BCELL_DN,31/2013,182/17012,0.17032967032967034,1.4394676361889478,2.1836156131973214,0.023278745834397957,0.14295443406730277,0.11780058152551483,CD55/SLC18B1/DUSP1/NT5E/GSAP/PARP9/ITPK1/ENC1/HK2/CAST/CD69/PLEKHA1/CD47/KDM4B/JAM3/MSN/CAMK1D/SPRY1/SELL/PLOD3/ZNF274/CISH/HES1/DTX3L/CASP1/RAB37/ADAM8/IFI16/PSMB9/STAT1/PECAM1,31,1.6504124291009536,1.1246170729167073,2.4220343543838836
GSE17721_PAM3CSK4_VS_GADIQUIMOD_1H_BMDC_UP,GSE17721_PAM3CSK4_VS_GADIQUIMOD_1H_BMDC_UP,31/2013,182/17012,0.17032967032967034,1.4394676361889478,2.1836156131973214,0.023278745834397957,0.14295443406730277,0.11780058152551483,SLC11A1/FHOD3/PIM1/NFKBIZ/ZFP36/IKZF2/DPP4/ATF3/MAFF/NSG2/SLC6A8/DKK3/STAT5B/ARHGEF3/ADM/SPRY1/JUN/NIPAL2/ABHD17C/IGSF6/SCG2/NMRK1/NFKBIA/PTPRE/JUNB/KIF21B/RAB20/PIM3/CASP4/ARL4A/SLC24A1,31,1.6504124291009536,1.1246170729167073,2.4220343543838836
GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_DN,GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_DN,31/2013,182/17012,0.17032967032967034,1.4394676361889478,2.1836156131973214,0.023278745834397957,0.14295443406730277,0.11780058152551483,SRPRB/CACNB4/OSBPL5/C10orf90/KIAA0232/PTP4A2/ETV6/HNRNPF/RAB3IP/GBP2/MAP2K4/FBXO7/KIAA1217/ASAP2/HPS5/INF2/FAM120A/FRY/ZNF347/TMEM140/RNF24/BBS2/YOD1/PPM1L/BAIAP3/MXD1/RRAGD/SIX5/SH3RF3/PAG1/SPSB3,31,1.6504124291009536,1.1246170729167073,2.4220343543838836
GSE27241_CTRL_VS_DIGOXIN_TREATED_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN,GSE27241_CTRL_VS_DIGOXIN_TREATED_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN,31/2013,182/17012,0.17032967032967034,1.4394676361889478,2.1836156131973214,0.023278745834397957,0.14295443406730277,0.11780058152551483,SRPRB/AHR/P2RY14/RALGDS/RGS18/TPM4/CPNE2/FRMD4A/TBC1D8/PCED1B/LRRN3/PLEKHA1/PER1/RHOBTB3/GIMAP7/ECHDC2/JAK3/MCL1/CALCOCO2/ENTPD1/NFKBIA/APOL6/GIMAP4/HES1/ADA2/PIK3IP1/CACHD1/STAT5A/PRR5/EIF4G1/OAS1,31,1.6504124291009536,1.1246170729167073,2.4220343543838836
GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_DC_UP,GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_DC_UP,31/2013,182/17012,0.17032967032967034,1.4394676361889478,2.1836156131973214,0.023278745834397957,0.14295443406730277,0.11780058152551483,P4HA1/SHB/KIAA0232/DNAH7/TBC1D8/MKLN1/BNIP3L/ADD1/ADAM12/TRA2B/SS18L1/FILIP1L/CELF2/SLC12A5/ACSL4/SCG2/ADGRV1/GLCE/ATP1B3/GLDC/SHROOM2/PLOD3/KIAA0319/GCH1/OVOL2/GBE1/SERTAD2/FERMT2/CALB1/CACNA1D/IPO7,31,1.6504124291009536,1.1246170729167073,2.4220343543838836
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_UP,GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_UP,31/2013,182/17012,0.17032967032967034,1.4394676361889478,2.1836156131973214,0.023278745834397957,0.14295443406730277,0.11780058152551483,FAM20C/ACSL1/ADIPOR2/NSUN2/PLAUR/P4HA2/HSPH1/HSPA1A/HSPA1B/PCID2/FGFR1OP2/NCK2/TFRC/TOP1/GLUL/SLC12A5/GOLPH3/EDEM1/PPP1CB/LYRM2/ITGA4/CISH/FRMD6/CSF1/PLXND1/ISG20/IL1A/NCDN/CCNG2/TOM1/TAGLN2,31,1.6504124291009536,1.1246170729167073,2.4220343543838836
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_UP,GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_UP,27/2013,154/17012,0.17532467532467533,1.481680763349914,2.1997447774697707,0.023290001723429692,0.14295443406730277,0.11780058152551483,PRIMA1/ENC1/USP43/SLC8A1-AS1/NKAIN4/JPH3/STRIP2/LINC00648/PAPLN/CCDC168/LRRTM2/PROK2/DUOX2/KIAA1549/NTN1/MIR503HG/LDHC/TXLNB/ARHGAP28/PTPRZ1/MST1/HRH2/IL1A/TPBG/SLC24A1/LHFPL3/ZBTB20-AS1,27,1.69881162057019,1.1257268501439868,2.5636422563921117
GSE7348_UNSTIM_VS_TOLERIZED_AND_LPS_STIM_MACROPHAGE_DN,GSE7348_UNSTIM_VS_TOLERIZED_AND_LPS_STIM_MACROPHAGE_DN,27/2013,154/17012,0.17532467532467533,1.481680763349914,2.1997447774697707,0.023290001723429692,0.14295443406730277,0.11780058152551483,NAMPT/PTPRJ/MLKL/CALCRL/CEMIP2/PPP1R15A/PPP2R2A/MARCKS/RGL1/FGFR2/TPST1/SLC28A2/PGS1/IRF1/DHH/TEAD3/MXD1/CASP1/MST1/IL1RAP/ZEB1/CASP4/ARL4A/RGS9/TPBG/IFI16/PSMB9,27,1.69881162057019,1.1257268501439868,2.5636422563921117
GSE29618_BCELL_VS_MDC_UP,GSE29618_BCELL_VS_MDC_UP,30/2013,175/17012,0.17142857142857143,1.4487545241643602,2.18600507344598,0.023345372214745724,0.14295443406730277,0.11780058152551483,CLMN/ELL2/NT5E/MXI1/PIK3C2B/NCK2/ADAM19/CD47/PIP5K1B/JAM3/RBM5/LBH/CD22/TSPAN13/TSC22D3/RASGRP1/ZFP36L2/IL4R/PKIG/EGR1/STK17A/OPHN1/RIPOR2/ISG20/ZNF253/TLE1/PIK3IP1/IGKC/ZNF395/EIF2AK3,30,1.6610602512241857,1.1246168587240628,2.453387690921976
GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_UP,GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_UP,28/2013,161/17012,0.17391304347826086,1.469750966543554,2.193933392148193,0.02335626632134093,0.14295443406730277,0.11780058152551483,ITGB8/NBL1/RGS16/MXI1/CDH26/MUC15/KCNH5/MTMR10/TBC1D14/LITAF/MPPED2/FOS/CNTNAP3/AGO2/GJB6/JUN/MYO10/CYP4Z1/SLITRK5/FRMD6/SCN4B/IL1RAP/EDA/POLB/WEE2-AS1/MIR1915HG/ALOX5AP/LHFPL3,28,1.6851335881984493,1.1251388559701716,2.5238442304314685
GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_DN,GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_DN,28/2013,161/17012,0.17391304347826086,1.469750966543554,2.193933392148193,0.02335626632134093,0.14295443406730277,0.11780058152551483,CX3CR1/PHLDA3/DIP2B/MXD4/LBH/CAVIN1/WDR41/RGS2/GAL3ST4/TGFB3/CDH10/ABCA9/NFIC/OTULINL/SNX19/CYP27A1/HACD4/FCGRT/GPR34/NXPE1/ATP1A3/LMO2/DDX11/MCM7/ALOX5AP/SLC1A6/SLC14A1/TSPAN14,28,1.6851335881984493,1.1251388559701716,2.5238442304314685
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TCONV_CD4_TCELL_DN,GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TCONV_CD4_TCELL_DN,16/2013,80/17012,0.2,1.690213611525087,2.266887879530591,0.023801366623338087,0.14549593248293996,0.1198948851633249,ZDHHC11/GPM6A/NKAIN3/SRPX2/KCNMA1/LRRC4/ST6GAL2/SYN2/PCDH15/SLITRK5/NXPH2/ADGRG7/RSPO2/SLC22A3/AQP4/ADH4,16,1.9379036264282166,1.1307499797978418,3.3212208997740107
GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_DN,GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_DN,19/2013,100/17012,0.19,1.6057029309488327,2.2254500312538585,0.024420640647323456,0.14909443763629057,0.12286020766243458,ZDHHC11/DIP2C/BMP8A/KCNH5/GABRD/SCRG1/VWA5A/KDM4B/FHDC1/PBLD/ATP13A4/SLC35G2/PCDH19/ARAP3/BAIAP3/CORO6/IL1A/MRAP2/FADS3,19,1.841008445106806,1.1248577540491744,3.013102841451731
GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_DN,GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_DN,33/2013,197/17012,0.16751269035532995,1.4156611467088291,2.1497094510913066,0.024641143035835828,0.14954159347238488,0.12322868323906232,PHC2/FAM53B/CEMIP2/FRMD8/PTPRO/ADD1/KDM7A/MSN/KLF13/SUSD3/PIANP/ARHGEF3/TSPAN13/TSC22D3/IFT172/BIN1/GLI3/HS3ST1/TRIB2/TUBB2A/RIPOR2/GPR34/OSBPL9/ADAM8/SMC6/SMAD6/ADAMTS10/CCNG2/PRSS23/HK1/SEMA4B/ZNF395/EIF2AK3,33,1.6231172505617044,1.1194537225926662,2.353388582217973
