Pathway,Overlap_Count,Pathway_Size,Query_Size,P_Value,Odds_Ratio,Fold_Enrichment,Overlap_Genes
microglia_activation,1,21,431,0.3672809865703589,2.272982657145611,2.2097005855706553,PTPRC
