gene,logFC,logCPM,PValue,FDR,contrast,significant_fdr05,significant_fdr10,significant_nominal,significant_strict,significant,direction
NBPF3,-0.47778050246585335,3.466954971428947,0.01873271209356938,0.08652853288931513,OUD_vs_Control_Female,False,False,False,False,False,Down
NSD3,0.20119914557737928,7.9369382364302545,0.01873500073147505,0.08652853288931513,OUD_vs_Control_Female,False,False,False,False,False,Up
METTL23,0.3759009093745903,3.9596874472328802,0.01874216654355107,0.08654654911270904,OUD_vs_Control_Female,False,False,False,False,False,Up
CHFR,0.24720877206854194,6.0987711028452845,0.01874688138631563,0.08654654911270904,OUD_vs_Control_Female,False,False,False,False,False,Up
FAM180B,-1.6565583975622087,-2.6701140475115475,0.01874838162281666,0.08654654911270904,OUD_vs_Control_Female,False,True,False,False,False,Down
COL21A1,-1.4971785601008845,2.7898852762895565,0.018756731608936074,0.08656910827665044,OUD_vs_Control_Female,False,True,False,False,False,Down
PLEKHH1,0.17311267101508765,9.74120175605183,0.018759590244702803,0.08656910827665044,OUD_vs_Control_Female,False,False,False,False,False,Up
HPGD,-1.6056242656054198,-2.719819394486615,0.01877050827806847,0.08660489904308276,OUD_vs_Control_Female,False,True,False,False,False,Down
NME5,-0.607980882001307,3.125967881232671,0.018776342379323397,0.08661722504377786,OUD_vs_Control_Female,False,True,False,False,False,Down
LIMS2,-0.8259233350672314,1.4270880434372029,0.01879158501491346,0.08667294213345399,OUD_vs_Control_Female,False,True,False,False,False,Down
TMEM44,-0.641632939491409,1.6156229558505852,0.018798095144804013,0.08668837006665976,OUD_vs_Control_Female,False,True,False,False,False,Down
AP000943.2,-0.555500117306949,3.6031334090479286,0.01880239426270859,0.08669359832778838,OUD_vs_Control_Female,False,True,False,False,False,Down
CLDN10,-0.6312246499311106,2.407114350053464,0.018814309154811932,0.08672792338682764,OUD_vs_Control_Female,False,True,False,False,False,Down
AC004594.1,-0.6768739662056303,2.1961345447015863,0.018820636850235797,0.08672792338682764,OUD_vs_Control_Female,False,True,False,False,False,Down
GRIK3,0.6006290288897419,4.4320887364900665,0.01882080570046853,0.08672792338682764,OUD_vs_Control_Female,False,True,False,False,False,Up
GPRIN2,1.220906841875836,-2.170118764798045,0.01882250535312193,0.08672792338682764,OUD_vs_Control_Female,False,True,False,False,False,Up
IL20RB-AS1,-0.905535882243265,1.1612672419205383,0.018828808966957114,0.08674237510294726,OUD_vs_Control_Female,False,True,False,False,False,Down
PLAC8L1,0.5076074769331596,2.86595435310962,0.018836591725468997,0.08675058823587814,OUD_vs_Control_Female,False,True,False,False,False,Up
AC012174.1,-1.2125991627017858,-0.25688975581959395,0.018836926691936883,0.08675058823587814,OUD_vs_Control_Female,False,True,False,False,False,Down
PIK3IP1-AS1,-0.39705818451337244,3.898655645815951,0.01885496986048306,0.08681908448872058,OUD_vs_Control_Female,False,False,False,False,False,Down
TEX26,-1.6076201661445018,-0.5834470377140712,0.018862702582717,0.08684009049175546,OUD_vs_Control_Female,False,True,False,False,False,Down
LRP4-AS1,0.5043585418206586,5.926431608370812,0.01886789665525522,0.08684940396539999,OUD_vs_Control_Female,False,True,False,False,False,Up
ZNFX1,0.3321135734345781,4.548274572935026,0.018871696683633657,0.08685229856685577,OUD_vs_Control_Female,False,False,False,False,False,Up
AL158829.1,0.8059289828738561,2.865003083815931,0.01887908402547612,0.08687169914142136,OUD_vs_Control_Female,False,True,False,False,False,Up
SGK3,0.19279616900960445,8.430484359844431,0.018904806473371713,0.08697544762182169,OUD_vs_Control_Female,False,False,False,False,False,Up
DPH6,-0.26208182728949064,7.503877714074313,0.018918041531980782,0.08701598553392759,OUD_vs_Control_Female,False,False,False,False,False,Down
LINC01237,-0.7925192820632678,3.383677716594374,0.01892036902718982,0.08701598553392759,OUD_vs_Control_Female,False,True,False,False,False,Down
TARSL2,-0.19992272131503028,7.691288461753223,0.01892314918358671,0.08701598553392759,OUD_vs_Control_Female,False,False,False,False,False,Down
LINC01591,-0.8826568432027819,2.2681946176924646,0.018931828250472783,0.08703124158799332,OUD_vs_Control_Female,False,True,False,False,False,Down
XKR9,-0.5814042274894475,3.422667233162392,0.018932822308356367,0.08703124158799332,OUD_vs_Control_Female,False,True,False,False,False,Down
LINC01770,0.847593299802316,0.01756725216087825,0.01894425923620565,0.0870692015373721,OUD_vs_Control_Female,False,True,False,False,False,Up
POU4F1,-1.1086761507266318,-1.739537496464036,0.018954106055626436,0.08709361181859505,OUD_vs_Control_Female,False,True,False,False,False,Down
PPM1J,1.1182439838996963,-1.1871914465022826,0.018955930336302218,0.08709361181859505,OUD_vs_Control_Female,False,True,False,False,False,Up
RP1L1,0.9232495472839585,0.005117286225038495,0.01896314129775622,0.08710555684078354,OUD_vs_Control_Female,False,True,False,False,False,Up
ANKS1A,0.23313072134508048,7.233125595149941,0.01896489102678517,0.08710555684078354,OUD_vs_Control_Female,False,False,False,False,False,Up
RBBP5,0.31043098258164187,4.755421254119268,0.01897127102153674,0.0871202499560443,OUD_vs_Control_Female,False,False,False,False,False,Up
CCDC196,-0.5117141595192702,2.6617856933047093,0.018981509902202043,0.0871526560270762,OUD_vs_Control_Female,False,True,False,False,False,Down
TSEN15,0.2386935152671351,6.343731786711486,0.019000720304514235,0.08721018660066385,OUD_vs_Control_Female,False,False,False,False,False,Up
SLC1A5,0.6245562680436919,1.5537197185450546,0.019000913162658752,0.08721018660066385,OUD_vs_Control_Female,False,True,False,False,False,Up
SLC16A5,-0.8094237146421849,-0.09454203962890481,0.019003592581888485,0.08721018660066385,OUD_vs_Control_Female,False,True,False,False,False,Down
ADGRG1,0.2861946282204843,5.3105074308697375,0.019027302587158734,0.08730436643610376,OUD_vs_Control_Female,False,False,False,False,False,Up
GLYR1,0.24485561075319195,5.978386857579288,0.019031770459858495,0.08731023942288182,OUD_vs_Control_Female,False,False,False,False,False,Up
PILRB,0.5184513348508123,4.426484552924112,0.019059155138672186,0.08741357095871582,OUD_vs_Control_Female,False,True,False,False,False,Up
RELN,-0.8332189491543759,5.017801154528603,0.01906067787956225,0.08741357095871582,OUD_vs_Control_Female,False,True,False,False,False,Down
AC040173.1,-0.8540972501494455,-0.39651118884983716,0.01906631409234575,0.08742477990309148,OUD_vs_Control_Female,False,True,False,False,False,Down
AC110611.1,-0.5867560801271839,2.2958258174954045,0.01907652079879478,0.08745693867381846,OUD_vs_Control_Female,False,True,False,False,False,Down
SH3BP1,-0.7840884443672502,1.9657843072499817,0.01908070977806582,0.08746150282873083,OUD_vs_Control_Female,False,True,False,False,False,Down
AF127577.2,-0.5951474226281411,2.278826880515829,0.019084340779509427,0.08746350824451209,OUD_vs_Control_Female,False,True,False,False,False,Down
GBA,-0.4800994553763962,3.1211394195420166,0.01909030297780019,0.08747619507378143,OUD_vs_Control_Female,False,False,False,False,False,Down
ZNF773,0.5298588034474906,2.2388496144154804,0.019110578201363422,0.0875544522882137,OUD_vs_Control_Female,False,True,False,False,False,Up
SHC2,0.7537244703224518,3.927300641640987,0.019119892022198253,0.08758247243752564,OUD_vs_Control_Female,False,True,False,False,False,Up
AC125793.1,-0.826478720088937,0.8140003294244065,0.0191302708557464,0.08761536090253885,OUD_vs_Control_Female,False,True,False,False,False,Down
AC011632.1,-1.2032759931958048,-0.2182737771775127,0.019135988265006395,0.08762689292793766,OUD_vs_Control_Female,False,True,False,False,False,Down
ATP6V1F,0.7373935401665926,3.471748961181482,0.01915761739600556,0.08771127135436313,OUD_vs_Control_Female,False,True,False,False,False,Up
WNT7B,-0.7883082200166062,0.5264868158549325,0.01917801801339951,0.08778999788584083,OUD_vs_Control_Female,False,True,False,False,False,Down
ERMN,-0.2713466601183614,7.466543099983976,0.019192652131049107,0.08783033879399456,OUD_vs_Control_Female,False,False,False,False,False,Down
LINC00051,1.6710763188648958,-2.927076904733647,0.01919553104803703,0.08783033879399456,OUD_vs_Control_Female,False,True,False,False,False,Up
CYP3A43,0.6454001496718714,1.463703721515362,0.019196451293298212,0.08783033879399456,OUD_vs_Control_Female,False,True,False,False,False,Up
AFDN-DT,0.5858675452273634,2.3734026710951444,0.019208264137699597,0.08786970739991926,OUD_vs_Control_Female,False,True,False,False,False,Up
ACSM4,1.16923314170606,-1.1767990606505583,0.01922339015391054,0.08792261591066972,OUD_vs_Control_Female,False,True,False,False,False,Up
GPLD1,-0.6428767535247485,2.3706412368135004,0.019226250426792792,0.08792261591066972,OUD_vs_Control_Female,False,True,False,False,False,Down
QTRT1,-0.41375944998297565,4.074805366467505,0.019230074440228156,0.0879254221651033,OUD_vs_Control_Female,False,False,False,False,False,Down
SLC2A13,-0.2685649784682185,6.091991854403395,0.019242263674891145,0.08796580064560441,OUD_vs_Control_Female,False,False,False,False,False,Down
RAB18,0.2724474570272758,5.639070912738361,0.01924532924888497,0.08796580064560441,OUD_vs_Control_Female,False,False,False,False,False,Up
AC079296.1,-0.8286560786029167,1.0186311001565558,0.019272251041819663,0.08806567314002328,OUD_vs_Control_Female,False,True,False,False,False,Down
AL110114.1,-0.3598164905609137,4.944129995555678,0.019273932320903703,0.08806567314002328,OUD_vs_Control_Female,False,False,False,False,False,Down
STARD3,-0.3462786886203556,4.294785743265475,0.019282078396437474,0.08806567314002328,OUD_vs_Control_Female,False,False,False,False,False,Down
SLCO3A1,0.17689506427460344,9.662896716410796,0.01928745879753825,0.08806567314002328,OUD_vs_Control_Female,False,False,False,False,False,Up
TBL2,0.478122164205635,2.8465208145337257,0.019290930733435872,0.08806567314002328,OUD_vs_Control_Female,False,False,False,False,False,Up
AGMAT,-0.7292729956979904,0.6588412680495161,0.0192925793280282,0.08806567314002328,OUD_vs_Control_Female,False,True,False,False,False,Down
AGFG1,0.20988957597714844,7.150054907559566,0.019296571631560566,0.08806567314002328,OUD_vs_Control_Female,False,False,False,False,False,Up
AL136322.1,-1.0638127988697725,1.4372908475488115,0.01929761568179517,0.08806567314002328,OUD_vs_Control_Female,False,True,False,False,False,Down
INSIG1,-0.2981172905426497,5.492460913351618,0.019297666976620782,0.08806567314002328,OUD_vs_Control_Female,False,False,False,False,False,Down
LINC02497,-0.9850126315406712,-0.5329639996133717,0.019299334386827068,0.08806567314002328,OUD_vs_Control_Female,False,True,False,False,False,Down
SINHCAF,-0.47461529031854544,2.8537739913983753,0.019317064554752766,0.08813189472356633,OUD_vs_Control_Female,False,False,False,False,False,Down
LINC01607,-0.8541562973813948,0.008859654008954972,0.019350918692604108,0.08826512491568271,OUD_vs_Control_Female,False,True,False,False,False,Down
MELTF,0.6605137782294987,0.9467335204220235,0.01935271195847359,0.08826512491568271,OUD_vs_Control_Female,False,True,False,False,False,Up
AC064836.3,-0.8970509452510578,-0.7947575084215077,0.019359958944672656,0.08828347578699547,OUD_vs_Control_Female,False,True,False,False,False,Down
AL354743.2,1.04232441118457,-0.7833768641659153,0.01938823438292467,0.08839769656726167,OUD_vs_Control_Female,False,True,False,False,False,Up
AOX1,0.687977781527665,4.6864883218459426,0.019429366846622182,0.08857048921359659,OUD_vs_Control_Female,False,True,False,False,False,Up
AC034234.1,1.6960065057024922,-3.9050728693160166,0.0194832882384529,0.08880047861751919,OUD_vs_Control_Female,False,True,False,False,False,Up
PER2,0.655961782059149,4.2590751996580485,0.01948630336246861,0.08880047861751919,OUD_vs_Control_Female,False,True,False,False,False,Up
LINC02808,-1.0505008161660578,-1.6939903632942666,0.019492915862938113,0.08881583424624007,OUD_vs_Control_Female,False,True,False,False,False,Down
GIGYF2,0.21281433451646614,7.703728535467259,0.01950248420570619,0.08884465027043931,OUD_vs_Control_Female,False,False,False,False,False,Up
AC021491.1,1.0261530241846906,-1.3264740606420706,0.01951412566914116,0.0888828993558021,OUD_vs_Control_Female,False,True,False,False,False,Up
LINC00411,1.122353358434386,-1.7871887338560752,0.019525207340444318,0.08891858640506967,OUD_vs_Control_Female,False,True,False,False,False,Up
AL022313.4,-1.0699254834095973,-1.555472211976409,0.01953194267798298,0.08892781910428194,OUD_vs_Control_Female,False,True,False,False,False,Down
LINC00327,-0.655681705654746,1.0020584816221427,0.019533728630471744,0.08892781910428194,OUD_vs_Control_Female,False,True,False,False,False,Down
AC011466.2,1.4947277969389072,-2.9093935621833777,0.019539207403281675,0.0889379777897754,OUD_vs_Control_Female,False,True,False,False,False,Up
AP003071.2,1.4194612082668863,1.6513426277051537,0.01955601951590487,0.08899893139326716,OUD_vs_Control_Female,False,True,False,False,False,Up
MMUT,0.302969006167021,4.870490091825521,0.019559097709072406,0.08899893139326716,OUD_vs_Control_Female,False,False,False,False,False,Up
AC023310.4,1.9683494799417007,-3.33083676943931,0.01958075621583098,0.08908268293009616,OUD_vs_Control_Female,False,True,False,False,False,Up
ATP23,0.7925443856776234,1.3012528013828353,0.01958584241722833,0.08908542698091117,OUD_vs_Control_Female,False,True,False,False,False,Up
TRPV6,0.9589803344487571,1.94846462823445,0.019588950420419,0.08908542698091117,OUD_vs_Control_Female,False,True,False,False,False,Up
TBXA2R,0.8609382063296214,-0.5808875103683129,0.019591117522492624,0.08908542698091117,OUD_vs_Control_Female,False,True,False,False,False,Up
AC092436.3,-0.9347701880804052,-0.35980854717760763,0.01959553387657883,0.08909071743222792,OUD_vs_Control_Female,False,True,False,False,False,Down
CIB1,0.5610911459576197,2.6513124300358926,0.01960432018879864,0.08911587076030161,OUD_vs_Control_Female,False,True,False,False,False,Up
COPZ2,0.7279999172204509,0.7403345663309954,0.01961120955394139,0.08911834295611029,OUD_vs_Control_Female,False,True,False,False,False,Up
RPGRIP1,-0.7060563326885868,0.9802843457828153,0.0196135189058432,0.08911834295611029,OUD_vs_Control_Female,False,True,False,False,False,Down
AC159540.2,-1.40216657137314,-3.0261975362922002,0.019614625797408823,0.08911834295611029,OUD_vs_Control_Female,False,True,False,False,False,Down
NAA15,0.2218623992511231,6.8151323852707595,0.019619712295788964,0.08912666783165833,OUD_vs_Control_Female,False,False,False,False,False,Up
PRKAA2,0.3289218666199573,4.64072444570464,0.019623898479112657,0.0891309007538868,OUD_vs_Control_Female,False,False,False,False,False,Up
VAMP7,0.35855400088435424,4.430696500795215,0.019645389315446696,0.08921371622806402,OUD_vs_Control_Female,False,False,False,False,False,Up
ANXA2,1.0655186022080736,1.4789351393847912,0.01965551887043035,0.08924491890307468,OUD_vs_Control_Female,False,True,False,False,False,Up
TBC1D5,-0.18345370877391845,9.197683190436576,0.01967950443524557,0.0893390133387213,OUD_vs_Control_Female,False,False,False,False,False,Down
GLS,0.2573781875032395,7.290077169014121,0.019694075098136,0.08939034285511249,OUD_vs_Control_Female,False,False,False,False,False,Up
SMIM5,0.4296461466440255,3.4087081640057377,0.01970097036291649,0.08940682291624803,OUD_vs_Control_Female,False,False,False,False,False,Up
WDR72,-0.8502970242371896,-0.531586787383555,0.019706278483195033,0.08941609594064705,OUD_vs_Control_Female,False,True,False,False,False,Down
AL158013.1,1.6136780451639743,-2.6504975044625674,0.019717508090918122,0.08945222984827986,OUD_vs_Control_Female,False,True,False,False,False,Up
ACP1,0.30873722905170997,4.733216511859682,0.01972286743084208,0.08946172461011972,OUD_vs_Control_Female,False,False,False,False,False,Up
SMIM11A,0.7138195237855602,1.4393935640907605,0.019737530701649617,0.08950021112540284,OUD_vs_Control_Female,False,True,False,False,False,Up
TMEM176B,0.49904011885940514,2.713650674849677,0.01973788795083369,0.08950021112540284,OUD_vs_Control_Female,False,False,False,False,False,Up
AC005082.1,-1.513929916597278,-0.9714723624372786,0.01974185262972449,0.0895033702736127,OUD_vs_Control_Female,False,True,False,False,False,Down
AGPAT3,0.24806352550794927,6.103927384683801,0.019755832250049798,0.08955192546580004,OUD_vs_Control_Female,False,False,False,False,False,Up
RIF1,0.22086035029697781,7.557694631024317,0.01977720200342557,0.08963395804564281,OUD_vs_Control_Female,False,False,False,False,False,Up
MT2A,1.1650588374345907,5.838598654011544,0.019786508976205167,0.08966130176047436,OUD_vs_Control_Female,False,True,False,False,False,Up
AL035446.2,-1.061112375890144,2.6702836689085205,0.019803659011657964,0.08972417088689633,OUD_vs_Control_Female,False,True,False,False,False,Down
AC019270.1,-1.186988619123943,0.4685403405859063,0.019811605408098915,0.08972556073314997,OUD_vs_Control_Female,False,True,False,False,False,Down
SLC39A1,0.7252121163458315,3.2358418144843886,0.019811607980765877,0.08972556073314997,OUD_vs_Control_Female,False,True,False,False,False,Up
ACTR1B,0.3142528014547652,4.81264627645974,0.01981379404535165,0.08972556073314997,OUD_vs_Control_Female,False,False,False,False,False,Up
BTN1A1,-1.5736432598772332,-2.2321872322014578,0.019839320016168463,0.08982630130646749,OUD_vs_Control_Female,False,True,False,False,False,Down
LINC01840,0.7707367716194763,0.2412523375914688,0.019843404480340308,0.08982994411695212,OUD_vs_Control_Female,False,True,False,False,False,Up
SPTBN5,-1.059304699062101,-0.7054553404007035,0.019856718492345778,0.08986690386753084,OUD_vs_Control_Female,False,True,False,False,False,Down
ADAMTS19-AS1,-0.9898474193223454,0.7635327313638336,0.019858131378935908,0.08986690386753084,OUD_vs_Control_Female,False,True,False,False,False,Down
CSTF3,0.252188751538462,6.229306778316209,0.019873031385737677,0.0899194752341952,OUD_vs_Control_Female,False,False,False,False,False,Up
AC009654.1,-3.182926586032665,-1.553543978062536,0.0198887606415771,0.089964214836003,OUD_vs_Control_Female,False,True,False,False,False,Down
AC027319.1,1.323823868123107,-2.5676891439697602,0.019892598243594618,0.089964214836003,OUD_vs_Control_Female,False,True,False,False,False,Up
MTRNR2L10,-1.540871260616414,-2.4272954015941246,0.019895907319628293,0.089964214836003,OUD_vs_Control_Female,False,True,False,False,False,Down
PRC1,0.6159596605343954,1.6509423820106317,0.019896058465812407,0.089964214836003,OUD_vs_Control_Female,False,True,False,False,False,Up
AC008453.2,-1.7007934166782384,-3.4767460381445834,0.019907440388301022,0.09000082161683531,OUD_vs_Control_Female,False,True,False,False,False,Down
ZNF484,0.3620883097241753,4.435592212029653,0.019914224742773646,0.09001260750324927,OUD_vs_Control_Female,False,False,False,False,False,Up
TIMP4,-0.9364098854770444,-0.034195450258989964,0.019916875083285015,0.09001260750324927,OUD_vs_Control_Female,False,True,False,False,False,Down
AC015917.2,-1.1647565290338302,-1.0696506905508225,0.019919907042397905,0.09001260750324927,OUD_vs_Control_Female,False,True,False,False,False,Down
BCAS4,-0.6137703513673664,1.9899473203800793,0.019923601430170714,0.09001445001146742,OUD_vs_Control_Female,False,True,False,False,False,Down
AC009227.1,-0.8844461335656336,2.5010009112726594,0.019932789065159037,0.09004110620428431,OUD_vs_Control_Female,False,True,False,False,False,Down
AC231981.1,-0.7248714010765673,0.7711404543798054,0.019940499927367367,0.09006108377485776,OUD_vs_Control_Female,False,True,False,False,False,Down
C1RL,0.6085015508366377,3.10654231682596,0.01994478280274665,0.09006135957331625,OUD_vs_Control_Female,False,True,False,False,False,Up
AP001783.1,-0.6032442258397835,3.26564008282063,0.01994868638198759,0.09006135957331625,OUD_vs_Control_Female,False,True,False,False,False,Down
ARHGEF4,-0.5657695916436672,5.871189229977055,0.019953300911082123,0.09006135957331625,OUD_vs_Control_Female,False,True,False,False,False,Down
AL512658.1,-1.0737458753972313,-0.4761247085241441,0.019953714396483243,0.09006135957331625,OUD_vs_Control_Female,False,True,False,False,False,Down
NDUFV2,0.2864019660195638,5.604031697536205,0.01995892748147109,0.09006310155207935,OUD_vs_Control_Female,False,False,False,False,False,Up
RFPL2,-1.2658294065023934,-2.0935496760028456,0.019961892934532995,0.09006310155207935,OUD_vs_Control_Female,False,True,False,False,False,Down
RIT2,-0.569672964204119,4.428291462793153,0.019963965587946317,0.09006310155207935,OUD_vs_Control_Female,False,True,False,False,False,Down
PHC3,0.22490951515752525,7.683531654992358,0.019967876300366585,0.09006590845099473,OUD_vs_Control_Female,False,False,False,False,False,Up
RORB,0.42377105635160467,5.68102197293845,0.01997517615619663,0.09006605127617216,OUD_vs_Control_Female,False,False,False,False,False,Up
ST14,1.1808486474546536,-0.5125230344747483,0.019975904788825976,0.09006605127617216,OUD_vs_Control_Female,False,True,False,False,False,Up
HMGN5,-0.5176295267746047,3.3071705865668455,0.019977773532304142,0.09006605127617216,OUD_vs_Control_Female,False,True,False,False,False,Down
ERVK3-1,0.44694901819059285,4.2080117015150345,0.020014070134679426,0.090214837532686,OUD_vs_Control_Female,False,False,False,False,False,Up
DRAXIN,1.1099597429469565,0.7858857894765915,0.020020856781080437,0.09023057849600641,OUD_vs_Control_Female,False,True,False,False,False,Up
CLYBL,-0.47416822117114565,4.817875830727485,0.0200249260242176,0.09023406942271663,OUD_vs_Control_Female,False,False,False,False,False,Down
SPATS2,0.32630125874427146,5.521404362270431,0.020033559446094286,0.09025812240658501,OUD_vs_Control_Female,False,False,False,False,False,Up
AC092902.4,-0.7000515115228905,3.5159781349247687,0.02005227988043467,0.0903152914803422,OUD_vs_Control_Female,False,True,False,False,False,Down
TUBB4B,0.579794734379821,2.940173394054459,0.020052843854679456,0.0903152914803422,OUD_vs_Control_Female,False,True,False,False,False,Up
AC133961.1,-1.538440291468528,-3.2900060879607205,0.020058792566121895,0.09032722966145125,OUD_vs_Control_Female,False,True,False,False,False,Down
UBQLN1,0.23926787227295326,6.282530186243866,0.020066133077431707,0.0903454303344895,OUD_vs_Control_Female,False,False,False,False,False,Up
TCP11L1,0.24848211671555037,5.798525740286829,0.020073327319671628,0.09036296657317004,OUD_vs_Control_Female,False,False,False,False,False,Up
SEMA6B,0.5563217535953073,2.119758279081206,0.020086835340838504,0.09040891476004684,OUD_vs_Control_Female,False,True,False,False,False,Up
MAL2,-0.645741539686538,1.080357670180078,0.020096233511958533,0.09043635284678284,OUD_vs_Control_Female,False,True,False,False,False,Down
LINC01166,-2.187981814429273,-2.8784872276571862,0.020102142319162547,0.09044727575397231,OUD_vs_Control_Female,False,True,False,False,False,Down
MAGEE1,-0.5384256829543659,1.942027851083143,0.020105265619621126,0.09044727575397231,OUD_vs_Control_Female,False,True,False,False,False,Down
ZNF418,0.40312623515603524,3.949584667988003,0.020117908045022673,0.09048928650633617,OUD_vs_Control_Female,False,False,False,False,False,Up
AC015849.3,0.5006662565243301,3.5799715177056965,0.0201273624281945,0.09051694617132856,OUD_vs_Control_Female,False,True,False,False,False,Up
HDLBP,0.2388538193100501,6.417717133917823,0.02013621358769842,0.0905418843769306,OUD_vs_Control_Female,False,False,False,False,False,Up
TNFSF14,1.0020897064390009,-0.4673841661874873,0.020147801813264553,0.09057911951111124,OUD_vs_Control_Female,False,True,False,False,False,Up
AC064834.1,-1.1523074415566779,-0.8894198916773857,0.02016649887575219,0.09064829660415247,OUD_vs_Control_Female,False,True,False,False,False,Down
IGDCC3,0.48154251538251014,3.5478133163305423,0.02017577929449514,0.090675130180117,OUD_vs_Control_Female,False,False,False,False,False,Up
VWA5B1,-1.599278993524003,-1.393648200071629,0.020188300873927426,0.09071651916901138,OUD_vs_Control_Female,False,True,False,False,False,Down
C9orf129,-0.9276776539520007,0.6807344670230746,0.02020794585410424,0.09078102618578654,OUD_vs_Control_Female,False,True,False,False,False,Down
ARL5B,0.37305010849867837,4.1029835092627085,0.020209285696463436,0.09078102618578654,OUD_vs_Control_Female,False,False,False,False,False,Up
AP003066.1,-0.8114457552361672,0.44811338217295094,0.020220696219384417,0.09081738734937692,OUD_vs_Control_Female,False,True,False,False,False,Down
C6orf223,1.9868245283702108,-4.013177329636081,0.020226737895065988,0.09082962739302629,OUD_vs_Control_Female,False,True,False,False,False,Up
LINC02016,1.5150706736855113,-2.6992966297252177,0.02024748096543372,0.09090654950802637,OUD_vs_Control_Female,False,True,False,False,False,Up
AL139120.1,-0.7534849382144976,1.3697695215377947,0.020250875010747585,0.09090654950802637,OUD_vs_Control_Female,False,True,False,False,False,Down
ACYP1,0.28679770256263576,5.103556060698928,0.020253825219000182,0.09090654950802637,OUD_vs_Control_Female,False,False,False,False,False,Up
SBK1,-0.6232927729261613,1.277576533256259,0.020265135429979302,0.0909424101517734,OUD_vs_Control_Female,False,True,False,False,False,Down
PPM1N,-0.8576070880305465,0.056233259018677324,0.02026936340179948,0.09094648179038076,OUD_vs_Control_Female,False,True,False,False,False,Down
KLHDC8B,-0.8872584771752703,-0.709820505845122,0.02030283408573961,0.09108173954795028,OUD_vs_Control_Female,False,True,False,False,False,Down
AL022323.2,-1.5387820735053859,-2.9288786157342943,0.02033448604051157,0.09120879523051602,OUD_vs_Control_Female,False,True,False,False,False,Down
AC093766.1,0.6841265299237557,1.1729560606299787,0.020341108855514742,0.0912235613779004,OUD_vs_Control_Female,False,True,False,False,False,Up
OR52K2,-2.5564296095457513,-3.8295648728853933,0.020352984134437153,0.09124970910944948,OUD_vs_Control_Female,False,True,False,False,False,Down
TPCN2,0.6230619989372816,4.042325777371337,0.020353602780401155,0.09124970910944948,OUD_vs_Control_Female,False,True,False,False,False,Up
CATIP-AS2,0.7120514402099728,0.7217773593446846,0.020385824637631854,0.09137920870302148,OUD_vs_Control_Female,False,True,False,False,False,Up
ABCA5,0.2734759340101512,6.33061895892682,0.02040038537681789,0.09142951312392217,OUD_vs_Control_Female,False,False,False,False,False,Up
OTX1,-2.324250352769284,-2.055382354104474,0.02040480851096486,0.09143437426346623,OUD_vs_Control_Female,False,True,False,False,False,Down
CERS3,-0.6585744582560369,1.2149491617214698,0.02041254179923953,0.09144943082778312,OUD_vs_Control_Female,False,True,False,False,False,Down
LIPC,-0.6856275904952651,3.120428870305758,0.02041484665112699,0.09144943082778312,OUD_vs_Control_Female,False,True,False,False,False,Down
EVC2,-1.0702379917957945,0.9352611125145337,0.02042669356546033,0.09148753611951391,OUD_vs_Control_Female,False,True,False,False,False,Down
GCKR,0.872945230965365,-0.145158703607406,0.020450013801659662,0.09156458590875995,OUD_vs_Control_Female,False,True,False,False,False,Up
TTR,-4.877372953526273,0.4869664229278103,0.020451003069968793,0.09156458590875995,OUD_vs_Control_Female,False,True,False,False,False,Down
AC004690.2,-0.33442586337936114,5.622133339839618,0.020455565414688313,0.09156458590875995,OUD_vs_Control_Female,False,False,False,False,False,Down
TESC,0.5423143544363579,2.641991905432833,0.020457978324553455,0.09156458590875995,OUD_vs_Control_Female,False,True,False,False,False,Up
TTLL9,0.38636786596515466,5.176292013946008,0.020460612887454755,0.09156458590875995,OUD_vs_Control_Female,False,False,False,False,False,Up
AL512380.2,-0.7014684396088187,0.9697841649830213,0.02047035841912877,0.09159323254094083,OUD_vs_Control_Female,False,True,False,False,False,Down
MRPL17,0.6673200136413235,1.9460503024740852,0.020501800397430284,0.0917189332382915,OUD_vs_Control_Female,False,True,False,False,False,Up
HMX1,0.5444820617192929,2.494733220498781,0.020513922006924753,0.09173956444765662,OUD_vs_Control_Female,False,True,False,False,False,Up
UPP1,0.5042285334380279,2.5297365321243577,0.02051507780659077,0.09173956444765662,OUD_vs_Control_Female,False,True,False,False,False,Up
DNASE2,-0.6506646137848302,1.4370796428600425,0.020516460940627163,0.09173956444765662,OUD_vs_Control_Female,False,True,False,False,False,Down
AL137009.1,-0.3683882194174086,5.027886917837659,0.0205276822666605,0.09177475708770777,OUD_vs_Control_Female,False,False,False,False,False,Down
ELMO2,0.3060467127535993,5.570357026787074,0.02054261859922225,0.09180162100575374,OUD_vs_Control_Female,False,False,False,False,False,Up
PPL,0.5420707749527139,2.3795333353652746,0.020544122260767746,0.09180162100575374,OUD_vs_Control_Female,False,True,False,False,False,Up
AP003068.2,-1.0189551549354787,-1.277403095022846,0.02054644631726453,0.09180162100575374,OUD_vs_Control_Female,False,True,False,False,False,Down
TTLL2,-1.657161264343127,-0.9808857642138644,0.020547098611262977,0.09180162100575374,OUD_vs_Control_Female,False,True,False,False,False,Down
ATAD2,-0.41622048909608433,3.3731404775090534,0.020552626976136704,0.09180321027886988,OUD_vs_Control_Female,False,False,False,False,False,Down
