gene,logFC,logCPM,PValue,FDR,contrast,significant_fdr05,significant_fdr10,significant_nominal,significant_strict,significant,direction
NEURL1B,-2.101875263184345,4.02820550461999,5.600272035325976e-06,0.002556304341432024,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
C1orf198,-1.0421223212170339,6.1472852286258135,5.626595035022008e-06,0.002556304341432024,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
DIP2C,-1.0604591071164515,9.77088412103489,5.640050662015269e-06,0.002556304341432024,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
PHC2,-1.1113849939526046,7.20013071302738,5.803319637025079e-06,0.002585723163018903,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
NAMPT,-1.9162663162858118,5.2777877347192295,6.1780064048937315e-06,0.0026729363254739892,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
AC008691.1,3.139110693428492,6.770722472794894,6.2604112290764254e-06,0.0026729363254739892,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
HCN2,-1.8034211820203565,5.530305890217004,6.304095107249974e-06,0.0026729363254739892,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
LINC01845,5.395126223868762,0.10603042105080468,6.819287201071305e-06,0.0028454828879644835,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
EDNRB,1.6378398754691703,4.488993889432452,7.156633803823041e-06,0.002939587334920314,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
FAM20C,-1.517032477024113,5.116840142929755,7.275347214462474e-06,0.0029423742703659924,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
ELF2,-0.9003245489154583,8.498616589801403,7.805282267137173e-06,0.0029523788776488493,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
SORL1,1.4899569091665836,7.6640678978526475,7.820125518971883e-06,0.0029523788776488493,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
XKR4,1.7301190128395854,5.923590723547963,7.837330754847478e-06,0.0029523788776488493,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
RLF,-0.9809896444167353,6.891020752529302,7.846264164501343e-06,0.0029523788776488493,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
AC068408.1,3.7590444970230994,-0.1657897670933578,7.940229511211047e-06,0.0029523788776488493,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
DICER1,-0.8714001069873429,8.402320647651393,7.973938691154454e-06,0.0029523788776488493,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
ZNF493,-0.9778817647397493,6.54840963349087,8.152570864377473e-06,0.0029765942067049305,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
ELL2,-1.063634464176477,8.609965140789257,8.514913822886585e-06,0.003013409382174434,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
AHR,-1.4673696461672292,5.67781427391753,8.540569577349615e-06,0.003013409382174434,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
LNX1-AS1,3.9527653716932245,1.3847709480819628,8.597295483227425e-06,0.003013409382174434,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
DOCK1,-0.8914546394163527,9.415093856150355,8.86161093439684e-06,0.00303045560142725,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
PTPN2,-1.1625013274512783,5.942495759936642,8.876486659688765e-06,0.00303045560142725,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
MAP7,-0.7714968982365173,10.563862962893856,9.082111334067503e-06,0.0030609043942303404,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
ELMO1,-0.8173062301603851,10.947010965248547,9.326933249336304e-06,0.0031036255855513006,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
TACC1,-1.1047986412045352,7.9836470531842565,9.821162983177523e-06,0.0032272341562721344,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
MICOS10,2.9476909267294626,4.9483762547171235,1.0244878569391777e-05,0.003255086130373679,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
SHMT1,-1.6038861453127566,5.047247914359893,1.0551859062341287e-05,0.003255086130373679,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
LINC01374,2.4236277738266896,6.0917000285407275,1.0651408499499586e-05,0.003255086130373679,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
GNA14-AS1,2.4601134290594344,3.903392467689108,1.0652754185454342e-05,0.003255086130373679,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
AL356737.2,3.551208481723337,3.629482279634848,1.0682059511882752e-05,0.003255086130373679,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
AC005520.2,2.4781741878817183,3.2705907810987234,1.0927254233425186e-05,0.003255086130373679,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
MVP,-1.4458749543314033,4.915818969716414,1.1049267198737115e-05,0.003255086130373679,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
LINC02250,2.182943715399067,3.441332292136934,1.1067047996618513e-05,0.003255086130373679,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
WIPF3,2.372211259775428,3.0885156765830377,1.1120551043281165e-05,0.003255086130373679,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
ATP1A2,1.5255199625320748,6.368587005373812,1.1144162801796679e-05,0.003255086130373679,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
ROR1-AS1,2.063177133448834,2.593064217876876,1.1671573010194072e-05,0.003287446909412076,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
XACT,2.622236653590275,5.657923234221186,1.1677099210147034e-05,0.003287446909412076,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
AC011586.2,3.97338024810799,3.1547852135568983,1.1809283992043174e-05,0.003287446909412076,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
BCAT1,-1.2029538680218919,6.572852845907707,1.1873833645008972e-05,0.003287446909412076,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
AC008957.2,2.1927854543603655,5.114009730188074,1.1880228864658675e-05,0.003287446909412076,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
SEMA3B,-1.1713496883397891,7.281757400943861,1.248263083681494e-05,0.003418160410814491,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
CACNB4,1.3116674262729737,6.309552673303223,1.2842949623743105e-05,0.0034805717495768945,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
IFNAR2,-1.059563594499803,6.171609724827897,1.320162317138753e-05,0.003541268060504443,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
XXYLT1,-1.4342151143860404,5.407842132412131,1.3747188797408094e-05,0.0036177533946867694,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
FIBIN,2.3627628349765115,1.2381518646215706,1.3761995567128612e-05,0.0036177533946867694,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
LINC01376,1.1022474654900445,6.035048219280951,1.396766798489897e-05,0.0036354659008616254,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
MGAT4C,2.319712058206116,6.874248210377714,1.4224231159712889e-05,0.0036634340250768518,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
PGK1,-1.441780294286882,4.954584969416202,1.453900248180416e-05,0.0036634340250768518,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
ZBTB16,-2.7133434639556633,8.02810650774585,1.459465869899388e-05,0.0036634340250768518,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
CSMD2,-1.3287300090114045,7.756810733373304,1.4632553736802703e-05,0.0036634340250768518,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
GLIPR2,-1.2192009204021799,5.361469899923922,1.498170891870569e-05,0.003715463811839011,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
SHB,-0.9406307739300288,6.793613453519078,1.5767045094983835e-05,0.003847588536417132,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
AC046195.1,3.0950360924513682,2.949771369524584,1.581856996348013e-05,0.003847588536417132,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
P2RY14,2.8216766442534853,4.257125975092238,1.6081987969674774e-05,0.003847588536417132,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
OSBPL5,-1.401564275693435,5.257506222231617,1.611239533974335e-05,0.003847588536417132,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
HES5,4.431549222870489,1.9697729346393524,1.639460630048598e-05,0.003847588536417132,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
NRXN1,2.1842218369270077,9.508118764634247,1.63988305479657e-05,0.003847588536417132,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
GPR135,-1.4022971262091621,4.788514751879904,1.653901037032623e-05,0.003847588536417132,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
PTPRJ,-0.9632987848708354,8.902347415396687,1.7307975135559376e-05,0.003969375463766146,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
TRPM1,-4.037122907827019,3.5999678989517387,1.7364507696785862e-05,0.003969375463766146,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
GPC5-AS2,4.123081436357364,3.0581650350135647,1.7625983472771897e-05,0.003970376825397739,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
FHOD3,1.4210638354270473,5.038956961710657,1.767095589514362e-05,0.003970376825397739,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
AL138828.1,3.259196179372939,3.95638787357654,1.8129234188865415e-05,0.004038824647092322,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
LINC00996,6.102351595119064,3.366110138584722,1.8400708869968167e-05,0.004049172388487187,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
MOXD1,1.674028901612462,3.4608774630794064,1.8483744926143583e-05,0.004049172388487187,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
AC096564.1,-0.8752058135533884,7.267974966346287,1.8676803754860142e-05,0.004057651381055896,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
AL390816.2,2.080719595101572,2.1294738409122247,1.940367728164868e-05,0.004181015314590004,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
ATXN1,-0.7628990102919045,9.2375032244405,1.9898871315357116e-05,0.004214479140608874,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
PRDM11,1.0341636677429171,5.280211070981566,1.9982717314901426e-05,0.004214479140608874,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
GPC5-AS1,4.353755231915337,1.0205748912931194,2.003993809251785e-05,0.004214479140608874,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
KCNMB4,-1.4526457068845593,8.575244590160871,2.039821905559157e-05,0.00421839121261284,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
PRIMA1,-1.3158491578016527,6.396492086321211,2.1152434203392452e-05,0.00421839121261284,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
CCDC196,2.0936947797899985,2.364120668230189,2.121698064120667e-05,0.00421839121261284,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
A2M,1.7392236968470751,5.833656413767293,2.130277720583533e-05,0.00421839121261284,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
PAK2,-0.8520327443479552,6.848125456033693,2.1366807568283135e-05,0.00421839121261284,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
MLKL,-1.9591241960131307,3.237112870942361,2.143194094221677e-05,0.00421839121261284,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
SHROOM3,2.0731382974379877,4.590713399100888,2.1545841838304817e-05,0.00421839121261284,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
HABP4,-1.1074205249973426,5.864808263930511,2.1815405375209295e-05,0.00421839121261284,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
L3MBTL4,-0.8163602310901317,8.38869169684901,2.1841841872888588e-05,0.00421839121261284,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
NARF,-1.2704778196055655,4.8967151278374725,2.2199864538232062e-05,0.00421839121261284,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
KIF19,-2.496233957673842,4.917405548025586,2.2208519009436426e-05,0.00421839121261284,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
CDK18,-0.8308781486763313,8.382274188685933,2.2258301167808244e-05,0.00421839121261284,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
AC090403.1,1.7460268294358006,4.643023828093231,2.2278717545569002e-05,0.00421839121261284,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
SOX5-AS1,4.104505341342859,1.289600170051669,2.2305096566995767e-05,0.00421839121261284,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
NCOA7,-1.1011853700741179,8.56248223109306,2.2781342770219622e-05,0.004257819111848528,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
AC012404.1,2.8273153101387756,3.9317421812338305,2.3010540392086807e-05,0.004257819111848528,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
AC079015.1,3.0906021997975466,4.226866184151473,2.3010710245633955e-05,0.004257819111848528,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
MPP5,-1.015741542451613,6.979999750553125,2.3161447542389664e-05,0.004257819111848528,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
AC068408.2,4.073802639185337,0.598745192818967,2.402406079478492e-05,0.004367051485064758,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
PIM1,-3.6814135137689763,2.1207785433816153,2.4354694859747494e-05,0.004367051485064758,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
CDH19,-1.3576068112178572,8.185156405266891,2.4506654112652466e-05,0.004367051485064758,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
TMTC4,-1.191618496988226,7.548256510792297,2.4659332501019948e-05,0.004367051485064758,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
GABRB1,2.0933490289725336,7.6343643447155145,2.4673729712008797e-05,0.004367051485064758,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
ITGB8,-0.7994060830017294,7.975123513442687,2.4978979891471133e-05,0.004367051485064758,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
RIN2,-1.0372918091015748,8.131525958485637,2.5203462581547376e-05,0.004367051485064758,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
AL137139.2,2.562551054512499,4.47098491174074,2.5290689324515793e-05,0.004367051485064758,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
LIX1-AS1,1.2975789386376468,5.361125863365419,2.5389200989511066e-05,0.004367051485064758,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
AL358154.1,5.041074787844504,0.22698909160185296,2.5416877556866555e-05,0.004367051485064758,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
SH3RF1,-0.924756388980414,7.809992127561049,2.594864430268222e-05,0.00442946728200591,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
AC105114.2,2.549244362865151,1.3435208722767502,2.6842083470910852e-05,0.004512858337743907,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
MYOZ2,4.329943507132672,0.6821239515334571,2.690256299899204e-05,0.004512858337743907,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
GNG12-AS1,2.091017406828445,4.34807981951126,2.703308185024368e-05,0.004512858337743907,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
AC016821.1,-1.4435856253763681,5.801964556573367,2.7292375593358975e-05,0.004512858337743907,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
CX3CR1,4.074535830880169,5.843781624714372,2.7647069672081755e-05,0.004512858337743907,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
HNF4G,1.6743699576347395,2.9617970319049105,2.7823644597453994e-05,0.004512858337743907,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
ACSL1,-1.206671684725578,6.295853023946861,2.820209551531934e-05,0.004512858337743907,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
ADIPOR2,-0.9733765380523994,8.40987746117883,2.826071472004442e-05,0.004512858337743907,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
PROM1,-1.7503285321692317,2.9481630904886056,2.8436760111778692e-05,0.004512858337743907,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
NBL1,2.052102819760532,1.874701868692519,2.8478069147425298e-05,0.004512858337743907,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
TSPAN15,-0.820925042538528,6.718405085634363,2.8478586865685565e-05,0.004512858337743907,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
KDM3A,-1.1159899374447872,5.90839187130652,2.8497203441322604e-05,0.004512858337743907,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
LIX1,2.000865041659332,2.639023484394757,2.8816821946486107e-05,0.004536147397180999,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
A2ML1-AS1,2.2275475116638783,2.234181110812988,2.932994932276279e-05,0.004589438736885645,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
TOB2,-1.126116360692392,6.225200262463661,2.967211589221192e-05,0.004592171521621487,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
AC044781.1,3.6773352062531637,3.753879329829485,2.9696787837631347e-05,0.004592171521621487,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
ACSM5,2.9887051525277544,2.7709261470205897,3.0215679978107185e-05,0.004645086522014513,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
MUSK,1.4432031503483858,5.658386466373495,3.067372104871542e-05,0.0046880859240036685,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
CD55,-1.1466828363117227,7.067615576818412,3.088161791985273e-05,0.004692577872121899,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
AP001825.1,2.4461625313442714,3.9973659148684857,3.116466826985979e-05,0.004699427097376155,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
LINC00499,2.821235438637625,5.757812780715857,3.128422634056707e-05,0.004699427097376155,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
AC009234.1,5.774556637032724,-0.03723860026612617,3.230132974194606e-05,0.004790506035844658,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
AL360015.1,2.166167439996952,3.0452970854806996,3.2377683705318725e-05,0.004790506035844658,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
PTPRF,-0.9078834989700743,5.992419888244391,3.261674486991628e-05,0.004790506035844658,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
C10orf90,-0.6722792320456358,10.000949226691839,3.301013734845223e-05,0.004790506035844658,OUD_Effect_Male_vs_Female,False,True,True,False,True,Down
RALGDS,-1.035740689478483,6.775222084075229,3.30295155747553e-05,0.004790506035844658,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
AC018832.1,1.6550940475956721,3.5998022656726256,3.3372877265887055e-05,0.004790506035844658,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
RANBP3L,2.078255706938174,5.226176497979692,3.364900862619798e-05,0.004790506035844658,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
GADD45B,-3.337015402506512,3.1880033962610197,3.406322595074091e-05,0.004790506035844658,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
LMNA,-1.2692475231944145,5.074198687180959,3.4082834592846984e-05,0.004790506035844658,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
SLC35D2,-1.146908202568841,5.620349332559223,3.410615768250671e-05,0.004790506035844658,OUD_Effect_Male_vs_Female,True,True,True,True,True,Down
VGF,2.5610563392512535,1.0101006745773575,3.414353773577677e-05,0.004790506035844658,OUD_Effect_Male_vs_Female,True,True,True,True,True,Up
