gene,logFC,logCPM,PValue,FDR,contrast,significant_fdr05,significant_fdr10,significant_nominal,significant_strict,significant,direction
CCDC82,0.6440447268294728,6.90570297786381,0.00017676528585575628,0.24785439165074627,Pooled_OUD_vs_Control,False,False,True,False,False,Up
RPL9,0.7758700352567851,5.125359420477984,0.0001965892179144869,0.2611429089970387,Pooled_OUD_vs_Control,False,False,True,False,False,Up
C2orf91,-2.324627747100131,-2.17903869364702,0.0002237754296695382,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AL160408.3,-1.5904140718161763,-1.3569409214873405,0.00024457807211368434,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AC034195.1,0.5226767437240042,6.36602758239275,0.0002695676547645029,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AL357127.2,1.7860715973574608,-3.00415727939836,0.0002734336536996021,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Up
MIF-AS1,1.909884659802311,-1.8930596086656366,0.0003053207399954849,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AC073941.1,-2.3547683248050713,3.201298050802738,0.0003083235805779469,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Down
RPS12,0.8505610211331213,5.468759456769724,0.00031317254349814093,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Up
PM20D1,2.2551662639355095,1.1241445316338303,0.00031408922186167013,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Up
CROCC,-0.5612613558520371,5.503055024465318,0.00031452695924546553,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AL645608.7,1.498206811198822,-0.4456938672887948,0.00032474466828254824,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AL513493.1,-2.8803973294282863,-2.0332510317493893,0.0003448539132971537,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AL627316.1,-3.1773648135194406,1.3312279126145916,0.0003524171899870029,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Down
HPSE,1.2758352219809022,0.7035475238612819,0.0003692038391966204,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AL035467.2,1.325145722558882,-1.4782221318449154,0.0003700259511490092,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Up
RPL37A,0.6238614835736078,6.398072975555478,0.00037332187384585475,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Up
POU2AF1,-0.6755839825273865,3.73954070395984,0.00037594974969113853,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Down
TXNDC8,1.3425528778046292,-0.5141933329174471,0.00040216293296352156,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Up
DLX5,1.4857888100445489,-2.0505111477356546,0.0004044120687883951,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Up
RPS3A,0.6865458023333456,5.101082797240933,0.0004058700679393768,0.26957249065057715,Pooled_OUD_vs_Control,False,False,True,False,False,Up
KIF25,2.5226756453779573,3.0361030760805776,0.0004252088098979858,0.2713835725556648,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AL031587.4,1.2605052247898676,0.899348827079366,0.0004301019415280555,0.2713835725556648,Pooled_OUD_vs_Control,False,False,True,False,False,Up
ZDHHC20,-0.7817083506045213,8.014357350088787,0.0004460266382980039,0.27456747131715414,Pooled_OUD_vs_Control,False,False,True,False,False,Down
C1orf94,0.9276625876119162,1.5813161609476005,0.0004603630692049181,0.276645321515784,Pooled_OUD_vs_Control,False,False,True,False,False,Up
MUC6,1.5329844126863263,-2.1377649283423024,0.00048133887695799206,0.2775535138652797,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AC119673.2,2.636089204475183,4.8614652447912405,0.00048386840247522907,0.2775535138652797,Pooled_OUD_vs_Control,False,False,True,False,False,Up
NOS1AP,-0.4586234054824747,5.731244102112242,0.0005126221969981276,0.28751270288968317,Pooled_OUD_vs_Control,False,False,False,False,False,Down
BNC2,-0.9184177541638944,5.853653294116264,0.0005471032391652129,0.2890153019550234,Pooled_OUD_vs_Control,False,False,True,False,False,Down
SENCR,-1.6087991529325811,-2.4401907563311114,0.0005551674117736701,0.2890153019550234,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AC012405.1,-1.9327953124189075,5.388913535513784,0.0005553442904663978,0.2890153019550234,Pooled_OUD_vs_Control,False,False,True,False,False,Down
MIR4300HG,-1.4162598744310628,6.17107043791468,0.0005611058201908216,0.2890153019550234,Pooled_OUD_vs_Control,False,False,True,False,False,Down
NGFR,2.073443412784839,2.3782658640914804,0.0005803100708848357,0.291283769402119,Pooled_OUD_vs_Control,False,False,True,False,False,Up
EFNB1,-1.0682437832377334,0.6542629579075555,0.000613475839375605,0.291283769402119,Pooled_OUD_vs_Control,False,False,True,False,False,Down
LINC01410,-0.9941040593879703,2.9594323780872127,0.000615219407863332,0.291283769402119,Pooled_OUD_vs_Control,False,False,True,False,False,Down
HFM1,1.2025731290796478,4.889862356939606,0.0006307424926517923,0.291283769402119,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AL390839.2,1.4582024586191462,-2.3299297772046654,0.0006453083700169279,0.291283769402119,Pooled_OUD_vs_Control,False,False,True,False,False,Up
RPS16,0.6391858089063602,5.173983821909714,0.0006608685533895848,0.291283769402119,Pooled_OUD_vs_Control,False,False,True,False,False,Up
ETFDH,0.46849732547135187,6.009644926119113,0.0006650868003869108,0.291283769402119,Pooled_OUD_vs_Control,False,False,False,False,False,Up
DHCR24,-0.8506796659004043,3.838598202108869,0.0006696641184859237,0.291283769402119,Pooled_OUD_vs_Control,False,False,True,False,False,Down
RPS15A,0.6478796706338384,4.797313751472649,0.0006731528386946815,0.291283769402119,Pooled_OUD_vs_Control,False,False,True,False,False,Up
RPL30,0.6035487158630125,5.85088321637474,0.0006822076788706352,0.291283769402119,Pooled_OUD_vs_Control,False,False,True,False,False,Up
CLEC5A,1.8526198210021123,0.7157169959956505,0.0006924611182743825,0.291283769402119,Pooled_OUD_vs_Control,False,False,True,False,False,Up
DPP6,-0.6156138671918934,9.059487717967585,0.0007380220066796702,0.305070111625361,Pooled_OUD_vs_Control,False,False,True,False,False,Down
KIF25-AS1,2.8775353149723824,-0.5713675646404095,0.0007494095218024638,0.305070111625361,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AC009119.1,-1.5881961744154716,1.2187498142713622,0.0007634579911330525,0.30585581330487477,Pooled_OUD_vs_Control,False,False,True,False,False,Down
CYBB,-0.9208516935777294,4.805419797276403,0.0007874177360620302,0.3105255662573372,Pooled_OUD_vs_Control,False,False,True,False,False,Down
HDAC9,-0.42977838846225735,8.086505841862003,0.0008162501420730248,0.3130614702644597,Pooled_OUD_vs_Control,False,False,False,False,False,Down
LINC01924,1.668076820736103,1.9254473161696046,0.0008186559307997281,0.3130614702644597,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AL359091.1,0.6279276133685513,7.774908420342039,0.0008520695887182335,0.31499769043288917,Pooled_OUD_vs_Control,False,False,True,False,False,Up
C4orf19,-0.5838458537097548,4.566187660287408,0.0008589240932479355,0.31499769043288917,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AL445070.1,-2.749363126763122,-3.048262953594488,0.0008718497427604446,0.31499769043288917,Pooled_OUD_vs_Control,False,False,True,False,False,Down
P3H2,-0.8893056595729292,5.229159413722643,0.0008901503613284196,0.31499769043288917,Pooled_OUD_vs_Control,False,False,True,False,False,Down
KCNC3,-0.8460678946781507,2.5382359696696515,0.0009030822206981869,0.31499769043288917,Pooled_OUD_vs_Control,False,False,True,False,False,Down
RBM26-AS1,0.5401354885435351,3.74257338668908,0.0009107039234212391,0.31499769043288917,Pooled_OUD_vs_Control,False,False,True,False,False,Up
RPL10,0.7372292516949266,6.238645908522617,0.0009216829298502152,0.31499769043288917,Pooled_OUD_vs_Control,False,False,True,False,False,Up
RPL24,0.5430879536194205,5.325618007944805,0.0009326093171920712,0.31499769043288917,Pooled_OUD_vs_Control,False,False,True,False,False,Up
TRIM63,2.200628641529459,0.42296551581070163,0.0009360444860123891,0.31499769043288917,Pooled_OUD_vs_Control,False,False,True,False,False,Up
GSTO2,0.676305524944818,5.376982046279657,0.0009508642179482762,0.3157744999578493,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AC103796.1,1.1140768923363515,-0.07444775821825189,0.0009649170369766002,0.3162797544967846,Pooled_OUD_vs_Control,False,False,True,False,False,Up
CTTNBP2NL,-0.40088011306522275,5.782818766794666,0.0009984197341866875,0.3230655855274078,Pooled_OUD_vs_Control,False,False,False,False,False,Down
AC114485.1,-1.782353345028943,3.6335896293526058,0.0010372494947335335,0.33043934441161493,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AC115622.1,0.541595910203518,5.667732657406781,0.0010484194835743191,0.33043934441161493,Pooled_OUD_vs_Control,False,False,True,False,False,Up
FAM153A,1.191123629946797,1.138700624493678,0.001060485237027648,0.33043934441161493,Pooled_OUD_vs_Control,False,False,True,False,False,Up
GSN-AS1,0.569071194579759,3.362173716258889,0.0011157185784551745,0.34341001465402626,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AC022784.1,0.9952212930230282,1.5687150752953263,0.0011370052462767323,0.3457454868768487,Pooled_OUD_vs_Control,False,False,True,False,False,Up
KCNIP3,-0.7976867835432768,3.966790013749741,0.001162868611531839,0.3494004867434772,Pooled_OUD_vs_Control,False,False,True,False,False,Down
HSD11B1,-0.5505196816667705,4.037414640535623,0.0011989061112312378,0.3535545145662559,Pooled_OUD_vs_Control,False,False,True,False,False,Down
LEP,1.8045977767554022,-2.0873936449877357,0.0012073556339956067,0.3535545145662559,Pooled_OUD_vs_Control,False,False,True,False,False,Up
MMRN1,-0.9055998473076472,2.240865295982093,0.0012187187593511732,0.3535545145662559,Pooled_OUD_vs_Control,False,False,True,False,False,Down
ADGRG5,-0.8564782330610651,0.950312646979018,0.0012596872814337051,0.357955052372905,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AC112236.1,-1.401854127953765,-2.4695634140402265,0.0012690007367005722,0.357955052372905,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AC008571.2,-0.7419520008389543,9.353444076959516,0.001276435465492351,0.357955052372905,Pooled_OUD_vs_Control,False,False,True,False,False,Down
TRPC5,-0.9220366000159992,4.383477944284523,0.0013160409134170168,0.36257338397206146,Pooled_OUD_vs_Control,False,False,True,False,False,Down
LINC01554,1.4551961432486702,3.592260148212566,0.001321635220311013,0.36257338397206146,Pooled_OUD_vs_Control,False,False,True,False,False,Up
F2R,-1.3289019999970757,-0.48406163578874867,0.0013514698723737352,0.36677148504129786,Pooled_OUD_vs_Control,False,False,True,False,False,Down
SLC27A1,0.4749788305299839,6.366218021113542,0.001384263831453899,0.36769549380606725,Pooled_OUD_vs_Control,False,False,False,False,False,Up
EPHB2,-0.793560278755049,5.2870246334055855,0.001387928158043761,0.36769549380606725,Pooled_OUD_vs_Control,False,False,True,False,False,Down
IL13RA1,-0.8888964259594513,4.810404945444816,0.0013985802688451388,0.36769549380606725,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AC092596.1,-0.8826782534361807,1.1095609411074479,0.0014593622548481299,0.37653623515833984,Pooled_OUD_vs_Control,False,False,True,False,False,Down
P3H3,0.9494626873514402,1.0943468350205878,0.001462044892646987,0.37653623515833984,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AL592295.3,0.9998393146971,2.5284960355439394,0.0014980138697884707,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AC135048.3,1.5884550638486787,-2.8731624626490477,0.0015194550428166377,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
C20orf203,0.9096327492082878,1.4584017629799273,0.0015731903948016052,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
USP53,-0.7537627010047324,5.95631519082315,0.0015950272729095575,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
P4HA2-AS1,2.0251209118369524,0.3026070623750824,0.0015973809881620268,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
CALN1,-1.037249635190948,6.573096329803039,0.0016129198622946367,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
NCMAP,-0.6439601640011772,2.055605291235206,0.0016875987564898554,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
CRYGB,-1.9123575958678236,-3.2760819860277963,0.0016927341678072395,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AC078842.1,1.0985347985991962,-0.4631645661331659,0.0016962012187298394,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
C1QTNF12,1.7258326758194438,-2.0081594827438574,0.001714814662790983,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
DUSP6,-0.7416583112167418,1.9190818508650695,0.0017329980850948601,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
SOCS6,-0.740536914282464,6.172297367117215,0.0017349572309098827,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
LINC01146,2.056799286602497,0.576956642449523,0.0017434173205763538,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AC080013.5,0.9436756641547365,-1.1873196958910572,0.0017747981171288255,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
SRGAP2,-0.4887311787317682,7.632769464598015,0.0017845733520245673,0.37659034535301766,Pooled_OUD_vs_Control,False,False,False,False,False,Down
FAM178B,0.5155431913531018,5.245729522755472,0.0017850807492702308,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AC246817.2,-1.1667758641715062,1.875609960740803,0.0017944615146707741,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
RPL18A,0.8914177499799888,4.720758705288794,0.0018016333860179294,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
MRC1,-0.8837665262400887,3.5529296772546815,0.0018098449170619972,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
XKR9,-0.5800137920897794,3.4239779661286067,0.0018159147814775856,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
RPS27A,0.9388924168762361,5.760732587979348,0.0018950544333129584,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AC112196.1,0.9334432485001523,2.234691010101118,0.00190646720201413,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
CPA6,-1.7764982588297884,2.661016221180718,0.0019110334633093368,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
LNCOC1,0.6699433369998459,1.0681878363007702,0.0019155237818264503,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
EXTL3,-0.3976633074854833,5.3137113829480604,0.0019194124777358055,0.37659034535301766,Pooled_OUD_vs_Control,False,False,False,False,False,Down
FXYD6,-0.9555677924134323,3.7754928378451247,0.001950057696041264,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
RPS3,0.5897713813647161,5.425521402355327,0.0019763285568604903,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
RPL7,0.6004430032672373,4.7480999216051,0.0019805919864700635,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
ARHGAP15,-0.7284616038604047,6.449083140967624,0.0019848914951279936,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AL121956.4,0.8396412548827424,1.8772351331930202,0.001986386799668182,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
L1CAM,1.7062017398684584,2.106017228654737,0.002032076908977741,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
RPL27A,0.5968365423419311,5.493985498507005,0.0020605938527708707,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
OPN1SW,1.3356758020270654,-1.881857503781498,0.0020622729749613473,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
LINC01310,0.7227783007059,1.980345543911924,0.002095479426096055,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AC024084.1,-1.7462397575838458,0.09389073031728365,0.0020958898711417244,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
CR381670.2,-1.2687822592643427,5.189797841278404,0.00215199791205831,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AL157769.1,-2.061608712522431,-0.9828345422159589,0.00215357697979392,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
KCNN4,1.6412241577460958,-0.4366496542742956,0.0021700228555223047,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
MRPL23-AS1,1.9773844400671432,-1.9046737274593215,0.0021768286636041434,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
RPL21,0.7509297197918865,5.96789179519997,0.0021870790808308773,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
FGF22,1.0170269841779949,1.801333821738711,0.0021887291402115055,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
NRIP1,-0.41710005901728336,7.008952715884741,0.0021928349316083736,0.37659034535301766,Pooled_OUD_vs_Control,False,False,False,False,False,Down
CERS3,-1.3487943286814112,1.5556653821769193,0.0022183769205475147,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
C16orf54,-1.352564376603375,-2.3695901675455167,0.00222637281437537,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
MPZL1,-0.3940356978913959,5.301170914695196,0.0022350125674257437,0.37659034535301766,Pooled_OUD_vs_Control,False,False,False,False,False,Down
FBXL19-AS1,-0.8957547245601721,0.3839774646317653,0.0022452218336478087,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
SYK,-0.7406477881258001,5.804702014929607,0.0022499915223460247,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AC138470.2,1.4931872525075238,-2.873577133463358,0.0022551313871993837,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AC082651.1,-0.5920544828317986,5.336522218629498,0.002262595643270514,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AC002091.1,-1.1991795382567367,-1.007590549936048,0.002262716123579779,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
HPGDS,-1.2822695646674436,3.378799656187869,0.002273759602839732,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
MUC4,1.5377573903252706,-0.8187129339786756,0.0022878849062910184,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
ALDH1A1,-1.2199419827303122,4.892699053790519,0.002288840642225392,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
RPS14,0.5384113805774927,5.535909417379951,0.0023236551587751644,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
IFNGR1,-0.6395597761334674,6.197610718043554,0.002327663612172214,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AC243960.3,-1.7799536298813663,-1.6556010739713836,0.002339634537714249,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AC005740.5,-0.5735971188586195,3.5486604744285746,0.0023928375423229614,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AC237221.1,-3.293719319103969,-0.8619757695347352,0.002393700186680241,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
COX4I1,0.469630335911276,4.911282124894368,0.002400625277222542,0.37659034535301766,Pooled_OUD_vs_Control,False,False,False,False,False,Up
STAMBPL1,-0.5153777610823894,4.297876757523552,0.0024081347854226884,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
FAHD2B,0.6140136776005581,4.212240043519025,0.002414897012480388,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AADACL2-AS1,-0.9254277529763599,0.8560159922209942,0.002415392202081227,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
TMEM52B,-1.025826532299823,0.6978056430340306,0.0024231315761212594,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
TUBA4B,-1.1246575281845106,-2.424111710954916,0.0024269109912109757,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Down
IQCA1L,1.5212512566257899,-2.7022191702790423,0.0024325794450237113,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AC096719.1,1.1252531798661825,5.3584237437372275,0.0024479869729303414,0.37659034535301766,Pooled_OUD_vs_Control,False,False,True,False,False,Up
ARHGAP22,-0.3463558919563517,7.811231805254091,0.0024619599422817033,0.37659034535301766,Pooled_OUD_vs_Control,False,False,False,False,False,Down
AC079753.2,1.2132724995044872,-1.394786751175389,0.002483227293426639,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Up
AL136119.1,1.6753476306782022,0.15964791158037234,0.0025126139283784747,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Up
DAAM2,-0.44143605742945374,9.092072608431755,0.0025333236415339784,0.3767496553665321,Pooled_OUD_vs_Control,False,False,False,False,False,Down
AC116362.1,-0.74947064189337,4.969121539709329,0.002559022263089324,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Down
PLA2G4A,-0.7608915793140795,4.458231458732852,0.0025698299099383083,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Down
ADCY7,-0.8269567474786873,4.094618493250362,0.0025844883035192998,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Down
ACY3,-2.152829911552017,0.7788676304677681,0.002610166938543339,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Down
GIMAP7,-1.5147481558384042,1.059209263101704,0.002631110991587554,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Down
CLEC17A,-1.590271979067975,1.6114940475036585,0.0026503663614799674,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Down
ALDOB,0.9423907226508402,0.7461554579169064,0.0026504003624108962,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Up
SERPINB8,0.8801169362915326,2.1741822907895747,0.00265987488270758,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Up
LINC02551,0.7151054779325274,0.49341626953325785,0.002705908852986089,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Up
RPL3,0.48382811029153394,5.68985790764876,0.0027106034699944785,0.3767496553665321,Pooled_OUD_vs_Control,False,False,False,False,False,Up
EFHB,-1.4113774974494677,2.9517736769160434,0.0027280753699279944,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Down
GIMAP4,-1.2189437023491116,2.2050031694828927,0.0027327687434731385,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Down
ABCC4,-0.8651540294931731,6.2994832289474525,0.0027337821961255122,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Down
AC112484.5,-1.3043888173871685,-1.2294579551249551,0.0027438417934097874,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Down
ITGAX,-0.8532309177918262,4.698648424046174,0.002756512054627407,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Down
ABCA9,-1.0149920975409161,2.6933055986441023,0.0027593144099163393,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Down
RPL18,0.5559263023419191,5.7547266139529665,0.002762428778518787,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Up
BX005266.2,1.3680012591004134,-1.9227374110256723,0.002798121811044162,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Up
METTL7A,-0.575637832212902,4.864869362346498,0.00280170704029004,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Down
BX004987.1,-1.1215419537347842,-0.414608813530532,0.0028381744513649478,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Down
HHEX,-0.9125448447783119,1.1360375458992193,0.0028697041479099597,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Down
PSMB5,0.4095156501801741,4.364042937764822,0.0029038445939273657,0.3767496553665321,Pooled_OUD_vs_Control,False,False,False,False,False,Up
RPL10A,0.5674672391705194,4.9340441417554075,0.002911246890169903,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Up
LINC02362,0.6497468412427977,3.0172128351933765,0.002922967020421132,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Up
FAM131C,-1.1127078227756777,0.3657027298596648,0.002925499444662934,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Down
MOV10L1,-0.9419026011593167,1.9445774879764983,0.002929722133891531,0.3767496553665321,Pooled_OUD_vs_Control,False,False,True,False,False,Down
