gene,logFC,logCPM,PValue,FDR,contrast,significant_fdr05,significant_fdr10,significant_nominal,significant_strict,significant,direction
IL1RN,3.0661137940710663,-2.7577197772803093,0.00248068957946317,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
RPL10,0.8188953396381254,6.425431279755002,0.0025116794472836526,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
CALN1,-0.983403367307993,6.290952196770348,0.002589222400372357,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
ALDH1A1,-1.3360590238882972,4.651736821817615,0.002614280922387973,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
AC092053.6,-4.006052721924811,-2.348390951483907,0.0027426123274226096,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
LINC01189,-1.2306016357206657,4.514863137397018,0.0028318676863096676,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
SYK,-0.8683558218656646,5.998587563186459,0.002834115417936999,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
AC243960.3,-2.8699073300202165,-1.5474002220839485,0.0028522921165243043,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
ADCY7,-0.8982201837908858,4.30557309933085,0.0028615458163616945,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
AC119673.2,2.7100256008556,4.969996975046211,0.002942371073717735,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
AC006033.2,-4.767415703109044,-2.9022119231696126,0.0031334310615224294,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
USP53,-0.9020253655316957,6.037505942035427,0.0031684032881742017,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
RELN,-1.070349684882925,4.815982982063569,0.00318150691700939,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
AL591519.1,1.1251013668441254,3.549007113862341,0.0031866718293180143,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
SAMSN1,-0.7724792323072556,5.932752463419232,0.0031894712642262066,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
SRGAP2B,-0.7701206373752562,6.663028113940245,0.003385692974567494,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
AC005064.1,-1.3945505016922264,2.3677701800175397,0.0034113179522889917,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
GCNT2,-0.8887192934447188,4.687420282263388,0.00343215406819368,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
NELL1,-1.2796224168838208,4.052105465282856,0.003470656353655877,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
CR381653.1,-0.8995751478080285,5.057478109617004,0.0036880035116410486,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
HIST1H3E,-2.140465864287665,-0.11264511018130828,0.0038223045136023914,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
KIF25-AS1,3.7276873471457472,-0.17484939988590867,0.003850801270620397,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
MRC1,-1.0206958361045304,3.692078057806548,0.0038540299156249926,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
RPL15,0.7544393046090158,5.768430055050304,0.003891497471144718,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
RPL18,0.7600212863303213,5.877119174549245,0.0039048662580400788,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
RPL21,0.7264987935371364,6.17896423975775,0.003930792929604168,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
FAM153B,1.8333520181446215,-0.09656381212915842,0.003939123409803214,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
CLEC17A,-1.8271477818578223,1.8073337347914882,0.004013544593787388,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
RPS27,0.7633181686889214,6.342233882820914,0.004549680427545608,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
AC009119.1,-1.7808209196362015,1.3667931094500467,0.004577269101815901,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
COL14A1,-0.9616026860773851,3.827244377261726,0.00464618723932271,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
RPS5,0.7895467996836236,4.786597185618205,0.0048222488507075525,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
RPL9,0.7561013401716702,5.259174761533578,0.004833400949118009,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
SOCS6,-0.8959658286669048,6.279927277036026,0.004858470580928175,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
RPS9,0.7570738054832828,5.881891621784146,0.004858694064970367,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
OR2A5,-2.674000720999033,-3.0337095810697687,0.004938240143512745,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
AC012405.1,-1.0861240354512474,4.700198901777131,0.005102976864185636,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
CPA6,-1.436336526669538,2.400936171854497,0.005178842393054295,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
MIR4300HG,-1.075732592356513,5.848140171878824,0.005199577384979933,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
MARCKSL1,0.6677561346787538,7.1164320590218395,0.005257779756146716,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
LINC02513,2.6720517986275087,-1.0299852712055146,0.00528517887314818,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
AC246817.1,-1.1646962865389738,4.8980897217860075,0.005306389632491438,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
RPS27A,0.9992094836213716,5.985590928711629,0.005486690838671132,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
KCNIP3,-1.0798064621693237,3.8646165757278976,0.005495117465318123,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
RPL32,0.7937168919075022,5.76373839901531,0.005551001154232865,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
ADAM28,-0.7171684075400662,6.937633253822976,0.005727095228611154,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
RPL18A,1.0116980980428187,4.933931169557286,0.0057518123913228155,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
PICSAR,-2.04193175817702,-1.7376018400207933,0.005812408753322741,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
GIMAP1,-1.5871534791634363,1.1574298577986777,0.005820005478788418,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
FCRLB,1.9901590114737455,-1.2118111788842256,0.0059360479849408666,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
LRRK1,-1.0738921606807452,6.13269792244008,0.005954635457918305,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
GPR34,-1.6594790559398875,4.208399574431266,0.005974036447852258,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
RPLP1,0.6897967788692264,6.501591453198612,0.00606291734311451,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
RPS16,0.74756549890221,5.3036738355357675,0.006094106888042082,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
IL18,-0.8482613188297675,4.661054595215271,0.006108254924955672,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
AC112484.3,-1.7846866014799716,-0.7203329442461464,0.006334955633902065,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
ITGAX,-0.9158454041431467,4.851614383082614,0.006513269984083271,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
RPL30,0.6578794590791719,5.992174722622173,0.006646752686343705,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
HFM1,1.4611574298404402,4.732835979819055,0.006781422184256929,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
LINC01924,2.0395261754320892,2.189340973256479,0.006798011331781899,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
AL031587.4,1.5908004499853163,0.9819246551422387,0.006864988635850801,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
AL513493.1,-3.262615801306369,-1.5976011395240801,0.00694295619113404,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
AC004690.2,-0.7449964575320621,5.581178228014727,0.006956142640670776,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
AC073941.1,-1.742635918405021,2.4364890758357154,0.006961801580470026,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
AL627316.1,-2.530704074717323,0.3084589270530839,0.006991683398406449,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
DHRS9,-1.5232968216452465,3.016544458633763,0.0070167263179510215,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
IL13RA1,-0.9439075120238903,4.983562074307781,0.007074535111697064,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
AP001531.1,2.8509567256563053,-3.6313584107871746,0.007080606254411239,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
RPL41,0.6767694252035152,5.28736580866961,0.007092222110432417,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
HEPN1,0.6323761534259045,6.386868162306584,0.007110043669231733,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
ITPRIPL2,-0.8240033180434974,3.6265911097625194,0.007152065759840336,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
RPS15A,0.7252791934864157,4.9271659517162725,0.007399187417691683,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
RPS3,0.7292016689299731,5.56282545976238,0.007486344181362667,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
LPAR6,-1.056242236146581,6.395530959825064,0.007689615716451453,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
OPN1SW,1.9428181789372336,-1.895962249505363,0.0077277689525025025,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
AC096719.1,0.9032833837319044,5.342246138368243,0.007741722045005683,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
GRIA4,-1.205639828503926,7.51629572894901,0.007899224858745547,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
IRF5,-1.3164519766345237,2.0165986500458377,0.007914717228975248,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
EPHB2,-0.9480324055541776,5.24144484452845,0.007955321269787903,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
RPL29,0.684531565607907,4.978429902400703,0.008215458502967217,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
POU2AF1,-0.7649003847453358,3.8052211401942224,0.008247832047458046,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
RPS14,0.6324924188440617,5.6829408149963125,0.008265833953147683,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
SRGAP2,-0.5956164705550718,7.747903048982982,0.008271195974176145,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
AC138470.2,2.4302672617693637,-2.9700924725836146,0.008295849598600042,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
TRIM36,-0.9456429893994667,3.156270489963815,0.008544190735468221,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
AC015712.2,-1.4225656432064433,2.0881947183841585,0.008554250177385779,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
LINC01554,1.6982107036127476,3.6344973231538895,0.008574928192007187,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
AC117461.1,1.8465760230482662,-1.5433879339612195,0.008590725106878637,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
FTH1,0.8808083788113741,8.956069032968035,0.008647127762576017,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
RPL27A,0.6398789295170257,5.669071707685068,0.00865968613109659,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
LINC02624,-2.3253227812326736,-1.9798583311986253,0.008666199374719732,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
L1CAM,1.8447808005449666,2.082993101431709,0.008707981607467255,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
AC018695.8,-2.2159423597038113,-0.8243567329468552,0.008741630806508844,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
RPL23,0.821284301128255,5.1576618626372275,0.00884244094492778,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
LGR5,-0.7340332441237051,6.153988372523323,0.008876634542662562,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
KCNN4,2.2304635970779585,-0.4758186315159164,0.009013397522816045,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
AC103563.7,1.3165176484035774,0.6207910867158025,0.009061570646657816,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
SERPINB8,1.2115566406866427,2.2679588191757145,0.009075660738311616,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
LILRB1,-1.0024043228140227,3.2550316161541537,0.009122039962026962,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
EPB41L4A,-0.5967502177582539,5.796175106520258,0.009221680354809065,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
AL160408.3,-2.057281940651573,-1.3884936793432063,0.009242724207937206,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
SLCO6A1,-1.508362962061149,1.1591891002410888,0.009271534378819878,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
RPS6,0.9229076975532836,5.875140689270966,0.00929027782309841,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
DMRTA2,-2.2530143233891096,-1.92268788470641,0.009290643380157983,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
TMEM275,2.565192649364498,-3.796858192252149,0.009291767514190911,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
AL359502.2,2.565192649364498,-3.796858192252149,0.009291767514190911,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
LYL1,-1.0137925302284065,2.243111655257864,0.009471162202317203,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
LINC00165,-6.018258450531717,-3.7368806874710105,0.009483759813018067,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
AC007317.1,2.5742184117888645,-3.4114566379645637,0.00954440401549727,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
MRPL23-AS1,2.4542230911863574,-2.3950324381219446,0.009659486392657365,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
RPS6KB2-AS1,1.9500796579882222,0.6381045732400624,0.009674493575472802,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
CCDC82,0.6454582524438146,6.919907838510745,0.00974763897293576,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
SUCNR1,-1.1040148373660448,1.819862245173045,0.009754568918872787,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
MNDA,-1.0275279995244464,3.401337285420513,0.009778279467685815,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
AL365214.4,6.279381265129373,-3.5545930593382544,0.009799702405982455,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
NLRP3,-1.0572473123979231,3.045082636395383,0.009841571143336638,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
RPL17,0.7654853216967868,5.66744447313393,0.009856222904226712,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
TMEM74B,1.6212548362365917,-0.9066348380895781,0.009891934979862469,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Up
AC117464.1,-1.741593549607915,1.5680512754512417,0.009909739900923155,0.9999922478167229,OUD_vs_Control_Putamen,False,False,True,False,False,Down
AC092447.5,-7.370883877027715,-2.6964832449649663,0.010110596235587504,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
TRIM63,1.8434574049880446,0.10812776425457075,0.010143992602216654,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
RPL35A,0.6127185910517426,5.218379258139254,0.010247438969046967,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
RPS13,0.6433824240793408,4.779838802680918,0.01034598033429349,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
HGC6.3,3.1925801817106496,-1.3855739496652493,0.010440401549905482,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
LINC02724,-2.830554563458577,-1.831575548648781,0.010493499835940572,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
APBB1IP,-0.7551281486417339,7.720904928710888,0.010550119522063441,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
EPB41L2,-0.5954695229406889,8.56480165527761,0.010569254466644685,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
AL359091.1,0.6710545743574035,7.913193635742008,0.010650832199282638,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
RPL37A,0.6685149460186472,6.48983483413134,0.01066954018812731,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
RPSA,0.6663672267621029,5.786028853758597,0.010743898191399037,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
AC245123.1,-1.730664455940667,1.8867599118412477,0.010746844939846841,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
AC093159.1,-1.9092537121209916,-1.1864082951620947,0.010816422340460902,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
TAL1,-0.9460674102713239,3.945178627271175,0.011182260243967481,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
ZDHHC20,-0.8000418007651429,8.019154457460164,0.011289570483886268,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
FAU,0.6264509173205451,5.802060096741,0.011325758766992088,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
TREML4,7.03919344499793,-2.968391131734654,0.011407303683877552,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
CR381670.2,-1.2532975029053304,5.155082201060913,0.011416685081701556,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
B3GNT5,-0.8321326172776915,5.176543604903672,0.011507137966488933,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
OLFML3,-1.8665213939217582,1.7041120449353122,0.011509185712441174,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
AC082651.1,-0.8375534364624685,5.3408006483315935,0.011515007773822606,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
LINC01694,-1.8249313365284738,-1.5105020146267456,0.011536567120178247,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
CROCC,-0.6073496951665214,5.547075180304505,0.011547022476006266,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
RPS23,0.5918611560277959,5.683649769409713,0.011686667701498385,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
AC022784.1,1.104139438629317,1.509923300134529,0.011812916962750301,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
IFNGR1,-0.6926988187830084,6.327351321089598,0.011892831297847312,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
LILRB1-AS1,-2.866301291784439,-2.6413091721187203,0.011982263180146597,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
HSD11B1,-0.695011050739903,4.115453849484464,0.01198767253984216,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
RPS8,0.731343600671799,5.939925932150913,0.012023676206329137,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
LMO1,-1.186238460806353,0.8241265771261814,0.012078517696143636,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
AC115622.1,0.6852775638117542,5.679662470932322,0.012312780591561273,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
SIGLEC14,-5.724270514498825,-3.9289437541301955,0.012398129116014758,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
SENCR,-1.969698192233635,-2.4632963516697424,0.012412645479904966,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
AC138207.5,-1.9279313921609686,-1.3296474382428694,0.012479769203848246,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
AC008060.1,1.6048147021016124,-0.12710612027869966,0.012499542930884318,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
C12orf75,-1.1583024349697386,4.077955833596538,0.012701518731668688,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
AR,-0.9399232347572374,2.3443301813270727,0.012717294874773927,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
SAMD9,-1.1072577153420564,1.9925112419393134,0.0127705789907092,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
RPL3,0.609219946606965,5.806359878842646,0.012782292678137294,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
GIMAP4,-1.3608002118613212,2.347005165823807,0.012810707775277576,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
AC006296.3,1.2986878061901161,0.20088289797820014,0.012830128046724698,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
SIAH3,1.8289353912143231,-0.4101585580639519,0.01288735446829981,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
DUSP5,1.5889251969294746,0.07845128173293783,0.012985100348685236,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
AC016598.1,-3.6054768357124782,-3.7371414830252156,0.013075148690495605,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
AL139254.3,-2.480240175052925,-3.459531778158983,0.013117826245749302,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
AL139020.1,-2.175306940492835,-2.597658746838514,0.013119723476247703,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
ABCA6,-1.2553513379665833,3.636052360213946,0.013149208412636833,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
EFCAB9,-1.9330029826899762,-2.488840097831664,0.013172722284476572,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
CD276,-0.8545860388517612,2.8966377794897853,0.01328712464538577,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
TMEM154,-1.1185976762060814,2.432224263435985,0.013476631750722208,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
ACY3,-2.4351617295236645,0.7976588638622316,0.013503922934753148,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
AL049651.1,5.582940072517831,-2.20467793360531,0.013575898971502128,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
AC012414.5,-1.3354124481490364,2.618220078848755,0.013588575806190143,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
GREB1,-0.9199975515558574,5.509083772195405,0.013617477881196818,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
ZNF117,-0.7432279462257855,4.144898156456826,0.013684038952286396,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
CSF1R,-0.9360638897607986,6.193535984321772,0.013757311680170378,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
AC237221.1,-2.88944851410214,-0.6452096762783415,0.013870239705935034,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
SLC27A6,-0.9487993315784208,2.147630959344285,0.01389618449859468,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
ARSD-AS1,-2.3171347694785576,-3.5673476503934376,0.013937993043517933,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
OR1E1,3.714160005365428,-3.66914477594268,0.013964771827604179,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Up
PRKCD,-1.06447836032765,3.418084340773257,0.013979752180874569,0.9999922478167229,OUD_vs_Control_Putamen,False,False,False,False,False,Down
