gene,logFC,PValue,t_stat,contrast,oud_mean,ctrl_mean,n_oud,n_ctrl,FDR,significant_nominal,significant_strict,significant,direction
AC011246.1,0.9258781232849322,0.007828886246495475,11.235392942672592,OUD_vs_Control_Male,1949.2933349609375,1026.0301208496094,2,2,0.5505494180549791,True,False,True,Up
AC012508.2,1.6228369115037904,0.0023846833444712825,20.44122023304347,OUD_vs_Control_Male,23.223971366882324,7.540738821029663,2,2,0.5505494180549791,True,False,True,Up
TUBA3E,0.5467389621103045,0.0054314128109308685,13.513531004410027,OUD_vs_Control_Male,1.7712770700454712,1.212555631995201,2,2,0.5505494180549791,True,False,True,Up
ANKRD30BL,1.324305519714969,0.007887709541186214,11.192921691464045,OUD_vs_Control_Male,1986.0958251953125,793.1302490234375,2,2,0.5505494180549791,True,False,True,Up
LINC01876,0.7820179871536213,0.002036104623644078,22.127684182414384,OUD_vs_Control_Male,633.3565063476562,368.3302307128906,2,2,0.5505494180549791,True,False,True,Up
PLA2R1,0.7491851809906953,0.007013548756735623,11.877833612547455,OUD_vs_Control_Male,423.5650329589844,251.9955596923828,2,2,0.5505494180549791,True,False,True,Up
LINC01117,0.8421295714439833,0.008954975932974786,10.496285406484969,OUD_vs_Control_Male,1150.0728149414062,641.5331115722656,2,2,0.5505494180549791,True,False,True,Up
AC073834.1,1.5194788747634302,0.0025754450663509868,19.66680065538554,OUD_vs_Control_Male,46.67893600463867,16.28216791152954,2,2,0.5505494180549791,True,False,True,Up
TMEM237,0.6800642638570514,0.00947307545568072,10.201211607575175,OUD_vs_Control_Male,891.8893432617188,556.6615600585938,2,2,0.5505494180549791,True,False,True,Up
AC080075.1,1.1069305886004372,0.009967687087387244,9.941160950240286,OUD_vs_Control_Male,5.353824615478516,2.4856777787208557,2,2,0.5505494180549791,True,False,True,Up
GPR1,1.0882199673816035,0.0014572723480053731,26.16703829525469,OUD_vs_Control_Male,78.46977233886719,36.90757751464844,2,2,0.5505494180549791,True,False,True,Up
LINC01857,-1.5130029740841033,3.205457541790501e-05,-176.62189683782105,OUD_vs_Control_Male,2.3674148321151733,6.7566845417022705,2,2,0.35843271331608106,True,True,True,Down
MARCH4,1.750094147581241,0.0024817717040921776,20.035931974319237,OUD_vs_Control_Male,199.9593505859375,59.44439125061035,2,2,0.5505494180549791,True,False,True,Up
WNT6,1.1701312040090306,0.0081256705135333,11.025824537342727,OUD_vs_Control_Male,41.204036712646484,18.310287952423096,2,2,0.5505494180549791,True,False,True,Up
AC019211.1,1.378391672493255,0.006676099461088149,12.177427339773624,OUD_vs_Control_Male,138.25165557861328,53.17813491821289,2,2,0.5505494180549791,True,False,True,Up
AC067956.1,1.2669676974972088,0.00763138609610928,11.381551267707854,OUD_vs_Control_Male,128.82029724121094,53.52898597717285,2,2,0.5505494180549791,True,False,True,Up
GCSIR,1.162793443123489,0.004217912140962075,15.348784300704574,OUD_vs_Control_Male,63.63639259338379,28.422995567321777,2,2,0.5505494180549791,True,False,True,Up
ASB18,2.545220882033586,0.002442237527529639,20.198049251095554,OUD_vs_Control_Male,224.0350570678711,38.38204860687256,2,2,0.5505494180549791,True,False,True,Up
GRIP2,2.1337758144935797,0.0059277237122408516,12.930595774690458,OUD_vs_Control_Male,88.95494842529297,20.269339084625244,2,2,0.5505494180549791,True,False,True,Up
OSBPL10,0.7111948008207546,0.0010832596846062257,30.358523551881035,OUD_vs_Control_Male,835.4806213378906,510.3233184814453,2,2,0.5505494180549791,True,False,True,Up
GNAT1,0.5835965541171199,0.003898988202068564,15.968023428492168,OUD_vs_Control_Male,1.630582183599472,1.088084502145648,2,2,0.5505494180549791,True,False,True,Up
AC115284.3,1.1102037934338265,0.008680813007435426,10.662962210896792,OUD_vs_Control_Male,8.89441967010498,4.120149493217468,2,2,0.5505494180549791,True,False,True,Up
C3orf67-AS1,0.8585230011001893,0.0036024098532392956,16.616042216143256,OUD_vs_Control_Male,377.8917541503906,208.41368865966797,2,2,0.5505494180549791,True,False,True,Up
AC010207.1,1.0253211735100336,0.0037914294597238,16.194249404836437,OUD_vs_Control_Male,98.77814483642578,48.52979278564453,2,2,0.5505494180549791,True,False,True,Up
AC069410.1,0.7723104133327596,0.007986381487695262,11.122731530820449,OUD_vs_Control_Male,94.42902755737305,55.28622245788574,2,2,0.5505494180549791,True,False,True,Up
AC092979.1,0.6960181565684618,0.0073247959837923786,11.62000050317313,OUD_vs_Control_Male,80.56698989868164,49.73187065124512,2,2,0.5505494180549791,True,False,True,Up
AC117395.1,0.7428178036331323,0.003837104784949643,16.097022093274845,OUD_vs_Control_Male,69.36619186401367,41.451229095458984,2,2,0.5505494180549791,True,False,True,Up
AC092994.1,2.7683394367247085,0.006642391170733821,12.208597828783413,OUD_vs_Control_Male,17.151813983917236,2.5174267888069153,2,2,0.5505494180549791,True,False,True,Up
AC084036.1,0.7672991453179773,0.0026513961825276413,19.38196180450795,OUD_vs_Control_Male,142.73241424560547,83.85762405395508,2,2,0.5505494180549791,True,False,True,Up
IL12A,2.28212782087373,0.009063330494481185,10.432496948245898,OUD_vs_Control_Male,154.13084411621094,31.68842315673828,2,2,0.5505494180549791,True,False,True,Up
AC108734.4,1.108114659738163,0.0031840389407553223,17.679573183803036,OUD_vs_Control_Male,168.5257339477539,78.1790657043457,2,2,0.5505494180549791,True,False,True,Up
LINC01206,0.7301911540294237,0.0031467134355774736,17.784619049793967,OUD_vs_Control_Male,48.18574523925781,29.04752540588379,2,2,0.5505494180549791,True,False,True,Up
TP63,1.3732588288457306,0.0030941030271757685,17.935891898399756,OUD_vs_Control_Male,157.39282989501953,60.756513595581055,2,2,0.5505494180549791,True,False,True,Up
GP5,1.7456287923186729,0.005310949771503174,13.667171248467536,OUD_vs_Control_Male,6.274790048599243,1.8711670935153961,2,2,0.5505494180549791,True,False,True,Up
AC079772.1,0.7273886765994565,0.007353963586657672,11.596677860759081,OUD_vs_Control_Male,80.8104362487793,48.809194564819336,2,2,0.5505494180549791,True,False,True,Up
LINC02513,1.754965589808318,7.919938446383254e-05,112.36040573594173,OUD_vs_Control_Male,49.72122573852539,14.731417655944824,2,2,0.3814594702893909,True,True,True,Up
LINC02278,1.4900498730901386,0.002971168882464207,18.304879674408102,OUD_vs_Control_Male,146.73931884765625,52.23923301696777,2,2,0.5505494180549791,True,False,True,Up
LINC02383,2.045887351825756,0.007188721469875701,11.730669125489158,OUD_vs_Control_Male,8.455053806304932,2.047589600086212,2,2,0.5505494180549791,True,False,True,Up
JCHAIN,0.8735951190822158,0.008485109987892946,10.786827194649346,OUD_vs_Control_Male,21.128995895385742,11.531890869140625,2,2,0.5505494180549791,True,False,True,Up
CXCL5,1.5120434253558,0.007627799909532723,11.384257348213543,OUD_vs_Control_Male,5.235584020614624,1.8356704115867615,2,2,0.5505494180549791,True,False,True,Up
AC108515.1,1.974385695914596,0.00185932200755426,23.158819476737218,OUD_vs_Control_Male,5.935205698013306,1.5103808045387268,2,2,0.5505494180549791,True,False,True,Up
RRH,1.3491844549804974,0.007691188375544796,11.336703640220353,OUD_vs_Control_Male,330.5891571044922,129.7608299255371,2,2,0.5505494180549791,True,False,True,Up
GK3P,1.622527216259115,0.009569704179373206,10.14883451363268,OUD_vs_Control_Male,17.511842250823975,5.687252044677734,2,2,0.5505494180549791,True,False,True,Up
LINC02269,0.7800106185064178,0.0017509082793135432,23.866976817131707,OUD_vs_Control_Male,103.80667495727539,60.453115463256836,2,2,0.5505494180549791,True,False,True,Up
GLRA3,1.5497569284819488,0.007289477974810211,11.648427525314462,OUD_vs_Control_Male,115.0722427368164,39.30495071411133,2,2,0.5505494180549791,True,False,True,Up
CLDN22,1.9249226328139946,0.009185993921784154,10.361645130809004,OUD_vs_Control_Male,8.275761842727661,2.1794581413269043,2,2,0.5505494180549791,True,False,True,Up
CENPU,0.9115341228737346,0.0054986135161208425,13.430018838270701,OUD_vs_Control_Male,241.7619171142578,128.5253448486328,2,2,0.5505494180549791,True,False,True,Up
AC092335.1,1.4827431334319439,0.005663368816102618,13.231582261050676,OUD_vs_Control_Male,6.008201360702515,2.149781495332718,2,2,0.5505494180549791,True,False,True,Up
AC109472.1,1.314712170898646,0.007124097060179634,11.784330837169989,OUD_vs_Control_Male,53.182722091674805,21.379756927490234,2,2,0.5505494180549791,True,False,True,Up
AC022126.1,1.0316632379422541,0.007863546659785932,11.21031018198363,OUD_vs_Control_Male,440.3907928466797,215.41535186767578,2,2,0.5505494180549791,True,False,True,Up
ITGA1,0.9585502313975814,0.0044523888147154035,14.936520660774548,OUD_vs_Control_Male,1152.9388427734375,593.2720642089844,2,2,0.5505494180549791,True,False,True,Up
AC008948.1,1.628070009985559,0.007777490206645547,11.272893791627576,OUD_vs_Control_Male,10.799721717834473,3.49393367767334,2,2,0.5505494180549791,True,False,True,Up
LINC01023,0.8973317405987957,0.009214220446326507,10.345540814302916,OUD_vs_Control_Male,213.36123657226562,114.54911804199219,2,2,0.5505494180549791,True,False,True,Up
CAMK4,0.9657996853839805,0.007896274230297597,11.186777320707401,OUD_vs_Control_Male,3779.61962890625,1935.1445922851562,2,2,0.5505494180549791,True,False,True,Up
NREP-AS1,1.1945036002671134,0.005651459732577672,13.245635195531076,OUD_vs_Control_Male,82.92282104492188,36.23202896118164,2,2,0.5505494180549791,True,False,True,Up
LINC02147,0.6646400004180962,0.003575917508473961,16.677811748127933,OUD_vs_Control_Male,725.2249145507812,457.50531005859375,2,2,0.5505494180549791,True,False,True,Up
SMIM33,0.6363329356535864,0.008659258594868085,10.676399307115187,OUD_vs_Control_Male,2.2239022254943848,1.4307389110326767,2,2,0.5505494180549791,True,False,True,Up
LINC02143,2.187418061074448,0.000987875264534261,31.792668904819248,OUD_vs_Control_Male,16.91892957687378,3.7144492864608765,2,2,0.5505494180549791,True,True,True,Up
F12,1.8474984454029275,0.005169385880359981,13.854525324616924,OUD_vs_Control_Male,21.758899688720703,6.04622745513916,2,2,0.5505494180549791,True,False,True,Up
AL031963.1,1.0668637413824782,0.007729692933026095,11.308102632708913,OUD_vs_Control_Male,85.8338508605957,40.97326850891113,2,2,0.5505494180549791,True,False,True,Up
LINC02525,0.9930577549005217,0.004573694781633874,14.73576459084468,OUD_vs_Control_Male,44.48600959777832,22.350296020507812,2,2,0.5505494180549791,True,False,True,Up
AL080313.2,1.4750643189201516,0.009909084318715147,9.970957221710979,OUD_vs_Control_Male,3.239423990249634,1.165277037769556,2,2,0.5505494180549791,True,False,True,Up
RBM24,0.8808288707613119,0.00771546139205837,11.318648906694454,OUD_vs_Control_Male,67.2328987121582,36.51118469238281,2,2,0.5505494180549791,True,False,True,Up
BTN1A1,2.711431663361073,0.005231266156960363,13.771696398091764,OUD_vs_Control_Male,19.28176212310791,2.943909525871277,2,2,0.5505494180549791,True,False,True,Up
AL031118.1,0.752320283087081,0.0069697634074205725,11.915479080975206,OUD_vs_Control_Male,46.99063682556152,27.895898818969727,2,2,0.5505494180549791,True,False,True,Up
HCG14,0.9087727925692847,0.009375745932255809,10.25478109306891,OUD_vs_Control_Male,9.795705795288086,5.217564940452576,2,2,0.5505494180549791,True,False,True,Up
Z85996.2,1.6106113727582447,0.009640509699369007,10.110953324728026,OUD_vs_Control_Male,11.034633159637451,3.6133960485458374,2,2,0.5505494180549791,True,False,True,Up
Z85996.3,1.6655970989458122,0.0003883398392576427,50.730309007776185,OUD_vs_Control_Male,5.992568254470825,1.8889406025409698,2,2,0.5376659103398242,True,True,True,Up
KCNK16,-1.3391491863259537,0.004429211317556152,-14.975811800141456,OUD_vs_Control_Male,2.447890341281891,6.193213224411011,2,2,0.5505494180549791,True,False,True,Down
PTCHD4,2.2026298726610447,0.006439416974408504,12.40141835375392,OUD_vs_Control_Male,1346.4436645507812,292.50313568115234,2,2,0.5505494180549791,True,False,True,Up
AL365226.2,1.7494481112762705,0.008558518255821448,10.739869845895928,OUD_vs_Control_Male,24.667410850524902,7.336471080780029,2,2,0.5505494180549791,True,False,True,Up
AL450327.1,0.8073954830329313,0.009916923592332441,9.96695616367384,OUD_vs_Control_Male,28.519323348999023,16.296298027038574,2,2,0.5505494180549791,True,False,True,Up
AL159174.1,0.6378112136766981,0.00677778327440635,12.084807162789264,OUD_vs_Control_Male,21.160901069641113,13.599841594696045,2,2,0.5505494180549791,True,False,True,Up
GPR63,0.6704579613895618,0.005307051444008296,13.67223020270289,OUD_vs_Control_Male,363.8087921142578,228.58368682861328,2,2,0.5505494180549791,True,False,True,Up
LIN28B-AS1,0.6904101261305822,0.0017229618950089969,24.060264330775325,OUD_vs_Control_Male,94.89249420166016,58.80275917053223,2,2,0.5505494180549791,True,False,True,Up
ARMC2-AS1,2.314249214566329,0.001711877306403533,24.138236106423626,OUD_vs_Control_Male,32.433563232421875,6.521330833435059,2,2,0.5505494180549791,True,False,True,Up
AL365214.4,2.6430605994004948,0.0012070828769390847,28.756631101467736,OUD_vs_Control_Male,9.145914077758789,1.464153453707695,2,2,0.5505494180549791,True,False,True,Up
EYA4,0.8119074613419914,0.0020020814688309976,22.31548060910149,OUD_vs_Control_Male,8062.180908203125,4592.44580078125,2,2,0.5505494180549791,True,False,True,Up
AL024497.1,1.2065375226731625,0.0033973098189155723,17.112901470372123,OUD_vs_Control_Male,40.55316734313965,17.571983814239502,2,2,0.5505494180549791,True,False,True,Up
AL449363.2,1.9855118687915632,0.004632538681686477,14.641226769655573,OUD_vs_Control_Male,802.5731811523438,202.66838836669922,2,2,0.5505494180549791,True,False,True,Up
AL355304.1,0.8807493996238971,0.007109393122529408,11.796642140620145,OUD_vs_Control_Male,161.9538116455078,87.95472717285156,2,2,0.5505494180549791,True,False,True,Up
AL512658.1,1.0550808816576656,0.006972725269029946,11.912921414162657,OUD_vs_Control_Male,151.2024383544922,72.76923370361328,2,2,0.5505494180549791,True,False,True,Up
AL390955.2,2.912385715440552,0.0011621907856396222,29.307750078925416,OUD_vs_Control_Male,14.392276287078857,1.9116748571395874,2,2,0.5505494180549791,True,False,True,Up
AL109933.5,1.1943493916485286,0.006184702142025718,12.65665141705694,OUD_vs_Control_Male,138.8920135498047,60.69351387023926,2,2,0.5505494180549791,True,False,True,Up
KIF25-AS1,4.004172234127642,0.0032589389421224233,17.474242606414453,OUD_vs_Control_Male,88.42589950561523,5.5106589794158936,2,2,0.5505494180549791,True,False,True,Up
LINC00574,0.8031744954080692,0.0013607297315407117,27.08136139221502,OUD_vs_Control_Male,51.105003356933594,29.287601470947266,2,2,0.5505494180549791,True,False,True,Up
STK31,1.5495966334833182,0.0038644788126587807,16.03957837242914,OUD_vs_Control_Male,1531.5925903320312,523.2005462646484,2,2,0.5505494180549791,True,False,True,Up
AC003044.1,1.134729151526543,0.00958379266060097,10.141263848289059,OUD_vs_Control_Male,153.2911376953125,69.8119125366211,2,2,0.5505494180549791,True,False,True,Up
AC008080.2,2.163129748977446,9.771863236636778e-05,101.1531657194871,OUD_vs_Control_Male,5.47981858253479,1.2234866693615913,2,2,0.3814594702893909,True,True,True,Up
GCK,1.0791462863693657,0.00026519197509113356,61.395058730871156,OUD_vs_Control_Male,77.15388107299805,36.51761245727539,2,2,0.4512520361756722,True,True,True,Up
AC020743.2,1.4651909797967682,0.005651088134620301,13.246074400380895,OUD_vs_Control_Male,51.27798652648926,18.572250366210938,2,2,0.5505494180549791,True,False,True,Up
AC073270.1,0.9225061228466904,0.0046427977409814565,14.62492852989959,OUD_vs_Control_Male,5.947153568267822,3.137669086456299,2,2,0.5505494180549791,True,False,True,Up
FKBP6,0.7754434593276621,0.006738553060807145,12.120292951859621,OUD_vs_Control_Male,97.95165634155273,57.22424125671387,2,2,0.5505494180549791,True,False,True,Up
AC003984.1,1.1934224078992353,0.0005858448080622788,41.296935003998755,OUD_vs_Control_Male,7.33476448059082,3.2072309255599976,2,2,0.5505494180549791,True,True,True,Up
STEAP1,2.259748705707037,0.0022054765433900834,21.25834657324675,OUD_vs_Control_Male,57.22675323486328,11.949423789978027,2,2,0.5505494180549791,True,False,True,Up
MBLAC1,1.010848854765543,0.004791095689231003,14.395197951668322,OUD_vs_Control_Male,68.16900634765625,33.8291540145874,2,2,0.5505494180549791,True,False,True,Up
SERPINE1,-1.3709808309685907,0.00259079927353348,-19.608210547859798,OUD_vs_Control_Male,87.86993408203125,227.27237701416016,2,2,0.5505494180549791,True,False,True,Down
ST7-AS1,1.8171575530021413,0.006632167307790377,12.218098746242182,OUD_vs_Control_Male,314.0946350097656,89.13362884521484,2,2,0.5505494180549791,True,False,True,Up
STRIP2,1.1581398869343746,0.0058647565823132285,13.00044349465896,OUD_vs_Control_Male,2014.7847290039062,902.8046875,2,2,0.5505494180549791,True,False,True,Up
TSGA13,1.5023894254530494,0.0037889222411673046,16.19963717297672,OUD_vs_Control_Male,42.29094886779785,14.927364826202393,2,2,0.5505494180549791,True,False,True,Up
CLEC2L,1.2150366584972823,0.005421569114658182,13.52589388656174,OUD_vs_Control_Male,100.1351432800293,43.13442802429199,2,2,0.5505494180549791,True,False,True,Up
EPHA1,1.0084604629219214,0.0034858490227080183,16.893046795525933,OUD_vs_Control_Male,25.523969650268555,12.687363147735596,2,2,0.5505494180549791,True,False,True,Up
GHET1,1.0948262469442849,0.005490277037087337,13.440295668026211,OUD_vs_Control_Male,18.54259490966797,8.681504011154175,2,2,0.5505494180549791,True,False,True,Up
KCNH2,2.0304893986156123,0.001496827648315102,25.81820991910418,OUD_vs_Control_Male,310.9884796142578,76.12128067016602,2,2,0.5505494180549791,True,False,True,Up
AC005486.1,1.7609160040691945,0.001968584238411146,22.505105433544085,OUD_vs_Control_Male,43.16331672668457,12.735801219940186,2,2,0.5505494180549791,True,False,True,Up
AC022784.1,1.489964841028378,0.006150999461526828,12.691601465216054,OUD_vs_Control_Male,352.8324279785156,125.6158332824707,2,2,0.5505494180549791,True,False,True,Up
SGCZ,1.1526930760889296,0.008108167518042816,11.037865053621791,OUD_vs_Control_Male,10974.482421875,4936.15576171875,2,2,0.5505494180549791,True,False,True,Up
TUSC3,1.233475205895139,0.009913227092516335,9.968842218240292,OUD_vs_Control_Male,1580.4232788085938,672.1409912109375,2,2,0.5505494180549791,True,False,True,Up
AC011586.2,4.1706216330152,0.004739315546239721,14.474188067493719,OUD_vs_Control_Male,2889.7724609375,160.46541213989258,2,2,0.5505494180549791,True,False,True,Up
LZTS1,0.999230904993501,0.0011651926807973066,29.26990684858748,OUD_vs_Control_Male,307.6434783935547,153.9037628173828,2,2,0.5505494180549791,True,False,True,Up
DUSP4,0.8643086835015077,0.00609285427143607,12.752576883711496,OUD_vs_Control_Male,34.34085655212402,18.863760948181152,2,2,0.5505494180549791,True,False,True,Up
AF279873.4,1.8606893907535227,0.007666013843480467,11.355519101514922,OUD_vs_Control_Male,87.2573356628418,24.025842666625977,2,2,0.5505494180549791,True,False,True,Up
NKX6-3,1.7883793578351435,0.007525044664311556,11.462611615786546,OUD_vs_Control_Male,5.288436651229858,1.5309869050979614,2,2,0.5505494180549791,True,False,True,Up
OPRK1,1.5929451485680155,0.0039517252066194304,15.860486205470105,OUD_vs_Control_Male,67.68792724609375,22.43814468383789,2,2,0.5505494180549791,True,False,True,Up
AC084834.1,0.8506008083514028,0.007999878025871189,11.11323147766709,OUD_vs_Control_Male,8.163081884384155,4.526867628097534,2,2,0.5505494180549791,True,False,True,Up
AC018861.2,3.232194971763024,0.006119469969202204,12.724558144064343,OUD_vs_Control_Male,12.551430702209473,1.335689753293991,2,2,0.5505494180549791,True,False,True,Up
AC120042.2,1.601492747109641,0.0023184929992639165,20.731985717808488,OUD_vs_Control_Male,6.89892315864563,2.2734423875808716,2,2,0.5505494180549791,True,False,True,Up
LINC01414,1.2413278506037422,0.005468523147297911,13.46722314601441,OUD_vs_Control_Male,952.0538330078125,402.70274353027344,2,2,0.5505494180549791,True,False,True,Up
LINC01592,0.5566721859386149,0.0001403431564878213,84.40315161813193,OUD_vs_Control_Male,74.81494140625,50.864328384399414,2,2,0.3942545939043811,True,False,True,Up
KCNB2,2.365556428982605,0.003366444405670549,17.191572256106816,OUD_vs_Control_Male,2412.3204345703125,468.0923614501953,2,2,0.5505494180549791,True,False,True,Up
AC022893.2,1.9941462318169147,0.000422707172278828,48.623080851200065,OUD_vs_Control_Male,17.214390754699707,4.321095108985901,2,2,0.5376659103398242,True,True,True,Up
