Module,TF_Count,Target_Count,Module_Activity,Activity_SD,TFs
High_Positive,68,0,1.2270188058829012,0.7858339910489797,"AHR,ARID2,ARNT,ARNTL,ASCL1,BACH2,CEBPG,CLOCK,CREM,CUX1,E2F4,EHF,ELF1,FOXA1,FOXK2,GABPA,HNF1A,HOXA9,HOXB13,IRF2,JUNB,KLF3,MAF,MAFB,MAFF,MAFG,MAFK,MEF2A,MEF2B,MEF2C,MEIS1,MEIS2,MITF,MYC,MYOD1,NANOG,NCOA1,NCOA2,NCOA3,NFYA,NFYB,NPAS4,NR2C2,NR2F1,NR4A1,ONECUT1,PBX2,PBX3,PDX1,POU5F1,SIX2,SMAD1,SOX6,SP2,SP4,SREBF1,SREBF2,TBP,TCF12,TEAD1,WT1,ZBTB11,ZBTB33,ZFX,ZNF217,ZNF384,ZNF592,ZNF740"
High_Negative,68,7,-1.230180950851879,0.5996313620019225,"ATF1,BATF,CDX2,CEBPA,CREB3L1,CTCF,E2F2,E2F3,E2F7,EGR1,ELF3,EOMES,ERG,ESR1,ESRRA,ETV4,FOS,FOSB,FOXJ2,FOXL2,GLI2,HNF4A,IKZF1,IRF1,IRF9,JUN,KLF4,KLF5,KLF9,LYL1,MBD2,MYB,MYCN,NEUROD1,NFE2,NFIC,NFKB1,PAX5,PAX8,PPARG,RARA,RBPJ,REL,RELA,RELB,REST,RUNX3,SIX5,SOX10,SOX13,SP1,SP3,SPI1,SPIB,STAT1,STAT2,STAT5A,TBX21,TCF3,TEAD2,TFAP4,TP63,TP73,USF1,USF2,VDR,ZBED1,ZEB2"
Moderate,137,0,-0.12702605051841206,0.263956014610034,"AR,ARID3A,ATF2,ATF3,ATF4,ATF6,ATF7,BACH1,BCL11A,BCL6,BHLHE22,BHLHE40,CEBPB,CEBPD,CREB1,CREB3,CTCFL,DUX4,E2F1,E2F5,E2F6,EBF1,ELF5,ELK1,ELK4,EPAS1,ESR2,ETS1,ETS2,ETV1,FLI1,FOSL1,FOSL2,FOXA2,FOXM1,FOXO1,FOXO3,FOXO4,FOXP1,FOXP2,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GRHL2,HBP1,HHEX,HIF1A,HINFP,HMBOX1,HNF1B,HNF4G,HSF1,IRF3,IRF4,JUND,KDM5B,KLF1,KLF13,KLF6,KMT2A,LEF1,LHX2,MAX,MAZ,MBD1,MNT,MXI1,MYBL2,NFATC1,NFATC2,NFE2L1,NFE2L2,NFKB2,NR1H2,NR1H3,NR2F2,NR2F6,NR3C1,NR5A1,NR5A2,NRF1,OTX2,PAX6,PGR,PKNOX1,POU2F1,POU2F2,POU4F2,PPARA,PRDM1,PRDM14,PROX1,RFX1,RFX2,RFX5,RUNX1,RUNX2,RXRA,SMAD3,SMAD4,SMAD5,SNAI2,SNAPC4,SOX11,SOX2,SOX9,SRF,STAT3,STAT4,STAT5B,STAT6,TAL1,TCF4,TCF7,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFDP1,TGIF2,THAP1,THAP11,TP53,TWIST1,XBP1,YY1,ZBTB7A,ZEB1,ZKSCAN1,ZNF143,ZNF24,ZNF263,ZNF274,ZNF639"
