Node,Degree,Betweenness,Closeness,PageRank
NFYC,1,0,NA,6.53126815089554e-4
NR5A1,1,0,NA,6.53126815089554e-4
PCNA,3,0,NA,6.565854181831123e-4
PER2,1,0,NA,6.53126815089554e-4
RB1,3,0,NA,6.565854181831123e-4
RNASE2,2,0,NA,6.587193243707152e-4
SERPINC1,1,0,NA,6.53126815089554e-4
SLC9A1,1,0,NA,6.53126815089554e-4
SMYD2,1,0,NA,6.53126815089554e-4
SOD1,2,0,NA,6.548668151566388e-4
SPIDR,1,0,NA,6.53126815089554e-4
SPP1,3,0,NA,6.711011137393518e-4
SREBF1,2,0,NA,6.548668151566388e-4
SREBF2,1,0,NA,6.53126815089554e-4
TF,1,0,NA,6.53126815089554e-4
THOC1,1,0,NA,6.53126815089554e-4
TIMP2,2,0,NA,6.548668151566388e-4
TK1,2,0,NA,6.548454181160273e-4
TNFRSF1A,2,0,NA,6.572573764944517e-4
TOP2A,2,0,NA,6.548454181160273e-4
TSC22D3,3,0,NA,6.733402062700601e-4
UBE2L3,1,0,NA,6.53126815089554e-4
UHRF1,2,0,NA,6.548454181160273e-4
VLDLR,1,0,NA,6.53126815089554e-4
XDH,1,0,NA,6.53126815089554e-4
BDNF,3,0,NA,9.389194935236298e-4
ARC,4,0,NA,0.0010309138521590034
HOMER1,2,0,NA,8.463931947192765e-4
CDH5,2,0,NA,6.993559949195041e-4
ENG,1,0,NA,6.976373918930307e-4
ICAM2,1,0,NA,6.976373918930307e-4
TMPRSS2,2,0,NA,7.017679532979285e-4
VIM,2,0,NA,6.993773919601156e-4
ACP5,1,0,NA,6.549644525896796e-4
B2M,1,0,NA,6.549644525896796e-4
BPI,1,0,NA,6.549644525896796e-4
BTK,2,0,NA,6.567044526567644e-4
CD14,2,0,NA,6.567044526567644e-4
CD22,1,0,NA,6.549644525896796e-4
CD33,1,0,NA,6.549644525896796e-4
CD47,1,0,NA,6.549644525896796e-4
CD53,2,0,NA,6.588570146663322e-4
CD58,1,0,NA,6.549644525896796e-4
CD68,1,0,NA,6.549644525896796e-4
CLEC4G,1,0,NA,6.549644525896796e-4
CREBBP,1,0,NA,6.549644525896796e-4
CSF1R,1,0,NA,6.549644525896796e-4
CSF2RA,1,0,NA,6.549644525896796e-4
CTSE,1,0,NA,6.549644525896796e-4
CTSG,1,0,NA,6.549644525896796e-4
CTSK,1,0,NA,6.549644525896796e-4
CTSS,1,0,NA,6.549644525896796e-4
CXCR1,1,0,NA,6.549644525896796e-4
CYBB,2,0,NA,6.687636063849856e-4
DAB2,1,0,NA,6.549644525896796e-4
DAPK2,2,0,NA,6.56683055616153e-4
EGR2,2,0,NA,6.588570146663322e-4
ERAP2,1,0,NA,6.549644525896796e-4
FCER1A,2,0,NA,6.687636063849856e-4
FES,2,0,NA,6.567044526567644e-4
FLII,1,0,NA,6.549644525896796e-4
FPR1,1,0,NA,6.549644525896796e-4
GATA1,2,0,NA,6.687636063849856e-4
HCK,1,0,NA,6.549644525896796e-4
IL5RA,1,0,NA,6.549644525896796e-4
ITGA2B,1,0,NA,6.549644525896796e-4
ITGAM,1,0,NA,6.549644525896796e-4
ITGB1,3,0,NA,6.752208088458475e-4
JCHAIN,1,0,NA,6.549644525896796e-4
LCP2,1,0,NA,6.549644525896796e-4
LSP1,1,0,NA,6.549644525896796e-4
MCM3AP,1,0,NA,6.549644525896796e-4
MMP2,4,0,NA,6.768742783917919e-4
MNDA,2,0,NA,6.567044526567644e-4
MPO,2,0,NA,6.567044526567644e-4
MYB,5,0,NA,6.936055603859798e-4
NCF1,1,0,NA,6.549644525896796e-4
NCF2,1,0,NA,6.549644525896796e-4
NCF4,1,0,NA,6.549644525896796e-4
NR3C1,3,0,NA,6.7203684576266e-4
P2RY10,1,0,NA,6.549644525896796e-4
PARG,1,0,NA,6.549644525896796e-4
PDGFRB,1,0,NA,6.549644525896796e-4
PPBP,1,0,NA,6.549644525896796e-4
PRTN3,1,0,NA,6.549644525896796e-4
PTGIR,3,0,NA,6.729387512394774e-4
PTPRC,1,0,NA,6.549644525896796e-4
PTPRE,1,0,NA,6.549644525896796e-4
RUNX1,4,0,NA,6.86188671942059e-4
SCARB2,1,0,NA,6.549644525896796e-4
SERPINB1,1,0,NA,6.549644525896796e-4
TAL1,2,0,NA,6.567044526567644e-4
TBXAS1,2,0,NA,6.588570146663322e-4
TFEC,1,0,NA,6.549644525896796e-4
TGFBR2,3,0,NA,6.60597014733417e-4
TLR4,1,0,NA,6.549644525896796e-4
TYROBP,1,0,NA,6.549644525896796e-4
VAV1,1,0,NA,6.549644525896796e-4
WAS,2,0,NA,6.588570146663322e-4
ZNF300,1,0,NA,6.549644525896796e-4
S100A4,1,0,NA,7.045685584897424e-4
CCR4,2,0,NA,7.336194085851234e-4
CLU,3,0,NA,7.92484962736696e-4
CSTA,1,0,NA,6.784227934038994e-4
ITGAV,2,0,NA,6.801627934709842e-4
ITGB3,3,0,NA,7.411809096321245e-4
IVL,4,0,NA,7.942249628037809e-4
NQO2,2,0,NA,6.801627934709842e-4
PLAUR,6,0,NA,8.112759589361498e-4
SOX4,2,0,NA,6.825533548087973e-4
ABCC3,1,0,NA,6.511119433756031e-4
ACAN,1,0,NA,6.511119433756031e-4
ACTA1,1,0,NA,6.511119433756031e-4
ACTC1,1,0,NA,6.511119433756031e-4
ADA,1,0,NA,6.511119433756031e-4
ADAM10,1,0,NA,6.511119433756031e-4
ADAM17,1,0,NA,6.511119433756031e-4
ADGRE5,1,0,NA,6.511119433756031e-4
ADH6,2,0,NA,6.528305464020765e-4
ADIPOQ,1,0,NA,6.511119433756031e-4
ADRA1A,1,0,NA,6.511119433756031e-4
ADRA2B,1,0,NA,6.511119433756031e-4
ADRB3,1,0,NA,6.511119433756031e-4
AGTR1,1,0,NA,6.511119433756031e-4
ALDOA,1,0,NA,6.511119433756031e-4
ALOX12,1,0,NA,6.511119433756031e-4
ALOX15B,1,0,NA,6.511119433756031e-4
ALOX5,1,0,NA,6.511119433756031e-4
APEX1,2,0,NA,6.649110971709091e-4
AREG,1,0,NA,6.511119433756031e-4
ATF2,1,0,NA,6.511119433756031e-4
ATM,3,0,NA,6.569611078069745e-4
ATP1A3,1,0,NA,6.511119433756031e-4
ATP2A2,1,0,NA,6.511119433756031e-4
B4GALT1,2,0,NA,6.528305464020765e-4
BIRC5,3,0,NA,6.691078100604514e-4
BLMH,1,0,NA,6.511119433756031e-4
BRD7,1,0,NA,6.511119433756031e-4
BSG,2,0,NA,6.631112075454345e-4
C1QBP,1,0,NA,6.511119433756031e-4
CA9,1,0,NA,6.511119433756031e-4
CAT,1,0,NA,6.511119433756031e-4
CCK,1,0,NA,6.511119433756031e-4
CCN2,1,0,NA,6.511119433756031e-4
CD151,1,0,NA,6.511119433756031e-4
CD19,1,0,NA,6.511119433756031e-4
CD28,1,0,NA,6.511119433756031e-4
CD83,1,0,NA,6.511119433756031e-4
CD9,1,0,NA,6.511119433756031e-4
CD99,1,0,NA,6.511119433756031e-4
CDC25C,2,0,NA,6.67389207033978e-4
CDH3,1,0,NA,6.511119433756031e-4
CDK6,1,0,NA,6.511119433756031e-4
CDKN2C,2,0,NA,6.528305464020765e-4
CENPW,1,0,NA,6.511119433756031e-4
CERS2,1,0,NA,6.511119433756031e-4
CHRNB4,1,0,NA,6.511119433756031e-4
COL18A1,1,0,NA,6.511119433756031e-4
COL2A1,1,0,NA,6.511119433756031e-4
CSNK2A1,2,0,NA,6.550045054522557e-4
CTSD,2,0,NA,6.550910359733964e-4
CXCL1,1,0,NA,6.511119433756031e-4
CXCL5,1,0,NA,6.511119433756031e-4
CYP11A1,1,0,NA,6.511119433756031e-4
CYP1B1,2,0,NA,6.550910359733964e-4
CYP27A1,1,0,NA,6.511119433756031e-4
CYP2F1,1,0,NA,6.511119433756031e-4
CYP3A5,1,0,NA,6.511119433756031e-4
CYP7A1,2,0,NA,6.67389207033978e-4
CYP7B1,1,0,NA,6.511119433756031e-4
DBH,1,0,NA,6.511119433756031e-4
DCK,1,0,NA,6.511119433756031e-4
DRG2,1,0,NA,6.511119433756031e-4
EAPP,1,0,NA,6.511119433756031e-4
EDNRB,1,0,NA,6.511119433756031e-4
EPOR,1,0,NA,6.511119433756031e-4
EZR,1,0,NA,6.511119433756031e-4
F10,1,0,NA,6.511119433756031e-4
F2R,1,0,NA,6.511119433756031e-4
F7,1,0,NA,6.511119433756031e-4
FMR1,1,0,NA,6.511119433756031e-4
FXR2,1,0,NA,6.511119433756031e-4
GAST,1,0,NA,6.511119433756031e-4
GCLC,2,0,NA,7.099774975271757e-4
GH2,1,0,NA,6.511119433756031e-4
GJA1,1,0,NA,6.511119433756031e-4
GSTP1,1,0,NA,6.511119433756031e-4
H4C14,1,0,NA,6.511119433756031e-4
HBZ,1,0,NA,6.511119433756031e-4
HCN2,1,0,NA,6.511119433756031e-4
HDAC4,1,0,NA,6.511119433756031e-4
HLA-G,1,0,NA,6.511119433756031e-4
HMGA2,1,0,NA,6.511119433756031e-4
HOXB7,1,0,NA,6.511119433756031e-4
HPR,1,0,NA,6.511119433756031e-4
HRAS,1,0,NA,6.511119433756031e-4
HSD17B1,1,0,NA,6.511119433756031e-4
HSD3B1,1,0,NA,6.511119433756031e-4
HSPA1A,1,0,NA,6.511119433756031e-4
HTR1A,1,0,NA,6.511119433756031e-4
HTT,1,0,NA,6.511119433756031e-4
IFNGR1,1,0,NA,6.511119433756031e-4
IGF1R,3,0,NA,6.705748978863966e-4
IGFBP4,2,0,NA,6.550910359733964e-4
IL2RB,2,0,NA,6.550045054522557e-4
IMPDH2,1,0,NA,6.511119433756031e-4
IRS2,1,0,NA,6.511119433756031e-4
ITGA5,2,0,NA,6.550045054522557e-4
ITGAD,1,0,NA,6.511119433756031e-4
KDR,3,0,NA,6.568096389998698e-4
KIF2C,2,0,NA,6.528305464020765e-4
KIT,1,0,NA,6.511119433756031e-4
KLF8,1,0,NA,6.511119433756031e-4
KLK3,2,0,NA,6.552425047805009e-4
KRT16,1,0,NA,6.511119433756031e-4
KRT18,3,0,NA,6.592215973782942e-4
KRT19,2,0,NA,6.550910359733964e-4
KRT5,1,0,NA,6.511119433756031e-4
LCAT,1,0,NA,6.511119433756031e-4
LHCGR,1,0,NA,6.511119433756031e-4
LRP5,1,0,NA,6.511119433756031e-4
LTC4S,1,0,NA,6.511119433756031e-4
MAT2B,1,0,NA,6.511119433756031e-4
MCTS1,1,0,NA,6.511119433756031e-4
MIF,1,0,NA,6.511119433756031e-4
MIP,1,0,NA,6.511119433756031e-4
MMP14,1,0,NA,6.511119433756031e-4
MMP28,1,0,NA,6.511119433756031e-4
MPG,1,0,NA,6.511119433756031e-4
MUC2,1,0,NA,6.511119433756031e-4
MYBL2,2,0,NA,6.528305464020765e-4
NFKB2,1,0,NA,6.511119433756031e-4
NKX2-1,1,0,NA,6.511119433756031e-4
NOL7,1,0,NA,6.511119433756031e-4
NPY,1,0,NA,6.511119433756031e-4
ODC1,1,0,NA,6.511119433756031e-4
OXTR,1,0,NA,6.511119433756031e-4
PADI1,1,0,NA,6.511119433756031e-4
PADI3,1,0,NA,6.511119433756031e-4
PAX6,1,0,NA,6.511119433756031e-4
PDE6A,1,0,NA,6.511119433756031e-4
PDGFB,1,0,NA,6.511119433756031e-4
PDGFC,1,0,NA,6.511119433756031e-4
PDHA1,1,0,NA,6.511119433756031e-4
PGR,2,0,NA,6.550910359733964e-4
PNOC,1,0,NA,6.511119433756031e-4
POLB,1,0,NA,6.511119433756031e-4
PPL,1,0,NA,6.511119433756031e-4
PROC,1,0,NA,6.511119433756031e-4
PRSS50,1,0,NA,6.511119433756031e-4
PTH,1,0,NA,6.511119433756031e-4
PTK6,1,0,NA,6.511119433756031e-4
PTN,1,0,NA,6.511119433756031e-4
PTTG1,1,0,NA,6.511119433756031e-4
RNLS,1,0,NA,6.511119433756031e-4
RORA,2,0,NA,6.664443364814987e-4
RPS3A,1,0,NA,6.511119433756031e-4
SCNN1G,1,0,NA,6.511119433756031e-4
SCT,1,0,NA,6.511119433756031e-4
SCTR,1,0,NA,6.511119433756031e-4
SIGIRR,1,0,NA,6.511119433756031e-4
SKP2,3,0,NA,6.691078100604514e-4
SLC19A3,1,0,NA,6.511119433756031e-4
SLC25A5,1,0,NA,6.511119433756031e-4
SLC9A2,1,0,NA,6.511119433756031e-4
SMAD4,2,0,NA,6.550045054522557e-4
SMPD1,1,0,NA,6.511119433756031e-4
SP3,3,0,NA,6.568096389998698e-4
SPN,1,0,NA,6.511119433756031e-4
SPRY2,3,0,NA,6.944306591531301e-4
SRC,2,0,NA,6.550910359733964e-4
STARD3,1,0,NA,6.511119433756031e-4
STK11,1,0,NA,6.511119433756031e-4
TAF7,1,0,NA,6.511119433756031e-4
TBXA2R,2,0,NA,6.550045054522557e-4
TCN2,1,0,NA,6.511119433756031e-4
TFPI2,1,0,NA,6.511119433756031e-4
TGFA,2,0,NA,6.550910359733964e-4
TGM4,1,0,NA,6.511119433756031e-4
TINF2,1,0,NA,6.511119433756031e-4
TMPO,1,0,NA,6.511119433756031e-4
TNFRSF10B,2,0,NA,6.550045054522557e-4
TNFSF14,2,0,NA,6.550045054522557e-4
TNNC1,1,0,NA,6.511119433756031e-4
TPI1,1,0,NA,6.511119433756031e-4
TPMT,1,0,NA,6.511119433756031e-4
TYMS,3,0,NA,6.568096389998698e-4
UBC,2,0,NA,6.552425047805009e-4
UGDH,1,0,NA,6.511119433756031e-4
UGT1A4,1,0,NA,6.511119433756031e-4
UGT1A6,1,0,NA,6.511119433756031e-4
UNG,1,0,NA,6.511119433756031e-4
UTRN,2,0,NA,6.528305464020765e-4
VAMP2,1,0,NA,6.511119433756031e-4
VDR,1,0,NA,6.511119433756031e-4
WT1,3,0,NA,6.688036592475617e-4
XIAP,1,0,NA,6.511119433756031e-4
YY1,1,0,NA,6.511119433756031e-4
DUSP1,3,0,NA,8.356112037747186e-4
BBC3,2,0,NA,7.47595145232646e-4
PUMA,1,0,NA,7.458765422061725e-4
ACKR1,1,0,NA,6.631710971038243e-4
ADH1A,1,0,NA,6.631710971038243e-4
AMOTL1,1,0,NA,6.631710971038243e-4
ARRDC4,1,0,NA,6.631710971038243e-4
CCM2,1,0,NA,6.631710971038243e-4
CCRL2,1,0,NA,6.631710971038243e-4
CTSH,1,0,NA,6.631710971038243e-4
DPYSL2,1,0,NA,6.631710971038243e-4
EFCAB2,1,0,NA,6.631710971038243e-4
ELMO1,1,0,NA,6.631710971038243e-4
FDPS,1,0,NA,6.631710971038243e-4
FOXO3,2,0,NA,6.785034902097198e-4
GPR146,1,0,NA,6.631710971038243e-4
GULP1,1,0,NA,6.631710971038243e-4
HTR5A,1,0,NA,6.631710971038243e-4
ICAM4,1,0,NA,6.631710971038243e-4
IL1RL1,1,0,NA,6.631710971038243e-4
LYL1,1,0,NA,6.631710971038243e-4
MS4A2,2,0,NA,6.794053956865373e-4
PECAM1,2,0,NA,6.794483607621991e-4
PLSCR2,1,0,NA,6.631710971038243e-4
PNPLA8,1,0,NA,6.631710971038243e-4
PPP1R15A,1,0,NA,6.631710971038243e-4
PSD4,1,0,NA,6.631710971038243e-4
SGK1,1,0,NA,6.631710971038243e-4
TGFB2,2,0,NA,6.648897001302977e-4
TNFAIP8L1,1,0,NA,6.631710971038243e-4
VWA5A,1,0,NA,6.631710971038243e-4
CEL,2,0,NA,7.103149887739436e-4
OSM,2,0,NA,7.103149887739436e-4
AURKB,1,0,NA,6.656492069668931e-4
BMI1,2,0,NA,6.673678099933665e-4
BRCA2,1,0,NA,6.656492069668931e-4
CDC25A,2,0,NA,6.673678099933665e-4
CDC25B,1,0,NA,6.656492069668931e-4
CDC6,3,0,NA,6.714983713982643e-4
CDX2,2,0,NA,6.818835055496061e-4
CENPA,1,0,NA,6.656492069668931e-4
CENPB,1,0,NA,6.656492069668931e-4
CENPF,1,0,NA,6.656492069668931e-4
CKS1B,1,0,NA,6.656492069668931e-4
FOXF1,1,0,NA,6.656492069668931e-4
LAMA2,1,0,NA,6.656492069668931e-4
LAMA4,1,0,NA,6.656492069668931e-4
ONECUT1,1,0,NA,6.656492069668931e-4
PLK1,2,0,NA,6.673678099933665e-4
XRCC1,2,0,NA,6.673678099933665e-4
LONP1,1,0,NA,6.758171042856785e-4
CNTNAP2,1,0,NA,6.647043364144138e-4
ACOT7,1,0,NA,6.647043364144138e-4
ARHGEF4,1,0,NA,6.647043364144138e-4
DIP2C,1,0,NA,6.647043364144138e-4
FOXP1,2,0,NA,6.68683429012207e-4
FYN,1,0,NA,6.647043364144138e-4
GNAS,1,0,NA,6.647043364144138e-4
HIVEP3,1,0,NA,6.647043364144138e-4
KLHL23,1,0,NA,6.647043364144138e-4
MEIS2,1,0,NA,6.647043364144138e-4
MGAT1,1,0,NA,6.647043364144138e-4
MXI1,2,0,NA,6.664229394408872e-4
NECTIN2,1,0,NA,6.647043364144138e-4
NETO1,1,0,NA,6.647043364144138e-4
PBX1,2,0,NA,6.68683429012207e-4
PLEKHA5,1,0,NA,6.647043364144138e-4
PTCH1,1,0,NA,6.647043364144138e-4
RBFOX2,1,0,NA,6.647043364144138e-4
RIPOR1,1,0,NA,6.647043364144138e-4
SLC1A5,1,0,NA,6.647043364144138e-4
SLC8A2,2,0,NA,6.68683429012207e-4
TCF4,1,0,NA,6.647043364144138e-4
TFAP4,1,0,NA,6.647043364144138e-4
TGIF1,2,0,NA,6.767036005842452e-4
TRIO,1,0,NA,6.647043364144138e-4
ZBTB4,1,0,NA,6.647043364144138e-4
ZNF395,1,0,NA,6.647043364144138e-4
UGT2B15,3,0,NA,7.126782124924333e-4
AARS1,1,0,NA,6.510905463349917e-4
ABCA1,1,0,NA,6.510905463349917e-4
ACSL1,1,0,NA,6.510905463349917e-4
ACTR2,1,0,NA,6.510905463349917e-4
AK3,1,0,NA,6.510905463349917e-4
AMPD3,1,0,NA,6.510905463349917e-4
ANKRD16,1,0,NA,6.510905463349917e-4
APAF1,1,0,NA,6.510905463349917e-4
ARHGEF17,1,0,NA,6.510905463349917e-4
ARL10,1,0,NA,6.510905463349917e-4
ARMC8,1,0,NA,6.510905463349917e-4
ASCC2,1,0,NA,6.510905463349917e-4
ASF1B,1,0,NA,6.510905463349917e-4
ATAD2,1,0,NA,6.510905463349917e-4
ATG10,1,0,NA,6.510905463349917e-4
AURKA,1,0,NA,6.510905463349917e-4
AXIN2,2,0,NA,6.550696389327849e-4
BDH1,1,0,NA,6.510905463349917e-4
BHLHE40,1,0,NA,6.510905463349917e-4
BIN1,1,0,NA,6.510905463349917e-4
BLVRA,1,0,NA,6.510905463349917e-4
BMP4,2,0,NA,6.549831084116443e-4
BRD2,1,0,NA,6.510905463349917e-4
CASP7,1,0,NA,6.510905463349917e-4
CASR,1,0,NA,6.510905463349917e-4
CBS,1,0,NA,6.510905463349917e-4
CBX5,1,0,NA,6.510905463349917e-4
CCDC7,1,0,NA,6.510905463349917e-4
CCNA2,1,0,NA,6.510905463349917e-4
CCNE2,1,0,NA,6.510905463349917e-4
CD2AP,1,0,NA,6.510905463349917e-4
CD72,1,0,NA,6.510905463349917e-4
CDAN1,1,0,NA,6.510905463349917e-4
CDC45,1,0,NA,6.510905463349917e-4
CDCA4,1,0,NA,6.510905463349917e-4
CDCA7,1,0,NA,6.510905463349917e-4
CDH20,1,0,NA,6.510905463349917e-4
CDT1,1,0,NA,6.510905463349917e-4
CELF1,1,0,NA,6.510905463349917e-4
CHKA,1,0,NA,6.510905463349917e-4
CLASP2,1,0,NA,6.510905463349917e-4
CLDN23,1,0,NA,6.510905463349917e-4
CLDN5,1,0,NA,6.510905463349917e-4
CNIH4,1,0,NA,6.510905463349917e-4
COQ2,1,0,NA,6.510905463349917e-4
COX15,1,0,NA,6.510905463349917e-4
CSRNP3,1,0,NA,6.510905463349917e-4
CTNNBIP1,1,0,NA,6.510905463349917e-4
CTNND2,1,0,NA,6.510905463349917e-4
CTSV,1,0,NA,6.510905463349917e-4
CUL5,1,0,NA,6.510905463349917e-4
CUX1,1,0,NA,6.510905463349917e-4
DBF4,1,0,NA,6.510905463349917e-4
DCC,1,0,NA,6.510905463349917e-4
DDIT4,1,0,NA,6.510905463349917e-4
DGKI,1,0,NA,6.510905463349917e-4
DHFR,1,0,NA,6.510905463349917e-4
DIRAS2,1,0,NA,6.510905463349917e-4
DIRAS3,1,0,NA,6.510905463349917e-4
DNMT1,1,0,NA,6.510905463349917e-4
DPF2,1,0,NA,6.510905463349917e-4
DRAM1,1,0,NA,6.510905463349917e-4
DTL,1,0,NA,6.510905463349917e-4
DYNC1I2,1,0,NA,6.510905463349917e-4
E2F6,1,0,NA,6.510905463349917e-4
ECT2,1,0,NA,6.510905463349917e-4
EGF,2,0,NA,6.550696389327849e-4
EIF3A,1,0,NA,6.510905463349917e-4
ENPEP,1,0,NA,6.510905463349917e-4
ERCC1,1,0,NA,6.510905463349917e-4
ERCC8,1,0,NA,6.510905463349917e-4
ETV4,2,0,NA,6.549831084116443e-4
EYA2,2,0,NA,6.552211077398896e-4
FAM184A,1,0,NA,6.510905463349917e-4
FANCA,1,0,NA,6.510905463349917e-4
FANCD2,1,0,NA,6.510905463349917e-4
FBXO43,1,0,NA,6.510905463349917e-4
FGFR1,1,0,NA,6.510905463349917e-4
FH,1,0,NA,6.510905463349917e-4
FHIT,1,0,NA,6.510905463349917e-4
FLT1,2,0,NA,6.549831084116443e-4
GALC,1,0,NA,6.510905463349917e-4
GINS3,1,0,NA,6.510905463349917e-4
GMNN,1,0,NA,6.510905463349917e-4
GNL3,1,0,NA,6.510905463349917e-4
GPR158,1,0,NA,6.510905463349917e-4
GRIK5,1,0,NA,6.510905463349917e-4
H19,1,0,NA,6.510905463349917e-4
H2AC17,1,0,NA,6.510905463349917e-4
H2BC11,1,0,NA,6.510905463349917e-4
H4C8,1,0,NA,6.510905463349917e-4
HAT1,1,0,NA,6.510905463349917e-4
HBA2,1,0,NA,6.510905463349917e-4
HELLS,1,0,NA,6.510905463349917e-4
HERPUD1,1,0,NA,6.510905463349917e-4
HFE,1,0,NA,6.510905463349917e-4
HIC1,1,0,NA,6.510905463349917e-4
HIVEP1,2,0,NA,6.63089810504823e-4
HMGA1,1,0,NA,6.510905463349917e-4
HOXB9,1,0,NA,6.510905463349917e-4
HSPA5,1,0,NA,6.510905463349917e-4
HSPD1,1,0,NA,6.510905463349917e-4
IFT80,1,0,NA,6.510905463349917e-4
IQCK,1,0,NA,6.510905463349917e-4
IRF3,1,0,NA,6.510905463349917e-4
IRF4,1,0,NA,6.510905463349917e-4
ISYNA1,1,0,NA,6.510905463349917e-4
JPH2,1,0,NA,6.510905463349917e-4
KCNG4,1,0,NA,6.510905463349917e-4
KCNJ16,1,0,NA,6.510905463349917e-4
KCNJ2,1,0,NA,6.510905463349917e-4
KCNK10,1,0,NA,6.510905463349917e-4
KDM4C,1,0,NA,6.510905463349917e-4
KIF23,1,0,NA,6.510905463349917e-4
KIF24,1,0,NA,6.510905463349917e-4
KIR3DL1,1,0,NA,6.510905463349917e-4
KLF10,1,0,NA,6.510905463349917e-4
KRT75,1,0,NA,6.510905463349917e-4
LINGO1,1,0,NA,6.510905463349917e-4
LMO1,1,0,NA,6.510905463349917e-4
LYPLAL1,1,0,NA,6.510905463349917e-4
MAP1LC3A,1,0,NA,6.510905463349917e-4
MAP1LC3B,1,0,NA,6.510905463349917e-4
MAP2K6,1,0,NA,6.510905463349917e-4
MAP3K14,1,0,NA,6.510905463349917e-4
MAP3K5,1,0,NA,6.510905463349917e-4
MAPK1,1,0,NA,6.510905463349917e-4
MAPK8,1,0,NA,6.510905463349917e-4
MCM10,1,0,NA,6.510905463349917e-4
MCM6,1,0,NA,6.510905463349917e-4
MCM7,1,0,NA,6.510905463349917e-4
MCM8,1,0,NA,6.510905463349917e-4
MCM9,1,0,NA,6.510905463349917e-4
MCMDC2,1,0,NA,6.510905463349917e-4
MCPH1,1,0,NA,6.510905463349917e-4
MEFV,1,0,NA,6.510905463349917e-4
MEIS1,1,0,NA,6.510905463349917e-4
MEMO1,1,0,NA,6.510905463349917e-4
MIPEP,1,0,NA,6.510905463349917e-4
MIR202,1,0,NA,6.510905463349917e-4
MPPED2,1,0,NA,6.510905463349917e-4
MPST,1,0,NA,6.510905463349917e-4
MRAS,1,0,NA,6.510905463349917e-4
MT1G,1,0,NA,6.510905463349917e-4
MT1X,1,0,NA,6.510905463349917e-4
MYCN,1,0,NA,6.510905463349917e-4
MYH10,1,0,NA,6.510905463349917e-4
NCOA3,2,0,NA,6.550696389327849e-4
NDC1,1,0,NA,6.510905463349917e-4
NDUFAB1,1,0,NA,6.510905463349917e-4
NDUFAF6,1,0,NA,6.510905463349917e-4
NEK4,1,0,NA,6.510905463349917e-4
NELL2,1,0,NA,6.510905463349917e-4
NLRP5,1,0,NA,6.510905463349917e-4
NOL9,1,0,NA,6.510905463349917e-4
NPAT,2,0,NA,6.552211077398896e-4
NTNG2,1,0,NA,6.510905463349917e-4
OCA2,1,0,NA,6.510905463349917e-4
OSR1,1,0,NA,6.510905463349917e-4
PALD1,1,0,NA,6.510905463349917e-4
PAX2,1,0,NA,6.510905463349917e-4
PCBD2,1,0,NA,6.510905463349917e-4
PCSK6,2,0,NA,6.549831084116443e-4
PDPN,1,0,NA,6.510905463349917e-4
PDXK,1,0,NA,6.510905463349917e-4
PEG3,1,0,NA,6.510905463349917e-4
PHLDB1,1,0,NA,6.510905463349917e-4
PIGU,1,0,NA,6.510905463349917e-4
PIK3R5,1,0,NA,6.510905463349917e-4
PLEKHB1,1,0,NA,6.510905463349917e-4
PLEKHF2,1,0,NA,6.510905463349917e-4
PLK4,1,0,NA,6.510905463349917e-4
PNRC2,1,0,NA,6.510905463349917e-4
POLA1,1,0,NA,6.510905463349917e-4
POLA2,1,0,NA,6.510905463349917e-4
POLD1,2,0,NA,6.549831084116443e-4
POLE2,1,0,NA,6.510905463349917e-4
POLR3A,1,0,NA,6.510905463349917e-4
POU2AF1,2,0,NA,6.673248449177047e-4
PPP1R13B,1,0,NA,6.510905463349917e-4
PPP2R2D,1,0,NA,6.510905463349917e-4
PRDM1,1,0,NA,6.510905463349917e-4
PRIM2,1,0,NA,6.510905463349917e-4
PRKDC,1,0,NA,6.510905463349917e-4
PTPRO,1,0,NA,6.510905463349917e-4
RAB40C,1,0,NA,6.510905463349917e-4
RACGAP1,1,0,NA,6.510905463349917e-4
RAD18,1,0,NA,6.510905463349917e-4
RAD51,2,0,NA,6.549831084116443e-4
RALGDS,1,0,NA,6.510905463349917e-4
RASGEF1B,1,0,NA,6.510905463349917e-4
RASGRP1,1,0,NA,6.510905463349917e-4
RASSF8,1,0,NA,6.510905463349917e-4
RBM38,1,0,NA,6.510905463349917e-4
RFC2,1,0,NA,6.510905463349917e-4
RNF128,1,0,NA,6.510905463349917e-4
RRM1,1,0,NA,6.510905463349917e-4
RRM2,1,0,NA,6.510905463349917e-4
RRP1B,1,0,NA,6.510905463349917e-4
RTN4,1,0,NA,6.510905463349917e-4
RXRG,1,0,NA,6.510905463349917e-4
SAFB,1,0,NA,6.510905463349917e-4
SCARF1,1,0,NA,6.510905463349917e-4
SCN8A,1,0,NA,6.510905463349917e-4
SEPHS1,1,0,NA,6.510905463349917e-4
SEZ6L2,1,0,NA,6.510905463349917e-4
SIAH1,1,0,NA,6.510905463349917e-4
SLC14A2,1,0,NA,6.510905463349917e-4
SLC35F3,1,0,NA,6.510905463349917e-4
SLC35G1,1,0,NA,6.510905463349917e-4
SLC6A19,1,0,NA,6.510905463349917e-4
SLX4,1,0,NA,6.510905463349917e-4
SMARCA5,1,0,NA,6.510905463349917e-4
SNTB2,1,0,NA,6.510905463349917e-4
SP110,1,0,NA,6.510905463349917e-4
