Module,TF_Count,Target_Count,Module_Activity,Activity_SD,TFs
High_Positive,68,419,0.665858116570943,0.5783132011176582,"AR,ARID2,ARNT,ATF3,ATF6,BACH2,BATF,BCL6,BHLHE22,BHLHE40,CEBPG,CREB1,CREB3,E2F1,E2F4,E2F6,ELF5,EOMES,ETV1,FOXJ2,FOXP2,GABPA,HOXB13,HSF1,IKZF1,KLF13,KLF3,MAFF,MBD1,MEF2B,MEF2C,MEIS1,MITF,MNT,MXI1,MYC,NCOA1,NCOA2,NCOA3,NFKB2,NFYA,NFYB,NR2C2,ONECUT1,OTX2,PDX1,POU4F2,PRDM1,RUNX2,SMAD1,SMAD5,SNAI2,SOX10,SOX11,SOX6,SPIB,SREBF2,TAL1,TCF7,TFDP1,VDR,YY1,ZBTB11,ZBTB33,ZBTB7A,ZEB1,ZFX,ZNF263"
High_Negative,68,596,-1.119383901525701,0.5050211880026355,"ARID3A,ATF2,BCL11A,CEBPA,CEBPB,CLOCK,CTCFL,CUX1,E2F3,ELF1,ELK1,EPAS1,ESR1,ESRRA,ETS1,ETS2,FLI1,FOXL2,FOXO1,FOXO4,GRHL2,HBP1,IRF1,IRF2,IRF9,JUNB,JUND,KLF1,KLF4,KLF5,KLF6,KLF9,MAZ,MBD2,MYOD1,NEUROD1,NR1H2,NR2F1,NR5A2,PAX5,PPARA,PPARG,PRDM14,RARA,REL,RELB,SMAD3,SMAD4,SOX13,SP1,SP3,SRF,STAT2,STAT3,STAT5A,TBP,TBX21,TEAD2,TEAD4,THAP1,THAP11,TP63,ZEB2,ZKSCAN1,ZNF384,ZNF592,ZNF639,ZNF740"
Moderate,137,0,-0.18465839367999645,0.22483968309340896,"AHR,ARNTL,ASCL1,ATF1,ATF4,ATF7,BACH1,CDX2,CEBPD,CREB3L1,CREM,CTCF,DUX4,E2F2,E2F5,E2F7,EBF1,EGR1,EHF,ELF3,ELK4,ERG,ESR2,ETV4,FOS,FOSB,FOSL1,FOSL2,FOXA1,FOXA2,FOXK2,FOXM1,FOXO3,FOXP1,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,HHEX,HIF1A,HINFP,HMBOX1,HNF1A,HNF1B,HNF4A,HNF4G,HOXA9,IRF3,IRF4,JUN,KDM5B,KMT2A,LEF1,LHX2,LYL1,MAF,MAFB,MAFG,MAFK,MAX,MEF2A,MEIS2,MYB,MYBL2,MYCN,NANOG,NFATC1,NFATC2,NFE2,NFE2L1,NFE2L2,NFIC,NFKB1,NPAS4,NR1H3,NR2F2,NR2F6,NR3C1,NR4A1,NR5A1,NRF1,PAX6,PAX8,PBX2,PBX3,PGR,PKNOX1,POU2F1,POU2F2,POU5F1,PROX1,RBPJ,RELA,REST,RFX1,RFX2,RFX5,RUNX1,RUNX3,RXRA,SIX2,SIX5,SNAPC4,SOX2,SOX9,SP2,SP4,SPI1,SREBF1,STAT1,STAT4,STAT5B,STAT6,TCF12,TCF3,TCF4,TCF7L2,TEAD1,TFAP2A,TFAP2C,TFAP4,TGIF2,TP53,TP73,TWIST1,USF1,USF2,WT1,XBP1,ZBED1,ZNF143,ZNF217,ZNF24,ZNF274"
