TF,Target,Weight,Contrast
ZNF263,AATK,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ABCA7,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ABR,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ACOT7,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ACSF3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ACTRT2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ADCY3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ADGRB1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ADGRD1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ADGRG1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,AGAP1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,AGAP3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,AGPAT2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,AGPAT3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,AGRN,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,AHDC1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,AHRR,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,AKT2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ANK1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ANKRD11,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ANO7,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,AP2A2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,APBA2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ARAP1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ARHGAP22,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ARHGAP23,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ARHGEF1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ARHGEF16,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ARHGEF17,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ARID1B,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ASAP1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ASAP2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ASS1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ATP11A,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ATP2B2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,BAHCC1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,BAIAP2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,BCOR,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,BCR,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,BIN1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,BLACE,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,C2CD2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CACNA1A,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CACNA1I,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CAMK2B,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CASZ1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CBFA2T3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CBX8,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CCNY,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CDC42EP4,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CDH22,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CDH23,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CFAP46,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CHD5,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CHST8,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CLIP2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CLTCL1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,COL13A1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,COL16A1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,COL18A1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,COL26A1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,COL27A1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CPNE5,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CRTC1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CSNK1D,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CTNNA1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CUX1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CUX2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,CXXC5,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,DCAKD,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,DENND1A,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,DGCR8,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,DGKZ,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,DIP2C,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,DISP3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,DLG5,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,DLGAP4,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,DNAH17,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,DNAJB12,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,DNAJB6,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,DNM1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,DPP6,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,DYSF,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,EHD1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ELL,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,EPB41L1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,EPHA2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,EPHB2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,EPHB4,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ERGIC1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,FADS2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,FAM102A,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,FAM178B,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,FAM78A,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,FBLN2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,FBRS,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,FBRSL1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,FGFR3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,FIBCD1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,FLNC,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,FRMD1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,FTCD,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,GABBR2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,GAK,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,GLI2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,GNAO1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,GNAZ,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,GRIN1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,GRIP2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,GRM4,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,GSE1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,GSN,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,HDAC4,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,HDAC5,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,HK1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,HPCAL1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,HSPG2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,IGF1R,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,IGSF21,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,IQSEC1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,IQSEC2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ITGB2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ITPK1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ITPKB,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ITPR1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,KCNAB2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,KCNH2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,KCNN3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,KCNQ1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,KCNQ2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,KCP,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,KDM2B,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,KIAA0513,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,KIAA1522,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,KIF1A,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,KLHL29,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,KSR1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,LAMA5,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,LAMC3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,LDLRAP1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,LGR6,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,LHFPL2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,LHX3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,LINC00322,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,LINGO1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,LMNA,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,LPCAT1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,LTBP3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,LTBP4,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MACF1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MAD1L1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MAP2K2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MCF2L,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MDGA1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MED15,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MEGF11,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MEGF6,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MGAT3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MICAL3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MICALL2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MKNK2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MLXIPL,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MSI2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MTCL1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MYO15B,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MYO18A,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MYO7A,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MYOM3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,MYT1L,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,NACC2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,NADK,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,NCOR2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,NCS1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,NDST1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,NEDD4L,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,NFASC,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,NFIC,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,NFIX,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,NOL4L,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,NOTCH1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,NRXN2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,NTNG2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,NTRK1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,NUP210,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,OBSCN,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,OSBPL5,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PACSIN1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PCBP3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PCSK6,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PDE2A,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PDGFRB,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PDXK,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PFKL,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PFKP,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PGBD5,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PI4KA,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PIEZO1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PIP5K1C,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PITPNM2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PITPNM3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PLA2G6,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PLCG2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PLCH2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PLEC,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PLEKHG5,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PLXNA2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PLXND1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PNPLA7,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,POLE,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,POR,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PPARGC1B,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PPIL2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PPM1F,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PRDM16,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PRKAG2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PRKAR1B,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PRKCE,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PRKCZ,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PRR5,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PSD4,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PTK7,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PTPRF,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PTPRU,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PVT1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,PXN,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RAB11FIP3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RADIL,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RALGDS,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RALGPS1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RAP1GAP,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RASGEF1A,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RBFOX3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RBM19,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RET,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RGS12,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RGS3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RNF220,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ROR2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RPH3AL,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RPS6KA1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RPS6KA2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RPTOR,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RTN4R,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RUNX1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RXRA,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,RYR1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SARDH,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SBNO2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SCARB1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SDC3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SDK2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SEC14L1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SEPTIN9,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SH3TC1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SKI,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SLC12A7,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SLC22A23,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SLC25A10,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SLC38A10,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SLC66A1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SLC6A18,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SLC6A6,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SLC9A1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SMAD3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SMAD7,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SMARCD3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SMOC2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SND1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SOGA1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SORCS2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SPEG,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SPSB1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SRC,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SSBP3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SSPOP,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,STK32C,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,STX1A,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SYNJ2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,SYNPO,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TACC2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TACC3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TANGO2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TBCD,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TBX1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TCERG1L,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TCF3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TESC,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TFEB,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TLE3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TMEM132B,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TMEM201,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TNS1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TNS3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TOP3B,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TP73,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TRAPPC9,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TRIO,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TSNARE1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TTC7A,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TTYH3,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,TXNRD2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,UBAC1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,UNC5A,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,VAV2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,WDR86,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,WNK2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,WNT4,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,WNT7A,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,XXYLT1,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,YEATS2,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ZBTB16,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ZBTB7C,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ZC3H18,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ZFYVE28,10.099799559670943,NAC_OUD_vs_Control_full
ZNF263,ZMIZ1,10.099799559670943,NAC_OUD_vs_Control_full
