TF,Target,Weight,Contrast
NFKB1,IL6,6.210511529860519,DLPFC_OUD_vs_Control_full
NFKB1,TNF,6.210511529860519,DLPFC_OUD_vs_Control_full
NFKB1,IL1B,6.210511529860519,DLPFC_OUD_vs_Control_full
NFKB1,PTGS2,6.210511529860519,DLPFC_OUD_vs_Control_full
NFKB1,NOS2,6.210511529860519,DLPFC_OUD_vs_Control_full
NFKB1,ICAM1,6.210511529860519,DLPFC_OUD_vs_Control_full
NFKB1,VCAM1,6.210511529860519,DLPFC_OUD_vs_Control_full
STAT3,SOCS3,5.400467507263161,DLPFC_OUD_vs_Control_full
STAT3,BCL2L1,5.400467507263161,DLPFC_OUD_vs_Control_full
STAT3,MYC,5.400467507263161,DLPFC_OUD_vs_Control_full
STAT3,CCND1,5.400467507263161,DLPFC_OUD_vs_Control_full
STAT3,IL6,5.400467507263161,DLPFC_OUD_vs_Control_full
STAT3,IL10,5.400467507263161,DLPFC_OUD_vs_Control_full
CEBPB,ABCB1,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,ADM,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,ALB,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,ASNS,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,BCL2L1,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,CDKN1A,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,CRP,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,CSF3R,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,CSH2,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,CSRP1,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,CXCL8,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,CYP19A1,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,F8,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,FASLG,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,FOS,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,FURIN,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,GADD45G,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,GFER,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,HP,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,IGF2,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,IL10,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,IL12B,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,IL1B,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,IL24,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,IL3,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,IL4,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,IL5,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,IL6,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,INSR,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,PRL,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,PTGS2,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,S100A9,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,SAA1,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,SAA2,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,SFTPD,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,SLC10A1,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,SLC19A1,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,STAR,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,TNF,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,TNFAIP6,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,TOP1,5.203652199912403,DLPFC_OUD_vs_Control_full
CEBPB,XBP1,5.203652199912403,DLPFC_OUD_vs_Control_full
REL,BIRC3,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,CCL2,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,CCL5,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,CD40LG,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,CRP,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,CSF2,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,CSRP1,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,EPHB2,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,F3,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,ICAM1,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,IER3,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,IFNG,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,IL12B,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,IL1B,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,IL2,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,IL2RA,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,IL6,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,NFKBIA,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,SELE,4.537643461446652,DLPFC_OUD_vs_Control_full
REL,TNFAIP3,4.537643461446652,DLPFC_OUD_vs_Control_full
RELA,IL6,4.197929802331877,DLPFC_OUD_vs_Control_full
RELA,TNF,4.197929802331877,DLPFC_OUD_vs_Control_full
RELA,IL1B,4.197929802331877,DLPFC_OUD_vs_Control_full
RELA,PTGS2,4.197929802331877,DLPFC_OUD_vs_Control_full
RELA,CCL2,4.197929802331877,DLPFC_OUD_vs_Control_full
RELA,CXCL10,4.197929802331877,DLPFC_OUD_vs_Control_full
STAT1,A2M,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,ADAR,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,AGFG2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,AIM2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,AOX1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,APOE,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,APOL4,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,APP,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,ATG4C,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,B3GAT3,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,BAX,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,BCL2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,BCL6,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,BRD8,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,BST2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CASP4,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CCL2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CCL3,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CCND1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CCND2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CCND3,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CCR1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CCR5,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CD274,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CD40,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CD86,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CDC7,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CDKN1A,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CEBPE,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CFTR,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CIITA,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CISH,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CLC,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CLIC2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,COL1A1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,COL1A2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CREM,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CSF1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CTSB,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CTSL,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CX3CL1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CXCL10,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CXCL8,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CXCL9,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,CYP19A1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,DCLRE1C,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,DDX50,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,DIMT1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,DUOX2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,EARS2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,EDEM2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,EDN1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,EGFR,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,EGLN3,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,EIF2AK1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,EIF2AK2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,EIF2AK3,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,ELF5,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,ELP3,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,ESR1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,ESR2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,ETV7,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,FAS,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,FBXO5,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,FCGR1A,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,FCGR3A,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,FCGRT,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,FGF2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,FGFR3,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,FOS,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,FOXP3,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,GATA3,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,GBP1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,GCK,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,GLS,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,GREB1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,GSTK1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,HCFC1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,HDAC7,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,HLA-DMA,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,HLA-DMB,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,HLA-DQA2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,HLA-DRB1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,HLA-E,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,HMOX1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,HSP90AA1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,HSPB1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,ICAM1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IDO1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IFI35,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IFI6,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IFIT1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IFIT3,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IFITM1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IFITM3,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IFNA1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IFNB1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IFNG,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IFNLR1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IGF1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IGFBP3,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IGFLR1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IL10,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IL12A,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IL12B,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IL12RB1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IL12RB2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IL17D,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IL18BP,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IL1B,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IL1R1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IL2RA,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IL6,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IL6ST,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,INO80,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IRF1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IRF2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IRF7,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IRF8,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,IRF9,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,ISG15,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,ISG20,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,JAK2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,JUN,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,JUNB,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,KIF2A,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,KRT17,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,LAP3,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,LY96,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,MAN1A1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,MAT2A,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,MCL1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,MED16,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,MET,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,MMP13,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,MMP9,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,MTMR9,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,MUC1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,MUC4,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,MVP,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,MX1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,MYC,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,MYD88,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,NAA35,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,NMI,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,NOS2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,NOX5,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,NR1H4,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,OAS1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,OAS2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,OAS3,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,OASL,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,OPRM1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,PARP14,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,PIM1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,PLAU,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,PLSCR1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,PML,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,PPARA,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,PPIP5K2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,PRF1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,PRKCE,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,PROS1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,PSMB9,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,PTGFR,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,PTGS2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,PTTG1IP,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,PWP2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,RBAK,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,REV3L,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,RIPK1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,RNF213,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,RPS24,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,S100A10,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,SBNO2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,SCARB1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,SEMA4B,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,SLC2A2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,SMARCA4,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,SNRNP27,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,SOCS1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,SOCS2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,SOCS3,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,SOCS4,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,SOCS5,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,SOCS6,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,SOCS7,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,STAT2,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,STAT3,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,TAP1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,TBX21,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,TFF1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,TH,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,TIMP1,4.18427041711226,DLPFC_OUD_vs_Control_full
STAT1,TLR3,4.18427041711226,DLPFC_OUD_vs_Control_full
