Module,TF_Count,Target_Count,Module_Activity,Activity_SD,TFs
High_Positive,68,1138,1.992094206368077,1.0587181247081983,"AHR,AR,ARID2,ARNT,ATF4,BATF,CDX2,CEBPA,CEBPB,CEBPD,CREB3L1,E2F1,E2F4,EPAS1,ERG,ETS1,ETS2,FOSL1,FOSL2,FOXL2,FOXM1,FOXO1,FOXO3,GATA2,GATA3,HIF1A,HNF1B,HNF4A,IRF2,JUND,KLF13,KLF4,MAFB,MAFF,MEF2A,MYBL2,NFATC1,NFKB1,PGR,PPARA,PPARG,RARA,RBPJ,REL,RELA,RELB,SMAD3,SMAD4,SP3,SPI1,STAT1,STAT3,STAT4,STAT5A,STAT5B,STAT6,TBP,TBX21,TEAD4,TFAP2A,TP53,TWIST1,USF2,VDR,WT1,ZBTB7A,ZNF217,ZNF263"
High_Negative,68,526,-1.0580439573656575,0.9292478079679097,"ASCL1,ATF3,ATF7,BACH1,BCL6,CLOCK,CREB1,CTCFL,CUX1,EGR1,EHF,ELK1,ESRRA,ETV1,FOS,FOXA1,FOXA2,GATA6,GLI2,GRHL2,HMBOX1,HNF4G,HSF1,IRF1,IRF3,IRF9,JUN,KLF1,KLF5,KLF9,LYL1,MAF,MAX,MAZ,MBD2,MXI1,MYOD1,NEUROD1,NFYB,NPAS4,NR2F1,NR4A1,NRF1,PAX5,PBX2,PRDM1,PRDM14,PROX1,RFX1,RFX2,RUNX1,RUNX3,SIX2,SIX5,SNAPC4,SOX10,SP2,SP4,SRF,TEAD2,TFAP2C,TFAP4,THAP1,ZFX,ZKSCAN1,ZNF384,ZNF592,ZNF740"
Moderate,137,36,0.26062701659141263,0.32563330009716124,"ARID3A,ARNTL,ATF1,ATF2,ATF6,BACH2,BCL11A,BHLHE22,BHLHE40,CEBPG,CREB3,CREM,CTCF,DUX4,E2F2,E2F3,E2F5,E2F6,E2F7,EBF1,ELF1,ELF3,ELF5,ELK4,EOMES,ESR1,ESR2,ETV4,FLI1,FOSB,FOXJ2,FOXK2,FOXO4,FOXP1,FOXP2,GABPA,GATA1,GATA4,GFI1B,HBP1,HHEX,HINFP,HNF1A,HOXA9,HOXB13,IKZF1,IRF4,JUNB,KDM5B,KLF3,KLF6,KMT2A,LEF1,LHX2,MAFG,MAFK,MBD1,MEF2B,MEF2C,MEIS1,MEIS2,MITF,MNT,MYB,MYC,MYCN,NANOG,NCOA1,NCOA2,NCOA3,NFATC2,NFE2,NFE2L1,NFE2L2,NFIC,NFKB2,NFYA,NR1H2,NR1H3,NR2C2,NR2F2,NR2F6,NR3C1,NR5A1,NR5A2,ONECUT1,OTX2,PAX6,PAX8,PBX3,PDX1,PKNOX1,POU2F1,POU2F2,POU4F2,POU5F1,REST,RFX5,RUNX2,RXRA,SMAD1,SMAD5,SNAI2,SOX11,SOX13,SOX2,SOX6,SOX9,SP1,SPIB,SREBF1,SREBF2,STAT2,TAL1,TCF12,TCF3,TCF4,TCF7,TCF7L2,TEAD1,TFDP1,TGIF2,THAP11,TP63,TP73,USF1,XBP1,YY1,ZBED1,ZBTB11,ZBTB33,ZEB1,ZEB2,ZNF143,ZNF24,ZNF274,ZNF639"
