Node,Degree,Betweenness,Closeness,PageRank
ARHGEF16,1,0,NA,6.361424155356084e-4
ARHGEF17,2,0,NA,6.388938188394719e-4
ARID1B,2,0,NA,6.388938188394719e-4
ASAP1,2,0,NA,6.399447450451544e-4
ASAP2,1,0,NA,6.361424155356084e-4
ASS1,2,0,NA,6.388938188394719e-4
ATP11A,2,0,NA,6.44072930940862e-4
ATP2B2,2,0,NA,6.422994164000801e-4
BAHCC1,2,0,NA,6.577134174378981e-4
BAIAP2,1,0,NA,6.361424155356084e-4
BCOR,3,0,NA,6.48698819704149e-4
BCR,2,0,NA,6.422994164000801e-4
BIN1,1,0,NA,6.361424155356084e-4
BLACE,1,0,NA,6.361424155356084e-4
C2CD2,1,0,NA,6.361424155356084e-4
CACNA1A,2,0,NA,6.436323467516812e-4
CACNA1I,1,0,NA,6.361424155356084e-4
CAMK2B,1,0,NA,6.361424155356084e-4
CASZ1,1,0,NA,6.361424155356084e-4
CBFA2T3,2,0,NA,6.529947607717722e-4
CBX8,2,0,NA,6.461289904903722e-4
CCNY,1,0,NA,6.361424155356084e-4
CDC42EP4,3,0,NA,6.450508197039436e-4
CDH22,1,0,NA,6.361424155356084e-4
CDH23,2,0,NA,6.388938188394719e-4
CFAP46,1,0,NA,6.361424155356084e-4
CHD5,2,0,NA,6.461289904903722e-4
CHST8,1,0,NA,6.361424155356084e-4
CLIP2,2,0,NA,6.436323467516812e-4
CLTCL1,1,0,NA,6.361424155356084e-4
COL13A1,2,0,NA,6.461289904903722e-4
COL16A1,1,0,NA,6.361424155356084e-4
COL18A1,2,0,NA,6.459474164002855e-4
COL26A1,1,0,NA,6.361424155356084e-4
COL27A1,3,0,NA,6.540595058956257e-4
CPNE5,1,0,NA,6.361424155356084e-4
CRTC1,2,0,NA,6.436323467516812e-4
CSNK1D,2,0,NA,6.459474164002855e-4
CTNNA1,1,0,NA,6.361424155356084e-4
CUX1,2,0,NA,6.422994164000801e-4
CUX2,1,0,NA,6.361424155356084e-4
CXXC5,1,0,NA,6.361424155356084e-4
DCAKD,1,0,NA,6.361424155356084e-4
DENND1A,1,0,NA,6.361424155356084e-4
DGCR8,1,0,NA,6.361424155356084e-4
DGKZ,4,0,NA,6.563703250103085e-4
DIP2C,2,0,NA,6.51122277967754e-4
DISP3,1,0,NA,6.361424155356084e-4
DLG5,1,0,NA,6.361424155356084e-4
DLGAP4,2,0,NA,6.388938188394719e-4
DNAH17,1,0,NA,6.361424155356084e-4
DNAJB12,1,0,NA,6.361424155356084e-4
DNAJB6,1,0,NA,6.361424155356084e-4
DNM1,1,0,NA,6.361424155356084e-4
DPP6,1,0,NA,6.361424155356084e-4
DYSF,2,0,NA,6.388938188394719e-4
EHD1,2,0,NA,6.422994164000801e-4
ELL,1,0,NA,6.361424155356084e-4
EPB41L1,3,0,NA,6.463837500555447e-4
EPHA2,1,0,NA,6.361424155356084e-4
EPHB2,2,0,NA,6.633321651237351e-4
EPHB4,1,0,NA,6.361424155356084e-4
ERGIC1,1,0,NA,6.361424155356084e-4
FADS2,1,0,NA,6.361424155356084e-4
FAM102A,1,0,NA,6.361424155356084e-4
FAM178B,1,0,NA,6.361424155356084e-4
FAM78A,2,0,NA,6.459474164002855e-4
FBLN2,1,0,NA,6.361424155356084e-4
FBRS,1,0,NA,6.361424155356084e-4
FBRSL1,1,0,NA,6.361424155356084e-4
FGFR3,3,0,NA,6.478508920231289e-4
FIBCD1,2,0,NA,6.461289904903722e-4
FLNC,1,0,NA,6.361424155356084e-4
FRMD1,1,0,NA,6.361424155356084e-4
FTCD,1,0,NA,6.361424155356084e-4
GABBR2,1,0,NA,6.361424155356084e-4
GAK,2,0,NA,6.459474164002855e-4
GLI2,3,0,NA,6.552793053002375e-4
GNAO1,1,0,NA,6.361424155356084e-4
GNAZ,1,0,NA,6.361424155356084e-4
GRIN1,1,0,NA,6.361424155356084e-4
GRIP2,1,0,NA,6.361424155356084e-4
GRM4,1,0,NA,6.361424155356084e-4
GSE1,3,0,NA,6.463837500555447e-4
GSN,1,0,NA,6.361424155356084e-4
HDAC4,1,0,NA,6.361424155356084e-4
HDAC5,2,0,NA,6.388938188394719e-4
HK1,1,0,NA,6.361424155356084e-4
HPCAL1,1,0,NA,6.361424155356084e-4
HSPG2,1,0,NA,6.361424155356084e-4
IGF1R,3,0,NA,6.538736812716175e-4
IGSF21,1,0,NA,6.361424155356084e-4
IQSEC1,3,0,NA,6.538779318055392e-4
IQSEC2,1,0,NA,6.361424155356084e-4
ITGB2,3,0,NA,6.451285346920828e-4
ITPK1,1,0,NA,6.361424155356084e-4
ITPKB,2,0,NA,6.388938188394719e-4
ITPR1,1,0,NA,6.361424155356084e-4
KCNAB2,4,0,NA,6.54111834887391e-4
KCNH2,1,0,NA,6.361424155356084e-4
KCNN3,1,0,NA,6.361424155356084e-4
KCNQ1,1,0,NA,6.361424155356084e-4
KCNQ2,1,0,NA,6.361424155356084e-4
KCP,1,0,NA,6.361424155356084e-4
KDM2B,2,0,NA,6.436323467516812e-4
KIAA0513,1,0,NA,6.361424155356084e-4
KIAA1522,3,0,NA,6.522859913548439e-4
KIF1A,1,0,NA,6.361424155356084e-4
KLHL29,1,0,NA,6.361424155356084e-4
KSR1,1,0,NA,6.361424155356084e-4
LAMA5,2,0,NA,6.422994164000801e-4
LAMC3,1,0,NA,6.361424155356084e-4
LDLRAP1,1,0,NA,6.361424155356084e-4
LGR6,1,0,NA,6.361424155356084e-4
LHFPL2,1,0,NA,6.361424155356084e-4
LHX3,1,0,NA,6.361424155356084e-4
LINC00322,1,0,NA,6.361424155356084e-4
LINGO1,3,0,NA,6.468243342447255e-4
LMNA,2,0,NA,6.422994164000801e-4
LPCAT1,1,0,NA,6.361424155356084e-4
LTBP3,3,0,NA,6.521044172647573e-4
LTBP4,1,0,NA,6.361424155356084e-4
MACF1,2,0,NA,6.388938188394719e-4
MAD1L1,4,0,NA,6.504928719832102e-4
MAP2K2,1,0,NA,6.361424155356084e-4
MCF2L,2,0,NA,6.388938188394719e-4
MDGA1,1,0,NA,6.361424155356084e-4
MED15,1,0,NA,6.361424155356084e-4
MEGF11,1,0,NA,6.361424155356084e-4
MEGF6,2,0,NA,6.388938188394719e-4
MGAT3,1,0,NA,6.361424155356084e-4
MICAL3,1,0,NA,6.361424155356084e-4
MICALL2,1,0,NA,6.361424155356084e-4
MKNK2,2,0,NA,6.422994164000801e-4
MLXIPL,1,0,NA,6.361424155356084e-4
MSI2,2,0,NA,6.436323467516812e-4
MTCL1,2,0,NA,6.459474164002855e-4
MYO15B,1,0,NA,6.361424155356084e-4
MYO18A,2,0,NA,6.44072930940862e-4
MYO7A,1,0,NA,6.361424155356084e-4
MYOM3,1,0,NA,6.361424155356084e-4
MYT1L,1,0,NA,6.361424155356084e-4
NACC2,2,0,NA,6.422994164000801e-4
NADK,2,0,NA,6.388938188394719e-4
NCOR2,4,0,NA,6.595943484808301e-4
NCS1,1,0,NA,6.361424155356084e-4
NDST1,1,0,NA,6.361424155356084e-4
NEDD4L,1,0,NA,6.361424155356084e-4
NFASC,1,0,NA,6.361424155356084e-4
NFIC,3,0,NA,6.450508197039436e-4
NFIX,1,0,NA,6.361424155356084e-4
NOL4L,2,0,NA,6.388938188394719e-4
NOTCH1,2,0,NA,6.422994164000801e-4
NRXN2,3,0,NA,6.540595058956257e-4
NTNG2,1,0,NA,6.361424155356084e-4
NTRK1,2,0,NA,6.388938188394719e-4
NUP210,1,0,NA,6.361424155356084e-4
OBSCN,1,0,NA,6.361424155356084e-4
OSBPL5,2,0,NA,6.44072930940862e-4
PACSIN1,1,0,NA,6.361424155356084e-4
PCBP3,1,0,NA,6.361424155356084e-4
PCSK6,2,0,NA,6.399447450451544e-4
PDE2A,1,0,NA,6.361424155356084e-4
PDGFRB,3,0,NA,6.442114002574616e-4
PDXK,3,0,NA,6.515628621569348e-4
PFKL,1,0,NA,6.361424155356084e-4
PFKP,2,0,NA,6.422994164000801e-4
PGBD5,1,0,NA,6.361424155356084e-4
PI4KA,1,0,NA,6.361424155356084e-4
PIEZO1,4,0,NA,6.62090992219521e-4
PIP5K1C,1,0,NA,6.361424155356084e-4
PITPNM2,1,0,NA,6.361424155356084e-4
PITPNM3,1,0,NA,6.361424155356084e-4
PLA2G6,1,0,NA,6.361424155356084e-4
PLCG2,1,0,NA,6.361424155356084e-4
PLCH2,1,0,NA,6.361424155356084e-4
PLEC,3,0,NA,6.521044172647573e-4
PLEKHG5,4,0,NA,6.657327390303995e-4
PLXNA2,3,0,NA,6.468243342447255e-4
PLXND1,2,0,NA,6.44072930940862e-4
PNPLA7,1,0,NA,6.361424155356084e-4
POLE,1,0,NA,6.361424155356084e-4
POR,3,0,NA,6.563302315059201e-4
PPARGC1B,1,0,NA,6.361424155356084e-4
PPIL2,1,0,NA,6.361424155356084e-4
PPM1F,3,0,NA,6.559339913550493e-4
PRDM16,1,0,NA,6.361424155356084e-4
PRKAG2,1,0,NA,6.361424155356084e-4
PRKAR1B,2,0,NA,6.44072930940862e-4
PRKCE,2,0,NA,6.380458911584518e-4
PRKCZ,2,0,NA,6.529947607717722e-4
PRR5,1,0,NA,6.361424155356084e-4
PSD4,2,0,NA,6.496827590447465e-4
PTK7,1,0,NA,6.361424155356084e-4
PTPRF,1,0,NA,6.361424155356084e-4
PTPRU,2,0,NA,6.388938188394719e-4
PVT1,1,0,NA,6.361424155356084e-4
PXN,2,0,NA,6.461289904903722e-4
RAB11FIP3,1,0,NA,6.361424155356084e-4
RADIL,3,0,NA,6.62981335726536e-4
RALGDS,1,0,NA,6.361424155356084e-4
RALGPS1,1,0,NA,6.361424155356084e-4
RAP1GAP,1,0,NA,6.361424155356084e-4
RASGEF1A,2,0,NA,6.459474164002855e-4
RBFOX3,1,0,NA,6.361424155356084e-4
RBM19,1,0,NA,6.361424155356084e-4
RET,1,0,NA,6.361424155356084e-4
RGS12,1,0,NA,6.361424155356084e-4
RGS3,1,0,NA,6.361424155356084e-4
RNF220,4,0,NA,6.525407509200164e-4
ROR2,3,0,NA,6.540595058956257e-4
RPH3AL,1,0,NA,6.361424155356084e-4
RPS6KA1,1,0,NA,6.361424155356084e-4
RPS6KA2,2,0,NA,6.388938188394719e-4
RPTOR,3,0,NA,6.530852674593993e-4
RTN4R,1,0,NA,6.361424155356084e-4
RUNX1,5,0,NA,6.629935921991534e-4
RXRA,3,0,NA,6.521044172647573e-4
RYR1,1,0,NA,6.361424155356084e-4
SARDH,1,0,NA,6.361424155356084e-4
SBNO2,2,0,NA,6.380458911584518e-4
SCARB1,3,0,NA,6.433634725764414e-4
SDC3,1,0,NA,6.361424155356084e-4
SDK2,3,0,NA,6.468243342447255e-4
SEC14L1,1,0,NA,6.361424155356084e-4
SEPTIN9,3,0,NA,6.450508197039436e-4
SH3TC1,1,0,NA,6.361424155356084e-4
SKI,3,0,NA,6.521044172647573e-4
SLC12A7,1,0,NA,6.361424155356084e-4
SLC22A23,3,0,NA,6.450508197039436e-4
SLC25A10,1,0,NA,6.361424155356084e-4
SLC38A10,1,0,NA,6.361424155356084e-4
SLC66A1,1,0,NA,6.361424155356084e-4
SLC6A18,1,0,NA,6.361424155356084e-4
SLC6A6,1,0,NA,6.361424155356084e-4
SLC9A1,2,0,NA,6.39810953274093e-4
SMAD7,2,0,NA,6.52527901996374e-4
SMARCD3,1,0,NA,6.361424155356084e-4
SMOC2,1,0,NA,6.361424155356084e-4
SND1,1,0,NA,6.361424155356084e-4
SOGA1,1,0,NA,6.361424155356084e-4
SORCS2,1,0,NA,6.361424155356084e-4
SPEG,2,0,NA,6.461289904903722e-4
SPSB1,1,0,NA,6.361424155356084e-4
SRC,2,0,NA,6.422994164000801e-4
SSBP3,1,0,NA,6.361424155356084e-4
SSPOP,1,0,NA,6.361424155356084e-4
STK32C,2,0,NA,6.436323467516812e-4
STX1A,1,0,NA,6.361424155356084e-4
SYNJ2,2,0,NA,6.44072930940862e-4
SYNPO,2,0,NA,6.422994164000801e-4
TACC2,3,0,NA,6.468243342447255e-4
TACC3,2,0,NA,6.436323467516812e-4
TANGO2,1,0,NA,6.361424155356084e-4
TBCD,2,0,NA,6.388938188394719e-4
TBX1,2,0,NA,6.529947607717722e-4
TCERG1L,1,0,NA,6.361424155356084e-4
TCF3,3,0,NA,6.509198473943467e-4
TESC,1,0,NA,6.361424155356084e-4
TFEB,1,0,NA,6.361424155356084e-4
TLE3,1,0,NA,6.361424155356084e-4
TMEM132B,1,0,NA,6.361424155356084e-4
TMEM201,1,0,NA,6.361424155356084e-4
TNS1,2,0,NA,6.388938188394719e-4
TNS3,2,0,NA,6.388938188394719e-4
TOP3B,1,0,NA,6.361424155356084e-4
TP73,1,0,NA,6.361424155356084e-4
TRAPPC9,1,0,NA,6.361424155356084e-4
TRIO,3,0,NA,6.538736812716175e-4
TSNARE1,1,0,NA,6.361424155356084e-4
TTC7A,2,0,NA,6.388938188394719e-4
TTYH3,2,0,NA,6.399447450451544e-4
TXNRD2,1,0,NA,6.361424155356084e-4
UBAC1,2,0,NA,6.44072930940862e-4
UNC5A,2,0,NA,6.388938188394719e-4
VAV2,1,0,NA,6.361424155356084e-4
WDR86,1,0,NA,6.361424155356084e-4
WNK2,1,0,NA,6.361424155356084e-4
WNT4,2,0,NA,6.388938188394719e-4
WNT7A,1,0,NA,6.361424155356084e-4
XXYLT1,2,0,NA,6.388938188394719e-4
YEATS2,1,0,NA,6.361424155356084e-4
ZBTB16,1,0,NA,6.361424155356084e-4
ZBTB7C,1,0,NA,6.361424155356084e-4
ZC3H18,1,0,NA,6.361424155356084e-4
ZFYVE28,2,0,NA,6.44072930940862e-4
ZMIZ1,3,0,NA,6.488803937942356e-4
ZNF469,2,0,NA,6.44072930940862e-4
ZNF608,1,0,NA,6.361424155356084e-4
PNPLA6,1,0,NA,6.405982332847575e-4
ACAP3,3,0,NA,6.578931653655075e-4
ACTB,2,0,NA,6.505848082395214e-4
ADAM8,1,0,NA,6.405982332847575e-4
AKT1,1,0,NA,6.405982332847575e-4
AP3D1,2,0,NA,6.480881645008304e-4
ARHGAP45,1,0,NA,6.405982332847575e-4
ASPSCR1,1,0,NA,6.405982332847575e-4
BAIAP3,1,0,NA,6.405982332847575e-4
BCAR1,2,0,NA,6.480881645008304e-4
BCL9L,1,0,NA,6.405982332847575e-4
BHLHE40,1,0,NA,6.405982332847575e-4
CDC42BPG,2,0,NA,6.43349636588621e-4
CIC,1,0,NA,6.405982332847575e-4
COMT,2,0,NA,6.442667710232422e-4
DAB2IP,2,0,NA,6.43349636588621e-4
DNMT3A,2,0,NA,6.43349636588621e-4
ECE1,3,0,NA,6.471519660981671e-4
EFNA2,1,0,NA,6.405982332847575e-4
EML2,1,0,NA,6.405982332847575e-4
EPS8L2,2,0,NA,6.504032341494347e-4
FBXL16,1,0,NA,6.405982332847575e-4
FMNL1,1,0,NA,6.405982332847575e-4
GATAD2A,2,0,NA,6.43349636588621e-4
HS6ST1,1,0,NA,6.405982332847575e-4
IGF2BP1,1,0,NA,6.405982332847575e-4
KAZN,3,0,NA,6.512801519938747e-4
KHSRP,1,0,NA,6.405982332847575e-4
KRT8,1,0,NA,6.405982332847575e-4
MARK4,1,0,NA,6.405982332847575e-4
METRNL,2,0,NA,6.504032341494347e-4
MGRN1,2,0,NA,0.00066216923518704735
MNT,3,0,NA,6.50839567804694e-4
MSLN,1,0,NA,6.405982332847575e-4
MXRA8,1,0,NA,6.405982332847575e-4
NDRG2,1,0,NA,6.405982332847575e-4
NIBAN2,1,0,NA,6.405982332847575e-4
NPAS1,1,0,NA,6.405982332847575e-4
NR2F6,1,0,NA,6.405982332847575e-4
OBSL1,1,0,NA,6.405982332847575e-4
PALM,3,0,NA,6.56018679906084e-4
PCBP1,1,0,NA,6.405982332847575e-4
PCDH1,1,0,NA,6.405982332847575e-4
PDGFB,1,0,NA,6.405982332847575e-4
PIAS4,1,0,NA,6.405982332847575e-4
PLXNB2,2,0,NA,6.480881645008304e-4
PPP1R9B,2,0,NA,6.480881645008304e-4
PTBP1,1,0,NA,6.405982332847575e-4
PTCH1,3,0,NA,6.583294990207667e-4
PWWP2B,1,0,NA,6.405982332847575e-4
RAI1,2,0,NA,6.43349636588621e-4
SIGIRR,1,0,NA,6.405982332847575e-4
SLC19A1,3,0,NA,6.572404448789999e-4
SRCIN1,3,0,NA,6.578931653655075e-4
STAT6,2,0,NA,6.480881645008304e-4
THRA,1,0,NA,6.405982332847575e-4
TLE5,2,0,NA,6.504032341494347e-4
TRIM8,1,0,NA,6.405982332847575e-4
ZBTB7B,2,0,NA,6.43349636588621e-4
ZFPM1,1,0,NA,6.405982332847575e-4
ZNF710,1,0,NA,6.405982332847575e-4
IL6,9,0,NA,0.001009884287426742
TNF,6,0,NA,8.623008502281031e-4
IL1B,7,0,NA,8.61613379851188e-4
PTGS2,8,0,NA,8.860020233695823e-4
NOS2,3,0,NA,7.463654299818616e-4
ICAM1,8,0,NA,8.29163097302247e-4
VCAM1,1,0,NA,7.119422363689083e-4
POU5F1,2,0,NA,6.757122819782381e-4
ABCA4,1,0,NA,6.371926357241493e-4
ADAMTS2,1,0,NA,6.371926357241493e-4
AHNAK,1,0,NA,6.371926357241493e-4
AJAP1,2,0,NA,6.540449809603132e-4
ALK,1,0,NA,6.371926357241493e-4
AMPD3,1,0,NA,6.371926357241493e-4
ANO1,1,0,NA,6.371926357241493e-4
ARHGEF10L,1,0,NA,6.371926357241493e-4
ARHGEF2,2,0,NA,6.451231511294029e-4
ARID1A,2,0,NA,6.446825669402221e-4
ARID5A,1,0,NA,6.371926357241493e-4
ATP13A2,1,0,NA,6.371926357241493e-4
AUTS2,1,0,NA,6.371926357241493e-4
AXIN2,1,0,NA,6.371926357241493e-4
BCAR3,1,0,NA,6.371926357241493e-4
BCL11A,1,0,NA,6.371926357241493e-4
BMP7,1,0,NA,6.371926357241493e-4
CA4,1,0,NA,6.371926357241493e-4
CACNA1C,1,0,NA,6.371926357241493e-4
CACNA1G,1,0,NA,6.371926357241493e-4
CCDC33,1,0,NA,6.371926357241493e-4
CCDC57,1,0,NA,6.371926357241493e-4
CCND2,6,0,NA,7.378114135497396e-4
CD6,2,0,NA,6.409949652336954e-4
CD9,1,0,NA,6.371926357241493e-4
CDYL,1,0,NA,6.371926357241493e-4
COBL,1,0,NA,6.371926357241493e-4
COL2A1,1,0,NA,6.371926357241493e-4
CORO2B,1,0,NA,6.371926357241493e-4
CPAMD8,1,0,NA,6.371926357241493e-4
CPLX2,1,0,NA,6.371926357241493e-4
CROCC,1,0,NA,6.371926357241493e-4
CSMD2,1,0,NA,6.371926357241493e-4
CXCL12,1,0,NA,6.371926357241493e-4
CYP26B1,1,0,NA,6.371926357241493e-4
DGKG,1,0,NA,6.371926357241493e-4
DLL4,1,0,NA,6.371926357241493e-4
DPYSL5,1,0,NA,6.371926357241493e-4
EFNB1,1,0,NA,6.371926357241493e-4
EPHB3,1,0,NA,6.371926357241493e-4
EVA1B,2,0,NA,6.540449809603132e-4
FAM131C,1,0,NA,6.371926357241493e-4
FAM174B,1,0,NA,6.371926357241493e-4
FHAD1,1,0,NA,6.371926357241493e-4
FOSL2,1,0,NA,6.371926357241493e-4
FOXO6,1,0,NA,6.371926357241493e-4
GMDS,1,0,NA,6.371926357241493e-4
GPC1,1,0,NA,6.371926357241493e-4
GPRC5C,1,0,NA,6.371926357241493e-4
GRAMD1B,1,0,NA,6.371926357241493e-4
GRB10,1,0,NA,6.371926357241493e-4
GRHL3,1,0,NA,6.371926357241493e-4
GRIK4,1,0,NA,6.371926357241493e-4
GRK2,1,0,NA,6.371926357241493e-4
HES2,1,0,NA,6.371926357241493e-4
IGDCC4,2,0,NA,6.471792106789131e-4
IGF2R,1,0,NA,6.371926357241493e-4
INHBB,1,0,NA,6.371926357241493e-4
ISLR2,1,0,NA,6.371926357241493e-4
ITGA11,2,0,NA,6.53578122184915e-4
KDM4B,1,0,NA,6.371926357241493e-4
KDM6B,1,0,NA,6.371926357241493e-4
KIRREL1,1,0,NA,6.371926357241493e-4
KIRREL3,1,0,NA,6.371926357241493e-4
KLHDC7A,1,0,NA,6.371926357241493e-4
LHX2,1,0,NA,6.371926357241493e-4
LINC00261,1,0,NA,6.371926357241493e-4
LRRK1,1,0,NA,6.371926357241493e-4
MAP7D1,1,0,NA,6.371926357241493e-4
MATN1,1,0,NA,6.371926357241493e-4
MEF2D,1,0,NA,6.371926357241493e-4
MEIS1,1,0,NA,6.371926357241493e-4
MGAT5B,2,0,NA,6.409949652336954e-4
NECTIN1,1,0,NA,6.371926357241493e-4
NFATC2,1,0,NA,6.371926357241493e-4
NFIA,2,0,NA,6.446825669402221e-4
NGEF,1,0,NA,6.371926357241493e-4
NR4A1,2,0,NA,7.270718103170231e-4
NRP2,1,0,NA,6.371926357241493e-4
NTF3,1,0,NA,6.371926357241493e-4
NTN1,1,0,NA,6.371926357241493e-4
NXN,1,0,NA,6.371926357241493e-4
OTX1,1,0,NA,6.371926357241493e-4
PADI2,1,0,NA,6.371926357241493e-4
PAX7,1,0,NA,6.371926357241493e-4
PEAR1,1,0,NA,6.371926357241493e-4
PHC2,1,0,NA,6.371926357241493e-4
PHLDB1,1,0,NA,6.371926357241493e-4
PKDCC,1,0,NA,6.371926357241493e-4
PKNOX2,1,0,NA,6.371926357241493e-4
PREX1,1,0,NA,6.371926357241493e-4
PRMT8,1,0,NA,6.371926357241493e-4
PTH1R,1,0,NA,6.371926357241493e-4
PTMA,1,0,NA,6.371926357241493e-4
RAB25,1,0,NA,6.371926357241493e-4
RASGRF1,1,0,NA,6.371926357241493e-4
RCOR2,1,0,NA,6.371926357241493e-4
RFX4,1,0,NA,6.371926357241493e-4
RGMA,1,0,NA,6.371926357241493e-4
RNA5SP43,1,0,NA,6.371926357241493e-4
RSPO1,1,0,NA,6.371926357241493e-4
RUNX3,1,0,NA,6.371926357241493e-4
SEMA4A,1,0,NA,6.371926357241493e-4
SFXN5,1,0,NA,6.371926357241493e-4
SH3BP4,1,0,NA,6.371926357241493e-4
SHANK2,1,0,NA,6.371926357241493e-4
SIM2,1,0,NA,6.371926357241493e-4
SLC12A5,1,0,NA,6.371926357241493e-4
SLIT3,1,0,NA,6.371926357241493e-4
SMAD6,1,0,NA,6.371926357241493e-4
SOX13,1,0,NA,6.371926357241493e-4
SOX9,1,0,NA,6.371926357241493e-4
SREBF1,2,0,NA,6.40861173462634e-4
STUM,1,0,NA,6.371926357241493e-4
SYNDIG1,1,0,NA,6.371926357241493e-4
TAL1,2,0,NA,6.425102171421391e-4
TBC1D16,1,0,NA,6.371926357241493e-4
TCF7L1,1,0,NA,6.371926357241493e-4
TENM4,2,0,NA,6.540449809603132e-4
TENT5B,1,0,NA,6.371926357241493e-4
TFAP2A,2,0,NA,6.409949652336954e-4
TMCO4,1,0,NA,6.371926357241493e-4
TMEM59L,1,0,NA,6.371926357241493e-4
TP53I11,1,0,NA,6.371926357241493e-4
TRIM2,1,0,NA,6.371926357241493e-4
TSPAN18,1,0,NA,6.371926357241493e-4
TSPAN9,1,0,NA,6.371926357241493e-4
WNT3A,1,0,NA,6.371926357241493e-4
WNT5B,1,0,NA,6.371926357241493e-4
WWC1,1,0,NA,6.371926357241493e-4
ZBTB17,1,0,NA,6.371926357241493e-4
ZDHHC14,1,0,NA,6.371926357241493e-4
ZMYND8,1,0,NA,6.371926357241493e-4
ZNF423,2,0,NA,6.471792106789131e-4
CCL2,3,0,NA,7.534136322241298e-4
CXCL10,3,0,NA,7.335113832786685e-4
MMP1,2,0,NA,6.457334931459048e-4
MYC,10,0,NA,8.709144259283719e-4
CTDSP1,1,0,NA,6.419311636363587e-4
KCTD15,1,0,NA,6.419311636363587e-4
MARK2,1,0,NA,6.419311636363587e-4
PRR12,1,0,NA,6.419311636363587e-4
ACTN1,1,0,NA,6.419311636363587e-4
CABIN1,2,0,NA,6.519177385911224e-4
CCDC97,1,0,NA,6.419311636363587e-4
CELF5,2,0,NA,6.517361645010358e-4
COL1A1,4,0,NA,6.640224552295137e-4
CSK,2,0,NA,6.519177385911224e-4
DVL1,1,0,NA,6.419311636363587e-4
FAAP20,1,0,NA,6.419311636363587e-4
FBXL19,1,0,NA,6.419311636363587e-4
FOXP1,2,0,NA,6.569110260685044e-4
GIT1,1,0,NA,6.419311636363587e-4
GPR137,1,0,NA,6.419311636363587e-4
HNRNPF,1,0,NA,6.419311636363587e-4
