Node,Degree,Betweenness,Closeness,PageRank
NIBAN2,1,0,NA,6.319079604419119e-4
NPAS1,1,0,NA,6.319079604419119e-4
OBSL1,1,0,NA,6.319079604419119e-4
PALM,3,0,NA,6.47116033340157e-4
PCBP1,1,0,NA,6.319079604419119e-4
PCDH1,1,0,NA,6.319079604419119e-4
PDGFB,1,0,NA,6.319079604419119e-4
PIAS4,1,0,NA,6.319079604419119e-4
PLXNB2,2,0,NA,6.392947387067738e-4
PPP1R9B,2,0,NA,6.392947387067738e-4
PTBP1,1,0,NA,6.319079604419119e-4
PTCH1,3,0,NA,6.411074224721183e-4
PWWP2B,1,0,NA,6.319079604419119e-4
RAI1,3,0,NA,6.459373864647109e-4
SIGIRR,1,0,NA,6.319079604419119e-4
SLC19A1,2,0,NA,6.445710088959609e-4
SRCIN1,3,0,NA,6.489647029807749e-4
STAT6,2,0,NA,6.392947387067738e-4
THRA,1,0,NA,6.319079604419119e-4
TLE5,3,0,NA,6.567735828607717e-4
TRIM8,1,0,NA,6.319079604419119e-4
ZBTB7B,2,0,NA,6.346214708249225e-4
ZFPM1,1,0,NA,6.319079604419119e-4
ZNF710,1,0,NA,6.319079604419119e-4
POU5F1,1,0,NA,6.284170810536651e-4
ABCA4,1,0,NA,6.284170810536651e-4
ADAMTS2,1,0,NA,6.284170810536651e-4
AHNAK,1,0,NA,6.284170810536651e-4
AJAP1,2,0,NA,6.450373321496044e-4
ALK,1,0,NA,6.284170810536651e-4
AMPD3,1,0,NA,6.284170810536651e-4
ANO1,1,0,NA,6.284170810536651e-4
ARHGEF10L,1,0,NA,6.284170810536651e-4
ARHGEF2,4,0,NA,6.592553284652902e-4
ARID1A,2,0,NA,6.35803859318527e-4
ARID5A,1,0,NA,6.284170810536651e-4
ATP13A2,1,0,NA,6.284170810536651e-4
AUTS2,1,0,NA,6.284170810536651e-4
AXIN2,1,0,NA,6.284170810536651e-4
BCAR3,1,0,NA,6.284170810536651e-4
BCL11A,1,0,NA,6.284170810536651e-4
BMP7,1,0,NA,6.284170810536651e-4
CA4,1,0,NA,6.284170810536651e-4
CACNA1C,1,0,NA,6.284170810536651e-4
CACNA1G,1,0,NA,6.284170810536651e-4
CCDC33,2,0,NA,6.362383756870482e-4
CCDC57,2,0,NA,6.364753846153326e-4
CCND2,3,0,NA,6.41943191250924e-4
CD6,1,0,NA,6.284170810536651e-4
CD9,2,0,NA,6.349030327008608e-4
CDYL,1,0,NA,6.284170810536651e-4
COBL,1,0,NA,6.284170810536651e-4
COL2A1,1,0,NA,6.284170810536651e-4
CORO2B,1,0,NA,6.284170810536651e-4
CPAMD8,1,0,NA,6.284170810536651e-4
CPLX2,1,0,NA,6.284170810536651e-4
CROCC,2,0,NA,6.364753846153326e-4
CSMD2,1,0,NA,6.284170810536651e-4
CXCL12,1,0,NA,6.284170810536651e-4
CYP26B1,1,0,NA,6.284170810536651e-4
DGKG,1,0,NA,6.284170810536651e-4
DLL4,1,0,NA,6.284170810536651e-4
DPYSL5,1,0,NA,6.284170810536651e-4
EFNB1,1,0,NA,6.284170810536651e-4
EPHB3,2,0,NA,6.362383756870482e-4
EVA1B,2,0,NA,6.450373321496044e-4
FAM131C,1,0,NA,6.284170810536651e-4
FAM174B,1,0,NA,6.284170810536651e-4
FHAD1,2,0,NA,6.397329966934535e-4
FOSL2,1,0,NA,6.284170810536651e-4
FOXO6,1,0,NA,6.284170810536651e-4
GATA2,1,0,NA,6.284170810536651e-4
GMDS,2,0,NA,6.401092325093032e-4
GPC1,1,0,NA,6.284170810536651e-4
GPRC5C,1,0,NA,6.284170810536651e-4
GRAMD1B,1,0,NA,6.284170810536651e-4
GRB10,1,0,NA,6.284170810536651e-4
GRHL3,1,0,NA,6.284170810536651e-4
GRIK4,1,0,NA,6.284170810536651e-4
GRK2,1,0,NA,6.284170810536651e-4
HES2,1,0,NA,6.284170810536651e-4
IGDCC4,2,0,NA,6.382661187401476e-4
IGF2R,1,0,NA,6.284170810536651e-4
INHBB,1,0,NA,6.284170810536651e-4
ISLR2,1,0,NA,6.284170810536651e-4
ITGA11,1,0,NA,6.284170810536651e-4
KDM4B,3,0,NA,6.485628399578339e-4
KDM6B,1,0,NA,6.284170810536651e-4
KIRREL1,1,0,NA,6.284170810536651e-4
KIRREL3,1,0,NA,6.284170810536651e-4
KLHDC7A,1,0,NA,6.284170810536651e-4
LHX2,1,0,NA,6.284170810536651e-4
LINC00261,1,0,NA,6.284170810536651e-4
LRRK1,1,0,NA,6.284170810536651e-4
MAP7D1,1,0,NA,6.284170810536651e-4
MATN1,1,0,NA,6.284170810536651e-4
MEF2D,3,0,NA,6.514340338319071e-4
MEIS1,1,0,NA,6.284170810536651e-4
MGAT5B,1,0,NA,6.284170810536651e-4
NECTIN1,1,0,NA,6.284170810536651e-4
NFATC2,2,0,NA,6.362383756870482e-4
NFIA,3,0,NA,6.497998602414232e-4
NGEF,1,0,NA,6.284170810536651e-4
