Module,TF_Count,Target_Count,Module_Activity,Activity_SD,TFs
High_Positive,68,1569,2.1463493917210976,1.1655549320899083,"AHR,AR,ARID2,ATF4,BATF,BCL11A,CDX2,CEBPA,CEBPB,CEBPD,CREB3,CREB3L1,E2F1,E2F4,E2F5,ELF1,ERG,ETS1,ETS2,FOSL1,FOSL2,FOXL2,FOXM1,FOXO1,FOXO4,GATA2,GATA3,HIF1A,HNF4A,JUND,KLF13,MAFF,MEF2A,MYBL2,NFATC1,NFKB1,PGR,POU2F1,PPARG,RARA,RBPJ,REL,RELA,RELB,REST,SMAD1,SMAD3,SMAD4,SP3,SPI1,STAT1,STAT3,STAT4,STAT5A,STAT5B,STAT6,TBP,TBX21,TFAP2A,TP53,USF2,VDR,WT1,ZBED1,ZBTB11,ZBTB7A,ZNF217,ZNF263"
High_Negative,68,557,-0.9283654919579516,0.8508445547573515,"ASCL1,ATF3,ATF7,BACH1,BCL6,BHLHE40,CLOCK,CREB1,CTCFL,EHF,ELK1,ESRRA,FOXA1,FOXJ2,FOXP1,GATA6,GLI2,GRHL2,HMBOX1,HNF4G,HOXA9,HSF1,IRF1,IRF3,IRF9,KLF1,KLF5,KLF9,LYL1,MAF,MAX,MAZ,MBD2,MYB,MYOD1,NEUROD1,NFKB2,NFYB,NPAS4,NR2F1,NRF1,ONECUT1,PAX5,PAX6,PRDM14,PROX1,RFX1,RUNX1,RUNX3,SIX2,SIX5,SNAPC4,SOX10,SP2,SRF,STAT2,TAL1,TCF3,TFAP2C,TFAP4,TFDP1,THAP1,THAP11,ZEB2,ZKSCAN1,ZNF592,ZNF639,ZNF740"
Moderate,137,36,0.34032268337808036,0.34436202341175987,"ARID3A,ARNT,ARNTL,ATF1,ATF2,ATF6,BACH2,BHLHE22,CEBPG,CREM,CTCF,CUX1,DUX4,E2F2,E2F3,E2F6,E2F7,EBF1,EGR1,ELF3,ELF5,ELK4,EOMES,EPAS1,ESR1,ESR2,ETV1,ETV4,FLI1,FOS,FOSB,FOXA2,FOXK2,FOXO3,FOXP2,GABPA,GATA1,GATA4,GFI1B,HBP1,HHEX,HINFP,HNF1A,HNF1B,HOXB13,IKZF1,IRF2,IRF4,JUN,JUNB,KDM5B,KLF3,KLF4,KLF6,KMT2A,LEF1,LHX2,MAFB,MAFG,MAFK,MBD1,MEF2B,MEF2C,MEIS1,MEIS2,MITF,MNT,MXI1,MYC,MYCN,NANOG,NCOA1,NCOA2,NCOA3,NFATC2,NFE2,NFE2L1,NFE2L2,NFIC,NFYA,NR1H2,NR1H3,NR2C2,NR2F2,NR2F6,NR3C1,NR4A1,NR5A1,NR5A2,OTX2,PAX8,PBX2,PBX3,PDX1,PKNOX1,POU2F2,POU4F2,POU5F1,PPARA,PRDM1,RFX2,RFX5,RUNX2,RXRA,SMAD5,SNAI2,SOX11,SOX13,SOX2,SOX6,SOX9,SP1,SP4,SPIB,SREBF1,SREBF2,TCF12,TCF4,TCF7,TCF7L2,TEAD1,TEAD2,TEAD4,TGIF2,TP63,TP73,TWIST1,USF1,XBP1,YY1,ZBTB33,ZEB1,ZFX,ZNF143,ZNF24,ZNF274,ZNF384"
