TF,Target,Weight,Contrast
NFKB1,IL6,4.399641926054724,Control_DLPFC_vs_NAC_full
NFKB1,TNF,4.399641926054724,Control_DLPFC_vs_NAC_full
NFKB1,IL1B,4.399641926054724,Control_DLPFC_vs_NAC_full
NFKB1,PTGS2,4.399641926054724,Control_DLPFC_vs_NAC_full
NFKB1,NOS2,4.399641926054724,Control_DLPFC_vs_NAC_full
NFKB1,ICAM1,4.399641926054724,Control_DLPFC_vs_NAC_full
NFKB1,VCAM1,4.399641926054724,Control_DLPFC_vs_NAC_full
