ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,fold_enrichment,ci_lower,ci_upper
PID_WNT_SIGNALING_PATHWAY,PID_WNT_SIGNALING_PATHWAY,4/376,27/2388,0.14814814814814814,0.9408983451536643,-0.13348721540767006,0.6349339356207693,0.9549006433351727,0.9314820273922602,WIF1/FZD5/KREMEN2/ROR2,4,7.685185185185185,2.6758339320666265,22.07239792529816
PID_IL12_2PATHWAY,PID_IL12_2PATHWAY,9/376,61/2388,0.14754098360655737,0.9370422043948378,-0.2152892688954591,0.6402989561603254,0.9554460986454856,0.9320141055952106,STAT3/GADD45B/IL1B/FOS/MAP2K3/RELA/STAT5A/STAT1/CCL3,9,7.653688524590164,3.7731659667642936,15.525144811395071
PID_FOXO_PATHWAY,PID_FOXO_PATHWAY,7/376,48/2388,0.14583333333333334,0.9261968085106383,-0.2232512896209003,0.6500161688345583,0.956580703600163,0.9331208847463702,SGK1/BCL6/KAT2B/YWHAG/ZFAND5/CDK2/MST1,7,7.565104166666667,3.400820366637356,16.828528085153096
PID_MYC_REPRESS_PATHWAY,PID_MYC_REPRESS_PATHWAY,9/376,62/2388,0.14516129032258066,0.9219286204529857,-0.26920863555904306,0.6604751684225589,0.956580703600163,0.9331208847463702,SLC11A1/ITGB4/TJP2/CDKN1A/MXD4/NDRG1/PDGFRB/CEBPD/CEBPA,9,7.530241935483871,3.7149765019244354,15.263769118740246
PID_P38_MK2_PATHWAY,PID_P38_MK2_PATHWAY,3/376,21/2388,0.14285714285714285,0.9072948328267476,-0.18442534458350185,0.6654333515779812,0.956580703600163,0.9331208847463702,YWHAG/ETV1/HSPB1,3,7.410714285714285,2.200956346736727,24.952192398506952
PID_HIV_NEF_PATHWAY,PID_HIV_NEF_PATHWAY,5/376,35/2388,0.14285714285714285,0.9072948328267476,-0.23879935188508464,0.6661006993655585,0.956580703600163,0.9331208847463702,MAP3K5/NFKBIA/CASP7/RELA/CASP2,5,7.410714285714286,2.887315695515126,19.020672491683232
PID_PI3KCI_AKT_PATHWAY,PID_PI3KCI_AKT_PATHWAY,5/376,35/2388,0.14285714285714285,0.9072948328267476,-0.23879935188508464,0.6661006993655585,0.956580703600163,0.9331208847463702,TBC1D4/MAP3K5/CDKN1A/BCL2L1/YWHAG,5,7.410714285714286,2.887315695515126,19.020672491683232
PID_TCR_JNK_PATHWAY,PID_TCR_JNK_PATHWAY,2/376,14/2388,0.14285714285714285,0.9072948328267476,-0.15036049462680234,0.6722755793981352,0.9582435497391331,0.93474295014509,MAP2K4/JUN,2,7.410714285714286,1.6783243197848376,32.72233237466906
PID_P53_DOWNSTREAM_PATHWAY,PID_P53_DOWNSTREAM_PATHWAY,19/376,130/2388,0.14615384615384616,0.9282324058919804,-0.36370078514306886,0.6800328014659991,0.9621204820741172,0.9385248020232503,DUSP1/BCL2L14/BCL6/ATF3/BNIP3L/TNFRSF10D/CDKN1A/SPP1/BCL2L1/DDIT4/NDRG1/BCL2A1/PMAIP1/CX3CL1/MCL1/BTG2/JUN/TAP1/CASP1,19,7.581730769230769,4.635063180087921,12.401695343451648
PID_HDAC_CLASSI_PATHWAY,PID_HDAC_CLASSI_PATHWAY,9/376,64/2388,0.140625,0.8931183510638298,-0.3746115938728156,0.6988058389416789,0.9662510749613874,0.9425540935142772,STAT3/KAT2B/HDAC4/GATAD2A/MBD2/NFKBIA/MXD1/PPARG/RELA,9,7.294921875,3.6038229749866564,14.766509213053276
PID_TCR_PATHWAY,PID_TCR_PATHWAY,9/376,64/2388,0.140625,0.8931183510638298,-0.3746115938728156,0.6988058389416789,0.9662510749613874,0.9425540935142772,CARD11/RAP1A/RASGRP1/PTPN11/GRB2/SH3BP2/TRAF6/FLNA/PAG1,9,7.294921875,3.6038229749866564,14.766509213053276
PID_CERAMIDE_PATHWAY,PID_CERAMIDE_PATHWAY,6/376,44/2388,0.13636363636363635,0.86605415860735,-0.38759923657982703,0.713907160478346,0.9662510749613874,0.9425540935142772,MAP2K4/PRKCZ/NFKBIA/PDGFA/SMPD3/RELA,6,7.073863636363636,2.9961961239920796,16.70102512488266
