"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Afg3l2",0.581053377694205,4.99984917271705,3.21857423096146,0.0931091602396475,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Tbx15",0.611518128818644,4.9844814846199,3.21800521660229,0.0931354466656588,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Fdps",0.458438566291733,5.91212424824988,3.21656791055402,0.0932018846518746,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Usp46",0.520418692863979,5.29093103329595,3.21292741313301,0.0933704170331089,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Pcolce",-0.543548942236673,6.10629449476915,3.23936350430286,0.0934350674686042,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Prkag2",-0.416272776336484,6.13172514359006,3.20878376369926,0.0935626866556949,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Cox18",0.72965707594887,4.26996131604411,3.20462528106979,0.0937561216182857,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Strn",0.645917568937695,4.8243434922229,3.20447258072161,0.0937632337056073,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Clk4",-0.445997781294268,5.88521251768319,3.18848727206896,0.0945113459608882,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Mzt1",-0.518474832699561,5.16575312044298,3.18411346965167,0.0947172849337208,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
