"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Chic1",0.169581733437648,6.10588550085192,1.10981376245229,0.313188275098623,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Iglon5",0.238629760570521,4.01792780242221,1.1096924658291,0.313213576816689,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Pknox2",-0.179511305530613,5.21985395641025,1.10869775463164,0.313421176978575,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"C030034I22Rik",0.242380107684348,4.27095301426061,1.10837419376505,0.313488747559232,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Kctd12b",0.460225253554039,2.02345183670453,1.10756499801313,0.313657825986789,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"BC030500",-0.474605300587688,3.03581366680878,1.10744893554328,0.313682087434263,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Cep83os",0.223612379541995,4.19779151025836,1.10661740245791,0.313855987360019,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Dhx16",-0.224736340422828,4.3568445741679,1.10632644025312,0.313916869149864,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Mrc1",-0.417265095609797,4.91952955067915,1.12605970608749,0.313949543936775,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Ppard",-0.353312466550482,3.16972202906951,1.10533784210383,0.314123851840039,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Ephx2",-0.390837269035769,2.98886825211909,1.10374391416033,0.314457981305568,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Tcp11l2",-0.210003263259257,4.60035502512595,1.10318273054291,0.314575740566631,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Cdh8",0.277347943354016,5.58534466477541,1.10308436470615,0.314596388201569,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Ifngr2",-0.192874579376978,5.48051505128519,1.10283844245568,0.314648017333013,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"2810403D21Rik",0.379558300625592,3.20542675831776,1.1027859932281,0.314659030129159,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Reck",0.443714935336456,2.44880270397541,1.10276508023167,0.314663421396637,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Tars",0.191055591870756,5.02595343045355,1.10262383627848,0.314693081791232,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Cdon",0.272048820344698,4.03280810549433,1.10257553450861,0.314703225789917,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Cenpf",-0.615832601088849,2.64921062110111,1.10424194793231,0.314728105078129,0.987744948172158,"Not Significant","Medium","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Gstm4",-0.389183762054368,2.34298283595851,1.10232682401606,0.314755465587994,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Satb1",0.17359184945881,5.19983493307375,1.10212583827946,0.314797690169118,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Fam210a",-0.195761404692206,4.97965480698492,1.1019284722248,0.314839162144604,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Fam102b",-0.195945404158657,5.6849329527154,1.10152699711135,0.314923546980167,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Fam172a",-0.173949971318344,5.87973417604304,1.10069808867366,0.315097874590518,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Rpgrip1",-0.217977714426137,5.49980207432987,1.10026688560276,0.315188615156472,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Cyb5b",-0.16924704122957,5.51169620933205,1.10019541109071,0.315203659546587,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Pkp4",0.170449436587075,6.77387002113415,1.10014974691446,0.31521327175535,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Enah",0.198691698626651,7.87392501247499,1.10000150791653,0.315244478614733,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Dip2c",0.164972595571274,6.939972988082,1.0992672434185,0.315399118788823,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Syngr2",-0.330322854898332,3.37338614201192,1.09902720392524,0.315449695860278,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Parvb",0.371963323746339,3.11575368078291,1.09821694179282,0.315620505930189,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Llph",-0.216861964210088,6.11319771495927,1.09813199723168,0.31563842058452,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Rhbdf1",0.352381041230155,2.79088170877384,1.09808962880885,0.31564735654951,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Pqbp1",-0.2491798289977,5.3128347552403,1.09807132077896,0.315651218025253,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Coa5",-0.205170197109648,4.62750708946103,1.09678640636456,0.315922396528784,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Mn1",-0.296989930412698,3.84571022048309,1.09647945603843,0.315987226854402,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Rrm1",-0.298890660847949,3.61009965299127,1.09647897749385,0.315987327941579,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Plod3",-0.21746458742315,4.71608296996966,1.09613365703478,0.31606028502949,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Iqub",-0.507736039526307,2.04600828161303,1.09574525697022,0.316142372376869,0.987744948172158,"Not Significant","Medium","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Vps26a",-0.183788552459987,5.01197201039396,1.09538663092198,0.316218194036122,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Gfod1",0.172269106427899,5.78112511501451,1.09509551118813,0.316279762387283,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Gtf2ird2",0.259530107834742,3.69284776684818,1.09492896949871,0.316314991648806,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Gm49169",-0.462178985406292,2.54302017091625,1.09457910385981,0.316389018407346,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Sf3b1",0.189203373702765,8.44923987833589,1.09415477511494,0.316478833667547,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Slc17a6",-0.335790176851059,5.904620686677,1.10430320584752,0.316497152156416,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Commd4",-0.206904138914298,5.75647666294438,1.09343031967723,0.316632259039868,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Gm49774",-0.45795495812395,2.51913298191139,1.09334959228855,0.316649362072672,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Jcad",-0.20944765606833,4.64609959690462,1.09320935759198,0.3166790755489,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Klhl12",0.180630043444963,5.28326865615287,1.09270546139055,0.316785875851694,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
