"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Rnd3",0.663593302878268,5.02615358494883,33.3603987973459,0.000127391731484734,0.999972384554704,"Not Significant","Medium","Not Significant","ASC","Dep_vs_Naive","Dependent","Naive",6,3,3,15755,2025-05-29
"Asic2",0.718555210154537,4.09198768561487,30.4097193591954,0.000187408629086959,0.999972384554704,"Not Significant","Medium","Not Significant","ASC","Dep_vs_Naive","Dependent","Naive",6,3,3,15755,2025-05-29
"Pik3ip1",-0.555234805958541,6.83105279886337,23.714947331786,0.000506130607639117,0.999972384554704,"Not Significant","Medium","Not Significant","ASC","Dep_vs_Naive","Dependent","Naive",6,3,3,15755,2025-05-29
"Kcnd3",0.626722223239143,4.33140623734568,22.5755719418982,0.000611382493958062,0.999972384554704,"Not Significant","Medium","Not Significant","ASC","Dep_vs_Naive","Dependent","Naive",6,3,3,15755,2025-05-29
"Aspg",-0.96676448388952,2.05725897089627,20.8135268810018,0.000830397145552706,0.999972384554704,"Not Significant","Medium","Not Significant","ASC","Dep_vs_Naive","Dependent","Naive",6,3,3,15755,2025-05-29
"Slc24a4",1.02694539139643,1.42093089451495,20.3244626502946,0.000907266176506643,0.999972384554704,"Not Significant","Large","Not Significant","ASC","Dep_vs_Naive","Dependent","Naive",6,3,3,15755,2025-05-29
"H1f0",-0.463564617441951,6.06627432609501,20.266934474313,0.000916015123072436,0.999972384554704,"Not Significant","Small","Not Significant","ASC","Dep_vs_Naive","Dependent","Naive",6,3,3,15755,2025-05-29
"Hist1h1c",-0.446914735807856,6.46897004740093,18.2998355652394,0.00132650463332506,0.999972384554704,"Not Significant","Small","Not Significant","ASC","Dep_vs_Naive","Dependent","Naive",6,3,3,15755,2025-05-29
"Rbm3",0.430666260918159,6.20352706103147,17.6697505994593,0.00150195344209474,0.999972384554704,"Not Significant","Small","Not Significant","ASC","Dep_vs_Naive","Dependent","Naive",6,3,3,15755,2025-05-29
"Hspa8",-0.547100205833639,10.1384351633329,17.5270213340201,0.0015454412569992,0.999972384554704,"Not Significant","Medium","Not Significant","ASC","Dep_vs_Naive","Dependent","Naive",6,3,3,15755,2025-05-29
"Pdia6",-0.434449539792773,7.32235874667466,17.5220620005611,0.00154697916280696,0.999972384554704,"Not Significant","Small","Not Significant","ASC","Dep_vs_Naive","Dependent","Naive",6,3,3,15755,2025-05-29
"Sox21",0.417592686768396,6.44397467719114,17.1578172219298,0.00166505558485581,0.999972384554704,"Not Significant","Small","Not Significant","ASC","Dep_vs_Naive","Dependent","Naive",6,3,3,15755,2025-05-29
"5430427N15Rik",-1.06763751602141,1.03753955098122,17.1618162927231,0.00166641223526733,0.999972384554704,"Not Significant","Large","Not Significant","ASC","Dep_vs_Naive","Dependent","Naive",6,3,3,15755,2025-05-29
"Fam221a",-1.83857117494097,-0.566472369288313,16.2666018615118,0.00195440290649662,0.999972384554704,"Not Significant","Large","Not Significant","ASC","Dep_vs_Naive","Dependent","Naive",6,3,3,15755,2025-05-29
"Gm46218",-0.490705439064808,4.30794534510483,15.6873527760486,0.0022649744599994,0.999972384554704,"Not Significant","Small","Not Significant","ASC","Dep_vs_Naive","Dependent","Naive",6,3,3,15755,2025-05-29
"Ddhd2",-0.401640959643195,5.36591606958283,15.2236893096526,0.00250518505819195,0.999972384554704,"Not Significant","Small","Not Significant","ASC","Dep_vs_Naive","Dependent","Naive",6,3,3,15755,2025-05-29
