"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"1700034P13Rik",-1.13102672034587,-1.26869070828104,5.52491725264357,0.0440735866569623,0.999893119677228,"Not Significant","Large","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Btbd10",0.392059391134312,5.10396626637391,5.70875467873875,0.0441341980533595,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Dhh",1.17057284413338,-0.360383728848643,5.73473116361223,0.0441651628080538,0.999893119677228,"Not Significant","Large","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Smim1",0.525789882224243,5.49507057936974,5.69835645122134,0.0442837453040086,0.999893119677228,"Not Significant","Medium","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Snhg7os",1.32313378337505,1.71505552330603,5.69921290797675,0.0442898474731374,0.999893119677228,"Not Significant","Large","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Serf1",-0.414890592599604,5.12606576863551,5.6952521287659,0.0443287341511654,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Dedd2",-0.466252459052974,3.13024698742776,5.69020058753845,0.044404617196735,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"B930094E09Rik",1.19131370334053,-1.12807018179555,5.60824552930504,0.0447178597622216,0.999893119677228,"Not Significant","Large","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Galnt14",0.866411882546167,1.95965648975954,5.66402556219095,0.0447934428945227,0.999893119677228,"Not Significant","Medium","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Hmcn1",0.428238211085426,4.31092343570853,5.65695601747504,0.0448869500075327,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Tns3",-0.462170504845687,6.64818111891099,5.65366093701299,0.0449346445229254,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Matn1",-1.33173095219034,2.98403635979718,5.65261575721024,0.0449555637168701,0.999893119677228,"Not Significant","Large","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Gcnt4",-0.606087729671064,1.36504165150321,5.65294920662146,0.0449772908218691,0.999893119677228,"Not Significant","Medium","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Plxnb3",-0.543025722837378,4.44877626447677,5.64681851168049,0.0450359369328337,0.999893119677228,"Not Significant","Medium","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Car12",1.01216879479595,4.10336147037404,5.64662689318183,0.0450391253084057,0.999893119677228,"Not Significant","Large","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Rbp1",0.584100626847017,8.23491748266081,5.63648216924535,0.0451880653605436,0.999893119677228,"Not Significant","Medium","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Ttf2",0.766568767367756,2.24248715792665,5.61538823067932,0.0455093239792802,0.999893119677228,"Not Significant","Medium","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Upp1",0.908290679780922,2.86361316655683,5.61233472091584,0.0455511064986739,0.999893119677228,"Not Significant","Medium","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Optn",0.416319412689255,3.22383845456175,5.61164524098786,0.0455600917809004,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Pcca",0.37178803689448,5.11173543486954,5.60658843856081,0.04563362642443,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Trim62",-0.392124645701076,3.23593594584258,5.59433763520201,0.0458201367238371,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Hrc",1.00089263529189,-0.649474629531184,5.61404704092648,0.0458962627989821,0.999893119677228,"Not Significant","Large","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Slc49a4",-0.274880685859299,5.39782300285589,5.57743982566441,0.0460732856050539,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Acap3",-0.329468142054877,4.29417048495549,5.57231848752451,0.0461517882969366,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Pcolce2",1.16991020619632,4.17576326940876,5.56347644522971,0.0462865851160634,0.999893119677228,"Not Significant","Large","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Gm26684",1.44565767641346,1.47142371150592,5.55421023990022,0.0464558350385049,0.999893119677228,"Not Significant","Large","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Fibcd1",1.36853498289625,3.84897656579019,5.5490327659476,0.04650847491601,0.999893119677228,"Not Significant","Large","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
