"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Atpif1",-0.0353557789031433,8.69202968331003,0.0832315530450606,0.778427988417601,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Prelid3b",-0.0649812561166281,4.67046606912057,0.0831358663177214,0.778553250428403,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Rpl23a",0.0339087606574855,9.99299920535685,0.0831284807456294,0.778561135770507,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Sybu",-0.111055044500528,3.43954297533333,0.0830571575716367,0.7786671810684,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Fcrls",0.0429066139145642,10.0895970741693,0.0830211623217446,0.778699866701052,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Rgs5",-0.395926086424037,4.94227437546833,0.0872216600901933,0.778719572720845,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Enc1",0.0775058566305725,5.47044296552198,0.0829808075963477,0.778752643713256,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Hipk2",-0.0624027120544067,5.63048648035492,0.0828538627484197,0.77891682828907,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Cebpg",-0.0474234454427645,6.08012715438631,0.0828044455909688,0.778980607151733,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Tmem199",0.0626306214607918,4.53781260030745,0.0828010372960936,0.778986650299209,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Plpp5",0.0852862287458272,3.78660478953836,0.0827208638070948,0.779095096772282,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Wdr24",-0.104049543712077,3.20393816087125,0.0826608335267214,0.779187476287676,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Gm5086",0.0715861576414541,4.95265655321291,0.0826029060890789,0.779242595127558,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Bcl11b",-0.133977385344365,3.25850256253388,0.0825080515033064,0.779384040044774,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Anxa7",-0.0564848120546447,5.79587334424783,0.0823987690650494,0.779506801136846,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Tlr1",-0.082138398367508,4.42798746898725,0.0823553453512035,0.77956509892485,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Ago1",0.064642431568176,5.05682822730685,0.0823354686798212,0.77958955689362,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
