"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Mrpl13",-0.148468442542276,5.86117292620755,1.47194195421513,0.247228385948905,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Lars",-0.145089302998424,5.83840917303734,1.47141880038355,0.247307972946501,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Wdr34",0.214541606561678,3.96871399595706,1.47106274301241,0.247362770466804,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Mthfs",-0.212003390878983,4.6029355111176,1.47071562362749,0.24741531000173,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Kif26b",-0.305546017236111,3.12095976711791,1.47064900380805,0.247426786853087,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Psmc3",0.137632019967202,7.15579541144181,1.47031245647329,0.247476370825934,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Cdc40",-0.118976263930149,6.44604081602114,1.47000104107492,0.247523811795846,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Gm27151",-0.558585055501151,0.398263299334323,1.47115014963431,0.247524156397697,0.999475196090607,"Not Significant","Medium","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Ints13",0.16207299396895,5.32205619144637,1.46929920895822,0.247630929650836,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Dhodh",-0.210429346406951,4.13107338013535,1.46789697083793,0.247845127012245,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Myl9",-0.329873376648452,2.14812450284518,1.46726219015398,0.247947607346592,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Camta2",0.158003603126927,4.79065396375457,1.46682164136432,0.248009083000662,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Pank2",-0.153928873077641,4.88279925269803,1.46664567849957,0.248035947080535,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"1600020E01Rik",0.18734858594645,4.27169334042781,1.46615991293945,0.248110349263926,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"4933408B17Rik",-0.256195371738954,3.04704917512679,1.46612221935511,0.248117466618023,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Hdhd5",-0.178012342919066,4.07530168856269,1.4652074759764,0.248256052353899,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Nampt",0.179891604344139,5.35274454210807,1.46499159342875,0.248288656054514,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
