"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Sypl",0.0510538819091272,5.93942125090617,0.0377601911019121,0.848249478704306,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Senp6",-0.0444545327703998,6.61148000485615,0.0377589825762408,0.848251874968804,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Jup",0.0617341858005362,5.37628335616956,0.0377236237895178,0.848322002024859,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Stxbp1",-0.0981214556011991,5.33574025945316,0.0382739806769983,0.848341441481911,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Nol11",-0.064310991687391,5.18161100912253,0.0376043144665965,0.848558880672596,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Snx5",0.0406308173912659,8.01760616542737,0.0376027880669751,0.848561913740428,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Cisd2",-0.0576714966093895,5.96505484416183,0.0375740074312458,0.848619114957089,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Pglyrp1",-0.0651012059468194,6.24368971611322,0.0377573782023026,0.84866277525242,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Hba-a1",0.24585794894353,9.34039031369831,0.0410230049879397,0.848727480922905,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Gcnt1",0.066351747572724,5.26913360015557,0.0374869640304397,0.84879225156619,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"BC003965",0.0784843259703144,4.67906959143021,0.0374140349836704,0.84893747450332,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Fto",-0.0607274188298542,5.37924696294038,0.0373050453694168,0.849154779035446,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Klf9",-0.0588567328916906,5.74858998668618,0.0372571578740044,0.849250361911243,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"BC028528",0.0541836892602972,6.50137322378365,0.0372032379079916,0.849358061976299,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Zdhhc20",-0.0545771667830487,6.00354220165604,0.0371329394793956,0.849498598370843,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Ywhaz",-0.0434185103096036,8.40467617005965,0.0368935440105367,0.849978223295806,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Atf6",0.0729259613739759,5.89175312525159,0.0370881976189258,0.850235721907512,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Higd2a",0.0451353445548284,6.84217916480217,0.0367294797122513,0.85030785777812,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Itpa",-0.0836067183970601,4.44760474724931,0.0366951686760872,0.850376891418226,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Cbx1",0.0483578752781698,6.31853004175833,0.0366216761377365,0.850524870953404,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"H2-T23",-0.0433611016311785,7.98139683543105,0.036603679584577,0.850561131081215,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Tubgcp5",0.0530635537499424,5.68785102025062,0.0365731905797039,0.850622582603747,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Scrg1",0.127422969640973,5.37284682668267,0.0377284658358158,0.850779653101151,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Mknk2",-0.0528240119711563,6.57097705142115,0.0364568777916812,0.850857259267402,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Fam13b",0.0660735854088442,5.17069734542089,0.0363852578142522,0.851001955631836,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Ythdc2",0.0846088726693898,4.80863818480928,0.0363014391499731,0.85123111403288,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Tgif1",0.0491395238809107,7.48088996078932,0.0361468580626423,0.851484671448386,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Atp5f1",-0.0393052161030463,7.98327579544112,0.0361273092664676,0.851524327400493,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Fam173a",-0.0532206947892907,5.94795958783631,0.036125666997563,0.851527659352511,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Faim2",-0.0920421161124061,4.47781043559611,0.0361174323864116,0.851544367503255,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Tnfrsf11a",-0.0724664785173697,5.05125504155582,0.035995346502753,0.851792313970661,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Gemin7",-0.059479495046254,5.21899220800604,0.0359761879281835,0.851831263073457,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Adcyap1r1",0.10450268859444,4.64963755615069,0.0361998088254264,0.852015046870866,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Myg1",0.0676985908344805,4.85136135533002,0.0357714725478464,0.852248120353056,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Rasa3",-0.0537682127061342,6.06610024702554,0.0357418307000131,0.852308581878201,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Itgb5",-0.0540976771678052,7.11984564244912,0.0356228639622571,0.85279708772888,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Myh9",-0.0485764845641009,7.80562061781387,0.0354434534296512,0.852918647407189,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Rab6b",-0.0551068317182536,5.96417617289906,0.0354206463619674,0.852965388414478,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
