"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Mafg",-0.270360751557832,5.56967619660048,1.17774801131582,0.297091011370491,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Susd6",0.284122005953631,5.9469243513715,1.17542003898202,0.29754509655827,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Unc80",0.609992950641406,4.2158639517192,1.17546944024527,0.297605028105971,0.999822942704652,"Not Significant","Medium","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Hdac8",-0.441911626546996,3.9030448436535,1.17500027937677,0.297694882447069,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Qars",0.316444750440122,4.85923681703499,1.17349757507737,0.297941790014156,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Scrn1",0.566632518669279,3.93403882629981,1.17383200673606,0.297967375190678,0.999822942704652,"Not Significant","Medium","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Snapc5",-0.248279308247542,5.95366328660554,1.17325719300879,0.297972443529226,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Gm10837",0.338260985320619,5.12863618311966,1.1721500294753,0.298199586874248,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Kpnb1",0.228309984726645,6.02704505085343,1.17206676861754,0.298206698250378,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"9130008F23Rik",-0.440583439290199,3.98433311048669,1.17129690678509,0.298430133575556,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
