"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Dcaf8",-0.0261319891869259,6.38535381727504,0.0622623547827712,0.808454203515527,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Tmem138",-0.0481761920724433,2.84933084566604,0.0622612307360837,0.808456733052488,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Ermard",-0.0511835807371025,2.60784530828144,0.0622391652562279,0.808490216916914,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Pcdhgc5",-0.0733181531189799,2.08170514376332,0.0621822766326959,0.808576976970631,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Smug1",-0.0438699612070473,3.3078455406847,0.0621003185253765,0.808698423090578,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Tnc",-0.165080494207622,0.165565127895429,0.0621341714454232,0.808725826222497,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Cse1l",0.0295079039185295,4.71464172065199,0.0620449395326372,0.808781449882874,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Gpr84",-0.143879448869004,0.277580375272892,0.0620284001458463,0.808877948837091,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Gm10785",0.118067188967433,0.111009956406139,0.0619860528083877,0.808952166940115,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Fam210b",-0.027417987062059,4.68860423674896,0.0619211854624992,0.808967935371007,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Rarb",0.116756208002202,0.166114394999784,0.0619074896150881,0.809067974047439,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Gm10848",0.11865593637918,0.369902069832812,0.0618628773722535,0.809118079522497,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
