ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
PID_FRA_PATHWAY,PID_FRA_PATHWAY,7/75,20/1060,0.35,4.946666666666666,4.914612403052495,2.4716626617657075e-4,0.030648617005894774,0.028619251873076616,PLAUR/CCL2/LIF/IL6/NOS3/FOSL1/THBD,7
PID_IL23_PATHWAY,PID_IL23_PATHWAY,5/75,14/1060,0.35714285714285715,5.0476190476190474,4.204925474688477,0.0018783280548367999,0.09808105619671731,0.09158672480168847,CCL2/IL1B/IL6/ALOX12B/SOCS3,5
PID_INTEGRIN3_PATHWAY,PID_INTEGRIN3_PATHWAY,6/75,21/1060,0.2857142857142857,4.038095238095238,3.878499627561019,0.002372928778952838,0.09808105619671731,0.09158672480168847,PLAUR/VEGFA/SPP1/THBS1/COL4A1/ITGB3,6
PID_NFAT_TFPATHWAY,PID_NFAT_TFPATHWAY,5/75,18/1060,0.2777777777777778,3.925925925925926,3.453235657435913,0.006418579208395573,0.19897595546026275,0.18580097708513502,EGR1/EGR2/EGR4/PTPRK/FOSL1,5
PID_IL6_7_PATHWAY,PID_IL6_7_PATHWAY,5/75,19/1060,0.2631578947368421,3.7192982456140347,3.298897142401852,0.008235720049637667,0.20424585723101416,0.19072193799160914,IRF1/IL6/MYC/SOCS3/CEBPD,5
PID_AP1_PATHWAY,PID_AP1_PATHWAY,7/75,37/1060,0.1891891891891892,2.673873873873874,2.8585531562301614,0.012281154326371172,0.24060745388677524,0.2246758907261908,EDN1/CCL2/EGR1/MT2A/IL6/MYC/FOSL1,7
PID_PRL_SIGNALING_EVENTS_PATHWAY,PID_PRL_SIGNALING_EVENTS_PATHWAY,3/75,8/1060,0.375,5.3,3.367178003498425,0.01472054723135811,0.24060745388677524,0.2246758907261908,EGR1/CDK2/CDKN1A,3
PID_AMB2_NEUTROPHILS_PATHWAY,PID_AMB2_NEUTROPHILS_PATHWAY,4/75,16/1060,0.25,3.533333333333333,2.816194046572206,0.02192371546171319,0.24060745388677524,0.2246758907261908,PLAUR/SELPLG/IL6/MST1R,4
PID_GMCSF_PATHWAY,PID_GMCSF_PATHWAY,4/75,16/1060,0.25,3.533333333333333,2.816194046572206,0.02192371546171319,0.24060745388677524,0.2246758907261908,OSM/CCL2/CISH/PIM1,4
PID_UPA_UPAR_PATHWAY,PID_UPA_UPAR_PATHWAY,4/75,16/1060,0.25,3.533333333333333,2.816194046572206,0.02192371546171319,0.24060745388677524,0.2246758907261908,PLAUR/FPR2/FPR1/ITGB3,4
PID_MYC_REPRESS_PATHWAY,PID_MYC_REPRESS_PATHWAY,5/75,24/1060,0.20833333333333334,2.9444444444444446,2.6575520479298205,0.022766377645920752,0.24060745388677524,0.2246758907261908,SLC11A1/GADD45A/CDKN1A/MYC/CEBPD,5
PID_P53_DOWNSTREAM_PATHWAY,PID_P53_DOWNSTREAM_PATHWAY,9/75,61/1060,0.14754098360655737,2.0852459016393445,2.408079520861397,0.023284592311623407,0.24060745388677524,0.2246758907261908,BBC3/GADD45A/SPP1/TNFRSF10B/CDKN1A/LIF/BCL2A1/TNFRSF10D/HIC1,9
PID_IL27_PATHWAY,PID_IL27_PATHWAY,3/75,10/1060,0.3,4.24,2.8392972197284916,0.028453289093208628,0.27140060365829766,0.2534301052836396,IL1B/IL6/IL12A,3
PID_IL3_PATHWAY,PID_IL3_PATHWAY,3/75,11/1060,0.2727272727272727,3.854545454545454,2.624859475058782,0.03716665046522943,0.3291903326920321,0.3073933497124238,OSM/CISH/PIM1,3
PID_E2F_PATHWAY,PID_E2F_PATHWAY,4/75,21/1060,0.19047619047619047,2.692063492063492,2.160125706886127,0.05508484198249692,0.40072719255071493,0.3741934735193433,CDK2/CDKN1A/MYC/HIC1,4
PID_SHP2_PATHWAY,PID_SHP2_PATHWAY,4/75,21/1060,0.19047619047619047,2.692063492063492,2.160125706886127,0.05508484198249692,0.40072719255071493,0.3741934735193433,VEGFA/IL6/NOS3/BDNF,4
PID_GLYPICAN_1PATHWAY,PID_GLYPICAN_1PATHWAY,3/75,13/1060,0.23076923076923078,3.261538461538462,2.262886700106503,0.058170076338007,0.40072719255071493,0.3741934735193433,VEGFA/FGF2/CRIPTO,3
PID_TOLL_ENDOGENOUS_PATHWAY,PID_TOLL_ENDOGENOUS_PATHWAY,3/75,13/1060,0.23076923076923078,3.261538461538462,2.262886700106503,0.058170076338007,0.40072719255071493,0.3741934735193433,TLR2/S100A9/CD14,3
PID_HIF1_TFPATHWAY,PID_HIF1_TFPATHWAY,5/75,32/1060,0.15625,2.2083333333333335,1.9143691389752189,0.06927914149956944,0.4190912083830148,0.39134153584152487,CP/EDN1/VEGFA/ADM/HK2,5
PID_INTEGRIN1_PATHWAY,PID_INTEGRIN1_PATHWAY,6/75,42/1060,0.14285714285714285,2.019047619047619,1.8586847312910468,0.06966620680576642,0.4190912083830148,0.39134153584152487,PLAUR/VEGFA/SPP1/THBS1/CD14/COL4A1,6
PID_CMYB_PATHWAY,PID_CMYB_PATHWAY,5/75,33/1060,0.15151515151515152,2.1414141414141414,1.8372806178475736,0.07728640683756063,0.4190912083830148,0.39134153584152487,HES1/CDKN1A/MYC/PIM1/CEBPD,5
PID_VEGFR1_2_PATHWAY,PID_VEGFR1_2_PATHWAY,4/75,24/1060,0.16666666666666666,2.3555555555555556,1.8526934276996463,0.08334182060914413,0.4190912083830148,0.39134153584152487,VEGFA/NOS3/CDH5/ITGB3,4
PID_P73PATHWAY,PID_P73PATHWAY,5/75,34/1060,0.14705882352941177,2.0784313725490193,1.7628639149065854,0.08577707086197388,0.4190912083830148,0.39134153584152487,IL4R/BBC3/CDK2/CDKN1A/MYC,5
PID_IL12_2PATHWAY,PID_IL12_2PATHWAY,4/75,25/1060,0.16,2.2613333333333334,1.760314226835382,0.09408925625163547,0.4190912083830148,0.39134153584152487,GADD45B/IL1R1/IL1B/IL12A,4
PID_IL4_2PATHWAY,PID_IL4_2PATHWAY,4/75,25/1060,0.16,2.2613333333333334,1.760314226835382,0.09408925625163547,0.4190912083830148,0.39134153584152487,IL4R/EGR2/SOCS3/ITGB3,4
PID_SMAD2_3NUCLEAR_PATHWAY,PID_SMAD2_3NUCLEAR_PATHWAY,4/75,25/1060,0.16,2.2613333333333334,1.760314226835382,0.09408925625163547,0.4190912083830148,0.39134153584152487,CDK2/CDKN1A/MYC/RUNX1,4
PID_TAP63_PATHWAY,PID_TAP63_PATHWAY,4/75,25/1060,0.16,2.2613333333333334,1.760314226835382,0.09408925625163547,0.4190912083830148,0.39134153584152487,BBC3/GADD45A/EGR2/CDKN1A,4
PID_REG_GR_PATHWAY,PID_REG_GR_PATHWAY,5/75,36/1060,0.1388888888888889,1.962962962962963,1.6213297525132444,0.10417512474750584,0.4190912083830148,0.39134153584152487,EGR1/NR4A1/CDKN1A/IRF1/IL6,5
PID_IL5_PATHWAY,PID_IL5_PATHWAY,2/75,8/1060,0.25,3.533333333333333,1.983763785006824,0.1047728020957537,0.4190912083830148,0.39134153584152487,CISH/PIM1,2
PID_P38_MKK3_6PATHWAY,PID_P38_MKK3_6PATHWAY,2/75,8/1060,0.25,3.533333333333333,1.983763785006824,0.1047728020957537,0.4190912083830148,0.39134153584152487,GADD45B/GADD45A,2
PID_S1P_S1P1_PATHWAY,PID_S1P_S1P1_PATHWAY,2/75,8/1060,0.25,3.533333333333333,1.983763785006824,0.1047728020957537,0.4190912083830148,0.39134153584152487,VEGFA/ITGB3,2
PID_INTEGRIN_A4B1_PATHWAY,PID_INTEGRIN_A4B1_PATHWAY,3/75,17/1060,0.17647058823529413,2.4941176470588236,1.712882602089416,0.11301011458327148,0.437914194010177,0.4089181777684166,SPP1/THBS1/CD14,3
PID_IL2_1PATHWAY,PID_IL2_1PATHWAY,4/75,27/1060,0.14814814814814814,2.0938271604938272,1.5879649810777612,0.11744040581183321,0.4412912218384036,0.41207159933976567,CISH/CDK2/MYC/SOCS3,4
PID_AVB3_OPN_PATHWAY,PID_AVB3_OPN_PATHWAY,3/75,18/1060,0.16666666666666666,2.3555555555555556,1.599853481799423,0.12899472938620649,0.44773414905906,0.41808791508061627,CD44/SPP1/ITGB3,3
PID_IL1_PATHWAY,PID_IL1_PATHWAY,3/75,18/1060,0.16666666666666666,2.3555555555555556,1.599853481799423,0.12899472938620649,0.44773414905906,0.41808791508061627,IRAK3/IL1R1/IL1B,3
PID_ATF2_PATHWAY,PID_ATF2_PATHWAY,4/75,28/1060,0.14285714285714285,2.019047619047619,1.5072807134959316,0.1299873335977916,0.44773414905906,0.41808791508061627,HES1/GADD45A/IL6/SOCS3,4
PID_ARF6_PATHWAY,PID_ARF6_PATHWAY,3/75,20/1060,0.15,2.12,1.3946873035689513,0.16315037475844463,0.5187345248730034,0.48438707755543614,USP6/EFNA1/ITGB3,3
PID_HNF3B_PATHWAY,PID_HNF3B_PATHWAY,3/75,20/1060,0.15,2.12,1.3946873035689513,0.16315037475844463,0.5187345248730034,0.48438707755543614,FOXF1/ALB/CEBPD,3
PID_RB_1PATHWAY,PID_RB_1PATHWAY,3/75,20/1060,0.15,2.12,1.3946873035689513,0.16315037475844463,0.5187345248730034,0.48438707755543614,CDK2/CDKN1A/CEBPD,3
PID_AVB3_INTEGRIN_PATHWAY,PID_AVB3_INTEGRIN_PATHWAY,5/75,42/1060,0.11904761904761904,1.6825396825396826,1.2449134493070875,0.16975331450379866,0.5262352749617758,0.49139117356362766,VEGFA/SPP1/FGF2/COL4A1/ITGB3,5
PID_MYC_ACTIV_PATHWAY,PID_MYC_ACTIV_PATHWAY,3/75,22/1060,0.13636363636363635,1.927272727272727,1.2122177718985305,0.19968861544712277,0.5895568646534101,0.5505199924607395,MYC/PIM1/FOSL1,3
PID_PTP1B_PATHWAY,PID_PTP1B_PATHWAY,3/75,22/1060,0.13636363636363635,1.927272727272727,1.2122177718985305,0.19968861544712277,0.5895568646534101,0.5505199924607395,FCGR2A/SOCS3/ITGB3,3
PID_TELOMERASE_PATHWAY,PID_TELOMERASE_PATHWAY,2/75,12/1060,0.16666666666666666,2.3555555555555556,1.3025301938550533,0.20621942938539756,0.5946792847392859,0.5553032370231024,IRF1/MYC,2
PID_IFNG_PATHWAY,PID_IFNG_PATHWAY,2/75,13/1060,0.15384615384615385,2.1743589743589746,1.175059080100656,0.23313749357583222,0.6284575913783303,0.5868449495043832,IRF1/IL1B,2
PID_S1P_S1P3_PATHWAY,PID_S1P_S1P3_PATHWAY,2/75,13/1060,0.15384615384615385,2.1743589743589746,1.175059080100656,0.23313749357583222,0.6284575913783303,0.5868449495043832,VEGFA/ITGB3,2
PID_VEGFR1_PATHWAY,PID_VEGFR1_PATHWAY,2/75,13/1060,0.15384615384615385,2.1743589743589746,1.175059080100656,0.23313749357583222,0.6284575913783303,0.5868449495043832,VEGFA/NOS3,2
PID_HIF2PATHWAY,PID_HIF2PATHWAY,2/75,14/1060,0.14285714285714285,2.019047619047619,1.058651825392158,0.26026552038093287,0.6723525943174099,0.6278334921469872,VEGFA/EFNA1,2
PID_INTEGRIN_A9B1_PATHWAY,PID_INTEGRIN_A9B1_PATHWAY,2/75,14/1060,0.14285714285714285,2.019047619047619,1.058651825392158,0.26026552038093287,0.6723525943174099,0.6278334921469872,VEGFA/SPP1,2
PID_DELTA_NP63_PATHWAY,PID_DELTA_NP63_PATHWAY,3/75,26/1060,0.11538461538461539,1.630769230769231,0.8981676344819499,0.2774524601685622,0.6880821012180341,0.6425214867061441,HES1/RUNX1/CEBPD,3
PID_FGF_PATHWAY,PID_FGF_PATHWAY,3/75,26/1060,0.11538461538461539,1.630769230769231,0.8981676344819499,0.2774524601685622,0.6880821012180341,0.6425214867061441,PLAUR/SPP1/FGF2,3
