ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
PID_RAC1_REG_PATHWAY,PID_RAC1_REG_PATHWAY,22/829,22/1060,1,1.278648974668275,2.5008599314526103,0.004213906026471463,0.8048560510560494,0.8048560510560494,RALBP1/DEF6/TRIO/RASGRF1/ARHGEF7/CHN2/RASGRF2/ARHGAP9/CHN1/ARHGEF6/VAV3/DOCK2/VAV1/TIAM2/DOCK1/EPS8/TIAM1/KALRN/RACGAP1/SPATA13/BCR/ARHGEF25,22
PID_AJDISS_2PATHWAY,PID_AJDISS_2PATHWAY,18/829,18/1060,1,1.278648974668275,2.257766879310522,0.011502345966131141,0.9406473099141565,0.9406473099141565,CDH1/MET/PTPN6/CABLES1/EGF/GNA12/EGFR/GFRA1/TIAM1/RET/GDNF/ROBO1/JUP/HRAS/BDNF/SLIT1/CTNND1/NME1,18
PID_FAS_PATHWAY,PID_FAS_PATHWAY,17/829,17/1060,1,1.278648974668275,2.193102910224471,0.014774565077185704,0.9406473099141565,0.9406473099141565,CASP10/CFLAR/BTK/BID/BIRC3/MAPK9/CASP8/MAP3K1/MAPK8/MAP2K6/MAPK10/PIK3CA/CLTC/PIK3R1/SYK/PIK3CD/MAPK11,17
PID_EPHB_FWD_PATHWAY,PID_EPHB_FWD_PATHWAY,21/829,22/1060,0.9545454545454546,1.220528566728808,1.9792323188316407,0.03071770605930312,0.9576140798526105,0.9576140798526105,PXN/TF/MAPK1/DNM1/EFNB3/PIK3CA/EFNB2/EPHB2/KRAS/GRB7/PIK3R1/RASA1/PAK1/EPHB1/SYNJ1/KALRN/CRK/HRAS/EPHB3/EFNA5/ITSN1,21
PID_P75_NTR_PATHWAY,PID_P75_NTR_PATHWAY,20/829,21/1060,0.9523809523809523,1.2177609282555,1.9085392160204713,0.037910275682776336,0.9576140798526105,0.9576140798526105,BAD/BIRC3/RTN4R/MAPK9/NGFR/MAG/MAPK8/MAPK10/PIK3CA/SORT1/NGF/TP53/PIK3R1/RHOC/ZNF274/CYCS/MYD88/BDNF/IRAK1/NTRK1,20
PID_NETRIN_PATHWAY,PID_NETRIN_PATHWAY,13/829,13/1060,1,1.278648974668275,1.9141459112335235,0.04010949025560672,0.9576140798526105,0.9576140798526105,TRIO/NTN1/CAMK2A/MAPK1/UNC5A/PIK3CA/MAP1B/PIK3R1/PAK1/DOCK1/PITPNA/YES1/DCC,13
PID_RAS_PATHWAY,PID_RAS_PATHWAY,13/829,13/1060,1,1.278648974668275,1.9141459112335235,0.04010949025560672,0.9576140798526105,0.9576140798526105,RASGRF1/RASGRP2/LGALS1/RASGRF2/KRAS/RASA1/RASGRP3/RASA2/PRKCB/PRKCE/RASGRP4/HRAS/RIN1,13
PID_REELIN_PATHWAY,PID_REELIN_PATHWAY,13/829,13/1060,1,1.278648974668275,1.9141459112335235,0.04010949025560672,0.9576140798526105,0.9576140798526105,PAFAH1B1/NCK2/GSK3B/RAPGEF1/MAPK8/PIK3CA/MAP1B/PIK3R1/LRP8/LRPAP1/DAB1/CDK5R1/GRIN2A,13
PID_CDC42_REG_PATHWAY,PID_CDC42_REG_PATHWAY,12/829,12/1060,1,1.278648974668275,1.8381742856103296,0.05145011724342208,0.9995249825063293,0.9995249825063293,RALBP1/ARHGEF7/MCF2L/ARHGEF6/VAV3/DOCK10/DOCK11/RACGAP1/SPATA13/ITSN1/NME1/ARHGEF25,12
PID_ERBB_NETWORK_PATHWAY,PID_ERBB_NETWORK_PATHWAY,11/829,11/1060,1,1.278648974668275,1.759078834763253,0.06597942908111218,0.9995249825063293,0.9995249825063293,ERBB3/EREG/EGF/ERBB2/EGFR/NRG1/NRG2/TGFA/NRG4/BTC/NRG3,11
PID_TRKR_PATHWAY,PID_TRKR_PATHWAY,22/829,24/1060,0.9166666666666666,1.1720948934459188,1.6147785889491502,0.07746720386248866,0.9995249825063293,0.9995249825063293,MATK/RASGRF1/NGFR/MAPK1/DNM1/RAPGEF1/PIK3CA/MCF2L/SHC2/KRAS/NGF/FRS3/PIK3R1/RASA1/SHC3/DOCK1/TIAM1/CRK/HRAS/BDNF/RHOG/NTRK1,22
PID_FAK_PATHWAY,PID_FAK_PATHWAY,27/829,30/1060,0.9,1.1507840772014475,1.586414800023357,0.07916677612211138,0.9995249825063293,0.9995249825063293,MAPK9/MAP2K4/NCK2/PXN/MAPK1/ARHGEF7/RAPGEF1/MAPK8/PIK3CA/ARHGEF11/TLN1/ITGAV/MAPK8IP3/GRB7/SH3GL1/PIK3R1/RASA1/ARHGAP26/PAK1/DOCK1/ASAP1/MMP14/ARHGAP35/CRK/YES1/JUN/ARHGEF28,27
PID_CXCR3_PATHWAY,PID_CXCR3_PATHWAY,16/829,17/1060,0.9411764705882353,1.2034343290995528,1.6011270801154973,0.08613953070831507,0.9995249825063293,0.9995249825063293,ITGAL/GNB1/MAPK1/DNM1/MAP2K6/PIK3CA/GNAZ/KRAS/PIK3R1/CXCL13/ITGB2/CXCL10/PIK3CD/HRAS/MAPK11/GNG2,16
PID_ERBB4_PATHWAY,PID_ERBB4_PATHWAY,16/829,17/1060,0.9411764705882353,1.2034343290995528,1.6011270801154973,0.08613953070831507,0.9995249825063293,0.9995249825063293,NEDD4/MAPK1/PRLR/PIK3CA/EREG/STAT5A/YAP1/ERBB2/LRIG1/PIK3R1/NRG1/NRG2/NRG4/PIK3CD/BTC/NRG3,16
PID_FCER1_PATHWAY,PID_FCER1_PATHWAY,26/829,29/1060,0.896551724137931,1.1463749428060397,1.5134067270987495,0.0928752340091818,0.9995249825063293,0.9995249825063293,BTK/MAP2K4/LAT2/PXN/MAP3K1/MAPK1/NFATC2/MAPK8/ITK/CBLB/DOK1/WIPF1/PLA2G4A/PIK3CA/VAV1/PIK3R1/RASA1/FCER1G/PTPN13/SYK/PRKCB/S1PR1/HRAS/JUN/FCER1A/HCLS1,26
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY,PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY,15/829,16/1060,0.9375,1.1987334137515078,1.5167007100859815,0.10511792885274042,0.9995249825063293,0.9995249825063293,NCK2/MAPK1/PTPN6/PIK3CA/KRAS/TLN1/EGF/PIK3R1/RASA1/EGFR/GSN/PAK1/PIK3CD/HRAS/PIP5K1C,15
