ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
PID_IL12_STAT4_PATHWAY,PID_IL12_STAT4_PATHWAY,1/40,15/1060,0.06666666666666667,1.7666666666666668,0.5919321863980114,0.4406138665439503,0.6149739903276363,0.5572049479317692,IRF1,1
PID_EPHRINB_REV_PATHWAY,PID_EPHRINB_REV_PATHWAY,1/40,16/1060,0.0625,1.65625,0.5235485344753804,0.462025775958536,0.6149739903276363,0.5572049479317692,ITGB3,1
PID_IL8_CXCR2_PATHWAY,PID_IL8_CXCR2_PATHWAY,1/40,16/1060,0.0625,1.65625,0.5235485344753804,0.462025775958536,0.6149739903276363,0.5572049479317692,RAC2,1
PID_INTEGRIN_CS_PATHWAY,PID_INTEGRIN_CS_PATHWAY,1/40,16/1060,0.0625,1.65625,0.5235485344753804,0.462025775958536,0.6149739903276363,0.5572049479317692,ITGB3,1
PID_P53_REGULATION_PATHWAY,PID_P53_REGULATION_PATHWAY,1/40,16/1060,0.0625,1.65625,0.5235485344753804,0.462025775958536,0.6149739903276363,0.5572049479317692,CDK2,1
PID_AVB3_INTEGRIN_PATHWAY,PID_AVB3_INTEGRIN_PATHWAY,2/40,42/1060,0.047619047619047616,1.2619047619047619,0.34282464960429493,0.4775037422720869,0.6149739903276363,0.5572049479317692,COL4A1/ITGB3,2
PID_CXCR3_PATHWAY,PID_CXCR3_PATHWAY,1/40,17/1060,0.058823529411764705,1.5588235294117647,0.45976391284052714,0.4826378151938412,0.6149739903276363,0.5572049479317692,CXCL11,1
PID_INTEGRIN_A4B1_PATHWAY,PID_INTEGRIN_A4B1_PATHWAY,1/40,17/1060,0.058823529411764705,1.5588235294117647,0.45976391284052714,0.4826378151938412,0.6149739903276363,0.5572049479317692,THBS1,1
PID_INTEGRIN2_PATHWAY,PID_INTEGRIN2_PATHWAY,1/40,17/1060,0.058823529411764705,1.5588235294117647,0.45976391284052714,0.4826378151938412,0.6149739903276363,0.5572049479317692,PLAUR,1
PID_AVB3_OPN_PATHWAY,PID_AVB3_OPN_PATHWAY,1/40,18/1060,0.05555555555555555,1.472222222222222,0.3999693419686339,0.502479126212294,0.6202476714183004,0.5619832332637499,ITGB3,1
