"gene","logFC","logCPM","F","PValue","FDR","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_cells","group1_cells","group2_cells","genes_tested","analysis_date"
"Rgs4",-0.36994648896267,11.4743269382398,9.45677990869491,0.00221417725646137,0.0193535493527735,"Significant","Small","Downregulated","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Atp1a2",-0.372412107838632,11.8781276822994,9.07844590353575,0.00271245051227851,0.0228620828892046,"Significant","Small","Downregulated","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Ubc",-0.262690924363925,11.6391602371802,8.98938660953839,0.00284408584297214,0.023144974446256,"Significant","Small","Downregulated","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Atp5l",-0.247128912617346,11.0702239645048,8.40995482506539,0.00388792115953536,0.0305849797883448,"Significant","Small","Downregulated","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Tpm2",-0.351434840057522,13.1742627847195,8.28561209366528,0.00416015883608317,0.0316708866230848,"Significant","Small","Downregulated","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Sparc",-0.284857368944253,11.2011440067273,7.66490940280389,0.00582935976754927,0.0410729434943792,"Significant","Small","Downregulated","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Atp5j",-0.242869772596111,10.9770197748897,7.64898802657919,0.00588027286288112,0.0410729434943792,"Significant","Small","Downregulated","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Ubb",-0.199836848550286,12.6258773822523,7.63750096417571,0.0059172884695292,0.0410729434943792,"Significant","Small","Downregulated","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Tpt1",-0.212901814525567,12.9222213289214,7.3511914249567,0.00692120597311287,0.0466687031329896,"Significant","Small","Downregulated","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Cox8a",-0.198770379605741,12.0645424407085,7.06187308072004,0.00811385093680205,0.0531908005857023,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Crim1",-0.259674713946933,11.4750180787429,6.81097279607911,0.00931914768855328,0.0568189531643728,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Ppp1cb",-0.253291900490064,10.9667668026896,6.79926415494127,0.00937882886638986,0.0568189531643728,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Atp5h",-0.233731522156377,11.0225313275094,6.79719307890015,0.00938957276868873,0.0568189531643728,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"mt-Nd4l",-0.206343140258556,11.865698875807,6.59823470714032,0.0104830111528327,0.0618497658017131,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Ptms",-0.202470438721351,11.3104262889453,6.46653374179127,0.0112781374396944,0.0649180594089726,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Myl9",-0.290722941968476,13.3758779392355,6.20925988443318,0.0130179772741612,0.0731486342071916,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Rpl37a",-0.175938048459666,11.974187406847,6.09309717209553,0.0138883421184982,0.0762243893015248,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Itm2b",-0.207436159959577,12.1479206827306,6.03272407574028,0.0143655763842894,0.0770517278793702,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Tpm1",-0.250243101262896,13.0361506443858,5.88781052925614,0.0155814644847075,0.0807321379925214,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Actg1",-0.203434107187166,11.43529585369,5.80055381460821,0.0163644341310982,0.0807321379925214,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Palld",-0.249625268617482,11.4409730680454,5.78199467353135,0.0165382611686065,0.0807321379925214,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Crip1",-0.290828189474288,13.9136458908455,5.77632189079524,0.0165922163581042,0.0807321379925214,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Atp5a1",-0.207961868572948,11.029062891608,5.75786740259489,0.0167621811933625,0.0807321379925214,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Pln",-0.2466809239766,11.8652360206735,5.4547730072845,0.0198938024723118,0.0938987476693119,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Lbh",-0.248031239807069,11.0647096141847,5.32477980965293,0.0214119944328181,0.0990829546302954,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Rpl38",-0.155705660453618,11.6110004998801,5.0510168171682,0.0250255835900811,0.113577648601137,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Mef2c",-0.220763142046231,11.2533858633045,4.91305524106755,0.0270819482739384,0.117914351680084,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"mt-Nd1",0.142284079632821,13.4652055419842,4.90701450005985,0.0271759167697546,0.117914351680084,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Uqcrh",-0.177526837087078,11.2633979483952,4.88761238030583,0.0274800395864603,0.117914351680084,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Rpl36",-0.17040361607676,11.5139202451596,4.75648471835433,0.029630831239745,0.124872788796068,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Rpl8",-0.162626764195917,11.60355986027,4.64161702264046,0.0316594722906388,0.131081323870013,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Rps6",-0.174950428913623,11.3899404330389,4.60990334266285,0.0322447837726453,0.131202913281798,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Rps23",-0.152870045726833,12.0452010704842,4.38892112946752,0.0366513984395666,0.146558689307798,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Sh3bgrl",-0.215117194082935,10.9455624703999,4.36057977498036,0.0372606837223216,0.146558689307798,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Ppp1r12b",-0.209058642158464,10.8963339258415,4.23866136146792,0.0400057022147174,0.154776159388087,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"H3f3a",-0.155882240906547,11.5372927427112,4.16766262454083,0.0417015987374947,0.15873511777498,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Mustn1",-0.207376696721099,11.1937916012887,4.10252530608525,0.0433241957527716,0.161234232071327,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Calm1",-0.14590939274964,12.1519657731368,4.08684967489127,0.0437245375108684,0.161234232071327,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Filip1l",-0.201321889740791,11.9472005105281,4.00565925765849,0.0458657986243422,0.164869667348104,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Naca",-0.166994443637484,11.2829835991269,3.99656630877055,0.0461076188346393,0.164869667348104,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Neat1",0.268542367499457,11.1679082577121,3.90125595153003,0.048777838611409,0.16947814340728,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Ybx1",-0.167923424233397,11.1758059764028,3.89918531996759,0.0488326853885382,0.16947814340728,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"mt-Atp6",-0.126684770079054,15.5451472533316,3.82157027857322,0.0511266436277569,0.174867940523922,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
"Ntn4",-0.199329272217712,11.0916026589341,3.72040874114716,0.0542895258258416,0.182141211556326,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",510,241,269,236,2025-05-28
