"gene","logFC","logCPM","F","PValue","FDR","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_cells","group1_cells","group2_cells","genes_tested","analysis_date"
"Prdx1",-0.0730570457369897,10.7979246279703,3.1470058152612,0.0762885962695482,0.126875686844008,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rpl24",-0.0642873584421232,10.7137670644551,3.08516885628146,0.0792325648187196,0.13107089180118,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rpl15",-0.0692790259283855,10.4368167010585,3.06779462470692,0.0800815974457196,0.13177448045301,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rps20",-0.0758435305200993,10.353138347475,3.03200444769827,0.0818616768104628,0.13399463941081,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Morf4l1",0.0726459937451283,10.5949953054151,2.99696530248287,0.0836458772970346,0.136198260939151,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rpl3",-0.0631651604355277,10.6263669538864,2.96907215389324,0.0850962682750566,0.137838226216368,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rpl5",-0.0725801998148747,10.250097404453,2.94599187089468,0.0863169885807645,0.139091105951387,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Desi1",-0.0701548526645074,10.5986926815665,2.9259674497609,0.0873914613821405,0.140096621081679,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Mobp",0.0691740115672222,12.6059121890881,2.86349285191916,0.0908385205320434,0.144875794284438,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rpl26",-0.0630156936735367,10.7040620061418,2.72784776410845,0.0988413657854588,0.156835024282029,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Qdpr",-0.0619311310340045,12.165096552442,2.71326256133371,0.0997467034140907,0.157468145998894,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Atp5h",-0.0650199096925623,10.3828403017216,2.61494398828401,0.106091578348361,0.166638792254244,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Calm1",-0.0591872284469007,11.1546403921386,2.5624127285244,0.109662114420075,0.171381495400218,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Mbp",-0.0464368995409858,13.1498679322655,2.41213392456377,0.12062921421191,0.18757842809952,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Cox6c",-0.0566857305525139,10.8892578920101,2.38713209035274,0.122568934185675,0.18964646035694,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rps15a",-0.063275069520133,10.3699417708417,2.37444976694474,0.123566083517388,0.190242831553998,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Actb",0.0580903385643558,12.9816206170972,2.35193804668018,0.125358520371197,0.192051723327302,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Tmem88b",0.0657049863052926,10.4244159867703,2.23094227792604,0.135501697428455,0.206573666177694,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rpl18a",-0.0567884376580338,10.5659025013735,2.20709246953218,0.13760754375961,0.208760712727994,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rpl11",-0.052997054944434,10.6207942251706,2.19063668153328,0.139081927333272,0.209973200974017,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Olig1",-0.0672319857241327,11.0753228908392,2.17146745841602,0.140821929402525,0.211573043691716,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Ndrg1",0.0544792741091396,11.2172142366722,2.03519992884144,0.153921921671632,0.228998859249121,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Serinc1",0.0627178996651013,10.3582621662021,2.02867198642547,0.154583267139811,0.228998859249121,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Lpar1",-0.0803763708802281,10.5167803820137,2.02822994126815,0.154629454798442,0.228998859249121,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Fos",0.153671895607949,12.0867973055631,2.00161322567448,0.157362587140503,0.231942012325575,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Fabp5",-0.0867237801661227,10.6925894346844,1.99104531772914,0.158461185485541,0.2324595692736,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Tmeff2",-0.0781236289726422,10.3759202988373,1.96209451272062,0.16151652229523,0.235829288421673,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rps19",-0.0594765286063778,10.2332883996886,1.91007935620179,0.167179836680363,0.242683182446457,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rhob",0.0584462407462662,10.8419470828466,1.90476379844649,0.167771331916361,0.242683182446457,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Eif1",-0.039615466823506,11.764719117871,1.89151778159042,0.169255772235486,0.243696968357574,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rpl18",-0.0500878700858143,10.416238183001,1.87156158123869,0.171520772783856,0.245820093713268,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Ccp110",0.0713762761378834,10.4408795549453,1.85079968041302,0.173914468374817,0.24800943035048,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Mbnl2",0.0546422717345518,10.6673496483435,1.84454154873852,0.174643296613361,0.24800943035048,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Fnbp1",0.0634692260001524,10.4486610105923,1.80290055633412,0.179584749269323,0.253006650349728,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rpl13a",-0.0521436746178295,10.5141309295956,1.80120553329771,0.17978929172762,0.253006650349728,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Gatm",-0.042596098234876,11.9926405513088,1.75356409764114,0.185650279874359,0.258960503193839,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Son",0.0547170057001412,10.4824865334551,1.74882440091684,0.186245411341184,0.258960503193839,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Cldn11",0.0510293640591446,12.3663817607658,1.74665795491909,0.186518175933826,0.258960503193839,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Eef1a1",-0.0395505332706333,11.9656525408538,1.66886955892122,0.196627998033545,0.271783588393033,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Cnp",-0.0446995165686191,13.0233498715016,1.60243844119964,0.20577330671294,0.283165922069577,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Atp1b3",0.0570730174582225,10.6159862921106,1.53285528446665,0.215896637997018,0.295787904921024,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Tcf4",-0.0699814649246562,10.8178981254159,1.50990758067549,0.219366287408951,0.299223313088525,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Atp6v0c",-0.0448618402798194,10.4941551111824,1.48915849837207,0.222557169947332,0.302250130365154,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Gnas",-0.0509480810099113,10.4367929843689,1.40090553156247,0.236777436197315,0.320164272423326,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Sec62",0.0459660475131859,10.6147531167049,1.38552260069119,0.239367232428501,0.322264975260882,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Trf",-0.0425483429730244,13.1056072726257,1.36055840141824,0.24364395962503,0.326608928635277,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rhoa",-0.0482198601433863,10.2251835261188,1.34391149638522,0.246547446223599,0.329082642813474,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Aplp1",0.0326858033603324,12.4882586094754,1.32470317797233,0.249950647238859,0.332199364492672,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Slc48a1",-0.0472818616605655,10.4469661768627,1.30247070897402,0.253961949007044,0.336094324005067,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Pdlim2",0.0608553029475372,10.6356474987496,1.20998682304792,0.271529258779501,0.357820336781461,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Sirt2",-0.0617266789718549,10.7589390879806,1.15567628586586,0.28255519752954,0.370779183256063,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Stmn1",-0.0353243816003311,11.9626037781974,1.1457933069462,0.284620121376404,0.371919570370007,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Tspan2",-0.052966085231059,11.9722016670347,1.13340050105474,0.287240606289141,0.373773341238171,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Clic4",-0.0536721159340446,10.5117664964278,1.10236530165897,0.293932998047172,0.380888176636127,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Plekhb1",0.0481719899321063,10.2699710062936,1.08794928722363,0.29711012746631,0.382548038565206,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Dpysl2",0.0424728043039589,10.8318258297081,1.08541137101275,0.297674036439807,0.382548038565206,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Malat1",0.0351351576158856,17.0366200332137,1.01154044837652,0.314711892621496,0.402779418128746,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Gsn",0.0552680331657686,11.1391575386317,0.996508449822208,0.318334849613205,0.405746468154536,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rtn3",0.0429202356575937,10.5652895597159,0.979014396243302,0.322617052614087,0.409526136175433,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Slc25a4",-0.0357322298041743,10.689336001693,0.972821249911497,0.324151809136944,0.409801677404836,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Cox4i1",-0.0310326888796821,11.1596429611633,0.96524038130092,0.326043634410127,0.410524576119634,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Ptma",-0.0272675051356429,12.8783938094695,0.957467163836694,0.327998681582999,0.411320927307712,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Slc44a1",0.0452768894264319,10.3462322479208,0.926247213870206,0.33600989788111,0.419675013016165,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Stmn4",-0.0321853702719423,11.4480164221683,0.903322643727985,0.342060057986592,0.423868938924521,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rpl7",-0.0376804066979122,10.46751067059,0.903197145763347,0.342093580932652,0.423868938924521,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Tecr",-0.0419397929057343,10.3310845674061,0.897654959666703,0.343578440237165,0.424019424260946,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rps2",-0.0369393119688198,10.3932650462475,0.821508158541998,0.36489903683167,0.447569593265001,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Nfasc",-0.0639692525339709,10.4850571198129,0.819324123399509,0.365539153341834,0.447569593265001,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Eid1",-0.0395636974751848,10.3123265672802,0.786515662486007,0.375311520002685,0.457732873415039,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Elavl3",0.042443941756151,10.4832369878497,0.775328553526521,0.378728158620496,0.460095536449119,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rnf13",-0.0323403229369447,10.8936657953392,0.718143415450477,0.396901662577628,0.480297342652304,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rps17",-0.0347715728225712,10.2927151277506,0.684675648710284,0.408125484554216,0.491291298147556,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Phgdh",-0.03543942135711,10.3736048156561,0.678948726150656,0.410092448371884,0.491291298147556,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Hspa5",-0.0469386644522367,10.3724928316859,0.674856127073033,0.4115069863373,0.491291298147556,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Jund",-0.0359127249513872,10.9220007360107,0.67255326121997,0.412305558895537,0.491291298147556,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Gm42418",0.0451820673180758,14.5393076098361,0.659845676183473,0.416757652269018,0.494700877311696,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rps25",-0.0312127566125442,10.3291902725122,0.578693180981762,0.446955972663773,0.52852968630583,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Glul",-0.046058533839565,11.0263260368944,0.508493207990556,0.475914928160425,0.56064220703747,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Cd63",-0.0339733596052433,10.3774480881253,0.449965532528592,0.50246444202992,0.589684684797378,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rpl7a",-0.0272264394385098,10.1847445310046,0.437210643258623,0.508583071472583,0.59363129228251,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Smad7",0.0361896907548647,10.3178400209733,0.435024215612236,0.509644871509422,0.59363129228251,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Atp5b",0.0277486195089441,10.2384661053701,0.413099280774744,0.520508205750412,0.604022582046187,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Hint1",0.0258946930341805,10.3469405016945,0.403961057060008,0.525156854977354,0.607151605568614,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Car2",-0.0245183611569017,12.8270149060638,0.378758122970218,0.538371097177571,0.620123745267498,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Csrp1",0.0208169464885858,11.4560936940184,0.361432673176441,0.547811141191517,0.628668874208715,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Cox7c",-0.0218440887373942,10.7853029160686,0.348015394585239,0.555336048015168,0.634798151728387,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"H3f3a",-0.0195090054453212,11.128383110742,0.344684552056888,0.557234390423954,0.634798151728387,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Slain1",-0.0244857650993846,10.3804388766192,0.328429305983897,0.566679526961462,0.64320194483582,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Mt1",0.0311419427293271,10.942838097778,0.300040859278378,0.583946911482075,0.660390870803365,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Opalin",-0.0307770189304911,11.2774684461511,0.28856592461426,0.591229241455104,0.666203964103396,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Mog",-0.0232573817193031,11.4974927001027,0.282194247447309,0.595352837136831,0.66842863664099,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rtn4",0.0159627743850906,11.9885372758766,0.253121295793047,0.614966711430341,0.687966357031785,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Oaz1",0.0196990419854273,10.4687441226882,0.245148038132373,0.620591840724998,0.691770833209585,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Ppp1r14a",0.0184928198320841,11.2535941130565,0.20529405504883,0.650552930474919,0.720884516033142,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Sec11c",0.0187504172738406,11.0860295377915,0.203241816672852,0.65218814508726,0.720884516033142,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Lamp1",0.0150989272493293,11.3978098591518,0.200096547813485,0.654713671510494,0.720884516033142,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Calm2",-0.019604051108572,10.2179528206019,0.198528412958347,0.655981730023727,0.720884516033142,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Mpc1",-0.018485792821753,10.3194730573668,0.192907960721635,0.660576582638499,0.723377877466807,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Evi2a",0.0192271245766253,10.437345003502,0.186540175042027,0.66587993062633,0.724632845925704,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Tmem59",0.0177418197744615,10.3314956196513,0.185943176335176,0.666382617153541,0.724632845925704,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Gapdh",-0.0187370659467051,10.5175916032185,0.151545780271894,0.697123038557862,0.755419041782213,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Rps15",0.0135147274386287,10.5619362622442,0.132260362792927,0.716155971330499,0.77334898292981,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Thra",-0.0144248506186941,10.3321212070308,0.113320918118578,0.736446117647973,0.7911616859015,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Arl6ip1",0.014902631829687,10.1928060773004,0.112078243546889,0.73784164886282,0.7911616859015,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Arpc1a",-0.0151282746118935,10.5994871157508,0.10992249691311,0.740283120891757,0.7911616859015,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Plaat3",0.0127824153059582,10.5841815922516,0.106472644990657,0.7442461411676,0.792673116106588,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Cfl1",-0.0127540739756447,10.8453982161437,0.101626591225889,0.749934940696648,0.796006029203609,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Sox2ot",0.0107571996597057,10.7274618478503,0.0574254005924993,0.810648336070322,0.857522559584593,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Ywhae",0.00843645833274523,10.7299351252797,0.049612499404907,0.823772147882768,0.868451315225562,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Apoe",0.0117445577879795,12.8535065506727,0.0460668721346646,0.830086668216507,0.872151870997749,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Dock10",0.00991540797056164,10.3981387405698,0.0369099101677596,0.847677069335719,0.887634910987908,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Hnrnpa2b1",-0.00720914389603236,10.6338483480525,0.030303541089246,0.861829010488369,0.899425578060009,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Tmbim6",0.00632512608864351,10.5193098749562,0.0279153039818046,0.867332765041459,0.899989538086265,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Plp1",0.00606950043876762,16.3941825323945,0.0266331508917916,0.87038773873911,0.899989538086265,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Dnaja1",-0.0085575314830644,10.3342770973211,0.0263588600330443,0.871050967729794,0.899989538086265,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Ugt8a",-0.00652452693607472,11.345380895561,0.0232835290986065,0.878744553226184,0.904932304812395,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Gnai1",-0.0071920931721831,10.2450273212079,0.018875463765478,0.890744309205947,0.91426231076914,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Mag",-0.00489046630397914,12.3992734322426,0.0137858363928335,0.906549959748164,0.925550492047231,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Fez1",-0.00380740618950296,11.6270378281969,0.0128369890104369,0.90980897816499,0.925550492047231,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Apod",-0.00543471930501988,12.3125689086185,0.0125920016056245,0.910670259056118,0.925550492047231,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Gpx4",-0.00313935080740572,11.0398945485111,0.00728218959923903,0.932006948039151,0.944150361042919,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"AY036118",-0.00390237271162919,11.7430486765868,0.00437931594406129,0.947247171259576,0.956473604745871,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Btf3",-0.00179867260258799,10.2247913239934,0.00226709210493282,0.962030824673085,0.968257561402361,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Foxn3",0.00136979865787691,10.4216794237898,0.000697326914765577,0.978936599761901,0.982094459761133,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
"Vmp1",-0.000345961019023668,10.4336822799721,8.52261111981135e-05,0.992635539491018,0.992635539491018,"Not Significant","Small","Not Significant","OLG","With_vs_Naive","Withdrawal","Naive",1351,664,687,311,2025-05-28
