"gene","logFC","logCPM","F","PValue","FDR","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_cells","group1_cells","group2_cells","genes_tested","analysis_date"
"Nsg2",0.381440462585601,11.326077143627,29.8846598881651,5.15575494688865e-08,3.68958713386719e-07,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Cox7c",0.326687354584252,11.4437400849666,29.5814984771413,6.0147366556997e-08,4.1738627095613e-07,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Scn2a",0.302476430011849,11.5607375513494,29.0365017315787,7.93602253169744e-08,5.24223413061924e-07,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Ptprn",0.303262609015452,11.176631538184,29.0177400658475,8.0121482345709e-08,5.24223413061924e-07,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Dnm1",0.356367458762123,11.1278702441602,28.7705278888018,9.08637526927805e-08,5.77994426851298e-07,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Atp1a1",0.406342099980041,11.2469741696275,28.3783552970831,1.10947025224801e-07,6.76130219570448e-07,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Epha5",0.339021857280691,11.4330124463337,28.3563726416944,1.12196280976756e-07,6.76130219570448e-07,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Rtn3",0.323860344180044,11.8780428591596,27.9570735624265,1.37510814100718e-07,8.07435293052934e-07,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Slc22a17",0.307579881397475,11.4033824790514,27.5486465319793,1.69345258042487e-07,9.69501602293237e-07,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Bex2",0.361833667417291,11.5561577335892,27.3505555386638,1.87351377750408e-07,1.04642598792301e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Gpm6a",0.344155270550868,12.5326606817551,27.1607433095746,2.06404911458207e-07,1.1253982077126e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Aldoa",0.388162994566027,11.6898661780166,27.0174835095151,2.22062724846773e-07,1.18261311604444e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Ppp3ca",0.342562036920161,12.3372026409549,26.850130191996,2.41869743414865e-07,1.25882207368191e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Syt11",0.310262267423194,11.5068733044086,26.7761045539635,2.51187457104687e-07,1.27826505948829e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Ndufa4",0.377164737626089,11.6317045395314,26.7111197118967,2.59663609742689e-07,1.29267318763208e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Cox6c",0.34493661134504,11.533642243144,26.3496544580867,3.12327515862575e-07,1.49892671529665e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Chchd2",0.373727493177963,11.4565149344573,26.3380482845155,3.14185512376591e-07,1.49892671529665e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Tmem30a",0.347467318996833,11.2313508899404,26.1251848926302,3.50298926568419e-07,1.62293855454647e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Camk2a",0.329909383690464,11.4178553129601,26.1026754509517,3.54353396189186e-07,1.62293855454647e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Tecr",0.371560064789032,11.2444748649626,25.710046050625,4.33155769016506e-07,1.94495433538784e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Celf2",0.300828780072259,11.7109228071495,25.2875524799627,5.37715559432911e-07,2.36801659827186e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Negr1",0.284599671916146,11.2064021271125,25.0141657497179,6.18524690706812e-07,2.67249347494075e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Atp6v0b",0.277455015181275,11.4634386305784,24.9414973382173,6.4198440365772e-07,2.72248941551144e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Nptn",0.311917509307212,11.4667249666351,24.638227837055,7.49928907074786e-07,3.12243126763865e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Rtn1",0.374051765563755,13.190876636722,24.5632719435032,7.79306260385547e-07,3.18680595764804e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Morf4l1",0.307943270670738,11.243576359086,23.5501177565977,1.31072313830313e-06,5.26588769598977e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Gnas",0.324416850636652,11.7820864514562,23.3393317194072,1.46064834025431e-06,5.76704258479721e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Syt1",0.275165884490831,12.6326820315367,22.758323111822,1.96922959051948e-06,7.64328095303324e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Eif1",0.286586768179329,11.8272046244423,22.6170841210763,2.11768556682053e-06,8.08249991336501e-06,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Ubb",0.351864594874768,12.4897632840518,21.4089190490013,3.9469860571321e-06,1.48173738866107e-05,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Rnasek",0.333044004835283,11.1879120372742,21.1998568635478,4.3967408084633e-06,1.62395749215822e-05,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Pcsk1n",0.344111689929709,11.9956338628744,21.1023418079448,4.623794009008e-06,1.68071242549656e-05,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Atp1b1",0.315588255526734,12.9096411645874,20.9635128046298,4.96751615403975e-06,1.77743937386735e-05,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"2900097C17Rik",0.268011577308337,11.5013886211007,20.6891585911847,5.72413563775347e-06,2.01665701699314e-05,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Arpp21",0.377053201711632,11.8120991014642,20.0002941675024,8.1749648428869e-06,2.8364650742744e-05,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Itm2c",0.308753351977781,11.2473017200906,19.8284267162074,8.93599731152126e-06,3.05424385722145e-05,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Plppr4",0.283049654797685,11.1684155980897,19.0787981403926,1.3181183563161e-05,4.43895740582923e-05,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Slc25a3",0.262356483362215,11.0733137163313,19.0318851256803,1.35061045285303e-05,4.48246077830933e-05,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Ckb",0.282233814680744,11.6140289276033,18.9799781028884,1.38750062340787e-05,4.53910918229148e-05,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Prnp",0.281958504183974,11.4488168493071,18.8828717948342,1.45925592173106e-05,4.70661417009034e-05,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Gm42418",-0.20973212489916,15.3622243658631,17.42574078854,3.11499090153915e-05,9.90740161739536e-05,"Highly Significant","Small","Downregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Spock2",0.252891131265922,11.0766738771642,17.0457495455556,3.79818756032788e-05,0.00011914862346782,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Nrxn3",0.274553828658997,11.8150849531948,16.9385374311485,4.0169217989898e-05,0.00012430744486063,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"R3hdm1",0.263098905771742,11.6002829351307,16.8031789991881,4.31128121907017e-05,0.000131637786555609,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Psap",0.238071733963339,11.7698171970474,15.9184051298181,6.85025983239716e-05,0.000206409144949862,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Hsp90aa1",0.27337964931034,12.1484918607345,15.6556538404774,7.86226976306183e-05,0.000233825944901449,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Atp6v0c",0.298051549810183,12.8940115782713,15.5351772059573,8.37539581170697e-05,0.000245893030882166,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Tubb2a",0.269560603419105,11.1708529609052,15.3951610687157,9.01428610749379e-05,0.000261300192229883,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Dlgap1",0.215709131122279,11.3595023531349,15.2353702551266,9.80362841170597e-05,0.000280628863285083,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Atp6ap2",0.249167271602764,11.0228742884088,13.9250409819284,0.000195527780570339,0.000552788416674169,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Pgrmc1",0.250879430658462,11.360613153421,13.7871150860823,0.000210312131942444,0.000587335100180729,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Actg1",0.244420657478011,11.1651332413699,13.6820336284252,0.000222328442753263,0.000613412209524063,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Thra",0.224275877006585,11.1421461026656,13.6111380879106,0.000230824452211661,0.000629271423291315,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Sept7",0.230299224727045,11.1883947629326,13.5303016193361,0.00024091217872683,0.000649045752099343,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Rab6b",0.227793928567677,11.1411613317721,13.2552680168325,0.000278686639617928,0.000742084191540762,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Rpl41",0.194973177366855,11.960049784534,11.9225445040345,0.000566069387975445,0.00147310280146345,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Map1b",0.217589856551424,11.7477903648361,11.9224988685481,0.000566083172614775,0.00147310280146345,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Gprasp1",0.172556608765747,11.1200683952958,11.7395933836952,0.000624149894475861,0.00160595871724688,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Slc25a4",0.222888269572311,11.4356096935299,11.7031665220114,0.000636414677392418,0.00161932179025404,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Kif1b",0.176533863056619,11.4656125177443,11.5600312979821,0.000687014577645062,0.00172886086022768,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Pafah1b1",0.208022369969959,11.3601695377212,11.5077331978882,0.000706501075732156,0.00175857332981156,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Ndfip1",0.228575164600475,12.07684773077,11.1003528578234,0.000878747099840843,0.00216379662218874,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Itm2b",0.217909703248147,11.9657015146874,10.6445240637297,0.00112246761164406,0.0027345221602818,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Cox4i1",0.201784022281103,11.5423009402847,10.3676432271599,0.00130288965747636,0.00314064980591671,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Gabbr1",0.183872812628216,11.0672568172117,9.8396608219967,0.00173262248864375,0.00413302656145227,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Rpl19",0.198581488329819,11.5187141369495,9.48259411184751,0.00210236397327511,0.00491663103107701,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Ly6h",0.20178031235339,11.812153261118,9.48110723539307,0.00210406044124693,0.00491663103107701,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Grin2b",0.161861295862347,12.0037329234366,9.4323416383634,0.002160477055691,0.0049974671288206,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Actb",0.229120024027301,11.9929924839886,9.29761337625805,0.0023244594726697,0.00527570591979167,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Caly",0.226724106321519,11.0868052758273,9.29572961445361,0.00232683972881641,0.00527570591979167,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Map2",0.145482699504902,11.3375547770552,9.08929785256724,0.00260327028125882,0.00582998334095028,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Rpl38",0.173451958198617,11.7150279246658,9.07597344566554,0.00262221958130078,0.00582998334095028,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Gria2",0.135437643273163,12.8558089008235,8.9771442018621,0.00276721630958133,0.00609319745090504,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Sec62",0.186199815659929,11.2847514353228,8.84528228450081,0.00297345794624603,0.00645971201410483,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Bsg",0.2154618641957,11.1370845246328,8.83505988442009,0.00299008503709656,0.00645971201410483,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Celf4",0.158316672454032,11.4785795845392,8.45341970262488,0.00368350963956417,0.00781895253636961,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Hsp90ab1",0.199255077926951,12.4128582230262,8.45142185695977,0.00368754093418305,0.00781895253636961,"Highly Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Ttc3",0.147738004918476,12.5130414892391,7.88729665390314,0.00502642695785215,0.0105601080123683,"Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Ube3a",-0.115166416757569,11.6772477906955,7.62695629120065,0.00580251830001382,0.0120797880973015,"Significant","Small","Downregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Fth1",0.1495243148999,12.9173459364176,7.2687624583265,0.00707492471931534,0.0145960158623713,"Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Atp2a2",0.165786202128425,11.4283402818075,6.92693881232448,0.00855563854819915,0.0174932252458715,"Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Rps28",0.166008963134697,11.2169230968963,6.87518515157313,0.00880603673780873,0.017845862061577,"Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Zcchc18",0.131881063468038,11.2227193593349,6.6708028379239,0.00987059615581222,0.0198277764884298,"Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Pnisr",-0.114646424741402,11.2920376642641,6.41870283377162,0.0113678792123584,0.0226369073011311,"Significant","Small","Downregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Ddx5",0.117564963246842,11.7874826684369,6.24374863670276,0.012542500489613,0.0247606259665637,"Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Tspan7",0.171041776831505,11.4753699947306,6.19576647236657,0.0128859594462149,0.0252212368648138,"Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Rps21",0.147278842503246,11.7403643161443,6.05826546877281,0.0139248154437032,0.0270235825136275,"Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"App",0.161830082745118,12.3964789354252,5.87992115394678,0.0154021176439824,0.0296393692476636,"Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Snhg14",-0.123264689950447,11.4445007254229,5.70586408198862,0.0170000909486258,0.0324418402269609,"Significant","Small","Downregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Tmx4",0.149801849646863,11.0642100988321,5.51281603247518,0.0189740954361562,0.0357643158549406,"Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Meg3",-0.0995367235260762,15.5167372912957,5.50549337640381,0.0190534783157325,0.0357643158549406,"Significant","Small","Downregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Dclk1",0.125818281775085,11.1575319872527,5.39488963520591,0.0202951892962987,0.0377853524296944,"Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Hspa8",0.163620582459012,11.9864923991762,5.36388570600626,0.0206580780222413,0.0381508053797843,"Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
"Rps7",0.145490587238569,11.4155256357396,5.32312591042144,0.0211454061643441,0.0386097104512701,"Significant","Small","Upregulated","NEUR","Dep_vs_Naive","Dependent","Naive",1992,1102,890,229,2025-05-28
