"gene","logFC","logCPM","F","PValue","FDR","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_cells","group1_cells","group2_cells","genes_tested","analysis_date"
"AY036118",-0.366635255397195,12.3568112779533,50.2147099372341,2.37017229988922e-12,3.86611272804906e-10,"Highly Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"mt-Nd1",0.298406763188577,13.1619540071791,49.2242988137633,3.84687833636722e-12,3.86611272804906e-10,"Highly Significant","Small","Upregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Rplp1",-0.23725133996997,13.6122167752001,25.2774975392483,5.73627637843299e-07,3.8433051735501e-05,"Highly Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Hsp90ab1",-0.246272551522679,12.3928937532912,21.66487310384,3.61567528915987e-06,0.000181687683280283,"Highly Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"mt-Co1",0.175579484370286,14.3696809830786,18.6447358539343,1.70749156659428e-05,0.000686411609770901,"Highly Significant","Small","Upregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"mt-Cytb",0.187938160252213,13.7950715259982,17.1746801476841,3.6539596085439e-05,0.00122407646886221,"Highly Significant","Small","Upregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Hsp90b1",-0.262252223454619,11.3249101015908,16.7575518018255,4.53753207047999e-05,0.00127964645410905,"Highly Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Ctsd",-0.246043347953115,12.2234155313602,16.3557673823309,5.59179185893495e-05,0.00127964645410905,"Highly Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Gm42418",-0.232846905677072,14.8138567555326,16.3090996800694,5.72976024227931e-05,0.00127964645410905,"Highly Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"mt-Nd4",0.164908071313458,13.5622301938375,14.7026045120357,0.000132548249478737,0.0024413490576661,"Highly Significant","Small","Upregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"mt-Nd2",0.171796042262477,13.4073044842642,14.6874299573098,0.000133606167334961,0.0024413490576661,"Highly Significant","Small","Upregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Hexa",-0.235966203637048,11.3062752138519,14.4739844764214,0.000149421844013076,0.00250281588721902,"Highly Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Fth1",-0.175274140226316,14.4371999871115,13.7471709264162,0.000218885805395566,0.00338431129880837,"Highly Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"mt-Co3",0.149692849375482,14.9461434571601,13.5351908182073,0.000244727770868018,0.00351359156746225,"Highly Significant","Small","Upregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Kctd12",0.287897925810726,11.2131190469729,13.2170141856509,0.000289504822491177,0.00377301727586379,"Highly Significant","Small","Upregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Hspa8",-0.190224190858114,12.3175897912572,13.1468104022573,0.000300339683650849,0.00377301727586379,"Highly Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Gng5",-0.212691485471132,11.2334029926011,12.5679320179507,0.000407845455954292,0.00482217274393016,"Highly Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Rpl22",-0.195386210911603,11.679426864829,12.4415276791113,0.000436081467397916,0.00486957638594339,"Highly Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Rpl37",-0.169820630509949,12.4449900081772,11.9760528635305,0.000558217610595341,0.00590535472261388,"Highly Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Rpl37a",-0.163059985478589,12.6642464714621,11.534055031026,0.000706163843755605,0.00709694662974383,"Highly Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Chchd2",-0.172937508201985,11.5980436023853,10.598616454272,0.00116399935702209,0.0111411367029257,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Lst1",-0.230690492026767,11.1669510941825,10.3985275921279,0.00129586977481098,0.0118395374880458,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Rpl35",-0.190989501303154,11.3046758889558,10.0293573785638,0.00158029363181321,0.0138103921736719,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Rps27",-0.165646817632707,12.3275185723019,9.93458703828008,0.00166302867897619,0.0139278651864256,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Rps23",-0.151579304899046,12.5513922389669,9.367619768479,0.0022586063720398,0.0181591952312,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Tpt1",-0.154020516997738,13.9545364562821,8.97117230574344,0.00280016363114991,0.0216474188408128,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Rpl30",-0.146977746714023,12.5783580319637,8.8120548140365,0.00305311035852634,0.0227287104468072,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Rps29",-0.157805808222077,14.2545619985091,8.72334961701188,0.00320409689161928,0.0230008384005527,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Fcrls",-0.176977454167219,11.7860296713066,8.06134503143731,0.00459983851947173,0.0314180622041772,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Eef1b2",-0.175403019906972,11.1657836157072,7.99811295741257,0.00476211100638957,0.0314180622041772,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Bst2",-0.195784070065342,11.2653132420761,7.96644191658586,0.0048455717827338,0.0314180622041772,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Pf4",-0.184022862025554,13.0511653589881,7.84129520781575,0.00519120066497557,0.0326072291768778,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Rps20",-0.144925103286305,12.280965789306,7.75788018288925,0.00543377284923169,0.0330966164453203,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Ftl1",-0.15683536923745,13.7460448236177,7.56847835677895,0.00603102838794066,0.0356540207640021,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Klf4",0.242873470874756,11.4408311787111,7.11328504072601,0.00775902278548703,0.0445589594252255,"Significant","Small","Upregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Zfp36l1",0.203459897989387,11.7767099869747,6.92259530333908,0.00862464591884559,0.0454500735790733,"Significant","Small","Upregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"mt-Atp6",0.104734875366399,14.8958017035225,6.88846225842192,0.00878788156068995,0.0454500735790733,"Significant","Small","Upregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"H2-D1",-0.177887528179335,11.2256671213413,6.87183009197936,0.00886954973545892,0.0454500735790733,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Rps6",-0.146724252163111,11.5283442501767,6.81925103464048,0.00913288206895039,0.0454500735790733,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"mt-Co2",0.104811493025891,14.3932017810899,6.80100969435168,0.00922610243633736,0.0454500735790733,"Significant","Small","Upregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Rpl38",-0.132936791628808,12.3308653038502,6.79230881468703,0.00927091053105475,0.0454500735790733,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"Rps5",-0.138459295483348,11.8905193972872,6.71575031833503,0.00967492793429004,0.0454639313572069,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
"C1qb",-0.139806648055515,13.4011447733549,6.70628567558769,0.0097261146684572,0.0454639313572069,"Significant","Small","Downregulated","MAC","With_vs_Naive","Withdrawal","Naive",1148,598,550,201,2025-05-28
