"gene","logFC","logCPM","F","PValue","FDR","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_cells","group1_cells","group2_cells","genes_tested","analysis_date"
"Rpl23a",0.0625926832968012,11.6036342934051,1.34437744009642,0.246476978296567,0.376964790335927,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Npc2",-0.0564693350311935,11.3750546489819,1.25849279077538,0.262144317479594,0.39800013164785,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rps15",0.0523053057742045,11.9872778494855,1.23972264520914,0.265730912910615,0.400521955691362,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rpl10a",-0.0591369082621588,11.329250471964,1.17906387937558,0.277748519566877,0.415623683956191,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"H3f3a",-0.0535187785759281,11.3985320295363,1.10985844737345,0.29230903030685,0.434287702170177,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rps17",-0.0540817986592716,11.586656171383,1.08866606804329,0.296961477798985,0.437950100195551,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Hnrnpa2b1",-0.0602060321061814,11.1166370517148,1.07958050570994,0.298985164556578,0.437950100195551,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Ddx5",-0.0615034639022124,12.2559351699512,1.05290225945009,0.305032541697167,0.443683697014061,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Pf4",-0.0625247798098135,12.9688767049492,1.04264099064796,0.307400933115473,0.444023570055683,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"B2m",-0.055741576801293,11.789749039299,0.99903352935919,0.317731001340419,0.455779643302118,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Malat1",0.0818275053125249,15.7120794933769,0.986066507505948,0.320895091756445,0.457165610173565,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Cox6c",-0.0530489904276997,11.119220877858,0.903763146541092,0.341951868814474,0.483850263356535,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rpl5",-0.0463983613308089,11.757967843912,0.878666505784833,0.348741765110543,0.49012356177698,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rpl36a",-0.0528390568352082,11.1333949687312,0.842003690275592,0.358995018736667,0.50114740870622,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rpl29",-0.0490403160691569,11.2958852101942,0.824316885322326,0.364089764254925,0.50487113976683,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Ctsb",-0.0468232448304444,12.7197040360272,0.769163459462267,0.380638455777557,0.524323170872396,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Ms4a6b",-0.0536108221932723,11.0844782737412,0.727361112331821,0.393897431231226,0.539017537474309,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rps4x",-0.0413892128127082,12.3019476387039,0.709843298622729,0.399651243394031,0.541271762959839,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Ptma",0.0384759441422681,11.9308641004552,0.706541681461269,0.400749286037573,0.541271762959839,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Ctsl",-0.054403269231994,11.1504192356137,0.655873585842973,0.418169137255577,0.561156003542968,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Txnip",0.0515290161245202,11.3837763862441,0.633183197129606,0.426335794718795,0.565722397477116,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Selenop",-0.0433881113430124,12.8442887069328,0.631334623179751,0.427011617326477,0.565722397477116,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"H3f3b",0.0400444158606091,12.4809094836048,0.515083099090958,0.473075987728283,0.622783578781538,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rpl31",-0.0393554853771442,11.0578697256173,0.501693368396692,0.478884346445741,0.626394886202316,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Mrc1",-0.0431062228177761,13.0473014033175,0.488404313458163,0.484766948903517,0.626394886202316,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Mef2c",0.0432561446047032,11.1205794222663,0.488206557203324,0.484853734031601,0.626394886202316,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Ybx1",0.0384700152423042,11.1148198950062,0.463962185569559,0.495899686555508,0.633153988498907,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Clta",-0.0339946984990142,12.0278363460822,0.462750107927806,0.496462965203359,0.633153988498907,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Dab2",-0.042913621336875,12.0608049817832,0.45685836375266,0.499217567854907,0.633153988498907,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Tmsb4x",0.0294095115836596,15.2856823029465,0.413774560623207,0.520173639542996,0.653208552363141,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Gas6",-0.0384209011453434,11.1990067875691,0.411523450714984,0.521310671597507,0.653208552363141,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"mt-Nd3",-0.0287258371439218,12.4143084805846,0.394638478864811,0.529981891615029,0.660097206322911,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rps12",-0.0293107520815066,12.9351786924092,0.368853241859483,0.543736372860109,0.673197414017277,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"H2-D1",-0.0390430521293659,11.1471388192051,0.342308020411653,0.558601824865198,0.685071125717635,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Ppia",-0.0244741353699899,12.1394692763086,0.33555296859971,0.562508088293985,0.685071125717635,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Actg1",0.0348779171979356,11.0813674125171,0.334352953962401,0.563207512008248,0.685071125717635,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Serf2",-0.030550602796171,11.2513235134327,0.319848086091923,0.571796819405934,0.69147522346764,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Marcks",0.0318665964950807,11.4685351252037,0.293767260135396,0.58790957831512,0.706767877485917,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"F13a1",0.0333304251888561,12.03026714097,0.287419487292147,0.591971719563615,0.706767877485917,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Cfh",-0.0340167493698557,11.367239990746,0.283301788239633,0.594636435384786,0.706767877485917,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rpl13",-0.0230619409931969,12.638389289873,0.268979622454161,0.604105583612068,0.713942962450626,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Fcrls",0.0290713327648184,11.6732813237735,0.260569604746182,0.609816002081474,0.714484809162059,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Pfdn5",-0.0275286374953133,11.1373932402936,0.25821712921234,0.611434115532916,0.714484809162059,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Laptm5",-0.0282186210622616,11.3511764039057,0.252172095923556,0.615635053276328,0.71537481051104,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Cd163",0.0442174006417086,11.1472117280155,0.221828097638655,0.63773146114262,0.736934132875916,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rpl7a",-0.0249449310542408,11.1587507187414,0.205525525032338,0.650373158593477,0.747390149101897,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Lamp1",0.020583987781581,11.5710479253883,0.162332547881081,0.687084445681133,0.781222570042931,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Glul",0.0262732299295802,11.3654992419597,0.162068435417213,0.687325626528156,0.781222570042931,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Serinc3",0.0200772996440804,11.8412628714124,0.143888216390782,0.704507914795501,0.796400251507957,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Grn",-0.0229163515252964,11.2743342856597,0.134801770323611,0.713564366218568,0.802277773910607,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Psap",-0.0182168650330916,11.4225028188984,0.121730084083675,0.727222253201177,0.813237788526048,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Sh3bgrl3",-0.0208114706221826,11.0907871205131,0.112430910375708,0.737447621892821,0.820262595474368,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rps25",-0.0154567645188015,12.0011950194136,0.103329240023942,0.747922231402776,0.824715093773395,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Cltc",-0.0193479179874137,11.2945267414996,0.102095700027101,0.749380541938325,0.824715093773395,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rpl12",0.0150652929322299,11.8871776511043,0.0901563470599467,0.764026626942499,0.836408096863367,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rpl13a",0.0132501466973739,12.1737170717652,0.0816823433788419,0.775076024451778,0.843128190461604,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rgs10",-0.016583825113729,11.17426010645,0.0793154610513852,0.778272175810711,0.843128190461604,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Stab1",0.0162978727038382,11.8002481517796,0.0642943567256541,0.79987350992658,0.862039844894967,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Zfp36l1",0.01688063736758,11.807325385969,0.0565854477207713,0.812014749779466,0.867900680414169,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Ltc4s",-0.0156357165418161,11.0867980780133,0.0555823274031489,0.813656887888284,0.867900680414169,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Cox4i1",0.00917605840052475,11.4925557102625,0.0397713598462154,0.841959561918923,0.893508106526204,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Itm2b",-0.00857958561188041,12.9342859041082,0.0350714032150287,0.851475421124498,0.899019733979165,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Bst2",0.0100663092547186,11.1631996478653,0.0275749381852906,0.868137960417254,0.909064926257653,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Ctsz",-0.0103762927380816,11.1439136891798,0.0267115044458398,0.87020020448374,0.909064926257653,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rps9",-0.00737570555317745,12.3844881791546,0.0251168645158764,0.874100890632359,0.909064926257653,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rpl3",0.00695731017329888,11.6530804747336,0.020752036639717,0.8854788976584,0.916316471208692,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Nfkbia",0.0125064829266753,11.5205670291622,0.0189718850615127,0.890468972347237,0.916918545783294,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Atp6v0c",-0.00401792980851348,11.3911592501537,0.00618511841204458,0.937326713857315,0.960413578730648,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Cyba",0.00255411920167752,11.386769167654,0.00290182225609097,0.957048181815117,0.974776391921802,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Trf",-0.00281552190036215,12.0297835557228,0.00218033647663476,0.96276424581667,0.974776391921802,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Ptpn18",0.00214933218441576,11.0907809873429,0.00188201586054846,0.965403541999477,0.974776391921802,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Rsrp1",-0.00190516771169225,11.7395680977253,0.00072995025280379,0.978449897454541,0.983176708553355,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
"Klf4",0.0011406918051599,11.4852930446197,0.000255926259221721,0.987238744326417,0.987238744326417,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",1269,598,671,208,2025-05-28
