"gene","logFC","logCPM","F","PValue","FDR","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_cells","group1_cells","group2_cells","genes_tested","analysis_date"
"mt-Nd3",0.0886884881897223,11.9957643097068,0.987964299328404,0.320741492406003,0.37315023299522,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"H3f3a",0.101299219249044,11.7319410131877,0.864940005433209,0.352827681600678,0.407813813798187,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Npm1",-0.105238506754729,11.0654973517272,0.850795039445319,0.356791165421537,0.40973437061312,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Calm1",-0.0816632432082047,11.921071200316,0.827149551620254,0.363554747253437,0.414825288532767,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Ctsb",-0.116155198519852,11.285479725284,0.679607627922072,0.410131545394699,0.464989904969786,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"H2-D1",-0.10558660171451,11.831175823241,0.6523546650142,0.419672367392942,0.472795451873062,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Gapdh",-0.0926685233871976,11.2100072897723,0.6307176307913,0.427484869748909,0.478567967391861,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Fxyd5",-0.108380628819362,11.1047797837597,0.582838451132118,0.445577150972227,0.495704580456603,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Cdc42",-0.076259028344731,11.1349921110539,0.48867863071491,0.484856096148994,0.536052081456652,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Psap",0.0823002193471939,12.0755009010445,0.456952558469182,0.499377386678982,0.548698610054684,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Tmsb10",-0.103925040337912,11.5124971731383,0.436198377992684,0.50928348191309,0.556150060003251,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Cox4i1",0.0606605051413819,11.45381871823,0.429541617580889,0.51252810466868,0.556280503847714,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Serinc3",-0.0781708870322589,11.202255624577,0.392213635850945,0.531435971660681,0.573306684579401,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Pfn1",-0.0707903006374895,11.4664361923306,0.313874069152415,0.57557409197072,0.617181857655351,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Neat1",0.0946870294646004,11.8929771709972,0.288823603182073,0.591233418020656,0.630176936572914,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Gpx1",-0.0689074092143338,11.3771846342544,0.277272369309732,0.598737966321364,0.631481226211211,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Cyba",-0.066781880390175,11.192114003379,0.27603834390623,0.599552400166824,0.631481226211211,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Cox8a",0.0440953640757388,11.2990155796641,0.171885307905155,0.678627002257582,0.710562390599115,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Cst3",-0.0403665028178994,14.1896925477755,0.127866707609988,0.720812174759316,0.750319105889814,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Actb",0.0332031887863229,14.1802449764224,0.102683849535289,0.748771902013315,0.774891852083547,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Gnai2",-0.0349793742323427,11.2063639319005,0.0925718160897966,0.761064664557803,0.781653361092708,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Ptma",0.0261544111429602,12.2234084394125,0.0901724473825002,0.76408811702321,0.781653361092708,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Myl6",0.0311200876439447,11.2035257720418,0.072239293610608,0.788219388739347,0.801731721117736,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Serf2",-0.0242354541945236,11.252659701667,0.0520243340655765,0.819674673529057,0.828989158455524,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Ptprc",-0.0278287423305142,11.217633638173,0.0339747501727836,0.85383842355513,0.858662369450922,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
"Rsrp1",-0.0205654757649764,11.1934530149664,0.0278519274289909,0.867527732571565,0.867527732571565,"Not Significant","Small","Not Significant","DC","With_vs_Dep","Withdrawal","Dependent",461,271,190,178,2025-05-28
