"gene","logFC","logCPM","F","PValue","FDR","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_cells","group1_cells","group2_cells","genes_tested","analysis_date"
"mt-Nd3",0.180571618672824,13.4458675923063,11.3678994190016,0.000764872114420037,0.00388862467093747,"Highly Significant","Small","Upregulated","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Chchd2",-0.190251662052685,12.4671669324778,11.2695446463518,0.000806178285438255,0.00388862467093747,"Highly Significant","Small","Downregulated","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Hsp90aa1",-0.202052800354618,12.4631661505172,10.485010740947,0.00122788488150188,0.00559369779350857,"Highly Significant","Small","Downregulated","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Fth1",0.203984316450661,13.690658838503,9.71629168585756,0.00185859313542115,0.00802129668971231,"Highly Significant","Small","Upregulated","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Tmsb4x",-0.175192130154937,14.4953110673517,9.3650595960106,0.0022480124791983,0.00921685116471301,"Highly Significant","Small","Downregulated","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rgs5",-0.313133861450526,14.5273701586577,8.85968040575804,0.00295943113227278,0.0115089686067685,"Significant","Small","Downregulated","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Vtn",-0.24677288916929,14.8943440888817,8.78175641032108,0.00308777206523058,0.0115089686067685,"Significant","Small","Downregulated","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Cald1",-0.222951448994821,13.5171752542457,8.41980782659549,0.00376226104915769,0.0134132785230839,"Significant","Small","Downregulated","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Ndufa4l2",-0.221639524838025,12.2123298809358,7.29953433971391,0.00696938008725521,0.0238120486314553,"Significant","Small","Downregulated","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Actb",0.163285397404656,13.7590847246371,7.15483700138426,0.00755163236534041,0.0247693541583165,"Significant","Small","Upregulated","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Sparc",0.215793557312475,12.849342588939,6.54768590454703,0.0105937051508003,0.0334109162448318,"Significant","Small","Upregulated","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Tpt1",-0.132095490316036,13.6057099635345,5.67617143381883,0.0173119232722007,0.0503303080510248,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"mt-Atp6",0.106888921803937,15.9895434512583,5.66350522946563,0.0174369231922934,0.0503303080510248,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Ppia",0.12972123484875,12.9183310921507,5.62726531871897,0.0177997430912161,0.0503303080510248,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Sparcl1",0.134289690439591,13.1798814996911,4.37347491773082,0.0366583130156741,0.100199388909509,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rps12",0.133979035482706,12.6017420028745,4.22037698642498,0.0401018251022066,0.106075795431643,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Myl9",-0.155091004103749,12.2937373717707,3.91038148043252,0.0481584072548358,0.123405918590517,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Ubb",-0.105307975857963,13.4467323024872,3.83998942270045,0.0502155296726902,0.124777982823048,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Apoe",0.202218569867988,14.2733236651191,3.72806978099289,0.0536827863978651,0.129470249547792,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rpl41",0.098813765319516,12.7941264338035,3.04518735541716,0.0811668702571411,0.185842855272686,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rpl27a",0.106919898935547,12.6642713904078,3.03673857523609,0.081589546217277,0.185842855272686,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Atp1a2",0.119805682832948,14.3464417282261,2.84732221668091,0.0917203980059658,0.197588321275464,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Fau",0.0977670291658992,12.897101828596,2.82525656067136,0.0929853313325678,0.197588321275464,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Ptn",0.125992672630842,14.8315088718843,2.80827901149277,0.09397493328955,0.197588321275464,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Eef1a1",0.0923587179026716,13.1705224583047,2.47652045623634,0.115753413743705,0.237294498174595,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Calm1",-0.0769747892836839,12.6242950317423,1.93704262580195,0.164181547650493,0.328363095300985,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rpl13a",0.0888021319578324,12.4752466462304,1.89570867364317,0.168750168245756,0.329464614194095,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rpl37",-0.0775786572789648,12.687089594327,1.80758970206693,0.178986344092751,0.341322795711758,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Malat1",0.10583505095978,17.6860761613534,1.66460248705655,0.197170642176416,0.367454378601503,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rplp1",0.0760702827327262,13.1839180661943,1.56659908628625,0.210882758273498,0.384275248409486,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rpl35a",-0.0688325316808992,12.7163470698078,1.4275258298012,0.232343990010218,0.414178416974736,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rpl9",-0.0653027163512589,12.676815730993,1.32750320485057,0.249420320058176,0.435158856271711,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Cox6c",-0.0686076785022695,12.439772490335,1.26287959646344,0.261273650966048,0.446342487066998,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Cst3",0.0799496783846654,14.5875761719967,1.1547324520816,0.282723024416879,0.473128326575185,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rpl19",0.0589569414619069,12.6201111896069,1.04861523545108,0.305979504054013,0.501806386648581,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Cd81",-0.0550515683542049,12.6874960807542,0.793306540561714,0.373234765738492,0.600102956677576,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rps8",-0.045444219285406,13.0499022618489,0.650523125997319,0.420044401981839,0.64707120413024,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rps23",-0.0460205723026826,12.6787370980386,0.642040157559387,0.423090798523898,0.64707120413024,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rps3a1",0.0480311138311932,12.686498301875,0.633695177298158,0.4261200612565,0.64707120413024,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Cox4i1",0.0459033393064307,12.4985052227298,0.593985543155004,0.440994731640409,0.6574830544457,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Eif1",-0.0409703585420522,12.7865117463376,0.520909955732843,0.47055820300115,0.683396937534273,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rpl28",-0.0413162614948009,12.4422425638727,0.449110589884733,0.50285338490087,0.683396937534273,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"mt-Nd4l",0.0421417861957268,12.4975095010568,0.448327701855553,0.503225836968718,0.683396937534273,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rpl18a",0.042788197605543,12.4380940981918,0.440468052939251,0.506991310475062,0.683396937534273,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Gnas",-0.038368416917191,12.5857226455796,0.435404256784102,0.50944304565735,0.683396937534273,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rps21",-0.0371092390632719,12.8128782784299,0.432647987633793,0.510786163329614,0.683396937534273,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Ftl1",0.0431231826267961,12.6938838290684,0.407562406630225,0.523299800338301,0.683396937534273,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rpl23",0.0371784306021183,12.7078067659937,0.404140103168298,0.525048866642185,0.683396937534273,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Myl6",-0.0393976774751276,12.6166233987155,0.358969650662199,0.549163012470098,0.703615109727313,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Cox8a",-0.0316456360463982,12.6518301862383,0.312362807890036,0.57631132355902,0.727038900489841,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rps27a",0.0318553762745919,12.6855340324918,0.27197870055336,0.602078992047952,0.746446741364289,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rps24",-0.0283567000287177,12.8746855635147,0.249577893804351,0.617440468554856,0.746446741364289,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rpl21",0.0283746856940038,12.6583134399561,0.24736451720197,0.619004614789898,0.746446741364289,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rpl30",0.0262181939065893,12.7054740503472,0.210834230259398,0.646176088496986,0.767919409518157,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rpl39",0.0246846890543729,12.4742109729058,0.156280093597805,0.692656878427313,0.800391910370594,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rpl37a",-0.0236561849040958,12.6421007559618,0.155888801822373,0.693022263857466,0.800391910370594,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rps14",-0.0182945891455202,12.6570369693841,0.102087844143355,0.749379684028529,0.853460195699158,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Ptma",0.0161020769881442,13.1511951639411,0.0802265034430708,0.777026977523288,0.872824824067255,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rpl17",-0.0160972572035372,12.4076068595135,0.0700647394282468,0.791276302206153,0.87681968622844,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Itm2b",0.0115078299019982,13.4524254973398,0.0364311088264356,0.848651931784375,0.925791816819437,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rps10",0.010232568654592,12.4942221554218,0.0277911766361319,0.867621566820595,0.925791816819437,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rpl13",0.00837031947197058,13.0373595017128,0.0238408186009183,0.877309912173637,0.925791816819437,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rpl26",0.00799583826907217,12.6313889134248,0.0198254729413529,0.88804315649156,0.925791816819437,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rps29",0.00738766642764317,13.2442742393919,0.0169967128325556,0.896288787705185,0.925791816819437,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rps16",-0.00728548478534172,12.7354022121598,0.01479252011797,0.903211528604329,0.925791816819437,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"Rps27",0.00629778400949311,12.6363991828439,0.0107063881483038,0.917601466671214,0.928929879839994,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
"H3f3b",0.00157398883790056,13.0095917906058,0.000651428641880419,0.979640874772143,0.979640874772143,"Not Significant","Small","Not Significant","PC","With_vs_Naive","Withdrawal","Naive",1591,661,930,82,2025-05-28
