"gene","logFC","logCPM","F","PValue","FDR","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_cells","group1_cells","group2_cells","genes_tested","analysis_date"
"Rps28",-0.362697701680166,10.7033129246029,208.603218133637,1.01857888075885e-46,1.27079841313724e-45,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rpl41",-0.281143352754506,11.3292533897525,188.761419373578,1.72422452995724e-42,2.05339466749453e-41,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rps21",-0.293379766756664,11.3279462522955,184.486603237463,1.41014353985481e-41,1.6063374236607e-40,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rpl37a",-0.282727538030093,11.0583652329671,162.989542264154,5.59315929687545e-37,6.1058655657557e-36,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Spag9",0.263344374630719,10.5952252594684,162.638825250932,6.64971121673422e-37,6.96889735513747e-36,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Cox7a2",-0.276792375697515,10.5748853767184,159.660966794084,2.8907586443008e-36,2.91299524925696e-35,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Cox6b1",-0.274967649488094,10.6657368506766,158.490223808659,5.15233922681062e-36,4.99967732379401e-35,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Ndufa13",-0.25247869893279,10.8959926272906,155.249644178323,2.55261276505013e-35,2.38851623015405e-34,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rpl37",-0.278939783173806,11.1472768411388,151.020288392361,2.06327771775869e-34,1.86406469673372e-33,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Dbi",-0.225746393018817,12.9650486337739,146.687499728139,1.76051971620665e-33,1.53752055215381e-32,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Gstm5",-0.235799880457072,11.8166445343046,145.277565499148,3.53079300627824e-33,2.98408957304806e-32,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Uqcr10",-0.267143899947038,10.610281733705,141.864620413417,1.91157049219718e-32,1.53769114543072e-31,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Ndufa4",-0.240386162956135,11.0181503184232,141.838146555732,1.93678655722189e-32,1.53769114543072e-31,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Atp5l",-0.243405883003305,10.8185387816868,138.198239637256,1.17447003252024e-31,9.05032789765597e-31,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Chchd2",-0.21469114488106,11.3423395414568,135.750051055039,3.94997358386691e-31,2.95683736849466e-30,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"F3",0.260112418350557,10.7439646859072,130.590001906138,5.09982599315139e-30,3.71154002834906e-29,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Gm3764",0.250757503156318,10.8756871080914,129.434818332152,9.04489672607946e-30,6.40476470873735e-29,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rpl36",-0.24255096905991,10.8154051169018,128.066057769383,1.7837168805829e-29,1.229825849244e-28,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Serf2",-0.241946750977253,10.7331333839805,126.097686232591,4.7377273972281e-29,3.18278096941991e-28,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rpl39",-0.27657837436272,10.8580900445629,124.714833590088,9.41614185180416e-29,6.16757291293173e-28,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Pnisr",0.241591210912728,10.9842063218609,121.577387281614,4.47096881576056e-28,2.8570581212909e-27,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Sparcl1",0.157233033971236,13.7102544031791,121.160107066935,5.50086916563069e-28,3.43149457475057e-27,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Ndufs5",-0.23472162494737,10.6251683896064,118.774053863887,1.80037977460212e-27,1.09697558359478e-26,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Gng5",-0.254813552935747,10.6638109341853,117.444579187051,3.4863958382632e-27,2.07599024914763e-26,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Dclk1",0.226754419034724,11.5696124337177,116.978770068685,4.39585364019339e-27,2.55936367495704e-26,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Prex2",0.230444464453848,10.6927810870274,116.177629270009,6.54572922702262e-27,3.72821969017375e-26,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Atp5j",-0.232606429458608,10.7130332791743,113.126150845076,2.98645740488699e-26,1.66479114910722e-25,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Aldoa",-0.20554575921071,10.7862525843741,111.063518327471,8.33601728127897e-26,4.55007609936477e-25,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Ank2",0.225047756742326,10.8330242158734,110.240620877554,1.25563644922319e-25,6.71381121829545e-25,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Myo6",0.208671356871287,10.6893955596711,109.949901754492,1.45118402080402e-25,7.60420426901308e-25,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Uqcrh",-0.216771450150543,10.779791794167,106.068389097598,1.00305213629219e-24,5.15293450408931e-24,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Ckb",-0.143685594603706,13.1674492636614,104.670194472921,2.0133790731301e-24,1.01443330223093e-23,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"S100b",-0.229276912356776,11.0392482228516,98.3655148412674,4.67201695971362e-23,2.30956310083956e-22,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Atp5h",-0.196896239368044,10.9229641579779,98.207307857177,5.05586342822221e-23,2.453030033693e-22,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Scg3",0.171837648917929,11.4075066756968,90.2128774768545,2.74248312063161e-21,1.30641923200997e-20,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Chchd10",-0.203963405613055,11.1128326877231,88.1253733922692,7.79012525125252e-21,3.64466574255029e-20,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Ppia",-0.168245955810758,11.8147088767822,87.9973847129604,8.30521010448559e-21,3.81748253925478e-20,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Arhgap5",0.156346358136353,11.489556961902,87.317025186299,1.16728420019484e-20,5.27290449053531e-20,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"S100a1",-0.203195171927121,10.9237724342574,85.776978564181,2.5228006580286e-20,1.12029452949744e-19,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Eif1",-0.172695191457715,11.242082562131,85.3850563013894,3.06959964461909e-20,1.340391844817e-19,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Cst3",-0.170301017379513,14.9423469107616,84.4116859908871,5.0038089612647e-20,2.14917696369074e-19,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Snrnp70",0.200489810734477,10.6565845840503,83.994169063961,6.15899572806844e-20,2.60267238831279e-19,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Slc25a4",-0.173709712536779,11.2001450256928,82.7438436184067,1.15203540588386e-19,4.79100438637415e-19,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rpl34",-0.213076798741881,10.762207541717,82.7005298068302,1.17730365208237e-19,4.81958682571222e-19,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Ndufb9",-0.199616608694126,10.54314201528,81.7069569822383,1.93670450218544e-19,7.8064089165013e-19,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Ubb",-0.153604405231018,11.6602731775359,81.185383260661,2.51516346081658e-19,9.98443676869613e-19,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rps23",-0.197104151631041,11.1499710550605,80.4001122709152,3.72806248545583e-19,1.45783935998422e-18,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Ndufc2",-0.204042046041716,10.5659584060867,78.5274455696132,9.53278890389028e-19,3.67292748944008e-18,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Kif1b",0.172001449146163,10.8601113809405,76.7603743685014,2.31289454595546e-18,8.78229523246855e-18,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Selenow",-0.189671935265897,10.8159575394749,76.6911483161472,2.39463734619857e-18,8.96278549577178e-18,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rpl30",-0.201537534030232,11.043179155766,76.508447302058,2.62452400124101e-18,9.68486321584712e-18,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rpl27",-0.19812865638094,10.5802068863366,75.7150800727654,3.90795928325578e-18,1.42206296140697e-17,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rpl9",-0.193564474696999,10.9639521075042,74.0516946892634,9.00700350311724e-18,3.23265057235167e-17,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Mpc1",-0.184334301611489,10.6203874999214,73.5866526837714,1.13761177776318e-17,4.02776061856692e-17,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Glud1",0.146109881027798,11.3446964935737,72.8982702764973,1.60745199579397e-17,5.61536563864028e-17,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Ldhb",-0.161237213771957,11.2732743067607,70.7937846981884,4.62744274483674e-17,1.59524999887793e-16,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Cox4i1",-0.146184237230167,11.7034742664769,69.6047016979688,8.41262592034693e-17,2.84402625895707e-16,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rplp2",-0.192657426443168,10.7051443669765,69.5918997430576,8.46694840452868e-17,2.84402625895707e-16,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rsrp1",0.184066677161992,10.5546761315796,68.7364065378675,1.30182088099427e-16,4.31743127620885e-16,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Gapdh",-0.154329277873646,11.8614460616326,67.4147658206035,2.53089262813163e-16,8.28867335713107e-16,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rorb",-0.172429008846166,10.7376500682054,67.1510196992364,2.89005301964263e-16,9.34807273020208e-16,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Aldoc",-0.124303187472786,13.4259905085683,66.3608823519602,4.30121623845548e-16,1.37429104204309e-15,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rpl35a",-0.199872897509071,10.8453857600549,66.2869929579207,4.46467817972591e-16,1.40933214829902e-15,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Hnrnpa2b1",0.150352644054634,11.117374217655,65.3613993852242,7.11367949235988e-16,2.2187905083313e-15,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Slc25a3",-0.1639913606758,10.8095019546118,64.7462217884795,9.69657902634467e-16,2.98882788812036e-15,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Scp2",-0.179696876084976,10.5752189011277,62.9461465771511,2.40112322580767e-15,7.31504982746059e-15,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Apoe",-0.118358505223391,15.5079884515296,61.8418432150262,4.18954858719335e-15,1.26168014924673e-14,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rplp1",-0.178076377299649,11.5266540087827,61.7487911627711,4.3912046606756e-15,1.30738138761024e-14,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Fgfr3",0.16112781140519,10.734311093325,60.7138061487733,7.39818461443589e-15,2.1778925494182e-14,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rps15a",-0.186129422128001,10.7280199871161,60.452220162568,8.44147774383085e-15,2.45740796542631e-14,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Mertk",0.185347009227503,10.5294030194654,59.955231826368,1.08464025773604e-14,3.12281041238289e-14,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Gpm6a",0.119507268106018,11.90440832738,58.8896485024863,1.85684210121025e-14,5.28796337518572e-14,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Ccdc88a",0.160429252509903,10.9798851059742,56.3166523875034,6.8071832823753e-14,1.91772260213154e-13,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Fjx1",0.189678202653278,10.735465723924,55.7400190709849,9.11014586308231e-14,2.53921086822082e-13,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"mt-Nd3",-0.111982345691666,12.5469143799528,55.5841194462603,9.85599728021717e-14,2.7181803025441e-13,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Prdx1",-0.157177209656882,10.8529029654279,54.6577294529262,1.57412978504484e-13,4.29606253835156e-13,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"mt-Nd2",0.0932230762284463,14.05775360273,54.2915753689917,1.89422866760599e-13,5.11637021559557e-13,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Zbtb20",0.144213854606604,11.5051600368876,52.4853032441221,4.72281720041734e-13,1.2626307209279e-12,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rps13",-0.167617760719051,10.7049751860496,52.4383718155511,4.83631328220425e-13,1.27991321205809e-12,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Ndrg2",-0.109809735653029,12.7993504818798,52.3599890803883,5.03198919871997e-13,1.31838117006463e-12,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rpl23",-0.161541209431716,11.0946979516124,51.9027340869991,6.34216651020411e-13,1.64519566898364e-12,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Cfl1",-0.166209581916387,10.5545779925558,51.6809492216388,7.09561899281388e-13,1.82260017266396e-12,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Ftl1",-0.183195475168801,10.7969915404938,50.0729761648841,1.60200669848412e-12,4.07500733012466e-12,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Ptprz1",0.110291800109223,12.4058987075229,49.1944564632293,2.49988256631658e-12,6.2977810805283e-12,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Ramp1",-0.14968474029299,10.6509450456829,49.1111583791929,2.60767392336052e-12,6.50676731352816e-12,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Fermt2",0.145105981593641,10.7658617596698,47.7165208975564,5.28838979031993e-12,1.30713030666398e-11,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Qk",0.102574885878779,12.1040706730301,46.770568047536,8.54532441789718e-12,2.0924065397094e-11,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Nrxn1",0.106277177204168,11.9748432283148,45.7659114154362,1.42292598081847e-11,3.45191302754111e-11,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rpl27a",-0.153884452906705,10.974713577317,44.5510849835648,2.63710685264361e-11,6.33873390268465e-11,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rpl6",-0.152547669446615,10.630811846527,44.1933686482925,3.1627287035894e-11,7.53304473036749e-11,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Fau",-0.159350997106131,11.1583909157756,43.9031757387155,3.66567360213567e-11,8.65231066450042e-11,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Msi2",0.131705280176582,10.8768073754715,43.7512564481251,3.95951319142408e-11,9.26243264422419e-11,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Slc4a4",0.114234364445373,12.181375791892,43.6658519609574,4.13518162542168e-11,9.58776624655293e-11,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Gstm1",-0.115256056787711,11.8414650894878,42.8432456526228,6.28249066684624e-11,1.44387066202957e-10,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Hopx",-0.185516130166117,10.92582522875,42.2076222419524,8.68330616272589e-11,1.97828366489929e-10,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Msmo1",0.156472815931026,10.6225023275635,41.5105870677664,1.23761903070572e-10,2.79531194866291e-10,"Highly Significant","Small","Upregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Tpt1",-0.142309037507888,11.4639308083963,41.2031684474886,1.44732590505828e-10,3.24102040278008e-10,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"AY036118",-0.111962990924577,12.0079044838339,41.0947857354691,1.52936262850413e-10,3.39570346328882e-10,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Fos",-0.256808604592134,11.2470590743458,40.5060032147555,2.06474043577515e-10,4.54589911069823e-10,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rps27a",-0.140317276980487,11.0577521071648,39.362432351908,3.69626976299723e-10,8.07018898254396e-10,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Pmm1",-0.13724452842099,10.5573067543567,38.8637278225018,4.76625960660065e-10,1.03203307184245e-09,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
"Rpl21",-0.126658315800453,11.160275201825,38.4671208964874,5.83465272829059e-10,1.25240811818123e-09,"Highly Significant","Small","Downregulated","ASC","With_vs_Dep","Withdrawal","Dependent",8249,3546,4703,262,2025-05-28
