"gene","logFC","logCPM","F","PValue","FDR","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_cells","group1_cells","group2_cells","genes_tested","analysis_date"
"Dnaja1",-0.32498189855069,10.9531148135186,83.3587077895825,1.19830590519886e-19,3.89994103691993e-18,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Slc39a10",0.325379417895814,11.0832719014646,82.8306106875452,1.55446354376496e-19,4.63748290556545e-18,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Serinc3",0.285164736552367,11.2427043801622,80.0918986034519,5.9992706810843e-19,1.6521068490986e-17,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Atox1",-0.255529376333995,10.985565323073,70.373163343537,7.33726824033241e-17,1.87624430717072e-15,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"mt-Nd1",0.217260736444795,13.0142071996478,70.1668449160449,8.12747455823145e-17,1.93975726123124e-15,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Chchd2",-0.226158131484741,11.4621473740324,69.7082139570557,1.02027519347851e-16,2.28286574540816e-15,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Slc7a1",0.369137253839871,10.7707635941461,66.3269967800697,5.47487049585304e-16,1.13978971916445e-14,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Slco1a4",0.266980872454379,12.1341726012754,66.2315470051558,5.73078629747487e-16,1.13978971916445e-14,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Myl6",-0.217794137427643,12.1578704687738,62.3692226435128,3.91112495542938e-15,7.3693828107564e-14,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Gpcpd1",0.27673270683115,10.8480650893372,59.8153274773431,1.39589204981222e-14,2.49864676916387e-13,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Igf1r",0.277579090951025,11.57486481503,58.8309323882828,2.28187558524737e-14,3.89005456913599e-13,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Tuba1a",-0.267831234584684,10.9374510130919,58.272615106967,3.01312241941472e-14,4.90317193704759e-13,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Apcdd1",0.310783527276168,10.8217392080675,53.0910902477571,4.01755054217498e-13,6.25340475695062e-12,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Dynll1",-0.226035850893893,11.0737902307513,52.0988037262242,6.59822840853234e-13,9.84235737606074e-12,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Gatm",0.314149346012635,10.5141648048187,51.8147824215528,7.61114676501833e-13,1.08991621675063e-11,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Fry",0.273244491411611,10.4247697846219,50.8610254190373,1.22686206827958e-12,1.68929469401573e-11,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Actg1",-0.22116718483643,12.0629035494545,50.7622881037346,1.28911816244536e-12,1.70927519316829e-11,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Slc7a5",0.31079926034972,10.4491441984436,50.2138505286778,1.69787184604607e-12,2.17085043173033e-11,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Adgrl4",-0.226576581806685,11.4765790881138,47.8556280354613,5.54341855269046e-12,6.84325462711442e-11,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Rgcc",-0.318551361486644,10.5786770055253,45.4469423942316,1.8622948302762e-11,2.22233849746293e-10,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Itih5",0.291761957329488,11.1719702797903,44.4296692654825,3.10824649273968e-11,3.58952336903485e-10,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Dock9",0.253387740948107,10.3743526027037,43.625804824653,4.65596637453008e-11,5.20886238150553e-10,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Gng11",-0.242056662159269,10.8085467641697,43.5160483390532,4.92075511818708e-11,5.33827373427569e-10,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Arpc3",-0.218586734465868,10.397330436776,43.218722472053,5.71632166606298e-11,6.01895046014866e-10,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Abcg2",0.216343201731216,11.3417915592736,42.6836322406086,7.48664777757278e-11,7.65777115534587e-10,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Zbtb20",0.2503835196613,11.1443032921916,42.0987982615619,1.00566488513022e-10,1.00007785799061e-09,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Sptan1",0.223265639411593,10.7925429244758,41.9199643195563,1.10052220147788e-10,1.06470371848742e-09,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Cst3",-0.232065818479833,12.2090606724769,41.8681621211248,1.13013243861793e-10,1.06470371848742e-09,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"AY036118",-0.241261833798004,12.3408948418829,41.0287430291229,1.72684796265282e-10,1.58515787340952e-09,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Clip1",0.259450576686908,10.3798811878538,40.7824741933802,1.95437251921449e-10,1.74916340469697e-09,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Fn1",0.249756246925068,11.5274809791061,40.4569537004094,2.30506587951249e-10,2.01271606064749e-09,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Ahnak",0.242137589634002,11.2182198732959,40.3264852904075,2.46097638911746e-10,2.09768939834298e-09,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Fxyd5",-0.251636555964481,10.3520004663732,38.7900988206473,5.35118211199506e-10,4.432045107908e-09,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Gng5",-0.188662137708416,11.2058957996331,38.7549504007688,5.44720627787576e-10,4.432045107908e-09,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Sema3c",0.246624843887036,11.1580128625541,37.1084155888572,1.25433633822251e-09,9.97894242408134e-09,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"H2-K1",0.263121685598221,10.5901714036212,36.7609031116127,1.49598259158717e-09,1.16426471258306e-08,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Cd2ap",0.223419445016933,10.7440502506259,35.6021420098353,2.69193494037539e-09,2.05045257160508e-08,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Atrx",0.22876236455815,10.5568422568442,34.4963898744108,4.71996696253754e-09,3.52030869289258e-08,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Cd81",-0.193900180369887,10.9633862339041,34.3914817868766,4.97841522923163e-09,3.63729112666311e-08,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Hspa5",-0.21936909972069,10.6599632124719,32.5190590126666,1.29050468660395e-08,9.24001355608429e-08,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Gnas",-0.154753239663152,12.1179759946063,32.3947740528564,1.37482708258682e-08,9.65074697188397e-08,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"S100a13",-0.194470353803532,10.4702714220945,32.23210495266,1.49359223008701e-08,1.02828080455991e-07,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Bmpr2",0.196913993534374,10.7944079509881,31.4583406580278,2.21559150630856e-08,1.49656935709144e-07,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Ubc",-0.181652623326895,11.4081288570399,30.8487357710088,3.02360649322387e-08,2.00453911958175e-07,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Id1",-0.192780485420244,11.8024317145872,30.4778184039426,3.65418344118263e-08,2.37854122171524e-07,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Sparc",-0.186786567794894,12.1021386226407,30.1292838124355,4.36592288973712e-08,2.79107213308195e-07,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Uqcrb",-0.177746030212279,10.4206536879941,29.8921163168719,4.92758753961874e-08,3.04220652342237e-07,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Sgms1",0.176379396185126,11.3947542222505,29.8916686881677,4.92871447928764e-08,3.04220652342237e-07,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Ptprb",0.187234295340659,12.0330569023917,29.595670875701,5.73432067231635e-08,3.43058605955203e-07,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Ftl1",-0.178735952898483,11.4905287817632,29.5901757414724,5.7495855746682e-08,3.43058605955203e-07,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Eif1",-0.149618325490279,11.7257751779684,29.5236460727237,5.94844369722469e-08,3.49105384197777e-07,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Ubb",-0.147248690415088,12.4654721603333,28.4725702860375,1.0182903411299e-07,5.87980551813716e-07,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Spock2",0.185055392707172,13.0401234693145,28.4031663346925,1.05533484911397e-07,5.99698215845714e-07,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Foxp1",0.201273598182832,10.6181273537073,28.098459245594,1.2332496590981e-07,6.82270817164482e-07,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Rps29",-0.133783003786065,12.6799390187654,28.061325050182,1.25692609705104e-07,6.82270817164482e-07,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Nme2",-0.182239191678643,10.5501414099352,28.0599403865209,1.25781770762167e-07,6.82270817164482e-07,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Sem1",-0.166684229015151,10.4745233118105,25.4549932230839,4.78733736283636e-07,2.55801011327674e-06,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Itga1",0.205378490222644,10.535462006618,25.3337655788865,5.09527954357797e-07,2.68251481853075e-06,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Foxq1",0.196213576111094,10.5386701005069,24.2048049000998,9.11030215936752e-07,4.72679445370083e-06,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Pomp",-0.166179711536506,10.5383567867954,24.1161379315564,9.53617191162602e-07,4.87707077766017e-06,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Srrm2",0.181984514263272,10.3938797650341,23.0170495515367,1.68106093333279e-06,8.47529543566861e-06,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Mprip",0.187387822509824,10.4122720126403,22.9902001108306,1.70452869097246e-06,8.47529543566861e-06,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Clec2d",0.197153666794525,10.3733697375786,22.7798882970753,1.90009965246833e-06,9.29130657651039e-06,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Tmsb4x",-0.127151083626642,14.1382079427135,22.7591653161328,1.92054940408315e-06,9.29130657651039e-06,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Tcf4",0.158948226629196,11.2504098186781,22.5542004706857,2.13510097228816e-06,1.01915486410555e-05,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"mt-Nd3",0.13434128421678,12.3344590825277,22.4853306985873,2.21246553030035e-06,1.04218771032569e-05,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Atp5e",-0.150402065089015,10.597926237463,22.4548163428827,2.24763739051348e-06,1.04500543610887e-05,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Prrc2c",0.179991145905063,10.3582811099576,22.3800384621628,2.33622039418231e-06,1.07226525784265e-05,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Sorbs2",0.181724334955019,10.3801283443031,21.5427138194511,3.60300365585605e-06,1.63275355543856e-05,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Timp3",0.22922586205274,11.3974265161761,20.9563165457549,4.88410713658581e-06,2.18563794362215e-05,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Sptbn1",0.139571886558211,12.8051120327504,20.7900887783171,5.32187219138618e-06,2.35213610434105e-05,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"App",0.127693411182492,11.6998581868204,19.6927192531265,9.40956978523453e-06,4.10808046721215e-05,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Tmbim6",-0.150361543258027,10.4588079087705,19.6342708624209,9.69996896770524e-06,4.18384203667286e-05,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Tns1",0.170916743770431,10.3632647078716,19.1403965769487,1.25425966575576e-05,5.34553524214955e-05,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Tjp1",0.152736690028362,11.0682646456506,18.920953873011,1.40613327136288e-05,5.92230248409305e-05,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Esyt2",0.163582229643732,10.4707901856752,18.2866155269271,1.95738527609078e-05,8.14818521907557e-05,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Elob",-0.139224151657378,10.3806412894092,17.9887677696537,2.28670586442349e-05,9.40966321222541e-05,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Actb",-0.131693427729278,13.3258871596362,17.9069647659444,2.38654491470358e-05,9.67755127151169e-05,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Son",0.14407595966306,10.7600904521271,17.8915194021614,2.40587168481715e-05,9.67755127151169e-05,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Snx3",-0.145391651709325,10.4138278693868,17.7403453329548,2.60363684627703e-05,0.000103566887885242,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"mt-Co3",0.0995145675774277,14.5020031383893,17.6640394734166,2.70958708841471e-05,0.000106596942599172,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Rpl8",-0.112537411355898,11.6517390808899,17.5020146038659,2.94915823226985e-05,0.000114760722516588,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"mt-Nd5",0.125120316871787,11.4143788141825,17.4333557707107,3.05699931084754e-05,0.000117678037987465,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Tpt1",-0.111028190696684,13.2697634009043,16.9639662886056,3.90851659737968e-05,0.000148856270410843,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Pcmtd1",0.16130490933856,10.4124597260823,16.5029650724644,4.97703714580121e-05,0.000187555715599667,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Cox7c",-0.125149894589608,10.6673114636279,16.365025374647,5.35064643002939e-05,0.000199534523119846,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Rplp1",-0.101324289558698,12.4365534172489,16.2240370037902,5.76170398992629e-05,0.000212648456535424,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Selenok",-0.128933210212951,10.4752298572519,15.9728301781726,6.5744895925919e-05,0.000240170130015092,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Hes1",-0.177077564173584,10.5612278761607,15.6377029291853,7.84190969070824e-05,0.00028357612820945,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Igfbp7",-0.148680356757916,11.8503941142982,15.5244207672687,8.32386028371055e-05,0.000297994198156838,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Qk",0.12886702388253,11.1114837277361,15.3542753766126,9.1031372208366e-05,0.000322665655946485,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Rpl23a",0.12438869318963,11.0079646918992,15.1258807889897,0.00010267243213871,0.000359740927042044,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Ifitm3",-0.158275141272816,11.3605608234415,15.1107816016746,0.00010350088124394,0.000359740927042044,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Abcb1a",0.124054231584615,11.7383768993276,14.8232010508311,0.000120443431705581,0.000414603351448056,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Eef2",0.130709118057675,10.6867516715595,14.497555455893,0.00014304157491431,0.000484275927014453,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Nostrin",-0.142085782028577,10.5408283070249,14.4834268468377,0.000144113445057923,0.000484275927014453,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Pltp",-0.115622242149758,12.7315544610108,14.4751949410473,0.000144741687683091,0.000484275927014453,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Tmsb10",-0.216319666771824,11.3950937478393,14.1021025161747,0.00017634301349462,0.000584544433621055,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Zfp36l1",0.144809104322113,11.2151968144313,13.945821987446,0.000191524054721285,0.000629042308167155,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Ly6a",-0.121695355888979,12.0936147046315,13.8442055717933,0.000202110031604502,0.000657776284676469,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Rpl22",-0.111486189330951,11.106722473474,13.6714816107895,0.000221484623152974,0.000714337793592474,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Nfib",0.134752527879171,10.6315790413545,13.2131883644516,0.000282473584355528,0.000902906635707849,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Rps3",-0.106249297253995,11.6339397291925,13.1252140795597,0.000295992436822321,0.000937745950286644,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Rbm39",0.118017032643317,10.653853487045,13.0639573361453,0.000305789382688149,0.000960285956161028,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Cox7a2",-0.119493777309397,10.3820061678883,12.9256350060332,0.000329132399478629,0.0010246034696813,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Gm42418",-0.142098102363908,15.6033294917343,12.8775745437423,0.000337689638135407,0.00104218009010755,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Atp5j",-0.105704913444453,10.7521828109181,12.8169022582353,0.000348738093084046,0.00106707895148794,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"mt-Co1",0.0889000186451114,14.3288658810166,12.7448833364674,0.000362368673730623,0.00109106511906656,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"mt-Nd4",0.0914790728930656,13.4062951782846,12.7433094428834,0.000362672483712069,0.00109106511906656,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Rps11",0.116707864457692,11.1355654989662,12.6789525101764,0.000375318037961746,0.00111969881325254,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Serf2",-0.109737530600665,10.8194848926508,12.5737934760137,0.00039694596749206,0.00116885272651299,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Ptma",-0.100294004459245,12.5059968680788,12.5672900208332,0.000398324113504427,0.00116885272651299,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"mt-Nd2",0.0868330005354965,13.4806275753668,12.4917563165459,0.000414688729980082,0.00120698020595829,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Rpl11",-0.0943697532380618,11.4940553267378,12.1898099742607,0.000487178983406501,0.0014065328714478,"Highly Significant","Small","Downregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
"Rps28",0.111704336922735,11.2234989800587,12.0653722277166,0.000520661051191319,0.00149117325061194,"Highly Significant","Small","Upregulated","EC","With_vs_Naive","Withdrawal","Naive",3090,1210,1880,358,2025-05-28
