"gene","logFC","logCPM","F","PValue","FDR","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_cells","group1_cells","group2_cells","genes_tested","analysis_date"
"Atp1a2",-0.321611467878674,11.9308357739053,6.34610529564539,0.0120598189684046,0.0998053983592106,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ndufa13",-0.199269960719513,11.3693006470865,5.89934357843363,0.015470134452194,0.123761075617552,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps6",-0.191345394440463,11.4169065519966,5.72986083359263,0.0170172950204089,0.131746800158004,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"mt-Co3",-0.160747140243081,15.409231174917,5.66693409300633,0.0176317430022806,0.132238072517104,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"mt-Nd2",-0.176618676272362,13.9550255555191,5.55537957783754,0.0187781154953479,0.133648418251434,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Acta2",-0.28789362907958,14.7034867852327,5.54193750943454,0.0189335259189531,0.133648418251434,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Actn4",-0.213772645860675,11.0859914717442,5.12899324783073,0.02392282858564,0.162414606225425,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps28",0.172734857808431,11.7056969552079,5.07858876424991,0.0246212559573616,0.162414606225425,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Hnrnpa2b1",-0.219477845502176,11.3116600561736,4.9625360529574,0.0263112724522961,0.162414606225425,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps25",-0.174679801791576,11.5597477671768,4.93698879675654,0.0266992789264939,0.162414606225425,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ppp1r12b",-0.217120292064244,10.926821204636,4.91853383818034,0.026983277478511,0.162414606225425,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rap1a",-0.206295602736308,11.1507141844039,4.90503524591553,0.0271929976049495,0.162414606225425,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Filip1l",-0.201576164533411,11.9846693031254,4.86288273378193,0.0278589128679896,0.162414606225425,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"mt-Nd1",-0.152862332585579,13.3747588311112,4.79292373711317,0.0290019335795087,0.162414606225425,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Pln",-0.221122946706622,11.9105609688291,4.78747742626552,0.0290992836153886,0.162414606225425,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps27",0.164460885287666,11.8508406580036,4.46108912632842,0.0351315285069605,0.191626519128876,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ppp1cb",-0.193890135127511,11.0165639097878,4.39556202553682,0.0364947933848175,0.19282845725048,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl39",0.16458487808826,11.7640313801596,4.37384413601314,0.0369587876396753,0.19282845725048,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"mt-Cytb",-0.151294087142047,14.7164549639157,4.31959183909694,0.0381451519981971,0.194783754884411,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ntn4",-0.183783948882376,11.1311303356518,4.17339623315779,0.0415458481220744,0.207729240610372,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ckb",-0.204671623684468,12.0910649141279,4.10461783362945,0.0432627538374259,0.209521760256335,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Fxyd1",-0.19073184412828,11.1694345922325,4.07189075952723,0.0440938942681009,0.209521760256335,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Tpm2",-0.230385814470556,13.2597356666955,4.04936346038795,0.0446849718585179,0.209521760256335,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Cox4i1",-0.138556923629081,11.7134746613467,4.02236915686377,0.0453963813888727,0.209521760256335,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Atp5j",-0.169447738067725,11.0304105376061,3.87903190287666,0.0494007804449921,0.223701647298077,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Cald1",-0.180875146945284,12.8466534547022,3.80789968670885,0.0515253198124356,0.227535357766804,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps21",0.142320530500005,12.2425102053253,3.77645679147472,0.0524951286695252,0.227535357766804,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Vim",-0.218779000186936,12.6197075690414,3.75776363142751,0.0530915834789209,0.227535357766804,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rock1",-0.179854034955287,11.7817264616268,3.70331005949539,0.0548270102594797,0.230850569513599,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Dynll1",-0.153846128273335,11.5863219747183,3.64846036541831,0.0566477329998007,0.234404412412968,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Son",-0.168780818641653,11.1635310940065,3.58466886664202,0.058846569496468,0.239375875917836,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Map1b",-0.187639739800689,11.2072561755651,3.53669250789377,0.0605601422650342,0.240026459878406,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Palld",-0.190807810556906,11.4949362735662,3.52453204003143,0.0610067252190949,0.240026459878406,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Atp1b1",-0.173118858206769,11.0549428132912,3.41341080681675,0.0652125139923194,0.248667522910317,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Atp2a2",-0.160709669172481,11.4746415341465,3.38690921065375,0.0662616932915518,0.248667522910317,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl38",0.134573647463006,11.7552531298896,3.38566633731616,0.0663113394427511,0.248667522910317,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Naca",-0.150226017972796,11.3201019557821,3.14697068657524,0.0766285463753518,0.279458770109567,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Cavin1",-0.157837480943607,11.7140960496327,3.14220911756905,0.0768511617801309,0.279458770109567,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Cox6c",-0.131374591612899,11.9081806973763,3.00920004881755,0.0833607463824466,0.298605658683391,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl7",-0.134756941498224,11.4920819731285,2.94907801296271,0.0864969156796192,0.301497612559943,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Lmod1",-0.160363040397452,11.2138812632471,2.94333634734099,0.086803048821739,0.301497612559943,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps7",-0.133629964104847,11.5892733471749,2.91092894700822,0.0885531522015016,0.301497612559943,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Myh11",-0.1939156184807,13.207860698691,2.89270086663199,0.089558451664353,0.301497612559943,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ppp1r12a",-0.155767701914732,11.7380329789107,2.87659397007868,0.0904492837679829,0.301497612559943,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Oaz1",-0.143491916885532,11.2452722992267,2.84089208852804,0.0924678621373667,0.30400393031463,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Sh3bgrl",-0.168148199786519,10.9900394390169,2.73953052190217,0.0984714951141071,0.319367011180888,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Atp5b",-0.124753969711867,11.4486507760663,2.63822569082862,0.104900452870796,0.334517614725651,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Mcam",-0.158973150543005,11.0524514142293,2.61352510275137,0.106536936084828,0.334517614725651,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl35",0.137021484736407,11.0403884158188,2.59874240894972,0.107529747634652,0.334517614725651,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ppp1r15a",-0.223398796501316,11.1844521601822,2.57002625805681,0.109507400187962,0.334517614725651,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Actb",-0.151429829354361,14.0553073151576,2.54821041726734,0.11100120810973,0.334517614725651,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Cox7a2",-0.130456589363679,11.0959807027075,2.54100960613472,0.111505871575217,0.334517614725651,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ptma",-0.122255109331032,12.5990023340078,2.50674864430327,0.113941981034155,0.33760586973083,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Myl6",-0.156274266967345,13.9965741257838,2.24299592685833,0.134806087037255,0.385428281246688,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl5",-0.120934258248717,11.4670646474992,2.23777475607399,0.135255791358274,0.385428281246688,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl37",0.109856926224047,12.0846068268687,2.22564486735216,0.136316857803677,0.385428281246688,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl22",-0.132577930883258,11.1320787135808,2.22349547277208,0.136505849608202,0.385428281246688,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps16",-0.116920117779992,11.9458657644291,2.16558751028812,0.141710131239757,0.392737374207412,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl19",-0.111515582880677,11.865412256335,2.1584458167944,0.142367298150187,0.392737374207412,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl23",-0.10887078162298,12.0973316865913,2.12496472725333,0.145494367327738,0.39680281998474,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Jund",-0.14659360298009,11.112388920459,2.10300227341623,0.147587745385867,0.397989425759641,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Selenow",-0.129723122934919,11.0113285634772,2.08105694052795,0.149713599630871,0.399236265682323,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Lbh",-0.147250313701403,11.1306692555571,2.04551846584331,0.153230276885086,0.404123807169457,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Atp5a1",-0.119887371269089,11.088230946706,1.97155413363582,0.160854842789511,0.419621329016117,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Fth1",-0.118987472385631,13.4925343085764,1.93933231994395,0.164311160524979,0.424028801354785,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Cox7c",-0.109763320396735,11.4401651627717,1.79849829249086,0.180454987839511,0.460736139164708,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl24",-0.10684846522208,11.64546922482,1.76410859167181,0.184671007745753,0.466537282726112,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ubb",-0.0991793140201525,12.704068574843,1.74550604319266,0.186999285796442,0.467498214491106,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Csrp1",-0.137556550956937,11.7684374953235,1.72640322645497,0.1894348599007,0.468704808001731,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Itgb1",-0.107408445943782,11.6586715523997,1.63623997813937,0.201388642122224,0.492139108720408,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Malat1",-0.141805323866186,17.2210410183421,1.62470564411189,0.203007382347168,0.492139108720408,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps3a1",-0.0970489592229229,12.1524871306951,1.59043078155637,0.207806298258233,0.493975260594984,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Serf2",-0.112056924593026,11.3118035758445,1.58990566451275,0.207881255500389,0.493975260594984,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl10a",-0.104582550673272,11.1838190036718,1.50003753033839,0.221196782891865,0.520463018569095,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Zbtb20",-0.123529502812599,11.1654353028259,1.4683192837954,0.22613823629307,0.521934321686438,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps14",-0.090414754748158,12.0817875476105,1.46810835103524,0.226171539397456,0.521934321686438,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Myl9",-0.131915797301988,13.4799082162146,1.36169488099204,0.243759974055275,0.557165654983485,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"mt-Nd4",-0.0846707567973999,14.2245413538774,1.33659705326616,0.248143525695152,0.561834397800344,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Pde5a",-0.117366667311247,10.9355345886723,1.31221753119549,0.252498298933421,0.566351324710477,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Mylk",-0.113750436576929,12.5932839757797,1.29598744954803,0.255451294488792,0.567669543308427,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl26",-0.086178697488176,11.9451976075635,1.26923677728829,0.260407677834864,0.57337470348961,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Uqcrh",-0.0901159852130913,11.3255724195581,1.23893221877253,0.266169572922457,0.579839404644174,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Atp5h",-0.0945508756392116,11.0971125264987,1.21804284957245,0.270234071545883,0.579839404644174,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Slc25a4",-0.0896852546006275,11.6394497142327,1.20743929854885,0.272326957208042,0.579839404644174,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Cox8a",-0.0847459377032048,12.1436812300024,1.19460113001999,0.274888204237617,0.579839404644174,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl27a",-0.0868839219676109,12.216890412096,1.17817075292837,0.278210490847251,0.579839404644174,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Id3",-0.141111264068736,11.5632803149215,1.15956790246809,0.282049781139328,0.579839404644174,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Tsc22d1",-0.10446911959255,11.5882241810716,1.15721342820184,0.282523733304101,0.579839404644174,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl23a",-0.0905242878239925,11.3141486969699,1.1564933397678,0.282671709764035,0.579839404644174,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Tagln",-0.127679725382152,14.1707230862356,1.13879013888053,0.28639602885512,0.580529552563938,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Phldb2",0.0997189863626082,11.1005481874567,1.13188843668183,0.287845903146286,0.580529552563938,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ccnd2",-0.100645404799798,11.0433462222452,1.0642986750629,0.302696201109085,0.60539240221817,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Tinagl1",-0.112905689881753,11.0727845782812,1.01812395789068,0.313415955274785,0.617287227112984,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ebf1",0.0902114984796965,11.0926555027261,1.01344810570774,0.314526705991071,0.617287227112984,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"mt-Nd5",-0.0807225739348101,11.8206689289604,1.00579274677643,0.316359703895404,0.617287227112984,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl28",-0.0764166348533417,11.6165732177288,0.972141933272716,0.324585813276205,0.628230606341042,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps17",-0.083012774780942,11.2657536224668,0.949200197420408,0.330356897600999,0.634285243393919,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Sept7",-0.0892912697264683,11.010665331151,0.909177783874066,0.340757048877297,0.649061045480565,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Tpt1",-0.0753558028235573,13.0173815159277,0.877800855556963,0.349221340639724,0.654897611029298,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ptms",-0.0754350168475898,11.3865776854835,0.877591661904073,0.349278725882292,0.654897611029298,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps10",-0.0711985397313434,11.7847671596735,0.862334004628071,0.353499077949123,0.657672703161158,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Fermt2",-0.0770856135838021,11.0588559547226,0.842833779693511,0.358995273769383,0.662760505420399,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rgs5",-0.163965860794446,12.6534603360914,0.829281439247523,0.36290321654014,0.663735238508467,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Fos",-0.119106653026302,13.2348181620817,0.821844612562094,0.365054381179657,0.663735238508467,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
