"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Method"
"18982",0.294832300292277,-0.000629146769238687,2.29946770043569,0.0324864438618239,0.132905709243513,-3.80750509652337,"Mixed_Effects"
"26277",0.166926058924796,1.33207743424909,2.29925911625893,0.0325004627219357,0.13294177426877,-4.0273703781448,"Mixed_Effects"
"21790",-0.132633650688154,3.33001909153903,-2.29916529760157,0.0325067700549481,0.132946289120197,-4.3768405956381,"Mixed_Effects"
"19501",0.269250063636093,0.978018348647706,2.29902661047246,0.0325160959166429,0.132963145738526,-3.95934549121139,"Mixed_Effects"
"14897",0.277854724811897,1.28843822995093,2.29881602885633,0.0325302609587502,0.132999781922725,-4.01244722755177,"Mixed_Effects"
"6070",-0.46563104154317,-0.899304576450064,-2.29865697740573,0.0325409635286897,0.133022252351119,-3.68074339691733,"Mixed_Effects"
"18852",0.118748122103698,3.04904490900793,2.29807320131315,0.0325802736395032,0.133150719045451,-4.33193310721549,"Mixed_Effects"
"27748",-0.217414874414224,0.682275561469523,-2.29799740598607,0.0325853807280807,0.133150719045451,-3.91266889011667,"Mixed_Effects"
"17079",0.154377266835367,6.0191341767873,2.29786828483023,0.0325940826098979,0.133150719045451,-4.6146583549305,"Mixed_Effects"
"16235",-0.473904063975071,-1.51395005925809,-2.29784527183899,0.0325956337528171,0.133150719045451,-3.58365082658064,"Mixed_Effects"
"6053",-0.54253945713986,-0.508458432178679,-2.29780352200591,0.0325984479873692,0.133150719045451,-3.72157924230915,"Mixed_Effects"
"15825",-0.82230977613444,-3.24485939083633,-2.29767043676643,0.0326074203702944,0.133166077851766,-3.49628831841382,"Mixed_Effects"
"11126",-0.599290886221903,1.24470307466313,-2.29755945603384,0.0326149042450229,0.133175353772749,-4.03985647810867,"Mixed_Effects"
"15961",-0.726149634090608,-2.53806079090213,-2.29739986598749,0.0326256688154154,0.133198020544111,-3.53417522685113,"Mixed_Effects"
"16717",0.32519058738159,2.85623219890541,2.29678713088497,0.0326670290788102,0.133345570527963,-4.30361588299795,"Mixed_Effects"
"2160",-0.428688831259533,-1.42558679881249,-2.29659530856243,0.0326799872161864,0.133377155493026,-3.60703970788302,"Mixed_Effects"
"13982",0.119039413693506,6.46149564932891,2.29642671992464,0.0326913797640017,0.133402341733027,-4.62453669489283,"Mixed_Effects"
"17300",0.224612672107557,0.759667953122805,2.29619660665484,0.0327069358087244,0.133444507022852,-3.94137600658573,"Mixed_Effects"
"28405",-0.629706477519543,-1.27770697010737,-2.29604903334343,0.0327169156031943,0.133455240638452,-3.66203988512695,"Mixed_Effects"
"25262",-0.148778482300002,3.93545597419228,-2.29600323111551,0.0327200135958067,0.133455240638452,-4.4660926658771,"Mixed_Effects"
"4511",-0.511413824316735,3.17119081038702,-2.29583719369544,0.032731246379335,0.133479746806964,-4.3610026668064,"Mixed_Effects"
"12483",-0.200110191010597,5.60359822362629,-2.29553583263495,0.0327516431730903,0.133529523590485,-4.59898339068117,"Mixed_Effects"
"19577",-0.702338277428415,2.30193696546855,-2.29550242179232,0.0327539052151383,0.133529523590485,-4.22137828993665,"Mixed_Effects"
"3814",-0.190903615761963,2.84130016935442,-2.29521425573349,0.0327734211380181,0.133587769089857,-4.30279035506156,"Mixed_Effects"
"719",-0.404564656441315,-0.4753331301328,-2.29508826432032,0.0327819572187511,0.133601248202564,-3.72087720478003,"Mixed_Effects"
"18263",-0.804057447687968,-2.71413827105054,-2.2949187876004,0.0327934427165721,0.133602583480569,-3.53151303429386,"Mixed_Effects"
"21483",-0.557860281395889,1.10993229367299,-2.29479835989404,0.0328016063987466,0.133602583480569,-4.01399375158026,"Mixed_Effects"
"7034",-0.21018207577596,2.82638339300126,-2.29478516335878,0.0328025010934347,0.133602583480569,-4.29112679062069,"Mixed_Effects"
"15552",0.403789025388586,-0.401039193219113,2.29467419544037,0.032810025352276,0.133602583480569,-3.78383727026751,"Mixed_Effects"
"16979",0.16763852370115,8.09794267526964,2.29466517441462,0.0328106370992541,0.133602583480569,-4.62517549386153,"Mixed_Effects"
"17518",-0.607796524314976,0.0781600519651698,-2.29462059305732,0.032813660469708,0.133602583480569,-3.8351740712047,"Mixed_Effects"
"1359",-0.433873950095847,-0.558173221977831,-2.29431349147093,0.0328344941301101,0.133666107477722,-3.70996768696711,"Mixed_Effects"
"21113",-0.472663778850372,2.57954987274867,-2.29404067571897,0.0328530120743141,0.133720185675745,-4.26762973594469,"Mixed_Effects"
"12026",0.244760674912105,1.98127547299877,2.29350708458451,0.0328892585165536,0.133846394686115,-4.16777771869811,"Mixed_Effects"
"29855",0.184467273937064,4.8444429729483,2.29294089202727,0.0329277598374345,0.133981738507185,-4.56424299583197,"Mixed_Effects"
"24801",-0.850709212436289,-2.77543043492107,-2.29283448900108,0.0329349999193545,0.133989858748342,-3.53763189127957,"Mixed_Effects"
"26495",-0.629136281269477,-1.3256828422865,-2.29238889160593,0.0329653360599592,0.134091923419184,-3.64240591552698,"Mixed_Effects"
"27841",0.108166506968784,3.96524786287618,2.29214659271722,0.0329818425002435,0.134113022708328,-4.48212713821857,"Mixed_Effects"
"29853",0.207448244520711,1.003724047273,2.29207394098693,0.0329867933315761,0.134113022708328,-3.99892160731063,"Mixed_Effects"
"10804",-0.343194105865231,1.87887344604588,-2.29205415941321,0.0329881414598256,0.134113022708328,-4.13782285007635,"Mixed_Effects"
"2300",-0.44200049408066,3.94162272079552,-2.2919414359895,0.032995824609683,0.134113022708328,-4.46592522374987,"Mixed_Effects"
"1548",-0.235294548861484,3.25265330423847,-2.29192757653351,0.032996769374322,0.134113022708328,-4.38157766209667,"Mixed_Effects"
"5072",-0.187113401216564,7.85199469254703,-2.29174396569227,0.0330092880208376,0.134142563964431,-4.6307733187567,"Mixed_Effects"
"23356",0.428801199714133,-2.03349406722253,2.29155839717772,0.0330219445875355,0.134172656212937,-3.56445908092363,"Mixed_Effects"
"17889",-0.50493034690248,-2.42326412435171,-2.29116563792507,0.0330487471942672,0.134250249058667,-3.53973109158796,"Mixed_Effects"
"25592",0.272072779168879,1.02900339127699,2.29112457424035,0.0330515506117272,0.134250249058667,-3.98229657972918,"Mixed_Effects"
"5441",0.168486627071026,1.37840183190911,2.29086913237094,0.0330689945465544,0.13429975229215,-4.04807956027498,"Mixed_Effects"
"23716",-1.1078021091592,-2.55356709354806,-2.29070172762115,0.0330804310917492,0.134321412149355,-3.53631115077787,"Mixed_Effects"
"2808",-0.554173675909042,-0.71348369086848,-2.2906371657647,0.0330848427201021,0.134321412149355,-3.7274455996145,"Mixed_Effects"
"10355",0.263223129622863,-0.0455302614053831,2.29055455134934,0.0330904887028566,0.134322989493054,-3.81471051153753,"Mixed_Effects"
"19928",-0.493899323704383,-2.04436162768142,-2.29040985870353,0.0331003793356683,0.134327218130644,-3.55858176663519,"Mixed_Effects"
"26746",0.325379180353769,4.23052630348057,2.29037478012846,0.0331027775822259,0.134327218130644,-4.53002278150428,"Mixed_Effects"
"5632",-1.05742307505368,-3.23874572147671,-2.2903085896016,0.0331073033218,0.134327218130644,-3.5187363743025,"Mixed_Effects"
"3301",-0.118708870154924,3.13277325692476,-2.29013376499035,0.0331192595957593,0.134354392412203,-4.36226405392438,"Mixed_Effects"
"24876",-0.934396326704529,-2.21922355254273,-2.28987327498237,0.0331370819133471,0.134405350976997,-3.56453997704824,"Mixed_Effects"
"10780",-0.252403711637583,3.34488387137437,-2.28965061094458,0.0331523232395906,0.134445826420365,-4.3757356060657,"Mixed_Effects"
"19283",-0.410158006058969,4.64117940887612,-2.28899893285219,0.0331969676348848,0.134605511205153,-4.54316560525964,"Mixed_Effects"
"5287",0.153255156690722,5.00922035058848,2.28867364256048,0.0332192729503467,0.134674580229833,-4.58317516634622,"Mixed_Effects"
"24707",-0.283301852293176,-0.239579588416345,-2.28857321509797,0.0332261620988519,0.134681138420366,-3.79097805090451,"Mixed_Effects"
"8762",-0.478429008148349,3.12711870344994,-2.28845495194745,0.0332342764314225,0.134692659985154,-4.3591704470861,"Mixed_Effects"
"7760",-0.537860338129404,-2.49318078897307,-2.28830898763133,0.0332442939269665,0.134711889855681,-3.53902336297274,"Mixed_Effects"
"21232",0.0921135603957144,4.43730746393274,2.28822720396717,0.0332499079353987,0.134713272730971,-4.53724656350798,"Mixed_Effects"
"25754",0.150286328415677,2.87474832161634,2.28803460219894,0.0332631324596252,0.134745484574436,-4.31923332272672,"Mixed_Effects"
"14182",-0.805698931392293,-3.21417973839785,-2.28794067966248,0.0332695831752081,0.13475025056173,-3.51209663922717,"Mixed_Effects"
"681",0.114233983169764,5.0354859274565,2.28783488471465,0.0332768506823029,0.134758322726606,-4.5876237177963,"Mixed_Effects"
"4859",0.102347847785417,4.59738273727963,2.28726209504393,0.0333162234434263,0.134890103992436,-4.5521375183955,"Mixed_Effects"
"11368",0.318833133836665,-1.050086334254,2.28720788899889,0.0333199517122496,0.134890103992436,-3.68786074239541,"Mixed_Effects"
"26008",0.137706737594815,4.30311951470459,2.28701710759218,0.0333330766324217,0.134921859138425,-4.52782651352592,"Mixed_Effects"
"29229",0.175445912685781,2.35137423516614,2.28680813126736,0.0333474587460032,0.134958692143456,-4.24139619310862,"Mixed_Effects"
"25356",0.123328821236098,2.31296355453404,2.28634621114182,0.0333792691671897,0.135044579370031,-4.21911914895809,"Mixed_Effects"
"18730",0.14602371868935,2.56686613156216,2.28634237182589,0.0333795336811466,0.135044579370031,-4.26992633680255,"Mixed_Effects"
"26289",0.192369670344824,4.1582637905141,2.2862692578798,0.0333845713164414,0.135044579370031,-4.52041533194535,"Mixed_Effects"
"15607",-0.452776739085136,-1.85353813054776,-2.28614481014635,0.0333931475188026,0.135044579370031,-3.59981605912687,"Mixed_Effects"
"27384",-0.631835568248299,-1.69334307526411,-2.28611634441396,0.033395109493908,0.135044579370031,-3.58700619711699,"Mixed_Effects"
"19333",0.0888608078689444,6.29311435867398,2.28596695153457,0.0334054080046063,0.135064847145068,-4.64106369837768,"Mixed_Effects"
"13022",-0.262754096440966,-0.0903789044968615,-2.28520118832991,0.0334582423917725,0.135240726180291,-3.818521924461,"Mixed_Effects"
"24197",0.152828919648649,3.93461464657991,2.2851830512672,0.0334594947037308,0.135240726180291,-4.48391877043702,"Mixed_Effects"
"18361",0.353071823068814,3.36649164290511,2.28484219386936,0.0334830379534441,0.135314479068735,-4.38990294319984,"Mixed_Effects"
"1334",0.101679760641294,5.4308014567614,2.2847409036382,0.0334900370767129,0.13531455776676,-4.6134567424744,"Mixed_Effects"
"9622",0.101100397829834,4.51163021256066,2.28468862589836,0.0334936499791377,0.13531455776676,-4.55315549921831,"Mixed_Effects"
"5762",-0.464063714305957,5.34612950199139,-2.28447099859797,0.0335086940075409,0.135353932521528,-4.59845381485393,"Mixed_Effects"
"8120",-0.166575491471761,2.87377450048395,-2.28417769334086,0.0335289793046293,0.135362503668266,-4.31507778213079,"Mixed_Effects"
"23913",-0.0991366650787733,6.80327195559541,-2.28411021199787,0.0335336479840059,0.135362503668266,-4.64852477875364,"Mixed_Effects"
"24311",-0.333541877339327,-1.29541637688718,-2.28404870229758,0.0335379040381649,0.135362503668266,-3.66790670651847,"Mixed_Effects"
"13396",0.520874856759284,-2.67247448349731,2.28397822652472,0.0335427810950246,0.135362503668266,-3.54464510298226,"Mixed_Effects"
"4916",0.296499237356041,2.27174964324809,2.28396974855866,0.0335433678303124,0.135362503668266,-4.22011310299302,"Mixed_Effects"
"22979",0.386129047256219,-1.4847157382383,2.28394829669431,0.033544852493435,0.135362503668266,-3.62882590094724,"Mixed_Effects"
"25992",0.296357347773719,0.200582914149351,2.28390422302947,0.0335479029796649,0.135362503668266,-3.86736891513464,"Mixed_Effects"
"15140",-0.498682549690179,2.9071756866392,-2.28382246472836,0.0335535624222676,0.135363961207408,-4.34480578128464,"Mixed_Effects"
"13700",-0.230749240032124,7.0846580823713,-2.28352556114502,0.0335741219630929,0.135416844655982,-4.64921520277831,"Mixed_Effects"
"5104",-0.232315753747587,1.44460151545152,-2.28348009220967,0.0335772715525323,0.135416844655982,-4.08293005653526,"Mixed_Effects"
"5019",-0.174756134424316,8.83043615205426,-2.28335728440319,0.0335857796906149,0.135420477637616,-4.63239358952813,"Mixed_Effects"
"3399",-0.635969195973006,1.65210520017337,-2.28331408225617,0.0335887732118508,0.135420477637616,-4.09654549203719,"Mixed_Effects"
"27500",-0.417485929112152,-1.62447567209496,-2.28320159527036,0.0335965687032,0.135430535468295,-3.61709936367506,"Mixed_Effects"
"5427",0.273290148324615,-0.190166652101143,2.2829599946291,0.0336133175653585,0.135476676207185,-3.81014543815003,"Mixed_Effects"
"457",0.258209847875755,7.27867311037651,2.28287504163174,0.0336192087221106,0.135479047892934,-4.65640776786638,"Mixed_Effects"
"18374",0.356912418350816,5.4136449400539,2.28188313285658,0.0336880640652402,0.13573511256944,-4.62111455310698,"Mixed_Effects"
"24906",-0.61970026655833,-1.44877181700159,-2.28146741977771,0.0337169602046217,0.135822371573644,-3.64516710869792,"Mixed_Effects"
"27627",-0.474854590348969,0.339801423057122,-2.28141069194599,0.033720905114095,0.135822371573644,-3.90071584863022,"Mixed_Effects"
"6553",-0.568328848523191,2.3777520472007,-2.28134219087525,0.033725669312427,0.135822371573644,-4.2479803530417,"Mixed_Effects"
"18873",-0.680007058671629,-0.927040185417892,-2.2811155892875,0.0337414336981298,0.13582581702009,-3.71856747229065,"Mixed_Effects"
"7014",-0.352561118470068,1.08562664382257,-2.28105241080674,0.0337458301539082,0.13582581702009,-3.99829132723833,"Mixed_Effects"
"28891",-0.098650591475625,4.68389530244077,-2.28101178912294,0.0337486572087346,0.13582581702009,-4.57307243078586,"Mixed_Effects"
"27900",0.182192456938411,1.98665189360539,2.28084302823874,0.0337604044095914,0.13582581702009,-4.18318308913477,"Mixed_Effects"
"29675",0.404770871642507,0.673336388625749,2.28083774116423,0.0337607724959804,0.13582581702009,-3.94379943067635,"Mixed_Effects"
"2376",-0.182019016335887,7.10611020527672,-2.28078258613956,0.0337646126117704,0.13582581702009,-4.65497503468944,"Mixed_Effects"
"23476",-0.124714925548817,5.63316135909597,-2.28072115770697,0.0337688899807412,0.13582581702009,-4.62717781109393,"Mixed_Effects"
"14015",0.20383595405903,5.63942215631103,2.28064817520891,0.0337739725276435,0.13582581702009,-4.62816272149973,"Mixed_Effects"
"26622",-0.541003617298474,1.12437949390227,-2.2806387226196,0.0337746308633793,0.13582581702009,-4.04953426381709,"Mixed_Effects"
"19913",0.195231369870624,5.68376007362203,2.28056612047146,0.0337796877116777,0.13582581702009,-4.6314476427273,"Mixed_Effects"
"7380",-0.543744408350187,4.20517881141841,-2.28041011848157,0.0337905558409578,0.135848137085858,-4.51493126130486,"Mixed_Effects"
"25286",-0.445125318831633,-1.8471834247716,-2.2803143987784,0.033797225900723,0.135853575289108,-3.57728432725989,"Mixed_Effects"
"18479",-0.468687369453975,-0.231431704951657,-2.28014313116008,0.0338091634081147,0.135880181833243,-3.80442344222721,"Mixed_Effects"
"13031",-0.199304294003622,2.25966267119663,-2.28002914579538,0.0338171104412056,0.135890744677943,-4.22505668976753,"Mixed_Effects"
"19191",-0.37664970015746,-0.157336934365337,-2.27951174630516,0.0338532050281458,0.136014394600424,-3.80067786424174,"Mixed_Effects"
"5022",-0.160661135355274,6.31806410862137,-2.27938757889753,0.0338618724111909,0.136027826766276,-4.65042037374606,"Mixed_Effects"
"28819",-0.101088784650462,4.28144352554073,-2.27901927998144,0.0338875931650606,0.136093460076054,-4.53740769507922,"Mixed_Effects"
"20839",-0.68960268838845,-2.51130412418801,-2.27900108565952,0.033888864260983,0.136093460076054,-3.54781575591332,"Mixed_Effects"
"8859",-0.706855994427902,-0.207232604821355,-2.27869694107218,0.0339101189776965,0.13615741470394,-3.86279787231897,"Mixed_Effects"
"10183",-0.290488125564726,0.807403300528976,-2.27842912810535,0.0339288448650691,0.136200353707192,-3.96278106972882,"Mixed_Effects"
"18676",-0.512358884531406,2.21212568174778,-2.27839152538382,0.0339314748657981,0.136200353707192,-4.2410188650422,"Mixed_Effects"
"15249",-0.087760727807543,5.79902339093611,-2.2780376319826,0.0339562359864093,0.136264197461572,-4.6416443397621,"Mixed_Effects"
"24320",0.174547386512227,3.52086034816764,2.27795119370931,0.0339622864025124,0.136264197461572,-4.44136117010155,"Mixed_Effects"
"16974",-0.385228868207831,-1.06411029206042,-2.27791822662527,0.0339645942593605,0.136264197461572,-3.69778934382286,"Mixed_Effects"
"1983",-0.238434301388863,4.33639616644243,-2.27785938261281,0.0339687139861737,0.136264197461572,-4.54430421484422,"Mixed_Effects"
"27390",-0.0746122870006524,5.55822208576964,-2.27763025478432,0.0339847598301278,0.136307163092611,-4.63062496192115,"Mixed_Effects"
"21235",-0.341717541263987,2.53210616625708,-2.27738717936392,0.0340017900481883,0.136354062775257,-4.2793192615585,"Mixed_Effects"
"22418",0.08785554685593,3.79882240214743,2.27711650182155,0.0340207633502925,0.136393243588321,-4.48468258164159,"Mixed_Effects"
"11238",0.237784991489068,3.23753912641996,2.27707635297721,0.0340235784366058,0.136393243588321,-4.39320860447671,"Mixed_Effects"
"279",0.268207178806208,1.35024537437563,2.27697003811495,0.0340310338709145,0.136393243588321,-4.05370094992132,"Mixed_Effects"
"24216",-0.738132483808713,-2.46310551650409,-2.27694322624985,0.0340329143166287,0.136393243588321,-3.57151066118591,"Mixed_Effects"
"5549",0.263248025768366,3.36886939456763,2.27666656313726,0.0340523236211824,0.136438217179096,-4.43903187388009,"Mixed_Effects"
"26869",-0.314922216925467,1.6203865024775,-2.27651793156228,0.0340627550758083,0.136438217179096,-4.11979809319678,"Mixed_Effects"
"4154",-0.408104564364345,1.14262340341649,-2.27644935366428,0.0340675690901139,0.136438217179096,-3.98511422988573,"Mixed_Effects"
"25726",0.250994513393623,2.47850199126336,2.2764439496098,0.0340679484691944,0.136438217179096,-4.27535429973948,"Mixed_Effects"
"1001",-0.270630192778801,2.39432941580985,-2.27636764244327,0.0340733058513228,0.136438217179096,-4.2770825309737,"Mixed_Effects"
"16951",0.156213717242433,2.34246560274855,2.27632674232129,0.0340761776907046,0.136438217179096,-4.259868906921,"Mixed_Effects"
"13962",-0.236318896622667,4.52243662471656,-2.27619453874817,0.0340854620083729,0.136454006401116,-4.55241145094781,"Mixed_Effects"
"27666",-0.136295209040946,6.68700212708267,-2.27599596528133,0.0340994116859649,0.136472125370556,-4.66231955567468,"Mixed_Effects"
"14643",-0.110861751382267,3.44480802239468,-2.27590648737237,0.0341056991764072,0.136472125370556,-4.43713914835493,"Mixed_Effects"
"4754",0.13780132549205,1.46998037141887,2.27585224333541,0.034109511349998,0.136472125370556,-4.09309796266275,"Mixed_Effects"
"12030",-0.257582638716374,0.611374843577041,-2.27578250047889,0.0341144133287764,0.136472125370556,-3.94815691971691,"Mixed_Effects"
"3896",-0.162964482756298,4.92381882595503,-2.27572283991317,0.0341186071732573,0.136472125370556,-4.58769283717649,"Mixed_Effects"
"7720",0.268945280381937,3.46928272333826,2.27567404553794,0.0341220375305143,0.136472125370556,-4.44147529159612,"Mixed_Effects"
"17296",-0.101169794319018,5.98252146001657,-2.27559089882296,0.0341278836675074,0.136474143030388,-4.64981558375384,"Mixed_Effects"
"11883",0.102553827013055,3.89785417211696,2.27542521492062,0.0341395358322094,0.136499374174823,-4.50453350364168,"Mixed_Effects"
"11172",0.335149228707877,-1.18854119290613,2.27532051662116,0.0341469009076304,0.136507459128313,-3.71328137873884,"Mixed_Effects"
"11517",-0.524258033246416,-1.41765665745623,-2.27492858533369,0.0341744845671574,0.136580170309116,-3.64864558009963,"Mixed_Effects"
"3683",0.115671957842346,5.31392060079414,2.27491017170186,0.0341757810006725,0.136580170309116,-4.6266364527794,"Mixed_Effects"
"20731",0.221017737472751,5.81932696302583,2.27450988731312,0.0342039746787968,0.136657706828918,-4.64714776524212,"Mixed_Effects"
"17574",-0.193738251902794,6.52913528212967,-2.27448284323368,0.0342058802759768,0.136657706828918,-4.66194065618346,"Mixed_Effects"
"15348",-0.762425069393264,-0.390918059377822,-2.27437878416427,0.0342132134632635,0.136665633329099,-3.79643179095367,"Mixed_Effects"
"1942",-0.615641594342259,-2.48729945815227,-2.27414948965185,0.0342293772700631,0.13669936396508,-3.57005419029992,"Mixed_Effects"
"19407",-0.573032874249687,7.25888171223848,-2.27408116796121,0.0342341948733204,0.13669936396508,-4.66247644561031,"Mixed_Effects"
"10683",-0.231165393497494,2.4338112628799,-2.27403133579288,0.0342377091084796,0.13669936396508,-4.26867590994254,"Mixed_Effects"
"9507",0.10556100686463,4.10371599849942,2.27384003990602,0.034251202647355,0.136703218337503,-4.52914059162456,"Mixed_Effects"
"29292",0.554188264867239,-2.00228631157887,2.27382938945091,0.0342519540478407,0.136703218337503,-3.61300378531475,"Mixed_Effects"
"13987",-0.331544354855183,2.41613121417265,-2.27368824855938,0.0342619131136865,0.136703218337503,-4.26140147180867,"Mixed_Effects"
"8974",0.151651152358711,0.852062250407243,2.27366485462912,0.0342635640739441,0.136703218337503,-3.98289710289719,"Mixed_Effects"
"1816",0.243417123485936,3.63032761644188,2.27363486702208,0.0342656804712394,0.136703218337503,-4.4789919691687,"Mixed_Effects"
"16313",0.300619663142356,9.18198926785122,2.27356264271886,0.0342707782477478,0.136703218337503,-4.64286209928462,"Mixed_Effects"
"10581",0.097679837877775,5.47507177131906,2.27338187445243,0.0342835403931999,0.136725517096538,-4.63850403183295,"Mixed_Effects"
"968",-0.3901372485091,-0.195583881269929,-2.2732270740006,0.0342944726983574,0.136725517096538,-3.81441527590726,"Mixed_Effects"
"15710",-0.83043277329906,-1.64747878707861,-2.2731373569723,0.0343008101545689,0.136725517096538,-3.64847306257322,"Mixed_Effects"
"4283",-0.156868791186973,7.71860065579138,-2.27304864035959,0.0343070780022162,0.136725517096538,-4.66840125161199,"Mixed_Effects"
"27367",0.147720209655594,7.552150641852,2.27303601447788,0.0343079701090704,0.136725517096538,-4.67026647577514,"Mixed_Effects"
"13953",-0.21759656003553,4.25783315015227,-2.27302883442332,0.0343084774396613,0.136725517096538,-4.55063954077216,"Mixed_Effects"
"3131",-0.508472409006631,0.339822588768918,-2.27286095079579,0.034320341781505,0.136751467900136,-3.92736260046522,"Mixed_Effects"
"10865",0.233590801468063,-0.744010036293426,2.27246919335655,0.0343480419698376,0.136825303595641,-3.74938713112113,"Mixed_Effects"
"15405",0.23379939599165,2.21628676077122,2.27243269468223,0.0343506237464563,0.136825303595641,-4.26284235841959,"Mixed_Effects"
"24133",-0.190491946802326,3.66135618072156,-2.2723717031252,0.0343549384541876,0.136825303595641,-4.47623958537697,"Mixed_Effects"
"23510",0.135452505243748,1.98593121649634,2.27228345682496,0.0343611821183823,0.136828840701769,-4.18832866000693,"Mixed_Effects"
"728",-0.189015408441506,5.31714879342358,-2.2721696826609,0.0343692334878267,0.136839574003504,-4.62969719872271,"Mixed_Effects"
"24302",-0.223467810237151,4.49641867492345,-2.27203632222802,0.034378673112298,0.136855830374899,-4.57105821378206,"Mixed_Effects"
"20162",0.259865418760067,0.534056699145174,2.27175953791719,0.0343982722891968,0.136912518884046,-3.95513606268187,"Mixed_Effects"
"20444",0.125649628987722,5.04320798740874,2.27166489284239,0.0344049764912074,0.13691787295543,-4.61761912383979,"Mixed_Effects"
"20144",-0.235182663224779,3.43194496851371,-2.27157390343361,0.034411422876172,0.136922199511497,-4.44487850323108,"Mixed_Effects"
"8880",-0.257697741588454,1.18663645322646,-2.27140443990938,0.0344234319276729,0.136948654986004,-4.06580281080212,"Mixed_Effects"
"7700",-0.47603500171721,2.6166754182573,-2.27124985772056,0.0344343897724279,0.136962139037195,-4.30671076919113,"Mixed_Effects"
"15578",-0.46767775036702,4.17897821596462,-2.27120538627901,0.0344375428069568,0.136962139037195,-4.54236618641987,"Mixed_Effects"
"21371",0.259060118450778,-0.0339053904044649,2.27108444118503,0.0344461191822396,0.13697492591238,-3.85114767677634,"Mixed_Effects"
"27724",-0.277120662146796,0.478827801260999,-2.2709385688781,0.0344564657916176,0.136994747044824,-3.94339796932854,"Mixed_Effects"
"9053",-0.1528459728313,4.64688580139977,-2.27060079257729,0.0344804349722031,0.13706871528004,-4.57806554539481,"Mixed_Effects"
"22665",0.358572457856523,-0.195445565860545,2.27050044184152,0.0344875589843309,0.137075706983614,-3.82996675593965,"Mixed_Effects"
"40",0.190892310556639,1.46109672137688,2.27041587986161,0.0344935631854769,0.13707824635647,-4.10469679741693,"Mixed_Effects"
"24918",-0.138243110321628,6.64380500111564,-2.27023267698995,0.0345065745372875,0.137108627193337,-4.67114142475623,"Mixed_Effects"
"27196",0.120398620605657,5.17933659842242,2.27008375501649,0.0345171545313251,0.137129277199223,-4.62738243335543,"Mixed_Effects"
"29709",0.104259208628155,3.61694686237076,2.26996902642234,0.0345253073289785,0.137129277199223,-4.47349437845247,"Mixed_Effects"
"29291",-0.99053037724804,-2.93818530349727,-2.26993291955986,0.034527873506697,0.137129277199223,-3.5502488393841,"Mixed_Effects"
"14454",0.441535410327244,-1.23264898071678,2.26976648774865,0.0345397043731373,0.137154943585528,-3.68056464249375,"Mixed_Effects"
"3460",-0.119755900231868,3.7103527283627,-2.26955892910615,0.0345544639776071,0.137192230017697,-4.48807655390075,"Mixed_Effects"
"24356",0.219694514390959,2.82290794103868,2.26941806525396,0.0345644841831124,0.137210690863011,-4.34452262955849,"Mixed_Effects"
"24580",-0.22454720025288,6.90704376671838,-2.2692529923689,0.0345762298726663,0.137235994565287,-4.67395415488682,"Mixed_Effects"
"24171",0.2199201660658,0.651899974758046,2.2689913158935,0.0345948568678042,0.137273625658096,-3.96270849536232,"Mixed_Effects"
"8350",-0.171087645492407,4.88071521340141,-2.26889970952297,0.0346013798912742,0.137273625658096,-4.60675177878113,"Mixed_Effects"
"29912",0.221197866544955,0.229141683105719,2.26889339197202,0.0346018297873944,0.137273625658096,-3.89317725872767,"Mixed_Effects"
"14114",0.321087623432963,2.18852890286436,2.26873126674073,0.0346133771634112,0.137297084438643,-4.23088050090354,"Mixed_Effects"
"790",-0.148783813310201,6.56769978154293,-2.26865948905531,0.034618490663186,0.137297084438643,-4.67485258953795,"Mixed_Effects"
"27154",0.127493277720952,5.61413742114023,2.26852507442368,0.0346280683370606,0.137302532308229,-4.64982212149064,"Mixed_Effects"
"23220",0.136384572455754,2.87350168707234,2.26848937528451,0.0346306124777576,0.137302532308229,-4.36363354508938,"Mixed_Effects"
"17737",-0.323680321541089,3.32139917627426,-2.26788043667035,0.0346740356674813,0.137453364975715,-4.42629218795361,"Mixed_Effects"
"9865",0.142983248541588,1.82469258426938,2.2675420555564,0.0346981871286616,0.137527766514144,-4.17134218549057,"Mixed_Effects"
"208",0.159946784702473,1.97040597848156,2.26746311405228,0.0347038236879825,0.137528771739455,-4.19668330277049,"Mixed_Effects"
"22868",-0.449734545835828,-0.204226197641376,-2.26721593471782,0.0347214781618397,0.137559843811322,-3.82080101064782,"Mixed_Effects"
"374",0.214009190161625,6.34719710780347,2.26717470807816,0.0347244235259704,0.137559843811322,-4.67961628806031,"Mixed_Effects"
"17166",-0.191087706383791,6.54871191479433,-2.26706177997437,0.0347324926501136,0.137559843811322,-4.67277042108615,"Mixed_Effects"
"29403",-0.20278997572656,4.20785617568218,-2.26701746265711,0.0347356597546307,0.137559843811322,-4.54764978421055,"Mixed_Effects"
"7929",-0.588778544583744,-0.222333518625774,-2.26697653072758,0.0347385851606971,0.137559843811322,-3.91107343153912,"Mixed_Effects"
"11666",0.0861038890310399,6.27958295358936,2.26645028073761,0.0347762164375103,0.137687518016729,-4.67804184831982,"Mixed_Effects"
"29610",0.218900726405463,5.52809032360102,2.26627853951898,0.0347885054777937,0.137708511293963,-4.65274519565042,"Mixed_Effects"
