TF,Activity_Score,Up_Targets,Down_Targets,Total_Targets,Up_Pvalue,Down_Pvalue,P_value,Significant,Up_FDR,Down_FDR,FDR
KLF13,1.0763260298228368,13,9,31,0.060601732963455245,0.7224554526794307,0.18075557413424184,FALSE,0.33984501230486663,1,0.5808549910381254
TEAD2,-1.008764104244751,7,14,30,0.7621317959989276,0.07469060485766174,0.22007060355132124,FALSE,1,0.7538620509758823,0.6422468634252845
CLOCK,0.966229603184975,20,17,52,0.058488361228599406,0.5411268160336024,0.1409366823991549,FALSE,0.33984501230486663,1,0.5013037906145161
PDX1,0.966229603184975,20,17,52,0.058488361228599406,0.5411268160336024,0.1409366823991549,FALSE,0.33984501230486663,1,0.5013037906145161
CTCF,-0.9575848022280903,26,45,117,0.9234252872313167,0.10181621799195505,0.3163057943843956,FALSE,1,0.8298061973291758,0.786638758208149
NFE2,-0.9365363185818187,13,21,48,0.5872101902231801,0.0679606094717023,0.16845609251988058,FALSE,1,0.7198790484780317,0.5735528864367363
CTCFL,0.9354005326172297,20,16,54,0.0836942461673427,0.7212671199178856,0.22983297869874808,FALSE,0.4199395509449124,1,0.6573223190784195
TCF7,-0.9338403273930594,19,27,61,0.31179732568113283,0.03631048572341801,0.06205378219966687,FALSE,0.8829112390574652,0.49451423413797857,0.35295316270706645
MEIS1,0.9216813894996922,22,21,53,0.020159327178626413,0.16832841065099666,0.02268793975138593,FALSE,0.20961763759165972,0.9312245608843137,0.2208662338394582
FOXP2,0.915695877069123,14,10,36,0.09485336614957782,0.7811755192889598,0.26692590010386,FALSE,0.444722339652119,1,0.711566740238227
FOXJ2,-0.9105883111700295,7,16,37,0.9191130896841808,0.11292254045445911,0.3389111714092423,FALSE,1,0.8298061973291758,0.8271448270076558
E2F3,-0.9055654717922679,3,7,13,0.7407416666707424,0.09206642988535516,0.2513313181876584,FALSE,1,0.813970510183684,0.6911611250160606
SIX5,0.9039467044360794,10,3,25,0.12420090213638461,0.9955692056255669,0.3821168707876667,FALSE,0.5223743825147942,1,0.8496395456064353
PAX8,-0.8883703350877818,2,6,11,0.851489085002832,0.11010543325070614,0.3156763003063141,FALSE,1,0.8298061973291758,0.786638758208149
CEBPG,0.8649263014080418,19,18,45,0.02451155568534954,0.17959621394130432,0.028286905816843854,FALSE,0.21215256927585827,0.9496310915868907,0.23794279598874538
NFATC1,-0.8315689822417518,7,15,35,0.8875151832010123,0.1307997184802705,0.36606996167357014,FALSE,1,0.9124077923257893,0.8421648770169247
YY1,0.8236309946953266,25,20,73,0.12845891692890896,0.8558452620039358,0.3526698969718396,FALSE,0.5324529020531589,1,0.8271448270076558
MAX,0.818484708622347,20,17,55,0.09862408789677751,0.6493333491195288,0.24003751363831885,FALSE,0.45494337320126405,1,0.6797101871342494
MITF,0.8122473411162909,13,8,35,0.1422630366702341,0.9232927296827822,0.39797688804685827,FALSE,0.5741049829057452,1,0.8688655723771104
MYB,-0.8070329276363755,2,11,25,0.9967431033163647,0.15543553478068697,0.44383934582123735,FALSE,1,0.9312245608843137,0.9002698787579708
GRHL2,-0.8021316994332434,22,32,79,0.5241207946238473,0.08266081660458775,0.17932093210890995,FALSE,1,0.7880331182970699,0.5808549910381254
KDM5B,-0.7925634400747466,5,9,18,0.5825323090521002,0.09391967425196356,0.2136849435993902,FALSE,1,0.813970510183684,0.6349417043112621
SREBF1,0.7883691596628946,9,4,23,0.15763414820432237,0.9683212530381535,0.4395542297499014,FALSE,0.5854982647589116,1,0.9002698787579708
E2F4,0.7877644420226714,73,67,237,0.1517126960723522,0.9306499712184011,0.41759320344036327,FALSE,0.5854982647589116,1,0.8792567068096807
ELF3,-0.786196800653321,16,23,53,0.3870902275907985,0.0633308630805844,0.11542724789988228,FALSE,0.9884625454550746,0.7198790484780317,0.46879147191108284
SOX6,-0.7819816612740731,10,15,32,0.38605522081564153,0.06377754072342426,0.11582343079261395,FALSE,0.9884625454550746,0.7198790484780317,0.46879147191108284
KLF1,0.7604982400408205,18,14,51,0.1425225656863913,0.8210731906335906,0.3680790546402643,FALSE,0.5741049829057452,1,0.8421648770169247
IRF9,-0.738144472946628,2,6,12,0.8846182653160028,0.1616632961419959,0.4211422639191708,FALSE,1,0.9312245608843137,0.8792567068096807
KLF3,0.7361503598755433,6,4,13,0.12018329802153932,0.6546278496742741,0.2787015163950588,FALSE,0.5130212423008992,1,0.7246239426271529
HBP1,0.7321224494538775,16,15,39,0.04873931466607236,0.26302793031116495,0.06867265324136806,FALSE,0.31680554532947036,1,0.3705731854156843
SNAI2,0.7089449665403167,24,23,66,0.07559870301801923,0.386775816210512,0.13252116108496784,FALSE,0.38609337612774103,1,0.5013037906145161
ATF1,-0.698046549185645,4,9,20,0.8447696091452863,0.16931355652442068,0.42118240850673516,FALSE,1,0.9312245608843137,0.8792567068096807
ONECUT1,0.6745084535805874,22,22,55,0.03148730494859497,0.148814052592622,0.029816520176934168,FALSE,0.2501491448693934,0.9312245608843137,0.24364356487437633
NPAS4,0.6719883268691752,3,0,6,0.2128196247675094,1,0.2128196247675094,FALSE,0.7129843169935205,1,0.6349417043112621
MBD1,0.6705728662447552,15,8,44,0.21119756979767912,0.9891491515406203,0.536025662600861,FALSE,0.7129843169935205,1,0.9712720153937661
AHR,0.6668369755474048,17,16,44,0.07420729206664466,0.34457483699799357,0.11931807223153722,FALSE,0.38587791874655225,1,0.4739578980308284
MEF2C,0.6619376052152444,29,30,73,0.016648926700393488,0.07644055761643562,0.009756988739146289,FALSE,0.18313819370432838,0.7538620509758823,0.1495221519896676
BHLHE40,0.6359807111544147,19,11,58,0.22955852682674086,0.9928282821844763,0.5649475757523963,FALSE,0.7294859852494209,1,0.9971869063815916
NR2C2,0.6349814652676837,28,22,88,0.22021677136246695,0.9502368239222966,0.5365768476650875,FALSE,0.7239309955133971,1,0.9712720153937661
E2F7,-0.6345731149647095,8,13,30,0.6146107655905455,0.14256963842335463,0.30096421516336275,FALSE,1,0.926702649751805,0.768533620863587
IRF2,0.6327272691811692,25,22,76,0.18234333456203775,0.7827393400634942,0.42059158809723723,FALSE,0.6438295516634913,1,0.8792567068096807
PPARG,-0.6278355495176352,6,16,41,0.9843324729364017,0.2319029445809775,0.5654758185211831,FALSE,1,1,0.9971869063815916
HNF4G,-0.6170308222131136,14,22,56,0.716355414887015,0.17302056498201032,0.3827302857284257,FALSE,1,0.9336581431104708,0.8496395456064353
ATF6,-0.6148076024614334,2,5,10,0.8098804192774555,0.1966134829061922,0.4518063561452119,FALSE,1,0.9865167738801924,0.909976182095286
RELB,-0.6143961111151058,2,6,13,0.9107776468878682,0.22131775293340192,0.5244102754298637,FALSE,1,1,0.9712720153937661
PBX2,0.5990329761164617,17,16,46,0.10701620129622941,0.42509158422399507,0.18607126467516744,FALSE,0.47822864954252514,1,0.5843941922695763
FOXA2,-0.5707266373709906,0,5,11,1,0.268703524285764,0.268703524285764,FALSE,1,1,0.711566740238227
ZBED1,-0.5616568689417113,3,9,22,0.9648959392631051,0.2647424659256875,0.6040684567576893,FALSE,1,1,0.9997219312980505
EOMES,-0.559365076195163,8,11,22,0.24250936347495355,0.06689034493798224,0.08307722227186203,FALSE,0.7621722852069969,0.7198790484780317,0.43200155581368255
SMAD5,-0.5581386122642358,1,5,11,0.9714310368321266,0.268703524285764,0.611620491154737,FALSE,1,1,0.9997219312980505
ETV1,-0.5564725851401879,9,13,29,0.4075189728937828,0.11315539054488762,0.18798694296783575,FALSE,1,0.8298061973291758,0.5843941922695763
GLI2,-0.5553712937208709,3,7,16,0.8604856071578362,0.23953684045359347,0.5316414943216317,FALSE,1,1,0.9712720153937661
HNF1B,-0.5499832486627112,12,17,40,0.42605154026330183,0.12008227054120861,0.2032519853051564,FALSE,1,0.8585882343696416,0.6250544924438143
ZNF143,0.5129401142016783,19,19,51,0.08571808982378747,0.27926248528513087,0.11328094133084377,FALSE,0.4226788567172968,1,0.46879147191108284
GFI1B,0.5037862434056317,11,10,29,0.15030019144085888,0.4794527093818336,0.2616010837588039,FALSE,0.5854982647589116,1,0.7058293391982823
MAF,0.4999591201152502,14,13,39,0.16335777804438273,0.5165340287910465,0.29300284289482065,FALSE,0.5873566010731662,1,0.7549442618731415
PBX3,0.4907408932615783,19,19,52,0.10139581234828969,0.31387802571713136,0.14154494996859399,FALSE,0.46030479891445797,1,0.5013037906145161
ATF4,0.48997959724397516,6,4,16,0.2642145928569463,0.8164627919359111,0.5465878520917319,FALSE,0.8125308984632973,1,0.9770257856139708
NFYA,0.48800304576047737,4,2,10,0.2880383772983178,0.8860401488169043,0.6037471398287599,FALSE,0.8581143323679051,1,0.9997219312980505
ESRRA,-0.4874823669562157,18,26,69,0.6560071088905505,0.21351391247393173,0.4153868145027832,FALSE,1,1,0.8792567068096807
ATF7,-0.4679500654977935,6,11,28,0.8265479125375372,0.28139603122488877,0.5718134707922413,FALSE,1,1,0.9971869063815916
ERG,-0.46197849521477946,0,5,12,1,0.34516083010274146,0.34516083010274146,FALSE,1,1,0.8271448270076558
USF1,-0.4498878075731994,9,21,59,0.9917316742287864,0.3519705902809605,0.7164500502389111,FALSE,1,1,0.9997219312980505
LHX2,-0.44769941494052373,3,5,10,0.5512044454701888,0.1966134829061922,0.34919963597165915,FALSE,1,0.9865167738801924,0.8271448270076558
TWIST1,-0.44582416142522463,1,6,15,0.9921617032396259,0.3554334508923304,0.7202071158292322,FALSE,1,1,0.9997219312980505
HMBOX1,-0.4391081904833218,7,11,27,0.6490540553324122,0.2361416955684629,0.4407338022314998,FALSE,1,1,0.9002698787579708
MEF2B,0.4339260392354011,14,14,36,0.09485336614957782,0.25761953200220145,0.11513534421159682,FALSE,0.444722339652119,1,0.46879147191108284
NFE2L1,0.4316380486583951,11,10,31,0.21439388552952013,0.5792291953945479,0.38322902581549007,FALSE,0.7129843169935205,1,0.8496395456064353
SOX11,-0.4274557931311256,11,14,29,0.15030019144085888,0.05616991163123728,0.04875029696097219,FALSE,0.5854982647589116,0.698460640284081,0.33011425991782695
SMAD1,0.4269414691104303,6,4,17,0.3195927136152126,0.8541582469804584,0.627408997750301,FALSE,0.8961129028818705,1,0.9997219312980505
ETV4,-0.4257193869432229,2,6,15,0.9472785101719238,0.3554334508923304,0.7032131262254935,FALSE,1,1,0.9997219312980505
ESR1,-0.4193431873942248,41,55,156,0.6744186454784076,0.2567948922612115,0.47685066294371664,FALSE,1,1,0.947078400013215
TCF4,-0.4176493543921689,23,28,62,0.0659349233207176,0.025203807333913635,0.012297148319077574,FALSE,0.3626420782639468,0.41497286029492186,0.16747544853600888
ZNF592,0.4161289186855139,5,3,14,0.33860795975366687,0.8827263314773599,0.6598632325654296,FALSE,0.9311718893225839,1,0.9997219312980505
CREM,0.41152552157204586,18,18,52,0.1642955527477388,0.4237906096807962,0.25515506980183983,FALSE,0.5873566010731662,1,0.6949938091745351
USF2,-0.4047998800803815,8,14,38,0.8629271259420885,0.33976155925905316,0.6529142460328412,FALSE,1,1,0.9997219312980505
CREB3,0.39228482064593245,8,5,25,0.3830250808033216,0.9451745811511352,0.7298581876913105,FALSE,0.9884625454550746,1,0.9997219312980505
MBD2,-0.3918107064302149,7,12,32,0.8212275296832166,0.33315995380382185,0.628209865423596,FALSE,1,1,0.9997219312980505
RFX2,0.3863872064454381,7,5,21,0.35429272948945933,0.8624808213746,0.6678473900623486,FALSE,0.9641296213422739,1,0.9997219312980505
SP2,0.38601285673593044,7,3,22,0.4064583002962284,0.9886187738703862,0.7681910278941473,FALSE,1,1,0.9997219312980505
TCF12,0.37572396040830813,28,30,77,0.05843788196827298,0.13880925627367774,0.047165147499284125,FALSE,0.33984501230486663,0.926702649751805,0.33011425991782695
PAX6,0.3751500271751398,5,4,13,0.2759589286818912,0.6546278496742741,0.48977784845028033,FALSE,0.8307816168739041,1,0.9524116083911269
RUNX1,-0.37459272282974515,4,8,21,0.87203238738615,0.3680780268528547,0.685729526705205,FALSE,1,1,0.9997219312980505
TCF3,-0.36693799678501937,3,6,15,0.8273633805226859,0.3554334508923304,0.6539964928935409,FALSE,1,1,0.9997219312980505
KLF9,0.3566069350977678,23,24,68,0.15595447206418594,0.3544906362735025,0.21534736125242104,FALSE,0.5854982647589116,1,0.6349417043112621
MYCN,-0.35642068170719154,4,6,13,0.5028482393244322,0.22131775293340192,0.35563842697975,FALSE,1,1,0.8271448270076558
OTX2,-0.3504545414293367,5,9,24,0.8340525642565751,0.3721678730765828,0.6735437941884108,FALSE,1,1,0.9997219312980505
NCOA1,0.3483370383599813,7,6,20,0.302820484164378,0.6753397113167132,0.5290904350020689,FALSE,0.8748147320304254,1,0.9712720153937661
ELF5,-0.3444828173697386,5,8,20,0.6846902384987388,0.3097500027373886,0.5409762545788374,FALSE,1,1,0.9730767849657075
THAP1,0.34087236674962273,16,10,55,0.4535824477560194,0.9943255683026901,0.8101327287154332,FALSE,1,1,0.9997219312980505
TP63,-0.33807756164216346,3,7,19,0.9286618531463761,0.4263635255277658,0.7627824650961625,FALSE,1,1,0.9997219312980505
HSF1,0.3363808631190142,4,2,12,0.43303614374211163,0.9395177938260673,0.7727302125916009,FALSE,1,1,0.9997219312980505
E2F5,-0.33352114958663837,2,5,13,0.9107776468878682,0.4225627533335793,0.7523541196756269,FALSE,1,1,0.9997219312980505
BACH1,-0.32582143309473355,10,13,30,0.30188982889998006,0.14256963842335463,0.1784287340239186,FALSE,0.8748147320304254,0.926702649751805,0.5808549910381254
E2F2,-0.29726967515053493,4,6,14,0.5685443511527388,0.28674422086379225,0.45873145356851025,FALSE,1,1,0.9174629071370205
HINFP,-0.2878715027178711,5,7,16,0.4647761343844278,0.23953684045359347,0.3557301179088869,FALSE,1,1,0.8271448270076558
XBP1,-0.2878715027178711,5,7,16,0.4647761343844278,0.23953684045359347,0.3557301179088869,FALSE,1,1,0.8271448270076558
GATA4,-0.2868766282693296,2,4,10,0.8098804192774555,0.4183543323393192,0.7055169731807756,FALSE,1,1,0.9997219312980505
HIF1A,0.278287739829137,2,0,6,0.5268806633742174,1,0.5268806633742174,FALSE,1,1,0.9712720153937661
HIF1A,0.278287739829137,2,0,6,0.5268806633742174,1,0.5268806633742174,FALSE,1,1,0.9712720153937661
MNT,0.27330866430555745,16,14,56,0.4867125227118483,0.9132321341613261,0.8048879346420443,FALSE,1,1,0.9997219312980505
CEBPD,-0.2718402603167698,2,5,14,0.9312898262186918,0.4980174935945708,0.8201373435914784,FALSE,1,1,0.9997219312980505
FOXO3,0.2717558251453724,11,9,38,0.48808013095837166,0.9125295852026266,0.8056216743864495,FALSE,1,1,0.9997219312980505
PROX1,-0.2715389274522464,7,10,26,0.605063624334574,0.3237890197811229,0.5152676946827596,FALSE,1,1,0.9712720153937661
TBP,0.2696437855803355,13,10,46,0.5166935406043539,0.9613395679121444,0.8442878476256079,FALSE,1,1,0.9997219312980505
DUX4,-0.24423550485429102,13,16,37,0.19816006904569544,0.11292254045445911,0.10740237703098929,FALSE,0.6828166234586615,0.8298061973291758,0.46879147191108284
HNF4A,-0.2413892230992486,14,27,84,0.9934421857252519,0.5698405820261037,0.8882042369796144,FALSE,1,1,0.9997219312980505
EBF1,-0.23884824559835982,28,33,75,0.0424251952196787,0.024477981589406346,0.008172856288020516,FALSE,0.30181018710226015,0.41497286029492186,0.13749628813963927
GATA3,-0.23657297574977088,20,26,73,0.5608723179101596,0.3253052183302354,0.49285635678981393,FALSE,1,1,0.9524116083911269
CREB1,0.23520224912461626,2,1,6,0.5268806633742174,0.9055543253255594,0.8301820225934626,FALSE,1,1,0.9997219312980505
MYC,0.23520224912461626,2,1,6,0.5268806633742174,0.9055543253255594,0.8301820225934626,FALSE,1,1,0.9997219312980505
CREB1,0.23520224912461626,2,1,6,0.5268806633742174,0.9055543253255594,0.8301820225934626,FALSE,1,1,0.9997219312980505
ELK1,0.23520224912461626,2,1,6,0.5268806633742174,0.9055543253255594,0.8301820225934626,FALSE,1,1,0.9997219312980505
CREB1,0.23520224912461626,2,1,6,0.5268806633742174,0.9055543253255594,0.8301820225934626,FALSE,1,1,0.9997219312980505
ELK1,0.23520224912461626,2,1,6,0.5268806633742174,0.9055543253255594,0.8301820225934626,FALSE,1,1,0.9997219312980505
MYC,0.23520224912461626,2,1,6,0.5268806633742174,0.9055543253255594,0.8301820225934626,FALSE,1,1,0.9997219312980505
TCF7L2,0.22950402183035146,6,5,20,0.48923366307236893,0.8298896609913702,0.7719782372231465,FALSE,1,1,0.9997219312980505
NR1H2,0.22658583354019274,4,3,13,0.5028482393244322,0.8472718301835303,0.7895545233036334,FALSE,1,1,0.9997219312980505
RXRA,-0.22509120684781314,1,4,12,0.9793231069699561,0.583223204646368,0.8910608801335902,FALSE,1,1,0.9997219312980505
ZNF217,0.222797430986294,5,5,11,0.16087032219855263,0.268703524285764,0.17901372790895498,FALSE,0.5873566010731662,1,0.5808549910381254
ZNF274,-0.21219113508377285,3,6,18,0.9103605713363129,0.5584988775561452,0.8523497759365369,FALSE,1,1,0.9997219312980505
RARA,-0.21096886820350605,5,12,38,0.9900554655581908,0.609102886240555,0.9080434491367892,FALSE,1,1,0.9997219312980505
FOXO1,0.20816535832302896,12,11,43,0.5406093602974895,0.8730697061154423,0.8263586438279568,FALSE,1,1,0.9997219312980505
IRF1,-0.20354851816730218,1,10,32,0.9999679342616158,0.6258028773485271,0.9191197020333713,FALSE,1,1,0.9997219312980505
KLF6,-0.196408714309584,15,19,51,0.43895632678300445,0.27926248528513087,0.37988283476249896,FALSE,1,1,0.8496395456064353
E2F1,-0.19057974027674796,89,109,324,0.544583828548803,0.3511437966474694,0.5075730787671787,FALSE,1,1,0.9677726701827541
KLF5,0.18188090942529217,23,24,82,0.5067488385546988,0.7703244302702257,0.7575670939368393,FALSE,1,1,0.9997219312980505
PAX5,-0.17994508578942145,9,17,55,0.9826815318734514,0.6493333491195288,0.9247675365168821,FALSE,1,1,0.9997219312980505
FOXL2,-0.17796457159095327,2,7,23,0.9942311840006597,0.6599678947144728,0.9326336997387187,FALSE,1,1,0.9997219312980505
TFAP2A,0.17335603662718743,18,19,62,0.44875390232535317,0.6689047420818555,0.6614008167549514,FALSE,1,1,0.9997219312980505
AR,0.17069647493732554,37,38,138,0.6154888987864777,0.9118359258188744,0.8854072325077423,FALSE,1,1,0.9997219312980505
LEF1,-0.16873768953283536,4,7,22,0.8950539382071843,0.6068921475087563,0.8747035845446378,FALSE,1,1,0.9997219312980505
