TF,Activity_Score,Up_Targets,Down_Targets,Total_Targets,Up_Pvalue,Down_Pvalue,P_value,Significant,Up_FDR,Down_FDR,FDR
FOXP2,3.3379490803292966,5,0,36,4.592518555251248e-4,1,4.592518555251248e-4,TRUE,0.008209126917511606,1,0.007726237098834452
GATA2,3.121921703488746,5,0,40,7.552283712711892e-4,1,7.552283712711892e-4,TRUE,0.012705606716680007,1,0.01136817443071369
FOSL1,3.054519986183493,3,0,11,8.820232105931498e-4,1,8.820232105931498e-4,TRUE,0.01390351940718411,1,0.012612931911482043
SMAD3,3.0452250544588995,5,1,33,3.0235503683995017e-4,0.33553842546088386,0.0010343945051605244,TRUE,0.006176681466873267,1,0.01408746802266238
ERG,2.935461006218313,3,0,12,0.0011602163832403795,1,0.0011602163832403795,TRUE,0.015801042171749928,1,0.015082812982124933
E2F1,2.9055661568745195,15,3,324,9.488612633285271e-4,0.7634293881589003,0.00596185023899931,TRUE,0.01390351940718411,1,0.04442243581320473
JUND,2.795432333168811,4,1,19,3.3580841706912755e-4,0.20966402108083249,7.435831217770093e-4,TRUE,0.006402747152118032,1,0.01136817443071369
CEBPD,2.7285255255112117,3,0,14,0.0018684198582836877,1,0.0018684198582836877,TRUE,0.022265336644547277,1,0.023233394759527595
AR,2.7180618916659824,9,2,138,9.722740844184693e-4,0.5079846645195303,0.004254050833711588,TRUE,0.01390351940718411,1,0.04004268433512254
ETS2,2.6930098383111516,4,0,30,0.0020276367858325373,1,0.0020276367858325373,TRUE,0.023196164829924225,1,0.024162671697837736
ETS1,2.5891810860683226,9,2,145,0.0013763734558075876,0.534462666960889,0.006042970523028885,TRUE,0.01789285492549864,1,0.04442243581320473
STAT5B,2.5531602674880447,3,0,16,0.0027979486034397853,1,0.0027979486034397853,TRUE,0.029637529651251063,1,0.03077743463783764
NFATC1,2.442838773763092,4,0,35,0.003607125280521199,1,0.003607125280521199,TRUE,0.03684420822246653,1,0.038208808527002334
SP3,2.3440198372022962,6,1,77,0.0027853141828637464,0.6150267817129783,0.012624241747924713,FALSE,0.029637529651251063,1,0.0818855038721218
THAP1,-2.3290179436951313,0,4,55,1,0.004687940126368515,0.004687940126368515,TRUE,1,0.33518771903534883,0.04004268433512254
HIF1A,2.327274839654695,2,0,6,0.004706793665995214,1,0.004706793665995214,TRUE,0.042066968389832225,1,0.04004268433512254
TP53,2.327274839654695,2,0,6,0.004706793665995214,1,0.004706793665995214,TRUE,0.042066968389832225,1,0.04004268433512254
HIF1A,2.327274839654695,2,0,6,0.004706793665995214,1,0.004706793665995214,TRUE,0.042066968389832225,1,0.04004268433512254
TP53,2.327274839654695,2,0,6,0.004706793665995214,1,0.004706793665995214,TRUE,0.042066968389832225,1,0.04004268433512254
RARA,2.3122442927483724,4,0,38,0.004872543300831084,1,0.004872543300831084,TRUE,0.04222870860720272,1,0.04004268433512254
TFAP2A,2.2706018622965964,5,0,62,0.005362880721409857,1,0.005362880721409857,TRUE,0.045111290774212325,1,0.042605107953422754
CREB3L1,2.2067036732880756,3,0,21,0.006212928085762899,1,0.006212928085762899,TRUE,0.04821263086571678,1,0.04442243581320473
STAT5A,2.2067036732880756,3,0,21,0.006212928085762899,1,0.006212928085762899,TRUE,0.04821263086571678,1,0.04442243581320473
CREB3,1.992092754001597,3,0,25,0.010183738666652396,1,0.010183738666652396,FALSE,0.07468075022211756,1,0.07103778679664842
SP1,1.9520400457993983,13,4,321,0.006241037962669615,0.5588520779608659,0.023223557279886137,FALSE,0.04821263086571678,1,0.1222248842703053
FOXO4,1.9303758819202002,3,1,14,0.0018684198582836877,0.15916601988122492,0.0027123269203932973,TRUE,0.022265336644547277,1,0.03077743463783764
MYBL2,1.8992935306670697,3,0,27,0.012609749795761174,1,0.012609749795761174,FALSE,0.08796069369726087,1,0.0818855038721218
SMAD4,1.8992935306670697,3,0,27,0.012609749795761174,1,0.012609749795761174,FALSE,0.08796069369726087,1,0.0818855038721218
IRF3,-1.8795961742454192,0,4,74,1,0.013194830806359309,0.013194830806359309,FALSE,1,0.7547443221237525,0.0818855038721218
FOSL2,1.8710611494471339,2,0,10,0.013456708678285752,1,0.013456708678285752,FALSE,0.08950276004627268,1,0.0818855038721218
STAT6,1.8710611494471339,2,0,10,0.013456708678285752,1,0.013456708678285752,FALSE,0.08950276004627268,1,0.0818855038721218
PGR,1.7891176855353936,2,0,11,0.01625108322666189,1,0.01625108322666189,FALSE,0.10563204097330228,1,0.09682937089219376
WT1,1.7358189831025772,3,0,31,0.01837303984587076,1,0.01837303984587076,FALSE,0.11677087546486749,1,0.10545463770041502
E2F5,1.6477748425649639,2,0,13,0.022502209173546284,1,0.022502209173546284,FALSE,0.12871263647268474,1,0.1222248842703053
RELB,1.6477748425649639,2,0,13,0.022502209173546284,1,0.022502209173546284,FALSE,0.12871263647268474,1,0.1222248842703053
FOXM1,1.6288437089142387,3,0,34,0.023504785436597172,1,0.023504785436597172,FALSE,0.12927631990128444,1,0.1222248842703053
POU2F1,1.6288437089142387,3,0,34,0.023504785436597172,1,0.023504785436597172,FALSE,0.12927631990128444,1,0.1222248842703053
RBPJ,1.6038033227784882,4,0,61,0.02489984692491704,1,0.02489984692491704,FALSE,0.1343652117080429,1,0.1271670753665406
TFAP2C,1.5290366151492,2,0,15,0.02957763088521798,1,0.02957763088521798,FALSE,0.15305412631053145,1,0.14285051788982936
TWIST1,1.5290366151492,2,0,15,0.02957763088521798,1,0.02957763088521798,FALSE,0.15305412631053145,1,0.14285051788982936
E2F4,1.523332963533901,9,0,237,0.02996864011674742,1,0.02996864011674742,FALSE,0.15305412631053145,1,0.14285051788982936
HBP1,1.4736313239041312,3,0,39,0.03360227456253259,1,0.03360227456253259,FALSE,0.16569397456697108,1,0.15754509057187413
SMAD1,1.4270107189492391,2,0,17,0.037410135485305744,1,0.037410135485305744,FALSE,0.18134404658978717,1,0.16983013886980067
PRDM14,-1.3992160804206992,2,6,196,0.8736492620212043,0.0348434407048445,0.13673971570422408,FALSE,1,1,0.42508215968921836
PROX1,-1.3936572917098342,0,2,26,1,0.04039640413105081,0.04039640413105081,FALSE,1,1,0.17774417817662358
BHLHE40,1.3852799066706276,4,1,58,0.021112838765728812,0.5126565821376452,0.05981166058833892,FALSE,0.12579733097913418,1,0.23466080077711113
ZNF274,1.3810077217677799,2,0,18,0.041590321565771964,1,0.041590321565771964,FALSE,0.19499724537394725,1,0.18022472678501184
CLOCK,-1.370778908616685,1,3,52,0.6148828929632,0.026182644064159582,0.08257281398396106,FALSE,1,0.995699081119167,0.28555201026707117
TCF7L2,1.2972198449051535,2,0,20,0.0504405896808802,1,0.0504405896808802,FALSE,0.22751136858441287,1,0.21102503752757135
TBP,1.293182956217438,3,0,46,0.0509116349279805,1,0.0509116349279805,FALSE,0.22751136858441287,1,0.21102503752757135
SNAPC4,-1.2809034995390247,0,2,30,1,0.052371679380339334,0.052371679380339334,FALSE,1,1,0.21397571861110068
LEF1,1.222602624645679,2,0,22,0.059895938659892,1,0.059895938659892,FALSE,0.25954906752619866,1,0.23466080077711113
ZBED1,1.222602624645679,2,0,22,0.059895938659892,1,0.059895938659892,FALSE,0.25954906752619866,1,0.23466080077711113
PPARA,1.2137166888732502,3,1,32,0.020006218915550707,0.3272515449919787,0.03947054759061959,FALSE,0.12173997042228728,1,0.17638400954558128
ELF1,1.1842074355632612,3,0,51,0.06543235695928175,1,0.06543235695928175,FALSE,0.27666781875047525,1,0.2495153878713944
HNF4A,1.1745320076418377,4,0,84,0.06690645079610837,1,0.06690645079610837,FALSE,0.2773223902563332,1,0.25177953852219725
CREM,1.1640495007130003,3,0,52,0.06854100992287084,1,0.06854100992287084,FALSE,0.28003898339915795,1,0.25244378834855874
NEUROD1,-1.1621067415593012,0,2,35,1,0.0688483059132433,0.0688483059132433,FALSE,1,1,0.25244378834855874
PPARG,1.1500590266358897,4,2,41,0.006405874031109223,0.09049767480240163,0.0049003285025499615,FALSE,0.04821263086571678,1,0.04004268433512254
NPAS4,-1.1451198488484051,0,1,6,1,0.07159458089886206,0.07159458089886206,FALSE,1,1,0.2591905080642348
TAL1,-1.141899487303937,1,2,18,0.28114634641520064,0.02027836597690665,0.035159689122146544,FALSE,0.7053320620591875,0.9666021115658836,0.1621882433699018
MAZ,-1.0930165136633665,1,3,72,0.7333169316103366,0.059193660717684685,0.17958283867499192,FALSE,1,1,0.4986474937965795
FOXO3,1.0772423883627187,3,1,38,0.03142923422467168,0.37547081720745223,0.06419131308233858,FALSE,0.1576975611974754,1,0.24809075056147073
HMBOX1,1.0663644528167766,2,0,27,0.08582929538127952,1,0.08582929538127952,FALSE,0.34573490815557667,1,0.2922283152267374
CUX1,1.0183895249185875,3,1,41,0.038176000850802076,0.3982721665549509,0.07885277098115424,FALSE,0.18197227072215655,1,0.2784184259334582
ZNF639,1.0132695686540578,2,0,29,0.09699077540025991,1,0.09699077540025991,FALSE,0.38526891339547686,1,0.32634543252322745
FOXP1,1.0067217467581593,6,0,174,0.09846417654258932,1,0.09846417654258932,FALSE,0.38576376015315816,1,0.32745063361837845
ARID2,0.9883557006838032,2,0,30,0.10271746655238126,1,0.10271746655238126,FALSE,0.3969891274862303,1,0.33766891303426483
KLF13,0.9644328961171319,2,0,31,0.10853432356662338,1,0.10853432356662338,FALSE,0.40843179657966167,1,0.35273655159152595
MEF2A,0.9383785880949441,4,0,102,0.11524481946449391,1,0.11524481946449391,FALSE,0.42805218658240596,1,0.3703372850207332
HHEX,-0.8950484054542638,0,1,11,1,0.12733611472310324,0.12733611472310324,FALSE,1,1,0.4046458756756392
MITF,0.8774474638140232,2,0,35,0.13260275163326377,1,0.13260275163326377,FALSE,0.48621008932196713,1,0.4167515051331147
BCL11A,0.8576221940448965,2,0,36,0.13879627347556212,1,0.13879627347556212,FALSE,0.4961966776751346,1,0.4268358517635566
KLF4,0.855257549360118,2,1,12,0.019269256595346184,0.13807737095863692,0.01843612547210053,FALSE,0.11980450839715236,1,0.10545463770041502
SNAI2,-0.8483912042291056,2,3,66,0.3377284841567614,0.04788246352659143,0.08286998899359058,FALSE,0.7852873696653151,1,0.28555201026707117
USF2,0.8199783320072503,2,0,38,0.15136367655188995,1,0.15136367655188995,FALSE,0.5279269694370796,1,0.45093761972750546
IKZF1,0.7847755727567547,2,0,40,0.16414377880974232,1,0.16414377880974232,FALSE,0.5383617816420831,1,0.47439800560539996
TBX21,0.7834313428672895,3,0,77,0.16465262432609676,1,0.16465262432609676,FALSE,0.5383617816420831,1,0.47439800560539996
ARNTL,0.7759018047835968,1,0,10,0.1675321628186902,1,0.1675321628186902,FALSE,0.5383617816420831,1,0.47439800560539996
POU2F2,0.7759018047835968,1,0,10,0.1675321628186902,1,0.1675321628186902,FALSE,0.5383617816420831,1,0.47439800560539996
PRDM1,0.7517690182275516,2,0,42,0.17710506503463716,1,0.17710506503463716,FALSE,0.5505657456511547,1,0.4965887117637865
ZNF217,0.7383559028840062,1,0,11,0.18266027077789304,1,0.18266027077789304,FALSE,0.5617294348653484,1,0.5023157446392059
AHR,0.7207483766225224,2,0,44,0.1902180053858351,1,0.1902180053858351,FALSE,0.5787483993654132,1,0.518117614669989
RUNX3,0.704402117148306,1,0,12,0.19751399933994285,1,0.19751399933994285,FALSE,0.5946210927497226,1,0.5329151302945628
E2F3,0.6734627813082062,1,0,13,0.21209831518714228,1,0.21209831518714228,FALSE,0.6127284660961888,1,0.5565148453534191
SOX9,0.6734627813082062,1,0,13,0.21209831518714228,1,0.21209831518714228,FALSE,0.6127284660961888,1,0.5565148453534191
ZNF263,-0.6726597371981685,3,6,317,0.9292569521580194,0.19745861283029553,0.4946143883110846,FALSE,1,1,0.8678510126194491
NFE2,0.6639606527169573,2,0,48,0.21679005087217498,1,0.21679005087217498,FALSE,0.6200195454944204,1,0.5636541322676549
E2F2,0.6450888673973756,1,0,14,0.2264180952738899,1,0.2264180952738899,FALSE,0.634858580866005,1,0.5775171202873336
ELK4,0.6450888673973756,1,0,14,0.2264180952738899,1,0.2264180952738899,FALSE,0.634858580866005,1,0.5775171202873336
ASCL1,-0.6440911527515563,1,2,54,0.6287740473455845,0.14269325838622515,0.3060448263380923,FALSE,1,1,0.6553321405702094
ZFX,-0.6440911527515563,1,2,54,0.6287740473455845,0.14269325838622515,0.3060448263380923,FALSE,1,1,0.6553321405702094
BHLHE22,-0.6401530785250606,0,1,21,1,0.2290060318436805,0.2290060318436805,FALSE,1,1,0.5775171202873336
ATF3,0.6378963185338277,2,0,50,0.23019913186278332,1,0.23019913186278332,FALSE,0.6391937059490876,1,0.5775171202873336
KLF1,0.625390382200033,2,0,51,0.23692430634864056,1,0.23692430634864056,FALSE,0.648837214482356,1,0.5878354250865789
ETV4,0.618924416703046,1,0,15,0.24047812844450955,1,0.24047812844450955,FALSE,0.648837214482356,1,0.5878354250865789
TCF3,0.618924416703046,1,0,15,0.24047812844450955,1,0.24047812844450955,FALSE,0.648837214482356,1,0.5878354250865789
JUNB,0.6132164049814341,2,0,52,0.2436596382056712,1,0.2436596382056712,FALSE,0.6512771638020745,1,0.5905648858205251
GATA3,0.6067075363714206,3,1,73,0.14727264442820634,0.5954285044913661,0.30112365272225877,FALSE,0.5199997074872471,1,0.6553321405702094
ATF4,0.5946824735938532,1,0,16,0.25428311702196893,1,0.25428311702196893,FALSE,0.6551799231376857,1,0.6010328220519265
HINFP,0.5946824735938532,1,0,16,0.25428311702196893,1,0.25428311702196893,FALSE,0.6551799231376857,1,0.6010328220519265
XBP1,0.5946824735938532,1,0,16,0.25428311702196893,1,0.25428311702196893,FALSE,0.6551799231376857,1,0.6010328220519265
CDX2,0.5721283281593995,1,0,17,0.2678376783680104,1,0.2678376783680104,FALSE,0.6839426429754552,1,0.6177546452681532
NFKB2,0.5510675559106784,1,0,18,0.28114634641520064,1,0.28114634641520064,FALSE,0.7053320620591875,1,0.643262840597979
USF1,0.5362779489580152,2,0,59,0.29088548518194923,1,0.29088548518194923,FALSE,0.7234195544524998,1,0.6553321405702094
TP63,0.5313372955191914,1,0,19,0.2942135731714136,1,0.2942135731714136,FALSE,0.7253886373019336,1,0.6553321405702094
ATF1,0.5127997664418721,1,0,20,0.30704373019723097,1,0.30704373019723097,FALSE,0.7379370322387231,1,0.6553321405702094
ELF5,0.5127997664418721,1,0,20,0.30704373019723097,1,0.30704373019723097,FALSE,0.7379370322387231,1,0.6553321405702094
NCOA1,0.5127997664418721,1,0,20,0.30704373019723097,1,0.30704373019723097,FALSE,0.7379370322387231,1,0.6553321405702094
RFX2,0.49533736977534837,1,0,21,0.31964111005675844,1,0.31964111005675844,FALSE,0.7618113123019409,1,0.6771656109350587
SOX6,-0.4851182944184379,0,1,32,1,0.3272515449919787,0.3272515449919787,FALSE,1,1,0.6831674588883643
NRF1,-0.4793816305845946,1,2,79,0.7655184096762137,0.25384815355097984,0.5126734480588774,FALSE,1,1,0.8928536888344792
ZBTB11,0.47884892985245164,1,0,22,0.3320099277423232,1,0.3320099277423232,FALSE,0.7783183551992167,1,0.6880785459007567
NFE2L1,0.4680351468649623,2,1,31,0.10853432356662338,0.31886162184695677,0.15101598971957242,FALSE,0.40843179657966167,1,0.45093761972750546
KLF5,-0.4636649745316669,1,2,82,0.7781022365175846,0.2675295069078868,0.5348646807088875,FALSE,1,1,0.9105434445401298
FOXL2,0.46324677197426367,1,0,23,0.34415432207353247,1,0.34415432207353247,FALSE,0.7874250889042422,1,0.7030581150930735
NCOA3,0.46324677197426367,1,0,23,0.34415432207353247,1,0.34415432207353247,FALSE,0.7874250889042422,1,0.7030581150930735
ATF2,0.4484544225353,1,0,24,0.356078357071146,1,0.356078357071146,FALSE,0.7988663356734182,1,0.7171719022700546
VDR,0.4484544225353,1,0,24,0.356078357071146,1,0.356078357071146,FALSE,0.7988663356734182,1,0.7171719022700546
FOXJ2,-0.43452936973140355,0,1,37,1,0.3676805276616669,0.3676805276616669,FALSE,1,1,0.7353610553233338
YY1,0.416125293729584,2,0,73,0.38359656212060467,1,0.38359656212060467,FALSE,0.8439124366653303,1,0.7566111501137444
MEF2B,0.41367532915268224,2,1,36,0.13879627347556212,0.35979335249859423,0.19960076953607592,FALSE,0.4961966776751346,1,0.5335123372646515
ATF7,0.39615261681762565,1,0,28,0.40164964105658807,1,0.40164964105658807,FALSE,0.8702408889559408,1,0.7814407982461509
NFIC,0.39615261681762565,1,0,28,0.40164964105658807,1,0.40164964105658807,FALSE,0.8702408889559408,1,0.7814407982461509
TCF12,0.3880719255289753,2,0,77,0.4091928857810879,1,0.4091928857810879,FALSE,0.8739531114176909,1,0.7852593426547158
ETV1,0.38454413176944235,1,0,29,0.4125303148300289,1,0.4125303148300289,FALSE,0.8739531114176909,1,0.7852593426547158
SOX11,0.38454413176944235,1,0,29,0.4125303148300289,1,0.4125303148300289,FALSE,0.8739531114176909,1,0.7852593426547158
THAP11,-0.3780597991722417,0,2,116,1,0.4187359042783202,0.4187359042783202,FALSE,1,1,0.7852593426547158
E2F7,0.37344047035530237,1,0,30,0.423213516494775,1,0.423213516494775,FALSE,0.8899931302757769,1,0.7852593426547158
FOXA1,0.36280775106527935,1,0,31,0.4337028229257135,1,0.4337028229257135,FALSE,0.9053942142828763,1,0.7951218420304748
SOX13,0.35995972008632754,2,1,42,0.17710506503463716,0.4056866362889895,0.26104138291985585,FALSE,0.5505657456511547,1,0.6069742724803152
TP73,0.35995972008632754,2,1,42,0.17710506503463716,0.4056866362889895,0.26104138291985585,FALSE,0.5505657456511547,1,0.6069742724803152
FOXO1,0.3577202641146271,3,2,43,0.04304973723049939,0.09810491572530293,0.02731316253374534,FALSE,0.19858427174069074,1,0.1370449909587924
BCL6,0.32946618725588755,2,1,46,0.2034549537592421,0.43444465241688657,0.30282362298466436,FALSE,0.6061262164077421,1,0.6553321405702094
NR2C2,0.3217589330655993,2,0,88,0.4766955161603129,1,0.4766955161603129,FALSE,0.9669143093748191,1,0.8678510126194491
PKNOX1,0.3157278045207242,1,0,36,0.48336165561263955,1,0.48336165561263955,FALSE,0.9735312218677107,1,0.8678510126194491
DUX4,0.30736528986357736,1,0,37,0.4927591644496011,1,0.4927591644496011,FALSE,0.97867445161518,1,0.8678510126194491
MAFG,0.30736528986357736,1,0,37,0.4927591644496011,1,0.4927591644496011,FALSE,0.97867445161518,1,0.8678510126194491
ONECUT1,-0.3061166391840971,0,1,55,1,0.49417794697761797,0.49417794697761797,FALSE,1,1,0.8678510126194491
ESR1,0.285468498966698,6,4,156,0.0657811597029102,0.12693167897367863,0.04830749950814156,FALSE,0.27666781875047525,1,0.2062081322287834
HNF1B,0.28404645534574485,1,0,40,0.51994037689552,1,0.51994037689552,FALSE,1,1,0.8958008903139683
ZEB2,0.28393265530099443,2,1,53,0.25040254483439744,0.48147239664811015,0.3756217152491589,FALSE,0.6551799231376857,1,0.7460264622309684
RFX1,-0.2768902750321376,2,2,40,0.16414377880974232,0.08676291849618392,0.07479098746730371,FALSE,0.5383617816420831,1,0.26737778019561076
CEBPG,0.25022486661782023,1,0,45,0.5620502345456018,1,0.5620502345456018,FALSE,1,1,0.9511619353848645
NR2F1,-0.24448635468080182,0,1,68,1,0.5695261180775701,0.5695261180775701,FALSE,1,1,0.958143939824618
POU5F1,-0.22887171198152767,0,1,72,1,0.5903754478286323,0.5903754478286323,FALSE,1,1,0.987411567713385
RUNX2,0.22294188579955665,2,1,65,0.33108424232182365,0.5531977399479748,0.4940465088282451,FALSE,0.7783183551992167,1,0.8678510126194491
EBF1,-0.21799422632404336,0,1,75,1,0.6053489224391412,0.6053489224391412,FALSE,1,1,0.993227311350336
BACH2,0.21627933134750943,1,0,51,0.6077439842178629,1,0.6077439842178629,FALSE,1,1,0.993227311350336
FOXK2,0.21627933134750943,1,0,51,0.6077439842178629,1,0.6077439842178629,FALSE,1,1,0.993227311350336
KLF6,0.21627933134750943,1,0,51,0.6077439842178629,1,0.6077439842178629,FALSE,1,1,0.993227311350336
PDX1,0.21120758956233368,1,0,52,0.6148828929632,1,0.6148828929632,FALSE,1,1,0.9946983676525284
ELF3,0.2062849388186674,1,0,53,0.6218921304272156,1,0.6218921304272156,FALSE,1,1,0.9946983676525284
E2F6,0.20622559802644916,2,1,69,0.3575345837978935,0.5748355978662091,0.5307019008654927,FALSE,0.7988663356734182,1,0.9088667284283288
GRHL2,-0.20448981438212133,0,1,79,1,0.6244679959139632,0.6244679959139632,FALSE,1,1,0.9946983676525284
CTCFL,0.20150539210733723,1,0,54,0.6287740473455845,1,0.6287740473455845,FALSE,1,1,0.9946983676525284
GABPA,0.20150539210733723,1,0,54,0.6287740473455845,1,0.6287740473455845,FALSE,1,1,0.9946983676525284
CTCF,0.2005919070891175,2,0,117,0.6300979880910631,1,0.6300979880910631,FALSE,1,1,0.9946983676525284
HNF4G,0.19235329373368817,1,0,56,0.6421651105988868,1,0.6421651105988868,FALSE,1,1,0.9981479436482698
MNT,0.19235329373368817,1,0,56,0.6421651105988868,1,0.6421651105988868,FALSE,1,1,0.9981479436482698
IRF2,0.17574136900474135,3,2,76,0.1602511799038876,0.2401831879131461,0.16386448860871386,FALSE,0.5383617816420831,1,0.47439800560539996
ZBTB7A,-0.17236225203021555,0,1,90,1,0.672415549650355,0.672415549650355,FALSE,1,1,1
SPIB,0.1716164829977657,1,0,61,0.6735712113495081,1,0.6735712113495081,FALSE,1,1,1
EPAS1,-0.15426479916584468,1,1,13,0.21209831518714228,0.14868680162528192,0.14054490352439203,FALSE,0.6127284660961888,1,0.4276153447657034
ZNF384,0.1535231573686364,1,0,66,0.70222589878023,1,0.70222589878023,FALSE,1,1,1
IRF4,0.14692752559516672,1,0,68,0.7129719998861097,1,0.7129719998861097,FALSE,1,1,1
MYB,-0.14024764823589886,1,1,25,0.36778602330621524,0.2662855332923699,0.3254847513040513,FALSE,0.8154015710509888,1,0.6831674588883643
IRF1,-0.1325029726919585,1,1,32,0.4440017463358966,0.3272515449919787,0.4255776157744089,FALSE,0.9070321389433316,1,0.7852593426547158
MBD2,-0.1325029726919585,1,1,32,0.4440017463358966,0.3272515449919787,0.4255776157744089,FALSE,0.9070321389433316,1,0.7852593426547158
NR5A2,-0.1325029726919585,1,1,32,0.4440017463358966,0.3272515449919787,0.4255776157744089,FALSE,0.9070321389433316,1,0.7852593426547158
MAF,-0.12507324208237736,1,1,39,0.5110454619433757,0.38316540780570796,0.5151078974045072,FALSE,1,1,0.8928536888344792
MAFK,-0.11402545502773118,1,1,50,0.6004730101419962,0.46181500180690727,0.6329898703243363,FALSE,1,1,0.9946983676525284
MAFB,-0.11114366759625902,1,1,53,0.6218921304272156,0.48147239664811015,0.6604976724183801,FALSE,1,1,1
MAX,-0.10925334580004722,1,1,55,0.6355309519225432,0.49417794697761797,0.6778014881755375,FALSE,1,1,1
PAX5,-0.10925334580004722,1,1,55,0.6355309519225432,0.49417794697761797,0.6778014881755375,FALSE,1,1,1
SP4,-0.10463467787968189,1,1,60,0.6675181952479071,0.5246001740478773,0.7176268346449656,FALSE,1,1,1
ARNT,-0.1019362879549976,1,1,63,0.6853492890425112,0.5419705381104543,0.7393013972993674,FALSE,1,1,1
MEF2C,-0.09332921645798728,1,1,73,0.7381741589643608,0.5954285044913661,0.8008452779385505,FALSE,1,1,1
TEAD4,-0.09332921645798728,1,1,73,0.7381741589643608,0.5954285044913661,0.8008452779385505,FALSE,1,1,1
NFYB,-0.09086142284835612,1,1,76,0.7522224554307597,0.6102177988994879,0.8164408351360029,FALSE,1,1,1
MXI1,-0.090050368608992,1,1,77,0.7567360023998345,0.6150267817129783,0.8213747990167988,FALSE,1,1,1
LYL1,-0.08453249171561218,1,1,84,0.7861147125296558,0.6470732294529826,0.8525109971738738,FALSE,1,1,1
TEAD1,0.069292176597041,2,1,128,0.6783813031088581,0.7957305764198485,0.8726226329548399,FALSE,1,1,1
JUN,0,0,0,6,1,1,1,FALSE,1,1,1
FOS,0,0,0,6,1,1,1,FALSE,1,1,1
CREB1,0,0,0,6,1,1,1,FALSE,1,1,1
EGR1,0,0,0,6,1,1,1,FALSE,1,1,1
MYC,0,0,0,6,1,1,1,FALSE,1,1,1
FOSB,0,0,0,6,1,1,1,FALSE,1,1,1
CREB1,0,0,0,6,1,1,1,FALSE,1,1,1
NR4A1,0,0,0,6,1,1,1,FALSE,1,1,1
ELK1,0,0,0,6,1,1,1,FALSE,1,1,1
ARID3A,0,0,0,25,1,1,1,FALSE,1,1,1
ATF6,0,0,0,10,1,1,1,FALSE,1,1,1
BACH1,0,0,0,30,1,1,1,FALSE,1,1,1
CREB1,0,0,0,6,1,1,1,FALSE,1,1,1
EGR1,0,0,0,6,1,1,1,FALSE,1,1,1
EHF,0,0,0,20,1,1,1,FALSE,1,1,1
ELK1,0,0,0,6,1,1,1,FALSE,1,1,1
EOMES,0,0,0,22,1,1,1,FALSE,1,1,1
ESR2,0,0,0,17,1,1,1,FALSE,1,1,1
ESRRA,0,0,0,69,1,1,1,FALSE,1,1,1
FLI1,0,0,0,13,1,1,1,FALSE,1,1,1
FOS,0,0,0,6,1,1,1,FALSE,1,1,1
FOXA2,0,0,0,11,1,1,1,FALSE,1,1,1
GATA1,0,0,0,15,1,1,1,FALSE,1,1,1
GATA4,0,0,0,10,1,1,1,FALSE,1,1,1
GATA6,0,0,0,53,1,1,1,FALSE,1,1,1
