TF,Activity_Score,Up_Targets,Down_Targets,Total_Targets,Up_Pvalue,Down_Pvalue,P_value,Significant,Up_FDR,Down_FDR,FDR
FOSB,-2.897737307035567,0,6,6,1,0.00126550158363034,0.00126550158363034,FALSE,1,0.060322242153046206,0.07238669058365546
MAFF,2.8754380536532738,22,15,42,5.385323547686065e-4,0.4042498377574366,0.002053445502312701,FALSE,0.022002893351974494,0.8143526709426845,0.07239219838964676
NANOG,2.8628831833482695,24,14,49,0.0010767334075792161,0.7852200335874242,0.006827711339486307,FALSE,0.03421619495196176,0.9749052605749899,0.12038008382092841
THAP11,2.7895436373257034,47,30,116,0.0015571270868715988,0.9591084048795018,0.01121085485564812,FALSE,0.04453383468452773,1,0.14663653352392741
ZBTB7A,-2.628216450187916,15,43,90,0.9942282685789006,0.002340289892511497,0.016434689591027712,FALSE,1,0.09316044171090361,0.18078158550130483
NFYB,2.609685876252579,33,22,76,0.0019721097987770875,0.8028177522377851,0.011792448500175981,FALSE,0.04966965217610276,0.9844668272656819,0.14663653352392741
MEIS2,2.451829713212761,28,20,62,0.0020840413500462698,0.5898424772679214,0.009466926743199877,FALSE,0.04966965217610276,0.8842522310235388,0.13537705242775824
RUNX3,-2.4499460657167944,1,9,12,0.9787362588993821,0.003473118585688701,0.022721365563578663,FALSE,1,0.09316044171090361,0.1979670976152517
SOX10,-2.4273102130711415,2,11,16,0.9584476659963124,0.003583093911957831,0.02291979753428482,FALSE,1,0.09316044171090361,0.1979670976152517
LYL1,-2.2621847445346277,22,40,84,0.6421564634144085,0.003511204412613966,0.01599676624732159,FALSE,1,0.09316044171090361,0.18078158550130483
TP73,-2.1062033659899217,13,23,42,0.3596668278075392,0.002816417398683512,0.007997278295795943,FALSE,1,0.09316044171090361,0.12038008382092841
ZEB2,-2.10157273700465,14,27,53,0.6181543367942754,0.004892425076017708,0.02056834088039006,FALSE,1,0.11660279764508871,0.19608484972638524
BACH2,2.0101875822507003,23,17,51,0.005138119782161798,0.5260073428451277,0.018685060653504046,FALSE,0.10496444697844814,0.8596462860211802,0.18547017885801506
RBPJ,-1.8290563304009306,18,30,61,0.4058461832625222,0.006015962710433647,0.01712780470763364,FALSE,1,0.13235117962954024,0.18142785727345265
KLF3,1.8078654332571291,8,4,13,0.010356846850646964,0.6654156142147827,0.041194246076007864,FALSE,0.16455878884916844,0.889676171995499,0.2805131994699583
TEAD2,-1.7590428593972924,5,16,30,0.9435725340782745,0.016433589385621162,0.08011336832772387,FALSE,1,0.2772246040320186,0.4048951221859694
MBD2,-1.7583154295170411,7,17,32,0.8156960908206171,0.014230263812173486,0.06333203973595532,FALSE,1,0.27132369668544115,0.35515614440163173
MAFK,1.7478207142547495,22,17,50,0.008699894222602459,0.48678219708611403,0.02737636179652162,FALSE,0.15551060922901894,0.8596462860211802,0.21748998538347733
ESRRA,-1.6805040096074653,18,32,69,0.644402805558391,0.013447867237979595,0.04981443968154218,FALSE,1,0.27132369668544115,0.32032022477771355
TCF12,1.677432439943841,31,26,77,0.010044417152607146,0.4779221741595856,0.030430269836219777,FALSE,0.16455878884916844,0.8590052677607424,0.23521776143672585
ELF1,1.664013436169691,22,17,51,0.011401930005005702,0.5260073428451277,0.03668317874684631,FALSE,0.17162905165429634,0.8596462860211802,0.2689555315943392
HOXA9,1.644897746420878,11,5,22,0.020306811265600674,0.8964776751492615,0.09113371344912916,FALSE,0.23230992087847172,1,0.43440403410751566
CEBPG,1.6348298209535557,21,18,45,0.004510119662496037,0.19454401996460075,0.0070531399526985086,FALSE,0.09922263257491282,0.63550711366039,0.12038008382092841
ZBTB33,1.6216441606633571,7,0,12,0.023897685386580672,1,0.023897685386580672,FALSE,0.23568062139869217,1,0.1979670976152517
POU5F1,1.6158807936387856,29,24,72,0.01241614239571285,0.5127049120998809,0.03855656222156611,FALSE,0.17755083625869375,0.8596462860211802,0.2689555315943392
FOXK2,1.6036293608571424,21,12,51,0.023561733687607948,0.9458812220997783,0.10705969884078304,FALSE,0.23568062139869217,1,0.47272731966808873
NCOA1,1.5464530436101702,10,4,20,0.026558515461231204,0.9346668489386943,0.1165697718083526,FALSE,0.25319118073040414,1,0.49027874613513006
ZEB1,-1.5456813265759268,1,9,15,0.9918826209083076,0.02823442543400845,0.12813414226093253,FALSE,1,0.32270975914458766,0.5181068410740253
BCL6,1.5038125726000668,20,16,46,0.014011189069821598,0.44697945965748465,0.038034347759623166,FALSE,0.18214545790768077,0.8143526709426845,0.2689555315943392
SIX2,1.4839991637316827,17,12,39,0.021943465803389073,0.6688125069196933,0.07663161881242816,FALSE,0.23568062139869217,0.889676171995499,0.39848441782462646
ZNF639,1.3719964123873627,13,8,29,0.0334358176638317,0.7874234796951841,0.12208669295291075,FALSE,0.30847238231793117,0.9749052605749899,0.5060404954280069
ELF3,-1.3667648229222176,15,25,53,0.49629980912535354,0.02132943174704975,0.058732545761014936,FALSE,1,0.2944450190118149,0.34280628750306674
E2F3,-1.3621801186499527,3,8,13,0.7363508481090684,0.031981930318730555,0.11182992953443512,FALSE,1,0.33623609293568796,0.47736357980370814
NR2C2,1.3450058113105539,32,23,88,0.04206452252904725,0.9309401795729093,0.16604085032656365,FALSE,0.35383686597963276,1,0.5686399167632761
ASCL1,1.3448361904348107,22,18,54,0.023675441430208607,0.5237623489614637,0.06683806735623572,FALSE,0.23568062139869217,0.8596462860211802,0.36561008014878577
USF1,-1.319347103077212,8,26,59,0.9966554602218249,0.04777469766030969,0.1925837193017273,FALSE,1,0.4269863603390178,0.5745746871026919
NFE2,-1.3167962801943096,14,23,48,0.4483877651218391,0.021620088808559836,0.0546386393189051,FALSE,1,0.2944450190118149,0.3255552259418095
NEUROD1,-1.3031716211399367,8,17,35,0.784325612050962,0.03902337038010205,0.13731921836202696,FALSE,1,0.37202279762363955,0.5181068410740253
NPAS4,1.2425499643510551,4,1,6,0.05198457774040901,0.9087082793768181,0.1914371613449448,FALSE,0.3812202367629994,1,0.5745746871026919
NR4A1,1.2425499643510551,4,1,6,0.05198457774040901,0.9087082793768181,0.1914371613449448,FALSE,0.3812202367629994,1,0.5745746871026919
NR4A1,1.2425499643510551,4,1,6,0.05198457774040901,0.9087082793768181,0.1914371613449448,FALSE,0.3812202367629994,1,0.5745746871026919
TCF7,-1.2423817394378807,18,28,61,0.4058461832625222,0.023226283707229775,0.05339292852632817,FALSE,1,0.3019416881939871,0.32490165018148626
E2F2,-1.2403066571366665,2,8,14,0.9295136626365947,0.05345017366082778,0.19883495889211303,FALSE,1,0.448257308914963,0.5802734514606563
CUX1,1.2290480106538644,17,13,41,0.03669911021663844,0.6218756405198198,0.1090909199234051,FALSE,0.31974654536856895,0.8842522310235388,0.47272731966808873
AHR,1.2227148982572638,18,14,44,0.0368938321579118,0.6161247656055185,0.1087464577597257,FALSE,0.31974654536856895,0.8842522310235388,0.47272731966808873
KLF5,-1.1911787845917252,13,34,82,0.9954501411779351,0.06409744641139553,0.2393937278445176,FALSE,1,0.49545593712592223,0.6311914421559837
MEIS1,1.1563452384002249,22,20,53,0.018795458703041924,0.2694003573932525,0.0318276458570983,FALSE,0.22397921621124958,0.7037458348109368,0.2395449135560556
CREB3L1,-1.1532149591501133,5,11,21,0.7231856962647591,0.05082002432441934,0.15816557343735782,FALSE,1,0.4404402108116342,0.5652909050183704
ZBED1,-1.1380231091451187,2,11,22,0.9919970054447895,0.07219169719415289,0.2604216439664548,FALSE,1,0.5161706349381932,0.6311914421559837
MYOD1,1.1330758568303099,18,11,47,0.06934702952324079,0.9421145685957492,0.24357786263628686,FALSE,0.4598085331875518,1,0.6311914421559837
EBF1,-1.1303508194078111,24,34,75,0.2224669391262953,0.016478385554350754,0.024226742715153182,FALSE,0.9089363512874351,0.2772246040320186,0.1979670976152517
NR2F6,1.1043533283076874,13,7,32,0.073911650660926,0.9398666289464349,0.25472903315476597,FALSE,0.4598085331875518,1,0.6311914421559837
MITF,1.102290137454081,14,8,35,0.0734680284644467,0.9297978187902415,0.2516345935591794,FALSE,0.4598085331875518,1,0.6311914421559837
SP4,1.0774147477151084,23,20,60,0.043482394979865446,0.5196706679806689,0.1082364325092352,FALSE,0.35531328469261475,0.8596462860211802,0.47272731966808873
ESR1,-1.0432422347198593,36,60,156,0.9077661545266684,0.08217349364472182,0.2682181091396083,FALSE,1,0.5228599352759995,0.6446250354111595
PPARG,-1.0317183370149277,4,18,41,0.9986306920889133,0.09282961998457975,0.31318242108568567,FALSE,1,0.5560790263211527,0.7036466514862835
ETV4,-1.0005346183771198,3,8,15,0.8236950646684191,0.08226817163433559,0.2501656942999757,FALSE,1,0.5228599352759995,0.6311914421559837
TWIST1,-1.0005346183771198,3,8,15,0.8236950646684191,0.08226817163433559,0.2501656942999757,FALSE,1,0.5228599352759995,0.6311914421559837
TFAP4,-0.9996461148278921,14,20,40,0.1840545452524457,0.01842045833525438,0.022670775885270267,FALSE,0.8490258055193463,0.27727637283593437,0.1979670976152517
TEAD4,-0.9996050861246946,20,31,73,0.5480680393599995,0.05485666367840457,0.1354252380035781,FALSE,1,0.448257308914963,0.5181068410740253
ZNF24,0.9923512578066596,9,6,20,0.07005193625857142,0.6882899077577413,0.19441013886028843,FALSE,0.4598085331875518,0.9059202851947094,0.5745746871026919
RELB,-0.9704513452956486,2,7,13,0.9086766939735113,0.0972653253822387,0.30280619830184125,FALSE,1,0.5560790263211527,0.7036466514862835
BATF,-0.9479420441604176,16,23,49,0.2511800882423946,0.02831673421744101,0.042290717870817236,FALSE,0.9392301067406481,0.32270975914458766,0.2812824490942728
RUNX2,-0.9408567990849517,22,30,65,0.15415941776387695,0.017664984565084037,0.018806416737351176,FALSE,0.7564068487587081,0.27727637283593437,0.18547017885801506
KLF9,-0.9391852776068847,19,29,68,0.5094221980579294,0.058599321539371294,0.13467668146702774,FALSE,1,0.46553905445167193,0.5181068410740253
PAX8,-0.9242835043006215,1,6,11,0.9706886561060153,0.1155570509517803,0.3575685839792167,FALSE,1,0.5745873601467731,0.7537272879319532
NFATC1,-0.9231132420319765,9,16,35,0.6532234744227017,0.07797377153550188,0.20257684496002243,FALSE,1,0.5228599352759995,0.5828272894947767
EOMES,-0.9105692446762248,6,11,22,0.5875657830538517,0.07219169719415289,0.1764646329051239,FALSE,1,0.5161706349381932,0.5745746871026919
LHX2,-0.8794179073438537,3,6,10,0.5463637962995557,0.0721213764349979,0.16683376670560254,FALSE,1,0.5161706349381932,0.5686399167632761
IKZF1,-0.87359205763323,13,19,40,0.28842958704199606,0.038587598450513655,0.06119309994899357,FALSE,0.9556754385427694,0.37202279762363955,0.3500245317082432
GLI2,-0.8592471649090974,3,8,16,0.8572139135409403,0.11853375611419445,0.33395000147757453,FALSE,1,0.5745873601467731,0.7379623039852525
CEBPA,-0.848602464314367,29,55,147,0.9880471735967328,0.14001520991457986,0.4119854009699175,FALSE,1,0.5987983052327559,0.7886691002258444
ONECUT1,0.8419491654475085,23,23,55,0.014981546555703178,0.10411320445728296,0.011640945907912136,FALSE,0.18629227456222214,0.5560790263211527,0.14663653352392741
KLF6,-0.8291161695091721,16,23,51,0.3120867722491022,0.046255053971750365,0.07561446835108829,FALSE,0.9597507189596046,0.4267401753522776,0.39848441782462646
USF2,-0.8102323564565758,6,16,38,0.9697834946525625,0.15012133984049159,0.4261269726189247,FALSE,1,0.6041799115609809,0.8071014183378308
STAT1,-0.8051168898398957,64,104,290,0.984905044230585,0.15426857640946545,0.43823572873181926,FALSE,1,0.6041799115609809,0.807874796259926
MYB,-0.7793216184771143,2,11,25,0.9965738644967701,0.16564864014117112,0.46244473451058393,FALSE,1,0.6041799115609809,0.8097999907061895
HBP1,0.7792693438552734,15,13,39,0.08924319847942706,0.5368395094901519,0.19347902737479714,FALSE,0.5306842826624926,0.8723642029214969,0.5745746871026919
FOXP2,0.7745431668417861,15,14,36,0.046033116793223666,0.27391356970705405,0.06775291695064911,FALSE,0.36570753896838804,0.7037458348109368,0.36561008014878577
ERG,-0.7721097648609633,0,6,12,1,0.16900137386321143,0.16900137386321143,FALSE,1,0.6041799115609809,0.5686399167632761
IRF9,-0.7721097648609633,0,6,12,1,0.16900137386321143,0.16900137386321143,FALSE,1,0.6041799115609809,0.5686399167632761
TGIF2,-0.7720926253706664,4,9,19,0.8083878084369887,0.13662404201997058,0.3537820413626661,FALSE,1,0.5987983052327559,0.7537272879319532
TP63,-0.7720926253706664,4,9,19,0.8083878084369887,0.13662404201997058,0.3537820413626661,FALSE,1,0.5987983052327559,0.7537272879319532
FOXJ2,-0.7692607978947329,9,16,37,0.7227818881884556,0.12295507622318098,0.3039862815164927,FALSE,1,0.576477898357865,0.7036466514862835
KDM5B,-0.7601757770315664,5,9,18,0.5762071969936344,0.10009281452403983,0.22221554073958666,FALSE,1,0.5560790263211527,0.6170256762283669
CEBPD,-0.7446579238075144,3,7,14,0.7836548819950094,0.1410804771036497,0.3540313780443423,FALSE,1,0.5987983052327559,0.7537272879319532
ARID2,0.7384418434943398,11,6,30,0.17543282282666164,0.9606223681719059,0.4686120639158619,FALSE,0.8225211037446759,1,0.8121262223136142
BACH1,-0.7371983826214068,9,14,30,0.44447860577706744,0.08140526214272026,0.15628003869057794,FALSE,1,0.5228599352759995,0.5652909050183704
NCOA3,0.7284055418014808,9,6,23,0.15311527897578592,0.8192643776944832,0.3858483047600776,FALSE,0.7564068487587081,0.985939993519258,0.7826426607190227
HHEX,-0.7280640365969496,3,6,11,0.6178178995149328,0.1155570509517803,0.2598393486693289,FALSE,1,0.5745873601467731,0.6311914421559837
KLF4,-0.7176596004547791,2,6,12,0.8821650253789814,0.16900137386321143,0.4328333356952301,FALSE,1,0.6041799115609809,0.807874796259926
CTCF,-0.7116205989098748,28,44,117,0.830479584955956,0.16132748448568357,0.4032868308714543,FALSE,1,0.6041799115609809,0.7886691002258444
MYCN,-0.7086496997304496,4,7,13,0.4972877300667331,0.0972653253822387,0.19487323303832557,FALSE,1,0.5560790263211527,0.5745746871026919
E2F7,-0.6932955586636711,7,13,30,0.7557604617478731,0.153139988105515,0.3653166258245002,FALSE,1,0.6041799115609809,0.7537272879319532
E2F1,-0.6901793063161368,85,116,324,0.7078527545486045,0.14446532538832224,0.3354374109023875,FALSE,1,0.5987983052327559,0.7379623039852525
MAZ,-0.6785773057390381,17,28,72,0.8042587039045953,0.16858481896851324,0.406506667504375,FALSE,1,0.6041799115609809,0.7886691002258444
ATF1,-0.6719117805468875,4,9,20,0.840814908743354,0.17897345546058996,0.4354845708171422,FALSE,1,0.6242244909966917,0.807874796259926
KLF13,-0.6681349826017438,9,14,31,0.4889891517227418,0.10499394203266518,0.20378576555761424,FALSE,1,0.5560790263211527,0.5828272894947767
JUNB,0.6658726086323508,19,18,52,0.09648805139318047,0.44703975293007503,0.17872328503903945,FALSE,0.5306842826624926,0.8143526709426845,0.5745746871026919
PDX1,0.6658726086323508,19,18,52,0.09648805139318047,0.44703975293007503,0.17872328503903945,FALSE,0.5306842826624926,0.8143526709426845,0.5745746871026919
SP3,-0.6575519820940756,12,29,77,0.9952756380570523,0.21897341508220738,0.5499776556153163,FALSE,1,0.6591997280964258,0.8787763116687576
MYBL2,-0.6548248901514845,7,12,27,0.6417509320247781,0.14208283626331114,0.30955307173621466,FALSE,1,0.5987983052327559,0.7036466514862835
PRDM14,-0.6534247902558197,52,72,196,0.6396835006442636,0.14208242434739457,0.30884847263110093,FALSE,1,0.5987983052327559,0.7036466514862835
IRF1,-0.6457154273233393,2,13,32,0.9995465782780668,0.22598916082312306,0.5619432414877781,FALSE,1,0.6591997280964258,0.8787763116687576
TCF3,-0.6312426895076486,3,7,15,0.8236950646684191,0.19254124438929954,0.45063257251807637,FALSE,1,0.63550711366039,0.8097999907061895
PAX5,-0.6129372611023668,8,21,55,0.992546040718504,0.2419989046153935,0.5827862117706969,FALSE,1,0.6654969876923321,0.9009559814401044
MEF2C,0.6124561835318008,30,32,73,0.008034893879363807,0.032918218888808616,0.0024433173632827936,FALSE,0.15319864329986993,0.33623609293568796,0.07239219838964676
ATF6,-0.5966719458684822,2,5,10,0.8066951948865402,0.20419143638361775,0.46179432528339215,FALSE,1,0.63550711366039,0.8097999907061895
GATA4,-0.5966719458684822,2,5,10,0.8066951948865402,0.20419143638361775,0.46179432528339215,FALSE,1,0.63550711366039,0.8097999907061895
YY1,0.5812385315866785,23,17,73,0.25507349265116636,0.9725319110908841,0.5938865460926883,FALSE,0.9392301067406481,1,0.901387930756033
KLF1,-0.5772490562569543,12,20,51,0.7807039702263221,0.2066509145818751,0.4556506735073326,FALSE,1,0.63550711366039,0.8097999907061895
PROX1,-0.5663979931549532,6,11,26,0.7584518578585241,0.20584011997744595,0.4460548565120538,FALSE,1,0.63550711366039,0.8097999907061895
FOXA2,-0.5558717521932961,0,5,11,1,0.278053424243482,0.278053424243482,FALSE,1,0.7037458348109368,0.6626939944469654
CREM,0.540852606536437,19,19,52,0.09648805139318047,0.3352170827732191,0.14332835274729866,FALSE,0.5306842826624926,0.7490006693214114,0.5323624530613951
OTX2,-0.5404725707321114,5,10,24,0.8295083864859556,0.23897265599655929,0.5190307343308128,FALSE,1,0.6654969876923321,0.8552531097427044
SIX5,-0.5331554758994445,3,10,25,0.9824936590467157,0.28785533323348483,0.6400009973918518,FALSE,1,0.7221633798664618,0.9106481853436299
ZKSCAN1,-0.5240722910981356,10,18,47,0.8685690058956381,0.25985557385471725,0.5616691355032184,FALSE,1,0.7011197558721617,0.8787763116687576
TBP,0.5222083608416679,15,12,46,0.26272170817920226,0.8743882642243783,0.5676149382642427,FALSE,0.9392301067406481,1,0.8822710453455077
THAP1,-0.5088363434690235,13,21,55,0.780997679784792,0.2419989046153935,0.5038765331883993,FALSE,1,0.6654969876923321,0.8535765443598261
SMAD1,0.5042981237844327,7,6,17,0.15868675148784087,0.5068025524354095,0.2831251820958259,FALSE,0.7564068487587081,0.8596462860211802,0.6692049758628612
CDX2,-0.5041098279594516,1,7,17,0.9957286005243242,0.31191133225466555,0.6737443390074994,FALSE,1,0.7372449671473913,0.935392626000703
MAX,-0.4994263023150975,17,23,55,0.3288002325027232,0.10411320445728296,0.14975261999606956,FALSE,0.979623102244882,0.5560790263211527,0.5490929399855884
ZFX,0.4983531478126772,17,13,54,0.29834084198501615,0.9398658263542454,0.6369397502002382,FALSE,0.9556754385427694,1,0.9106481853436299
EHF,0.4982682117375019,7,4,20,0.29674856502429353,0.9346668489386943,0.633058616512176,FALSE,0.9556754385427694,1,0.9098229362938811
ARNTL,0.4968258608353384,4,2,10,0.28374787806003376,0.8907554398736836,0.6003707830763485,FALSE,0.9556754385427694,1,0.901387930756033
SOX6,0.48537470802908955,13,13,32,0.073911650660926,0.22598916082312306,0.08505541331916595,FALSE,0.4598085331875518,0.6591997280964258,0.4194111760220942
CREB1,0.48426812303722344,3,2,6,0.2098950542376526,0.6401331651117774,0.40405333711213404,FALSE,0.8827939045877742,0.8842522310235388,0.7886691002258444
CREB1,0.48426812303722344,3,2,6,0.2098950542376526,0.6401331651117774,0.40405333711213404,FALSE,0.8827939045877742,0.8842522310235388,0.7886691002258444
CREB1,0.48426812303722344,3,2,6,0.2098950542376526,0.6401331651117774,0.40405333711213404,FALSE,0.8827939045877742,0.8842522310235388,0.7886691002258444
FOXL2,-0.4764116291196314,2,9,23,0.9939593017487047,0.3318615774435283,0.6956999874279973,FALSE,1,0.7490006693214114,0.9370588912271287
IRF2,0.4719408798582714,24,23,76,0.2450368145592393,0.7263939492675333,0.48521133356945706,FALSE,0.9392301067406481,0.9358048175248401,0.8309607269512858
SNAI2,-0.4613137138519905,17,25,66,0.6657744218580492,0.23015127878028396,0.44065897977814145,FALSE,1,0.6591997280964258,0.807874796259926
ZNF740,0.45182953280666505,12,8,38,0.3400922710498526,0.9625566417940995,0.6929190580898057,FALSE,0.9824887830329075,1,0.9370588912271287
TFDP1,-0.43927943068153924,1,5,12,0.9787362588993821,0.35594774594367545,0.7157321856640777,FALSE,1,0.7712201162112967,0.943315230875236
JUN,-0.4388190670682504,1,3,6,0.8541431522805898,0.31096506137086793,0.6177343861125261,FALSE,1,0.7372449671473913,0.901387930756033
EGR1,-0.4388190670682504,1,3,6,0.8541431522805898,0.31096506137086793,0.6177343861125261,FALSE,1,0.7372449671473913,0.901387930756033
EGR1,-0.4388190670682504,1,3,6,0.8541431522805898,0.31096506137086793,0.6177343861125261,FALSE,1,0.7372449671473913,0.901387930756033
JUN,-0.4388190670682504,1,3,6,0.8541431522805898,0.31096506137086793,0.6177343861125261,FALSE,1,0.7372449671473913,0.901387930756033
SOX2,-0.42744438978558613,3,5,10,0.5463637962995557,0.20419143638361775,0.3562387386489157,FALSE,1,0.63550711366039,0.7537272879319532
ZNF592,0.42585203402137306,5,3,14,0.33325024558202504,0.8884285619215728,0.6564332007254767,FALSE,0.979623102244882,1,0.9209462215612093
PRDM1,-0.4195454515110786,12,17,42,0.49319921994072835,0.1877054703306009,0.31288190984490694,FALSE,1,0.63550711366039,0.7036466514862835
ELF5,-0.41549247379665105,4,8,20,0.840814908743354,0.32300402182214566,0.6255927283414229,FALSE,1,0.742931958614438,0.908220915257091
GFI1B,0.40799903773715396,10,9,29,0.25482755180165406,0.6519967330088283,0.4643608338315212,FALSE,0.9392301067406481,0.887957455431071,0.8097999907061895
NFYA,0.3862478224348257,4,3,10,0.28374787806003376,0.6905266509526107,0.5153043933194219,FALSE,0.9556754385427694,0.9059202851947094,0.8552531097427044
VDR,-0.3791770521573393,4,9,24,0.9280153078172111,0.38759493031171,0.7274817229471986,FALSE,1,0.8143526709426845,0.9544026273527467
MAFB,0.37650939131477246,19,20,53,0.11321103901201295,0.2694003573932525,0.13694271147314035,FALSE,0.5995992066191798,0.7037458348109368,0.5181068410740253
ZNF384,0.3652660951375256,20,19,66,0.344502760387516,0.7988381573951495,0.6302812904029582,FALSE,0.9852778947082956,0.9844668272656819,0.9098229362938811
POU4F2,-0.3593654780616603,10,13,28,0.2170981324126515,0.09490533125981565,0.10059339980047013,FALSE,0.8998560271017149,0.5560790263211527,0.47163462857269606
E2F4,0.359199745288213,68,72,237,0.35629792388664716,0.8147287409373669,0.6493376508997041,FALSE,1,0.985939993519258,0.9193592483035413
SOX9,-0.35539958116072273,1,5,13,0.984574555976538,0.4343592025220152,0.7909250283795237,FALSE,1,0.8143526709426845,0.9879137307208663
NFE2L1,0.3417381529554068,10,9,31,0.33567504902097356,0.7373220365324402,0.5930961653278375,FALSE,0.979623102244882,0.9378236404362704,0.901387930756033
HINFP,-0.3395985007768004,6,8,16,0.2590839724807827,0.11853375611419445,0.13767874098470603,FALSE,0.9392301067406481,0.5745873601467731,0.5181068410740253
CLOCK,0.3281792710960571,18,19,52,0.15745152494750325,0.3352170827732191,0.20804015606522339,FALSE,0.7564068487587081,0.7490006693214114,0.5891038082638999
RFX1,-0.3276024488976224,7,14,40,0.9497019997390066,0.4466680653444214,0.7879741438548484,FALSE,1,0.8143526709426845,0.9879137307208663
ARID3A,-0.32679111207004047,4,9,25,0.9416272696243657,0.4436984536682107,0.7824347114527479,FALSE,1,0.8143526709426845,0.9879137307208663
IRF4,-0.32610874574744964,21,27,68,0.3033155957591594,0.14314823431527357,0.17961853233316125,FALSE,0.9556754385427694,0.5987983052327559,0.5745746871026919
TCF4,-0.3254961693166212,23,28,62,0.062074836361935136,0.02933725083132615,0.013309203477389071,FALSE,0.4438350799878362,0.32270975914458766,0.15860134143888643
TCF7L2,-0.32245674193901636,5,8,20,0.6786794072115274,0.32300402182214566,0.5519198966652755,FALSE,1,0.742931958614438,0.8787763116687576
AR,0.3171252609116503,41,44,138,0.3040785486272448,0.6311186943865865,0.5087007907869799,FALSE,0.9556754385427694,0.8842522310235388,0.8552531097427044
IRF3,-0.3123596761273273,13,25,74,0.9828594197649415,0.47877529020229803,0.8252897303703506,FALSE,1,0.8590052677607424,0.9879137307208663
GATA6,-0.3110575199545549,16,21,53,0.3764533710509758,0.18393046573823052,0.2541263455612017,FALSE,1,0.633784496399204,0.6311914421559837
FOXO1,-0.31062620689361753,11,16,43,0.6639253137987033,0.3247080238699467,0.5463738348692122,FALSE,1,0.742931958614438,0.8787763116687576
LEF1,-0.3045445811451112,4,8,22,0.8919186959408789,0.4423649268001798,0.7614885106082547,FALSE,1,0.8143526709426845,0.9832099512988243
GRHL2,-0.29873355937553703,20,28,79,0.7043599578977431,0.354047147298176,0.5957086433654633,FALSE,1,0.7712201162112967,0.901387930756033
REL,-0.29699740943189606,1,7,20,0.9983697391041666,0.5038415733922543,0.8486579164768808,FALSE,1,0.8596462860211802,0.9879137307208663
TEAD1,0.28808120596749687,47,53,128,0.01365430753545396,0.02650640846553897,0.0032298584168482204,FALSE,0.18214545790768077,0.32270975914458766,0.07239219838964676
HIF1A,0.28147249334026175,2,0,6,0.52303109205247,1,0.52303109205247,FALSE,1,1,0.8552531097427044
HIF1A,0.28147249334026175,2,0,6,0.52303109205247,1,0.52303109205247,FALSE,1,1,0.8552531097427044
ESR2,-0.28114418013430686,2,6,17,0.9682398959523009,0.5068025524354095,0.8400448825305711,FALSE,1,0.8596462860211802,0.9879137307208663
MEF2B,0.27702808545286106,14,15,36,0.0909266086188613,0.17207551520157943,0.0806958809951058,FALSE,0.5306842826624926,0.6075752758969348,0.4048951221859694
FOSL1,-0.27538787400261133,1,4,11,0.9706886561060153,0.5148634711105123,0.8464155914891109,FALSE,1,0.8596462860211802,0.9879137307208663
POU2F2,-0.27450460081337974,2,4,10,0.8066951948865402,0.4287507267952281,0.7130787369098281,FALSE,1,0.8143526709426845,0.943315230875236
STAT6,-0.27450460081337974,2,4,10,0.8066951948865402,0.4287507267952281,0.7130787369098281,FALSE,1,0.8143526709426845,0.943315230875236
