TF,Activity_Score,Up_Targets,Down_Targets,Total_Targets,Up_Pvalue,Down_Pvalue,P_value,Significant,Up_FDR,Down_FDR,FDR
HNF1B,0.31060613494890177,2,0,40,0.48909572299130455,1,0.48909572299130455,FALSE,0.9991526912536649,1,0.8078427526299086
KLF5,0.29654589257668995,6,4,82,0.11763217144207594,0.23284772901189582,0.1259290235209511,FALSE,0.4313179619542784,1,0.3914750079020871
MAFF,0.2880899888146578,2,0,42,0.5151218967097195,1,0.5151218967097195,FALSE,1,1,0.8323018337228413
PBX3,-0.2788153697130452,1,2,52,0.8853302944889081,0.46589704465238957,0.7777525021166913,FALSE,1,1,0.9842354672804147
NCOA2,0.2779812036722091,1,0,18,0.5272526805010411,1,0.5272526805010411,FALSE,1,1,0.8424260705212165
YY1,0.2717037871734418,4,2,73,0.3470244553852708,0.6487298304513189,0.5608089425421903,FALSE,0.8866546792627407,1,0.878246787610898
CUX1,-0.2715813788128376,3,3,41,0.23319586657111135,0.12477841635515803,0.13201945489408431,FALSE,0.6875671942199778,1,0.4056210974586757
CTCFL,-0.2652867926261008,1,2,54,0.8945036285811068,0.4856186015910743,0.7965878251598666,FALSE,1,1,0.9948651440861216
TP63,0.2623843403309381,1,0,19,0.5465320808656268,1,0.5465320808656268,FALSE,1,1,0.8683787507087181
HOXB13,0.24836145379122268,2,0,46,0.5644669857417407,1,0.5644669857417407,FALSE,1,1,0.878246787610898
ELF5,0.2479316401842361,1,0,20,0.5650259053161022,1,0.5650259053161022,FALSE,1,1,0.878246787610898
BACH2,-0.24241566942069098,3,3,51,0.3449809166388653,0.19741466098752297,0.25108111432085606,FALSE,0.8866546792627407,1,0.6051189374916969
RUNX1,0.23450569234300284,1,0,21,0.5827661363698696,1,0.5827661363698696,FALSE,1,1,0.8883816264706533
GFI1B,-0.23105996053593958,0,1,29,1,0.5874082468600559,0.5874082468600559,FALSE,1,1,0.8888823206453755
HOXA9,0.2220055179880129,1,0,22,0.5997834555762664,1,0.5997834555762664,FALSE,1,1,0.8981050696063465
ZBTB11,0.2220055179880129,1,0,22,0.5997834555762664,1,0.5997834555762664,FALSE,1,1,0.8981050696063465
IRF1,0.21860446760649374,2,1,32,0.3769268601515715,0.623536031220689,0.5753596865755715,FALSE,0.8983423500279121,1,0.8857068656772704
ESRRA,0.2132267144925813,3,1,69,0.537676821763853,0.878512670888236,0.8266334781927569,FALSE,1,1,1
TEAD1,0.21210181562382374,5,1,128,0.6013778712893456,0.9800523154981795,0.9009767981936212,FALSE,1,1,1
FOXK2,0.20696817030977696,2,0,51,0.6209145397431577,1,0.6209145397431577,FALSE,1,1,0.9088881939297924
ZNF143,0.20696817030977696,2,0,51,0.6209145397431577,1,0.6209145397431577,FALSE,1,1,0.9088881939297924
SOX6,-0.20513844562056946,0,1,32,1,0.623536031220689,0.623536031220689,FALSE,1,1,0.9088881939297924
MYB,0.189239161880276,1,0,25,0.6467863385142186,1,0.6467863385142186,FALSE,1,1,0.9157469941339926
TEAD2,-0.18369028797300696,2,2,30,0.34722141285813624,0.2274658540523703,0.27947809520795247,FALSE,0.8866546792627407,1,0.6435680119996708
NR5A2,-0.17854577359825635,2,2,32,0.3769268601515715,0.24986838694539365,0.3166896941327599,FALSE,0.8983423500279121,1,0.6570903908748439
NFYB,0.17446498462704763,3,1,76,0.6035438083137143,0.9019319747212173,0.8754067708705584,FALSE,1,1,1
HNF1A,0.17068616108257326,1,0,27,0.6750156453451466,1,0.6750156453451466,FALSE,1,1,0.9326303119261445
PRDM1,0.17006420120095656,3,2,42,0.24415670938321213,0.3611876268374181,0.3023296149583216,FALSE,0.7125389681999864,1,0.6544842559737917
TBX21,0.16953746461836763,3,1,77,0.6124306965005711,0.9048871376833476,0.881293854732623,FALSE,1,1,1
TCF12,0.16953746461836763,3,1,77,0.6124306965005711,0.9048871376833476,0.881293854732623,FALSE,1,1,1
ZNF740,-0.16330396165115987,0,1,38,1,0.6865877307280924,0.6865877307280924,FALSE,1,1,0.9418477430415036
