TF,Activity_Score,Up_Targets,Down_Targets,Total_Targets,Up_Pvalue,Down_Pvalue,P_value,Significant,Up_FDR,Down_FDR,FDR
RFX1,-0.1628837600755975,1,2,40,0.7612715015265845,0.5231856360907041,0.764942382700565,FALSE,1,1,0.942989316605007
PAX5,-0.15293730208560752,4,5,55,0.12748802550913294,0.08964624290248355,0.0625341374879985,FALSE,0.5487110200309954,0.8012132959409467,0.2673903539206518
POU2F1,0.15242168691922325,1,0,34,0.7040091652067788,1,0.7040091652067788,FALSE,1,1,0.9103360973551016
MNT,-0.15158166314649255,0,2,56,1,0.7053721959709929,0.7053721959709929,FALSE,1,1,0.9103360973551016
BACH2,-0.14948015592953584,2,3,51,0.5394520925755523,0.38236024055931794,0.5318736446251459,FALSE,1,1,0.8241749781272564
CLOCK,-0.14461090134562593,2,3,52,0.5499926237431916,0.3942266355428029,0.5482727431232123,FALSE,1,1,0.8241749781272564
GFI1B,-0.14018165376940928,0,1,29,1,0.7241330112453157,0.7241330112453157,FALSE,1,1,0.920892312656804
PKNOX1,0.1399746673976986,1,0,36,0.724478217999234,1,0.724478217999234,FALSE,1,1,0.920892312656804
TFAP2A,0.1348116773875213,3,3,62,0.3726489137105804,0.5082899665341839,0.5045643435123469,FALSE,0.9939868288560022,1,0.8168894446769731
MAFG,0.1341997114579314,1,0,37,0.7341761776759368,1,0.7341761776759368,FALSE,1,1,0.9290902071474244
SOX6,-0.12000907996615728,0,1,32,1,0.7585617153141911,0.7585617153141911,FALSE,1,1,0.942989316605007
HNF1B,0.1184604278730588,1,0,40,0.7612715015265845,1,0.7612715015265845,FALSE,1,1,0.942989316605007
YY1,0.11461077670811415,3,3,73,0.4757664697589289,0.6194476476280728,0.6547788656965693,FALSE,1,1,0.8750782971458824
MEF2B,0.11004833738084185,2,2,36,0.36262845737134763,0.46720794542608235,0.47020908000666717,FALSE,0.9939868288560022,1,0.8104145257889983
E2F4,0.10722459007405347,9,10,237,0.45454599676405705,0.5818384629894611,0.6162254789273445,FALSE,1,1,0.8473100335250987
MAF,0.10462749876664751,2,2,39,0.40047209917372817,0.5095652025490602,0.5283915306416382,FALSE,0.9984699690399518,1,0.8241749781272564
STAT2,0.10462749876664751,2,2,39,0.40047209917372817,0.5095652025490602,0.5283915306416382,FALSE,0.9984699690399518,1,0.8241749781272564
ZNF384,-0.10408347836495212,0,2,66,1,0.7868945214096683,0.7868945214096683,FALSE,1,1,0.9658876958075756
IKZF1,0.10285986469272224,2,2,40,0.41285347779648096,0.5231856360907041,0.5470134861160982,FALSE,0.9984699690399518,1,0.8241749781272564
FOXJ2,-0.09330480866466377,0,1,37,1,0.8066686728197972,0.8066686728197972,FALSE,1,1,0.9827023508598909
PBX2,0.09287617586740003,1,0,46,0.8074652183638964,1,0.8074652183638964,FALSE,1,1,0.9827023508598909
CTCF,-0.0873238473132007,2,4,117,0.9204765949441025,0.7528161074823784,0.9471221367627278,FALSE,1,1,1
GABPA,0.08017463331313548,2,2,54,0.5705595607974446,0.6862393546838617,0.7586747695081807,FALSE,1,1,0.942989316605007
USF1,-0.07943416995992687,1,2,59,0.8791961219951897,0.7322368715446588,0.9272994898085146,FALSE,1,1,1
PDX1,0.07328309134032651,1,0,52,0.8447280365312437,1,0.8447280365312437,FALSE,1,1,1
MEF2C,-0.07245676316087155,2,3,73,0.7319162192089699,0.6194476476280728,0.8120177474511221,FALSE,1,1,0.9840554058094108
MEIS1,0.07048063005759407,1,0,53,0.8501966119104419,1,0.8501966119104419,FALSE,1,1,1
TCF7,0.07025877584935522,2,2,61,0.6370941266023575,0.7489664729100574,0.8302138973595501,FALSE,1,1,0.9934777181792105
E2F2,0.06982102305748572,1,1,14,0.3941392039273063,0.4628823893931654,0.4928315257903938,FALSE,0.9984699690399518,1,0.8168894446769731
TCF3,0.06831056095874671,1,1,15,0.4154472948103296,0.486212921469936,0.5250898422491532,FALSE,0.9984699690399518,1,0.8241749781272564
SOX10,0.06682412683092426,1,1,16,0.43600674004378637,0.5085308795238878,0.5557100494954677,FALSE,1,1,0.8277764278942903
CDX2,0.06536160324232804,1,1,17,0.455843816136729,0.5298801747739481,0.5847044494703832,FALSE,1,1,0.8403290077815558
ESR2,0.06536160324232804,1,1,17,0.455843816136729,0.5298801747739481,0.5847044494703832,FALSE,1,1,0.8403290077815558
GRHL2,-0.05936716340115168,2,3,79,0.7708877973571737,0.6723942760566994,0.8589539491162994,FALSE,1,1,1
LEF1,0.05840305204341431,1,1,22,0.5450506197078033,0.6235049271960333,0.7066245231217921,FALSE,1,1,0.9103360973551016
ESRRA,-0.054755683523918866,1,2,69,0.9156083697344248,0.8071496642665826,0.9625259643839464,FALSE,1,1,1
ARID3A,0.054505863215595,1,1,25,0.591398676749002,0.6704805928770422,0.7633136542041461,FALSE,1,1,0.942989316605007
NANOG,-0.05227296792676705,0,1,49,1,0.8865985814025272,0.8865985814025272,FALSE,1,1,1
ETV1,0.04962450757990658,1,1,29,0.6459424681987435,0.7241330112453157,0.8231551009367635,FALSE,1,1,0.9895022476132571
POU5F1,-0.04896805715742682,1,2,72,0.924220193938543,0.825671694261258,0.9694171064777044,FALSE,1,1,1
TEAD2,0.04845916368267619,1,1,30,0.6584015490571216,0.7361223564105273,0.8357059222941559,FALSE,1,1,0.995882890733869
IRF1,0.04619308376896267,1,1,32,0.6820211399398339,0.7585617153141911,0.8583054720643764,FALSE,1,1,1
PRDM1,0.036098692012792616,1,1,42,0.7777842084384192,0.8451967400890241,0.9331466195450409,FALSE,1,1,1
MAFK,0.029394669551997744,1,1,50,0.8331853820346001,0.8915307175967931,0.9636586529985678,FALSE,1,1,1
ZFX,0.026456551834863132,1,1,54,0.855472782686159,0.909206953773779,0.9732505927888561,FALSE,1,1,1
IRF4,0.018070212230700825,1,1,68,0.9125257624656209,0.951295290120016,0.9908887017694169,FALSE,1,1,1
FOS,0,0,0,6,1,1,1,FALSE,1,1,1
MYC,0,0,0,6,1,1,1,FALSE,1,1,1
FOSB,0,0,0,6,1,1,1,FALSE,1,1,1
ATF6,0,0,0,10,1,1,1,FALSE,1,1,1
EOMES,0,0,0,22,1,1,1,FALSE,1,1,1
FLI1,0,0,0,13,1,1,1,FALSE,1,1,1
FOS,0,0,0,6,1,1,1,FALSE,1,1,1
GATA1,0,0,0,15,1,1,1,FALSE,1,1,1
GATA4,0,0,0,10,1,1,1,FALSE,1,1,1
GATA6,0,0,0,53,1,1,1,FALSE,1,1,1
HNF1A,0,0,0,27,1,1,1,FALSE,1,1,1
KMT2A,0,0,0,11,1,1,1,FALSE,1,1,1
LHX2,0,0,0,10,1,1,1,FALSE,1,1,1
MAFF,0,0,0,42,1,1,1,FALSE,1,1,1
MYC,0,0,0,6,1,1,1,FALSE,1,1,1
NFATC2,0,0,0,10,1,1,1,FALSE,1,1,1
NFE2L2,0,0,0,11,1,1,1,FALSE,1,1,1
NFIC,0,0,0,28,1,1,1,FALSE,1,1,1
NFYA,0,0,0,10,1,1,1,FALSE,1,1,1
NR2F2,0,0,0,18,1,1,1,FALSE,1,1,1
NR3C1,0,0,0,10,1,1,1,FALSE,1,1,1
NR5A1,0,0,0,15,1,1,1,FALSE,1,1,1
PAX6,0,0,0,13,1,1,1,FALSE,1,1,1
PAX8,0,0,0,11,1,1,1,FALSE,1,1,1
PGR,0,0,0,11,1,1,1,FALSE,1,1,1
POU2F2,0,0,0,10,1,1,1,FALSE,1,1,1
RFX5,0,0,0,16,1,1,1,FALSE,1,1,1
RXRA,0,0,0,12,1,1,1,FALSE,1,1,1
SIX2,0,0,0,39,1,1,1,FALSE,1,1,1
SOX2,0,0,0,10,1,1,1,FALSE,1,1,1
SRF,0,0,0,10,1,1,1,FALSE,1,1,1
TFDP1,0,0,0,12,1,1,1,FALSE,1,1,1
