ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BIOCARTA_HIF_PATHWAY,BIOCARTA_HIF_PATHWAY,3/61,5/602,0.6,5.921311475409836,3.7075089701138215,0.008557729971294115,0.20324608681823522,0.20043104406452006,EDN1/VEGFA/NOS3,3
BIOCARTA_MSP_PATHWAY,BIOCARTA_MSP_PATHWAY,3/61,5/602,0.6,5.921311475409836,3.7075089701138215,0.008557729971294115,0.20324608681823522,0.20043104406452006,CCL2/IL1B/MST1R,3
BIOCARTA_P53_PATHWAY,BIOCARTA_P53_PATHWAY,3/61,5/602,0.6,5.921311475409836,3.7075089701138215,0.008557729971294115,0.20324608681823522,0.20043104406452006,GADD45A/CDK2/CDKN1A,3
BIOCARTA_STEM_PATHWAY,BIOCARTA_STEM_PATHWAY,3/61,5/602,0.6,5.921311475409836,3.7075089701138215,0.008557729971294115,0.20324608681823522,0.20043104406452006,IL7/CSF3/IL6,3
BIOCARTA_NPP1_PATHWAY,BIOCARTA_NPP1_PATHWAY,3/61,8/602,0.375,3.7008196721311477,2.580185202569682,0.038331650262814064,0.5803452774758997,0.5723072542421616,SPP1/COL4A2/COL4A1,3
BIOCARTA_P53HYPOXIA_PATHWAY,BIOCARTA_P53HYPOXIA_PATHWAY,3/61,8/602,0.375,3.7008196721311477,2.580185202569682,0.038331650262814064,0.5803452774758997,0.5723072542421616,GADD45A/CDKN1A/HIC1,3
BIOCARTA_AMI_PATHWAY,BIOCARTA_AMI_PATHWAY,3/61,9/602,0.3333333333333333,3.2896174863387975,2.321990091827206,0.05340875833852161,0.5803452774758997,0.5723072542421616,F10/COL4A2/COL4A1,3
BIOCARTA_BLYMPHOCYTE_PATHWAY,BIOCARTA_BLYMPHOCYTE_PATHWAY,3/61,10/602,0.3,2.960655737704918,2.097703062448419,0.07089762256028292,0.5803452774758997,0.5723072542421616,ICAM1/CR2/CR1,3
BIOCARTA_INFLAM_PATHWAY,BIOCARTA_INFLAM_PATHWAY,3/61,10/602,0.3,2.960655737704918,2.097703062448419,0.07089762256028292,0.5803452774758997,0.5723072542421616,IL7/CSF3/IL6,3
BIOCARTA_INTRINSIC_PATHWAY,BIOCARTA_INTRINSIC_PATHWAY,3/61,10/602,0.3,2.960655737704918,2.097703062448419,0.07089762256028292,0.5803452774758997,0.5723072542421616,F10/COL4A2/COL4A1,3
BIOCARTA_DSP_PATHWAY,BIOCARTA_DSP_PATHWAY,2/61,5/602,0.4,3.9475409836065576,2.2205533405278652,0.08267350518810676,0.5803452774758997,0.5723072542421616,DUSP4/DUSP2,2
BIOCARTA_LDL_PATHWAY,BIOCARTA_LDL_PATHWAY,2/61,5/602,0.4,3.9475409836065576,2.2205533405278652,0.08267350518810676,0.5803452774758997,0.5723072542421616,CCL2/IL6,2
BIOCARTA_PLATELETAPP_PATHWAY,BIOCARTA_PLATELETAPP_PATHWAY,2/61,5/602,0.4,3.9475409836065576,2.2205533405278652,0.08267350518810676,0.5803452774758997,0.5723072542421616,COL4A2/COL4A1,2
BIOCARTA_GRANULOCYTES_PATHWAY,BIOCARTA_GRANULOCYTES_PATHWAY,3/61,11/602,0.2727272727272727,2.6915052160953796,1.8996756870391118,0.09061690781032646,0.5803452774758997,0.5723072542421616,ICAM1/CSF3/SELPLG,3
BIOCARTA_LAIR_PATHWAY,BIOCARTA_LAIR_PATHWAY,3/61,12/602,0.25,2.4672131147540983,1.7225083603065992,0.11235298027150435,0.5803452774758997,0.5723072542421616,ICAM1/SELPLG/IL6,3
BIOCARTA_ACE2_PATHWAY,BIOCARTA_ACE2_PATHWAY,2/61,6/602,0.3333333333333333,3.2896174863387975,1.8911193985153847,0.11606905549517994,0.5803452774758997,0.5723072542421616,COL4A2/COL4A1,2
