gene,coefficient,abs_coefficient,z_score,pvalue,padj,significant
RMDN2,-0.0011100514126939278,0.0011100514126939278,0.30503780451613854,0.7603373597040555,0.9999963503102831,False
CYP1B1,-0.00035627583998350574,0.00035627583998350574,0.09790321311962254,0.9220091485463291,0.9999963503102831,False
CENPA,-0.00024179271637061062,0.00024179271637061062,0.06644369666688675,0.947024582133472,0.9999963503102831,False
OTOF,0.002382263313558416,0.002382263313558416,0.6546366795603248,0.5127017023973988,0.9999963503102831,False
DRC1,-0.0008711868633866041,0.0008711868633866041,0.23939875675292183,0.8107963939515466,0.9999963503102831,False
AC082651.3,1.4440644115449799e-05,1.4440644115449799e-05,0.0039682327560716935,0.9968338166598405,0.9999963503102831,False
TAF1B,-0.0011064828165151224,0.0011064828165151224,0.30405716818601963,0.7610843376809875,0.9999963503102831,False
AC010969.2,2.0140605177667412e-05,2.0140605177667412e-05,0.005534559854405604,0.9955840826855955,0.9999963503102831,False
AC104794.3,-0.00014077499025453495,0.00014077499025453495,0.03868441899804542,0.9691419959493421,0.9999963503102831,False
KLF11,-0.0007323869969012961,0.0007323869969012961,0.20125709407347833,0.8404975500560057,0.9999963503102831,False
CYS1,-0.000764747122509152,0.000764747122509152,0.2101495305466064,0.8335509687053768,0.9999963503102831,False
RRM2,-4.338449503415996e-05,4.338449503415996e-05,0.011921890251141393,0.9904879331608978,0.9999963503102831,False
HPCAL1,-0.005945526158455445,0.005945526158455445,1.6338074302947474,0.10229929167917229,0.9999963503102831,False
ODC1,0.000334326235200497,0.000334326235200497,0.09187154721979089,0.9268000978625308,0.9999963503102831,False
ODC1-DT,-0.0003651334558713209,0.0003651334558713209,0.10033725146484591,0.9200765843096255,0.9999963503102831,False
RN7SL832P,-0.00011060384122863096,0.00011060384122863096,0.030393504763491314,0.9757532249122132,0.9999963503102831,False
KCNF1,-0.00013867661088884896,0.00013867661088884896,0.03810779252162175,0.9696017382908448,0.9999963503102831,False
SLC66A3,-0.0008625334888373568,0.0008625334888373568,0.23702084313200916,0.8126406204435852,0.9999963503102831,False
AC099344.1,-0.00013796830962573044,0.00013796830962573044,0.037913154093376936,0.9697569251402569,0.9999963503102831,False
LINC00570,-7.919863552107553e-05,7.919863552107553e-05,0.021763476559516742,0.9826366287649011,0.9999963503102831,False
E2F6,-0.0008395085482203762,0.0008395085482203762,0.2306936791334757,0.8175527844121029,0.9999963503102831,False
NTSR2,-0.00019312622093102928,0.00019312622093102928,0.05307033327792651,0.9576758687451732,0.9999963503102831,False
LPIN1,-0.0009822006946082248,0.0009822006946082248,0.2699049251695602,0.7872333980172217,0.9999963503102831,False
MIR3681HG,-0.0028719023436352457,0.0028719023436352457,0.7891875778629333,0.4300023812344569,0.9999963503102831,False
AC082651.1,-0.002245109962629499,0.002245109962629499,0.6169474729425373,0.5372693726394551,0.9999963503102831,False
TRIB2,-0.002266033642322323,0.002266033642322323,0.622697218623603,0.5334835108237677,0.9999963503102831,False
AC073195.1,4.468220627865398e-05,4.468220627865398e-05,0.012278496246494068,0.9902034235733757,0.9999963503102831,False
IAH1,0.000662622415098915,0.000662622415098915,0.18208605872986347,0.8555151893610342,0.9999963503102831,False
AC011995.2,0.00010207833169130505,0.00010207833169130505,0.028050727949815606,0.9776216919918026,0.9999963503102831,False
LINC01250,0.00205418360925304,0.00205418360925304,0.5644816547000395,0.572426381772015,0.9999963503102831,False
ADI1,-0.0012982088035295755,0.0012982088035295755,0.35674272263763496,0.7212844190816756,0.9999963503102831,False
AC231981.1,0.00031009632652627243,0.00031009632652627243,0.08521326269252284,0.9320918468294188,0.9999963503102831,False
AC108488.1,-0.00013159446812200442,0.00013159446812200442,0.03616164727450627,0.9711534670157571,0.9999963503102831,False
RNASEH1,0.000660209824114792,0.000660209824114792,0.1814230881245594,0.8560354978691436,0.9999963503102831,False
RNASEH1-AS1,-0.00048365117211177365,0.00048365117211177365,0.13290545825674396,0.8942681501381498,0.9999963503102831,False
LINC00487,2.3043346955781836e-05,2.3043346955781836e-05,0.0063322219887426544,0.9949476516036604,0.9999963503102831,False
NRIR,-0.0006027234351967147,0.0006027234351967147,0.16562605236152653,0.8684512436359446,0.9999963503102831,False
CMPK2,-0.0006394283839656637,0.0006394283839656637,0.17571242931607275,0.8605198700541681,0.9999963503102831,False
RSAD2,-0.0011497949924788883,0.0011497949924788883,0.31595918543830226,0.7520334876434034,0.9999963503102831,False
LINC01871,-0.00027538661188540305,0.00027538661188540305,0.07567516830486062,0.9396775321525248,0.9999963503102831,False
LINC00298,0.0004928113701075734,0.0004928113701075734,0.13542264498667278,0.8922777209406398,0.9999963503102831,False
LINC00299,0.002126848111121612,0.002126848111121612,0.5844495767825455,0.5589178801783281,0.9999963503102831,False
LINC01814,-0.0009825261458111907,0.0009825261458111907,0.2699943578924905,0.7871645942234071,0.9999963503102831,False
ID2-AS1,-0.00037618888632458107,0.00037618888632458107,0.1033752406920829,0.9176651619177043,0.9999963503102831,False
ID2,-0.002161440238932008,0.002161440238932008,0.5939553587671987,0.5525419712439097,0.9999963503102831,False
AC093904.2,-3.7253288000955926e-05,3.7253288000955926e-05,0.010237058439699749,0.9918321517846718,0.9999963503102831,False
CPSF3,0.00016981241247426978,0.00016981241247426978,0.046663789522172955,0.9627811906652477,0.9999963503102831,False
AC080162.1,0.00011115005350875426,0.00011115005350875426,0.030543601770551747,0.9756335204034736,0.9999963503102831,False
AC064875.1,-0.001748914171963356,0.001748914171963356,0.48059480236881535,0.6308045102475659,0.9999963503102831,False
AC093912.1,0.0001048453802837949,0.0001048453802837949,0.028811102125273103,0.9770152463410551,0.9999963503102831,False
LINC00276,0.0002602078667190192,0.0002602078667190192,0.0715041082549237,0.942996555014969,0.9999963503102831,False
AC010872.2,7.731351326773141e-07,7.731351326773141e-07,0.00021245452306920115,0.9998304858174456,0.9999963503102831,False
AC018742.1,-4.1237422416713206e-05,4.1237422416713206e-05,0.011331883058795915,0.9909586589651156,0.9999963503102831,False
AC009411.2,9.56608836327655e-06,9.56608836327655e-06,0.002628723821953136,0.997902584263439,0.9999963503102831,False
AC096570.1,-2.3421674785652995e-05,2.3421674785652995e-05,0.006436185002790071,0.9948647028103277,0.9999963503102831,False
KLHL29,0.0018266967381509536,0.0018266967381509536,0.5019691485911358,0.6156892228138215,0.9999963503102831,False
WDCP,-0.00023676983481713972,0.00023676983481713972,0.0650634283803062,0.9481234986326936,0.9999963503102831,False
SF3B6,0.0004418365369080214,0.0004418365369080214,0.12141495937233532,0.9033623686712096,0.9999963503102831,False
TP53I3,-9.459338746595183e-05,9.459338746595183e-05,0.02599389443082883,0.9792622083454465,0.9999963503102831,False
AC009228.1,0.0001657791676213974,0.0001657791676213974,0.045555469546244565,0.9636645624505267,0.9999963503102831,False
AC093798.1,-4.5958051810922116e-06,4.5958051810922116e-06,0.0012629093629294846,0.9989923443854836,0.9999963503102831,False
PTRHD1,0.00017342013020801739,0.00017342013020801739,0.04765517630321005,0.9619910576145021,0.9999963503102831,False
DNAJC27,0.0006103978293660253,0.0006103978293660253,0.1677349459871981,0.8667918027420334,0.9999963503102831,False
EFR3B,-0.00276906484705298,0.00276906484705298,0.7609282343580577,0.44669993334814184,0.9999963503102831,False
POMC,0.00015658469430258846,0.00015658469430258846,0.0430288640910565,0.9656785249382831,0.9999963503102831,False
LINC01381,-4.210242309672359e-05,4.210242309672359e-05,0.011569581876452469,0.9907690151822179,0.9999963503102831,False
KIF3C,0.0002706252991144518,0.0002706252991144518,0.0743667781008962,0.9407185428157558,0.9999963503102831,False
GAREM2,0.00017839215941589147,0.00017839215941589147,0.0490214705632924,0.9609021854726549,0.9999963503102831,False
AC010896.1,0.0001614119167275786,0.0001614119167275786,0.04435536601123023,0.9646211393705908,0.9999963503102831,False
ADGRF3,0.000254094801284131,0.000254094801284131,0.06982426168403706,0.9443335362718537,0.9999963503102831,False
APOB,-5.0594204933307375e-05,5.0594204933307375e-05,0.013903090449334906,0.9889072961465881,0.9999963503102831,False
HS1BP3,0.00033008408220049497,0.00033008408220049497,0.09070582009873639,0.9277263459287672,0.9999963503102831,False
LAPTM4A,-0.00042467102372271243,0.00042467102372271243,0.1166979432093342,0.9070994202213938,0.9999963503102831,False
MATN3,-0.0003423542984800484,0.0003423542984800484,0.0940776277394021,0.9250474920260663,0.9999963503102831,False
AC068286.2,0.000819874480655802,0.000819874480655802,0.22529831384216498,0.8217472113136353,0.9999963503102831,False
AC008278.1,-2.6547031989669135e-05,2.6547031989669135e-05,0.0072950209890694255,0.9941794670076731,0.9999963503102831,False
MYCNOS,-8.225202828257956e-05,8.225202828257956e-05,0.02260253699729799,0.9819673201145425,0.9999963503102831,False
MYCN,6.461918403276763e-05,6.461918403276763e-05,0.0177571000780436,0.9858326285368619,0.9999963503102831,False
AC010145.1,-0.00016993699184724386,0.00016993699184724386,0.04669802344862487,0.9627539056885208,0.9999963503102831,False
GACAT3,0.00014268243224441774,0.00014268243224441774,0.03920857662730667,0.9687240957362506,0.9999963503102831,False
AC010745.2,0.00011285087929007336,0.00011285087929007336,0.03101098207047762,0.9752607814602776,0.9999963503102831,False
AC010745.5,-1.4380990039183733e-05,1.4380990039183733e-05,0.003951840048268658,0.996846896045751,0.9999963503102831,False
FAM49A,-0.0016124501490019075,0.0016124501490019075,0.44309502039152976,0.6576970068483312,0.9999963503102831,False
AC010883.3,-0.0002653606159237558,0.0002653606159237558,0.07292006366623269,0.9418697279487505,0.9999963503102831,False
VSNL1,0.0008873625633858247,0.0008873625633858247,0.24384377610774555,0.8073518149987047,0.9999963503102831,False
KCNS3,-0.000491454303763909,0.000491454303763909,0.13504972844125843,0.8925725568270675,0.9999963503102831,False
AC079148.3,0.00021112303933595926,0.00021112303933595926,0.05801578887731427,0.9537360520041644,0.9999963503102831,False
AC079148.2,0.00014914014511146134,0.00014914014511146134,0.040983130970134875,0.9673093440986631,0.9999963503102831,False
RDH14,0.0007765435298363424,0.0007765435298363424,0.21339113733266651,0.8310218927007043,0.9999963503102831,False
LINC01376,0.0004241125763287691,0.0004241125763287691,0.11654448404065225,0.9072210331059236,0.9999963503102831,False
LINC01808,9.07725980981663e-05,9.07725980981663e-05,0.024943956394680174,0.9800996659965637,0.9999963503102831,False
LINC00954,0.00014520030389602735,0.00014520030389602735,0.03990047794996386,0.9681724700590375,0.9999963503102831,False
TTC32,0.0009435955635224775,0.0009435955635224775,0.2592963855156396,0.795406568009402,0.9999963503102831,False
AC079145.1,-9.848535475784623e-06,9.848535475784623e-06,0.00270633918832819,0.9978406563812741,0.9999963503102831,False
GEN1,0.0006418952922805882,0.0006418952922805882,0.176390326112313,0.8599873041554313,0.9999963503102831,False
CYTOR,-0.0006019071844716118,0.0006019071844716118,0.1654017498415956,0.8686277764714088,0.9999963503102831,False
ZFP36L2,0.004903117292457016,0.004903117292457016,1.3473575341402593,0.1778651104796798,0.9999963503102831,False
PLEKHH2,-0.0037114759775109256,0.0037114759775109256,1.0198991422809753,0.3077762963814661,0.9999963503102831,False
AC010913.1,0.00010897742967854841,0.00010897742967854841,0.029946573204463006,0.9761096624427223,0.9999963503102831,False
NOTO,-1.0232146095198091e-05,1.0232146095198091e-05,0.002811753892365169,0.997756547936612,0.9999963503102831,False
PRADC1,-4.1347027296899545e-05,4.1347027296899545e-05,0.011362002052955976,0.9909346290317034,0.9999963503102831,False
CCT7,0.0004499970619347994,0.0004499970619347994,0.1236574398641409,0.9015865110085317,0.9999963503102831,False
TPRKB,-0.00022274960294374295,0.00022274960294374295,0.06121072327082912,0.9511913898129196,0.9999963503102831,False
AC073046.4,-0.00010125263150922058,0.00010125263150922058,0.02782382875591217,0.9778026607190282,0.9999963503102831,False
AC073046.3,0.0003267485072472146,0.0003267485072472146,0.08978921709376528,0.9284547170904758,0.9999963503102831,False
ACTG2,1.1052871184492642e-05,1.1052871184492642e-05,0.0030372859501481093,0.997576600159654,0.9999963503102831,False
DGUOK-AS1,0.0002899538782300803,0.0002899538782300803,0.07967819635632567,0.936493201095367,0.9999963503102831,False
AC073046.1,3.7883762472201204e-05,3.7883762472201204e-05,0.010410310368676089,0.9916939241118277,0.9999963503102831,False
TET3,0.005103771804913831,0.005103771804913831,1.402496612606492,0.16076700133217914,0.9999963503102831,False
AC073263.1,-0.0005403711747111264,0.0005403711747111264,0.148491894044495,0.8819545826546924,0.9999963503102831,False
BOLA3,-2.978975544688299e-05,2.978975544688299e-05,0.008186108764581526,0.9934685031522901,0.9999963503102831,False
MOB1A,0.000783377248117675,0.000783377248117675,0.21526901649878605,0.8295575845876064,0.9999963503102831,False
AC073263.2,4.295810590815585e-05,4.295810590815585e-05,0.011804720180117205,0.9905814147730632,0.9999963503102831,False
MTHFD2,-0.00023370484144572408,0.00023370484144572408,0.06422118014010604,0.9487941128918267,0.9999963503102831,False
SLC4A5,-0.003783650561767512,0.003783650561767512,1.0397324369119552,0.2984642261652988,0.9999963503102831,False
AC005041.4,-0.00014626939490552633,0.00014626939490552633,0.04019425999522435,0.9679382537941077,0.9999963503102831,False
WDR54,0.00036461652789346257,0.00036461652789346257,0.10019520166998443,0.9201893553591078,0.9999963503102831,False
SFXN5,0.004383878720138359,0.004383878720138359,1.2046727969209308,0.2283296415937277,0.9999963503102831,False
INO80B,-0.0008527512940976358,0.0008527512940976358,0.23433273411955158,0.814726675116566,0.9999963503102831,False
SPR,-7.640602093355137e-05,7.640602093355137e-05,0.020996076948204333,0.9832487851289653,0.9999963503102831,False
PAIP2B,-0.0005942014334647587,0.0005942014334647587,0.16328423947910342,0.8702946424385445,0.9999963503102831,False
ANXA4,0.0012972403679897887,0.0012972403679897887,0.35647660032339457,0.7214836728939313,0.9999963503102831,False
AC092431.1,-0.0001772793683101358,0.0001772793683101358,0.0487156799017941,0.9611458799575681,0.9999963503102831,False
SNRNP27,-0.0001715858667653333,0.0001715858667653333,0.04715112785368581,0.9623927784871651,0.9999963503102831,False
PCBP1,0.0019294859409333385,0.0019294859409333385,0.5302152211479105,0.5959627188513024,0.9999963503102831,False
AC016700.3,5.22151339062241e-05,5.22151339062241e-05,0.01434851541751289,0.9885519339003797,0.9999963503102831,False
LINC01816,-0.00011550775109349955,0.00011550775109349955,0.031741080093443175,0.9746785342015609,0.9999963503102831,False
C2orf42,-0.0005152398496582814,0.0005152398496582814,0.14158590380743288,0.8874071018859513,0.9999963503102831,False
PCYOX1,-0.0012458270255476874,0.0012458270255476874,0.34234841407721456,0.7320887050728542,0.9999963503102831,False
SNRPG,-0.0002203341278127384,0.0002203341278127384,0.06054696011319588,0.9517200156651304,0.9999963503102831,False
FAM136A,-9.84112753360198e-05,9.84112753360198e-05,0.027043035146706144,0.9784254094868381,0.9999963503102831,False
AC022201.2,9.829495766528132e-06,9.829495766528132e-06,0.0027011071503848924,0.9978448309283123,0.9999963503102831,False
ADD2,0.001045356829631105,0.001045356829631105,0.28725998507831785,0.773913259282472,0.9999963503102831,False
CLEC4F,7.81678907994282e-05,7.81678907994282e-05,0.021480231924797654,0.9828625724640883,0.9999963503102831,False
ANKRD53,9.804207534271717e-05,9.804207534271717e-05,0.02694158042659449,0.9785063291578147,0.9999963503102831,False
TEX261,4.920560293214697e-05,4.920560293214697e-05,0.013521508028073236,0.9892117262454323,0.9999963503102831,False
AC007881.2,0.0004798928349487048,0.0004798928349487048,0.13187268184319775,0.8950849966201222,0.9999963503102831,False
NAGK,-0.001160438817911145,0.001160438817911145,0.3188840672089846,0.7498144266244517,0.9999963503102831,False
MCEE,-0.0006410370313378257,0.0006410370313378257,0.17615447934820064,0.8601725817023906,0.9999963503102831,False
MPHOSPH10,0.0006542198006011582,0.0006542198006011582,0.17977705299438054,0.8573275991463074,0.9999963503102831,False
DYSF,-0.003774057416047354,0.003774057416047354,1.0370962778337205,0.29969098971900454,0.9999963503102831,False
NFU1,-0.0005622918015808532,0.0005622918015808532,0.15451559692662684,0.8772032143312227,0.9999963503102831,False
WBP1,-8.183441426480734e-05,8.183441426480734e-05,0.022487778291836548,0.9820588610464396,0.9999963503102831,False
AC005041.5,8.128795210122524e-05,8.128795210122524e-05,0.02233761261777494,0.9821786458297646,0.9999963503102831,False
TMSB10,-0.0019646148014797007,0.0019646148014797007,0.539868495197813,0.5892877260974325,0.9999963503102831,False
PDE11A,-8.947804750816403e-05,8.947804750816403e-05,0.024588218934870964,0.980383416388162,0.9999963503102831,False
RETSAT,-0.00023125433031554292,0.00023125433031554292,0.06354778922636561,0.9493303058154123,0.9999963503102831,False
CAPG,0.0003253783398327734,0.0003253783398327734,0.08941270042513064,0.9287539304196397,0.9999963503102831,False
PARTICL,-0.0002882365357910995,0.0002882365357910995,0.07920627734320737,0.9368685516839557,0.9999963503102831,False
GGCX,-0.0013455753569696733,0.0013455753569696733,0.3697588670284603,0.711562165778866,0.9999963503102831,False
VAMP8,0.0008631026982073099,0.0008631026982073099,0.2371772596497803,0.8125192772184859,0.9999963503102831,False
VAMP5,-0.00035856762230748984,0.00035856762230748984,0.09853298597567471,0.9215090803699557,0.9999963503102831,False
RNF181,0.00012499084097594484,0.00012499084097594484,0.034346996256146095,0.9726004493652316,0.9999963503102831,False
TMEM150A,6.206504204085927e-05,6.206504204085927e-05,0.017055231807146652,0.9863925535544791,0.9999963503102831,False
C2orf68,-0.0004983694659409196,0.0004983694659409196,0.13694998807268324,0.8910703262665363,0.9999963503102831,False
GNLY,-0.0005426713884928203,0.0005426713884928203,0.14912398383228498,0.8814558011252791,0.9999963503102831,False
ATOH8,-0.002206913888600761,0.002206913888600761,0.6064513405745902,0.5442150849529108,0.9999963503102831,False
AC105053.1,-0.00014138739578110042,0.00014138739578110042,0.038852705651402974,0.9690078234955886,0.9999963503102831,False
ST3GAL5-AS1,-9.645858703515192e-05,9.645858703515192e-05,0.02650644400742229,0.9788533938315684,0.9999963503102831,False
AC012511.1,-0.00028265553461347283,0.00028265553461347283,0.07767263995780581,0.9380884584878977,0.9999963503102831,False
POLR1A,0.002243785330339108,0.002243785330339108,0.6165834691486305,0.53750950087879,0.9999963503102831,False
MRPL35,0.00039210380113260945,0.00039210380113260945,0.10774859729213519,0.9141951188167501,0.9999963503102831,False
AC015971.1,0.001300819001391519,0.001300819001391519,0.35745999484327784,0.7207474699558609,0.9999963503102831,False
TRABD2A,-0.00041327913906445777,0.00041327913906445777,0.11356749767706657,0.9095806537070814,0.9999963503102831,False
MOGS,0.00015394621358239308,0.00015394621358239308,0.042303819866128814,0.9662565002011896,0.9999963503102831,False
DNAH6,-0.000754081585139825,0.000754081585139825,0.20721868242018598,0.8358390774965256,0.9999963503102831,False
AC012494.2,-0.0015524238070205106,0.0015524238070205106,0.42660001541990966,0.669670686498856,0.9999963503102831,False
CCDC142,-0.0005126156448819019,0.0005126156448819019,0.14086478255626048,0.8879767641245453,0.9999963503102831,False
TTC31,-0.0008769337798588566,0.0008769337798588566,0.24097798701504022,0.8095721776628921,0.9999963503102831,False
PCGF1,-4.680476094574371e-05,4.680476094574371e-05,0.01286176600157978,0.9897380784132324,0.9999963503102831,False
AUP1,0.0002326914218477,0.0002326914218477,0.06394269638187662,0.9490158550230485,0.9999963503102831,False
HTRA2,-0.00013818865649990029,0.00013818865649990029,0.037973704556139416,0.969708647626049,0.9999963503102831,False
LOXL3,0.0014531001889098428,0.0014531001889098428,0.3993062720323398,0.6896675462301354,0.9999963503102831,False
DOK1,6.751597242190205e-05,6.751597242190205e-05,0.018553126244277622,0.9851975962301234,0.9999963503102831,False
M1AP,-3.764417053274434e-06,3.764417053274434e-06,0.001034447143693299,0.9991746307422824,0.9999963503102831,False
AC007387.3,-6.686607339510326e-05,6.686607339510326e-05,0.018374536523094554,0.985340065924224,0.9999963503102831,False
AC019069.1,4.932637230059966e-05,4.932637230059966e-05,0.013554694980122786,0.9891852493152327,0.9999963503102831,False
HK2,0.0030831497792323326,0.0030831497792323326,0.8472375503482773,0.39686272734199735,0.9999963503102831,False
POLE4,3.010567693030655e-07,3.010567693030655e-07,8.272922757700217e-05,0.9999339916266645,0.9999963503102831,False
TACR1,0.0026019335060684804,0.0026019335060684804,0.7150011928383988,0.4746083062068873,0.9999963503102831,False
AC007681.1,0.0007138811527519548,0.0007138811527519548,0.19617176018220084,0.8444757306991726,0.9999963503102831,False
AC007099.1,-0.0008779671686394301,0.0008779671686394301,0.2412619582268535,0.8093520930470739,0.9999963503102831,False
AC005034.6,6.145948992945518e-05,6.145948992945518e-05,0.01688882844558114,0.9865253051064784,0.9999963503102831,False
AC110614.1,-0.0001329924509217406,0.0001329924509217406,0.036545807502678,0.9708471539802552,0.9999963503102831,False
AC073091.3,-0.00012471527668293694,0.00012471527668293694,0.03427127226176085,0.9726608328215718,0.9999963503102831,False
LINC01851,-5.760595032619158e-05,5.760595032619158e-05,0.015829890772286512,0.9873701020338934,0.9999963503102831,False
AC008067.1,0.0012380231711350868,0.0012380231711350868,0.34020394528093945,0.7337029472993093,0.9999963503102831,False
ANTXR1,-0.0011840511800002501,0.0011840511800002501,0.32537265234002904,0.7448990507066016,0.9999963503102831,False
LINC01890,-9.854436759316546e-05,9.854436759316546e-05,0.027079608380570403,0.9783962389511689,0.9999963503102831,False
ARHGAP25,-0.0014517438562915291,0.0014517438562915291,0.39893355711179396,0.6899421623318873,0.9999963503102831,False
AC079304.1,0.00025265610483541165,0.00025265610483541165,0.06942891350370595,0.9446482147948723,0.9999963503102831,False
AC010967.1,3.357454320243932e-05,3.357454320243932e-05,0.009226153697917237,0.9926386988436573,0.9999963503102831,False
C2orf73,-0.0003655124097185413,0.0003655124097185413,0.10044138650602254,0.9199939141947417,0.9999963503102831,False
AC092839.1,-0.002166792176594732,0.002166792176594732,0.5954260503909161,0.5515587166008076,0.9999963503102831,False
AC093110.1,-0.0013444146097657554,0.0013444146097657554,0.36943989821797785,0.711799863578424,0.9999963503102831,False
EML6,0.00109353216313596,0.00109353216313596,0.3004983790807096,0.7637970326376147,0.9999963503102831,False
CLHC1,-0.0014211481161410286,0.0014211481161410286,0.39052596688999913,0.6961476577928607,0.9999963503102831,False
RPS27A,0.007324345839428465,0.007324345839428465,2.0127017080714302,0.04414601959404574,0.9999963503102831,False
MTIF2,0.0006487724102596644,0.0006487724102596644,0.17828013134632903,0.8585029817365706,0.9999963503102831,False
AC015982.2,0.00024115726503253648,0.00024115726503253648,0.06626907711429092,0.9471636019771577,0.9999963503102831,False
EFEMP1,0.0036613941365310427,0.0036613941365310427,1.0061368474503645,0.31434974579257213,0.9999963503102831,False
AC011306.1,-9.582320782771675e-05,9.582320782771675e-05,0.0263318442760451,0.9789926556525277,0.9999963503102831,False
MIR217HG,2.7650136240106224e-05,2.7650136240106224e-05,0.007598149740456844,0.9939376119636532,0.9999963503102831,False
AC007743.1,-0.00035314634040721374,0.00035314634040721374,0.09704323882557647,0.9226920568532655,0.9999963503102831,False
CCDC85A,-0.0064507375188912275,0.0064507375188912275,1.7726375443251816,0.07628878630890212,0.9999963503102831,False
AC132153.1,-0.0009845482834205514,0.0009845482834205514,0.2705500334312405,0.7867371303979136,0.9999963503102831,False
AC068193.1,-0.0004055714289637471,0.0004055714289637471,0.11144944896321306,0.9112599496623941,0.9999963503102831,False
AC007250.1,-0.00012993577527420868,0.00012993577527420868,0.035705844940603255,0.9715169099369023,0.9999963503102831,False
LINC01122,0.003256066643562747,0.003256066643562747,0.8947544311485617,0.3709183746652074,0.9999963503102831,False
AC007402.1,0.0014304552511353573,0.0014304552511353573,0.39308353133479856,0.6942577872085502,0.9999963503102831,False
AC007100.1,0.000979287714028773,0.000979287714028773,0.2691044494524962,0.787849306528358,0.9999963503102831,False
AC068725.1,0.0016271637388556802,0.0016271637388556802,0.4471382575733586,0.6547752375883167,0.9999963503102831,False
AC009975.1,0.000899490901634445,0.000899490901634445,0.24717659621813115,0.8047715569514076,0.9999963503102831,False
C1GALT1C1L,-0.0002635086560646235,0.0002635086560646235,0.07241115231039669,0.9422747098343327,0.9999963503102831,False
AC019129.2,-7.876528262204123e-05,7.876528262204123e-05,0.021644392870788016,0.9827316214252317,0.9999963503102831,False
CAMKMT,0.0026850798764319825,0.0026850798764319825,0.7378494915560382,0.4606059145860919,0.9999963503102831,False
SIX3-AS1,3.799553267017812e-05,3.799553267017812e-05,0.010441024383731005,0.9916694192052271,0.9999963503102831,False
SRBD1,-0.004179133741849571,0.004179133741849571,1.1484096743765908,0.2507994817798589,0.9999963503102831,False
EPAS1,-0.0036988874246804007,0.0036988874246804007,1.0164398569960356,0.3094199738713084,0.9999963503102831,False
ATP6V1E2,-0.0004971477275148595,0.0004971477275148595,0.13661425911191924,0.8913357050396908,0.9999963503102831,False
AC018682.1,-0.000873745796113104,0.000873745796113104,0.24010194149902445,0.8102512291337054,0.9999963503102831,False
CRIPT,0.0009992115653355415,0.0009992115653355415,0.27457944618744323,0.7836393591529263,0.9999963503102831,False
LINC01118,0.0014883297976498312,0.0014883297976498312,0.4089872312934328,0.6825490316639999,0.9999963503102831,False
MCFD2,-0.00043879455531811436,0.00043879455531811436,0.12057903468006198,0.9040244755624518,0.9999963503102831,False
STPG4,-0.0003793939769511546,0.0003793939769511546,0.10425598711231633,0.9169662047056348,0.9999963503102831,False
AC073283.2,-0.0001307818737771464,0.0001307818737771464,0.035938349513624936,0.9713315171164907,0.9999963503102831,False
EPCAM,-0.0003637640253465601,0.0003637640253465601,0.09996093729062525,0.9203753375905004,0.9999963503102831,False
KCNK12,-0.00017597622250932078,0.00017597622250932078,0.048357580511532224,0.961431265576352,0.9999963503102831,False
AC079807.1,-0.00012449606485628582,0.00012449606485628582,0.03421103370563546,0.9727088680675868,0.9999963503102831,False
AC092650.1,0.0012136041714323718,0.0012136041714323718,0.33349369927555894,0.7387616447652945,0.9999963503102831,False
STON1-GTF2A1L,-6.027369816545107e-05,6.027369816545107e-05,0.016562977487536486,0.986785260189357,0.9999963503102831,False
LHCGR,-0.0009612852120205987,0.0009612852120205987,0.2641574320210747,0.7916586106481627,0.9999963503102831,False
FSHR,0.0001407505161606294,0.0001407505161606294,0.0386776936123677,0.9691473580178109,0.9999963503102831,False
AC007179.1,-7.834759667611814e-05,7.834759667611814e-05,0.021529614399750877,0.9828231800595455,0.9999963503102831,False
AC007100.2,0.00014878654499013482,0.00014878654499013482,0.04088596303408017,0.9673868079667536,0.9999963503102831,False
AC007132.1,3.3649774430545044e-05,3.3649774430545044e-05,0.009246826946372216,0.9926222046814899,0.9999963503102831,False
AC007365.1,-0.00017159858750505507,0.00017159858750505507,0.047154623463413585,0.9623899924930357,0.9999963503102831,False
LINC01800,0.00012714726667182195,0.00012714726667182195,0.03493957363801364,0.9721279246651202,0.9999963503102831,False
LINC02245,0.0035991722949946857,0.0035991722949946857,0.989038527752595,0.32264429176233134,0.9999963503102831,False
SLC1A4,-0.0003881800671808822,0.0003881800671808822,0.10667037048529238,0.9150504893848739,0.9999963503102831,False
SPRED2,-0.001324389140777774,0.001324389140777774,0.36393697734003816,0.7159050714080903,0.9999963503102831,False
AC007389.1,0.00105049366892302,0.00105049366892302,0.28867156850755316,0.772832721892522,0.9999963503102831,False
MEIS1,-0.0012161772872712091,0.0012161772872712091,0.3342007814856881,0.7382280543253654,0.9999963503102831,False
LINC01798,4.525233972088363e-05,4.525233972088363e-05,0.0124351666957275,0.9900784281841435,0.9999963503102831,False
LINC01799,-6.576416660527263e-05,6.576416660527263e-05,0.018071736829217637,0.9855816250119331,0.9999963503102831,False
LINC01829,0.00044818044126511316,0.00044818044126511316,0.1231582395799172,0.901981793736587,0.9999963503102831,False
ETAA1,0.0003439291280296327,0.0003439291280296327,0.09451038476560733,0.9247037335212651,0.9999963503102831,False
LINC02831,9.639340854263502e-05,9.639340854263502e-05,0.026488533211551334,0.9788676795630582,0.9999963503102831,False
