gene,coefficient,abs_coefficient,z_score,pvalue,padj,significant
TMEFF2,-0.012280001527184522,0.012280001527184522,5.048502555533076,4.452865165482933e-07,6.6792977482244e-05,True
PLPP3,-0.01217721713810692,0.01217721713810692,5.006246269996102,5.550173911572642e-07,7.928819873675203e-05,True
LIMS1,0.011966749715347875,0.011966749715347875,4.919719788765353,8.666819819591609e-07,0.00011818390663079467,True
CD55,0.011296129217099908,0.011296129217099908,4.644017111391666,3.4169924283400377e-06,0.0004271240535425047,True
KCND3,0.011316871715085029,0.011316871715085029,4.652544679882127,3.2786366783721377e-06,0.0004271240535425047,True
MGAT5,0.011111232845581628,0.011111232845581628,4.568003293148043,4.923922984456652e-06,0.0005681449597449983,True
KAZN,-0.01112837507069309,0.01112837507069309,4.575050732604069,4.7610460156555234e-06,0.0005681449597449983,True
ARHGEF4,-0.010628323802333221,0.010628323802333221,4.369471759293375,1.245474448063888e-05,0.0013838604978487646,True
AC063944.1,0.010456591384321565,0.010456591384321565,4.298869850223539,1.7167123994799027e-05,0.0018393347137284671,True
CMSS1,-0.010371064875242237,0.010371064875242237,4.263708551693,2.0106166348288212e-05,0.0020106166348288212,True
FOXP1,-0.010377661776381653,0.010377661776381653,4.2664206419307105,1.9863410521514524e-05,0.0020106166348288212,True
LANCL1-AS1,0.01019256243683337,0.01019256243683337,4.190323380324649,2.7855717080971232e-05,0.0026957145562230226,True
NKAIN1,-0.010137847851172381,0.010137847851172381,4.16782935009811,3.07514010109422e-05,0.0028829438447758315,True
LINC02814,-0.009959532487047172,0.009959532487047172,4.094521087922077,4.230419106288075e-05,0.003845835551170977,True
NECTIN3,-0.009926600160931214,0.009926600160931214,4.080982088583354,4.484581124630793e-05,0.003956983345262464,True
RPS27,-0.00950828848392465,0.00950828848392465,3.909007552122433,9.267606710583465e-05,0.007943662894785826,True
RPL37A,-0.009333270321875854,0.009333270321875854,3.8370548217899447,0.00012451868249852005,0.010376556874876671,True
AC006059.1,-0.009178323009031342,0.009178323009031342,3.7733535345273324,0.00016106779307545338,0.013059550789901625,True
CADPS,-0.00908073785178104,0.00908073785178104,3.7332347353016453,0.0001890362677627877,0.014541251366368286,True
THRB,-0.009087863448024135,0.009087863448024135,3.7361641804457135,0.00018684869725626996,0.014541251366368286,True
AC012494.1,-0.008985674719511928,0.008985674719511928,3.694152780373939,0.00022062113082288448,0.016546584811716336,True
CRIM1,0.008908066128490507,0.008908066128490507,3.6622466629980077,0.0002500129521412209,0.018293630644479576,True
CDK18,-0.008588726569831616,0.008588726569831616,3.530961127373009,0.0004140525937101902,0.029575185265013584,True
DPYD-AS1,0.008567218573346786,0.008567218573346786,3.522118850360447,0.0004281121659301945,0.02986829064629264,True
BMPR2,0.00855012920411943,0.00855012920411943,3.515093140793085,0.00043959978063279337,0.029972712315872275,True
GBE1,-0.008454937682182414,0.008454937682182414,3.4759584028453534,0.0005090312332993729,0.033935415553291534,True
COLGALT2,-0.008270590800779567,0.008270590800779567,3.400170488665818,0.0006734384943032357,0.043919901802384934,True
AL139294.1,0.00812862351905941,0.00812862351905941,3.341805497181112,0.0008323536459367009,0.05312895612361921,False
AC119673.2,0.007861663289187807,0.007861663289187807,3.2320539308031324,0.0012290385774100798,0.07681491108812999,False
SYT14,-0.00774268706393932,0.00774268706393932,3.183140925712295,0.001456866878474239,0.08919593133515749,False
SFXN5,-0.007553691934331101,0.007553691934331101,3.1054420432896674,0.0018999485024553397,0.11399691014732038,False
OSBPL6,-0.007488872925299828,0.007488872925299828,3.0787939250449683,0.0020784039435586266,0.12012870659743581,False
RPL11,-0.007487539658483473,0.007487539658483473,3.0782457980016065,0.002082230914355554,0.12012870659743581,False
AC073050.1,-0.007463306584655192,0.007463306584655192,3.0682831986583023,0.0021529248312393,0.12140310178523597,False
AC010974.2,0.007452466159067738,0.007452466159067738,3.063826528505601,0.0021852558321342475,0.12140310178523597,False
ATF6,0.00741766970856082,0.00741766970856082,3.0495211581912107,0.0022920648742437155,0.12502172041329357,False
AC119674.1,-0.007302291524455903,0.007302291524455903,3.0020873646353246,0.0026813521185147238,0.13869062681972708,False
RYR2,0.0073175091460100814,0.0073175091460100814,3.0083435691753104,0.0026267599346136983,0.13869062681972708,False
AC105402.3,-0.007313418838440428,0.007313418838440428,3.0066619791386477,0.002641332901104798,0.13869062681972708,False
EHBP1,-0.007282807765678121,0.007282807765678121,2.994077283711208,0.0027527620770719796,0.1399709530714566,False
ADAMTS9-AS2,-0.0072153928584479405,0.0072153928584479405,2.966361950722107,0.0030134561219878897,0.15067280609939449,False
LRRC7,0.007159429809453029,0.007159429809453029,2.9433546575030634,0.003246762355028965,0.15710140427559507,False
NEGR1,-0.007161602587267147,0.007161602587267147,2.944247920775295,0.003237405518624392,0.15710140427559507,False
CERS6,-0.0069882789183546455,0.0069882789183546455,2.8729918233308385,0.004066046398621959,0.19362125707723613,False
PLEKHH2,0.006801307759864078,0.006801307759864078,2.7961250273975464,0.005171938819540811,0.23935665325225225,False
AC007364.1,0.006799163969073485,0.006799163969073485,2.795243681148454,0.005186060820465466,0.23935665325225225,False
SPSB1,-0.006784935099348044,0.006784935099348044,2.7893939680997857,0.005280678468872146,0.2400308394941885,False
MTRNR2L12,0.006734151341268246,0.006734151341268246,2.768515963168119,0.005631222693990745,0.2521442997309289,False
GXYLT2,-0.006563306832325805,0.006563306832325805,2.698279087538637,0.00696989807812054,0.3074955034464944,False
SPRED2,-0.006539679134205405,0.006539679134205405,2.688565367709031,0.007175978433894503,0.31199906234323926,False
GRAMD1C,-0.006490541156152147,0.006490541156152147,2.6683639689366907,0.007622163702410312,0.32206325503142164,False
LINC01135,0.006501343709512434,0.006501343709512434,2.6728050692187195,0.0075219945495157425,0.32206325503142164,False
PLD5,-0.006346071566724254,0.006346071566724254,2.6089702392364997,0.009081514014197767,0.3783964172582403,False
ATP2B4,0.006324490454890939,0.006324490454890939,2.6000979033495253,0.009319716749547569,0.383002058200585,False
NRXN1,-0.006239927032092321,0.006239927032092321,2.5653325447981956,0.010307696235093644,0.41787957709839096,False
AC077690.1,0.006206735150166649,0.006206735150166649,2.5516868379671536,0.010720282779377976,0.42881131117511906,False
MYRIP,0.006193107323932459,0.006193107323932459,2.546084223389512,0.010893890064950229,0.43002197624803534,False
LINC01138,0.006181555358884581,0.006181555358884581,2.5413350281278877,0.011043004632823372,0.43024693374636513,False
BRINP2,-0.006083597417536091,0.006083597417536091,2.501062971472371,0.012382115961390605,0.47623522928425405,False
RPS27A,-0.006066534097328118,0.006066534097328118,2.4940479710682477,0.012629547460172308,0.47960306810780917,False
PARD3B,0.006053331667470874,0.006053331667470874,2.4886202436590947,0.01282398636927673,0.4808994888478773,False
RPS8,-0.006000572808981806,0.006000572808981806,2.466930243758082,0.013627690260209713,0.504729268896656,False
TNNI3K,0.005826542862815706,0.005826542862815706,2.39538378458103,0.016602976618230292,0.6001075886107334,False
MAL,-0.005832583059942248,0.005832583059942248,2.3978670050074906,0.01649085156663621,0.6001075886107334,False
AC104461.1,0.005717581298831951,0.005717581298831951,2.3505879648892236,0.018743776693510128,0.6694205961967903,False
SP110,0.005682736014694572,0.005682736014694572,2.3362625182981622,0.01947756372514453,0.6874434255933364,False
C1orf21,-0.005657524405669897,0.005657524405669897,2.3258976276824397,0.0200240126327067,0.6908663507306674,False
DAB1,-0.0056570180124053265,0.0056570180124053265,2.325689441414333,0.020035124171189356,0.6908663507306674,False
IRAK2,-0.0055866038007627745,0.0055866038007627745,2.296741047015821,0.02163354638187931,0.7375072630186128,False
LINC01473,0.005538860530310465,0.005538860530310465,2.2771130345636714,0.022779476520190967,0.7678475231525045,False
TNR,-0.005470358596266388,0.005470358596266388,2.2489508076848796,0.024515625970418453,0.8119422285010753,False
SUCLG2,-0.005466036485214748,0.005466036485214748,2.247173919576096,0.02462891426453262,0.8119422285010753,False
ROBO2,-0.005375502517702481,0.005375502517702481,2.2099539758052074,0.027108356620836993,0.8839681506794672,False
ACVR1,0.005365106831599872,0.005365106831599872,2.205680145078122,0.027406403068712226,0.8840112103917019,False
AC098617.1,0.005351890192036668,0.005351890192036668,2.2002465758344463,0.027789405416704716,0.8840112103917019,False
RPL32,-0.005344904911011542,0.005344904911011542,2.197374816492365,0.027993688329070565,0.8840112103917019,False
KCNH1,-0.005327331076801703,0.005327331076801703,2.1901499357199583,0.02851336470761301,0.8910426471129065,False
ACTN2,-0.00529693986611685,0.00529693986611685,2.1776556290646556,0.029431684635954136,0.9102582877099218,False
ADGRG7,0.005287026247474207,0.005287026247474207,2.173579983883247,0.029736692985318447,0.9103069281219933,False
AL158840.1,0.005255605269506123,0.005255605269506123,2.160662323635562,0.03072143329875865,0.9216429989627595,False
MGAT4A,0.00525836079200045,0.00525836079200045,2.1617951624486227,0.03063396853703737,0.9216429989627595,False
GULP1,-0.005221570656264257,0.005221570656264257,2.1466701566518878,0.03181955026178551,0.9267830173335586,False
BARD1,0.005223229159163484,0.005223229159163484,2.1473519933850973,0.03176526945630509,0.9267830173335586,False
EML6,-0.0052251597670321375,0.0052251597670321375,2.148145696768363,0.03170218300616745,0.9267830173335586,False
AC026341.1,0.005173416927554539,0.005173416927554539,2.126873398328097,0.03343060368034845,0.9643443369331284,False
LINC01956,-1.226513403633264e-05,1.226513403633264e-05,0.005042390295254122,0.995976771682781,0.9999845411286732,False
EPB41L5,-0.0022175251403831805,0.0022175251403831805,0.9116596047158706,0.36194793492412103,0.9999845411286732,False
IL1RN,-6.235337842346114e-05,6.235337842346114e-05,0.025634458564203266,0.9795489011345861,0.9999845411286732,False
AC012363.1,0.0005468863321395896,0.0005468863321395896,0.22483360765720053,0.822108720206449,0.9999845411286732,False
IL1B,0.002512574583107829,0.002512574583107829,1.0329590900869863,0.3016230439662837,0.9999845411286732,False
AC079753.2,-5.5544312601748905e-05,5.5544312601748905e-05,0.022835144075063415,0.9817817744093678,0.9999845411286732,False
TMEM127,-0.00013524320245170577,0.00013524320245170577,0.05560061630973233,0.9556599735219924,0.9999845411286732,False
IL1A,0.00035142951358058843,0.00035142951358058843,0.14447822286290232,0.8851228516595018,0.9999845411286732,False
CKAP2L,-0.0002935935702718047,0.0002935935702718047,0.12070095321438583,0.9039279039614103,0.9999845411286732,False
NT5DC4,3.752702896740099e-05,3.752702896740099e-05,0.01542795424121781,0.9876907618192103,0.9999845411286732,False
SNRNP200,-0.002454956124329154,0.002454956124329154,1.0092712317633472,0.31284457300388224,0.9999845411286732,False
TMEM185B,7.821816327632446e-05,7.821816327632446e-05,0.032156722156382656,0.9743470690308826,0.9999845411286732,False
ITPRIPL1,-0.00020972529499687338,0.00020972529499687338,0.08622138078792224,0.9312904345860182,0.9999845411286732,False
SLC20A1,-0.00023837289927437528,0.00023837289927437528,0.09799886331385706,0.9219331959684243,0.9999845411286732,False
AC012442.2,-0.0002598953133725304,0.0002598953133725304,0.1068470676349431,0.9149103065993103,0.9999845411286732,False
CHCHD5,-0.0003910058084249778,0.0003910058084249778,0.16074866266847776,0.8722913605154587,0.9999845411286732,False
POLR1B,-0.0005077684249880386,0.0005077684249880386,0.20875161827108119,0.834642142169568,0.9999845411286732,False
FBLN7,-0.0003292506109192949,0.0003292506109192949,0.1353601257261399,0.8923271489824625,0.9999845411286732,False
AC093675.2,4.490503255639669e-05,4.490503255639669e-05,0.018461168031242228,0.9852709557041,0.9999845411286732,False
AC093675.1,0.0003938799899082399,0.0003938799899082399,0.16193028406577095,0.8713607543006605,0.9999845411286732,False
RALB,0.0005968456787643547,0.0005968456787643547,0.2453726840204684,0.8061678776019712,0.9999845411286732,False
AC073257.2,1.6258118043437153e-05,1.6258118043437153e-05,0.0066839690784036435,0.9946670039764804,0.9999845411286732,False
MERTK,-0.004408320119847579,0.004408320119847579,1.812330018151142,0.06993521895570098,0.9999845411286732,False
AC017002.5,8.260280186087534e-06,8.260280186087534e-06,0.003395931632139081,0.997290443789101,0.9999845411286732,False
NEURL3,0.00014511671198866855,0.00014511671198866855,0.05965977200438681,0.952426611923932,0.9999845411286732,False
CFAP221,-0.0003825025081819379,0.0003825025081819379,0.15725282165311474,0.8750456004359879,0.9999845411286732,False
SCTR,8.736746823580474e-05,8.736746823580474e-05,0.035918145912481964,0.9713476268570183,0.9999845411286732,False
PSD4,-0.00021176858086714394,0.00021176858086714394,0.08706140787708097,0.9306227009183865,0.9999845411286732,False
PAX8-AS1,0.0014587615450209282,0.0014587615450209282,0.5997199081489065,0.5486929181754636,0.9999845411286732,False
INSIG2,-0.002008425902560978,0.002008425902560978,0.8256956059192485,0.40897678551175587,0.9999845411286732,False
KCNIP3,0.00020993067927452385,0.00020993067927452385,0.08630581750792503,0.9312233140316892,0.9999845411286732,False
MARCO,5.25672124425677e-05,5.25672124425677e-05,0.02161121118479201,0.9827580903888788,0.9999845411286732,False
AC009404.1,-6.494776147186768e-05,6.494776147186768e-05,0.026701050406306655,0.9786981753291046,0.9999845411286732,False
C1QL2,-0.00026586094476721133,0.00026586094476721133,0.1092996329114818,0.9129648377462802,0.9999845411286732,False
DPP10-AS1,3.580614519159224e-05,3.580614519159224e-05,0.014720471744516706,0.9882551870372467,0.9999845411286732,False
AC093610.1,-0.00038693956580148497,0.00038693956580148497,0.15907696611121946,0.8736082354990136,0.9999845411286732,False
AC013270.1,6.749285416757227e-05,6.749285416757227e-05,0.027747378206013293,0.9778636358902706,0.9999845411286732,False
FAHD2A,0.0009683745367829626,0.0009683745367829626,0.3981140647938361,0.6905461072713499,0.9999845411286732,False
AC009237.14,-0.00017580030304849864,0.00017580030304849864,0.0722742808491589,0.9423836320662047,0.9999845411286732,False
DPP10-AS3,-0.0015233326808581403,0.0015233326808581403,0.6262661218090753,0.5311404035037282,0.9999845411286732,False
DPP10,0.003184719584150286,0.003184719584150286,1.309288514634674,0.19043663866243143,0.9999845411286732,False
STEAP3,-2.9409926820591542e-05,2.9409926820591542e-05,0.012090885362115973,0.9903531042895273,0.9999845411286732,False
STEAP3-AS1,0.00036659305538326044,0.00036659305538326044,0.15071219436300798,0.8802027534075703,0.9999845411286732,False
LINC01191,0.00012697886222901215,0.00012697886222901215,0.05220301553242775,0.9583669301644591,0.9999845411286732,False
ZNF514,0.00012533825594077653,0.00012533825594077653,0.05152853637862262,0.9589043633079801,0.9999845411286732,False
AC009237.15,-9.884432080295968e-05,9.884432080295968e-05,0.040636461247092706,0.967585716280577,0.9999845411286732,False
C2orf76,0.0004951252926513274,0.0004951252926513274,0.2035538269051331,0.8387021783906208,0.9999845411286732,False
AC017074.1,-0.00020864721161024686,0.00020864721161024686,0.08577816368241838,0.9316427653444228,0.9999845411286732,False
DUSP2,-0.00021934965283534942,0.00021934965283534942,0.09017810628468619,0.9281456820845664,0.9999845411286732,False
STARD7-AS1,-0.0004198913646629131,0.0004198913646629131,0.17262397100312138,0.8629470086223718,0.9999845411286732,False
PGM5P4-AS1,9.237869856647462e-05,9.237869856647462e-05,0.03797834183955463,0.9697049502762882,0.9999845411286732,False
CBWD2,0.00021789125401541269,0.00021789125401541269,0.08957853549854759,0.9286221420106533,0.9999845411286732,False
DBI,-0.0014637009985098153,0.0014637009985098153,0.6017505954828112,0.5473401656289227,0.9999845411286732,False
AC016745.1,0.0019428561088149373,0.0019428561088149373,0.7987388282217982,0.42444186733450273,0.9999845411286732,False
PAX8,0.0006997926011196407,0.0006997926011196407,0.2876957895546488,0.773579613277279,0.9999845411286732,False
TMEM37,0.00013243790229507772,0.00013243790229507772,0.054447313113603076,0.9565787843192965,0.9999845411286732,False
ZNF2,0.0007456453126574929,0.0007456453126574929,0.3065465633810623,0.7591885326135739,0.9999845411286732,False
UNC50,0.00017480057088034389,0.00017480057088034389,0.07186327516690351,0.9427107166245925,0.9999845411286732,False
MTLN,-0.0006311272402799741,0.0006311272402799741,0.2594663753393285,0.7952754224468832,0.9999845411286732,False
BCL2L11,-0.00013127820105638687,0.00013127820105638687,0.053970541620193664,0.9569586344038932,0.9999845411286732,False
IL1R2,-2.4119009534897978e-05,2.4119009534897978e-05,0.009915705710972863,0.9920885411480098,0.9999845411286732,False
IL1R1,-0.0005590458081018849,0.0005590458081018849,0.22983256024964904,0.8182218824794187,0.9999845411286732,False
IL18R1,-0.00032033561101590686,0.00032033561101590686,0.13169502847878223,0.8952255179673168,0.9999845411286732,False
IL18RAP,-0.00012411796131833107,0.00012411796131833107,0.05102685398825148,0.959304122028672,0.9999845411286732,False
MFSD9,-0.00015934520732835116,0.00015934520732835116,0.06550933113715733,0.9477684771232235,0.9999845411286732,False
TMEM182,8.892275548376993e-05,8.892275548376993e-05,0.036557549061460276,0.9708377918279083,0.9999845411286732,False
AC092675.1,3.7883561862524025e-05,3.7883561862524025e-05,0.015574530544826213,0.9875738248998298,0.9999845411286732,False
LINC01127,-1.4895186035031432e-05,1.4895186035031432e-05,0.006123646206112301,0.99511406777264,0.9999845411286732,False
LINC01796,-7.77301444547182e-05,7.77301444547182e-05,0.031956089911950654,0.974507068171111,0.9999845411286732,False
VWA3B,-0.00013326984776663463,0.00013326984776663463,0.054789339035173315,0.9563062938632032,0.9999845411286732,False
LINC01102,-0.0013308450077685046,0.0013308450077685046,0.5471313996064434,0.5842884615685016,0.9999845411286732,False
LINC01103,0.0005363928403364096,0.0005363928403364096,0.22051956746204712,0.8254665348018455,0.9999845411286732,False
AC010884.1,0.000505832997241717,0.000505832997241717,0.2079559333599903,0.8352633751872494,0.9999845411286732,False
AC012360.2,3.0501292306570115e-05,3.0501292306570115e-05,0.012539562948416457,0.9899951385200652,0.9999845411286732,False
TGFBRAP1,-0.0008630161024743633,0.0008630161024743633,0.35479954861267415,0.7227397665630675,0.9999845411286732,False
AC012360.3,0.0006597313031186064,0.0006597313031186064,0.2712259572921308,0.7862172499306104,0.9999845411286732,False
LINC01965,-0.0005734207011054016,0.0005734207011054016,0.23574230577395663,0.8136326396547642,0.9999845411286732,False
C2orf49,-0.0011073746554290571,0.0011073746554290571,0.4552592086808906,0.6489227687886128,0.9999845411286732,False
AC093894.2,5.631299828270518e-06,5.631299828270518e-06,0.0023151162897709215,0.9981528061060159,0.9999845411286732,False
CREG2,-0.0004119854910418311,0.0004119854910418311,0.16937374150670004,0.8655026763314004,0.9999845411286732,False
LINC02611,0.0004378187965300751,0.0004378187965300751,0.17999422135652368,0.8571571047995463,0.9999845411286732,False
KIAA1211L,-0.0015601956971652748,0.0015601956971652748,0.6414210899594656,0.5212491342655339,0.9999845411286732,False
AC079447.1,0.001560564374163864,0.001560564374163864,0.6415726588957904,0.5211506900474843,0.9999845411286732,False
INPP4A,-0.0031195048964466937,0.0031195048964466937,1.2824777266391645,0.19967511343790711,0.9999845411286732,False
MITD1,0.0007494676788137429,0.0007494676788137429,0.3081179984713017,0.7579925462415906,0.9999845411286732,False
LYG1,0.0009843487359274766,0.0009843487359274766,0.4046813103292007,0.6857117819245784,0.9999845411286732,False
TXNDC9,-0.0005675546125414648,0.0005675546125414648,0.23333066412713277,0.8155046491191862,0.9999845411286732,False
RFX8,8.965511291619932e-05,8.965511291619932e-05,0.03685863276743528,0.9705977235868561,0.9999845411286732,False
EIF5B,0.00031804161830771105,0.00031804161830771105,0.13075193184935077,0.8959715492682501,0.9999845411286732,False
AFF3,-0.0002832048911830959,0.0002832048911830959,0.11643000318137031,0.9073117579876122,0.9999845411286732,False
PDCL3,-0.0002485453715854359,0.0002485453715854359,0.10218092732621012,0.9186130662968355,0.9999845411286732,False
NPAS2,-0.004467399443636859,0.004467399443636859,1.8366184611508498,0.06626624003545234,0.9999845411286732,False
CNGA3,-3.50904274384218e-05,3.50904274384218e-05,0.014426228873461478,0.9884899339509448,0.9999845411286732,False
TBC1D8,0.0035485932770146418,0.0035485932770146418,1.4588827361215615,0.14459738551515278,0.9999845411286732,False
CNOT11,0.00031917893239608047,0.00031917893239608047,0.13121949963172166,0.8956016708557433,0.9999845411286732,False
RNF149,0.004502688698876515,0.004502688698876515,1.8511264312733184,0.0641513664145017,0.9999845411286732,False
AC018690.1,-1.0980990232943718e-05,1.0980990232943718e-05,0.00451445849828086,0.9963979954988507,0.9999845411286732,False
AC017002.6,-5.877610725163448e-05,5.877610725163448e-05,0.02416378589263868,0.9807219643613463,0.9999845411286732,False
ZAP70,0.0001180687890324052,0.0001180687890324052,0.048539943732031146,0.961285931448723,0.9999845411286732,False
AC108058.1,5.009267190652709e-05,5.009267190652709e-05,0.020593888492093985,0.9835696157103735,0.9999845411286732,False
CCDC138,0.0007384409345509836,0.0007384409345509836,0.30358472976880885,0.761444286718473,0.9999845411286732,False
SEMA4C,0.00045935340720896974,0.00045935340720896974,0.18884743988456204,0.8502123890982605,0.9999845411286732,False
SH3RF3-AS1,4.57190127559248e-05,4.57190127559248e-05,0.018795808145771038,0.9850039978484897,0.9999845411286732,False
SH3RF3,-0.0020542133879503906,0.0020542133879503906,0.844519564245977,0.398379135516608,0.9999845411286732,False
AC074387.1,-1.011919733322195e-05,1.011919733322195e-05,0.004160161827636787,0.9966806806818369,0.9999845411286732,False
MALL,-3.146612437477336e-05,3.146612437477336e-05,0.012936220648433952,0.9896786771419579,0.9999845411286732,False
NPHP1,-0.0014243196697524402,0.0014243196697524402,0.5855603093145423,0.5581710272839286,0.9999845411286732,False
FAM178B,7.516675995323502e-05,7.516675995323502e-05,0.03090224206202137,0.9753475018715689,0.9999845411286732,False
COA5,-9.460026033567044e-05,9.460026033567044e-05,0.03889166096612246,0.9689767651256038,0.9999845411286732,False
CNNM3,0.001297762170691504,0.001297762170691504,0.5335305228347437,0.5936663879954782,0.9999845411286732,False
BUB1,0.00010948380245593344,0.00010948380245593344,0.04501052017499093,0.9640989235670123,0.9999845411286732,False
CNNM4,-0.00016854034220212429,0.00016854034220212429,0.0692895962947756,0.944759106789385,0.9999845411286732,False
LMAN2L,-0.00037329304239749813,0.00037329304239749813,0.15346666483180543,0.8780302764796566,0.9999845411286732,False
AC114776.1,-9.678173747096422e-06,9.678173747096422e-06,0.003978850066667033,0.9968253453385165,0.9999845411286732,False
MIR4435-2HG,-0.001249161760834954,0.001249161760834954,0.5135501268374313,0.6075665560390109,0.9999845411286732,False
ARID5A,-0.0008716422345189045,0.0008716422345189045,0.35834588772141335,0.720084481618442,0.9999845411286732,False
RGPD6,-2.6496335380814634e-05,2.6496335380814634e-05,0.010893061909331318,0.9913087659649116,0.9999845411286732,False
FHL2,-0.00043471402710601643,0.00043471402710601643,0.1787178016152881,0.8581592905587101,0.9999845411286732,False
GCC2-AS1,0.0007726156560208428,0.0007726156560208428,0.3176344974576222,0.7507622030871666,0.9999845411286732,False
FAHD2B,1.2808829616511892e-05,1.2808829616511892e-05,0.005265912134391574,0.9957984294275735,0.9999845411286732,False
NCK2,9.961977766976461e-05,9.961977766976461e-05,0.04095526381117251,0.9673315602221206,0.9999845411286732,False
C2orf92,5.114851920630815e-06,5.114851920630815e-06,0.0021027963991139915,0.9983222124550954,0.9999845411286732,False
AC010978.1,0.0003193786945461971,0.0003193786945461971,0.13130162500630976,0.895536706352456,0.9999845411286732,False
AC009505.1,0.0008348861626636616,0.0008348861626636616,0.3432348861240792,0.7314217616935133,0.9999845411286732,False
UXS1,0.0001370172564127091,0.0001370172564127091,0.056329957909238816,0.9550789537557962,0.9999845411286732,False
CD8B2,5.91785033379047e-05,5.91785033379047e-05,0.02432921727840639,0.9805900080067198,0.9999845411286732,False
ACTR1B,0.00013559561527828553,0.00013559561527828553,0.05574549878809783,0.9555445530404254,0.9999845411286732,False
SULT1C4,-0.00023739383595019524,0.00023739383595019524,0.09759635491976529,0.922252819041862,0.9999845411286732,False
AC108868.1,0.00010117963540239181,0.00010117963540239181,0.041596545958573185,0.9668203267861695,0.9999845411286732,False
LINC01885,-4.082464842835318e-06,4.082464842835318e-06,0.0016783657678138286,0.9986608584951886,0.9999845411286732,False
COX5B,-0.0023852320220597175,0.0023852320220597175,0.9806065522264381,0.3267868019506299,0.9999845411286732,False
GACAT1,-4.625413233780103e-05,4.625413233780103e-05,0.019015804256572608,0.9848284977158641,0.9999845411286732,False
SLC5A7,0.00019313739063486806,0.00019313739063486806,0.07940183134591802,0.9367130120392135,0.9999845411286732,False
LINC01594,-7.011279327753961e-05,7.011279327753961e-05,0.028824476548609652,0.9770045795252933,0.9999845411286732,False
AC092683.1,-0.0019678915726561576,0.0019678915726561576,0.8090313027708901,0.4184971410459908,0.9999845411286732,False
SULT1C2,0.0001265488903984265,0.0001265488903984265,0.052026247322691496,0.9585077793910795,0.9999845411286732,False
ST6GAL2,0.0011897915138035545,0.0011897915138035545,0.4891420806985828,0.6247411113049479,0.9999845411286732,False
GLI2,0.004813719969427759,0.004813719969427759,1.9789962984514757,0.04781642301907252,0.9999845411286732,False
LINC02572,0.0004201575250882949,0.0004201575250882949,0.17273339375724295,0.8628609938940024,0.9999845411286732,False
TFCP2L1,-0.000596288702091835,0.000596288702091835,0.24514370211453276,0.8063451656574314,0.9999845411286732,False
LY75,-0.00013652119945324221,0.00013652119945324221,0.05612602105939278,0.9552414147989468,0.9999845411286732,False
PLA2R1,0.0008740704589257747,0.0008740704589257747,0.35934416912197786,0.7193376356713834,0.9999845411286732,False
RBMS1,0.003699617133614111,0.003699617133614111,1.5209710285620015,0.12826710778738226,0.9999845411286732,False
AC009313.1,-0.00012153152748884466,0.00012153152748884466,0.049963530195581474,0.9601514506929836,0.9999845411286732,False
AC009299.3,0.0005876973699504684,0.0005876973699504684,0.2416116697955541,0.8090810787705791,0.9999845411286732,False
SLC4A10,0.001057901096943414,0.001057901096943414,0.4349198474932581,0.6636206076172697,0.9999845411286732,False
DPP4,-0.0005349530424716462,0.0005349530424716462,0.2199276438223295,0.8259275066871554,0.9999845411286732,False
