"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Dataset"
"AC012443.2",-0.812116388669179,-0.123790641379092,-1.49329341292688,0.151252491975863,0.552475919702743,-4.81487955281407,"gse225158"
"MAP2K3",-0.359864597375836,2.99866710570275,-1.49328075859699,0.15125577786719,0.552475919702743,-5.28766328115872,"gse225158"
"LILRB3",-0.606799508939038,-1.03898454535757,-1.49311214735793,0.151299565960563,0.552475919702743,-4.68204574719061,"gse225158"
"MIR3142HG",0.318202450454795,0.929574783002148,1.49309072020621,0.151305131305827,0.552475919702743,-4.96664529738523,"gse225158"
"PMP22",-0.383507165724853,6.35025111916054,-1.4930494064599,0.151315862336701,0.552475919702743,-5.48064310235412,"gse225158"
"C1orf174",-0.258441240988577,2.07048568270857,-1.4930106035412,0.151325941762096,0.552475919702743,-5.13895133813926,"gse225158"
"AC005522.1",-0.638757741008297,-0.882559316225352,-1.49291333750113,0.151351209958876,0.552489221780156,-4.70533328658063,"gse225158"
"AC004938.2",-0.62398750281671,-1.13399359983713,-1.49250249623974,0.151457978308568,0.552702639562397,-4.67536042276907,"gse225158"
"SPRY1",0.423516799521489,2.39521224946922,1.49229358866139,0.151512292366814,0.552702639562397,-5.20131539589111,"gse225158"
"AC118555.1",-1.06152120851884,1.11483292218807,-1.49220744976562,0.151534692345452,0.552702639562397,-5.01833703186901,"gse225158"
"AC078795.1",0.35133368076702,0.750097002820425,1.49216414532739,0.151545954469418,0.552702639562397,-4.93986843196921,"gse225158"
"MED4-AS1",-1.02707490093423,-1.06030406693777,-1.4918940961904,0.151616201265991,0.552702639562397,-4.70493460335723,"gse225158"
"MRPL23-AS1",-1.2555399743182,-2.53806079090213,-1.49172543058652,0.151660089127084,0.552702639562397,-4.54972013035985,"gse225158"
"LINC02519",0.485276560243231,1.87328196098175,1.49172333718094,0.151660633910001,0.552702639562397,-5.13609437958074,"gse225158"
"C11orf24",-0.219425433161774,2.56130965387558,-1.4917147036511,0.151662880696358,0.552702639562397,-5.21811957695566,"gse225158"
"AC134772.1",-0.476991448109431,0.875556818510066,-1.4917003834261,0.151666607446224,0.552702639562397,-4.95916917900003,"gse225158"
"FGF20",1.03418957813111,-0.283282172492965,1.49163137253096,0.151684568157983,0.552702639562397,-4.79874509748031,"gse225158"
"ELP2",-0.157998658312717,6.4017583291004,-1.4916214580831,0.151687148626397,0.552702639562397,-5.48031739430863,"gse225158"
"AC004470.1",-1.38549014403444,2.63737926158687,-1.49157421246287,0.15169944590596,0.552702639562397,-5.24274678816485,"gse225158"
"ACTB",-0.398575495039249,6.58546575921284,-1.49155780373155,0.15170371702777,0.552702639562397,-5.48152432014841,"gse225158"
"AC018878.1",-0.866075119841543,-0.0687438156498298,-1.49122111481793,0.151791377483824,0.552702639562397,-4.82988496260804,"gse225158"
"CXCL12",0.579714223087625,1.5192073034005,1.49113661833323,0.151813383544442,0.552702639562397,-5.07733140768997,"gse225158"
"NACC1",0.223222287165629,3.13488027922878,1.49109530428727,0.151824144227727,0.552702639562397,-5.3099925467975,"gse225158"
"AC068700.1",0.522009793994137,-0.0593685661250037,1.4910795488037,0.151828248076066,0.552702639562397,-4.8269455224531,"gse225158"
"EFR3B",0.306227632007034,7.27640287957965,1.49098870369709,0.151851912377481,0.552702639562397,-5.46802092074009,"gse225158"
"AL022318.5",0.409655391570559,0.26151367096965,1.49097964543623,0.151854272135708,0.552702639562397,-4.86937460701777,"gse225158"
"SYTL3",-0.489157398578252,3.1287710882561,-1.49089124097309,0.151877303871281,0.552702639562397,-5.30060019448054,"gse225158"
"AC111194.2",-0.511292216638792,-0.77192672209241,-1.49082709185156,0.151894018233671,0.552702639562397,-4.73306299504698,"gse225158"
"RPS4X",-0.61320246500746,4.04103277228346,-1.49076498554355,0.151910201769004,0.552702639562397,-5.40382884184478,"gse225158"
"AL390774.2",-1.00972554016757,2.46289466843249,-1.49061946080919,0.151948127849074,0.552702639562397,-5.20782530110202,"gse225158"
"ACSL1",-0.239998343754345,5.64009273609321,-1.49055609235049,0.15196464511355,0.552702639562397,-5.47923414145028,"gse225158"
"MAP1LC3B",-0.213812739167691,4.32088611426529,-1.49043219342196,0.151996944163984,0.552702639562397,-5.43007746711311,"gse225158"
"ZNF526",-0.263315196343551,1.55444633167113,-1.4904274166584,0.151998189525001,0.552702639562397,-5.06039639213036,"gse225158"
"AC002546.1",-0.712779061221846,0.540821169069965,-1.49029642507386,0.152032343904782,0.552702639562397,-4.89788642972733,"gse225158"
"AC103876.1",-0.319479036473862,3.50086515091798,-1.49026445112385,0.152040681659058,0.552702639562397,-5.36470767433378,"gse225158"
"LERFS",-0.449533843294265,3.99583725031895,-1.49019051232898,0.152059963900999,0.552702639562397,-5.38955114797381,"gse225158"
"PPIB",-0.365509727165084,3.84446796393072,-1.49016386878603,0.152066912669852,0.552702639562397,-5.39265804810202,"gse225158"
"MYO5C",0.316390456803364,4.92799398971699,1.48992880525645,0.152128229698069,0.552702639562397,-5.46211520926635,"gse225158"
"COMMD10",0.214740122639153,7.38037612553502,1.48990602979942,0.15213417182208,0.552702639562397,-5.46898421172866,"gse225158"
"AL121957.1",-1.15259013198029,-1.89390916453594,-1.48980896765637,0.152159497500838,0.552702639562397,-4.60357478670494,"gse225158"
"BFSP1",0.264428045215791,0.996448064124008,1.48972320800145,0.152181876985791,0.552702639562397,-4.98946062604595,"gse225158"
"CALR",-0.321200727785321,3.89102840912845,-1.48970107932009,0.152187652033175,0.552702639562397,-5.39126727395413,"gse225158"
"AMMECR1",0.272467291412327,6.61758492791558,1.48952976258952,0.152232367614383,0.552702639562397,-5.47862400867303,"gse225158"
"AL035467.2",-0.695308951217513,-1.58246767277363,-1.48950759049297,0.152238155566879,0.552702639562397,-4.64780387291775,"gse225158"
"LINC01193",0.751494938587128,0.692466797206432,1.48939019677605,0.152268803816419,0.552702639562397,-4.97896174094325,"gse225158"
"AL034417.2",0.237626569302349,2.26855675425745,1.48932900175441,0.152284782148902,0.552702639562397,-5.19262278290218,"gse225158"
"AC021698.1",-0.859833769119356,-1.62747067167772,-1.48932802933849,0.152285036062761,0.552702639562397,-4.6336553345093,"gse225158"
"ZNF32-AS3",-0.324091485370375,1.62676044365829,-1.48928363196232,0.152296629320884,0.552702639562397,-5.08885534804997,"gse225158"
"TNPO2",0.142343770448951,4.72358285505788,1.4891717392483,0.152325850499954,0.552730173899065,-5.45393786188184,"gse225158"
"DGKZ",0.280899405290079,5.30885264633431,1.48897193086193,0.152378042605683,0.552841040973102,-5.4721211040582,"gse225158"
"SH3BGRL3",-0.508746977249661,2.09118259372416,-1.48853020222548,0.152493478941802,0.553143257884377,-5.12675323880649,"gse225158"
"TMEM129",-0.242224144393079,2.63444866062022,-1.48843563054527,0.152518202546649,0.553143257884377,-5.23728371936144,"gse225158"
"GAP43",0.380638791282676,5.46440214322771,1.48840468722448,0.152526292684467,0.553143257884377,-5.47762549573058,"gse225158"
"AC002467.1",-0.494686580492538,-0.289558736361439,-1.48823098736579,0.152571713081705,0.553162857714028,-4.78269666678688,"gse225158"
"AP001267.3",-0.483062991839199,3.51970781136422,-1.48800261400538,0.152631446809462,0.553162857714028,-5.36927720569609,"gse225158"
"KLRG1",0.231969576835482,3.93896368195105,1.48762796557991,0.15272948202466,0.553162857714028,-5.40322140808157,"gse225158"
"HEXIM1",-0.278674848792479,2.23210318602894,-1.48761381929247,0.152733184731242,0.553162857714028,-5.17987841685587,"gse225158"
"SOX1-OT",0.265221023105517,4.29682567284297,1.48756700149438,0.152745439536217,0.553162857714028,-5.43533460731598,"gse225158"
"AL359844.1",0.796133004280355,-1.83198410315825,1.48736409022837,0.152798561946311,0.553162857714028,-4.65707740543009,"gse225158"
"AC078842.2",-1.1339611426536,1.11795053245563,-1.48734297494648,0.152804090822128,0.553162857714028,-5.02548772770277,"gse225158"
"MIEN1",-0.403354144556698,2.30709431614385,-1.48732520065335,0.15280874501261,0.553162857714028,-5.17402503676256,"gse225158"
"AC104655.1",-0.555735208678343,0.644430076130344,-1.4873053817546,0.152813934719167,0.553162857714028,-4.9613485908705,"gse225158"
"MS4A5",-0.517628649643472,0.510636294832051,-1.48720290375158,0.152840771550923,0.553162857714028,-4.8897300664131,"gse225158"
"BICD1",0.201483759044412,7.45562015185095,1.48711194624672,0.152864594643168,0.553162857714028,-5.47119356416404,"gse225158"
"COL6A1",0.40705170730054,2.97492098945953,1.48699719045692,0.152894655194847,0.553162857714028,-5.29433440270226,"gse225158"
"NSA2",0.236877647099027,4.4274725077438,1.48699328104118,0.152895679360933,0.553162857714028,-5.44426630572094,"gse225158"
"DCDC2C",0.603560590373862,1.3564535595649,1.4869825742511,0.152898484292559,0.553162857714028,-5.06728096039283,"gse225158"
"YEATS2",-0.199977972526781,6.95454536556044,-1.4869373179371,0.152910340867177,0.553162857714028,-5.48150491641262,"gse225158"
"LINC02445",-1.00992489225517,0.529832458606591,-1.48691994971233,0.15291489131973,0.553162857714028,-4.95349103546244,"gse225158"
"CORIN",-0.253280072796301,2.36906298471899,-1.48691253855525,0.152916833067146,0.553162857714028,-5.21480955101024,"gse225158"
"DOCK3",0.203128570521754,9.5413298620305,1.48684795872772,0.15293375404878,0.553162857714028,-5.417907870702,"gse225158"
"CLIC5",0.285623337660185,3.85318856927046,1.48681241664112,0.152943067317386,0.553162857714028,-5.40307179608097,"gse225158"
"ITCH-AS1",-0.604943298152286,-0.90804928852882,-1.48669611851202,0.152973544740379,0.553194776301762,-4.72802757796916,"gse225158"
"AL603832.1",-0.843718248223266,-0.524796883200435,-1.48639650952437,0.153052084068391,0.553293226486559,-4.79256673418146,"gse225158"
"AL450263.1",-1.09704042331863,1.04376279464942,-1.48627945446613,0.153082777791581,0.553293226486559,-5.0377517175423,"gse225158"
"UTRN",0.346965333185388,7.4885691463953,1.48627530719186,0.153083865366283,0.553293226486559,-5.47104214454266,"gse225158"
"MTRNR2L8",-1.67792258212312,3.92887895682052,-1.48626185321838,0.153087393558789,0.553293226486559,-5.33348063234412,"gse225158"
"FAM149A",0.361565972233091,4.68810376017242,1.48609514587778,0.153131116700061,0.553345819742245,-5.45742382507905,"gse225158"
"IFT43",0.162758850485509,6.15900073053113,1.48604122222217,0.153145261708772,0.553345819742245,-5.48577379768782,"gse225158"
"AC016722.2",-0.686334300397825,0.608355067311867,-1.48569031695996,0.153237335744852,0.553600210823702,-4.93862493273243,"gse225158"
"XKR7",0.41276319756809,1.43427342327761,1.48547264639087,0.153294473122965,0.553728332223758,-5.0607009317876,"gse225158"
"AC008667.1",-0.322103050268581,3.21814845279096,-1.48484833488064,0.153458448457156,0.554242281542532,-5.32762310814516,"gse225158"
"CAPN2",0.212417005055008,5.32028363021166,1.48437784134511,0.153582118461661,0.554567378181589,-5.47912750829472,"gse225158"
"LINC01625",0.482027146416307,-0.0304020799831585,1.48422248213672,0.153622972814539,0.554567378181589,-4.83973089798677,"gse225158"
"AC068533.3",-0.58974861567441,3.2312391131016,-1.48404487790323,0.153669687782154,0.554567378181589,-5.33889114384783,"gse225158"
"IFNK",-1.36775701782191,-2.4735430644118,-1.48402412740141,0.153675146513808,0.554567378181589,-4.56716340677666,"gse225158"
"AC010307.3",-0.877018154815883,-0.540526006278506,-1.48397383233394,0.153688378046998,0.554567378181589,-4.76489262873979,"gse225158"
"TIGAR",0.230039282148872,4.3317154353274,1.48391699851786,0.153703330905178,0.554567378181589,-5.44046231887408,"gse225158"
"GLRX5",-0.233375094943748,3.17042278518399,-1.48378621151556,0.153737745218768,0.554567378181589,-5.32612928672327,"gse225158"
"LINC01102",0.280426947614672,5.13925297492736,1.4837311483172,0.15375223602492,0.554567378181589,-5.47041303647301,"gse225158"
"PCGF6",0.224643110284774,4.63832606827343,1.48370470553161,0.153759195286043,0.554567378181589,-5.45772336511295,"gse225158"
"TRMT44",0.130768892453165,4.51825934192513,1.48368066921945,0.153765521430912,0.554567378181589,-5.45296046054431,"gse225158"
"AC073878.1",0.150137133261883,3.56785214943966,1.48330756931279,0.153863745369847,0.554754026940099,-5.37986827313372,"gse225158"
"C19orf48",-0.312136130256667,1.53028236416763,-1.48324695576813,0.153879707612583,0.554754026940099,-5.06503639348153,"gse225158"
"AC011483.2",-0.744345166901775,-1.00076188152864,-1.48310598721121,0.153916836149936,0.554754026940099,-4.72099286978218,"gse225158"
"BTN2A1",-0.204069648808597,3.1738975504408,-1.48307774145899,0.153924276446299,0.554754026940099,-5.32877524572615,"gse225158"
"INTS12",-0.208858775534842,4.85886188421584,-1.48300696855212,0.153942920238797,0.554754026940099,-5.46815436666643,"gse225158"
"BCL2L15",0.272760188324617,1.23015313805295,1.48298938053002,0.15394755375965,0.554754026940099,-5.02316849640357,"gse225158"
"AL139089.1",-0.471611802325408,0.840167477620819,-1.48285934249517,0.153981815502068,0.554799239072391,-4.94688895045053,"gse225158"
"SLC35C1",-0.353639318726738,0.458762367994884,-1.4826448554526,0.154038341072654,0.554857305211646,-4.89093999167149,"gse225158"
"AL158151.1",0.316775590995438,2.00003725893366,1.48254266378127,0.154065278477774,0.554857305211646,-5.15615343066685,"gse225158"
"DLX1",0.533484981830253,-0.231211390443099,1.48253297343123,0.154067833023986,0.554857305211646,-4.82566165684146,"gse225158"
"NUDT7",0.216007599529413,2.53098378044256,1.48238779235172,0.154106109455474,0.554857305211646,-5.24098239526574,"gse225158"
"MYEOV",-0.715721792660558,-1.4082963303943,-1.48230891906337,0.154126907357863,0.554857305211646,-4.6675243058714,"gse225158"
"FLNB-AS1",-0.995473239611354,-1.47677276055428,-1.48230388162169,0.154128235746489,0.554857305211646,-4.68244719711847,"gse225158"
"AC117473.1",-0.403000897948286,0.228680985467061,-1.48219439708627,0.154157109466259,0.554883064208714,-4.87213216898992,"gse225158"
"CBX2",-0.484394562289193,-1.16306968490989,-1.48203132115182,0.154200124745773,0.554928193448896,-4.68636196985848,"gse225158"
"DCAF7",0.175317242839839,5.63315744351468,1.48198218500392,0.15421308753717,0.554928193448896,-5.48842311324398,"gse225158"
"LTBP2",0.37638666674761,1.28716648819191,1.48184718418195,0.154248707203666,0.55497820311878,-5.04174671661736,"gse225158"
"SELENOW",-0.348245610724525,6.13581655902984,-1.48162899954419,0.154306288975985,0.554993774349093,-5.49693235297436,"gse225158"
"TAPBP",0.214641095052172,4.21778835711138,1.48151760026192,0.154335695486028,0.554993774349093,-5.43404876340287,"gse225158"
"PDE4B",0.313031761903056,10.9587671125558,1.48142370371403,0.154360485293251,0.554993774349093,-5.38039878989105,"gse225158"
"DNAJC14",-0.242197411997436,1.92524460489009,-1.4812740123294,0.154400012343057,0.554993774349093,-5.13021092317259,"gse225158"
"TTI1",0.172680437387379,4.76535340146672,1.48123936934942,0.154409161243205,0.554993774349093,-5.46722183087806,"gse225158"
"PFKM",0.219889598053445,3.62721990703523,1.48123012693042,0.154411602158125,0.554993774349093,-5.38882619114167,"gse225158"
"TFPT",-0.456370917844539,2.11235277674752,-1.48117849820034,0.154425237842479,0.554993774349093,-5.17726813193828,"gse225158"
"NDUFAF3",-0.474459636267015,1.99421891532485,-1.481172520127,0.154426816777475,0.554993774349093,-5.12634347366111,"gse225158"
"RAPGEF1",0.231006001983063,6.84328608657904,1.48093805425841,0.154488754573522,0.555025398327512,-5.48946711842629,"gse225158"
"AC005609.5",-0.329910686767981,3.81033442570992,-1.4809025157137,0.154498144405921,0.555025398327512,-5.40069743882002,"gse225158"
"AL137779.2",-0.624078108230161,1.70502820471851,-1.4807082106483,0.154549491065518,0.555025398327512,-5.11242738141032,"gse225158"
"ANAPC11",-0.341617472762975,2.38279923035368,-1.48067860310193,0.154557316321517,0.555025398327512,-5.1992764094146,"gse225158"
"IGFL3",-1.38799584389861,-2.50303981564449,-1.48055519785865,0.154589935743335,0.555025398327512,-4.55635405655238,"gse225158"
"AC009950.1",-0.279263896793771,2.67611348644836,-1.48037656915641,0.15463716223569,0.555025398327512,-5.25700326656841,"gse225158"
"AF228727.1",0.631222270726197,0.156435884583705,1.48031734798495,0.154652821946155,0.555025398327512,-4.86811246104473,"gse225158"
"PSG4",-1.21163616601304,-1.0919131587691,-1.48023512407853,0.154674566366056,0.555025398327512,-4.68718700658541,"gse225158"
"AL157392.1",-1.10515989932523,-2.0733154478234,-1.4802122762346,0.154680609008181,0.555025398327512,-4.58981685187954,"gse225158"
"B3GALT5-AS1",0.380351593481829,2.77362547969717,1.48020797370353,0.154681746933907,0.555025398327512,-5.28333544624476,"gse225158"
"AC004540.2",0.456926617862757,0.858418328363958,1.48014643229421,0.154698024045756,0.555025398327512,-4.96991542973164,"gse225158"
"SPOCK3",0.213961541153359,10.177261477819,1.48009394384091,0.154711907845364,0.555025398327512,-5.4075214985803,"gse225158"
"TENM4",0.317674360865969,7.83776603913551,1.48007080904161,0.154718027589672,0.555025398327512,-5.47199949349463,"gse225158"
"B3GNT2",0.356287506204309,4.58794709384964,1.4798123845391,0.154786400927929,0.555192721789648,-5.46444143557694,"gse225158"
"RBM41",0.200010880812973,5.71558394396601,1.47971549673633,0.154812041644345,0.55520674508301,-5.49156951523844,"gse225158"
"SYPL2",0.716429914772234,-0.632742807825113,1.47934430459029,0.154910307361964,0.555382719351873,-4.77997014218178,"gse225158"
"DIS3",-0.171358400774467,4.84009361973255,-1.47933665141366,0.15491233392475,0.555382719351873,-5.47292590415295,"gse225158"
"WSB1",-0.225509953840762,8.23490283393711,-1.47921043712536,0.154945758624184,0.555382719351873,-5.46700557744479,"gse225158"
"ANPEP",-0.484672761794586,-1.06882988213702,-1.47903788181376,0.154991465134397,0.555382719351873,-4.69693881811911,"gse225158"
"ERVH48-1",-0.695624301081374,0.109786478581072,-1.47901843627476,0.154996616567056,0.555382719351873,-4.88496336724356,"gse225158"
"ORC6",-0.323624441493595,1.82543605285022,-1.47896507023396,0.155010754800146,0.555382719351873,-5.12212003189257,"gse225158"
"PHACTR2",0.205309456255425,5.32438957192744,1.478955556641,0.15501327534143,0.555382719351873,-5.48816861623182,"gse225158"
"MSH4",0.32458120159343,3.67045116009128,1.47878075091067,0.15505959452417,0.555406528898836,-5.39413877938464,"gse225158"
"NPIPB8",-0.437473197805726,-0.479989610156825,-1.47876161551967,0.155064665615764,0.555406528898836,-4.78549454404828,"gse225158"
"AC103770.1",-0.438015757823238,4.54016500770582,-1.47865136601867,0.155093885603827,0.555406528898836,-5.45887770137269,"gse225158"
"LINC02117",-1.42584462652665,-1.33122529373678,-1.47852974284522,0.155126125240328,0.555406528898836,-4.70407303272589,"gse225158"
"PCDH19",0.420447631333014,2.83177361296022,1.47852035032826,0.155128615218681,0.555406528898836,-5.29594153817361,"gse225158"
"LINC00903",-0.912936345690555,2.55135611596213,-1.47838634776055,0.15516414317611,0.555411279400049,-5.27140405602738,"gse225158"
"C8orf89",0.494934758745269,-0.611240678310343,1.47830730980548,0.155185101545559,0.555411279400049,-4.77673579445899,"gse225158"
"AC008149.2",-0.74381261493307,-1.88683147062252,-1.47826938341645,0.155195159248383,0.555411279400049,-4.63086908652017,"gse225158"
"LRRC8A",0.261949689670023,3.84430546197126,1.47782617110434,0.155312734299206,0.555506591647516,-5.40948461317244,"gse225158"
"C11orf74",0.17221151265852,4.44574334484087,1.47771332515389,0.155342681628826,0.555506591647516,-5.45685296112819,"gse225158"
"HM13-AS1",-0.737365605536727,-0.435496085839791,-1.4776809962643,0.155351262017669,0.555506591647516,-4.80929697401236,"gse225158"
"KIF17",0.34304391553417,2.91288725306235,1.47764551945387,0.155360678340205,0.555506591647516,-5.31213756643385,"gse225158"
"ZNF48",0.16634087273643,2.64095330120842,1.47759355049236,0.155374472883735,0.555506591647516,-5.26755617098355,"gse225158"
"CFAP126",-0.994024814293465,-0.936415164568728,-1.4775446261588,0.155387460182486,0.555506591647516,-4.75470685067864,"gse225158"
"AC000032.1",-0.811948568485851,-1.54996110290728,-1.47751486245147,0.155395361596453,0.555506591647516,-4.65110968936224,"gse225158"
"AL136979.1",-0.946989444916889,0.342730604859665,-1.47745734274526,0.155410632366415,0.555506591647516,-4.90412356726407,"gse225158"
"CCDC8",0.534487958302171,-0.584089904698983,1.4774315632888,0.155417476891324,0.555506591647516,-4.78408979853206,"gse225158"
"AC010157.1",-1.16152885876666,-0.390918059377822,-1.47734524865272,0.155440395487289,0.555510793720065,-4.82314348531577,"gse225158"
"OXSM",-0.259621460860938,2.13067875393273,-1.47722366668377,0.155472683091147,0.555548472768633,-5.17330982355585,"gse225158"
"CHRM2",0.684492455882873,2.91578796679661,1.47696007174326,0.155542702844153,0.55560870229172,-5.32245567553936,"gse225158"
"HIST1H2BF",-0.689699512218168,-1.67817423760628,-1.47689351202225,0.155560387440535,0.55560870229172,-4.63485287018991,"gse225158"
"AC016821.1",-0.372191184839827,4.77337387963828,-1.47681121041285,0.155582256854389,0.55560870229172,-5.47153414119265,"gse225158"
"RRAS2",0.28294692086298,5.27748149806199,1.4766839367378,0.155616081322037,0.55560870229172,-5.48803523064475,"gse225158"
"AL691420.1",-0.438537024143948,1.35998547882664,-1.47651054797416,0.155662171090723,0.55560870229172,-5.0502556651116,"gse225158"
"GLUL",-0.441053200472896,7.00904115859398,-1.47631562479928,0.15571399841128,0.55560870229172,-5.49751311143307,"gse225158"
"AC004765.1",-0.856141034116283,-0.186751176831416,-1.47618766856912,0.155748027837745,0.55560870229172,-4.82609087807542,"gse225158"
"SREBF2-AS1",-0.518288850394245,0.980800831217153,-1.47600930579301,0.155795472821274,0.55560870229172,-4.99638574634064,"gse225158"
"TPRX1",-0.518009435534805,-0.89461236905432,-1.47579098192434,0.155853563649631,0.55560870229172,-4.72170721805421,"gse225158"
"LINC01740",-0.62946510709858,-1.57992000760308,-1.47574026649182,0.155867060363719,0.55560870229172,-4.64516683618399,"gse225158"
"MASTL",-0.226555728471356,2.6660087810497,-1.47571563171478,0.155873616672406,0.55560870229172,-5.26077890338499,"gse225158"
"HDC",-0.636763595335245,-1.76593509850727,-1.47565208657592,0.155890529640195,0.55560870229172,-4.65096567678804,"gse225158"
"RPL10",-0.563945865877079,5.1444962589936,-1.47561389565042,0.155900695134743,0.55560870229172,-5.49017171894735,"gse225158"
"PDPK1",0.151156842915311,6.19255316927716,1.47550241878143,0.155930370663109,0.55560870229172,-5.50058767061615,"gse225158"
"PWWP3B",-0.498317726292387,1.4885000376557,-1.4754901676765,0.155933632231286,0.55560870229172,-5.07550715124591,"gse225158"
"TMEM39A",-0.221682379694953,4.38308125124493,-1.47545941972544,0.155941818394824,0.55560870229172,-5.45451284045912,"gse225158"
"LYSMD4",0.19112075121582,4.09453743577777,1.47542516375023,0.155950938928981,0.55560870229172,-5.43700381183428,"gse225158"
"SOCS1",-1.23834747886731,-2.0877877511951,-1.47541645773198,0.155953256945537,0.55560870229172,-4.57763746647254,"gse225158"
"WLS",0.403683602769263,5.48231376245973,1.47537742382361,0.155963650245662,0.55560870229172,-5.49202023671199,"gse225158"
"ZNF485",-0.223344080273747,2.06812888199026,-1.47537018437658,0.155965577907503,0.55560870229172,-5.1680643600185,"gse225158"
"ZFR2",0.288510393365036,4.36160305537709,1.47536458581718,0.155967068660315,0.55560870229172,-5.45773053034146,"gse225158"
"OGG1",0.170846101406901,4.34278414686628,1.47529527794778,0.15598552453354,0.55560870229172,-5.45422857510496,"gse225158"
"AC090692.2",0.343002578359094,0.527417367940064,1.47527954333129,0.155989714726154,0.55560870229172,-4.92900176566908,"gse225158"
"NOP53-AS1",-0.399586543069133,1.50289456177247,-1.47519245993123,0.156012907055176,0.555613850341885,-5.07473304992234,"gse225158"
"PHPT1",-0.4095269784004,2.1158390748928,-1.47505096059976,0.156050597620299,0.555643736332095,-5.1662880997843,"gse225158"
"CHD4",0.148342862277178,5.96604921021681,1.47490167505443,0.156090370234687,0.555643736332095,-5.50070252970942,"gse225158"
"C21orf58",-0.191769602113067,3.45307848753839,-1.47455019292739,0.156184044730638,0.555643736332095,-5.37487753767389,"gse225158"
"AC073968.2",-0.466750042692566,1.35846595860782,-1.47429765365104,0.156251378053113,0.555643736332095,-5.03339415687186,"gse225158"
"AL133516.1",0.253610066805203,1.07906857396596,1.47414770054557,0.156291370548143,0.555643736332095,-5.02069432274141,"gse225158"
"LINC02145",0.177379005758132,2.45875028074068,1.47409732436242,0.156304807754074,0.555643736332095,-5.23922084410307,"gse225158"
"FTSJ3",0.209348879087906,2.40953159292304,1.47406069730362,0.156314578148832,0.555643736332095,-5.23126209498573,"gse225158"
"ZNF426",-0.17986454455765,3.00428671521399,-1.47401646204065,0.156326378723854,0.555643736332095,-5.31435873034305,"gse225158"
"AC127496.5",0.443098285287544,0.930370174299385,1.47388338448739,0.156361884014051,0.555643736332095,-5.00277442000466,"gse225158"
"AL391425.1",-0.742721626922639,-1.14566608066367,-1.47386663989808,0.156366351962289,0.555643736332095,-4.72659834701319,"gse225158"
"PACSIN1",0.346385259572863,4.59566404944903,1.47386563120017,0.156366621115851,0.555643736332095,-5.47210971649756,"gse225158"
"BET1L",-0.224544602674909,3.01308628089117,-1.47386463499663,0.156366886935878,0.555643736332095,-5.31654775330394,"gse225158"
"EIF2D",-0.124956422505437,4.52704118090926,-1.47385036816415,0.156370693838787,0.555643736332095,-5.4663175861035,"gse225158"
"ORAI1",-0.360245123672413,0.464124029245411,-1.47384376405142,0.156372456078715,0.555643736332095,-4.89807023243358,"gse225158"
"ENDOG",-0.474688244130508,1.36166553398488,-1.4738079146131,0.156382022417825,0.555643736332095,-5.03973415410112,"gse225158"
"AC239802.1",-0.980359545192462,-1.74080064393293,-1.47374117670618,0.156399832546825,0.555643736332095,-4.64942168187971,"gse225158"
"CRYGS",0.269832467514682,2.336250896455,1.47351003562939,0.15646152923036,0.555643736332095,-5.21701328013134,"gse225158"
"FTX",0.170334731171894,10.2433182791455,1.47343811965561,0.15648072925629,0.555643736332095,-5.41439986136386,"gse225158"
"LAPTM4B",-0.24958332451044,3.64543092409156,-1.47334296049349,0.156506137675448,0.555643736332095,-5.39487369563675,"gse225158"
"HS3ST5",0.228487534114807,9.44141961029036,1.47331101493532,0.156514668205138,0.555643736332095,-5.43927730120997,"gse225158"
"CPNE5",0.357373844661821,6.54300482624984,1.47314535971496,0.156558909768833,0.555643736332095,-5.50102651612508,"gse225158"
"PATE3",-1.30145142398403,-3.0921783649099,-1.47309367612886,0.156572715002965,0.555643736332095,-4.52459526418006,"gse225158"
"DOK6",0.336755562502376,7.38665065811514,1.47305644612972,0.156582660147029,0.555643736332095,-5.49018896497219,"gse225158"
"TIMM8B",-0.404849697063791,2.70093913144504,-1.47302380194578,0.15659138072,0.555643736332095,-5.2682288059858,"gse225158"
"AC011369.1",-1.00338599304898,2.43637092637943,-1.47301098303236,0.156594805275275,0.555643736332095,-5.28356010133163,"gse225158"
"AC245060.5",0.430569377081396,5.59095885146382,1.47277959314896,0.156656631290342,0.555643736332095,-5.49824846873774,"gse225158"
"AC004816.1",0.316520923422405,2.08943028027922,1.47266506408428,0.156687240160631,0.555643736332095,-5.19281906346335,"gse225158"
"AGK",0.123604574562539,5.48253621126659,1.47259765900413,0.156705257027873,0.555643736332095,-5.49846979780976,"gse225158"
"C16orf71",-0.522774840228131,0.557843219818903,-1.47254389922621,0.156719627822532,0.555643736332095,-4.93067422065991,"gse225158"
"AC007384.1",-0.700205974496502,3.49971179179072,-1.47252064030826,0.156725845613716,0.555643736332095,-5.38341236075992,"gse225158"
"AC022973.3",-0.51656029967349,2.22656148666133,-1.4724885391112,0.156734427536582,0.555643736332095,-5.20325718386122,"gse225158"
"DNMBP",0.251224083282057,4.00978603578791,1.47244085491362,0.156747176122127,0.555643736332095,-5.43380706192827,"gse225158"
"RABGGTB",-0.185441048159549,3.52458071501941,-1.47242703555971,0.156750870947138,0.555643736332095,-5.3850159589626,"gse225158"
