"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Dataset"
"AC113382.1",-0.367665320612248,2.0707028112544,-1.33486176982771,0.197982548125131,0.695653449298263,-4.7220564266093,"gse225158"
"MYCBP2",-0.142361296936815,8.52612905980839,-1.33484102294481,0.197989212027782,0.695653449298263,-4.99443277680511,"gse225158"
"AC090200.1",0.993218596044894,-3.04638612011808,1.33472011063094,0.198028052617088,0.695653449298263,-4.50162072641624,"gse225158"
"NCAPH",-0.497116163237317,1.23725520615111,-1.33469313542469,0.198036718668802,0.695653449298263,-4.65006396967476,"gse225158"
"NDUFB7",0.378040459050757,2.92176783106694,1.33457235498092,0.198075524260424,0.695653449298263,-4.82366208878246,"gse225158"
"C11orf52",0.369515994185679,-0.756787062394959,1.33446041785009,0.198111493952742,0.695653449298263,-4.53325261245184,"gse225158"
"RPS4Y1",-0.262469175262719,1.40126251786709,-1.3344242165333,0.198123127929908,0.695653449298263,-4.61984742350712,"gse225158"
"ACRV1",-0.268385976127258,0.855989951324906,-1.33435085963868,0.198146704211558,0.695653449298263,-4.6187380551195,"gse225158"
"GSPT1",0.124529357077652,5.54296732112527,1.33420559134648,0.198193398754742,0.695653449298263,-5.00955533256635,"gse225158"
"MAP3K9",-0.26647524298696,4.21867205290278,-1.33420336167409,0.198194115520845,0.695653449298263,-4.94493390985437,"gse225158"
"ERVK3-1",-0.155879367943757,3.92148602416654,-1.33389141571165,0.198294416071428,0.695769919280328,-4.92339482742149,"gse225158"
"RGPD5",-0.444089862864817,0.406311978711742,-1.33388925082151,0.198295112292763,0.695769919280328,-4.58831878885911,"gse225158"
"TMEM179",-0.421462278376136,4.64164706976972,-1.33384607926049,0.1983089965243,0.695769919280328,-4.96731146506344,"gse225158"
"MEIS1",0.183423454653361,6.46035647666173,1.33363529767261,0.198376796184431,0.69591222926212,-5.02104138021912,"gse225158"
"AC074117.1",-0.263303747959124,2.57696512470979,-1.33336307232653,0.198464386874982,0.695929900478144,-4.78999258698678,"gse225158"
"AL157700.1",0.396862631166601,0.318153794796411,1.33319517107566,0.198518425701136,0.695929900478144,-4.58228900135889,"gse225158"
"IRS2",0.238846210855654,5.63183061826106,1.33310336204358,0.198547979254798,0.695929900478144,-5.0144427414726,"gse225158"
"LGALS4",0.470114645890901,-0.384824144424252,1.33307767741021,0.198556247824482,0.695929900478144,-4.54691517347525,"gse225158"
"ALDH16A1",0.255080917263828,1.15578512353937,1.3329922203425,0.198583760698267,0.695929900478144,-4.64737125081979,"gse225158"
"ITGB8",0.181055265597865,7.4492299305381,1.33293917300787,0.198600840786248,0.695929900478144,-5.01694361120377,"gse225158"
"MYO10",0.220663416188089,5.79994925124538,1.33289980044128,0.198613518647536,0.695929900478144,-5.01340074957361,"gse225158"
"TH",-0.687732662908901,-1.22257007465089,-1.3328633620498,0.198625252282561,0.695929900478144,-4.51096337630942,"gse225158"
"AC012306.3",0.261359679916418,1.18227836697924,1.33285798196678,0.198626984785574,0.695929900478144,-4.64857844362635,"gse225158"
"AC012464.3",0.353096035541398,-0.309419771457493,1.33262950010695,0.198700571914539,0.695972003600598,-4.55153763346084,"gse225158"
"AC068473.4",-0.499357337308322,-1.6530690108688,-1.33252506509626,0.198734214466415,0.695972003600598,-4.51177966686095,"gse225158"
"MX2",0.457422221155047,1.26130910216244,1.33230107686367,0.198806384920947,0.695972003600598,-4.65683417684471,"gse225158"
"AL359232.1",-0.173585863699157,5.69400664762482,-1.33219469476605,0.198840669177846,0.695972003600598,-5.01371720728202,"gse225158"
"AP001922.1",-0.485438022141609,-0.78013991752228,-1.33194900637174,0.198919866193763,0.695972003600598,-4.53520801391792,"gse225158"
"TRIM56",0.2524285000666,3.53551722387097,1.33193056175687,0.198925812773817,0.695972003600598,-4.88774874542105,"gse225158"
"RAD51-AS1",0.158945023638942,4.85339798871781,1.33192159062426,0.198928705135393,0.695972003600598,-4.98677441129452,"gse225158"
"C11orf1",-0.234709135722382,2.18468549099615,-1.33191500775457,0.198930827523943,0.695972003600598,-4.73877146586422,"gse225158"
"NTRK1",-0.220096704483963,0.894845373082403,-1.33187022016287,0.198945268004307,0.695972003600598,-4.62714698932737,"gse225158"
"SENP1",0.129273758628821,4.586107227664,1.33184236792689,0.198954248580639,0.695972003600598,-4.97249971629225,"gse225158"
"AL080273.1",1.42081621827915,-0.821494692103233,1.33175121703408,0.198983641192671,0.695972003600598,-4.51925403183796,"gse225158"
"RPGR",-0.205801092824909,4.76113489972902,-1.33160414441685,0.199031073620937,0.695972003600598,-4.98311601719902,"gse225158"
"PLGLB1",-0.136907564466868,4.61227131501518,-1.33151495929975,0.19905984108999,0.695972003600598,-4.97594011093437,"gse225158"
"FLOT1",0.149079002412777,4.53568365318962,1.33144732081192,0.199081660690008,0.695972003600598,-4.96889995435021,"gse225158"
"AC011306.1",-0.3943053157373,0.945936680955646,-1.33143305844949,0.199086261848017,0.695972003600598,-4.6078450309798,"gse225158"
"ESYT2",-0.23451386001719,7.06018506430512,-1.3312421273204,0.199147865931423,0.695972003600598,-5.02219127743285,"gse225158"
"DMAC1",-0.252919908046587,3.89383169979995,-1.33110411548059,0.199192404945634,0.695972003600598,-4.92515615808068,"gse225158"
"ZNF57",-0.182239270627193,1.34710436694543,-1.33106920555696,0.199203672281704,0.695972003600598,-4.65304248244418,"gse225158"
"VGLL3",-0.405176361812548,1.42634471661883,-1.33096805751477,0.199236321115321,0.695972003600598,-4.66120112708847,"gse225158"
"HAPLN4",-0.569466050955495,-1.26859195431653,-1.33085875110545,0.199271608083471,0.695972003600598,-4.5147989675925,"gse225158"
"ELFN1",-0.324766579849896,1.33705646219507,-1.33073641288908,0.199311107918166,0.695972003600598,-4.65924515495814,"gse225158"
"RPS19",0.322297973512986,4.80983452240208,1.33071300837072,0.199318665334846,0.695972003600598,-4.98930338764934,"gse225158"
"RAD23B",0.109040321343118,5.93063111797285,1.33068140800567,0.199328869583995,0.695972003600598,-5.02177959352348,"gse225158"
"AC073592.1",0.724872095568289,0.263141105369369,1.33063572984557,0.199343620501829,0.695972003600598,-4.56912659217297,"gse225158"
"AC099521.1",-0.434223594220352,-0.692708676076724,-1.33061019895234,0.199351865607961,0.695972003600598,-4.53824522661601,"gse225158"
"VAC14-AS1",0.417524710769165,1.00710634613384,1.33053800279088,0.199375182546091,0.695972003600598,-4.62774999120051,"gse225158"
"LMNA",0.232046312866928,4.58967052685109,1.3304933328432,0.199389610520016,0.695972003600598,-4.97232770235772,"gse225158"
"ASAH1",0.133739435124887,5.30206809171116,1.33037321160136,0.199428412647053,0.695972003600598,-5.00845404322942,"gse225158"
"PHRF1",0.129409406843783,4.21298855426497,1.33034266342083,0.199438281415396,0.695972003600598,-4.94754711617556,"gse225158"
"PPP1R17",0.986815501795784,-0.726117364643282,1.33013846136521,0.199504259996829,0.695972003600598,-4.524826718213,"gse225158"
"AC022784.5",0.516676889459246,-1.30316027581439,1.33008431158585,0.199521758921747,0.695972003600598,-4.51629471028367,"gse225158"
"NR1H2",0.15956399808837,3.59137333809602,1.33008307282442,0.199522159251388,0.695972003600598,-4.89757958897707,"gse225158"
"AL356805.1",0.769247409369727,0.997677630826601,1.32998325160743,0.199554420488804,0.695972003600598,-4.61067450531646,"gse225158"
"LINC01958",0.779670733693293,-2.54304189238619,1.32989646669732,0.199582471869532,0.695972003600598,-4.50371189761923,"gse225158"
"AC027031.2",-0.299967016346852,1.72507827321959,-1.32970304450677,0.199645002699864,0.695972003600598,-4.6920183353628,"gse225158"
"ACY3",0.776071438141282,-2.3021408571546,1.32969597740697,0.199647287692664,0.695972003600598,-4.50956830195285,"gse225158"
"AL078612.1",-0.969590911963228,-0.655110629327706,-1.3295697265202,0.199688111649423,0.695972003600598,-4.52009444899775,"gse225158"
"FCGR1B",0.526995138011816,0.61993732970368,1.32955483069864,0.199692928734744,0.695972003600598,-4.59700825839924,"gse225158"
"SYNE4",-0.345453471664065,-0.557547794947506,-1.32947834121095,0.199717665734323,0.695972003600598,-4.53954250634598,"gse225158"
"P2RY12",0.538293641355685,4.84402534107173,1.32934096466341,0.199762099926442,0.695972003600598,-4.97784716958364,"gse225158"
"PIGT",0.20325061253343,4.10140185565697,1.32929780453297,0.199776061603765,0.695972003600598,-4.94370560338025,"gse225158"
"MMD",-0.290848683780077,4.3830582347397,-1.32924350706616,0.199793627143204,0.695972003600598,-4.96797739202156,"gse225158"
"AL159169.3",0.679845698706413,-2.42997748433885,1.32917786375644,0.199814864756704,0.695972003600598,-4.50453018126619,"gse225158"
"REM2",-0.475951182883374,-0.747729742808138,-1.3290394322162,0.199859657430156,0.695972003600598,-4.53858967693509,"gse225158"
"GPR68",-0.43620291736135,1.18846969706949,-1.32886802968748,0.199915129608399,0.695972003600598,-4.63543564554554,"gse225158"
"AC107214.1",-0.108953129498462,4.09651827339393,-1.32886554398434,0.199915934163053,0.695972003600598,-4.94470504415719,"gse225158"
"TUBB2B",0.430366731705996,3.3038521619396,1.32885510422484,0.199919313257849,0.695972003600598,-4.85545796185515,"gse225158"
"MPEG1",0.658232201808086,-1.38314847355873,1.3281928935863,0.20013374686054,0.696623582907348,-4.52293941125561,"gse225158"
"ITGAD",0.584481957321044,-1.72186546584847,1.32784403272044,0.200246786209609,0.696645523425038,-4.51069269356742,"gse225158"
"HAS2-AS1",0.469291000398069,2.46096740770521,1.32772613381046,0.200284999702963,0.696645523425038,-4.76822747460018,"gse225158"
"SNX29",0.169936942648783,7.65046135059328,1.32772549418408,0.200285207034909,0.696645523425038,-5.01919583099832,"gse225158"
"ABL1",0.15119539388768,6.83560603655274,1.3275577489744,0.200339586722841,0.696645523425038,-5.02780600995492,"gse225158"
"EXOSC9",0.128765625226645,3.30419514898021,1.32748926259541,0.200361792007599,0.696645523425038,-4.86728252960424,"gse225158"
"AL133367.1",-0.289081312422738,1.48647448889574,-1.32746141009742,0.200370823157021,0.696645523425038,-4.67912328417407,"gse225158"
"TEX101",-0.406090209542209,-0.57430310194603,-1.327287498714,0.200427221049327,0.696645523425038,-4.54500242009822,"gse225158"
"AP000721.2",0.311748450322196,4.61315840809197,1.32725452236276,0.200437916396078,0.696645523425038,-4.97584437891068,"gse225158"
"MAP1B",-0.194573412133119,7.81067845338196,-1.32722826630716,0.200446432445778,0.696645523425038,-5.01717684590901,"gse225158"
"RARS",-0.12863972283497,5.02817707468797,-1.32710111383187,0.200487677899596,0.696645523425038,-5.0015601551446,"gse225158"
"LINC01799",0.785541047087842,-2.90253080187764,1.32708996099158,0.200491295954237,0.696645523425038,-4.50479011592683,"gse225158"
"BNC1",0.689802329843745,-2.54116724503376,1.32692113380484,0.200546070899642,0.696645523425038,-4.50548717060336,"gse225158"
"LINC02163",-0.354259085577031,0.537504630688636,-1.3268587094262,0.20056632709833,0.696645523425038,-4.60263624317165,"gse225158"
"MDFIC2",-0.476310808355231,2.37381345727904,-1.32682506906839,0.200577243788241,0.696645523425038,-4.75417722768598,"gse225158"
"AC242988.2",-0.341609421942728,-0.24976119485658,-1.32681788109796,0.200579576429616,0.696645523425038,-4.56237723401079,"gse225158"
"AC073641.1",0.773483880260557,-1.61327892753404,1.3267702998268,0.200595018051913,0.696645523425038,-4.51206314791633,"gse225158"
"ATF3",0.334472769111899,2.54443794650534,1.32665200180785,0.200633413555457,0.696645523425038,-4.76955361537518,"gse225158"
"Z82188.2",-0.403956015908569,-0.559934042436054,-1.32649334148163,0.200684918396875,0.696645523425038,-4.54097171356973,"gse225158"
"MARCH8",0.15310809708611,5.67655301806318,1.32645050284953,0.200698826605231,0.696645523425038,-5.01977102641728,"gse225158"
"AC007686.4",0.288179505245078,1.14644371361739,1.32638818514345,0.200719060347508,0.696645523425038,-4.64629224919026,"gse225158"
"LINC01355",0.203815704606971,3.73026544298308,1.32638725949784,0.200719360904643,0.696645523425038,-4.91341638720487,"gse225158"
"SNAI2",0.81640990478798,-2.71457925657957,1.32615170990546,0.200795855407413,0.696645523425038,-4.50538789349371,"gse225158"
"AC136777.1",0.469069942700663,-2.28470669630337,1.32601118723088,0.200841500968554,0.696645523425038,-4.50674436151526,"gse225158"
"NEAT1",0.389494169106929,9.42604671430908,1.32596248574377,0.200857322438399,0.696645523425038,-4.99006137021074,"gse225158"
"IFT22",-0.230044415400018,2.57102225327609,-1.32587504154573,0.200885732576754,0.696645523425038,-4.79315506365284,"gse225158"
"NATD1",0.244491095389004,0.727204443568169,1.32575131643569,0.20092593560238,0.696645523425038,-4.61412924077179,"gse225158"
"CABP5",0.698895026377121,-2.63397977211609,1.32565697039315,0.200956596511463,0.696645523425038,-4.50592991507108,"gse225158"
"CCDC160",0.318134538055918,1.24528816074293,1.32556021918848,0.200988042893747,0.696645523425038,-4.66248034023112,"gse225158"
"ANKIB1",0.162662610162227,8.49962439792956,1.32555494823516,0.200989756187201,0.696645523425038,-5.00646176088381,"gse225158"
"EBNA1BP2",-0.217451886841857,2.96499569521034,-1.32547650697896,0.20101525443445,0.696645523425038,-4.83217220593603,"gse225158"
"BEND2",0.740034964537803,-2.44298451492217,1.32547550487394,0.201015580196913,0.696645523425038,-4.50752886289763,"gse225158"
"AC025263.1",0.465284274479389,1.41154276600637,1.32546445131538,0.201019173495145,0.696645523425038,-4.67041413438127,"gse225158"
"ATPAF1",-0.162989071815453,5.79688249912911,-1.32536786914579,0.201050572648311,0.696645523425038,-5.02583264072016,"gse225158"
"AL592494.1",1.00961242543146,-3.10856074969296,1.32531694614444,0.201067129427227,0.696645523425038,-4.50589823271774,"gse225158"
"INSIG1",0.325166470214948,4.38005813948422,1.32515602505912,0.201119457352588,0.696732341139155,-4.96554436954446,"gse225158"
"AC006076.1",0.50677549369599,-0.790812752129165,1.32500464072562,0.201168693950357,0.696808427567472,-4.5338155444636,"gse225158"
"AL136307.1",-0.242118800662117,2.41696005852754,-1.3247680089648,0.201245675676502,0.696980583958107,-4.77233000143092,"gse225158"
"TPX2",-0.309912320735207,0.728350463548302,-1.32430110607539,0.201397638049427,0.697412341356031,-4.61151399834211,"gse225158"
"CAMK2D",0.249972668879917,7.13131512941494,1.32398615377848,0.201500196351501,0.697672925407848,-5.03135612693576,"gse225158"
"LINC02718",-0.265272883665849,1.96995383700969,-1.32377012234014,0.201570566752735,0.697807481771534,-4.72571447560286,"gse225158"
"STX17-AS1",-0.176341762866937,3.26128589545464,-1.32369916839249,0.201593683625805,0.697807481771534,-4.87178828746499,"gse225158"
"AP2B1",-0.121154372079852,6.58543392865313,-1.32347032557604,0.201668255113111,0.697971044416809,-5.03335644101711,"gse225158"
"CMKLR1",0.530217973599773,1.5646373721594,1.32329636476545,0.201724957121539,0.698072725111498,-4.70177806198532,"gse225158"
"ALDH3A2",-0.220006449216115,6.45856751428324,-1.32313221371369,0.201778473198575,0.698150679828613,-5.0348404689534,"gse225158"
"KCNJ9",-0.178552354079342,3.14969856962578,-1.32305964348086,0.201802135916643,0.698150679828613,-4.85446873690266,"gse225158"
"MANBA",0.180591559930862,5.87220720392599,1.32280959505023,0.20188368508264,0.698338243998966,-5.02952818152857,"gse225158"
"ZNF556",0.236424360509942,0.720942482321059,1.32258652737716,0.201956456852059,0.69843343059919,-4.61796915124756,"gse225158"
"LINC02769",-0.632468392137624,-0.873689255601491,-1.32251322549193,0.201980374773469,0.69843343059919,-4.52426685578032,"gse225158"
"SLC7A9",-0.252373452041592,1.51575547776803,-1.32243282158883,0.202006612605214,0.69843343059919,-4.68570210894273,"gse225158"
"CYTIP",0.511012792808931,0.972263716254584,1.3223825046822,0.202023033654547,0.69843343059919,-4.63510800019391,"gse225158"
"ITGA8",0.678890266669739,3.18737263419761,1.32230635344079,0.202047887806122,0.69843343059919,-4.85964446539122,"gse225158"
"AP003306.1",-1.02132770473124,-0.992083571418903,-1.32218972222767,0.202085958436854,0.698437263133168,-4.52421289586637,"gse225158"
"AC023632.2",0.190639955030348,2.98456655419231,1.32213546532541,0.202103670842049,0.698437263133168,-4.84021992283761,"gse225158"
"SYDE2",-0.275088782274543,2.30549983012615,-1.32204536844065,0.202133086071697,0.698444443609113,-4.76405173034357,"gse225158"
"GPRIN1",-0.307799248282216,0.684985480446253,-1.3217747375759,0.202221463132511,0.698630586958073,-4.61317407021094,"gse225158"
"FBP1",0.362982356693308,0.660762405673677,1.32158664114033,0.202282905740118,0.698630586958073,-4.61527163267188,"gse225158"
"FADS1",0.251264710515198,5.20033210520621,1.32153444604727,0.202299958127327,0.698630586958073,-5.0147666822857,"gse225158"
"GTF2H2",0.320699023595968,4.8323602140104,1.32142992691822,0.202334108434778,0.698630586958073,-4.99923786572171,"gse225158"
"GRWD1",0.191895070018528,1.10021069386705,1.32138469165823,0.20234888989458,0.698630586958073,-4.64707956770683,"gse225158"
"AC083862.2",0.444404884835508,-1.27288830972275,1.32134061993145,0.202363291967026,0.698630586958073,-4.52507037773639,"gse225158"
"NDUFA8",-0.175246083169741,3.53002513455647,-1.32118572155565,0.20241391717146,0.698630586958073,-4.90278594866027,"gse225158"
"MAZ",-0.188029460925433,2.63238623169871,-1.32112973855625,0.202432216467331,0.698630586958073,-4.80530174213241,"gse225158"
