"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Sex","Dataset"
"FAM78B",-0.314264627244213,5.30384068312453,-5.48753084529657,0.000542171626078557,0.0299345174381054,0.0843795583405607,"M","gse225158"
"IFNG-AS1",0.431435244185758,5.49487729094473,5.48414382465187,0.000544381625968731,0.0299683157277077,0.0759657505608784,"M","gse225158"
"ANKRD18B",-0.627273109783876,1.4427815661381,-5.4829557015517,0.00054515919939037,0.0299683157277077,0.242890099955678,"M","gse225158"
"DBN1",-0.408693649076298,3.56059147061486,-5.47716392776857,0.000548967099444877,0.030089288636649,0.165266271668,"M","gse225158"
"AP001059.3",0.837602590911694,-0.0499933721322914,5.47337237896385,0.00055147567602492,0.030089288636649,0.159462339544203,"M","gse225158"
"AC092902.4",-0.338417199034839,5.55690235703168,-5.46797196126186,0.000555070399392656,0.030089288636649,0.054646733056817,"M","gse225158"
"HTR6",-0.561170210035931,2.67587864459722,-5.46705104717406,0.000555685949686102,0.030089288636649,0.212345661476543,"M","gse225158"
"PTTG1IP",0.356478327511086,4.79175955381858,5.46673984233304,0.000555894131637731,0.030089288636649,0.069012167309352,"M","gse225158"
"SYT2",-0.433710649912504,5.29230865992282,-5.46173311172141,0.000559255164462598,0.030089288636649,0.0575340030624005,"M","gse225158"
"OPN3",-0.587191548466622,2.93341266510155,-5.46153574428049,0.000559388112519269,0.030089288636649,0.19340501425194,"M","gse225158"
"LINC01578",0.281871987352281,6.38490824928579,5.46037493964642,0.000560170738529017,0.030089288636649,0.043488392363332,"M","gse225158"
"TMBIM4",0.285039527347145,5.7055043723081,5.45870024026293,0.000561301949139868,0.030089288636649,0.0400558301425873,"M","gse225158"
"VIM-AS1",-1.00563905949614,-0.257919333446145,-5.4579051457272,0.000561839887068517,0.030089288636649,0.0773157194310174,"M","gse225158"
"CELF2-DT",-0.463147769989034,4.71744476531671,-5.45701220331681,0.000562444698549324,0.030089288636649,0.0705070361306115,"M","gse225158"
"MAPK4",-0.407074865213381,8.02152091362465,-5.44955352794578,0.000567524553184221,0.030089288636649,0.0572484275782603,"M","gse225158"
"CNTNAP1",-0.447030668259453,3.76125770876009,-5.44941543343991,0.00056761907673275,0.030089288636649,0.117335941222896,"M","gse225158"
"AC007106.2",0.949938974327014,0.812148623446427,5.44703372690525,0.000569252030875587,0.030089288636649,0.189374392542077,"M","gse225158"
"AC079834.2",-1.30560176745203,-1.93618904258501,-5.44609492325235,0.000569897108281891,0.030089288636649,-0.382330871938406,"M","gse225158"
"YES1",0.373547643514062,4.29210016245516,5.44128457373077,0.000573215000272427,0.030089288636649,0.0611215344079232,"M","gse225158"
"TLE2",-0.69322597301943,1.70137875487174,-5.43772983944961,0.000575680419826501,0.030089288636649,0.19614414278451,"M","gse225158"
"AC092958.1",0.510533732655274,4.79733989058561,5.43609724923149,0.000576816603074633,0.030089288636649,0.0310457431010729,"M","gse225158"
"FCGR2A",0.924558821217959,1.00097843829869,5.43434456188086,0.000578039097384116,0.030089288636649,0.183966173574741,"M","gse225158"
"REEP3",0.380314797489518,6.22726857489376,5.43387885390374,0.000578364403698229,0.030089288636649,0.0097374978629956,"M","gse225158"
"AP003555.2",-1.58130750289423,-1.40218522597465,-5.43339432533391,0.000578703069136708,0.030089288636649,-0.257018371680121,"M","gse225158"
"TTN",-1.09373330465807,5.67676606804795,-5.43286326993993,0.000579074504075132,0.030089288636649,0.016681499139783,"M","gse225158"
"SHISA9",-0.423362993147924,8.934281965632,-5.43193913154155,0.000579721494095375,0.030089288636649,0.0535989046321061,"M","gse225158"
"PABPC4",0.385235051006888,4.14777518429577,5.43173180668208,0.000579866750955613,0.030089288636649,0.0552653970615902,"M","gse225158"
"TEX33",1.16476571454355,-2.41154987045289,5.42820948436978,0.000582340669226447,0.030089288636649,-0.359347037511727,"M","gse225158"
"LCTL",-0.659464731940656,0.492028740542677,-5.42419399850227,0.000585175053791773,0.030089288636649,0.130752956990422,"M","gse225158"
"STXBP5L",-0.457440946884629,9.83591511697082,-5.42306983920486,0.000585971257560415,0.030089288636649,0.0610492477574596,"M","gse225158"
"MEGF10",0.367603253588893,7.87443275811058,5.42118311416879,0.000587310225048405,0.030089288636649,0.0179616775787048,"M","gse225158"
"PLCB1",-0.517733981632261,10.826564417601,-5.42057874001167,0.00058773984351754,0.030089288636649,0.0779246821072359,"M","gse225158"
"AC134312.4",-1.16387601598073,-1.25357113807434,-5.42006293824887,0.0005881067722811,0.030089288636649,-0.173230108566522,"M","gse225158"
"RAB29",0.393290882427592,2.89250445586951,5.41871855724931,0.000589064310058199,0.030089288636649,0.126713760455061,"M","gse225158"
"ABCB9",-0.447818984008839,5.23763083957877,-5.41812107866015,0.00058949041241672,0.030089288636649,0.00307891776335545,"M","gse225158"
"MEG8",-0.417144532768102,8.43640388428318,-5.41485505383984,0.000591825601019797,0.030089288636649,0.0222562988620858,"M","gse225158"
"SOGA3",-0.324731845309833,5.55264963872475,-5.41422601951817,0.000592276517706145,0.030089288636649,-0.0104439390296021,"M","gse225158"
"KLRC2",0.583263033135571,3.03506687379893,5.41245770642731,0.000593546128404943,0.030089288636649,0.11071924655766,"M","gse225158"
"MMP17",-0.408380224257623,4.86503498550184,-5.41161427543625,0.00059415274178359,0.030089288636649,0.00467978755008147,"M","gse225158"
"BAMBI",0.733169968067394,1.89536917093649,5.41079207380828,0.000594744739220752,0.030089288636649,0.163171320469914,"M","gse225158"
"DLGAP3",-0.427241813625836,5.90666590155685,-5.4103359036072,0.000595073466769335,0.030089288636649,-0.0169887605133301,"M","gse225158"
"SLC26A3",0.56611716799927,3.30033076828839,5.40495444911397,0.000598966510591585,0.030089288636649,0.0809119711724922,"M","gse225158"
"GPR22",-0.753342536721932,1.82731794598183,-5.40408739889416,0.000599596351877959,0.030089288636649,0.158642736381323,"M","gse225158"
"GACAT2",-0.691000746917259,-0.248567314193705,-5.40320818557581,0.000600235768295406,0.030089288636649,0.0384036685563993,"M","gse225158"
"AC103760.1",-0.790779564435689,-0.329741825131454,-5.4031923544489,0.000600247288467831,0.030089288636649,0.0202330335029508,"M","gse225158"
"QRFPR",-1.51025902553926,-0.46520979040581,-5.40274973427241,0.000600569477193276,0.030089288636649,-0.0585465116449182,"M","gse225158"
"AL365204.1",-1.72241648220039,-2.4661068222476,-5.40229845846704,0.000600898161160519,0.030089288636649,-0.651600938620234,"M","gse225158"
"TPRN",0.451836930520327,4.27079637871373,5.40089585279459,0.000601920996824979,0.030089288636649,0.0110293719933656,"M","gse225158"
"SEMA4C",0.417628658376036,3.33643751090748,5.3988805757436,0.000603393951089198,0.030089288636649,0.0715802393944767,"M","gse225158"
"CDH8",-0.511397613120174,8.19332762422328,-5.3983768838518,0.000603762711904147,0.030089288636649,-0.002926270713691,"M","gse225158"
"NRP1",0.564497018540867,4.00071631194075,5.39627949494691,0.000605300895219571,0.030089288636649,0.0245545495141837,"M","gse225158"
"GNG11",-1.09122144931229,-1.03547406759191,-5.39418899547028,0.000606838290807001,0.030089288636649,-0.134816589097832,"M","gse225158"
"REEP1",-0.442658484593431,6.3466230880774,-5.39376794167198,0.000607148458572714,0.030089288636649,-0.0380000169761008,"M","gse225158"
"CTSO",0.470324519626566,3.78331324392473,5.39237256156254,0.00060817760005909,0.030089288636649,0.0314792900795355,"M","gse225158"
"SMIM17",-0.409287216520995,3.58791191711166,-5.39075363065403,0.000609374008891154,0.0300894813940149,0.0570415898135694,"M","gse225158"
"RGCC",0.452744008125215,5.55548985056872,5.38629546971717,0.000612681962761324,0.0301937329773315,-0.0513359889987974,"M","gse225158"
"MPP6",-0.414817324640626,7.08016287663658,-5.38419857000962,0.000614244646328793,0.0302117366786903,-0.0413476850922674,"M","gse225158"
"GRIN1",-0.477744266829109,6.29136849000927,-5.3798762484304,0.00061747955946886,0.0303117592305803,-0.0549251471489081,"M","gse225158"
"LRTM2",-0.614018377262421,2.67308934921422,-5.37520299612252,0.000620998085483361,0.0303710599464468,0.101086737776943,"M","gse225158"
"GRIA1",-0.391840216474017,8.25917553773581,-5.3750747962761,0.000621094916469822,0.0303710599464468,-0.0310255015619418,"M","gse225158"
"FAM9B",-0.960654155641143,1.25434172090387,-5.36967490828879,0.000625188549102992,0.0305121034254675,0.109111533414138,"M","gse225158"
"FAM198B-AS1",0.327113862800231,3.60055902396332,5.36603740001951,0.000627962751410969,0.0305883323235552,0.0124500019545692,"M","gse225158"
"RGS3",0.392355628488638,4.20331783401088,5.36361091662847,0.000629820827790974,0.0306197285680575,-0.030803123834791,"M","gse225158"
"LHX2",0.497221686049064,3.07897355536886,5.35992090551649,0.000632657977589362,0.0306593205206015,0.0412540594387103,"M","gse225158"
"PDZD4",-0.444612332689431,3.21533102853893,-5.35939250482831,0.000633065392804113,0.0306593205206015,0.0471071947536394,"M","gse225158"
"OSBPL10",-0.332915668442253,5.04793448319848,-5.35766423132237,0.000634399955722301,0.0306650951777492,-0.0716077305864511,"M","gse225158"
"CASKIN2",0.43086384447264,2.50435385024716,5.34930343745732,0.000640899681849768,0.0308207735836081,0.0671227663617042,"M","gse225158"
"MT-ND6",0.498275768548866,2.70513756362994,5.348832987131,0.000641267569261927,0.0308207735836081,0.0526126170979904,"M","gse225158"
"AL138740.1",-0.796116242917871,0.348652805777762,-5.34783253856046,0.00064205067748633,0.0308207735836081,0.0371348960855356,"M","gse225158"
"LINC02389",-0.426662864829897,6.23163593810982,-5.34640374295705,0.000643170890242214,0.0308207735836081,-0.0978550422514433,"M","gse225158"
"LINC01965",0.805590743634978,3.11751318929768,5.34569403917127,0.000643728110279069,0.0308207735836081,0.0224174525785985,"M","gse225158"
"AC004083.1",-0.348794192184214,5.61543870688996,-5.34314695929242,0.000645732284990952,0.0308254798047146,-0.100422299953998,"M","gse225158"
"RPGRIP1L",-0.331433906888003,5.54579098036518,-5.34099465602514,0.000647431145382862,0.0308254798047146,-0.102520855534045,"M","gse225158"
"AC009403.1",-0.95465767611522,-1.55927763819442,-5.33792881545684,0.000649859521178968,0.0308254798047146,-0.300651440960111,"M","gse225158"
"AC068489.1",-0.881541006213471,-0.139086822454057,-5.33633876037186,0.000651122882667823,0.0308254798047146,-0.0215346445935065,"M","gse225158"
"GRM8",-0.42580695898566,7.2815475235036,-5.33618170344041,0.000651247816171069,0.0308254798047146,-0.098428553125439,"M","gse225158"
"CASZ1",-0.595049487116559,1.66436488409858,-5.33612923055712,0.000651289562421793,0.0308254798047146,0.080901607256922,"M","gse225158"
"GALNT7",-0.339006146393347,7.13042977728916,-5.33342476709417,0.000653445137594486,0.0308254798047146,-0.104674924361009,"M","gse225158"
"TERT",-0.682980431470543,1.08178581529676,-5.329043187322,0.000656954013428412,0.0308254798047146,0.0607335761758279,"M","gse225158"
"FLRT2",-0.395331531632225,7.58973662172488,-5.32773967136758,0.000658001870694818,0.0308254798047146,-0.103581455758521,"M","gse225158"
"AL136114.1",-1.03998452742619,2.95039541626124,-5.32661353982039,0.000658908604523809,0.0308254798047146,0.0384769293922798,"M","gse225158"
"MAP3K21",-0.442056411102224,4.2412904954346,-5.32651521966765,0.000658987834310623,0.0308254798047146,-0.0682206288827905,"M","gse225158"
"TP53INP1",0.411095149250778,3.21616900615789,5.32272231980936,0.000662052245674892,0.0308254798047146,-0.0133479530076954,"M","gse225158"
"HTRA1",0.468131131360682,6.4408298116648,5.32067062432281,0.00066371636622926,0.0308254798047146,-0.130829672801957,"M","gse225158"
"PARP4",0.438603929459381,4.81066174503796,5.31921330895754,0.000664901163877506,0.0308254798047146,-0.114382834926595,"M","gse225158"
"PWRN4",-0.435360393340053,6.56942135089955,-5.31794279368021,0.000665935978742691,0.0308254798047146,-0.131856490188792,"M","gse225158"
"DAZAP2",0.391536760534434,4.40718417006489,5.31685651902526,0.000666822128017469,0.0308254798047146,-0.101528796142992,"M","gse225158"
"LINC01378",-0.611719621044087,6.11603906272027,-5.31439579694082,0.000668834277756824,0.0308254798047146,-0.139305128918025,"M","gse225158"
"AC021504.1",-0.672498259122423,0.901355947848039,-5.31415619098506,0.000669030559379121,0.0308254798047146,0.0372864154071557,"M","gse225158"
"OR14I1",-0.852068424403009,-0.195870282132543,-5.31288611399191,0.000670072039008827,0.0308254798047146,-0.0554016132452544,"M","gse225158"
"CCND2",-0.357608859080286,4.86319470933862,-5.31184653212662,0.000670925828014207,0.0308254798047146,-0.122340951129505,"M","gse225158"
"CALB2",-0.867185769402929,0.846701004398684,-5.31072281478081,0.000671850052877686,0.0308254798047146,0.0271377555455423,"M","gse225158"
"DGKZ",-0.370588823183879,5.41790071756208,-5.31034365364154,0.000672162215678379,0.0308254798047146,-0.138470074970446,"M","gse225158"
"AC004551.1",-0.843643228621442,5.30912295458256,-5.30982555875761,0.000672589018652272,0.0308254798047146,-0.123775976276471,"M","gse225158"
"AC138150.1",0.327837587498221,4.57774734193726,5.30802636054552,0.00067407348670957,0.0308254798047146,-0.121226714515101,"M","gse225158"
"MTUS2",-0.474053988039693,8.44324463770236,-5.30766937018559,0.0006743684548273,0.0308254798047146,-0.111783335358566,"M","gse225158"
"ANXA11",-0.345911145621391,4.7573178367948,-5.30229927835654,0.000678822623219834,0.0309201066687387,-0.128008065999556,"M","gse225158"
"STRIP2",-0.47790329663424,7.77796796541294,-5.30202386632732,0.000679051925782698,0.0309201066687387,-0.132380657550388,"M","gse225158"
"WNT10B",-0.471305101030843,2.60458592157335,-5.30074846687231,0.000680114901757687,0.0309201066687387,0.0146764681055256,"M","gse225158"
"GLT1D1",-0.324462562506052,5.37668024244274,-5.29906202099347,0.000681523254478239,0.0309203245482789,-0.153237189730806,"M","gse225158"
"SCN2A",-0.378065397462363,7.76722999120594,-5.297810361918,0.000682570575990461,0.0309203245482789,-0.138156489436963,"M","gse225158"
"LINC02595",-0.467722378665473,3.14205735652245,-5.29360167101567,0.000686105099496513,0.0310247381191685,-0.0257808776463309,"M","gse225158"
"DEPP1",-1.14935970086843,-1.4100044158091,-5.28969026193584,0.000689407892007579,0.0311183183025675,-0.304873725962183,"M","gse225158"
"CYP4F26P",-0.533410909450079,4.09868225650771,-5.28777486267102,0.000691031585831575,0.0311237356151516,-0.105846168377552,"M","gse225158"
"BAIAP2",-0.443978681625719,6.18250221883115,-5.28255702943609,0.0006954759971346,0.0311237356151516,-0.179104358416602,"M","gse225158"
"TRAF4",0.454843138845062,2.87195485295875,5.28150315494006,0.00069637744380546,0.0311237356151516,-0.0390861349463014,"M","gse225158"
"CORO6",-0.523636590888718,3.65628165986884,-5.28125338771452,0.000696591272804978,0.0311237356151516,-0.0799753047932921,"M","gse225158"
"AC061961.1",-0.987894199041972,0.446055488878678,-5.28025164021059,0.000697449602881193,0.0311237356151516,-0.0356753479925178,"M","gse225158"
"INSM2",-1.14624977078897,-2.55360646018006,-5.27837175066916,0.000699063473452852,0.0311237356151516,-0.688548268688454,"M","gse225158"
"CHTOP",0.293043034745596,4.87474051761189,5.27796359915367,0.000699414407007979,0.0311237356151516,-0.171051979174542,"M","gse225158"
"MID2",-0.304350242954203,4.23741760683354,-5.27169938229871,0.000704824663618507,0.0311237356151516,-0.140460674572516,"M","gse225158"
"FOXP2",-0.671451661461788,7.12152364178008,-5.27125413670989,0.000705210947915495,0.0311237356151516,-0.182237289441696,"M","gse225158"
"AL357052.1",-0.469031148069608,3.8903005926364,-5.27028557881763,0.000706052044079364,0.0311237356151516,-0.111612424514203,"M","gse225158"
"WASF1",-0.410036118041485,7.45527323157326,-5.2660172634106,0.000709771726024638,0.0311237356151516,-0.184385548502357,"M","gse225158"
"KALRN",-0.412181586995727,8.80671015720025,-5.26559267301251,0.000710142909839982,0.0311237356151516,-0.157505486080869,"M","gse225158"
"NTRK3-AS1",-0.907118517440782,1.80578648018871,-5.2646777992497,0.000710943428031576,0.0311237356151516,-0.00123504686584308,"M","gse225158"
"ARHGEF15",-1.1903196970739,-2.24233900040938,-5.26450418583972,0.000711095451679159,0.0311237356151516,-0.615978448783945,"M","gse225158"
"RAB3B",-0.935961409380953,1.60243431541583,-5.26446882404938,0.00071112642039203,0.0311237356151516,-0.00243532264486213,"M","gse225158"
"BCL11A",-0.398232333256436,5.97066255057968,-5.2639066576029,0.000711618945473368,0.0311237356151516,-0.203696294457399,"M","gse225158"
"TMIGD3",0.689756304231895,2.66837456082173,5.26100554850655,0.000714166592977531,0.0311237356151516,-0.0515489082360769,"M","gse225158"
"VAV3",0.333248777545382,5.68447599580055,5.26069146014834,0.000714443010829516,0.0311237356151516,-0.210871022062196,"M","gse225158"
"SLC16A14",-0.375923581660675,3.48480066420692,-5.26040871216486,0.000714691947075836,0.0311237356151516,-0.0964955794431575,"M","gse225158"
"MIR17HG",0.595149940817917,0.867575768023157,5.25830974831775,0.00071654287551902,0.0311237356151516,-0.0163085938764436,"M","gse225158"
"CDH19",0.509497762800625,6.71056349380828,5.25801193553438,0.00071680591942239,0.0311237356151516,-0.207809485834661,"M","gse225158"
"AC004522.3",-0.383919300668684,2.67765427969948,-5.25768175037877,0.000717097679575425,0.0311237356151516,-0.0433898351165656,"M","gse225158"
"DOK7",-1.13357802148382,0.000823052370804794,-5.25677625167108,0.000717898467343778,0.0311237356151516,-0.107541497993417,"M","gse225158"
"LINC02136",-1.01039844121554,-0.448488243982807,-5.25380755089849,0.000720530726927304,0.031181841423418,-0.16248633941857,"M","gse225158"
"KIAA1211L",-0.379671992719463,7.39475396722497,-5.25248100238879,0.000721710343661862,0.031181841423418,-0.202758434052578,"M","gse225158"
"ATP2B2",-0.47395409846742,7.99721695165435,-5.24847030993577,0.000725289646351783,0.0312396752469469,-0.195918780912401,"M","gse225158"
"AC008780.1",-0.862184505129203,-0.250506482483662,-5.24820722014983,0.000725525114723799,0.0312396752469469,-0.125662334835049,"M","gse225158"
"LINC02853",-0.464789027522135,4.3375396199505,-5.24009154312975,0.000732829897275629,0.0313578766109003,-0.176927669303571,"M","gse225158"
"TMEM151B",-0.57237782345703,2.03143577980418,-5.23883600143637,0.000733967143921366,0.0313578766109003,-0.0352504851784223,"M","gse225158"
"AC103855.2",-0.671322707666038,-0.0118469094376259,-5.23874066656483,0.000734053575174784,0.0313578766109003,-0.105270641876364,"M","gse225158"
"ACE",-0.668523246656886,3.67980672848365,-5.2381826233178,0.000734559723986104,0.0313578766109003,-0.133187717690075,"M","gse225158"
"CALN1",-0.343888888752635,8.36368376735176,-5.23708195345137,0.000735559155918594,0.0313578766109003,-0.203172857663274,"M","gse225158"
"IGSF22",-0.625972957415932,2.01637132325046,-5.23421087389365,0.00073817315182547,0.0313578766109003,-0.0399863380338239,"M","gse225158"
"ACTL6B",-0.442946858822099,3.82390281512796,-5.23114068203511,0.000740979656782867,0.0313578766109003,-0.158517513728182,"M","gse225158"
"HAPLN4",-1.11011794540769,-1.22767867162939,-5.22905606765292,0.000742891870608547,0.0313578766109003,-0.331069804366593,"M","gse225158"
"PRAG1",-0.48808954108857,6.37291667070895,-5.22741576007717,0.000744400309731875,0.0313578766109003,-0.247937728699923,"M","gse225158"
"FIGN",0.428982754309657,7.61801291628754,5.22716986153338,0.000744626727923124,0.0313578766109003,-0.23205345563573,"M","gse225158"
"HECW1",-0.347282357274551,7.60313291631172,-5.22670423827478,0.000745055669983357,0.0313578766109003,-0.231801317087696,"M","gse225158"
"KCNC2",-1.40838056620168,3.09198007015056,-5.22494416569563,0.000746679524883309,0.0313578766109003,-0.0774872096290702,"M","gse225158"
"C4orf54",-0.67006582525052,2.22598959533879,-5.22441937426287,0.000747164448436694,0.0313578766109003,-0.0568008307572292,"M","gse225158"
"TSC22D4",0.757217280903928,5.04514272130947,5.22394941694727,0.000747598995354146,0.0313578766109003,-0.244854230194869,"M","gse225158"
"AC009318.1",-0.315182116124955,4.97604516790683,-5.22261800502853,0.000748831586545857,0.0313578766109003,-0.24078333138129,"M","gse225158"
"AC004704.1",-0.813490673234772,1.10726798566039,-5.22191256375066,0.000749485567151949,0.0313578766109003,-0.0542856773836746,"M","gse225158"
"CNDP2",0.403978991070132,4.88132054681982,5.22183979918688,0.000749553059134433,0.0313578766109003,-0.244109726543651,"M","gse225158"
"RRM2B",0.352116580953511,3.80657821130769,5.22017846188113,0.00075109582090194,0.0313578766109003,-0.185846392505727,"M","gse225158"
"DCX",-0.441499368136198,5.725445014342,-5.21595544356855,0.000755033053404871,0.0313578766109003,-0.262428735581755,"M","gse225158"
"CD9",0.755708412812752,5.92425209721806,5.21563334122024,0.000755334281368543,0.0313578766109003,-0.269396899279424,"M","gse225158"
"VPS13A",-0.359120502084957,7.0396085892658,-5.21486589124665,0.000756052524203536,0.0313578766109003,-0.256900243585501,"M","gse225158"
"EPHA6",-0.332488152647627,9.06978164313652,-5.21347412995499,0.000757356951479562,0.0313578766109003,-0.218206145448774,"M","gse225158"
"MCF2",-0.427285410133039,4.06273255492632,-5.21161921401322,0.000759099290288958,0.0313578766109003,-0.201179896374896,"M","gse225158"
"SMAD9",-0.476685204181804,3.78613324566463,-5.21051186849172,0.000760141514824638,0.0313578766109003,-0.182174177186211,"M","gse225158"
"FOXN2",0.419432976766247,6.99296957917747,5.20944848218343,0.000761143835527203,0.0313578766109003,-0.266035237549499,"M","gse225158"
"FUOM",1.07755870454088,-1.87690003029366,5.20739556933498,0.000763082941653719,0.0313578766109003,-0.401103692794512,"M","gse225158"
"DNER",0.385459010553403,7.15193702783127,5.20736611577587,0.00076311080160879,0.0313578766109003,-0.265929020772194,"M","gse225158"
"CSRP1",0.582397153191513,6.06735667698295,5.20480574727377,0.000765536887743534,0.0313578766109003,-0.281191809070797,"M","gse225158"
"TUSC3",-0.430669139396848,7.73549455989689,-5.20249879611019,0.000767730058088827,0.0313578766109003,-0.259968195072161,"M","gse225158"
"LPAR1",0.428386355202371,8.6484237535637,5.20236842204983,0.000767854206541802,0.0313578766109003,-0.242412472932657,"M","gse225158"
"SCARB2",0.370831276967144,7.07993504755849,5.20208743683117,0.000768121848690173,0.0313578766109003,-0.273996535564578,"M","gse225158"
"LINC00844",0.539854768558928,5.48210684529378,5.19886574235896,0.000771197842043789,0.0313578766109003,-0.290055378103532,"M","gse225158"
"MAP6",-0.332636318541198,6.0423009365732,-5.19874351862694,0.000771314802581361,0.0313578766109003,-0.287030278469664,"M","gse225158"
"LINC01252",-0.42153476420375,5.64309128142944,-5.19832783770185,0.00077171272836646,0.0313578766109003,-0.286723912640177,"M","gse225158"
"DMKN",-0.57178970066804,3.41250417073727,-5.19683736804334,0.000773141377942773,0.0313578766109003,-0.167291149180721,"M","gse225158"
"NDRG1",0.477594532599252,6.30228702780486,5.19658101262128,0.000773387391320172,0.0313578766109003,-0.291277292045375,"M","gse225158"
"UNC5A",-0.435534735332519,3.85677010001229,-5.18936881942824,0.000780343755922583,0.0313578766109003,-0.213904291640381,"M","gse225158"
"KRTAP5-AS1",-0.494340627054234,3.96891890975507,-5.18914560510798,0.000780560138945602,0.0313578766109003,-0.220360763054694,"M","gse225158"
"VANGL2",0.631049195119982,1.89247546875225,5.1888852772666,0.000780812582373408,0.0313578766109003,-0.0988977089000835,"M","gse225158"
"KIAA1324",-0.343199088400592,6.10055292620409,-5.1881445254788,0.000781531386950834,0.0313578766109003,-0.300838388527478,"M","gse225158"
"ANK1",-0.844147646805657,2.62125952522033,-5.18769765839265,0.000781965363302023,0.0313578766109003,-0.113959978860144,"M","gse225158"
"N4BP3",-0.613177951695264,0.418060146107451,-5.18727981295243,0.000782371393101945,0.0313578766109003,-0.125137639598633,"M","gse225158"
"GATAD1",0.281043793886829,6.03218044355238,5.18708302457813,0.000782562696468394,0.0313578766109003,-0.305416858133209,"M","gse225158"
"NPY1R",-0.425716203850755,5.30564300863761,-5.18668201215167,0.000782952689634876,0.0313578766109003,-0.296416251295727,"M","gse225158"
"MMP24",-0.394105119583523,4.47428214249473,-5.18438832076828,0.000785187433217129,0.0313975424959344,-0.264712974360892,"M","gse225158"
"AC011139.1",1.02336702262319,-1.30122438015366,5.17509902483361,0.00079430942968258,0.0317120498888463,-0.304288315657757,"M","gse225158"
"DENND6B",-0.398296260357134,3.95512197488677,-5.1678124881875,0.000801545663761157,0.0319503952417401,-0.249591400313684,"M","gse225158"
"CTSD",0.75128140523386,3.86737507616346,5.1662809799217,0.000803075728105302,0.03196089396144,-0.257972828479261,"M","gse225158"
"AP1G2",-0.439137292254106,4.2715069998001,-5.16392843988655,0.000805432260362012,0.0319795682242586,-0.274422018143039,"M","gse225158"
"MAPK3",0.553546549048061,2.83188683863438,5.15992989217753,0.000809454919778175,0.0319795682242586,-0.186524650674802,"M","gse225158"
"SOX21",0.670010737782896,1.25890407910617,5.15910642304118,0.000810286073146654,0.0319795682242586,-0.123762856864687,"M","gse225158"
"AL136317.2",-0.399277445324965,4.58578983194643,-5.15730159877181,0.000812110997441013,0.0319795682242586,-0.303528782699024,"M","gse225158"
"CAMK1",-0.525292228914198,3.97936591105953,-5.15618217730121,0.000813245138276521,0.0319795682242586,-0.263449967004721,"M","gse225158"
"AUXG01000058.1",-0.625064435257323,4.84847226073209,-5.1538238985232,0.000815640084400679,0.0319795682242586,-0.318590696825373,"M","gse225158"
"NPFFR1",0.58388158261322,1.00889617653094,5.15335441028582,0.000816117790085386,0.0319795682242586,-0.132278552802272,"M","gse225158"
"LINC02331",-0.797948147987129,0.131429188091647,-5.15087027006563,0.000818650495053046,0.0319795682242586,-0.187834451867701,"M","gse225158"
"CCL17",1.20233995330763,-2.40814439064457,5.15049750093498,0.000819031291036955,0.0319795682242586,-0.596591177411177,"M","gse225158"
"ADAM23",-0.375146590973182,8.481347600606,-5.14633198318328,0.000823299672505097,0.0319795682242586,-0.316743918545557,"M","gse225158"
"FAM117A",-0.310851994280534,3.67901309234709,-5.1460039223365,0.000823636863764415,0.0319795682242586,-0.259189976030378,"M","gse225158"
"AC034226.1",-0.799216133081542,0.44476007421227,-5.14529246377058,0.000824368640936002,0.0319795682242586,-0.173161874419838,"M","gse225158"
"NR2F2-AS1",-1.69255378235912,3.06159645628505,-5.144318216056,0.000825371862949314,0.0319795682242586,-0.168127805829216,"M","gse225158"
"AP003121.1",-1.18525947916325,2.87043023387427,-5.14314560405192,0.000826581114945278,0.0319795682242586,-0.166676448681754,"M","gse225158"
"LDB2",-0.42937390846571,8.62144840633937,-5.14259679422557,0.000827147736869198,0.0319795682242586,-0.318366608783169,"M","gse225158"
"LMO4",0.331921614734519,5.41268183816993,5.14243803321122,0.000827311729603077,0.0319795682242586,-0.361124025788027,"M","gse225158"
"EPHA10",-0.451686736955643,4.55040113638589,-5.1424339257263,0.000827315972914289,0.0319795682242586,-0.322152350788656,"M","gse225158"
"COL5A3",0.650997853767351,5.08687066279513,5.14219433555825,0.000827563526929347,0.0319795682242586,-0.349662612781795,"M","gse225158"
"MYH10",-0.397209723363372,7.05918078975894,-5.14213392991785,0.000827625953172196,0.0319795682242586,-0.35039529858192,"M","gse225158"
"CLDND1",0.700801758449774,7.01602764052888,5.13996415932424,0.000829871713025774,0.0320173135520892,-0.355292355995813,"M","gse225158"
"SEMA6A",0.389018020194653,7.56451582072182,5.13846527146388,0.000831426975859248,0.0320283442059245,-0.347024998801215,"M","gse225158"
"CDKN1B",0.486180164817095,3.76851832180164,5.13693146780372,0.000833021759221067,0.0320408613241859,-0.288504001447464,"M","gse225158"
"AC073332.1",-0.356635151918107,5.15225709416207,-5.13376952659529,0.000836319948541762,0.0320718072197219,-0.358504570269266,"M","gse225158"
"PLPPR4",-0.341941107789201,6.47571558398263,-5.13372311432334,0.000836368466652544,0.0320718072197219,-0.36919552206629,"M","gse225158"
"LINC01967",1.17140208935898,1.27405536856296,5.13170748847208,0.000838478510765542,0.0320851964308857,-0.155851956086174,"M","gse225158"
"DCHS2",-0.425719355243233,4.69267300908582,-5.13096156661655,0.000839260845132553,0.0320851964308857,-0.344829855567993,"M","gse225158"
