ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
MANNO_MIDBRAIN_NEUROTYPES_HGABA,MANNO_MIDBRAIN_NEUROTYPES_HGABA,527/6250,570/7529,0.9245614035087719,1.113763649122807,6.244706988736224,7.532234615230348e-12,5.912635455771395e-9,5.61364769794601e-9,KLHL13/MYCBP2/TAC1/CACNA1G/MAP3K9/SCIN/NFIX/MAPK8IP2/TENM1/STMN4/CNTN1/SYT13/NCDN/GABRA1/RB1CC1/ANK1/LRRC7/APBA2/TLL1/VCAN/MSR1/EPHA3/XK/R3HDM1/SLC4A8/NNAT/CBLN4/CCDC85A/LAMC2/RIMBP2/SNAP91/SLC9A7/CTNNA2/MPPED2/PFKP/SYT1/NAV3/PDZD4/ACSL4/MAST4/ASNS/SLC6A15/TRHDE/NUAK1/SEMA3A/RASAL2/CACNG4/KIFAP3/PAK3/ITGA8/N4BP2/OSBPL6/RIMS1/MAGI3/KCNK2/KIF3C/FAT2/NLK/DOCK3/ZFHX4/SLC17A6/CATSPERG/GRK3/SEZ6L/RBFOX2/CACNA1I/DAAM1/CHGA/NINL/SGK2/SALL4/CHRNA4/EEF1A2/PLCB4/PAK5/SLC32A1/CELF4/GLRA2/SYP/TNFSF13B/FGF9/SMPD3/TOX3/HERC1/AP3B2/CEMIP/STMN2/ATP1A3/MAST1/RAB3A/PDE4C/TMEM59L/ADAP1/CHN2/DNM1/ELAVL2/PLEKHA1/PPP3CB/CPEB3/RUNDC3A/ASIC2/TBC1D9/PPARGC1A/VWA5A/NECTIN1/KIAA1549L/PTPN5/PPFIBP1/SLC38A1/ADGRD1/NT5DC3/TPD52L1/NCOA7/RIPOR2/OPRM1/SOBP/GABRG2/PDE4D/PRLR/DPYSL3/FGF12/FRMD4B/PLXNA1/PEX5L/SLC4A3/PDE1A/SLC25A12/MARK1/CHD5/DNAJC6/CD2/RIMS3/SLC8A2/NRP2/CNR1/OLFM3/PTBP3/GALNT12/BCL11A/DUSP4/CSMD2/SV2C/NXPH1/KIAA1549/NLN/OPTN/PDE1B/SLC12A5/TOX2/GDAP1L1/ATP8A1/GRM4/CPNE5/DOK4/TMEM255A/NAPB/TMEM74B/MCF2L/THRA/BCL11B/DYRK2/SYNGR3/GNAZ/VGF/PDE11A/CHN1/TMOD2/KCNC1/MTUS1/KIF1A/UNC13A/SULT4A1/OLFM1/LAMA5/PLXNA3/CASZ1/GSE1/GALNT15/KIF3A/MAP1B/KHDRBS3/RAP1GAP2/SNAP25/SYT4/MTUS2/GPR12/DCLK1/CSNK1G2/TTC9/CHL1/SYT6/VAV3/FHOD3/NREP/AGTPBP1/TES/ACVR1B/PLXNC1/SCN2A/GAD2/STXBP1/GABBR2/FRS3/TUBB2B/SYTL2/FNBP1L/SIX3/RASGEF1B/SHISAL1/KIF21A/PIANP/PPFIA2/TMEM132B/SRRM4/NOVA1/RTN1/LYSMD2/UBE2Q2/ST8SIA2/ZFHX3/CDH13/GNAL/ASXL3/RNF157/CBLN2/ZNF697/STRIP1/ATP1B1/CGN/VASH2/KCNN3/PPFIA4/ST6GAL2/AFF3/NXPH2/SCN1A/CNTN4/COL8A1/ANK2/GABRB2/GFOD1/FAXC/CLVS2/SHROOM2/ZNF462/SLC39A12/INA/CDH22/TLCD3B/CNTN5/GPM6A/AKAP6/PTPRO/AKR1C2/ANKAR/MFSD6/ZNF385D/GFRA1/TMEM163/GRID2/SPOCK1/GRIA4/GPD1L/PRDM8/GRM1/PTPRK/STK32B/LGI2/SCN3A/GDPD1/JPH3/UBASH3B/RETREG1/PITPNC1/UCHL1/GPR26/EPHB1/GOLGA7B/C2CD6/SPAG17/LSM11/SLC24A2/AFF2/MICU3/KCNMA1/SST/ATP2B2/SYN2/STEAP2/SSBP3/HYDIN/FAM81A/ETS2/AUTS2/EPB41/SYNJ1/SV2A/CCDC17/ARHGAP35/FNDC5/RALGDS/SIK3/RUSC1/IKZF3/TBC1D24/TAL1/ELAVL4/ZYG11B/PRKAA2/SDC3/CAMK2N1/MEGF6/B3GALT2/NTNG1/LRATD1/VSNL1/SLC16A14/CDC42EP3/GABRG1/GPR155/LMOD3/IGFN1/TMEM169/CCDC141/SERPINI1/CADPS/SYNPR/PRICKLE2/DCLK3/CXCL5/LRRC2/GRIK3/CAMK2N2/BSN/PRSS12/GUCY1A1/SERINC5/EBF1/ACSL6/CITED2/STXBP5/ADCY1/PDP1/FAM219A/DIRAS2/PCDH19/LRFN5/PGM2L1/SLC16A9/COMTD1/CCDC186/HSPA12A/PDZRN4/NELL1/KCNC2/SVOP/SCN3B/ZMAT1/PRKCB/BLCAP/CACNG2/PBX3/RBFOX3/PRRT2/IRGQ/CACNB3/SPINT2/ATCAY/PNOC/KIF5C/NPNT/SCN9A/LINGO1/PCDH7/ROBO1/FRMPD4/ZFPM2/YWHAG/NSG2/CCDC144A/IRX1/IRX2/MTSS1/HS6ST2/PKIA/GRIK1/CHST11/DSCAM/PIK3CD/ENC1/ANO5/CAMTA1/PRNP/TLN2/GAP43/NEGR1/CERS6/FUT9/ARPP21/RAPH1/SCAI/ZCCHC12/CNTNAP2/TTC9B/BRSK2/SEZ6L2/CADM2/CHST1/CREG2/BDNF/CDK5R1/TCERG1L/BASP1/SOX11/NAP1L5/IRX3/SLC25A22/CCDC184/FAR2P2/AMER3/SLITRK1/CDH4/SLITRK4/WDR97/NRXN1/ANKRD18A/GPR137C/TSHZ2/NTM/RGS6/SPATA13/CADM1/PCP4/NEB/FAM43B/CSMD1/CALN1/OPCML/KCNH8/CCSER1/EFNA5/CEND1/JAG2/CHRM5/SLC24A3/HS6ST3/GPRIN3/SV2B/AHNAK2/SHC4/SYN3/C11orf87/KCNIP4/NAP1L3/CYP4X1/NAP1L2/GNG2/RGS7BP/KRT14/AKR1C1/DCC/LHFPL3/SAMD11/ERC2/ARL4C/PRKAR1B/NCR3LG1/SBK1/FBLL1/NKAIN2/ZBED10P/FSIP2/BEND4/LRRK2/INSYN2A/PTPRT/SPOCK3/SRGAP3/FAM217B/ESRRG/MVB12B/SCN8A/ARHGEF12/SRGAP1/SLC6A17/PGAP1/DACT3/MYO5A/KLHL14/CYRIA/DNM3/TMEM229B/CACNA1E/PEG3/ATL1/TAFA2/GRIN3A/RUSC2/L1CAM/CHIC1/NALF1/PNMA8B/FAM216A/MUC19/DOK6/COL6A6/XKR4/MLLT11/LBH/MEG3/UBE2QL1/ZNF663P/AATBC/TAFA5/EBF2/NPTXR/MIAT/NALF1-IT1/PDXP/GABPB1-AS1/MIR124-2HG/WAC-AS1/DND1/BLID/SMIM17/CD24/ERC2-IT1,527
MANNO_MIDBRAIN_NEUROTYPES_HDA1,MANNO_MIDBRAIN_NEUROTYPES_HDA1,327/6250,345/7529,0.9478260869565217,1.1417892173913042,5.95955912480907,1.4491753568067144e-11,5.912635455771395e-9,5.61364769794601e-9,KLHL13/TAC1/MAP3K9/ADAM22/TENM1/SYT7/STMN4/IGF1/CNTN1/SYT13/ANK1/LRRC7/SLC4A8/NNAT/CCDC85A/TMCC3/CDK14/SNAP91/SLC9A7/CTNNA2/NAV3/ACSL4/PTPN3/TRHDE/PAK3/AMPH/ADCY2/OSBPL6/RIMS1/SLC4A4/CADPS2/SERTAD4/OPRK1/KIF3C/WDR47/DOCK3/YPEL3/ZFHX4/SLC17A6/SEZ6L/SEPTIN3/RBFOX2/DAAM1/CHGA/CHRNA4/PLCB4/PAK5/CELF4/RNF125/MID1/GLRA2/ATP11C/SYP/FGF9/ZNF821/SMPD3/TOX3/IGDCC4/CALB1/STMN2/ATP1A3/MAST1/RAB3A/TMEM59L/GSDME/CHN2/PRKAG2/CORO2A/DNM1/ELAVL2/MAPK8/CPEB3/RUNDC3A/ASIC2/VAT1/MMD/TBC1D9/VWA5A/NECTIN1/KIAA1549L/PTPN5/SLC38A1/ENO2/SOBP/GABRG2/PDE4D/DPYSL3/SLC4A3/PDE1A/EHBP1/SLC25A12/SLC1A4/MARK1/CHD5/DNAJC6/CD2/RIMS3/SLC8A2/ELOVL4/CNR1/OLFM3/BCL11A/ELOVL3/DUSP4/CSMD2/SV2C/NLN/OPTN/SLC12A5/TOX2/DOK4/TMEM255A/GRIA3/NAPB/TMX4/TMEM74B/MCF2L/SYNGR3/VGF/FOXP2/CCDC136/TMOD2/ZSWIM6/UNC13A/SULT4A1/ZBTB46/PLXNA3/KIF3A/MAP1B/DDC/SNAP25/SYT4/ATP8A2/MTUS2/GPR12/DCLK1/TTC9/CHL1/VAV3/GRP/NREP/TES/PLXNC1/SCN2A/STXBP1/GABBR2/FRS3/TUBB2B/FNBP1L/KIF21A/PPFIA2/TMEM132B/SRRM4/RTN1/ST8SIA2/ZFHX3/CDH13/GNAL/ASXL3/CBLN2/LMO4/ZNF697/ATP1B1/VASH2/KCNN3/EPHA5/SNCA/ANK2/RNF175/PIK3R1/FAXC/INA/KLHL35/CDH22/TLCD3B/KLHL1/GPM6A/AKR1C2/MFSD6/RNF144A/ZNF385D/GFRA1/SPOCK1/TRIM36/PRDM8/STK32B/LGI2/NR4A2/SCN3A/JPH3/RETREG1/UCHL1/GPR26/GOLGA7B/ADCY8/KCNMA1/SST/KCNJ6/EPB41/SV2A/KALRN/RALGDS/RUSC1/TBC1D24/GNG3/ELAVL4/SDC3/CAMK2N1/B3GALT2/NTNG1/VSNL1/SLC16A14/GABRB1/TMEM169/CADPS/PRICKLE2/GRIK3/ARHGEF3/ACSL6/STXBP5/ADCY1/PGAP4/FAT3/PGM2L1/PHYHIPL/COMTD1/SLC18A2/HSPA12A/PDZRN4/SVOP/SCN3B/TUB/CACNG2/PBX3/PRRT2/IRGQ/SPINT2/ATCAY/KIF5C/NPNT/KCNAB1/SCN9A/LDB2/LINGO1/ROBO1/FRMPD4/MYRIP/YWHAG/NSG2/PKIA/TPPP/DSCAM/ENC1/SCG2/GAP43/NEGR1/CERS6/RCAN2/FUT9/BNC2/INSM1/JUP/ZCCHC12/TTC9B/NPAS4/ZNF497/SEZ6L2/CHST1/CHRNA7/ZNF25/LRRTM4/BDNF/CDK5R1/BASP1/SOX11/NAP1L5/CCDC184/CDH4/SLITRK4/NRXN1/TH/TSHZ2/HS3ST4/PLCB1/CADM1/CSMD1/C2CD4C/CCBE1/CCSER1/BEX5/DLK1/KCNIP4/NAP1L3/CYP4X1/NAP1L2/GNG2/AKR1C1/DCC/ERC2/PRKAR1B/SBK1/FBLL1/NKAIN2/SHISA6/BEND4/SCN8A/SRGAP1/SGTB/DNM3/CACNA1E/PEG3/GRIN3A/L1CAM/NALF1/DOK6/XKR4/MLLT11/MEG3/UBE2QL1/MIAT/DRAIC/MIR124-2HG/RASSF5/SMIM17/CD24/IQCJ-SCHIP1/ARMCX5-GPRASP2,327
MANNO_MIDBRAIN_NEUROTYPES_HNBGABA,MANNO_MIDBRAIN_NEUROTYPES_HNBGABA,373/6250,400/7529,0.9325,1.1233267999999998,5.602962203591462,5.069957168773725e-10,1.379028349906453e-7,1.3092942021815655e-7,HS3ST1/MYCBP2/TAC1/CACNA1G/CDKL5/TENM1/ANOS1/SYT7/STMN4/IGF1/SYT13/RUNX3/GABRA1/ANK1/LRRC7/NNAT/CBLN4/CCDC85A/RIMBP2/SEZ6/SNAP91/SLC9A7/PFKP/SYT1/PDZD4/ACSL4/ASNS/CNGB1/TRHDE/NUAK1/CACNG4/CTTNBP2/PAK3/AMPH/UBE2K/ADCY2/SERTAD4/ERC1/DOCK3/YPEL3/ZFHX4/SLC17A6/GRK3/RBFOX2/DAAM1/CHGA/NFATC2/CHRNA4/EEF1A2/PLCB4/PAK5/SLC32A1/MAP1LC3A/CELF4/RNF125/GLRA2/SYP/FGF9/SMPD3/STMN2/DENND3/ATP1A3/MAST1/ELAVL2/PLEKHA1/PPP3CB/CPEB3/RUNDC3A/ASIC2/PPARGC1A/NECTIN1/KIAA1549L/PTPN5/SLC38A1/RIPOR2/OPRM1/GABRG2/PDE4D/PRLR/DPYSL3/FRMD4B/PEX5L/SLC4A3/GLS/SLC5A7/MARK1/CHD5/RHOU/DNAJC6/CD2/RIMS3/SLC8A2/ELOVL4/CNR1/PMFBP1/OLFM3/ONECUT2/CSMD2/SV2C/NLN/OPTN/SLC12A5/TOX2/GRM4/NRN1/DOK4/TMEM74B/MCF2L/BCL11B/SYNGR3/VGF/CCDC136/PDE11A/CHN1/WDFY4/TMOD2/KCNC1/UNC13A/SULT4A1/OLFM1/ZBTB46/CASZ1/GSE1/KIF3A/MAP1B/RAP1GAP2/SNAP25/TESMIN/SYT4/ATP8A2/GPR12/DCLK1/CHL1/MEIS2/VAV3/FHOD3/ACVR1B/SCN2A/SCN7A/GAD2/STXBP1/GABBR2/TUBB2B/SYTL2/FNBP1L/RASGEF1B/KIF21A/PIANP/PPFIA2/TMEM132B/SRRM4/RTN1/ZFHX3/GNAL/ASXL3/CBLN2/STRIP1/ATP1B1/VASH2/PPFIA4/ST6GAL2/SCN1A/CNTN4/EPHA5/SNCA/ANK2/RNF175/GABRB2/GFOD1/CLVS2/IGFBP3/SHROOM2/ZNF462/INA/KIRREL3/CABLES2/KLHL1/GPM6A/AKR1C2/MFSD6/BEND6/TMEM178A/GRID2/SPOCK1/TRIM36/GRIA4/PTPRK/STK32B/LGI2/SCN3A/GDPD1/AK5/JPH3/UBASH3B/RETREG1/UCHL1/ADAMTS5/RAB6B/EPHB1/GOLGA7B/FMN2/MICU3/KCNMA1/ANKRD9/ATP2B2/SYN2/SSBP3/NRG2/DYNC1I1/SV2A/FAM131B/FNDC5/RALGDS/GPSM1/BRSK1/TBC1D24/TAL1/ELAVL4/SDC3/CAMK2N1/MEGF6/DIRAS3/BRINP3/GABRG1/GABRB1/GPR155/SERPINI1/SYNPR/PRICKLE2/BSN/GUCY1A1/ACSL6/STXBP5/ADCY1/BAALC/PDP1/PCDH19/LRFN5/PGM2L1/EML5/COMTD1/NELL1/KCNC2/SVOP/SCN3B/PRKCB/BLCAP/YPEL4/CACNG2/STX3/PBX3/RBFOX3/PRRT2/IRGQ/SPINT2/ATCAY/KIF5C/SCN9A/LINGO1/PCDH7/ROBO1/ONECUT1/FRMPD4/MYRIP/NSG2/CCDC144A/TMC7/MTSS1/PKIA/DSCAM/PIK3CD/ENC1/ANO5/VAT1L/TLN2/SCG2/GAP43/NEGR1/CERS6/ARPP21/BNC2/SCAI/TIGD3/C12orf76/CNTNAP2/NPAS4/SEZ6L2/CADM2/CHST1/CHRNA7/CREG2/LRRTM4/BDNF/CDK5R1/BASP1/NAP1L5/CCDC184/FAR2P2/SLITRK1/CDH4/SLITRK4/NRXN1/GPR137C/RAP2B/TSHZ2/NTM/SOX1/CADM1/CSMD1/CALN1/CTNNA3/TAFA1/OPCML/CMTM4/KIRREL1/CCSER1/CEND1/JAG2/SLC24A3/HS6ST3/SV2B/SYN3/C11orf87/KCNIP4/NAP1L2/GNG2/RGS7BP/C1QL4/AKR1C1/ERC2/SBK1/FBLL1/NKAIN2/PTPRT/SPOCK3/SCN8A/SLC6A17/PGAP1/SGTB/DNM3/SIRPA/CACNA1E/PEG3/TAFA2/GRIN3A/BRINP2/L1CAM/CHIC1/NALF1/PNMA8B/MUC19/C22orf42/XKR4/MEG3/CD27-AS1/CFAP90/UBE2QL1/TAFA5/NPTXR/APOL6/INHBA-AS1/MIAT/NALF1-IT1/LOC284798/GABPB1-AS1/MIR124-2HG/DND1/RASSF5/RUNDC3A-AS1/CD24/FLJ16779/CNTNAP3P2/CCDC39,373
DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS,DESCARTES_FETAL_STOMACH_CILIATED_EPITHELIAL_CELLS,214/6250,223/7529,0.9596412556053812,1.1560222421524664,5.228097207739711,1.5591726880640248e-9,3.180712283650611e-7,3.0198713116187434e-7,ZMYND10/ALDH3B1/DNAH9/DLEC1/CLXN/DNAH5/ZMYND12/CFAP61/IL5RA/TEKT2/EFHC1/SAMD15/SPEF1/ODAD1/CAPS/DNAH11/SPATA6L/B9D1/C6orf118/DNAH6/ADGB/BBOF1/ZC2HC1C/CFAP58/CCDC170/DNAI1/CIMIP1/CDHR3/FOXJ1/STK33/TTLL9/RGS22/STOML3/LRRIQ1/DYDC2/CCDC146/MYCBPAP/WDR38/SPAG8/TTC29/CFAP300/MDH1B/CCDC65/AK7/WDR93/LRRC46/CCDC40/ROPN1L/TCTE1/ARHGAP39/CCDC81/DOC2A/PIH1D2/ENKUR/MAT1A/SPEF2/CAPSL/DNAI4/LMNTD1/FAM81B/CIBAR2/ANKFN1/DNAAF1/CFAP210/RSPH10B/SPAG17/CFAP70/CFAP107/HYDIN/FAM81A/LCA5L/SVOPL/DRC1/CFAP251/CATIP/DNAH3/CCDC17/DRC7/TPPP3/RSPH1/CFAP157/LRRC71/CCDC78/SAXO4/TTLL10/C1orf87/DNAI3/SLC9C2/SPATA17/SPATA18/NEK10/EFHB/CCDC191/DNALI1/CFAP100/ZNF474/KIF6/C7orf57/SPMIP6/C8orf34/CFAP47/ARMC3/DEUP1/AK8/PPP1R36/AGBL2/DNAAF8/IQCD/CFAP52/TTC16/DNAAF3/TEKT1/TTC21A/DYNLRB2/VWA3B/ZBBX/ODAD2/C22orf15/RSPH10B2/FABP6/FRMPD2/DCDC1/DNAI2/DRC3/CFAP53/EFCAB12/CFAP184/MARCHF10/CIMAP3/ZNF497/WDR49/DNAH12/CD164L2/MAP3K19/CIMAP1B/CIMIP6/PPP1R42/CTXN1/C10orf67/FAM216B/ABCA13/CFAP276/OXTR/CFAP65/ATG9B/KIAA2012/CCDC60/HOATZ/CFAP91/DNAH2/FAM167A-AS1/FAM227A/PPIL6/MORN5/TMEM212/AKAP14/CFAP73/CFAP144/CDHR4/DNAJB13/NWD1/CERKL/CFAP77/CFAP54/SAXO2/SNTN/CFAP126/TOGARAM2/KIF19/DTHD1/NEK5/DNAH10/CFAP43/CFAP299/LEKR1/MB/ECT2L/FAM229B/FANK1/CFAP95/ODAD4/TCTN1/LRRC10B/TMEM231/CFAP96/TTC23L/ANKUB1/CFAP45/CIMIP2B/CFAP90/PRR29/RWDD3-DT/CROCC2/C7orf78/ANKRD66/ANKRD18B/STMND1/AHI1-DT/NEK2-DT/THBS3-AS1/LINC01765/BCYRN1/CDKN2B-AS1/CFAP57/WDR86-AS1/TUBA4B/CCDC13/CCNO-DT/CFAP418-AS1/LINC02955/SNRPF-DT/LINC02345/KIF23-AS1/LINC02166,214
MANNO_MIDBRAIN_NEUROTYPES_HOMTN,MANNO_MIDBRAIN_NEUROTYPES_HOMTN,231/6250,244/7529,0.9467213114754098,1.1404583606557377,4.930287806581236,2.385199931086118e-8,3.8926462875325445e-6,3.695804524798702e-6,ABCC8/MAP3K9/ADAM22/SYT7/STMN4/ISL1/EPHA3/SLC4A8/RIMBP2/CTNNA2/ACSL4/ASNS/SLC6A15/TRHDE/SNCB/SEMA3A/KIFAP3/ADCY2/CLUL1/OSBPL6/CHRNA3/SMAP2/ACOT7/SEPTIN3/RBFOX2/CHGA/DOK5/EEF1A2/MAP1LC3A/GLRA2/ATP11C/SYP/FGF9/SMPD3/EYA1/STMN2/NEFM/FSD1/ATP1A3/MAST1/RAB3A/TMEM59L/CHN2/POU6F2/CORO2A/TLE4/DNM1/ELAVL2/CPEB3/RUNDC3A/SLC38A1/ENO2/CAP2/GABRG2/FGF1/DPYSL3/ATP6V1A/PEX5L/SLC5A7/SLC1A4/RHOU/DNAJC6/CD2/STMN1/NRP2/ELOVL4/PMFBP1/ESRRB/LHX4/SV2C/NLN/PDE1B/DBH/GDAP1L1/DOK4/SEPTIN6/TMEM255A/NAPB/TMX4/MCF2L/VGF/TMOD2/SULT4A1/OLFM1/PLXNA3/CASZ1/KIF3A/MAP1B/KHDRBS3/SNAP25/VSTM2L/SYT4/ACVR1B/STXBP1/GARNL3/TUBB2A/TUBB2B/FNBP1L/KIF21A/CPNE8/PIANP/PPFIA2/SRRM4/RTN1/RAB15/ZFHX3/GNAL/RNF157/RXRG/SYT2/C1QL2/CNTN4/STAC/TAGLN3/SNCA/ANK2/N4BP3/FAXC/SHROOM2/ST18/INA/TLCD3B/AKR1C2/TRIM36/GRIA4/GRM1/SCN3A/SEMA3D/JPH3/UCHL1/RAB6B/PIP4P2/KCNMA1/SST/ATP2B2/FAM131B/FNDC5/RUSC1/GNG3/ELAVL4/CNST/GPR155/TMEM169/BSN/STXBP5/ADCY1/PDP1/ZMAT4/LRFN5/HSPA12A/NELL1/SVOP/HTR3A/CACNG2/NYAP1/PRRT2/CACNB3/SPINT2/ATCAY/KIF5C/GSG1L/GPRIN1/SCN9A/LINGO1/PCDH7/ALCAM/FABP6/GRIK1/ECEL1/VAT1L/TLN2/GAP43/RAPH1/GLRX/SNCG/JUP/TIGD3/CNTNAP2/TTC9B/SEZ6L2/BASP1/IRX3/CCDC184/FAR2P2/SLITRK1/SLITRK4/GREM2/CHRM2/MAB21L2/PLCB1/CADM1/KCNH8/CNTN2/BEX5/CEND1/NELL2/AHNAK2/SYN3/C11orf87/GABRA5/CYP4X1/GNG2/AKR1C1/TRPV2/SLC18A3/INSYN2A/SPOCK3/ESRRG/SCN8A/MYO5A/DNM3/NTRK1/ATL1/BRINP2/L1CAM/NALF1/CTXN3/DOK6/XKR4/MLLT11/MEG3/UBE2QL1/SCRT2/INHBA-AS1/NICOL1/CRNDE/ADGRA1-AS1/ISL1-DT/CD24/DACH1/NEFL,231
DESCARTES_FETAL_LUNG_VISCERAL_NEURONS,DESCARTES_FETAL_LUNG_VISCERAL_NEURONS,136/6250,141/7529,0.9645390070921985,1.161922269503546,4.290394595269904,6.262021619848042e-7,8.516349402993336e-5,8.08569809159326e-5,HECW1/GABRA3/STMN4/LRRC7/EPHA3/SEZ6/NGFR/SNAP91/CTNNA2/PDZD4/GAL/CNGB1/SLC6A15/ADD2/CHRNA3/ACHE/NOS1/SEPTIN3/EEF1A2/ST8SIA5/GLRA2/STMN2/NEFM/ATP1A3/CACNG7/LHX2/KIAA1549L/CUX2/FGF1/SLC5A7/RIMS3/CNR1/SATB2/ACAT2/ADRA1A/CSMD2/NXPH1/GDAP1L1/CHST8/GRIA3/SYNGR3/SULT4A1/OLFM1/MAP1B/BCAN/CHL1/FST/GABBR2/TUBB2A/TUBB2B/SLC44A5/PPFIA2/TMEM132B/RAB15/ST8SIA2/FAM163A/KCNH1/DLX1/EPHA5/MEGF10/MLIP/CLVS2/VIP/ASTN2/TLCD3B/CNTN5/KLHL1/PTPRO/CNTNAP5/KIF5A/UNC5D/ATP2B2/SYN2/DPYSL5/KCNB1/FAM131B/DRAXIN/KLHDC8A/NEUROD6/PCDH19/EML5/NELL1/CRABP1/CACNG2/TTYH1/ATCAY/MGAT5B/GPRIN1/KCNK9/FRMPD4/NSG2/DLGAP1/NEUROD2/DSCAM/VAT1L/GAP43/FUT9/ARPP21/DAB1/NWD2/TTC9B/CDK5R1/RNF182/BHLHE22/CHRM2/HECW1-IT1/CSMD1/CALN1/CNTN2/CEND1/HS6ST3/NKAIN3/LINC01551/SLC18A3/ELOVL2/CACNA1E/L1CAM/RORB/PCOTH/SYT3/MLLT11/SCRT2/SATB2-AS1/LINC01776/PIRT/LINC01122/LINC01102/CELSR1P1/SOX2-OT/LINC01322/NEUROG2-AS1/HS3ST5/MIR124-1HG/MIR9-3HG/LINC00609/LOC101927314,136
MANNO_MIDBRAIN_NEUROTYPES_HDA,MANNO_MIDBRAIN_NEUROTYPES_HDA,281/6250,304/7529,0.9243421052631579,1.1134994736842105,4.46535771386271,8.541241065563502e-7,9.956646727856881e-5,9.453163043992087e-5,TAC1/MAP3K9/NFIX/TENM1/SYT7/STMN4/IGF1/CNTN1/SYT13/NCDN/ANK1/LRRC7/SLC4A8/NNAT/TMCC3/LAMC2/SNAP91/CTNNA2/NAV3/ACSL4/ASNS/CNGB1/SLC6A15/CTTNBP2/PAK3/AMPH/ADCY2/CLUL1/RIMS1/SERTAD4/OPRK1/IGSF9/NLK/SLC17A6/ADA2/ACOT7/SEZ6L/RBFOX2/DAAM1/CHGA/CHRNA4/EEF1A2/PAK5/SLC32A1/CELF4/GLRA2/FGF9/SMPD3/SCG3/STMN2/FSD1/ATP1A3/MAST1/TMEM59L/TFR2/TSPAN13/ELAVL2/PLEKHA1/VWA5A/NECTIN1/PTPN5/ENO2/RIPOR2/SOBP/TRIM38/GABRG2/PRLR/DPYSL3/SLC4A3/EHBP1/SDC1/SLC1A4/CHD5/CD2/STMN1/SLC8A2/ELOVL4/OLFM3/GPR68/BCL11A/ELOVL3/OPTN/SLC12A5/TOX2/GDAP1L1/ATP8A1/DOK4/GRIA3/TMEM74B/GNAZ/FOXP2/CCDC136/TMOD2/UNC13A/SULT4A1/PLXNA3/CASZ1/GSE1/KIF3A/MAP1B/RAP1GAP2/DDC/SNAP25/SYT4/MTUS2/DCLK1/CHL1/VAV3/NREP/ACVR1B/PLXNC1/SCN2A/GARNL3/GABBR2/TUBB2B/GLCE/SHISAL1/PIANP/PPFIA2/TMEM132B/SRRM4/RTN1/ULK3/ZFHX3/CDH13/GNAL/CBLN2/ZNF697/CGN/KCNN3/COL8A1/TAGLN3/MED12L/EPHA5/ANK2/CRHBP/FAXC/CLVS2/SHROOM2/INA/KLHL35/KLHL1/GPM6A/PTPRO/AKR1C2/ZNF385D/PARP8/GFRA1/TMEM163/GRIA4/PRDM8/NR4A2/SCN3A/SEMA3D/UBASH3B/RETREG1/UCHL1/PIP4P2/GOLGA7B/ADCY8/KCNMA1/ATP2B2/CLSTN2/SYNJ1/SV2A/FNDC5/RALGDS/GNG3/ELAVL4/CAMK2N1/DIRAS3/NTNG1/SLC16A14/CDC42EP3/GABRB1/TMEM169/CADPS/GRIK3/ARHGEF3/EBF1/ANKRD55/FAT3/PGM2L1/PDZRN4/SVOP/SCN3B/PRKCB/CACNG2/NYAP1/PBX3/PRRT2/IRGQ/SPINT2/ATCAY/KIF5C/KCNAB1/SCN9A/LDB2/ROBO1/MYRIP/YWHAG/NSG2/PKIA/TPPP/DSCAM/ENC1/GAP43/NEGR1/FUT9/INSM1/JUP/ZCCHC12/TTC9B/SEZ6L2/CHST1/CHRNA7/CDK5R1/BASP1/SOX11/LY6H/SLITRK1/PLEKHM3/CDH4/SLITRK4/NRXN1/TH/HS3ST4/NTM/RGS6/CADM1/NEB/CSMD1/C2CD4C/TAFA1/TM2D3/CCSER1/BEX5/SLC24A3/GALNT17/GPRIN3/SV2B/DLK1/KCNIP4/NAP1L3/GNG2/AKR1C1/ERC2/PRKAR1B/SBK1/FBLL1/FAM217B/CPNE4/SRGAP1/MYO5A/KLHL14/CYRIA/DNM3/CACNA1E/GRIN3A/L1CAM/NALF1/PNMA8B/MUC19/C22orf42/DOK6/XKR4/MLLT11/MEG3/CD27-AS1/UBE2QL1/EBF2/APOL6/INHBA-AS1/MIAT/SHANK2-AS1/RTL9/DRAIC/MIR124-2HG/RASSF5/PTGES3L/CD24,281
