Pathway,Overlap_Count,Pathway_Size,Query_Size,P_Value,Odds_Ratio,Fold_Enrichment,Overlap_Genes
glutamatergic,1,31,67,0.09886713398569019,10.045568812203632,9.629272989889264,GRIA4
