"gene_id","mean_count","median_count","min_count","max_count","var_count","cv_count","zero_samples","pct_zeros","log_mean"
"ENSMUSG00000039801",1329.69090909091,1345,538,2095,149839.18047138,0.291113264877999,0,0,3.12407718991108
"ENSMUSG00000039804",1922.78181818182,1882,1114,2905,135807.47003367,0.191660149514277,0,0,3.28415581586566
"ENSMUSG00000039809",8854.50909090909,7145,3106,21493,20451277.3656566,0.510735130201169,0,0,3.9472135332299
"ENSMUSG00000039810",573.290909090909,559,366,907,10449.098989899,0.178305346903101,0,0,2.75913194154165
"ENSMUSG00000039813",89.4545454545455,80,31,220,1999.17845117845,0.499831206835674,0,0,1.9564303955875
"ENSMUSG00000039814",3.36363636363636,2,0,25,18.7912457912458,1.28875020593966,14,25.4545454545455,0.639848552217362
"ENSMUSG00000039824",600.945454545455,602,180,1116,62090.7562289562,0.414646897359527,0,0,2.77955713932564
"ENSMUSG00000039826",571.254545454545,541,401,862,13156.1562289562,0.200786653896115,0,0,2.7575892509892
"ENSMUSG00000039828",388.8,382,252,518,4039.79259259259,0.163475727225646,0,0,2.5908418347816
"ENSMUSG00000039830",1224.29090909091,1164,648,2262,111151.061952862,0.272315388225623,0,0,3.08823921132411
"ENSMUSG00000039831",460.981818181818,464,215,787,26862.6478114478,0.355541755642825,0,0,2.66462488374078
"ENSMUSG00000039834",899.854545454545,862,544,1643,66357.1636363636,0.286267201472171,0,0,2.95465467421325
"ENSMUSG00000039835",773.436363636364,766,257,1567,65601.5838383838,0.331155959876816,0,0,2.88898573706356
"ENSMUSG00000039838",2024.10909090909,1976,920,3755,367835.543434343,0.299635268568551,0,0,3.30644842325623
"ENSMUSG00000039840",1723.69090909091,1689,1074,2736,112870.291582492,0.194908344341935,0,0,3.23671127418951
"ENSMUSG00000039841",291.036363636364,294,92,465,4909.8505050505,0.240761410528513,0,0,2.46543693207633
"ENSMUSG00000039842",375.436363636364,374,227,604,6407.17643097643,0.213204814131032,0,0,2.57569156949436
"ENSMUSG00000039844",5660.16363636364,5552,3363,9176,2578424.95420875,0.283692765508454,0,0,3.75290570838091
"ENSMUSG00000039849",2453.4,2445,1630,3630,219589.8,0.191001914605538,0,0,3.38994534226889
"ENSMUSG00000039850",1177.81818181818,1146,731,1878,60438.632996633,0.208727207218199,0,0,3.07144682568689
"ENSMUSG00000039851",30.0545454545455,29,3,71,282.459932659933,0.559201414829007,0,0,1.49212517685874
"ENSMUSG00000039852",4688.74545454545,4505,2924,7062,877367.193265993,0.199771734074185,0,0,3.67114927114017
"ENSMUSG00000039853",16.2727272727273,14,1,48,106.239057239057,0.633405395159437,0,0,1.2373609157946
"ENSMUSG00000039860",1960.67272727273,1940,1162,3323,287331.890909091,0.273392632959036,0,0,3.29262655421869
"ENSMUSG00000039865",2.18181818181818,1,0,11,9.70707070707071,1.4279912291808,27,49.0909090909091,0.50267535919205
"ENSMUSG00000039873",66.0545454545454,64,24,126,465.904377104377,0.326772640099293,0,0,1.82642822288735
"ENSMUSG00000039878",9.38181818181818,8,0,45,70.5737373737374,0.895435991000396,3,5.45454545454545,1.0162734187516
"ENSMUSG00000039879",970.854545454545,970,403,1456,29415.3488215488,0.176657806290547,0,0,2.98760127024164
"ENSMUSG00000039883",2.29090909090909,0,0,18,12.9138047138047,1.56862543113823,28,50.9090909090909,0.517315885374941
"ENSMUSG00000039886",383.054545454545,366,201,607,7084.90437710438,0.219738611707241,0,0,2.58439290954367
"ENSMUSG00000039887",271.309090909091,273,145,391,3110.21750841751,0.205556414987146,0,0,2.43506214029608
"ENSMUSG00000039891",43.7272727272727,43,10,92,343.350168350168,0.423756371413746,0,0,1.65057241760914
"ENSMUSG00000039899",53.1272727272727,49,12,105,560.409427609428,0.445589752187547,0,0,1.73341614515248
"ENSMUSG00000039901",615.490909090909,619,409,836,10883.736026936,0.169499084660414,0,0,2.78992667677804
"ENSMUSG00000039903",47,46,14,101,428.037037037037,0.440192680267911,0,0,1.68124123737559
"ENSMUSG00000039904",3633.83636363636,3411,1743,7312,1577071.06531987,0.345589282298411,0,0,3.56048486417184
"ENSMUSG00000039908",130.254545454545,117,39,343,3617.26734006734,0.461739912080289,0,0,2.1181143523191
"ENSMUSG00000039910",1356.70909090909,1327,823,1995,84253.8397306397,0.213947943352676,0,0,3.13280672594811
"ENSMUSG00000039911",589.945454545455,586,251,969,39950.2006734007,0.338803293371903,0,0,2.7715473964766
"ENSMUSG00000039913",1225.65454545455,1072,597,2342,226965.193265993,0.388697323251186,0,0,3.0887222724852
"ENSMUSG00000039914",992.236363636364,992,610,1481,35449.8505050505,0.189754491711142,0,0,2.99705261124249
"ENSMUSG00000039917",3001.8,3008,2006,4596,295270.607407408,0.181020748140419,0,0,3.47752640719435
"ENSMUSG00000039929",381.072727272727,374,235,635,8798.55016835017,0.246148780892325,0,0,2.58214603842726
"ENSMUSG00000039934",112.727272727273,113,38,219,1392.79461279461,0.331065967617102,0,0,2.05586462453519
"ENSMUSG00000039936",726.2,711,385,1245,54971.6074074074,0.322859056687009,0,0,2.86165387021391
"ENSMUSG00000039942",32.0545454545455,31,0,84,387.571043771044,0.61416637911255,1,1.81818181818182,1.5192311893917
"ENSMUSG00000039943",1944.12727272727,1874,579,4147,716274.927946128,0.435326577159104,0,0,3.28894802316033
"ENSMUSG00000039952",4272.27272727273,4107,2507,6559,736749.053872054,0.200909662740691,0,0,3.63076061108771
"ENSMUSG00000039953",48379.0727272727,38793,20396,102775,448426831.513131,0.437711800599243,0,0,4.68466651687889
"ENSMUSG00000039954",484.563636363636,524,29,1645,191216.213468014,0.902425870705408,0,0,2.68624615517192
"ENSMUSG00000039956",4.07272727272727,1,0,26,36.5131313131313,1.48367647515774,20,36.3636363636364,0.705241513779354
"ENSMUSG00000039958",56.6909090909091,47,16,152,1015.32861952862,0.56206933584643,0,0,1.76110738260617
"ENSMUSG00000039959",1904.98181818182,1911,1193,2767,128917.573737374,0.188479979867882,0,0,3.28011875343716
"ENSMUSG00000039960",1460.2,1522,749,2228,150084.348148148,0.26531106170926,0,0,3.16470966353988
"ENSMUSG00000039962",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000039963",52.5818181818182,51,2,193,2114.80336700337,0.874579709685308,0,0,1.72901744635568
"ENSMUSG00000039967",1367.34545454545,1449,629,2363,170723.526599327,0.302181891549261,0,0,3.13619575386288
"ENSMUSG00000039968",832.563636363636,841,527,1197,19772.0282828283,0.168891647864364,0,0,2.92093876057268
"ENSMUSG00000039976",3293.03636363636,3344,1137,7810,3817812.14680135,0.593349732922248,0,0,3.51772838913836
"ENSMUSG00000039977",18.0363636363636,10,0,95,527.702356902357,1.27363661044399,16,29.0909090909091,1.2795839921846
"ENSMUSG00000039981",1.8,0,0,12,8.71851851851852,1.64039653051344,29,52.7272727272727,0.447158031342219
"ENSMUSG00000039982",1357.54545454545,1342,471,2754,299904.993265993,0.403401462483898,0,0,3.13307417372779
"ENSMUSG00000039983",1367.98181818182,1340,926,1924,60819.795959596,0.180277760407924,0,0,3.13639768018969
"ENSMUSG00000039985",8.69090909090909,8,0,27,38.0693602693603,0.709941530203898,3,5.45454545454545,0.986364519532328
"ENSMUSG00000039987",423.6,421,175,752,8839.20740740741,0.22194773165664,0,0,2.62797998982998
"ENSMUSG00000039988",2674,2632,1884,3758,246355.074074074,0.185617685433143,0,0,3.42732378635725
"ENSMUSG00000039989",2507.76363636364,2400,1497,4006,272442.85050505,0.20813787061831,0,0,3.39945974610596
"ENSMUSG00000039990",733.363636363636,724,470,1055,16886.0875420875,0.17719242281189,0,0,2.86591116367574
"ENSMUSG00000039994",143.363636363636,135,63,254,1955.38383838384,0.308444480065329,0,0,2.15945781293285
"ENSMUSG00000039997",14.9454545454545,12,1,57,126.682154882155,0.753092969115686,0,0,1.2026369038718
"ENSMUSG00000040003",4115.45454545455,4086,2827,5936,515674.956228956,0.174489866695489,0,0,3.61452332422531
"ENSMUSG00000040006",355.509090909091,343,199,514,5903.18047138047,0.216118686580331,0,0,2.55207060874978
"ENSMUSG00000040007",1802.38181818182,1733,1062,2727,159884.24040404,0.221848262276918,0,0,3.25608768677457
"ENSMUSG00000040009",2928.29090909091,2851,1921,4790,269237.469360269,0.177195843629493,0,0,3.46676250378787
"ENSMUSG00000040010",2718.30909090909,2266,1091,5951,1518068.77306397,0.45325946921686,0,0,3.43445857457791
"ENSMUSG00000040013",1.2,0,0,11,5.60740740740741,1.97333041374492,36,65.4545454545455,0.342422680822206
"ENSMUSG00000040016",130.454545454545,135,26,344,4437.21548821549,0.510617910618906,0,0,2.11877560780029
"ENSMUSG00000040017",0.0181818181818182,0,0,1,0.0181818181818182,7.41619848709566,54,98.1818181818182,0.00782533751195653
"ENSMUSG00000040018",857.490909090909,818,615,1250,25108.736026936,0.184791887302352,0,0,2.93373570060054
"ENSMUSG00000040021",1076.2,1048,463,1621,56810.8666666667,0.221473984785553,0,0,3.03229634473947
"ENSMUSG00000040022",2037.27272727273,1877,1040,3382,304112.942760943,0.270687549488769,0,0,3.30926229351985
"ENSMUSG00000040025",1365.23636363636,1370,952,1784,51286.9245791246,0.165880555597492,0,0,3.13552584029936
"ENSMUSG00000040026",0.181818181818182,0,0,6,0.707070707070707,4.62481230850387,50,90.9090909090909,0.0725506671486117
"ENSMUSG00000040028",1520.85454545455,1512,1022,2257,67367.7562289562,0.170662601416541,0,0,3.18237314578201
"ENSMUSG00000040029",1808.41818181818,1804,1037,2646,171903.914478114,0.229268304017912,0,0,3.2575389499818
"ENSMUSG00000040033",599.763636363636,583,358,1102,21250.369023569,0.243054187129234,0,0,2.77870363737068
"ENSMUSG00000040034",100.454545454545,93,36,178,1073.47474747475,0.326156714302359,0,0,2.00627150944333
"ENSMUSG00000040035",12836.4,11617,4963,26407,24007593.7259259,0.381707835193429,0,0,4.10847707357769
"ENSMUSG00000040037",7726.50909090909,7643,4359,13244,4629473.51380471,0.27847260786194,0,0,3.8880395246547
"ENSMUSG00000040040",449.745454545455,413,256,687,11343.4154882155,0.236812780559937,0,0,2.6539313558586
"ENSMUSG00000040043",377.872727272727,360,171,686,18648.1501683502,0.361386837680141,0,0,2.57849334420016
"ENSMUSG00000040044",873.218181818182,854,514,1336,48704.395959596,0.252732626592888,0,0,2.94161983461897
"ENSMUSG00000040046",12.2181818181818,0,0,589,6286.95151515152,6.48953340011291,33,60,1.12117172136479
"ENSMUSG00000040048",3522.90909090909,3426,1830,5162,699089.787878788,0.237336778279595,0,0,3.5470246960437
"ENSMUSG00000040054",1893.96363636364,1869,1209,2998,129454.665319865,0.189970959709906,0,0,3.277600880437
"ENSMUSG00000040055",1610.30909090909,1718,467,3082,426362.254545455,0.405489983172205,0,0,3.20717885736545
"ENSMUSG00000040061",114.818181818182,110,35,235,2238.89225589226,0.412103147648396,0,0,2.06377674284111
"ENSMUSG00000040065",0.2,0,0,6,0.94074074074074,4.84958952062115,52,94.5454545454545,0.0791812460476248
"ENSMUSG00000040078",615.963636363636,595,322,823,14909.8875420875,0.198235810009581,0,0,2.79025956761183
"ENSMUSG00000040084",44.2181818181818,43,6,100,459.062626262626,0.484546083230687,0,0,1.65531309577569
"ENSMUSG00000040086",4.47272727272727,1,0,34,44.7723905723906,1.49600389489386,17,30.9090909090909,0.7382038060996
"ENSMUSG00000040093",113.763636363636,107,44,185,1462.10976430976,0.336113938801213,0,0,2.05980430070712
"ENSMUSG00000040097",11740.8545454545,11817,6333,16960,6603811.08956229,0.218875732685304,0,0,4.06973669616618
"ENSMUSG00000040102",968,956,553,1481,35384.3703703704,0.194325761740209,0,0,2.98632377705077
"ENSMUSG00000040105",1753.63636363636,1743,1086,2824,156813.198653199,0.225814468233892,0,0,3.24418712557137
"ENSMUSG00000040111",6542.50909090909,5619,3608,13771,5396140.18047138,0.355056343989152,0,0,3.81581071011522
"ENSMUSG00000040112",413.763636363636,419,275,605,7801.33198653199,0.213467645456757,0,0,2.61780067341882
"ENSMUSG00000040113",31.1818181818182,29,1,113,360.040404040404,0.608519059422712,0,0,1.50761057686756
"ENSMUSG00000040118",4706.38181818182,4484,2795,9246,1532547.68484848,0.263038815743881,0,0,3.67277942558604
"ENSMUSG00000040121",11.6181818181818,11,0,31,52.5367003367003,0.623868743656934,1,1.81818181818182,1.10099678096061
"ENSMUSG00000040123",981.145454545455,974,547,1650,59608.4599326599,0.248840207316835,0,0,2.99217581103391
"ENSMUSG00000040124",313.563636363636,318,107,469,7595.88013468014,0.277947875685671,0,0,2.49770851663632
"ENSMUSG00000040125",5332.16363636364,4785,1924,13933,6219315.99124579,0.467700509157047,0,0,3.72698490925563
"ENSMUSG00000040127",1.32727272727273,0,0,13,6.77979797979798,1.96177052897337,36,65.4545454545455,0.366847280153624
"ENSMUSG00000040128",1510.89090909091,1498,901,2078,68493.098989899,0.173216915236678,0,0,3.17952045565654
"ENSMUSG00000040132",0.0181818181818182,0,0,1,0.0181818181818182,7.41619848709566,54,98.1818181818182,0.00782533751195653
"ENSMUSG00000040133",482.472727272727,475,272,676,7568.80942760943,0.180318803181395,0,0,2.68437198053065
"ENSMUSG00000040134",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000040136",742.327272727273,526,239,1824,176137.187205387,0.565366552493741,0,0,2.87118006738881
"ENSMUSG00000040138",205.927272727273,206,118,328,2206.40202020202,0.2281016650391,0,0,2.3158177338479
"ENSMUSG00000040139",35.1090909090909,33,12,78,163.321212121212,0.364000275999224,0,0,1.55761655466512
"ENSMUSG00000040140",23.5636363636364,22,0,75,363.806060606061,0.809454893279689,1,1.81818181818182,1.39029265952779
"ENSMUSG00000040146",105.618181818182,107,46,179,972.721885521885,0.295294703005152,0,0,2.02783127213883
"ENSMUSG00000040147",847.309090909091,872,510,1210,26370.8841750842,0.191655143748827,0,0,2.92855412114583
"ENSMUSG00000040148",4.56363636363636,0,0,106,232.509764309764,3.34125457156185,38,69.0909090909091,0.745358736987336
"ENSMUSG00000040151",2344.09090909091,2300,1622,3635,178845.454545454,0.180411618567073,0,0,3.37015968310708
"ENSMUSG00000040152",55.1636363636364,51,12,146,790.176430976431,0.509576215222951,0,0,1.74945521880721
"ENSMUSG00000040154",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000040158",55.3454545454545,55,25,90,253.193265993266,0.287504149273697,0,0,1.75085888674504
"ENSMUSG00000040163",0.181818181818182,0,0,9,1.48484848484849,6.70198975429438,53,96.3636363636364,0.0725506671486117
"ENSMUSG00000040164",698.272727272727,380,105,1753,299157.646464647,0.783294314024816,0,0,2.84464659040822
"ENSMUSG00000040165",0.436363636363636,0,0,12,3.17643097643098,4.08433314794159,49,89.0909090909091,0.157264401796198
"ENSMUSG00000040167",646.418181818182,638,416,915,11904.3218855219,0.168786911857899,0,0,2.81118489178022
"ENSMUSG00000040170",60.7090909090909,57,18,153,805.580471380471,0.467520582399603,0,0,1.79034914848741
"ENSMUSG00000040174",157.981818181818,159,72,258,1258.64781144781,0.224566517815764,0,0,2.2013474594474
"ENSMUSG00000040177",585.763636363636,586,362,836,12549.6282828283,0.191246292003147,0,0,2.76846319137445
"ENSMUSG00000040181",242.6,233,84,486,8928.20740740741,0.389485540040104,0,0,2.38667728396084
"ENSMUSG00000040183",1899.65454545455,2010,654,3432,737264.6006734,0.451998569000599,0,0,3.27890318859805
"ENSMUSG00000040187",69.1454545454545,66,12,142,754.385858585859,0.397221853378865,0,0,1.84599953381362
"ENSMUSG00000040188",652.690909090909,663,409,974,15879.661952862,0.19306922919553,0,0,2.81537244525488
"ENSMUSG00000040189",60.6363636363636,52,18,153,801.161616161616,0.466795776789162,0,0,1.78983700870884
"ENSMUSG00000040195",123.563636363636,115,21,248,2100.2505050505,0.370889781580759,0,0,2.09539127802514
"ENSMUSG00000040197",0.0181818181818182,0,0,1,0.0181818181818182,7.41619848709567,54,98.1818181818182,0.00782533751195653
"ENSMUSG00000040204",7.92727272727273,4,0,58,142.624242424242,1.50651297184702,16,29.0909090909091,0.950718802628725
"ENSMUSG00000040205",3.25454545454545,0,0,21,25.6747474747475,1.55690727826749,29,52.7272727272727,0.628853167915899
"ENSMUSG00000040209",2312.16363636364,2207,1517,3814,245280.620875421,0.21419683616178,0,0,3.36420635644379
"ENSMUSG00000040212",30.7272727272727,24,6,116,440.572390572391,0.683100532229021,0,0,1.50143274180095
"ENSMUSG00000040213",190.745454545455,167,92,339,4744.26734006734,0.361102403632551,0,0,2.2827250775012
"ENSMUSG00000040217",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000040219",93.0363636363636,89,19,232,3092.03569023569,0.597681098504478,0,0,1.97329582671411
"ENSMUSG00000040220",533.072727272727,539,288,775,14273.1797979798,0.224116537556699,0,0,2.72760040104089
"ENSMUSG00000040225",5153.78181818182,5558,1868,8846,2956769.3959596,0.333643522858687,0,0,3.71221028801624
"ENSMUSG00000040229",355.563636363636,317,118,692,19131.8430976431,0.389010269252933,0,0,2.55213705019134
"ENSMUSG00000040231",0.527272727272727,0,0,6,1.4020202020202,2.24564874834967,41,74.5454545454545,0.183916596567638
"ENSMUSG00000040234",1608.56363636364,1513,852,2712,178923.028282828,0.26296313780286,0,0,3.20670815180463
"ENSMUSG00000040236",1155.83636363636,1154,755,1684,49609.5097643098,0.192701952065556,0,0,3.0632719316434
"ENSMUSG00000040242",2654.65454545455,2601,1906,4404,274948.267340067,0.197522912164618,0,0,3.4241715801988
"ENSMUSG00000040247",13.6363636363636,12,0,38,108.902356902357,0.765279475026685,2,3.63636363636364,1.16543319087362
"ENSMUSG00000040249",15834.5454545455,16219,8230,24930,12156848.5117845,0.22019370621948,0,0,4.19963302721657
"ENSMUSG00000040250",561.109090909091,537,334,875,18794.3212121212,0.244323936746807,0,0,2.74982060913163
"ENSMUSG00000040253",124.509090909091,123,63,211,1372.32861952862,0.297528106305411,0,0,2.09867518389406
"ENSMUSG00000040254",269.763636363636,259,88,587,9944.62828282828,0.369667159148084,0,0,2.43259033805211
"ENSMUSG00000040258",213.163636363636,156,45,699,24017.9171717172,0.727033715160773,0,0,2.33074573228821
"ENSMUSG00000040260",3230.70909090909,3145,1972,5054,488722.83973064,0.21638814507248,0,0,3.50943225993079
"ENSMUSG00000040263",740.290909090909,784,452,945,18056.0249158249,0.18151338523743,0,0,2.86998867413245
"ENSMUSG00000040264",0.272727272727273,0,0,6,1.01683501683502,3.69740204643803,49,89.0909090909091,0.104735350520013
"ENSMUSG00000040265",6579.12727272727,5852,2746,13704,7526173.48350168,0.416983456074582,0,0,3.81823429381283
"ENSMUSG00000040268",2845.01818181818,2800,1929,4223,312822.721885522,0.196591211505809,0,0,3.45423767025216
"ENSMUSG00000040269",245.4,247,72,412,6207.76296296296,0.32106502927249,0,0,2.39164070349239
"ENSMUSG00000040270",266.690909090909,243,100,578,9190.14343434343,0.359461955877737,0,0,2.42763362259264
"ENSMUSG00000040272",109.545454545455,100,33,203,1465.17845117845,0.349422526548099,0,0,2.04354088977849
"ENSMUSG00000040274",41.6,38,10,80,337.281481481481,0.441471749690407,0,0,1.62940959910272
"ENSMUSG00000040276",14577.0363636364,14283,7298,25972,16483627.813468,0.278520497858571,0,0,4.16369902920351
"ENSMUSG00000040280",67.9818181818182,62,14,149,801.314478114478,0.416398080795232,0,0,1.8387346370584
"ENSMUSG00000040282",359.254545454545,335,152,628,14967.6747474747,0.340545304775192,0,0,2.55660946916229
"ENSMUSG00000040283",1.61818181818182,0,0,13,10.0922558922559,1.96321023562126,35,63.6363636363636,0.417999802601006
"ENSMUSG00000040284",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000040287",20.9818181818182,20,1,53,145.092255892256,0.574088698257988,0,0,1.34206361136653
"ENSMUSG00000040289",1498.05454545455,1445,972,2243,97587.7932659933,0.208530758089911,0,0,3.17581743562276
"ENSMUSG00000040296",141.072727272727,134,57,305,2311.55016835017,0.340807072990737,0,0,2.15251071739452
"ENSMUSG00000040297",1380.83636363636,1439,655,2158,175828.583838384,0.303670443450308,0,0,3.14045661715003
"ENSMUSG00000040298",26.8909090909091,22,1,88,401.987878787879,0.745591579300922,0,0,1.44546267011872
"ENSMUSG00000040302",279.872727272727,275,159,398,3093.15016835017,0.198719242307917,0,0,2.44850957127709
"ENSMUSG00000040310",50.9636363636364,18,0,185,3105.59124579124,1.09348225232769,2,3.63636363636364,1.71569953496071
"ENSMUSG00000040312",128.127272727273,123,39,295,2792.59461279461,0.412441507858992,0,0,2.11101797847135
"ENSMUSG00000040314",0.0181818181818182,0,0,1,0.0181818181818182,7.41619848709566,54,98.1818181818182,0.00782533751195653
"ENSMUSG00000040321",770.381818181818,744,521,1202,26526.9811447811,0.21141601860413,0,0,2.88726939813339
"ENSMUSG00000040322",76.3454545454545,72,27,174,902.082154882155,0.393404986743755,0,0,1.88843479607247
"ENSMUSG00000040323",17.7090909090909,16,4,38,65.7656565656566,0.45793444618219,0,0,1.27205268526819
"ENSMUSG00000040325",1267.61818181818,1270,757,2042,89236.832996633,0.235658774368373,0,0,3.10333093140854
"ENSMUSG00000040327",3051.94545454545,3001,2289,4500,286339.608080808,0.175333113781241,0,0,3.48471904504496
"ENSMUSG00000040328",0.163636363636364,0,0,4,0.361616161616161,3.67488790269767,49,89.0909090909091,0.0658172844896433
"ENSMUSG00000040329",1.41818181818182,1,0,8,4.87744107744108,1.5572706646422,26,47.2727272727273,0.383488951472842
"ENSMUSG00000040331",950.636363636364,963,513,1272,27169.1616161616,0.173389859920558,0,0,2.97847102880962
"ENSMUSG00000040339",2792.83636363636,2462,559,7999,4225031.80606061,0.7359859112227,0,0,3.44620096568263
"ENSMUSG00000040340",2.45454545454545,1,0,12,10.3636363636364,1.31155045997228,21,38.1818181818182,0.538390911458585
"ENSMUSG00000040345",27.7636363636364,27,2,67,179.29494949495,0.482289359651724,0,0,1.45884378966741
"ENSMUSG00000040350",67.6727272727273,66,32,111,344.372390572391,0.274220856768962,0,0,1.83678429533328
"ENSMUSG00000040351",1971.94545454545,1936,1047,3271,227636.348821549,0.241950156684676,0,0,3.29511507860375
"ENSMUSG00000040354",1568.56363636364,1559,986,2171,78361.5468013468,0.178463480003237,0,0,3.19577892842173
"ENSMUSG00000040356",2341.61818181818,2280,1681,3374,138832.981144781,0.159122005236992,0,0,3.36970150966305
"ENSMUSG00000040359",1111.49090909091,1103,479,1795,142836.847138047,0.340027633381161,0,0,3.04629647075608
"ENSMUSG00000040363",1141.34545454545,1052,597,2034,102357.971043771,0.28031331070006,0,0,3.05779745795147
"ENSMUSG00000040364",14.4,7,0,79,292.948148148148,1.18859222866968,12,21.8181818181818,1.18752072083646
"ENSMUSG00000040365",1893.03636363636,1909,1272,2788,116106.294949495,0.179998516928424,0,0,3.27738831277444
"ENSMUSG00000040367",6.27272727272727,5,0,23,28.2760942760943,0.847721708848918,3,5.45454545454545,0.861697301833719
"ENSMUSG00000040370",578.836363636364,591,222,929,55772.8060606061,0.407995563995717,0,0,2.76330544805141
"ENSMUSG00000040372",97.3818181818182,91,8,282,2350.87003367003,0.497893470887301,0,0,1.99291484443834
"ENSMUSG00000040373",400.418181818182,419,108,1087,51852.8033670034,0.568685730730566,0,0,2.6035970395129
"ENSMUSG00000040374",654.654545454545,637,359,984,28460.8599326599,0.257698458874635,0,0,2.81667507638798
"ENSMUSG00000040380",16.5818181818182,13,1,79,194.321885521886,0.840676115978556,0,0,1.24506378458876
"ENSMUSG00000040383",1496.30909090909,1442,660,2401,146489.921212121,0.255789408824569,0,0,3.17531146141185
"ENSMUSG00000040385",7001.67272727273,6207,4071,14229,4977212.37239057,0.318633386193886,0,0,3.84526382989493
"ENSMUSG00000040387",605.363636363636,594,292,955,22975.1245791246,0.250387479120479,0,0,2.78273314875832
"ENSMUSG00000040389",4430.49090909091,4452,2911,6120,483952.476767677,0.157018024356931,0,0,3.64654986271499
"ENSMUSG00000040390",7723.14545454545,7013,3602,14168,8095690.53400673,0.368411123960907,0,0,3.88785044344911
"ENSMUSG00000040396",1292.14545454545,1290,921,1840,45683.4228956229,0.165412343311652,0,0,3.11164737759006
"ENSMUSG00000040405",0.109090909090909,0,0,2,0.136026936026936,3.38083438699138,50,90.9090909090909,0.0449671455165232
"ENSMUSG00000040407",4012.29090909091,3997,982,9917,5511209.50639731,0.58510127790824,0,0,3.60350064132712
"ENSMUSG00000040410",514.709090909091,512,277,752,17366.136026936,0.256029353933198,0,0,2.71240478720826
"ENSMUSG00000040412",1474.69090909091,1361,701,3071,315709.476767677,0.381015642802684,0,0,3.16899540184102
"ENSMUSG00000040413",0.0363636363636364,0,0,1,0.0356902356902357,5.19526137366935,53,96.3636363636364,0.0155121661782476
"ENSMUSG00000040414",884.018181818182,868,445,1497,33344.5737373737,0.20656245551314,0,0,2.9469521929376
"ENSMUSG00000040415",5278.58181818182,5271,3581,7426,855782.729292929,0.175252612730556,0,0,3.72259952457009
"ENSMUSG00000040420",625.163636363636,612,234,1311,39259.5097643098,0.316941221566431,0,0,2.7966878429277
"ENSMUSG00000040423",953.327272727273,909,593,1442,40238.8538720539,0.210416980239447,0,0,2.979697335255
"ENSMUSG00000040424",8.36363636363636,6,0,29,51.0875420875421,0.85459896412528,2,3.63636363636364,0.971444539546947
"ENSMUSG00000040428",64.5818181818182,20,1,258,4426.47003367003,1.03019276761609,0,0,1.81678345282412
"ENSMUSG00000040429",37.9818181818182,37,7,71,270.499663299663,0.433019659266255,0,0,1.59086209152649
"ENSMUSG00000040430",2627.14545454545,2522,1699,3700,242054.756228956,0.187271932348784,0,0,3.41964939755378
"ENSMUSG00000040432",2.81818181818182,1,0,18,15.2626262626263,1.38626298187597,20,36.3636363636364,0.581856605239675
"ENSMUSG00000040433",1661.30909090909,1596,1246,2341,74151.0693602693,0.163911063330134,0,0,3.22071177997483
"ENSMUSG00000040434",5.89090909090909,4,0,42,49.8026936026936,1.19796490538507,6,10.9090909090909,0.838276520473829
"ENSMUSG00000040435",424.781818181818,419,294,746,7133.24781144782,0.198828088099869,0,0,2.62918711217065
"ENSMUSG00000040441",67.0909090909091,53,15,228,1999.49158249158,0.666493799444008,0,0,1.83308913254124
"ENSMUSG00000040446",2250.81818181818,2038,1172,3686,359007.262626263,0.266201931626071,0,0,3.35253332142761
"ENSMUSG00000040447",1412.87272727273,1391,700,2455,158815.594612795,0.282061317703996,0,0,3.15041031728912
"ENSMUSG00000040451",1207.96363636364,1168,707,1738,47146.6282828283,0.179751059489236,0,0,3.08241323819401
"ENSMUSG00000040452",346.763636363636,232,92,1027,55714.4430976431,0.680691532712118,0,0,2.54128416837327
"ENSMUSG00000040455",1314.32727272727,1239,628,2236,121529.594612795,0.265239075117043,0,0,3.11903382511149
"ENSMUSG00000040456",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000040459",1851.32727272727,1713,944,3834,470463.964983165,0.370492979776297,0,0,3.26771772110545
"ENSMUSG00000040462",5901.92727272727,5780,3528,9130,1209008.10572391,0.186303387981497,0,0,3.77106743251006
"ENSMUSG00000040463",1820.87272727273,1761,1028,2846,186703.742760943,0.237299553413762,0,0,3.26051803467113
"ENSMUSG00000040464",178.127272727273,175,69,335,3869.89090909091,0.349235949645504,0,0,2.25316171367282
"ENSMUSG00000040466",193.218181818182,181,84,321,2670.09966329966,0.267433461069821,0,0,2.28828988413887
"ENSMUSG00000040467",0.309090909090909,0,0,8,1.81010101010101,4.3527645256507,50,90.9090909090909,0.116969806937025
"ENSMUSG00000040471",3.85454545454545,1,0,26,32.7562289562289,1.48481989359812,20,36.3636363636364,0.686148571870331
"ENSMUSG00000040472",1170.32727272727,1142,726,1709,42788.0760942761,0.176747815146961,0,0,3.06867825534692
"ENSMUSG00000040473",278.418181818182,265,101,524,5545.39595959596,0.267466064663777,0,0,2.44625466235939
"ENSMUSG00000040478",3.25454545454545,0,0,67,127.045117845118,3.46328832395453,41,74.5454545454545,0.628853167915899
