TF,Activity_Score,P_value,FDR,Significant
NR2F1,-1.6116005858333262,0.10704888313659211,0.4768541157902739,FALSE
HMBOX1,-1.5995792529890984,0.10969195404044614,0.4775063484751824,FALSE
PRDM1,-1.5857550908928535,0.11279487669815812,0.4775063484751824,FALSE
SREBF1,1.5846656546807958,0.1130423192308595,0.4775063484751824,FALSE
BATF,1.5649869906739236,0.11758595971043526,0.48475175965752576,FALSE
TCF7L2,1.546310012199996,0.12202971508596841,0.48475175965752576,FALSE
E2F5,1.5359833600162534,0.12454246150864749,0.48475175965752576,FALSE
JUND,1.5323487656779606,0.1254363932525667,0.48475175965752576,FALSE
GATA6,-1.5290290231069321,0.1262572491213917,0.48475175965752576,FALSE
ZNF639,-1.5275309743779444,0.1266290310942108,0.48475175965752576,FALSE
KLF6,1.5076818917636161,0.13163596226310256,0.4961663192993866,FALSE
PDX1,1.4855878993901916,0.137388157678943,0.510001494414258,FALSE
BCL6,-1.4263029425464497,0.15378091561140111,0.5511991375616389,FALSE
IRF1,-1.4256481633753006,0.15396992629916972,0.5511991375616389,FALSE
TFAP4,-1.4212789675111983,0.15523567547654318,0.5511991375616389,FALSE
RUNX3,-1.407658209088974,0.15923230214728804,0.5573130575155081,FALSE
NFATC1,1.3645813608766415,0.172384666352176,0.5790312033606084,FALSE
FOXO4,1.364561647576242,0.1723908658885286,0.5790312033606084,FALSE
ATF3,-1.3610183397645341,0.17350789380629192,0.5790312033606084,FALSE
FOXK2,1.3544570671086535,0.17559060168377152,0.5790312033606084,FALSE
ARID2,1.347383074749793,0.1778568887961679,0.5790312033606084,FALSE
PROX1,-1.3362446590374994,0.181469318401183,0.5790312033606084,FALSE
USF1,1.3346795931471824,0.18198123534190552,0.5790312033606084,FALSE
CTCF,-1.3047545014239579,0.1919764564791736,0.6030029722743273,FALSE
RFX1,-1.290200922940864,0.19698090579190483,0.610890150873629,FALSE
MYC,1.2739310257422347,0.20268786171546607,0.617317446443689,FALSE
TFAP2C,-1.265637429084797,0.20564291930715534,0.617317446443689,FALSE
ATF1,1.2622916331894174,0.2068438662434991,0.617317446443689,FALSE
ZBTB11,1.255955697679934,0.2091320328768416,0.617317446443689,FALSE
ZNF263,1.2368110276638555,0.21615724706949557,0.6224208182369684,FALSE
ARNT,1.2330949817664383,0.2175403295085039,0.6224208182369684,FALSE
TBX21,1.222888917023466,0.2213716551520114,0.6224208182369684,FALSE
HBP1,-1.2150007633163205,0.22436580025236313,0.6224208182369684,FALSE
MYB,-1.2069835796020771,0.2274384677602864,0.6224208182369684,FALSE
REST,1.2063720496782224,0.22767406809427537,0.6224208182369684,FALSE
FOXO3,1.191861139936243,0.23331569762463938,0.6224208182369684,FALSE
CREB1,-1.1914303276220726,0.2334846930089004,0.6224208182369684,FALSE
SNAI2,-1.190817165930156,0.23372536848082076,0.6224208182369684,FALSE
MXI1,-1.1497639128541775,0.25024112228644224,0.6533037659938643,FALSE
E2F3,1.1458833637136197,0.25184341567204394,0.6533037659938643,FALSE
NFIC,1.1423179842719415,0.25332186844660043,0.6533037659938643,FALSE
IRF4,1.1238042880342172,0.26109606197837226,0.6663389081739709,FALSE
MITF,-1.1052345847717377,0.2690579545768597,0.6795793698075322,FALSE
WT1,1.0689916068349374,0.285073451397409,0.7090921999213599,FALSE
E2F6,-1.0526385943699275,0.2925066616662883,0.7090921999213599,FALSE
SOX10,-1.0506617567823366,0.2934139663220152,0.7090921999213599,FALSE
MAF,-1.050551791574784,0.2934644921864007,0.7090921999213599,FALSE
IRF9,-1.0467521697794642,0.29521389547746413,0.7090921999213599,FALSE
BHLHE22,1.0284885323934976,0.3037200823927969,0.7224409726818956,FALSE
LYL1,-1.0203143851691319,0.307579383114095,0.7245860467591662,FALSE
EHF,-1.0028637456142595,0.31592660706929643,0.7327357209689531,FALSE
