TF,Activity_Score,P_value,FDR,Significant
KLF6,-1.476454600278734,0.1398218943522311,0.455783058213117,FALSE
NFYB,1.4635510039043478,0.14331666811996857,0.46118568843733476,FALSE
HOXB13,1.4355777459306496,0.15112253092504416,0.4801488007871656,FALSE
JUND,-1.4190915939905338,0.15587231432105164,0.48904938618229954,FALSE
ZNF384,-1.4042513002701549,0.16024403050038602,0.49273692016613724,FALSE
E2F3,-1.4018038966164257,0.16097381455626794,0.49273692016613724,FALSE
NFYA,1.392891430880762,0.16365262409688877,0.4949013090158925,FALSE
ONECUT1,1.3819383694949399,0.1669906253942553,0.49898389254712,FALSE
ZNF592,-1.3586158927473801,0.17426833641535716,0.5146041463559371,FALSE
E2F1,1.3397048509201501,0.18034131985524063,0.5263450149263418,FALSE
TEAD2,-1.319184832047599,0.1871073278891941,0.5337270661903242,FALSE
JUN,-1.314469416770319,0.18868828349434946,0.5337270661903242,FALSE
KLF4,-1.2962282366750837,0.19489686412296547,0.5337270661903242,FALSE
FOXO4,-1.2945502992116777,0.19547540700315583,0.5337270661903242,FALSE
GRHL2,-1.294420579854049,0.19552018584289968,0.5337270661903242,FALSE
BCL11A,-1.2941053200634292,0.19562904418131405,0.5337270661903242,FALSE
THAP1,-1.2589077781404876,0.20806364406184072,0.5559885636086086,FALSE
JUNB,-1.2543027605840014,0.209731980924693,0.5559885636086086,FALSE
DUX4,1.252373168772169,0.21043391849728213,0.5559885636086086,FALSE
YY1,1.2399129372490356,0.21500759818431353,0.5621552827527364,FALSE
SNAPC4,-1.2307221666728785,0.21842679458826114,0.5652074787799335,FALSE
KLF3,1.211049560063957,0.22587641107291015,0.5785201957071474,FALSE
FOS,-1.1904321479641142,0.23387658385071397,0.5833965169097354,FALSE
CREB1,1.1858804424790645,0.23566951771142314,0.5833965169097354,FALSE
VDR,1.1855115716425275,0.23581524218702155,0.5833965169097354,FALSE
IRF2,-1.1735935672773383,0.24055785902995475,0.5833965169097354,FALSE
TFAP4,-1.171229948807144,0.24150636021922625,0.5833965169097354,FALSE
BACH2,1.1656253292287917,0.24376596231493838,0.5833965169097354,FALSE
BHLHE22,1.1649225721000693,0.24405033575905266,0.5833965169097354,FALSE
HNF4A,-1.147103510616257,0.251338843135464,0.5935038632256926,FALSE
SOX11,1.1430745906977977,0.25300762296872154,0.5935038632256926,FALSE
GATA2,-1.1259728226026542,0.26017702305755214,0.5976368734433132,FALSE
FOXK2,-1.1077078907857654,0.2679879904437932,0.5976368734433132,FALSE
OTX2,1.1047544101920796,0.26926601987735993,0.5976368734433132,FALSE
SOX10,1.1014697415305246,0.27069226671034513,0.5976368734433132,FALSE
TCF3,-1.0928303079889452,0.27446831188147686,0.5976368734433132,FALSE
HHEX,-1.0925637130657486,0.27458540220516686,0.5976368734433132,FALSE
MAX,-1.090900914762362,0.27531648457459734,0.5976368734433132,FALSE
ZEB1,1.0903362329711404,0.27556506006510745,0.5976368734433132,FALSE
RUNX3,-1.0888983489514392,0.27619871442001726,0.5976368734433132,FALSE
GABPA,1.0805375419467964,0.27990287846816675,0.6000435168983003,FALSE
ARID2,1.0756313268259814,0.28209217129083436,0.6000435168983003,FALSE
TP73,-1.0606036562708985,0.28887006024915446,0.6092973539709057,FALSE
SREBF2,1.0229600998018928,0.3063267115225481,0.6407333716013298,FALSE
SMAD5,1.0151999397897875,0.31001052930295814,0.64074716706504,FALSE
CTCF,-1.0122074767126186,0.3114388620794218,0.64074716706504,FALSE
PROX1,-0.9990764391620663,0.31775766362553676,0.6481735221155591,FALSE
ETV1,0.9940198285530694,0.32021321411286585,0.6481735221155591,FALSE
MEF2B,0.9757147755577643,0.3292058280635996,0.6554161744501074,FALSE
NFE2,-0.9674969195928484,0.3332956804245242,0.6554161744501074,FALSE
ZNF143,-0.9656882614469792,0.33420019508567217,0.6554161744501074,FALSE
AR,0.9641507657677868,0.3349703440806429,0.6554161744501074,FALSE
FOXJ2,0.9604130821411321,0.33684735658989584,0.6554161744501074,FALSE
IRF4,-0.9140272427681226,0.36070253101031136,0.6941281647143674,FALSE
SP2,-0.9110404482022963,0.36227406206208024,0.6941281647143674,FALSE
ERG,-0.896552377768164,0.36995781928706717,0.6998908290506781,FALSE
TP53,-0.8907309432324034,0.3730735302648039,0.6998908290506781,FALSE
AHR,-0.8896629445094553,0.37364689678402735,0.6998908290506781,FALSE
IKZF1,0.870880464240914,0.3838194246083647,0.713563778945377,FALSE
HNF1B,-0.865741079372652,0.3866321670779732,0.713563778945377,FALSE
ATF7,-0.8541027758302991,0.3930480460316674,0.720109923751449,FALSE
USF2,-0.8487777178751753,0.39600499111967596,0.7202699476162222,FALSE
SIX5,-0.8433451994429517,0.39903541082969884,0.7205603461744922,FALSE
RFX1,-0.8222759836965852,0.4109198420718967,0.7247871939424526,FALSE
HNF4G,-0.8213178959809018,0.41146521665379365,0.7247871939424526,FALSE
ZFX,0.8092458826332019,0.4183737278548541,0.7247871939424526,FALSE
HSF1,0.8067033129742679,0.41983743495141534,0.7247871939424526,FALSE
STAT5B,-0.8040618622623646,0.4213612487452942,0.7247871939424526,FALSE
MYB,-0.8031998738236242,0.4218592184338379,0.7247871939424526,FALSE
FOXM1,-0.7908531644158564,0.42902968179371986,0.7247871939424526,FALSE
CEBPG,0.7863205107493277,0.43167973916628594,0.7247871939424526,FALSE
HNF1A,-0.7861132961384493,0.4318011154084625,0.7247871939424526,FALSE
HOXA9,-0.7844320075167288,0.432786663425036,0.7247871939424526,FALSE
EHF,-0.7814976461429433,0.4345098606004198,0.7247871939424526,FALSE
NFATC1,-0.7789191275344686,0.43602735571836787,0.7247871939424526,FALSE
ETV4,-0.773562150907981,0.43918976181498953,0.7252409882602788,FALSE
TCF7,0.764547908290448,0.44454079833596255,0.7275558239532135,FALSE
KDM5B,-0.7614491632168516,0.4463888322262744,0.7275558239532135,FALSE
TFAP2C,-0.7532200966681875,0.45131766480684504,0.7299888409121326,FALSE
RUNX2,0.7448974071850328,0.4563337426965708,0.7299888409121326,FALSE
MITF,0.7427089174390391,0.45765792968609453,0.7299888409121326,FALSE
ELF5,0.7396458915375275,0.4595148879048484,0.7299888409121326,FALSE
FOXP2,0.7267962770595309,0.4673507640667717,0.7377675583695579,FALSE
GFI1B,-0.7052585290786961,0.480649363492916,0.745820947643307,FALSE
ARNT,0.7024383901404364,0.482405810997171,0.745820947643307,FALSE
RUNX1,-0.6991870128887349,0.4844351657326786,0.745820947643307,FALSE
NR4A1,-0.6965609983147303,0.48607757094754533,0.745820947643307,FALSE
MAF,-0.6945947481831901,0.4873093044362643,0.745820947643307,FALSE
ELF3,-0.6849807670422833,0.49335605760192436,0.7504992148974728,FALSE
ELF1,-0.6799385083323701,0.4965433973728719,0.7507975466300653,FALSE
ESR2,-0.673097276634048,0.500885406391933,0.7528277664932645,FALSE
MEF2C,0.6623975142363974,0.5077164963684777,0.7549640867032008,FALSE
HIF1A,-0.6614520852222704,0.5083224328798444,0.7549640867032008,FALSE
GATA6,-0.6561758396528165,0.5117109921964621,0.7555262296547764,FALSE
NR1H3,-0.6250479425342345,0.5319395928318911,0.7808002210573372,FALSE
PDX1,0.5998626167784216,0.5485977982124705,0.8005700427402912,FALSE
MXI1,0.5928475804469746,0.5532831617885121,0.8027403098781304,FALSE
POU4F2,0.5830714439371405,0.5598452062748491,0.8075927975573973,FALSE
MAFF,0.5761309300575942,0.5645266865795724,0.8096925618941296,FALSE
PRDM1,0.5665636456666916,0.5710106801955588,0.8143390950516207,FALSE
SPIB,0.543076548470808,0.5870770986359057,0.8297540707796128,FALSE
SMAD1,0.5411108593721632,0.5884311737002832,0.8297540707796128,FALSE
MEIS1,0.5286650531731266,0.5970378239701407,0.8371871162933258,FALSE
USF1,-0.5106035298635918,0.6096287036671628,0.8483487152102749,FALSE
EOMES,0.5075664273140325,0.6117574400520309,0.8483487152102749,FALSE
SOX6,0.5010998573523224,0.6163008472370227,0.8499533662444654,FALSE
CREB3,0.4890045549449898,0.6248384720878618,0.8528862865421812,FALSE
TAL1,0.48838015643855665,0.6252805947334834,0.8528862865421812,FALSE
SREBF1,-0.4836681977448394,0.6286213665749145,0.8528862865421812,FALSE
NCOA1,0.4718816702316786,0.6370112521278914,0.8532669727461965,FALSE
E2F7,-0.4696124570246539,0.6386319231067363,0.8532669727461965,FALSE
PBX2,-0.4689570140972238,0.6391003620569121,0.8532669727461965,FALSE
TWIST1,-0.44821007214046066,0.6540015943163928,0.8685417998593365,FALSE
ZNF274,-0.42669506430561477,0.6696014460002763,0.8749766015633142,FALSE
SIX2,-0.4257755545360936,0.6702714013164179,0.8749766015633142,FALSE
NCOA3,0.423286191276399,0.6720864679203717,0.8749766015633142,FALSE
FOXP1,-0.42232094346075716,0.6727907733136241,0.8749766015633142,FALSE
BATF,0.403048553538659,0.6869125062527701,0.8887373147909552,FALSE
NCOA2,0.3891880286592244,0.697137058505463,0.8953492121941079,FALSE
MEIS2,0.38253442308311414,0.7020650008875193,0.8953492121941079,FALSE
CREM,-0.3816455647187409,0.7027242820806345,0.8953492121941079,FALSE
NFE2L2,-0.3585097684109722,0.7199618589317527,0.9126789221811613,FALSE
TCF12,-0.3507400254902005,0.7257833947734127,0.9154353371262642,FALSE
RBPJ,0.33991470100937865,0.7339207653390287,0.9209522603032344,FALSE
PKNOX1,0.33517161244120247,0.7374956347448212,0.9209522603032344,FALSE
FOXA1,-0.33016500528531295,0.7412752872968255,0.9210895896609069,FALSE
MAFK,0.32489092199659103,0.745263627716015,0.921483598801575,FALSE
MYBL2,-0.3191279355857974,0.7496295007860658,0.9223382583201104,FALSE
NR2F6,0.2969676178713433,0.7664912316826706,0.9284573480957575,FALSE
ATF1,-0.2924287778017569,0.7699588078455619,0.9284573480957575,FALSE
E2F2,-0.2803831556699693,0.7791835588119258,0.9284573480957575,FALSE
RFX2,-0.27901010951572286,0.7802370664597158,0.9284573480957575,FALSE
NANOG,0.27701568129237897,0.7817680652305802,0.9284573480957575,FALSE
MEF2A,0.27664228145377806,0.7820547953143002,0.9284573480957575,FALSE
TFAP2A,-0.27472689924621746,0.7835260634383756,0.9284573480957575,FALSE
MYCN,-0.2716447251692845,0.7858952063621109,0.9284573480957575,FALSE
TCF7L2,-0.2690462600850807,0.787894084240623,0.9284573480957575,FALSE
GATA3,0.26279123461527526,0.7927114919229385,0.9287756841387484,FALSE
NFE2L1,-0.25909125881192174,0.7955648290431511,0.9287756841387484,FALSE
CEBPD,0.2246254095630071,0.822270696011417,0.9479622127139581,FALSE
WT1,-0.21498362887476005,0.8297800824105992,0.9479622127139581,FALSE
CDX2,0.21311873489254668,0.8312343519798828,0.9479622127139581,FALSE
GLI2,0.20863490376348348,0.8347332608698381,0.9479622127139581,FALSE
HINFP,0.2004064501921393,0.8411627152941819,0.9479622127139581,FALSE
EBF1,-0.19527049489142967,0.8451811940975607,0.9479622127139581,FALSE
ZBED1,-0.19394192073472205,0.846221358825721,0.9479622127139581,FALSE
MAFG,-0.19366797759962276,0.8464358672504881,0.9479622127139581,FALSE
HMBOX1,-0.1900151497465545,0.8492972590251715,0.9479622127139581,FALSE
REST,0.18229914537210934,0.8553479693415044,0.9479622127139581,FALSE
TCF4,-0.1798484768276818,0.8572715250510752,0.9479622127139581,FALSE
E2F5,0.1797862132145184,0.8573204075142171,0.9479622127139581,FALSE
SP4,-0.1663906195784903,0.8678495555483314,0.9518269467532344,FALSE
FOXO3,0.1656913118423661,0.8683998836911979,0.9518269467532344,FALSE
LYL1,-0.1586531406356353,0.8739421588049869,0.9537368776523987,FALSE
TEAD1,0.1486495008720854,0.8818302108481597,0.9581791468523293,FALSE
TGIF2,-0.13495692430983006,0.8926459320896251,0.9622307929689273,FALSE
ATF4,0.13422305670025875,0.8932261942699604,0.9622307929689273,FALSE
ZNF24,0.11949338188419363,0.9048844829621702,0.9672789029505949,FALSE
PAX6,-0.1158622379212095,0.9077617238562339,0.9672789029505949,FALSE
POU5F1,-0.11370280254557562,0.9094733908220732,0.9672789029505949,FALSE
CREB3L1,-0.10156334487117306,0.9191032755050788,0.9733962959990496,FALSE
PBX3,0.09351537363386453,0.9254941368204677,0.9760463375711655,FALSE
NRF1,0.08171887362233315,0.9348702695754945,0.9818093626085735,FALSE
LEF1,0.07665186068256588,0.9389005014174542,0.9819334410657542,FALSE
BACH1,-0.05012398902678089,0.9600235832835063,0.9936344571655041,FALSE
ZNF217,0.043635541873146846,0.9651949203504632,0.9936344571655041,FALSE
STAT1,-0.04054417897613632,0.9676592862488262,0.9936344571655041,FALSE
NFIC,0.03376642068804878,0.9730634130766265,0.9936344571655041,FALSE
XBP1,0.033699110592588136,0.9731170882154252,0.9936344571655041,FALSE
ELK4,0.028958681939617953,0.9768975437978459,0.9936344571655041,FALSE
ASCL1,0.02782760973844242,0.9777996450991217,0.9936344571655041,FALSE
MAFB,0.017863992100579883,0.9857473545686348,0.99483489558135485,FALSE
SPI1,-0.010253431410856323,0.9918190887293717,0.99483489558135485,FALSE
POU2F1,0.00802340297142769,0.9935983193287655,0.99483489558135485,FALSE
LHX2,0.00647354360252811,0.99483489558135485,0.99483489558135485,FALSE
