TF,Activity_Score,P_value,FDR,Significant
STAT5A,-1.4669158100500694,0.14239895911587358,0.611712566692609,FALSE
SPIB,-1.4535139419290304,0.14608111157208578,0.611712566692609,FALSE
MYC,1.4510368018427133,0.14676961275464473,0.611712566692609,FALSE
TP63,-1.4448635074404943,0.14849622836453755,0.611712566692609,FALSE
ASCL1,1.4442693871767456,0.1486632134193193,0.611712566692609,FALSE
ESR1,-1.4141437330072795,0.15731970474975268,0.6368910627772246,FALSE
LYL1,-1.3932116691080452,0.16355579209671273,0.638182960913996,FALSE
ZBTB33,1.3826823403367823,0.1667622890918604,0.638182960913996,FALSE
AHR,1.3803928056540207,0.16746573409231547,0.638182960913996,FALSE
FOXJ2,-1.375492448214538,0.1689788253584817,0.638182960913996,FALSE
E2F4,1.3710748406519682,0.1703516270168834,0.638182960913996,FALSE
MAFG,1.3609926023918009,0.17351602725337184,0.6404782770675932,FALSE
PPARG,-1.3375368336498275,0.18104746743440397,0.6585929612468898,FALSE
NFIC,-1.3153507606166148,0.188392045774092,0.6627247133087908,FALSE
ZNF24,-1.3151805123881435,0.18844924293944978,0.6627247133087908,FALSE
NR2F1,1.2956901775144924,0.19508224676797095,0.6627247133087908,FALSE
NR2C2,1.2857384952170778,0.1985343416477363,0.6627247133087908,FALSE
PBX2,1.278995706397236,0.2008985678670924,0.6627247133087908,FALSE
RBPJ,-1.2721387008570015,0.20332384273761286,0.6627247133087908,FALSE
SP1,-1.2682834096313975,0.20469675951863023,0.6627247133087908,FALSE
SOX13,-1.2669032458288423,0.20518988799530877,0.6627247133087908,FALSE
GLI2,-1.2637194602803814,0.20633073777323627,0.6627247133087908,FALSE
HHEX,1.257461248462465,0.20858666275455964,0.6627247133087908,FALSE
FOXP2,-1.240404150254925,0.21482594670539548,0.6665894521081673,FALSE
VDR,-1.2375793977264844,0.21587205749502306,0.6665894521081673,FALSE
EGR1,-1.2324788585627078,0.21777025925446103,0.6665894521081673,FALSE
IRF9,-1.2121135567850985,0.22546891498951552,0.6751544509365945,FALSE
MAFB,1.2108625096476813,0.2259481031022866,0.6751544509365945,FALSE
JUNB,1.1990344276829579,0.23051455908168234,0.680695933288262,FALSE
BCL6,-1.1781117813834867,0.2387520458176455,0.6929451281519268,FALSE
NCOA3,1.1672816717497791,0.2430966378422248,0.6929451281519268,FALSE
SIX5,-1.1622190954962575,0.24514648000185377,0.6929451281519268,FALSE
E2F2,-1.160843269192809,0.2457056430498864,0.6929451281519268,FALSE
BATF,-1.1420818899377847,0.25341998241502306,0.7067601731796754,FALSE
ZNF384,1.1343375085741843,0.25665300123909435,0.7079110253957437,FALSE
KLF5,-1.115049248111881,0.26482931820888683,0.7161988259777131,FALSE
IKZF1,-1.1037306717870274,0.26970998640501015,0.7161988259777131,FALSE
BHLHE40,-1.0994261752454035,0.2715822187462578,0.7161988259777131,FALSE
NR1H3,-1.0888224620628872,0.2762321842380736,0.7161988259777131,FALSE
CREM,1.0836573278591937,0.278516762360519,0.7161988259777131,FALSE
POU2F1,-1.0769970643845104,0.28148157718117417,0.7161988259777131,FALSE
STAT3,-1.0756284390954352,0.28209346328868307,0.7161988259777131,FALSE
PDX1,1.0747541881967042,0.2824847959035601,0.7161988259777131,FALSE
WT1,1.0682792683355542,0.28539455731178753,0.7163403388525866,FALSE
PAX5,-1.0218256854212386,0.3068634102289677,0.762601148192781,FALSE
USF2,-0.9923035933373875,0.3210494509712387,0.7900334528802051,FALSE
FLI1,-0.9686335527450727,0.33272805638940495,0.8108227393567052,FALSE
ZNF217,0.9538142900218738,0.3401776546618307,0.8154381886580117,FALSE
ZNF263,-0.9519554796062482,0.3411195609923953,0.8154381886580117,FALSE
STAT5B,-0.9345042815799305,0.3500438284319679,0.8288773673247541,FALSE
ZNF740,0.9107353670990979,0.36243482452821335,0.8465551487429198,FALSE
CEBPB,-0.8977156253314601,0.36933717697811014,0.8465551487429198,FALSE
E2F7,-0.8967834438075742,0.3698344841267358,0.8465551487429198,FALSE
FOXA1,0.8946012855486454,0.37100026438932743,0.8465551487429198,FALSE
TP53,-0.8867689866287981,0.37520328804471953,0.8479337886329623,FALSE
SP4,0.8685955013806719,0.3850684159332737,0.8479337886329623,FALSE
HOXA9,0.8600441437834058,0.38976470930110607,0.8479337886329623,FALSE
ESR2,-0.8495590223325493,0.3955703024452309,0.8479337886329623,FALSE
PROX1,0.8304857740019322,0.40626418776840445,0.8479337886329623,FALSE
GATA3,-0.830070673648695,0.4064988267270752,0.8479337886329623,FALSE
MXI1,-0.8124211394179036,0.4165500203523986,0.8479337886329623,FALSE
SOX6,0.8024458613597331,0.42229509332652787,0.8479337886329623,FALSE
TCF3,-0.7937118005414306,0.4273632288421401,0.8479337886329623,FALSE
E2F3,-0.7932456657219147,0.42763470635179757,0.8479337886329623,FALSE
FOXO1,-0.7849705963218166,0.4324708085123603,0.8479337886329623,FALSE
SOX10,-0.7829824573789681,0.43363741370115433,0.8479337886329623,FALSE
ZFX,0.7783809342941042,0.4363444751268272,0.8479337886329623,FALSE
SREBF1,0.7761885055687118,0.43763769189929075,0.8479337886329623,FALSE
PBX3,0.7714985349175115,0.44041149047421474,0.8479337886329623,FALSE
HMBOX1,-0.7706456997712618,0.4409169655824236,0.8479337886329623,FALSE
ARID2,0.7632946907885387,0.44528766768497474,0.8479337886329623,FALSE
SP2,0.7610004347443705,0.446656807580115,0.8479337886329623,FALSE
NEUROD1,-0.7581570634732252,0.44835696183016477,0.8479337886329623,FALSE
ETV4,-0.7559842597438783,0.4496586329878388,0.8479337886329623,FALSE
ERG,-0.7546246479772359,0.4504742302464768,0.8479337886329623,FALSE
ONECUT1,0.7510633917650091,0.4526145060706254,0.8479337886329623,FALSE
NFE2L2,0.7502474575881553,0.45310568109924426,0.8479337886329623,FALSE
EPAS1,-0.7469134176843321,0.45511582610360546,0.8479337886329623,FALSE
ETS2,-0.7453502582935252,0.4560600058384459,0.8479337886329623,FALSE
PKNOX1,0.7206607426450203,0.4711182714299316,0.8694903391831826,FALSE
CLOCK,0.7032696928670938,0.48188769417022237,0.8710602086443456,FALSE
TP73,-0.6998268266164196,0.48403545914115786,0.8710602086443456,FALSE
CTCF,-0.6976486406322449,0.4853969546698725,0.8710602086443456,FALSE
SMAD5,0.6969240665500096,0.4858503155785195,0.8710602086443456,FALSE
RUNX1,-0.6483986231125608,0.516727160651599,0.9095042007499274,FALSE
ZKSCAN1,-0.6441426071615347,0.5194829636063631,0.9095042007499274,FALSE
ZNF143,0.634960009930568,0.5254544968568851,0.9095042007499274,FALSE
BACH1,0.6298775710181345,0.5287746884349658,0.9095042007499274,FALSE
SNAI2,0.6262866436574848,0.5311269453158065,0.9095042007499274,FALSE
NRF1,0.6189201336145856,0.5359689742369602,0.9095042007499274,FALSE
NFE2,-0.618069543899181,0.5365294974114251,0.9095042007499274,FALSE
TCF4,0.6130487383214072,0.5398441136817562,0.9095042007499274,FALSE
CEBPA,-0.6129568309845488,0.5399048841105147,0.9095042007499274,FALSE
SMAD1,0.598975542305112,0.5491891942750287,0.911703103962844,FALSE
EOMES,-0.5914964697718904,0.5541878198138841,0.911703103962844,FALSE
PRDM14,0.591085280890705,0.5544632815877188,0.911703103962844,FALSE
HSF1,0.5771290955917133,0.5638522506630933,0.911703103962844,FALSE
ZBED1,-0.5725280593557626,0.5669642819404201,0.911703103962844,FALSE
ELF1,0.5717415285142246,0.5674970954390564,0.911703103962844,FALSE
FOXO4,0.5705392804196842,0.568311988117121,0.911703103962844,FALSE
ELF3,-0.5676561451241322,0.5702684753871176,0.911703103962844,FALSE
MEIS1,0.5550748567819108,0.5788434598019612,0.914577973491255,FALSE
MAFF,0.5540388127008767,0.5795522835803247,0.914577973491255,FALSE
MEF2B,0.5490109847699587,0.5829979113888478,0.914577973491255,FALSE
MAF,0.5365812831459096,0.5915568756543675,0.9222408434114674,FALSE
KLF9,-0.5204644908872967,0.6027398710071871,0.9338747384123701,FALSE
GATA2,-0.5121606126587506,0.6085386065082694,0.9344254530710221,FALSE
NR1H2,-0.5093014617633531,0.6105409334806678,0.9344254530710221,FALSE
MYCN,-0.5022570731168086,0.615486700871285,0.9362858298102578,FALSE
ZNF592,0.47131951549554685,0.637412581401162,0.956542342478519,FALSE
GRHL2,0.4711931287336845,0.6375028251319996,0.956542342478519,FALSE
IRF2,0.4657695355987838,0.6413804733762041,0.956542342478519,FALSE
TFAP4,-0.4620486433515629,0.6440464377644212,0.956542342478519,FALSE
ATF4,0.4418551145006412,0.6585940529574686,0.9580613879117201,FALSE
PRDM1,0.430934648823186,0.6665158889177886,0.9580613879117201,FALSE
TFAP2C,0.4302494249277047,0.6670142124453768,0.9580613879117201,FALSE
CREB1,-0.42409569499940764,0.6714960249871245,0.9580613879117201,FALSE
HNF1B,0.42094488654783996,0.673795327175847,0.9580613879117201,FALSE
NFE2L1,0.41475619824406545,0.6783203876920937,0.9580613879117201,FALSE
SNAPC4,0.4097170665076691,0.6820135092138563,0.9580613879117201,FALSE
NR4A1,0.405949849309089,0.684779449584318,0.9580613879117201,FALSE
TFAP2A,-0.4034905962015629,0.6865873512938561,0.9580613879117201,FALSE
DUX4,-0.403391154290066,0.6866604930956101,0.9580613879117201,FALSE
HIF1A,-0.40285353471210733,0.6870559753948591,0.9580613879117201,FALSE
AR,0.38730632614710103,0.6985294427273222,0.9651719105813386,FALSE
TEAD4,0.37821121473546,0.7052736950142547,0.9651719105813386,FALSE
IRF3,-0.37328670413154924,0.7089350710369152,0.9651719105813386,FALSE
NFYA,0.3726680266884684,0.7093955359314259,0.9651719105813386,FALSE
TBP,0.3700010781382735,0.7113816870818631,0.9651719105813386,FALSE
MYBL2,-0.3435448468188647,0.7311886084716382,0.9711416473273718,FALSE
ESRRA,-0.34313846397467523,0.7314942957387329,0.9711416473273718,FALSE
ETS1,0.337318518526349,0.7358768011599666,0.9711416473273718,FALSE
FOXO3,0.3351642890056982,0.7375011588397424,0.9711416473273718,FALSE
EBF1,0.3334854175995578,0.7387678951709598,0.9711416473273718,FALSE
ARID3A,-0.3282918307799399,0.7426910203127484,0.9711416473273718,FALSE
POU4F2,0.3144991185165049,0.753141985847271,0.9711416473273718,FALSE
BCL11A,-0.3131216579037553,0.7541882352422641,0.9711416473273718,FALSE
RUNX2,0.31215370010976706,0.7549237171477137,0.9711416473273718,FALSE
ATF3,-0.30891909423057307,0.757383071646793,0.9711416473273718,FALSE
SMAD3,0.30765917854648256,0.7583416847655972,0.9711416473273718,FALSE
TWIST1,0.2986682465661536,0.7651931873395691,0.9734761334788219,FALSE
ATF2,0.2950948652976239,0.7679214120669591,0.9734761334788219,FALSE
E2F1,0.28685532220679877,0.7742231010987857,0.973535903205031,FALSE
MNT,0.280798697266456,0.7788648028731079,0.973535903205031,FALSE
KDM5B,-0.27025070150501385,0.7869673891172358,0.973535903205031,FALSE
MAZ,-0.2663613303508368,0.7899609436577848,0.973535903205031,FALSE
CREB3L1,-0.2607551634658792,0.7942813228540082,0.973535903205031,FALSE
ELK1,-0.2556937908190623,0.7981872900397127,0.973535903205031,FALSE
ZNF274,-0.2541957981202685,0.7993442966331525,0.973535903205031,FALSE
ELK4,0.23500895410743003,0.8142017834584657,0.973535903205031,FALSE
TCF7L2,0.2259934534149425,0.8212065120441197,0.973535903205031,FALSE
JUND,-0.2236772577642535,0.8230084432835681,0.973535903205031,FALSE
HNF4G,-0.22295288727113555,0.8235721740697627,0.973535903205031,FALSE
E2F5,0.2177845448319001,0.8275969869831933,0.973535903205031,FALSE
TGIF2,0.20977782372615159,0.8338410820515473,0.973535903205031,FALSE
SRF,-0.2079022489368434,0.8353052931433405,0.973535903205031,FALSE
OTX2,0.20731682300681506,0.8357624366871441,0.973535903205031,FALSE
THAP1,0.2064322849533009,0.8364532541401761,0.973535903205031,FALSE
TFDP1,0.20301006198502405,0.8391271676439767,0.973535903205031,FALSE
KLF13,0.19893617975566041,0.8423126677492804,0.973535903205031,FALSE
SMAD4,-0.19738282692338008,0.8435279673954456,0.973535903205031,FALSE
RFX1,-0.19481070302376144,0.8455411430226962,0.973535903205031,FALSE
HINFP,0.18661000195108202,0.8519664240863392,0.9739871075422314,FALSE
ELF5,-0.18000202967031176,0.8571509747794942,0.9739871075422314,FALSE
CREB3,0.1794628236266024,0.8575743058439568,0.9739871075422314,FALSE
PPARA,-0.17358560980508989,0.8621911420340147,0.9748197146420616,FALSE
ATF6,0.1562318278361173,0.8758502897753678,0.9858225234691359,FALSE
TCF7,0.14246207079720913,0.8867150368665353,0.9888604949046144,FALSE
FOXM1,0.14073719471106663,0.8880775603890798,0.9888604949046144,FALSE
E2F6,-0.13783804756342422,0.890368413738816,0.9888604949046144,FALSE
RUNX3,-0.12546588620021648,0.9001547304607301,0.9916247205408981,FALSE
IRF4,0.11653432450113634,0.9072290843856328,0.9916247205408981,FALSE
LEF1,0.11142371015618993,0.9112803591413084,0.9916247205408981,FALSE
SOX11,-0.11067039781682332,0.9118777208666583,0.9916247205408981,FALSE
KLF1,-0.1033123377562666,0.917715083904096,0.9916247205408981,FALSE
YY1,-0.08450717293682294,0.932653200064867,0.9916247205408981,FALSE
GFI1B,-0.08184628270590415,0.9347689512303692,0.9916247205408981,FALSE
MAX,0.08100462422023443,0.9354382749967575,0.9916247205408981,FALSE
RFX2,0.07844881249995178,0.9374710463772048,0.9916247205408981,FALSE
LHX2,-0.07763639346102401,0.9381172919407794,0.9916247205408981,FALSE
NR5A2,0.07473508522019605,0.9404254917515323,0.9916247205408981,FALSE
PAX6,-0.06996244807680833,0.9442235484606832,0.9916247205408981,FALSE
GATA6,0.06441018832071264,0.9486436177670716,0.9916247205408981,FALSE
CTCFL,-0.05896163992305781,0.952982661836109,0.9916247205408981,FALSE
NFATC1,-0.05802255009367779,0.953730666406213,0.9916247205408981,FALSE
CEBPD,-0.05508787520626075,0.9560684556609456,0.9916247205408981,FALSE
ATF7,-0.044967198067726345,0.964133454644443,0.9958744737273877,FALSE
XBP1,-0.029914548731716194,0.9761352028324993,0.9978168926242877,FALSE
NFKB2,0.017012549474093003,0.9864266041887265,0.9978168926242877,FALSE
KLF6,0.01622429155553695,0.9870554561539777,0.9978168926242877,FALSE
MBD1,-0.013488957557141993,0.9892376953952524,0.9978168926242877,FALSE
ZEB2,0.013345897540059907,0.9893518304998699,0.9978168926242877,FALSE
BHLHE22,-0.01270122590852616,0.9898661604121419,0.9978168926242877,FALSE
ETV1,0.005924983240641803,0.995272575009004,0.9985669903314845,FALSE
TAL1,0.0017960122420139298,0.9985669903314845,0.9985669903314845,FALSE
