TF,Activity_Score,P_value,FDR,Significant
ZBTB7A,-1.377610318100236,0.16832363353632557,0.5700119226376699,FALSE
FOXP2,-1.3629810960190596,0.17288846846117456,0.5700119226376699,FALSE
KLF3,1.3483863238928329,0.17753416034691388,0.5700119226376699,FALSE
ESR1,-1.3475190948219131,0.17781310784145102,0.5700119226376699,FALSE
MAFG,1.3420124973844458,0.17959194354825117,0.5700119226376699,FALSE
MAZ,1.331230059133839,0.18311332355277152,0.5700119226376699,FALSE
FLI1,-1.3306320961924136,0.1833100961382084,0.5700119226376699,FALSE
CEBPG,1.3286966498617079,0.18394807065199703,0.5700119226376699,FALSE
TEAD2,-1.2821857259568823,0.19977750225108817,0.6098593830722627,FALSE
SP3,-1.2600487854469955,0.207651763807852,0.6098593830722627,FALSE
IRF3,1.257732321355449,0.20848857901737036,0.6098593830722627,FALSE
POU5F1,1.256488482314033,0.20893891920990512,0.6098593830722627,FALSE
TCF12,1.2564418828035562,0.2089558045586239,0.6098593830722627,FALSE
SOX13,-1.2381694950016826,0.21565321998761186,0.6221719335274779,FALSE
SP2,1.2286364935608132,0.21920812649046242,0.6223209264469233,FALSE
PBX2,1.2247654782065165,0.2206635954333712,0.6223209264469233,FALSE
FOXJ2,-1.2013424143922604,0.2296184039901767,0.6337688571674978,FALSE
MBD1,-1.2009443915265792,0.2297727729173,0.6337688571674978,FALSE
MITF,1.1793218083421197,0.23827005746550814,0.6445225434753509,FALSE
STAT5A,-1.1690537276035406,0.2423819853078766,0.6445225434753509,FALSE
PPARG,-1.1678703101725545,0.2428590817158391,0.6445225434753509,FALSE
FOXL2,-1.1599179718949917,0.2460822048420434,0.6445225434753509,FALSE
HHEX,1.150452423428025,0.24995757896228987,0.6445225434753509,FALSE
TP63,-1.146542869855722,0.25157059964241424,0.6445225434753509,FALSE
CREM,1.1401218765977552,0.2542355289634551,0.6445225434753509,FALSE
PDX1,1.129391702849114,0.2587326314197976,0.6445225434753509,FALSE
