TF,Activity_Score,P_value,FDR,Significant
CREM,-0.2759236594512718,0.7826067014459086,0.9238202152550872,FALSE
GABPA,-0.2732560421194862,0.7846564031431627,0.9238202152550872,FALSE
RFX2,-0.2700616775392409,0.787112803906267,0.9238202152550872,FALSE
ELK1,0.25981178469425725,0.7950089601745213,0.9238202152550872,FALSE
E2F2,-0.25781743169879695,0.7965478106246203,0.9238202152550872,FALSE
SREBF1,0.25487107316875335,0.798822678861335,0.9238202152550872,FALSE
TGIF2,0.25013955255132153,0.8024794294726341,0.9238202152550872,FALSE
HOXA9,0.24789466419418082,0.8042159084393387,0.9238202152550872,FALSE
MEF2C,0.2436650083875393,0.8074902758820357,0.9238202152550872,FALSE
ONECUT1,0.23638822036212478,0.8131314360048681,0.9238202152550872,FALSE
GFI1B,0.23409068141998343,0.8149145801233899,0.9238202152550872,FALSE
NR1H3,-0.2270158696026155,0.8204114021460206,0.9257853437060598,FALSE
ZBTB33,-0.2202510486342864,0.8256756415411561,0.9274712685804768,FALSE
DUX4,0.2036001933504259,0.8386659420360946,0.9377810079130876,FALSE
NR5A2,-0.19599398536667353,0.8446148736833667,0.9395360105175502,FALSE
ARID3A,0.19183180003865763,0.8478739607109599,0.9395360105175502,FALSE
TP63,0.17944215428624255,0.857590534174433,0.9459847523954403,FALSE
KLF5,-0.16991528575858297,0.8650767596306455,0.9459847523954403,FALSE
LHX2,-0.16972049343806592,0.8652299564592443,0.9459847523954403,FALSE
LEF1,0.14845010372714984,0.8819875610117237,0.9535907985826672,FALSE
NFYA,-0.13547258321183706,0.8922382398292834,0.9535907985826672,FALSE
ELK4,-0.1319445862454451,0.8950281221708847,0.9535907985826672,FALSE
TCF7,-0.12970867343325407,0.8967969201372807,0.9535907985826672,FALSE
HBP1,-0.12877580909486974,0.8975350476711946,0.9535907985826672,FALSE
WT1,0.12718272814928408,0.8987957753027935,0.9535907985826672,FALSE
NR2C2,0.12651862923201534,0.8993214035413772,0.9535907985826672,FALSE
MYB,0.1026484525816883,0.9182419863150622,0.959596220108347,FALSE
CREB3,-0.10062041255041031,0.9198517920716477,0.959596220108347,FALSE
XBP1,0.09652904164024478,0.9231004097236108,0.959596220108347,FALSE
SOX6,0.0948429105397557,0.9244396027880065,0.959596220108347,FALSE
MAFB,0.08640402378400895,0.9311452483780979,0.959596220108347,FALSE
CEBPG,-0.08263443696147242,0.934142218169492,0.959596220108347,FALSE
ELF5,0.07696507034883118,0.938651332338079,0.959596220108347,FALSE
CREB3L1,0.07624523019402753,0.9392239989003125,0.959596220108347,FALSE
ELF1,-0.07515393914718109,0.9400922318947628,0.959596220108347,FALSE
MAFK,-0.05972936630796037,0.9523711825513012,0.9679076142332972,FALSE
HINFP,-0.05504343155738024,0.9561038628402081,0.9679076142332972,FALSE
PAX6,-0.023750809499859575,0.9810513772995889,0.9890927820315527,FALSE
KDM5B,-0.006583914051071003,0.9947468345813276,0.9961030381386584,FALSE
ESR2,0.004884136811674199,0.9961030381386584,0.9961030381386584,FALSE
